Date,TAIWAN IMI VALUE WEIGHTED
1999-08-05,1110.9444309377914
1999-08-06,1086.4470962190337
1999-08-09,1122.1991446439404
1999-08-10,1153.705106169376
1999-08-11,1151.746130603137
1999-08-12,1168.8742490239895
1999-08-13,1224.1422743395158
1999-08-16,1289.4497083634978
1999-08-17,1311.488345916118
1999-08-18,1300.4390176811314
1999-08-19,1280.7921357401822
1999-08-20,1302.6283150554311
1999-08-23,1323.6178441350037
1999-08-24,1304.9012174281902
1999-08-25,1334.6082453644294
1999-08-26,1334.482478220973
1999-08-27,1324.6442417368412
1999-08-30,1328.420775197749
1999-08-31,1323.9163657550698
1999-09-01,1333.6999551021865
1999-09-02,1311.6822391256085
1999-09-03,1299.6029756889377
1999-09-06,1305.4345602608005
1999-09-07,1276.1060460264744
1999-09-08,1281.6727972508963
1999-09-09,1292.9196679674849
1999-09-10,1333.741730307436
1999-09-13,1349.5899895315927
1999-09-14,1330.6285439292778
1999-09-15,1315.6084903542824
1999-09-16,1314.427844607194
1999-09-17,1304.009518124591
1999-09-20,1313.619418136391
1999-09-21,1301.4860044639986
1999-09-22,1298.037501625145
1999-09-23,1306.9455875810327
1999-09-24,1302.5129355929625
1999-09-27,1276.0378553586597
1999-09-28,1242.7828608099921
1999-09-29,1232.0820425999739
1999-09-30,1221.1757063022083
1999-10-01,1234.1222294502386
1999-10-04,1240.2302879757224
1999-10-05,1219.4041691902078
1999-10-06,1202.3471918676073
1999-10-07,1214.1833854102742
1999-10-08,1216.7443253212846
1999-10-11,1221.395744102763
1999-10-12,1244.376606890658
1999-10-13,1241.196079459946
1999-10-14,1244.4877646381194
1999-10-15,1225.918180459917
1999-10-18,1216.94541242508
1999-10-19,1213.629392488701
1999-10-20,1211.9891769925164
1999-10-21,1206.9161032027405
1999-10-22,1206.5226708898163
1999-10-25,1226.4488514931147
1999-10-26,1238.8362299816774
1999-10-27,1242.9360247451855
1999-10-28,1239.4264823891563
1999-10-29,1238.1495559204075
1999-11-01,1253.3851351638987
1999-11-02,1237.0023849387997
1999-11-03,1215.4135985700552
1999-11-04,1197.34008451675
1999-11-05,1200.7917180946608
1999-11-08,1189.3883326375742
1999-11-09,1178.2952842535228
1999-11-10,1182.2795360650034
1999-11-11,1204.856131985256
1999-11-12,1215.128176120349
1999-11-15,1215.1920001674512
1999-11-16,1222.9042150007504
1999-11-17,1217.6904815065068
1999-11-18,1237.5144315304078
1999-11-19,1248.2026907595603
1999-11-22,1292.4756606501564
1999-11-23,1295.0816847327105
1999-11-24,1286.088918257818
1999-11-25,1282.516925415189
1999-11-26,1246.8739538836771
1999-11-29,1295.212031463445
1999-11-30,1286.3147721557339
1999-12-01,1288.1526473252993
1999-12-02,1306.7437955687121
1999-12-03,1328.4891105676293
1999-12-06,1291.1259051160214
1999-12-07,1279.291898013867
1999-12-08,1271.5881751506452
1999-12-09,1272.030323556905
1999-12-10,1272.2246493380196
1999-12-13,1298.0654985346434
1999-12-14,1301.9750119903238
1999-12-15,1302.6580606891698
1999-12-16,1263.4222165685458
1999-12-17,1271.3016250328453
1999-12-20,1280.1058499660699
1999-12-21,1301.6821094003803
1999-12-22,1305.1815833330734
1999-12-23,1309.7688603847917
1999-12-24,1324.6620528210726
1999-12-27,1351.0020429268739
1999-12-28,1372.075980061957
1999-12-29,1376.4599614954786
1999-12-30,1385.2512887842968
1999-12-31,1384.7045589305985
2000-01-03,1365.4550872575433
2000-01-04,1424.1154287195757
2000-01-05,1427.7917902203278
2000-01-06,1445.314408247706
2000-01-07,1455.4905461847081
2000-01-10,1495.5555137515007
2000-01-11,1465.0123847651585
2000-01-12,1495.3403328551997
2000-01-13,1501.889794694837
2000-01-14,1505.687680755338
2000-01-17,1563.2876581655207
2000-01-18,1553.463514755919
2000-01-19,1544.8415276863852
2000-01-20,1540.7416261711758
2000-01-21,1564.145674053435
2000-01-24,1606.0861717243918
2000-01-25,1596.3098564423135
2000-01-26,1632.7611236137695
2000-01-27,1669.6111187174545
2000-01-28,1710.5008503227934
2000-01-31,1719.21505812241
2000-02-01,1761.6860906507236
2000-02-02,1757.2558242152463
2000-02-03,1735.6317887734817
2000-02-04,1743.9660767264068
2000-02-07,1747.8653655386413
2000-02-08,1737.572552953124
2000-02-09,1762.2840972117517
2000-02-10,1792.0778336970627
2000-02-11,1801.5031871464334
2000-02-14,1780.651828569831
2000-02-15,1762.023607742697
2000-02-16,1789.3111371154569
2000-02-17,1827.769247165835
2000-02-18,1813.318755335592
2000-02-21,1815.0086827153625
2000-02-22,1718.9905148762398
2000-02-23,1701.4757452792144
2000-02-24,1693.6735466559292
2000-02-25,1675.1810787276347
2000-02-28,1696.2478119577577
2000-02-29,1699.3647802449366
2000-03-01,1744.5068276634229
2000-03-02,1725.692370740879
2000-03-03,1738.7590905165034
2000-03-06,1697.6619253602635
2000-03-07,1698.1016041729838
2000-03-08,1700.3104828099438
2000-03-09,1710.8007270315477
2000-03-10,1692.6297036868702
2000-03-13,1578.1696129851366
2000-03-14,1575.570892985867
2000-03-15,1527.304163324263
2000-03-16,1521.0436566294798
2000-03-17,1547.105221714689
2000-03-20,1505.0316721200002
2000-03-21,1583.4022276900082
2000-03-22,1615.934752351788
2000-03-23,1683.566186454019
2000-03-24,1670.7779179031763
2000-03-27,1716.3609496307024
2000-03-28,1735.3313124608223
2000-03-29,1758.120308663155
2000-03-30,1771.2539507017214
2000-03-31,1762.2332988999099
2000-04-03,1776.7213170375985
2000-04-04,1780.762449455545
2000-04-05,1795.3023532992431
2000-04-06,1788.6378979766846
2000-04-07,1778.320316704793
2000-04-10,1813.0260041987935
2000-04-11,1809.640586472173
2000-04-12,1801.8108366207302
2000-04-13,1764.2479769314434
2000-04-14,1716.5543466800395
2000-04-17,1636.9364602880096
2000-04-18,1697.2528572263627
2000-04-19,1676.659735286484
2000-04-20,1676.2645548212236
2000-04-21,1681.6711761740885
2000-04-24,1623.1715825948318
2000-04-25,1647.7375424003922
2000-04-26,1576.1963923387912
2000-04-27,1586.4377738748567
2000-04-28,1631.9912775836688
2000-05-01,1627.5656178426698
2000-05-02,1593.3710415373369
2000-05-03,1583.9375673750785
2000-05-04,1597.761492531453
2000-05-05,1650.1830296176431
2000-05-08,1627.4297608005986
2000-05-09,1624.086033607842
2000-05-10,1591.0925488910757
2000-05-11,1571.8113815920638
2000-05-12,1609.7560367135738
2000-05-15,1577.4720728669258
2000-05-16,1630.1525269378471
2000-05-17,1722.7909974885702
2000-05-18,1709.4194760276705
2000-05-19,1728.4490622210521
2000-05-22,1648.8169515748505
2000-05-23,1614.3308423954627
2000-05-24,1580.9021505225246
2000-05-25,1576.0983176737839
2000-05-26,1570.6004139298652
2000-05-29,1573.7727143963002
2000-05-30,1584.9802479234213
2000-05-31,1619.9512115899029
2000-06-01,1597.3754062209373
2000-06-02,1577.3690299137186
2000-06-05,1587.3280157528022
2000-06-06,1563.4907820195244
2000-06-07,1582.4396048017902
2000-06-08,1586.4942563674665
2000-06-09,1578.592450229235
2000-06-12,1549.5918334632984
2000-06-13,1529.1603700597404
2000-06-14,1541.7800216427897
2000-06-15,1535.67442269959
2000-06-16,1519.5288166402365
2000-06-19,1506.3960402929592
2000-06-20,1503.833333554678
2000-06-21,1500.855680992412
2000-06-22,1534.4873072656956
2000-06-23,1528.6696675723424
2000-06-26,1500.5836423197482
2000-06-27,1469.9127817507224
2000-06-28,1445.4190055822753
2000-06-29,1395.7833319213973
2000-06-30,1414.3011197792885
2000-07-03,1443.8403762829792
2000-07-04,1400.5958765997993
2000-07-05,1447.9316516246458
2000-07-06,1437.892023606163
2000-07-07,1431.0071063194337
2000-07-10,1416.8939466227619
2000-07-11,1414.7333638110665
2000-07-12,1391.5237160281256
2000-07-13,1441.900064109515
2000-07-14,1490.243817295584
2000-07-17,1522.5275877866577
2000-07-18,1478.875050479047
2000-07-19,1497.2904575142325
2000-07-20,1467.7159723227371
2000-07-21,1455.5775575282958
2000-07-24,1440.0859740576282
2000-07-25,1393.9602118618525
2000-07-26,1393.674918858807
2000-07-27,1397.2521549569774
2000-07-28,1456.835750542094
2000-07-31,1461.889119276124
2000-08-01,1430.984112068811
2000-08-02,1443.9782552640945
2000-08-03,1448.9071255242318
2000-08-04,1451.897836556922
2000-08-07,1410.9602822647266
2000-08-08,1438.4761468657134
2000-08-09,1482.3942664831552
2000-08-10,1450.6455804328982
2000-08-11,1450.2507697529873
2000-08-14,1433.8383735482537
2000-08-15,1417.492914487098
2000-08-16,1435.346565506174
2000-08-17,1450.7710398638403
2000-08-18,1465.2145169542641
2000-08-21,1486.048769739807
2000-08-22,1466.6807791240017
2000-08-23,1475.3151585807238
2000-08-24,1446.922927635621
2000-08-25,1426.3194731997162
2000-08-28,1402.8529858257884
2000-08-29,1392.7772138355322
2000-08-30,1344.1675965910713
2000-08-31,1359.9079116296823
2000-09-01,1304.7158831049069
2000-09-04,1381.728382174472
2000-09-05,1392.65231000485
2000-09-06,1375.7230339632656
2000-09-07,1366.6025768934437
2000-09-08,1374.9632260989633
2000-09-11,1370.4378006288425
2000-09-12,1372.6310472069213
2000-09-13,1369.6075021441202
2000-09-14,1334.9907247960589
2000-09-15,1324.597251676758
2000-09-18,1258.9755810400732
2000-09-19,1232.4989750602263
2000-09-20,1276.488571704401
2000-09-21,1287.243819994621
2000-09-22,1204.360973255378
2000-09-25,1235.7997347776945
2000-09-26,1220.041244701487
2000-09-27,1217.7158972215777
2000-09-28,1196.9155348396794
2000-09-29,1175.3466159597772
2000-10-02,1115.0603048673547
2000-10-03,1147.7343246317932
2000-10-04,1132.8392202130965
2000-10-05,1140.2641381162766
2000-10-06,1193.9779695840102
2000-10-09,1167.4693633253805
2000-10-10,1168.545124084031
2000-10-11,1130.3084212502022
2000-10-12,1109.7859854369267
2000-10-13,1119.6468595509032
2000-10-16,1091.468958037504
2000-10-17,1100.029270000143
2000-10-18,1057.9395557899384
2000-10-19,1003.6530990292036
2000-10-20,1075.991498309026
2000-10-23,1103.5345143041968
2000-10-24,1135.842992960701
2000-10-25,1155.7445179079693
2000-10-26,1144.9565792139995
2000-10-27,1096.891011443765
2000-10-30,1068.6845040048609
2000-10-31,1042.2230475274462
2000-11-01,1006.8149890999733
2000-11-02,1035.4939007151233
2000-11-03,1052.6961192714418
2000-11-06,1026.1196524611416
2000-11-07,1050.5351208523775
2000-11-08,1094.806492759012
2000-11-09,1095.5162428175654
2000-11-10,1095.5427083108643
2000-11-13,1048.410111704102
2000-11-14,1047.7896088965063
2000-11-15,1037.402578306895
2000-11-16,992.1806736464056
2000-11-17,967.4665692595523
2000-11-20,882.1034994197665
2000-11-21,924.1782771310587
2000-11-22,927.5102460735575
2000-11-23,932.2095790734135
2000-11-24,983.160929527204
2000-11-27,979.5289636671796
2000-11-28,962.6113394723204
2000-11-29,957.0913506679306
2000-11-30,931.378065717092
2000-12-01,937.891425783576
2000-12-04,901.2318080542452
2000-12-05,913.1310078028886
2000-12-06,909.1507952502795
2000-12-07,905.6323074215766
2000-12-08,919.1162885737424
2000-12-11,939.4251899812198
2000-12-12,955.6766399199064
2000-12-13,962.6524305036821
2000-12-14,941.790742665742
2000-12-15,914.6180928475372
2000-12-18,887.4380361905517
2000-12-19,894.1895670505105
2000-12-20,862.0862074281424
2000-12-21,833.2353628435917
2000-12-22,824.9408359397961
2000-12-25,824.936240374925
2000-12-26,806.4161290702656
2000-12-27,787.3316616678983
2000-12-28,820.1676464396162
2000-12-29,804.738593340938
2001-01-01,808.115977272159
2001-01-02,837.4973895951471
2001-01-03,835.8359572867764
2001-01-04,878.8557882991249
2001-01-05,894.972865185882
2001-01-08,886.9523743095763
2001-01-09,928.9990954831268
2001-01-10,943.1171830635909
2001-01-11,924.0810236731558
2001-01-12,912.2733456492887
2001-01-15,926.1007087283483
2001-01-16,976.1668302219612
2001-01-17,1009.7220032384735
2001-01-18,1019.5442922277166
2001-01-19,1030.9150768460022
2001-01-22,1031.2725080136697
2001-01-23,1026.6751381308795
2001-01-24,1044.9819143225598
2001-01-25,1048.8539712405939
2001-01-26,1046.8062060166305
2001-01-29,1032.5101605224042
2001-01-30,1045.8788893368014
2001-01-31,1056.3208816958183
2001-02-01,1041.0872641147332
2001-02-02,1084.0492357722956
2001-02-05,1062.7446217701402
2001-02-06,1053.1046816873554
2001-02-07,1026.7914341520723
2001-02-08,1052.4847681106235
2001-02-09,1056.4985735981152
2001-02-12,1052.4898468847475
2001-02-13,1087.0926949513434
2001-02-14,1072.8080241346388
2001-02-15,1127.9278347457816
2001-02-16,1106.1155675072957
2001-02-19,1082.922796967101
2001-02-20,1111.1499867347477
2001-02-21,1098.99020705995
2001-02-22,1069.0923883826488
2001-02-23,1070.3041813109237
2001-02-26,1069.5654032911368
2001-02-27,1049.64529216135
2001-02-28,1048.5609478512663
2001-03-01,1008.5344542736183
2001-03-02,1000.452045266609
2001-03-05,1027.28236500481
2001-03-06,1027.408495551251
2001-03-07,1049.8472633465879
2001-03-08,1034.9013868211835
2001-03-09,1032.3750919188735
2001-03-12,1014.3485996552383
2001-03-13,1027.763472267666
2001-03-14,1041.1229954859493
2001-03-15,1058.7587782394535
2001-03-16,1081.9150543765863
2001-03-19,1047.9862453199462
2001-03-20,1042.01979346713
2001-03-21,1046.571920155575
2001-03-22,1079.18978433727
2001-03-23,1084.1598562852419
2001-03-26,1107.8253069143127
2001-03-27,1105.140430706686
2001-03-28,1106.9982161967293
2001-03-29,1117.243068730071
2001-03-30,1102.694283214299
2001-04-02,1064.1139767818677
2001-04-03,1026.6364626401103
2001-04-04,1003.8536360662691
2001-04-05,1014.011938495443
2001-04-06,1027.506041310238
2001-04-09,1003.158513433593
2001-04-10,1006.3705897811078
2001-04-11,1026.7897199904423
2001-04-12,1024.5778679932637
2001-04-13,1023.3534313539948
2001-04-16,1018.995493885877
2001-04-17,1019.9888800087986
2001-04-18,1043.0147182184771
2001-04-19,1041.780762356695
2001-04-20,1022.2027816404426
2001-04-23,1026.316748490525
2001-04-24,1032.5704856976297
2001-04-25,1016.7075919752987
2001-04-26,1008.5209320212674
2001-04-27,1000.783876451387
2001-04-30,991.2549100298609
2001-05-01,986.7320544299942
2001-05-02,959.2639223234945
2001-05-03,979.4430486229855
2001-05-04,950.985563096186
2001-05-07,946.5776504503616
2001-05-08,937.7586450191324
2001-05-09,951.8199939606757
2001-05-10,932.9651795527494
2001-05-11,966.3327207812167
2001-05-14,958.9949501343003
2001-05-15,953.1128181123025
2001-05-16,935.0454434611747
2001-05-17,948.7085652391147
2001-05-18,941.4856195440531
2001-05-21,898.7693741672975
2001-05-22,908.3247184028394
2001-05-23,954.7553137785536
2001-05-24,960.0258074396844
2001-05-25,946.9659974829406
2001-05-28,923.5060759021216
2001-05-29,915.139646907294
2001-05-30,907.3157939139587
2001-05-31,920.2926099590904
2001-06-01,911.3282159018459
2001-06-04,902.727684226812
2001-06-05,921.3503028565711
2001-06-06,951.0128051450181
2001-06-07,933.2715883302927
2001-06-08,946.2584009156028
2001-06-11,960.2693892580156
2001-06-12,952.9580297847917
2001-06-13,935.8071783820312
2001-06-14,910.9647982116987
2001-06-15,912.0097171975626
2001-06-18,898.7861975988139
2001-06-19,900.9277139716476
2001-06-20,905.5598891603213
2001-06-21,896.7738198699305
2001-06-22,886.8382707201447
2001-06-25,880.2444106348327
2001-06-26,859.1108842866538
2001-06-27,862.4470910801198
2001-06-28,864.4571396712106
2001-06-29,885.0959769912101
2001-07-02,879.2983700732932
2001-07-03,871.3882052038161
2001-07-04,851.5126891390734
2001-07-05,850.9494871191813
2001-07-06,847.409279408795
2001-07-09,835.465444498718
2001-07-10,817.270879609851
2001-07-11,788.5418632746376
2001-07-12,809.7778874650461
2001-07-13,780.385139211056
2001-07-16,750.221431046064
2001-07-17,753.1144324504016
2001-07-18,708.5221471621129
2001-07-19,705.4207947550443
2001-07-20,712.0359554886862
2001-07-23,708.8606706450803
2001-07-24,683.5253628003946
2001-07-25,693.0585766867707
2001-07-26,725.3737957559387
2001-07-27,729.453370572044
2001-07-30,728.0418255387619
2001-07-31,725.2751980241518
2001-08-01,718.2714599806093
2001-08-02,739.6037298979571
2001-08-03,750.1523519421077
2001-08-06,745.6657485560021
2001-08-07,737.6510713928772
2001-08-08,758.3880167886547
2001-08-09,738.2025204686814
2001-08-10,734.0148305642207
2001-08-13,744.8667654827195
2001-08-14,756.0096093614483
2001-08-15,754.0797303610949
2001-08-16,771.7852623685358
2001-08-17,759.1387580138702
2001-08-20,746.5730434074765
2001-08-21,748.1970584271915
2001-08-22,734.3803483027954
2001-08-23,736.5542456194477
2001-08-24,714.0697755781575
2001-08-27,726.9689552997377
2001-08-28,726.7104360235711
2001-08-29,752.9279117026564
2001-08-30,758.477982437242
2001-08-31,760.9033814886036
2001-09-03,752.4617598885889
2001-09-04,764.8345747375016
2001-09-05,755.3849859040538
2001-09-06,738.8925972171285
2001-09-07,719.3952994663231
2001-09-10,717.7966127710599
2001-09-11,693.9115564596804
2001-09-12,699.5298943993569
2001-09-13,660.2079521949555
2001-09-14,626.7922527735406
2001-09-17,625.4711670318969
2001-09-18,623.9104578546
2001-09-19,624.1377267194235
2001-09-20,614.657572359217
2001-09-21,605.0965755920178
2001-09-24,599.3567175735104
2001-09-25,587.8715861050665
2001-09-26,610.9428881532613
2001-09-27,603.9642572269482
2001-09-28,623.5378488133272
2001-10-01,619.4151884225885
2001-10-02,595.5173042270796
2001-10-03,588.1482035464305
2001-10-04,602.212868502772
2001-10-05,609.1628455478398
2001-10-08,596.3258389579804
2001-10-09,609.6197360123118
2001-10-10,614.2018342091455
2001-10-11,645.8261071759423
2001-10-12,637.9078980907235
2001-10-15,622.4597873068969
2001-10-16,633.2999620779347
2001-10-17,637.3668469919592
2001-10-18,639.3628096973578
2001-10-19,649.620802902447
2001-10-22,663.7828262904094
2001-10-23,660.8080143152262
2001-10-24,670.6382272943551
2001-10-25,670.2178838809954
2001-10-26,679.0302076071936
2001-10-29,668.6867252325958
2001-10-30,645.3280881330292
2001-10-31,650.1647934379031
2001-11-01,648.1355365176298
2001-11-02,657.8321586903335
2001-11-05,672.3925630008276
2001-11-06,673.8951146570915
2001-11-07,681.2831737807126
2001-11-08,682.9677616713557
2001-11-09,679.3441810258472
2001-11-12,688.7089960883607
2001-11-13,692.6305456515038
2001-11-14,709.646011672914
2001-11-15,727.6633666665912
2001-11-16,729.3525423538249
2001-11-19,747.5575244762297
2001-11-20,739.5342477412315
2001-11-21,754.8394391503923
2001-11-22,743.4350149960255
2001-11-23,755.0229648137642
2001-11-26,767.0120038518482
2001-11-27,756.5639647196797
2001-11-28,731.4344186763832
2001-11-29,733.1222489597187
2001-11-30,721.8105317450276
2001-12-03,755.6735046615083
2001-12-04,774.6771326369798
2001-12-05,798.2523189991299
2001-12-06,841.2117325877747
2001-12-07,868.3297936830219
2001-12-10,885.6854737577474
2001-12-11,865.0784361720993
2001-12-12,902.2330403135975
2001-12-13,884.7723170150073
2001-12-14,895.8430425674225
2001-12-17,900.7789318720982
2001-12-18,870.5334184124855
2001-12-19,844.9689631519769
2001-12-20,857.3345088831579
2001-12-21,836.1911394366418
2001-12-24,851.6306827819728
2001-12-25,884.7442210433042
2001-12-26,886.6829868335707
2001-12-27,871.2786290666899
2001-12-28,882.6225897697469
2001-12-31,902.9550786536133
2002-01-01,902.9608648548644
2002-01-02,902.6165972030104
2002-01-03,897.5045568707515
2002-01-04,915.4162089850454
2002-01-07,948.6156513204287
2002-01-08,942.8231125707889
2002-01-09,958.0228748634837
2002-01-10,960.1016395845227
2002-01-11,939.0022503848145
2002-01-14,916.0081387365971
2002-01-15,914.5368662373664
2002-01-16,906.5628978778443
2002-01-17,908.2245139896098
2002-01-18,907.757745631275
2002-01-21,948.072466597233
2002-01-22,949.9241161953966
2002-01-23,943.7479303675108
2002-01-24,953.2375627977899
2002-01-25,998.6048499632931
2002-01-28,1018.8017814827053
2002-01-29,989.9285873035672
2002-01-30,990.0190786571641
2002-01-31,1004.2219093302111
2002-02-01,1005.0005388774575
2002-02-04,996.4308677941327
2002-02-05,991.4862854141475
2002-02-06,1004.1235414726355
2002-02-07,1001.7396022337153
2002-02-08,997.1855134526377
2002-02-11,990.5419518077438
2002-02-12,993.6537888011843
2002-02-13,998.1525365411864
2002-02-14,1000.7333722194412
2002-02-15,994.4840130874364
2002-02-18,1007.8058697186805
2002-02-19,993.9630073541306
2002-02-20,968.6733521522605
2002-02-21,962.066405084196
2002-02-22,944.7819656769627
2002-02-25,935.3826151069046
2002-02-26,932.5369822608068
2002-02-27,969.7317376409093
2002-02-28,968.6776060483194
2002-03-01,966.5763108437122
2002-03-04,993.3386318500137
2002-03-05,1001.8799461364814
2002-03-06,1019.5518043578193
2002-03-07,1010.5208674257551
2002-03-08,1015.9990933317328
2002-03-11,1040.9064407392955
2002-03-12,1033.974156161599
2002-03-13,1026.6732484617041
2002-03-14,1016.1146377026377
2002-03-15,997.8007112877266
2002-03-18,1003.1782387170487
2002-03-19,989.1269846994745
2002-03-20,1007.5664885421451
2002-03-21,1013.3505132122361
2002-03-22,1035.527083543593
2002-03-25,1054.6920772183526
2002-03-26,1063.898922104992
2002-03-27,1059.5340918023617
2002-03-28,1062.4428453296161
2002-03-29,1052.3848584151842
2002-04-01,1049.6606678815526
2002-04-02,1057.575348302208
2002-04-03,1075.9715688297824
2002-04-04,1065.8333729569347
2002-04-05,1070.0476373574056
2002-04-08,1082.4898051620794
2002-04-09,1050.9342782431959
2002-04-10,1046.2575549205933
2002-04-11,1042.5407439214619
2002-04-12,1062.1900129096307
2002-04-15,1065.8920195690312
2002-04-16,1077.6094007208787
2002-04-17,1094.0193732546009
2002-04-18,1091.075453739568
2002-04-19,1115.4363203084838
2002-04-22,1125.320067591666
2002-04-23,1112.7251666093016
2002-04-24,1122.5526075443995
2002-04-25,1103.8386111360858
2002-04-26,1089.839739104646
2002-04-29,1073.6926286771
2002-04-30,1044.609558239521
2002-05-01,1038.7306035418585
2002-05-02,1009.169029559289
2002-05-03,1007.8916386353264
2002-05-06,962.354578514554
2002-05-07,962.6034825035118
2002-05-08,978.3999969356672
2002-05-09,981.7118698003906
2002-05-10,985.4235013415246
2002-05-13,978.1622700445342
2002-05-14,984.9882546658181
2002-05-15,1005.7928002076445
2002-05-16,987.3794626246025
2002-05-17,972.0490170818929
2002-05-20,932.1283308956469
2002-05-21,907.9394693789344
2002-05-22,917.9163568978615
2002-05-23,928.2038568751134
2002-05-24,955.3217740184427
2002-05-27,968.8949993905159
2002-05-28,952.4580339771863
2002-05-29,944.2578854065471
2002-05-30,968.8648993244645
2002-05-31,957.8365073016313
2002-06-03,939.1744596123613
2002-06-04,927.246765744277
2002-06-05,945.3639892504195
2002-06-06,940.1505509812653
2002-06-07,914.3980042034391
2002-06-10,927.9629419111969
2002-06-11,915.2041976002464
2002-06-12,913.0072766401024
2002-06-13,942.0444031387107
2002-06-14,940.7111742761301
2002-06-17,943.5996298942998
