Date,SOUTH AFRICA IMI VALUE WEIGHTED
1999-08-03,1522.1591132868953
1999-08-04,1539.5621431756258
1999-08-05,1528.5318737875205
1999-08-06,1517.1057594204935
1999-08-09,1530.9530377388019
1999-08-10,1511.2504442755167
1999-08-11,1535.020039061635
1999-08-12,1560.9737826484636
1999-08-13,1577.9757788528163
1999-08-16,1581.6184088463258
1999-08-17,1587.0392560569605
1999-08-18,1588.4063407883389
1999-08-19,1564.0626382313285
1999-08-20,1559.6227179389728
1999-08-23,1577.9822394232674
1999-08-24,1571.9057904378615
1999-08-25,1581.2632125649484
1999-08-26,1577.3311535185246
1999-08-27,1573.038726886429
1999-08-30,1572.2287166842386
1999-08-31,1543.6356682910932
1999-09-01,1556.997491609722
1999-09-02,1521.8233383659833
1999-09-03,1545.0612870204313
1999-09-06,1547.5394509120881
1999-09-07,1536.5339391014254
1999-09-08,1511.4484364817622
1999-09-09,1507.3998641126057
1999-09-10,1512.7508481616665
1999-09-13,1523.2608130018493
1999-09-14,1534.8547437514278
1999-09-15,1537.473457607629
1999-09-16,1509.7262102332597
1999-09-17,1505.701623648633
1999-09-20,1505.861966719176
1999-09-21,1498.203646655024
1999-09-22,1487.088392045843
1999-09-23,1508.1780222444497
1999-09-24,1503.8216199867954
1999-09-27,1544.2706924083625
1999-09-28,1574.6199446995884
1999-09-29,1549.410919709186
1999-09-30,1544.0638936969397
1999-10-01,1546.7245158250341
1999-10-04,1585.3073770718152
1999-10-05,1608.2092875342903
1999-10-06,1586.7770841256695
1999-10-07,1611.1212567772268
1999-10-08,1644.8251276958574
1999-10-11,1648.8193556214408
1999-10-12,1625.0126272110972
1999-10-13,1589.4324626650825
1999-10-14,1566.964370136728
1999-10-15,1505.409095037457
1999-10-18,1499.952767502639
1999-10-19,1521.9516086215974
1999-10-20,1531.5494481384064
1999-10-21,1497.945720553874
1999-10-22,1533.2485643234138
1999-10-25,1535.1086103091445
1999-10-26,1550.8680243928811
1999-10-27,1557.8860028639722
1999-10-28,1574.281179556289
1999-10-29,1581.9497883337303
1999-11-01,1580.7094938493613
1999-11-02,1582.16765980949
1999-11-03,1581.6602018393169
1999-11-04,1615.6309269542473
1999-11-05,1627.7059732721445
1999-11-08,1634.0575042197008
1999-11-09,1649.7745883441978
1999-11-10,1622.018257792031
1999-11-11,1635.527747604752
1999-11-12,1643.525197671813
1999-11-15,1656.6697674992395
1999-11-16,1664.7177681845328
1999-11-17,1654.0167411810594
1999-11-18,1685.1674998062279
1999-11-19,1699.3358838509148
1999-11-22,1687.504205183651
1999-11-23,1696.0865324083695
1999-11-24,1717.3803200315388
1999-11-25,1715.2540869790444
1999-11-26,1743.813773335091
1999-11-29,1737.22532018852
1999-11-30,1736.6752465321074
1999-12-01,1756.7447668163152
1999-12-02,1785.3071195661958
1999-12-03,1786.4191676471462
1999-12-06,1767.8986443028814
1999-12-07,1781.3223594609694
1999-12-08,1800.6970492188004
1999-12-09,1832.581566194682
1999-12-10,1850.5930745169326
1999-12-13,1879.568708560644
1999-12-14,1883.5756319000682
1999-12-15,1881.4083624300458
1999-12-16,1856.0305828780695
1999-12-17,1914.6670228404207
1999-12-20,1962.2215990466623
1999-12-21,1942.9325479552426
1999-12-22,1960.5958971044079
1999-12-23,1947.9689193854344
1999-12-24,1954.8966828459963
1999-12-27,1960.826370390651
1999-12-28,1971.4700967945992
1999-12-29,1991.5990703237744
1999-12-30,1996.4121475643567
1999-12-31,1996.4121475643567
2000-01-03,1983.122758964082
2000-01-04,1944.8673013397283
2000-01-05,1927.8758581889695
2000-01-06,1925.3899463532962
2000-01-07,2003.513589245152
2000-01-10,2081.1730382609226
2000-01-11,2089.064490891399
2000-01-12,2086.989357299241
2000-01-13,2094.4278622905035
2000-01-14,2131.794606132747
2000-01-17,2172.125228086971
2000-01-18,2151.48412356349
2000-01-19,2138.114319621814
2000-01-20,2150.599878796918
2000-01-21,2127.935092689015
2000-01-24,2118.285775385575
2000-01-25,2056.716932979655
2000-01-26,2032.6468614069402
2000-01-27,2045.3654510344854
2000-01-28,1980.7050036045623
2000-01-31,1976.716302865185
2000-02-01,2060.52357657916
2000-02-02,2060.140207811194
2000-02-03,2051.794953354725
2000-02-04,2028.0359328304007
2000-02-07,2069.193461132862
2000-02-08,2055.7526881181125
2000-02-09,2059.429885988383
2000-02-10,2029.265428624017
2000-02-11,1994.6924330969314
2000-02-14,1979.4966795249804
2000-02-15,1952.3365142029363
2000-02-16,1930.3033909860828
2000-02-17,1956.1753846330755
2000-02-18,1945.984884510376
2000-02-21,1917.561542374362
2000-02-22,1839.4547889625103
2000-02-23,1857.9024249631334
2000-02-24,1858.694321355685
2000-02-25,1862.8306722917828
2000-02-28,1831.1453262745076
2000-02-29,1837.2641762423348
2000-03-01,1844.2850020982694
2000-03-02,1826.3874007636314
2000-03-03,1795.701724060855
2000-03-06,1802.5697382402652
2000-03-07,1814.184982026237
2000-03-08,1809.5567786117838
2000-03-09,1797.360543943136
2000-03-10,1798.7445719214968
2000-03-13,1723.28119787889
2000-03-14,1760.2873454896303
2000-03-15,1731.4996594586862
2000-03-16,1753.6235466592295
2000-03-17,1781.9474492109434
2000-03-20,1775.3530312474782
2000-03-21,1775.4868029227034
2000-03-22,1826.6074060120661
2000-03-23,1817.9866384875013
2000-03-24,1836.3523917143364
2000-03-27,1849.2656126672005
2000-03-28,1816.3597582937316
2000-03-29,1829.614176350041
2000-03-30,1776.7293990886
2000-03-31,1783.532172545387
2000-04-03,1788.6234212927843
2000-04-04,1804.2817417427102
2000-04-05,1715.677255629494
2000-04-06,1754.4930946192812
2000-04-07,1752.419214580682
2000-04-10,1751.9824142835082
2000-04-11,1702.16436460146
2000-04-12,1700.50714916488
2000-04-13,1661.0607665134817
2000-04-14,1613.8745468531413
2000-04-17,1486.1100246621659
2000-04-18,1551.906192985738
2000-04-19,1604.4428536350608
2000-04-20,1630.2942740984686
2000-04-21,1630.2942740984686
2000-04-24,1619.2154813905772
2000-04-25,1678.8286171497755
2000-04-26,1689.505096178272
2000-04-27,1694.1485364252699
2000-04-28,1720.5779903069786
2000-05-01,1723.497441247706
2000-05-02,1726.4088276617106
2000-05-03,1754.2138546302301
2000-05-04,1728.5214858936656
2000-05-05,1702.4870800781941
2000-05-08,1699.8108281538186
2000-05-09,1684.966415998312
2000-05-10,1661.386326510392
2000-05-11,1694.0066250187415
2000-05-12,1653.4902771536115
2000-05-15,1641.130208548947
2000-05-16,1667.0463161993885
2000-05-17,1669.591397039498
2000-05-18,1642.459466530842
2000-05-19,1603.9597450320468
2000-05-22,1591.2232513387448
2000-05-23,1596.9840606781506
2000-05-24,1570.576086257761
2000-05-25,1592.2544759556313
2000-05-26,1564.3171166330587
2000-05-29,1590.8878055923074
2000-05-30,1611.573743874943
2000-05-31,1644.5381834339241
2000-06-01,1637.3561482050209
2000-06-02,1645.4562598725379
2000-06-05,1657.903527920787
2000-06-06,1649.6116767055967
2000-06-07,1654.8790243178769
2000-06-08,1645.6526331683824
2000-06-09,1670.0312998298386
2000-06-12,1678.558780806062
2000-06-13,1668.0566370982654
2000-06-14,1678.2343124677911
2000-06-15,1694.354307645898
2000-06-16,1701.715018237543
2000-06-19,1688.5354813674141
2000-06-20,1691.2918576475006
2000-06-21,1684.0543630877196
2000-06-22,1691.8224772630083
2000-06-23,1696.3487497844176
2000-06-26,1713.97460266169
2000-06-27,1723.1573550055061
2000-06-28,1722.5687542352323
2000-06-29,1706.1730080335092
2000-06-30,1719.6687808428692
2000-07-03,1735.2360853770226
2000-07-04,1754.5521043403194
2000-07-05,1750.4068356068142
2000-07-06,1723.6996694849777
2000-07-07,1731.423778242334
2000-07-10,1738.0164404816337
2000-07-11,1742.2922097193587
2000-07-12,1770.1369308126532
2000-07-13,1784.1865262501037
2000-07-14,1788.6093914506798
2000-07-17,1786.9716388892364
2000-07-18,1779.247004356801
2000-07-19,1790.7899871552756
2000-07-20,1784.9403338894556
2000-07-21,1767.3855436418369
2000-07-24,1755.847976755335
2000-07-25,1734.7111407610255
2000-07-26,1730.4001106023284
2000-07-27,1733.756300956237
2000-07-28,1739.3096929376309
2000-07-31,1735.6517901106997
2000-08-01,1745.2724665913693
2000-08-02,1770.4469220711403
2000-08-03,1784.4578236429222
2000-08-04,1803.841826815558
2000-08-07,1808.1059426548802
2000-08-08,1825.9233283977214
2000-08-09,1825.750210681957
2000-08-10,1848.9500716070795
2000-08-11,1873.244848240759
2000-08-14,1904.6978930553196
2000-08-15,1878.3374479974843
2000-08-16,1889.0229607795336
2000-08-17,1888.3325637853984
2000-08-18,1904.7949948853056
2000-08-21,1923.1217814989948
2000-08-22,1952.654101806072
2000-08-23,1962.5787138932183
2000-08-24,1947.1136548447464
2000-08-25,1944.5482538528354
2000-08-28,1953.9834058139945
2000-08-29,1974.1067170149008
2000-08-30,1973.4505815135635
2000-08-31,1999.9237017237733
2000-09-01,1990.9674935285555
2000-09-04,2019.4727944305178
2000-09-05,2013.575293578286
2000-09-06,2021.488230012406
2000-09-07,2018.0748955016757
2000-09-08,2032.6451545512457
2000-09-11,2032.6004266077057
2000-09-12,2007.8673344517226
2000-09-13,2016.7671204851483
2000-09-14,2023.9644688154006
2000-09-15,1990.1341334293975
2000-09-18,1971.1106206585644
2000-09-19,1939.8072701081003
2000-09-20,1941.367060384054
2000-09-21,1901.1335211612472
2000-09-22,1851.6541707541119
2000-09-25,1869.7009962412374
2000-09-26,1874.0866317606592
2000-09-27,1879.388114350375
2000-09-28,1888.2800664438819
2000-09-29,1899.0850660219676
2000-10-02,1915.9291170579086
2000-10-03,1922.4727215249761
2000-10-04,1922.9884516555906
2000-10-05,1907.096656039739
2000-10-06,1900.9535776620392
2000-10-09,1882.8401514471334
2000-10-10,1865.5911043209499
2000-10-11,1824.914172631363
2000-10-12,1828.0518030407463
2000-10-13,1818.9872736481072
2000-10-16,1858.9571930152574
2000-10-17,1841.5962874547013
2000-10-18,1755.6471711463478
2000-10-19,1821.8567834455625
2000-10-20,1843.1758738003546
2000-10-23,1854.497518192207
2000-10-24,1843.6864712497982
2000-10-25,1831.1931867845915
2000-10-26,1810.764191131033
2000-10-27,1794.9267596485229
2000-10-30,1801.0784634588538
2000-10-31,1836.3245381626105
2000-11-01,1862.8411590365076
2000-11-02,1891.782284085267
2000-11-03,1868.5809373039472
2000-11-06,1868.3189708342995
2000-11-07,1866.70936321301
2000-11-08,1862.6431401237917
2000-11-09,1828.3097174359946
2000-11-10,1829.5371782189623
2000-11-13,1803.8653310308882
2000-11-14,1832.8894271377542
2000-11-15,1825.6828431793874
2000-11-16,1827.7668953794491
2000-11-17,1817.1262705023457
2000-11-20,1791.5006623857926
2000-11-21,1800.5536847950152
2000-11-22,1789.126329239858
2000-11-23,1773.5068614980453
2000-11-24,1784.2971954751135
2000-11-27,1797.2786785089102
2000-11-28,1788.2733597699178
2000-11-29,1779.021443324368
2000-11-30,1712.856363563274
2000-12-01,1713.0745024553023
2000-12-04,1710.9923364533145
2000-12-05,1719.837242669285
2000-12-06,1776.375220829763
2000-12-07,1749.6193420367933
2000-12-08,1775.0886790183727
2000-12-11,1830.3750933709327
2000-12-12,1809.683568862964
2000-12-13,1799.4025118327265
2000-12-14,1775.9102293868784
2000-12-15,1753.3542365744595
2000-12-18,1783.9351437127366
2000-12-19,1793.3820895098795
2000-12-20,1769.8867383469333
2000-12-21,1753.3463060748147
2000-12-22,1787.3179899699674
2000-12-25,1787.3179899699674
2000-12-26,1779.2822712629609
2000-12-27,1802.480618867074
2000-12-28,1813.636488534009
2000-12-29,1772.3366645093893
2001-01-01,1772.3366645093893
2001-01-02,1752.7124008429223
2001-01-03,1743.5040039365072
2001-01-04,1804.5714324961007
2001-01-05,1786.7357061056407
2001-01-08,1792.2525729448857
2001-01-09,1780.733779904093
2001-01-10,1747.77685714475
2001-01-11,1762.0664961583386
2001-01-12,1773.8299221858545
2001-01-15,1800.798971377375
2001-01-16,1788.7356293062962
2001-01-17,1813.818485283789
2001-01-18,1790.0078588374208
2001-01-19,1817.8996599249751
2001-01-22,1801.2121868516547
2001-01-23,1808.0327041046903
2001-01-24,1839.5483460080218
2001-01-25,1855.2680661340905
2001-01-26,1852.8297529359418
2001-01-29,1879.6200913520079
2001-01-30,1898.1847178309729
2001-01-31,1899.5571850213196
2001-02-01,1907.1835637805257
2001-02-02,1920.2424438100154
2001-02-05,1896.5788598403951
2001-02-06,1917.8411033542234
2001-02-07,1881.5778840793273
2001-02-08,1878.4158373035598
2001-02-09,1879.8596895417286
2001-02-12,1901.2000160668726
2001-02-13,1917.6342740269686
2001-02-14,1918.338789220883
2001-02-15,1961.1255627726703
2001-02-16,1942.762903034619
2001-02-19,1962.4021725363575
2001-02-20,1979.4450425890975
2001-02-21,1945.4028259834374
2001-02-22,1944.1778408173382
2001-02-23,1919.301562495272
2001-02-26,1942.4117941817121
2001-02-27,1947.141735694295
2001-02-28,1922.0035725917173
2001-03-01,1893.4040940405093
2001-03-02,1882.1342598997896
2001-03-05,1908.280929223017
2001-03-06,1902.384251614802
2001-03-07,1913.5964106295721
2001-03-08,1931.3834275019212
2001-03-09,1919.333066238009
2001-03-12,1905.6808299409254
2001-03-13,1911.3519049421952
2001-03-14,1856.6196591632959
2001-03-15,1858.7658230455934
2001-03-16,1830.1577482003374
2001-03-19,1820.4755399268856
2001-03-20,1822.5521621672788
2001-03-21,1831.4867119120327
2001-03-22,1803.5437921280682
2001-03-23,1815.3184576992621
2001-03-26,1854.0570566157185
2001-03-27,1852.227200274699
2001-03-28,1856.226502196317
2001-03-29,1850.9272148935993
2001-03-30,1804.8142244189414
2001-04-02,1775.9404810895587
2001-04-03,1727.7522775548782
2001-04-04,1715.0195241559838
2001-04-05,1762.871866533976
2001-04-06,1743.0793340478024
2001-04-09,1762.129285757462
2001-04-10,1813.0339089357637
2001-04-11,1867.1997828882977
2001-04-12,1858.7745752667086
2001-04-13,1858.7745752667086
2001-04-16,1873.7978960087603
2001-04-17,1860.7687325685936
2001-04-18,1915.660305214798
2001-04-19,1899.1974095835103
2001-04-20,1864.9971300813963
2001-04-23,1863.6940980385098
2001-04-24,1890.0712584664939
2001-04-25,1890.8341306618074
2001-04-26,1892.780509844435
2001-04-27,1924.981962322927
2001-04-30,1955.9438738194776
2001-05-01,1947.573147170459
2001-05-02,1942.0103765526346
2001-05-03,1910.8057501779474
2001-05-04,1923.1765979608397
2001-05-07,1957.4648139536887
2001-05-08,1961.6281173259144
2001-05-09,1974.2546506648437
2001-05-10,1994.4681302362092
2001-05-11,1995.7032623278524
2001-05-14,1994.8911465324259
2001-05-15,1999.9209089821688
2001-05-16,2018.7059228780997
2001-05-17,2067.211338702219
2001-05-18,2066.5264565816587
2001-05-21,2114.8224151622067
2001-05-22,2125.312194211534
2001-05-23,2116.9084284627043
2001-05-24,2125.286958170847
2001-05-25,2110.2405997027963
2001-05-28,2120.0267152160427
2001-05-29,2118.5628070496864
2001-05-30,2115.6441135855985
2001-05-31,2135.734519385373
2001-06-01,2102.8990680499555
2001-06-04,2115.4137524902785
2001-06-05,2113.9244792432855
2001-06-06,2102.963279919064
2001-06-07,2088.7248253069797
2001-06-08,2102.410886542925
2001-06-11,2115.503865233398
2001-06-12,2091.014158721447
2001-06-13,2093.4002313584742
2001-06-14,2080.0575132579784
2001-06-15,2073.1196335503532
2001-06-18,2063.7210746977084
2001-06-19,2101.42074395725
2001-06-20,2096.5341631742526
2001-06-21,2112.5007969531844
2001-06-22,2118.927120214866
2001-06-25,2121.8430031616845
2001-06-26,2112.3924149836675
2001-06-27,2118.9416719945766
2001-06-28,2137.5871203782335
2001-06-29,2144.0902460857424
2001-07-02,2163.179505783575
2001-07-03,2137.128608486672
2001-07-04,2095.0232415484975
2001-07-05,2080.0802767366586
2001-07-06,2043.973636184063
2001-07-09,2029.7115967531238
2001-07-10,2019.1005684464421
2001-07-11,1990.7184450007694
2001-07-12,2027.0746199464688
2001-07-13,2042.9047646281288
2001-07-16,2039.5494682141318
2001-07-17,2014.6369534337389
2001-07-18,1956.7360890779842
2001-07-19,1967.7899760873593
2001-07-20,1945.414125086228
2001-07-23,1967.009477107471
2001-07-24,1941.6773917391217
2001-07-25,1910.6047325705838
2001-07-26,1917.2946044930547
2001-07-27,1923.1048646209326
2001-07-30,1928.8072629289368
2001-07-31,1920.6378631177208
2001-08-01,1942.3669629624983
2001-08-02,1977.2251876211494
2001-08-03,1951.432059486166
2001-08-06,1938.319840932195
2001-08-07,1924.8725317223732
2001-08-08,1904.2125641695077
2001-08-09,1883.1777381891043
2001-08-10,1872.6966401783498
2001-08-13,1865.1033957199393
2001-08-14,1884.1798294238142
2001-08-15,1872.3458975441192
2001-08-16,1874.5187199760421
2001-08-17,1860.7949576054825
2001-08-20,1852.8125185677982
2001-08-21,1843.9948159917983
2001-08-22,1849.1106941902228
2001-08-23,1877.2397409187988
2001-08-24,1894.2621374314513
2001-08-27,1922.0346588663326
2001-08-28,1929.5091010527417
2001-08-29,1926.70759211182
2001-08-30,1909.1085630037023
2001-08-31,1900.8854556209096
2001-09-03,1883.2689929627702
2001-09-04,1920.337762678916
2001-09-05,1918.1406135056902
2001-09-06,1891.657440921437
2001-09-07,1856.8267329711764
2001-09-10,1844.4949588277018
2001-09-11,1760.8080281573923
2001-09-12,1689.7892387425238
2001-09-13,1719.6785041496134
2001-09-14,1666.7961862228813
2001-09-17,1628.6967363160848
2001-09-18,1614.8055184547516
2001-09-19,1609.4839919573303
2001-09-20,1550.2142295342692
2001-09-21,1507.3459425003077
2001-09-24,1512.195150765159
2001-09-25,1575.393728756373
2001-09-26,1588.5037995992604
2001-09-27,1578.239715569069
2001-09-28,1624.5506210006317
2001-10-01,1609.1862809516495
2001-10-02,1595.1453981555974
2001-10-03,1569.196141507143
2001-10-04,1632.383703057224
2001-10-05,1626.243831024635
2001-10-08,1627.0876158448602
2001-10-09,1621.1807830011153
2001-10-10,1629.3674235563878
2001-10-11,1686.4927818853528
2001-10-12,1675.7808567138247
2001-10-15,1683.9977709278767
2001-10-16,1663.3221882851076
2001-10-17,1666.4818738528631
2001-10-18,1660.3725946384393
2001-10-19,1669.458270381373
2001-10-22,1645.5687614448195
2001-10-23,1657.9109834516944
2001-10-24,1665.17798331614
2001-10-25,1662.78582836409
2001-10-26,1670.0410441885817
2001-10-29,1665.248795722157
2001-10-30,1626.2211551210198
2001-10-31,1638.871265985099
2001-11-01,1627.50719544886
2001-11-02,1641.949367607049
2001-11-05,1673.9503211245226
2001-11-06,1662.651186943386
2001-11-07,1646.7211869696457
2001-11-08,1661.5317032181447
2001-11-09,1643.885097470115
2001-11-12,1641.267804742265
2001-11-13,1687.4651448449222
2001-11-14,1719.0324491911815
2001-11-15,1756.8378479890082
2001-11-16,1744.4833858029378
2001-11-19,1762.724730239024
2001-11-20,1751.9932666630168
2001-11-21,1737.9994111241074
2001-11-22,1714.2885268810146
2001-11-23,1722.6993766878825
2001-11-26,1740.3019900760905
2001-11-27,1715.0220035361801
2001-11-28,1713.6842983979814
2001-11-29,1665.7715963244402
2001-11-30,1649.7786213451018
2001-12-03,1644.5036508269923
2001-12-04,1628.3728275175945
2001-12-05,1621.3185788078083
2001-12-06,1620.1402021394365
2001-12-07,1588.9416502646513
2001-12-10,1622.0510870341004
2001-12-11,1579.8962983250951
2001-12-12,1551.9781264162782
2001-12-13,1505.2471518182574
2001-12-14,1461.2499637439823
2001-12-17,1504.374453508815
2001-12-18,1482.6267308635097
2001-12-19,1454.4124124984428
2001-12-20,1379.9625347592325
2001-12-21,1472.8571737166274
2001-12-24,1520.703079968723
2001-12-25,1520.703079968723
2001-12-26,1527.0501369777587
2001-12-27,1526.9911718154096
2001-12-28,1535.8548044926295
2001-12-31,1527.0438973780579
2002-01-01,1527.0438973780579
2002-01-02,1487.5746244697752
2002-01-03,1497.195755026571
2002-01-04,1556.1555171301413
2002-01-07,1610.3238337114956
2002-01-08,1645.4716200590487
2002-01-09,1672.2548199741502
2002-01-10,1657.3582027096543
2002-01-11,1675.4197195559223
2002-01-14,1639.9939509017984
2002-01-15,1600.0115874953037
2002-01-16,1588.4621475379674
2002-01-17,1607.32141094171
2002-01-18,1592.886887227798
2002-01-21,1576.8884686626313
2002-01-22,1565.978131815298
2002-01-23,1589.9459442591324
2002-01-24,1616.869577991108
2002-01-25,1617.8367366899117
2002-01-28,1617.8282282422094
2002-01-29,1619.6655904390534
2002-01-30,1593.3453681895448
2002-01-31,1615.2991940148283
2002-02-01,1614.48751682585
2002-02-04,1606.9958450555794
2002-02-05,1600.6173691873757
2002-02-06,1627.6796557128814
2002-02-07,1626.0248876737483
2002-02-08,1624.794905496873
2002-02-11,1599.4890238397502
2002-02-12,1629.0064022228055
2002-02-13,1635.582987887559
2002-02-14,1662.5747902568426
2002-02-15,1665.3987187737205
2002-02-18,1653.8316746789383
2002-02-19,1632.5098474208698
2002-02-20,1635.4874458788865
2002-02-21,1609.392150953017
2002-02-22,1602.1603447574944
2002-02-25,1630.9537877336015
2002-02-26,1656.1373558300404
2002-02-27,1673.5389888888296
2002-02-28,1646.9580718194259
2002-03-01,1658.626323435531
2002-03-04,1715.5906845905497
2002-03-05,1723.7939192127494
2002-03-06,1702.1016411490798
2002-03-07,1654.504464784997
2002-03-08,1630.7796305257525
2002-03-11,1663.97727058635
2002-03-12,1644.825404936389
2002-03-13,1630.1002807128348
2002-03-14,1614.8985183442724
2002-03-15,1598.4711517886249
2002-03-18,1604.8461352709526
2002-03-19,1622.5976893369361
2002-03-20,1618.0973504280191
2002-03-21,1645.5673539622342
2002-03-22,1652.4380571676254
2002-03-25,1643.1635050894442
2002-03-26,1644.038119942048
2002-03-27,1649.907015862773
2002-03-28,1656.2889487688929
2002-03-29,1656.2889487688929
2002-04-01,1643.5477901998631
2002-04-02,1689.2056855086555
2002-04-03,1708.5023326421879
2002-04-04,1709.551755165749
2002-04-05,1746.7561153622337
2002-04-08,1739.1470672506368
2002-04-09,1731.963171109437
2002-04-10,1743.6182580951506
2002-04-11,1729.297427357616
2002-04-12,1729.334492789492
2002-04-15,1737.0914976432043
2002-04-16,1756.8377057820712
2002-04-17,1771.8999480557832
2002-04-18,1769.119348034014
2002-04-19,1782.1106247847201
2002-04-22,1804.2048761571025
2002-04-23,1809.8901571852018
2002-04-24,1802.9824965916516
2002-04-25,1809.7713972423062
2002-04-26,1822.7588958597785
2002-04-29,1818.4343249485619
2002-04-30,1811.4843587293717
2002-05-01,1810.4236500785646
2002-05-02,1828.8345091531485
2002-05-03,1853.1528996193776
2002-05-06,1874.0144078730889
2002-05-07,1923.5368834308372
2002-05-08,1949.3943006581703
2002-05-09,1949.1291651317354
2002-05-10,1951.3664373923534
2002-05-13,1962.7206600172985
2002-05-14,2002.2718098604935
2002-05-15,1961.1953595789728
2002-05-16,1963.2033190488185
2002-05-17,1951.7605196073034
2002-05-20,1950.214245219058
2002-05-21,1959.085195358523
2002-05-22,1938.3385843825085
