Date,MALAYSIA IMI VALUE WEIGHTED
2004-12-28,2458.9455488702583
2004-12-29,2469.7226127565677
2004-12-30,2470.663995037144
2004-12-31,2471.242640854821
2005-01-03,2489.0288524709167
2005-01-04,2517.5163509011177
2005-01-05,2530.2538290481916
2005-01-06,2558.478959249336
2005-01-07,2605.9409936372413
2005-01-10,2607.916682404411
2005-01-11,2631.2285009528828
2005-01-12,2612.064101298259
2005-01-13,2632.158648154716
2005-01-14,2644.822633054837
2005-01-17,2658.0698409159136
2005-01-18,2676.6084662407975
2005-01-19,2673.1908848914018
2005-01-20,2682.6616880477986
2005-01-21,2673.0649062272632
2005-01-24,2640.4537023648522
2005-01-25,2643.1560266906135
2005-01-26,2627.035309205368
2005-01-27,2620.2205948907845
2005-01-28,2618.6914902789927
2005-01-31,2610.849029469414
2005-02-01,2616.67032050502
2005-02-02,2613.7302743687937
2005-02-03,2636.8144896509266
2005-02-04,2613.0715619842126
2005-02-07,2651.4569501998017
2005-02-08,2670.5216233614315
2005-02-09,2666.3455076049727
2005-02-10,2645.0436974608333
2005-02-11,2648.330359143695
2005-02-14,2639.8598012055727
2005-02-15,2639.854904476328
2005-02-16,2635.6043528984164
2005-02-17,2603.79752606057
2005-02-18,2597.1447692159095
2005-02-21,2587.3026954719107
2005-02-22,2557.005322236866
2005-02-23,2549.0315192931803
2005-02-24,2560.027610155188
2005-02-25,2563.9008041422435
2005-02-28,2555.2656792020825
2005-03-01,2547.432972871483
2005-03-02,2539.051587467936
2005-03-03,2528.6497167714065
2005-03-04,2496.47679837749
2005-03-07,2516.339059388454
2005-03-08,2503.6211110620097
2005-03-09,2518.0394086171264
2005-03-10,2500.259955241839
2005-03-11,2501.971406323195
2005-03-14,2515.9159653686534
2005-03-15,2515.201750028887
2005-03-16,2499.003050495989
2005-03-17,2509.7024324876675
2005-03-18,2512.7101983589064
2005-03-21,2508.8564534174775
2005-03-22,2484.9301394557547
2005-03-23,2532.5021830347064
2005-03-24,2547.584345890155
2005-03-25,2547.085020413642
2005-03-28,2568.5782131930946
2005-03-29,2550.670457857524
2005-03-30,2532.4430325399576
2005-03-31,2506.8420383421526
2005-04-01,2523.2314748569484
2005-04-04,2526.9136440048997
2005-04-05,2529.2931549321424
2005-04-06,2502.912961316575
2005-04-07,2497.465459025295
2005-04-08,2518.018287647226
2005-04-11,2508.241475383208
2005-04-12,2513.656135392363
2005-04-13,2530.6086364565126
2005-04-14,2551.51018349687
2005-04-15,2519.7641293874217
2005-04-18,2478.913254212582
2005-04-19,2479.673892061633
2005-04-20,2482.9507474294505
2005-04-21,2475.090011569641
2005-04-22,2498.1123878598305
2005-04-25,2502.827271409614
2005-04-26,2505.0106165861043
2005-04-27,2504.4185440949877
2005-04-28,2514.8016080713946
2005-04-29,2531.4383145472952
2005-05-02,2545.437778685073
2005-05-03,2566.4234270837337
2005-05-04,2582.693331041365
2005-05-05,2590.5239072887407
2005-05-06,2598.451586492259
2005-05-09,2599.982708844778
2005-05-10,2587.9268855455284
2005-05-11,2587.0942622141433
2005-05-12,2592.268003858037
2005-05-13,2598.0290327993316
2005-05-16,2595.3935005009494
2005-05-17,2594.630434748549
2005-05-18,2581.1992915273386
2005-05-19,2595.631749452817
2005-05-20,2595.7103758433373
2005-05-23,2588.283155437952
2005-05-24,2589.831362730846
2005-05-25,2544.86373951083
2005-05-26,2544.6059913691756
2005-05-27,2546.2604301065544
2005-05-30,2557.188353213322
2005-05-31,2563.7452272658716
2005-06-01,2575.616757495796
2005-06-02,2561.455326136984
2005-06-03,2586.368465142911
2005-06-06,2609.377464736012
2005-06-07,2625.233143852709
2005-06-08,2629.5873306484987
2005-06-09,2657.149919076536
2005-06-10,2704.3534867557987
2005-06-13,2742.2562299531587
2005-06-14,2731.253686134165
2005-06-15,2739.4337395340854
2005-06-16,2737.1704383542487
2005-06-17,2700.5091546766776
2005-06-20,2718.490887699097
2005-06-21,2714.880288721456
2005-06-22,2745.7521150072653
2005-06-23,2757.824926585709
2005-06-24,2735.2666377976007
2005-06-27,2696.1431207602586
2005-06-28,2719.4534744273274
2005-06-29,2708.842222127896
2005-06-30,2694.6182918748455
2005-07-01,2740.3296929609764
2005-07-04,2764.631948617632
2005-07-05,2767.5877233840906
2005-07-06,2786.277708753039
2005-07-07,2791.026695337258
2005-07-08,2783.5539638190185
2005-07-11,2776.196434976166
2005-07-12,2766.5979849332152
2005-07-13,2786.489582561931
2005-07-14,2811.5874588557285
2005-07-15,2822.926124388918
2005-07-18,2808.4201847483737
2005-07-19,2829.8985655827564
2005-07-20,2848.5766475717596
2005-07-21,2817.1723021176
2005-07-22,2880.9250804070125
2005-07-25,2922.719253714066
2005-07-26,2927.748451749247
2005-07-27,2905.3127209537174
2005-07-28,2903.909706578388
2005-07-29,2896.966057456482
2005-08-01,2881.47677956155
2005-08-02,2892.610404552849
2005-08-03,2905.9182763176364
2005-08-04,2864.030387776501
2005-08-05,2867.717702920968
2005-08-08,2879.720219665529
2005-08-09,2870.7924803691913
2005-08-10,2852.146025626044
2005-08-11,2821.2329893336628
2005-08-12,2826.9928324192315
2005-08-15,2816.1263242529253
2005-08-16,2806.513114984519
2005-08-17,2807.0630938756403
2005-08-18,2828.794511536329
2005-08-19,2840.086672874367
2005-08-22,2808.1799424745254
2005-08-23,2814.9004420004167
2005-08-24,2806.46689978142
2005-08-25,2779.826278967788
2005-08-26,2770.8629442823494
2005-08-29,2764.5081690787706
2005-08-30,2786.6754884879533
2005-08-31,2762.4307206489316
2005-09-01,2719.4858675076443
2005-09-02,2708.8159355220687
2005-09-05,2711.8448697846597
2005-09-06,2717.715667002019
2005-09-07,2748.936472807974
2005-09-08,2749.283461309312
2005-09-09,2746.595042746398
2005-09-12,2785.2430806169873
2005-09-13,2778.73784436538
2005-09-14,2766.994513113553
2005-09-15,2798.7322818945077
2005-09-16,2808.4518888406915
2005-09-19,2831.0742778863682
2005-09-20,2823.0457303177586
2005-09-21,2819.4123631395555
2005-09-22,2838.9624950800044
2005-09-23,2859.1082626827406
2005-09-26,2878.322208896711
2005-09-27,2893.4424350703807
2005-09-28,2879.905831814507
2005-09-29,2875.508366426099
2005-09-30,2877.318422397056
2005-10-03,2903.342169400632
2005-10-04,2894.143048678675
2005-10-05,2906.778033327956
2005-10-06,2854.8726392823132
2005-10-07,2855.3071671505713
2005-10-10,2885.7494886092413
2005-10-11,2894.746981681477
2005-10-12,2885.3135774123625
2005-10-13,2904.2060795168004
2005-10-14,2867.401078866091
2005-10-17,2868.8717580062785
2005-10-18,2890.058216467733
2005-10-19,2846.770583737634
2005-10-20,2835.6232663897144
2005-10-21,2822.759646710704
2005-10-24,2813.146373571026
2005-10-25,2781.605203030353
2005-10-26,2787.8993651267033
2005-10-27,2770.6142388450103
2005-10-28,2779.1444475146955
2005-10-31,2824.2287394281016
2005-11-01,2821.1667342062538
2005-11-02,2821.68007214827
2005-11-03,2835.9001174931236
2005-11-04,2881.870818174541
2005-11-07,2892.694163786916
2005-11-08,2890.6872187579243
2005-11-09,2884.2085782290587
2005-11-10,2865.5261147883816
2005-11-11,2867.7333304319645
2005-11-14,2845.1590792437764
2005-11-15,2838.3814756575944
2005-11-16,2851.7438153939393
2005-11-17,2833.4412787296105
2005-11-18,2866.7463967165577
2005-11-21,2877.7839130638517
2005-11-22,2871.263273605336
2005-11-23,2853.9893871688537
2005-11-24,2848.2902032975403
2005-11-25,2865.300195513911
2005-11-28,2835.007205553939
2005-11-29,2834.5055224067573
2005-11-30,2817.013562114837
2005-12-01,2799.5457109379877
2005-12-02,2794.996559212277
2005-12-05,2778.0982793364105
2005-12-06,2778.2370184742836
2005-12-07,2812.1014702093507
2005-12-08,2801.7081117317543
2005-12-09,2810.6306513675704
2005-12-12,2769.4261696598724
2005-12-13,2781.0599272998616
2005-12-14,2754.133743317387
2005-12-15,2763.7412139761695
2005-12-16,2749.1931134886436
2005-12-19,2755.8147096518933
2005-12-20,2778.432735150545
2005-12-21,2793.649829272441
2005-12-22,2788.259874332167
2005-12-23,2781.8703533443736
2005-12-26,2781.8703533443736
2005-12-27,2789.4096305650396
2005-12-28,2775.2091847490124
2005-12-29,2807.6656798765966
2005-12-30,2820.8474743746156
2006-01-02,2820.8474743746156
2006-01-03,2755.30119288499
2006-01-04,2754.3355446011087
2006-01-05,2797.662560484923
2006-01-06,2804.4229010600934
2006-01-09,2837.701337915138
2006-01-10,2839.1120183929947
2006-01-11,2830.492003691153
2006-01-12,2854.041750894108
2006-01-13,2837.36993175795
2006-01-16,2800.674316777043
2006-01-17,2814.539401006632
2006-01-18,2779.219739357842
2006-01-19,2797.813260845868
2006-01-20,2811.717208802411
2006-01-23,2760.5440045584655
2006-01-24,2779.58884127
2006-01-25,2791.53698892468
2006-01-26,2809.8070109619443
2006-01-27,2845.480843548632
2006-01-30,2857.9615391010857
2006-01-31,2843.9576923106288
2006-02-01,2854.1822602362054
2006-02-02,2857.0157814045892
2006-02-03,2948.443591615851
2006-02-06,2963.1438379140736
2006-02-07,2958.5519304607033
2006-02-08,2948.102157707587
2006-02-09,2954.29875913301
2006-02-10,2966.074585162615
2006-02-13,2982.1892521327904
2006-02-14,2998.9927624057905
2006-02-15,2991.0720078710574
2006-02-16,2988.404011737092
2006-02-17,2972.3257329985995
2006-02-20,2960.009335055093
2006-02-21,2971.5866329388264
2006-02-22,2982.1481256687443
2006-02-23,2989.2413513853717
2006-02-24,2994.6298394677983
2006-02-27,3005.705671684993
2006-02-28,2998.5226511111664
2006-03-01,2981.0630271428017
2006-03-02,2970.9595959397207
2006-03-03,2965.614872384563
2006-03-06,2948.8264353026693
2006-03-07,2974.837833074017
2006-03-08,2957.276173568579
2006-03-09,2988.0452881526426
2006-03-10,3002.251362266136
2006-03-13,2998.893258873719
2006-03-14,2983.4677884827793
2006-03-15,2989.5567557327704
2006-03-16,2965.081970236888
2006-03-17,2961.059297835747
2006-03-20,2967.2072547667144
2006-03-21,2992.1753126953968
2006-03-22,2992.0486953829745
2006-03-23,3026.254812393749
2006-03-24,3027.1576154279105
2006-03-27,3036.734966836526
2006-03-28,3037.0374740301977
2006-03-29,3063.259476213717
2006-03-30,3009.4093624838115
2006-03-31,3025.8187577305753
2006-04-03,3027.2610764626766
2006-04-04,3010.782164257735
2006-04-05,3051.2000097137643
2006-04-06,3064.0988328538824
2006-04-07,3103.2109546078473
2006-04-10,3109.461705018938
2006-04-11,3103.564560577343
2006-04-12,3106.8554164900916
2006-04-13,3089.1327614315483
2006-04-14,3094.0878302488686
2006-04-17,3045.0379801104227
2006-04-18,3047.92912795012
2006-04-19,3066.876544800039
2006-04-20,3084.065423672329
2006-04-21,3083.0515223077564
2006-04-24,3071.094416436623
2006-04-25,3073.3258501354917
2006-04-26,3082.9273587383923
2006-04-27,3066.1805337836195
2006-04-28,3067.5516231665883
2006-05-01,3061.7810602638306
2006-05-02,3086.9031243489285
2006-05-03,3104.061263174251
2006-05-04,3091.6330902248164
2006-05-05,3121.642689840598
2006-05-08,3164.1884769340622
2006-05-09,3159.602772985176
2006-05-10,3153.3820136384747
2006-05-11,3160.6622223541044
2006-05-12,3145.4508070398438
2006-05-15,3098.7455185614
2006-05-16,3084.8710867577497
2006-05-17,3116.1872119157247
2006-05-18,3045.9860271416246
2006-05-19,3045.8414034917814
2006-05-22,2930.7294364290437
2006-05-23,2952.148606134882
2006-05-24,2960.142620847435
2006-05-25,2932.1016777148416
2006-05-26,2974.242649269849
2006-05-29,2968.045245543748
2006-05-30,2951.3910840916897
2006-05-31,2945.817871909378
2006-06-01,2953.558200987664
2006-06-02,2927.1939101556227
2006-06-05,2933.404396411528
2006-06-06,2926.148738157234
2006-06-07,2908.6862544085984
2006-06-08,2903.8719512372913
2006-06-09,2897.013157535977
2006-06-12,2910.7908328986014
2006-06-13,2855.554038785632
2006-06-14,2812.6825806171078
2006-06-15,2811.482848925166
2006-06-16,2850.0126297746283
2006-06-19,2838.166251126238
2006-06-20,2835.072168167109
2006-06-21,2841.1806506789935
2006-06-22,2884.2902191200806
2006-06-23,2893.482633161356
2006-06-26,2875.7839250010693
2006-06-27,2880.4948116286505
2006-06-28,2893.834880403662
2006-06-29,2904.501638427195
2006-06-30,2870.849552988268
2006-07-03,2892.844610463981
2006-07-04,2927.24337644989
2006-07-05,2939.3336358434262
2006-07-06,2902.0327838921557
2006-07-07,2916.2979946776154
2006-07-10,2941.3590347392274
2006-07-11,2931.246461823917
2006-07-12,2955.9490152994535
2006-07-13,2944.1584327090245
2006-07-14,2896.60877623532
2006-07-17,2868.435934643055
2006-07-18,2902.947345466104
2006-07-19,2883.9561881291497
2006-07-20,2893.4812967301687
2006-07-21,2907.1054584026456
2006-07-24,2898.69635248047
2006-07-25,2925.7688989377666
2006-07-26,2951.6985304927575
2006-07-27,2938.229495984961
2006-07-28,2934.903778851582
2006-07-31,2942.9881793049676
2006-08-01,2938.0279965204095
2006-08-02,2915.327088509531
2006-08-03,2918.300023136202
2006-08-04,2916.2667523914633
2006-08-07,2935.968482644975
2006-08-08,2943.0618159882188
2006-08-09,2941.2224234764994
2006-08-10,2971.7948618008377
2006-08-11,2962.1089252504685
2006-08-14,2976.0692571764425
2006-08-15,2953.50056973163
2006-08-16,2926.07883781245
2006-08-17,2942.484265800971
2006-08-18,2957.268705002599
2006-08-21,2940.8570212743516
2006-08-22,2972.467515075427
2006-08-23,2984.7284176358767
2006-08-24,2979.1866767570336
2006-08-25,3005.33898393829
2006-08-28,2999.774364558991
2006-08-29,3019.216990801715
2006-08-30,3013.304181847618
2006-08-31,3019.7811501482083
2006-09-01,3040.7204149882828
2006-09-04,3054.782577886638
2006-09-05,3067.7972872306354
2006-09-06,3046.3616386397116
2006-09-07,3057.4370871720794
2006-09-08,3058.610990107177
2006-09-11,3041.26745159252
2006-09-12,3030.144732824139
2006-09-13,3044.3137378701904
2006-09-14,3034.786377105777
2006-09-15,3066.9580789816205
2006-09-18,3069.4647034208833
2006-09-19,3052.4184229497864
2006-09-20,3042.3328236504813
2006-09-21,3060.762547668892
2006-09-22,3035.4953421672712
2006-09-25,3047.112697060695
2006-09-26,3067.119103627957
2006-09-27,3063.796233608256
2006-09-28,3069.845726929813
2006-09-29,3067.3482998634872
2006-10-02,3055.2943372327636
2006-10-03,3056.883109900875
2006-10-04,3054.7787396048784
2006-10-05,3072.988047727039
2006-10-06,3104.6811238725973
2006-10-09,3089.4249996389967
2006-10-10,3105.9635879590332
2006-10-11,3111.981601777447
2006-10-12,3134.698404172221
2006-10-13,3180.847866763421
2006-10-16,3175.7310908030745
2006-10-17,3156.3133744724337
2006-10-18,3160.467878585277
2006-10-19,3148.316466500788
2006-10-20,3150.684569859264
2006-10-23,3163.9897196303914
2006-10-24,3164.9984438864412
2006-10-25,3154.6894122122126
2006-10-26,3152.2685221972224
2006-10-27,3181.667725249579
2006-10-30,3188.0567633109367
2006-10-31,3179.6900557073077
2006-11-01,3186.6253569193304
2006-11-02,3207.430558684147
2006-11-03,3232.9638039234337
2006-11-06,3206.978279436842
2006-11-07,3233.730897678412
2006-11-08,3267.1990823877736
2006-11-09,3293.9244002213004
2006-11-10,3285.8138319929267
2006-11-13,3303.9806521676774
2006-11-14,3331.9208149919828
2006-11-15,3318.7223060675674
2006-11-16,3336.547757743709
2006-11-17,3347.309290650051
2006-11-20,3328.461200315515
2006-11-21,3340.8955463039133
2006-11-22,3343.23817978024
2006-11-23,3354.5365555696785
2006-11-24,3370.097240003362
2006-11-27,3388.0745764869307
2006-11-28,3336.7155937225903
2006-11-29,3375.431698136882
2006-11-30,3425.2490101579915
2006-12-01,3430.339717766442
2006-12-04,3429.862061354099
2006-12-05,3499.6490067875684
2006-12-06,3527.2203842404365
2006-12-07,3538.2507178806954
2006-12-08,3532.6479618861504
2006-12-11,3562.146565426126
2006-12-12,3521.4698991920336
2006-12-13,3498.3525739219367
2006-12-14,3496.0283081412144
2006-12-15,3565.028584915344
2006-12-18,3537.8375418277496
2006-12-19,3418.4945161085943
2006-12-20,3497.5435459991436
2006-12-21,3512.509551167182
2006-12-22,3528.124122384009
2006-12-25,3528.124122384009
2006-12-26,3529.7055869595038
2006-12-27,3559.8041556375438
2006-12-28,3578.939618127202
2006-12-29,3599.9425858443315
2007-01-01,3599.9425858443315
2007-01-02,3573.2440112857334
2007-01-03,3680.6596258343034
2007-01-04,3706.189105938612
2007-01-05,3747.694205045347
2007-01-08,3716.272127698711
2007-01-09,3748.736773436312
2007-01-10,3732.3142862999043
2007-01-11,3729.6099071393214
2007-01-12,3776.871238991762
2007-01-15,3822.845386233014
2007-01-16,3861.6720604987063
2007-01-17,3875.8058455805517
2007-01-18,3900.7758276321265
2007-01-19,3908.3260698968134
2007-01-22,3939.445276563626
2007-01-23,3957.6194605049086
2007-01-24,4022.044167986758
2007-01-25,4005.4621614606317
2007-01-26,4003.3058335880587
2007-01-29,4015.145212040977
2007-01-30,4006.028406997538
2007-01-31,4019.478850824685
2007-02-01,4010.836469728652
2007-02-02,4097.216185384977
2007-02-05,4171.113056193127
2007-02-06,4216.643083578827
2007-02-07,4236.7243318484725
2007-02-08,4263.559921444957
2007-02-09,4255.423155206162
2007-02-12,4239.8231707688265
2007-02-13,4225.345226927904
2007-02-14,4253.384247905742
2007-02-15,4282.507094216846
2007-02-16,4318.060364028249
2007-02-19,4312.145437917941
2007-02-20,4307.8836147763495
2007-02-21,4384.546761361443
2007-02-22,4393.52149041141
2007-02-23,4398.199792153458
2007-02-26,4366.327050776344
2007-02-27,4173.818534621164
2007-02-28,4038.5368342271654
2007-03-01,3984.705561159713
2007-03-02,3927.79407946429
2007-03-05,3713.043422991336
2007-03-06,3811.266054024799
2007-03-07,3887.573490534199
2007-03-08,4019.059647698773
2007-03-09,4029.037655492525
2007-03-12,4059.4333458037704
2007-03-13,4035.824452521634
2007-03-14,3896.2222122937233
2007-03-15,3936.8007185653737
2007-03-16,3947.472567643869
2007-03-19,4002.2580155335945
2007-03-20,4060.9142044425857
2007-03-21,4099.256702603277
2007-03-22,4147.108343245909
2007-03-23,4222.7974056916155
2007-03-26,4245.05603062833
2007-03-27,4251.002849590524
2007-03-28,4184.890479958481
2007-03-29,4213.4101856196685
2007-03-30,4258.38724837472
2007-04-02,4225.310971945813
2007-04-03,4270.33077576147
2007-04-04,4324.793988621038
2007-04-05,4336.662183288329
2007-04-06,4338.964861786508
2007-04-09,4426.916848232782
2007-04-10,4445.678934503731
2007-04-11,4449.287638676072
2007-04-12,4438.598039988438
2007-04-13,4438.7445527674045
2007-04-16,4489.786119496335
2007-04-17,4507.392475257065
2007-04-18,4501.10379719115
2007-04-19,4408.703913615955
2007-04-20,4460.891524556945
2007-04-23,4492.435700602102
2007-04-24,4464.776452942426
2007-04-25,4459.245655331886
2007-04-26,4477.272079281263
2007-04-27,4492.059618699219
2007-04-30,4467.381568847909
2007-05-01,4484.138562192612
2007-05-02,4484.468387396701
2007-05-03,4586.071481671138
2007-05-04,4649.912269449038
2007-05-07,4666.5191964133355
2007-05-08,4660.512065070337
2007-05-09,4642.028115593276
2007-05-10,4692.524641623024
2007-05-11,4654.310679306839
2007-05-14,4683.092742462578
2007-05-15,4605.9658877042375
2007-05-16,4650.520265786812
2007-05-17,4707.795112684885
2007-05-18,4697.851490130183
2007-05-21,4681.8761187717655
2007-05-22,4770.087682641518
2007-05-23,4714.809823809815
2007-05-24,4666.580452153334
2007-05-25,4647.777042797551
2007-05-28,4667.902240559851
2007-05-29,4645.4350937895015
2007-05-30,4622.4311842405905
2007-05-31,4643.617197419766
2007-06-01,4708.204536097895
2007-06-04,4700.944410058887
2007-06-05,4704.927357713369
2007-06-06,4698.732240740924
2007-06-07,4683.473550408794
2007-06-08,4619.245315692291
2007-06-11,4640.246777623642
2007-06-12,4692.791311691371
2007-06-13,4637.589447216284
2007-06-14,4664.636813399625
2007-06-15,4670.329244779962
2007-06-18,4745.858451336158
2007-06-19,4735.037881216925
2007-06-20,4786.908852935081
2007-06-21,4764.378125590544
2007-06-22,4769.499326919697
2007-06-25,4688.838244728926
2007-06-26,4639.428107852499
2007-06-27,4608.0275456459085
2007-06-28,4603.546252780723
2007-06-29,4618.441080443266
2007-07-02,4647.691521109107
2007-07-03,4667.631854710187
2007-07-04,4667.951440208525
2007-07-05,4663.722943205198
2007-07-06,4658.820794409787
2007-07-09,4691.651557420743
2007-07-10,4641.10035140972
2007-07-11,4567.291529477892
2007-07-12,4603.645595476083
2007-07-13,4674.130809342361
2007-07-16,4669.66671959484
2007-07-17,4645.311735285053
2007-07-18,4597.426795905936
2007-07-19,4643.374323198919
2007-07-20,4708.340888204708
2007-07-23,4733.988622253501
2007-07-24,4765.683922884092
2007-07-25,4726.906271908372
2007-07-26,4698.004521885601
2007-07-27,4607.853652036824
2007-07-30,4589.532138593438
2007-07-31,4677.162129756232
2007-08-01,4531.854600663588
2007-08-02,4515.528076017369
2007-08-03,4495.69097523244
2007-08-06,4329.610509777573
2007-08-07,4337.5830895266145
2007-08-08,4398.183017785646
2007-08-09,4435.19151141764
2007-08-10,4340.848980089725
2007-08-13,4369.611569899303
2007-08-14,4378.858812730175
2007-08-15,4284.581404081675
2007-08-16,4128.314311792264
2007-08-17,4033.9121937128702
2007-08-20,4263.204717896603
2007-08-21,4204.028827216785
2007-08-22,4289.448866144474
2007-08-23,4376.221678127291
2007-08-24,4318.839148341325
2007-08-27,4330.517529217881
2007-08-28,4326.161193563701
2007-08-29,4264.360214234256
2007-08-30,4297.060320124844
2007-08-31,4300.776279700983
2007-09-03,4355.621962832484
2007-09-04,4360.281973323973
2007-09-05,4386.113328751339
2007-09-06,4384.078345466442
2007-09-07,4363.333997742656
2007-09-10,4306.024623227609
2007-09-11,4275.820067396528
2007-09-12,4291.812838007204
2007-09-13,4304.161271630187
2007-09-14,4314.020418201264
2007-09-17,4274.619259255484
2007-09-18,4265.568440526169
2007-09-19,4346.634522485197
2007-09-20,4354.482420336011
2007-09-21,4342.446935770568
2007-09-24,4395.827671211182
2007-09-25,4371.656183704907
2007-09-26,4405.671805404403
2007-09-27,4451.30946597822
2007-09-28,4434.152800215928
2007-10-01,4480.344055070367
2007-10-02,4564.210664216432
2007-10-03,4554.49983384492
2007-10-04,4568.561593150925
2007-10-05,4584.2056939439735
2007-10-08,4596.310062065006
2007-10-09,4605.916332996066
2007-10-10,4633.636108533443
2007-10-11,4643.187756565084
2007-10-12,4633.5654970353025
2007-10-15,4617.671219479871
2007-10-16,4603.037104733579
2007-10-17,4606.280618217863
2007-10-18,4593.130661129859
2007-10-19,4596.336184263081
2007-10-22,4545.906661114791
2007-10-23,4541.395368265442
2007-10-24,4558.077843350848
2007-10-25,4607.412989239448
2007-10-26,4659.325186887943
2007-10-29,4716.10016607045
2007-10-30,4696.002124435408
2007-10-31,4705.110169703005
2007-11-01,4705.58302766894
2007-11-02,4638.682096922707
2007-11-05,4593.1837157530945
2007-11-06,4606.093486568548
2007-11-07,4655.327423580177
2007-11-08,4647.879406801465
2007-11-09,4629.5925679307065
2007-11-12,4579.963996464125
2007-11-13,4556.95877228921
2007-11-14,4538.41528662741
2007-11-15,4536.982924648904
2007-11-16,4506.157218300279
2007-11-19,4493.097291525419
2007-11-20,4446.9373472388515
2007-11-21,4360.855456837404
2007-11-22,4301.260543396171
2007-11-23,4374.3961337525325
2007-11-26,4402.883163923092
2007-11-27,4373.289626833476
2007-11-28,4401.869570510099
2007-11-29,4444.455068266396
2007-11-30,4530.085697057817
2007-12-03,4617.8757573030525
2007-12-04,4615.869038195843
2007-12-05,4669.020632410511
2007-12-06,4700.420418366521
2007-12-07,4703.841717936853
2007-12-10,4676.452056916415
2007-12-11,4712.033131877084
2007-12-12,4683.436493665095
2007-12-13,4686.820669344483
2007-12-14,4711.028428781453
2007-12-17,4655.695000295935
2007-12-18,4607.377564431001
2007-12-19,4611.245994974367
2007-12-20,4625.068963902103
2007-12-21,4671.988010521818
2007-12-24,4726.623234162914
2007-12-25,4726.623234162914
2007-12-26,4706.462024767809
2007-12-27,4742.369419768055
2007-12-28,4740.864466677552
2007-12-31,4793.629563800218
2008-01-01,4793.629563800218
2008-01-02,4742.335530802424
2008-01-03,4757.743203873886
2008-01-04,4836.446245938039
2008-01-07,4869.8111008023
2008-01-08,4977.5652072480825
2008-01-09,5000.9975730778915
2008-01-10,4973.460538922775
2008-01-11,5049.651918099588
2008-01-14,5002.643734964098
2008-01-15,5001.492362496031
2008-01-16,4874.813963587292
2008-01-17,4881.724933794259
2008-01-18,4847.569805142303
2008-01-21,4740.658087648623
2008-01-22,4511.996803705206
2008-01-23,4546.53519497989
2008-01-24,4606.752212196295
2008-01-25,4733.6054252357835
2008-01-28,4627.154220173387
2008-01-29,4667.067831240947
2008-01-30,4648.231553098048
2008-01-31,4667.814933213019
2008-02-01,4662.6188497994235
2008-02-04,4758.64761731516
2008-02-05,4856.61509970112
2008-02-06,4795.484441811901
2008-02-07,4846.403503006719
2008-02-08,4848.7437109549155
2008-02-11,4796.567486161912
2008-02-12,4802.620718439671
2008-02-13,4820.187835691378
2008-02-14,4843.124703263032
2008-02-15,4813.730035083219
2008-02-18,4781.1582781691595
2008-02-19,4791.178254778851
2008-02-20,4779.616344645294
2008-02-21,4670.962536188199
2008-02-22,4593.103960949813
2008-02-25,4592.717900363736
2008-02-26,4598.194135207607
2008-02-27,4550.321280819137
2008-02-28,4513.532399578699
2008-02-29,4500.039899472363
2008-03-03,4402.250161617055
2008-03-04,4350.690180355937
2008-03-05,4247.123384112926
2008-03-06,4309.982417410474
2008-03-07,4301.350512403794
2008-03-10,3860.6479974921854
2008-03-11,3985.136173103391
2008-03-12,4033.088171131585
2008-03-13,3943.595276147603
2008-03-14,3915.3010838304754
2008-03-17,3786.000986388708
2008-03-18,3830.096324435598
2008-03-19,3876.992807136192
2008-03-20,3933.828040451975
2008-03-21,3933.7085554897603
2008-03-24,3949.285942016886
2008-03-25,4004.060757486377
2008-03-26,4029.6456459611895
2008-03-27,4024.6009925611775
2008-03-28,4063.7086978736484
2008-03-31,3997.9213586315545
2008-04-01,4085.104716935379
2008-04-02,4054.709323260196
2008-04-03,4006.58188120129
2008-04-04,3958.4595800521506
2008-04-07,3969.036146061579
2008-04-08,3978.362016512274
2008-04-09,3987.7529194782433
2008-04-10,4076.512092389114
2008-04-11,4050.809860718726
2008-04-14,3993.7599936744355
2008-04-15,4033.362954196171
2008-04-16,4036.6084670334844
2008-04-17,4065.3540297287136
2008-04-18,4143.844704870118
2008-04-21,4134.455305139782
2008-04-22,4119.501770850425
2008-04-23,4174.0141190229815
2008-04-24,4222.34863356906
2008-04-25,4205.116769732023
2008-04-28,4230.050793223429
2008-04-29,4211.159613546848
2008-04-30,4201.270063735239
2008-05-01,4233.492354441213
2008-05-02,4216.552318135578
2008-05-05,4212.353048274916
2008-05-06,4204.1987398096435
2008-05-07,4255.074950083335
2008-05-08,4167.913578867942
2008-05-09,4215.5198723252315
2008-05-12,4191.287152132325
2008-05-13,4168.983721164344
2008-05-14,4114.87679396031
2008-05-15,4121.230585007465
2008-05-16,4170.6466125546485
2008-05-19,4180.727456150691
2008-05-20,4081.584030011703
2008-05-21,4065.9920431369533
2008-05-22,4077.701473278073
2008-05-23,4043.795605196363
2008-05-26,4022.1217723218724
2008-05-27,4026.9797570446035
2008-05-28,4004.7604245558023
2008-05-29,4021.1770445837856
2008-05-30,4063.0202902597944
2008-06-02,4055.520366070375
2008-06-03,4055.607604048632
2008-06-04,4011.808755539538
2008-06-05,3882.979386688355
2008-06-06,3918.570405935387
2008-06-09,3856.278875905344
2008-06-10,3913.0587014246985
2008-06-11,3899.3769785878244
2008-06-12,3908.9960405317674
2008-06-13,3939.759409835793
2008-06-16,3934.8933406522306
2008-06-17,3925.2736194792806
2008-06-18,3840.7292764010467
