Date,MEXICO IMI VALUE WEIGHTED
1999-08-09,1393.3691087642906
1999-08-10,1383.0781075400582
1999-08-11,1419.4927155524515
1999-08-12,1439.3625556438978
1999-08-13,1478.1102770820223
1999-08-16,1470.7604898418356
1999-08-17,1483.2690513323626
1999-08-18,1448.766971330016
1999-08-19,1427.2025964540917
1999-08-20,1416.2886653035555
1999-08-23,1459.1369671429213
1999-08-24,1476.998682032798
1999-08-25,1506.6395202861925
1999-08-26,1503.1456473767446
1999-08-27,1479.3196312686225
1999-08-30,1464.2625417953548
1999-08-31,1435.9963285004026
1999-09-01,1425.630868217084
1999-09-02,1401.9307654581157
1999-09-03,1418.8193061239638
1999-09-06,1426.360902279341
1999-09-07,1394.0396222760298
1999-09-08,1376.474700050247
1999-09-09,1373.226158895546
1999-09-10,1422.6802132939538
1999-09-13,1435.1957824069298
1999-09-14,1421.4909144541693
1999-09-15,1426.7161617496201
1999-09-16,1419.0525360725856
1999-09-17,1428.1542274377268
1999-09-20,1440.5380069805558
1999-09-21,1411.1333630056845
1999-09-22,1417.8285090195868
1999-09-23,1422.557584685778
1999-09-24,1422.0885492255784
1999-09-27,1445.411204868334
1999-09-28,1440.9023348859137
1999-09-29,1422.5251277106856
1999-09-30,1412.3316348248388
1999-10-01,1384.8683535999826
1999-10-04,1382.0181165119543
1999-10-05,1381.2990790287154
1999-10-06,1400.878554611293
1999-10-07,1403.8056146676904
1999-10-08,1438.3869948595411
1999-10-11,1445.7290562952621
1999-10-12,1401.0547452319356
1999-10-13,1356.1829367390235
1999-10-14,1331.0616744369343
1999-10-15,1265.8077980956318
1999-10-18,1276.8299059742253
1999-10-19,1314.1388984484372
1999-10-20,1327.8685851670782
1999-10-21,1333.5292327270013
1999-10-22,1360.8662645533161
1999-10-25,1356.8234781760448
1999-10-26,1367.657427562079
1999-10-27,1376.922749303678
1999-10-28,1415.107486005598
1999-10-29,1462.495755135054
1999-11-01,1476.2110021447872
1999-11-02,1479.9051853522815
1999-11-03,1554.2981122997098
1999-11-04,1569.8160779440902
1999-11-05,1586.784116363057
1999-11-08,1609.3382773248693
1999-11-09,1589.537494866576
1999-11-10,1605.8207604880834
1999-11-11,1631.3450056597173
1999-11-12,1645.327500104078
1999-11-15,1668.3022526160482
1999-11-16,1672.6571414333682
1999-11-17,1671.2251070529867
1999-11-18,1707.9566024105961
1999-11-19,1731.4024498873673
1999-11-22,1685.500615922738
1999-11-23,1687.4358000057634
1999-11-24,1731.8659146126668
1999-11-25,1761.2384826257405
1999-11-26,1774.5280101359958
1999-11-29,1766.6416567687406
1999-11-30,1735.5742978721094
1999-12-01,1730.8487462483777
1999-12-02,1759.4960984851416
1999-12-03,1804.0990415602985
1999-12-06,1756.9356253172414
1999-12-07,1752.0912372867817
1999-12-08,1795.1132222186502
1999-12-09,1819.6345232550887
1999-12-10,1837.4906518802582
1999-12-13,1823.2766919424491
1999-12-14,1821.4674963606149
1999-12-15,1870.4011534165002
1999-12-16,1861.3974379467516
1999-12-17,1889.8730692946913
1999-12-20,1888.7859232680985
1999-12-21,1896.5602507816743
1999-12-22,1878.2454891911773
1999-12-23,1872.5399684255055
1999-12-24,1867.427484218091
1999-12-27,1862.5298807799245
1999-12-28,1892.401116989945
1999-12-29,1911.9261367232968
1999-12-30,1925.4390752085587
1999-12-31,1925.4390752085587
2000-01-03,1900.3018854599868
2000-01-04,1747.416285074569
2000-01-05,1767.8257630681376
2000-01-06,1741.6522160131674
2000-01-07,1829.5043300706056
2000-01-10,1893.2910720737118
2000-01-11,1835.8193469375967
2000-01-12,1836.2670856763955
2000-01-13,1864.044311935959
2000-01-14,1934.571281991013
2000-01-17,1958.1446294506723
2000-01-18,1923.1941571700754
2000-01-19,1898.8677685159805
2000-01-20,1862.419185165011
2000-01-21,1828.8010063992574
2000-01-24,1815.9727824179104
2000-01-25,1811.5840595500079
2000-01-26,1829.3183982027786
2000-01-27,1836.691520057482
2000-01-28,1797.6860951690721
2000-01-31,1790.297169198486
2000-02-01,1829.2894370081833
2000-02-02,1844.265998694894
2000-02-03,1885.4615273620461
2000-02-04,1934.8877151050476
2000-02-07,2001.203455717351
2000-02-08,1984.379893803708
2000-02-09,1944.5815941590413
2000-02-10,1998.2498145766965
2000-02-11,1986.000067264367
2000-02-14,1997.1322634498347
2000-02-15,1999.1899036137424
2000-02-16,1993.4306047605255
2000-02-17,1980.5254563624305
2000-02-18,1930.3561394100193
2000-02-21,1916.0299116711994
2000-02-22,1848.4517411340032
2000-02-23,1902.7190025596506
2000-02-24,1909.9290845846822
2000-02-25,1914.9890845717246
2000-02-28,1934.033001863454
2000-02-29,1956.8064864176624
2000-03-01,2000.3286977493144
2000-03-02,2089.017950471267
2000-03-03,2126.751708708496
2000-03-06,2096.770294421662
2000-03-07,2127.4435781746706
2000-03-08,2188.385248929163
2000-03-09,2181.877156802713
2000-03-10,2151.1544773632754
2000-03-13,2107.6157908733057
2000-03-14,2075.936700464295
2000-03-15,2092.9367710427764
2000-03-16,2089.384191757585
2000-03-17,2103.978750978485
2000-03-20,2097.9332821802263
2000-03-21,2101.3682203939447
2000-03-22,2087.425413674719
2000-03-23,2107.610095336798
2000-03-24,2123.5875071823716
2000-03-27,2145.9655237038282
2000-03-28,2108.6310655908646
2000-03-29,2127.098038688118
2000-03-30,2068.7605757814754
2000-03-31,2057.8667590675573
2000-04-03,2037.8342795747083
2000-04-04,1985.1891503046106
2000-04-05,1968.5207072617743
2000-04-06,2022.5436440745816
2000-04-07,2053.638501036222
2000-04-10,2003.8373000349677
2000-04-11,1949.0844286031515
2000-04-12,1904.7111814052582
2000-04-13,1878.2180498152945
2000-04-14,1778.5482024653825
2000-04-17,1766.5620124360457
2000-04-18,1859.1111411536292
2000-04-19,1819.3739577717308
2000-04-20,1826.8374087298987
2000-04-21,1826.8374087298987
2000-04-24,1830.4637933294723
2000-04-25,1910.8777315152645
2000-04-26,1912.2726840856985
2000-04-27,1942.6639747104002
2000-04-28,1915.4444942852315
2000-05-01,1936.6095165540837
2000-05-02,1924.7620043043287
2000-05-03,1919.2041979103376
2000-05-04,1945.9633818549269
2000-05-05,1934.7914916791947
2000-05-08,1884.5200159461167
2000-05-09,1840.806287879853
2000-05-10,1792.5290453942362
2000-05-11,1803.780822283308
2000-05-12,1830.930608322197
2000-05-15,1830.7891742839297
2000-05-16,1863.242749154375
2000-05-17,1845.2448808807355
2000-05-18,1814.6086806671703
2000-05-19,1761.0326424843627
2000-05-22,1704.9845639556916
2000-05-23,1676.4689190698746
2000-05-24,1730.8537400230098
2000-05-25,1703.246093991596
2000-05-26,1668.084283897656
2000-05-29,1681.444110876877
2000-05-30,1729.1369198284372
2000-05-31,1725.4651534242955
2000-06-01,1756.2418918160065
2000-06-02,1816.0606587713974
2000-06-05,1792.7088901344137
2000-06-06,1678.7214638245991
2000-06-07,1670.2221975287528
2000-06-08,1679.0302962547323
2000-06-09,1689.9820507815564
2000-06-12,1708.4135380785397
2000-06-13,1726.2188018062322
2000-06-14,1757.7825647827458
2000-06-15,1730.3264726673794
2000-06-16,1694.475860770663
2000-06-19,1696.900245873709
2000-06-20,1704.338612494998
2000-06-21,1753.7298414983713
2000-06-22,1708.5180640652495
2000-06-23,1703.8961685438528
2000-06-26,1715.0778186480445
2000-06-27,1731.3310243697194
2000-06-28,1730.1781711969022
2000-06-29,1738.7406287216468
2000-06-30,1788.1778583699197
2000-07-03,1920.7579801709771
2000-07-04,1968.0122400143855
2000-07-05,1910.5919902586047
2000-07-06,1894.7548709063828
2000-07-07,1935.0754892080456
2000-07-10,1944.7657539977702
2000-07-11,1932.954020326372
2000-07-12,1975.8400743772067
2000-07-13,2002.0769863430062
2000-07-14,2023.4327762406474
2000-07-17,2014.360847807207
2000-07-18,2006.2993997697843
2000-07-19,1925.6639510103641
2000-07-20,1938.5006627475364
2000-07-21,1913.1437553314154
2000-07-24,1900.976274642862
2000-07-25,1904.9639193950593
2000-07-26,1888.7077783614811
2000-07-27,1865.079638498361
2000-07-28,1845.2609147553283
2000-07-31,1873.211145431794
2000-08-01,1883.9124739559757
2000-08-02,1905.384275219612
2000-08-03,1908.9938153078328
2000-08-04,1920.57813644345
2000-08-07,1933.4026131521648
2000-08-08,1949.8482354799846
2000-08-09,1932.689550548531
2000-08-10,1899.453011340628
2000-08-11,1929.6516037091199
2000-08-14,1940.4867351177388
2000-08-15,1922.8293690645814
2000-08-16,1931.916893476788
2000-08-17,1938.931551982849
2000-08-18,1922.0766013908217
2000-08-21,1908.7460293777535
2000-08-22,1925.1334012528514
2000-08-23,1926.6630897670414
2000-08-24,1903.4242552196272
2000-08-25,1874.779614472326
2000-08-28,1902.3606946982013
2000-08-29,1925.5902857211163
2000-08-30,1994.507256036482
2000-08-31,2028.3875646658605
2000-09-01,2005.954944469143
2000-09-04,2012.0093544034014
2000-09-05,2048.7971347283215
2000-09-06,2049.464957395803
2000-09-07,2084.1430394525228
2000-09-08,2076.8262483641465
2000-09-11,2079.9512270023097
2000-09-12,2069.022536615588
2000-09-13,2073.4459329859105
2000-09-14,2081.731028177912
2000-09-15,2071.4868259539294
2000-09-18,2026.316112037388
2000-09-19,2026.9462090560166
2000-09-20,2062.2973017673144
2000-09-21,2015.885735265449
2000-09-22,1936.8769869404057
2000-09-25,1967.4779939623152
2000-09-26,1937.5700792492778
2000-09-27,1919.531262737901
2000-09-28,1931.431230075286
2000-09-29,1901.5202728153363
2000-10-02,1885.7767210848024
2000-10-03,1895.7051552251871
2000-10-04,1916.457337938115
2000-10-05,1920.9928744642452
2000-10-06,1876.1276909955247
2000-10-09,1872.5340920623396
2000-10-10,1870.3893009565593
2000-10-11,1820.0381200570973
2000-10-12,1795.7303184843931
2000-10-13,1802.913304638646
2000-10-16,1821.6442766599855
2000-10-17,1801.7886924927648
2000-10-18,1811.732408986399
2000-10-19,1880.8372301054712
2000-10-20,1877.1219798833067
2000-10-23,1873.947939484078
2000-10-24,1908.8619616805083
2000-10-25,1894.6154254915293
2000-10-26,1917.2440373336942
2000-10-27,1916.1860787725595
2000-10-30,1925.8143098204755
2000-10-31,1950.8849366284994
2000-11-01,1939.885789348479
2000-11-02,1933.7486516615845
2000-11-03,1893.4756125067504
2000-11-06,1893.3328748351582
2000-11-07,1909.408606397704
2000-11-08,1899.199505552937
2000-11-09,1862.6640079219537
2000-11-10,1835.4044637322986
2000-11-13,1792.935846053828
2000-11-14,1853.1094619950645
2000-11-15,1872.041208697924
2000-11-16,1875.154470947899
2000-11-17,1911.779338567068
2000-11-20,1927.500662716862
2000-11-21,1908.854487019811
2000-11-22,1871.4613196987946
2000-11-23,1886.8045624688023
2000-11-24,1912.7786373534714
2000-11-27,1884.2949026887438
2000-11-28,1835.9509494533859
2000-11-29,1817.9725731077663
2000-11-30,1737.7060432289554
2000-12-01,1730.5683361898837
2000-12-04,1671.0285844166785
2000-12-05,1737.4531446238054
2000-12-06,1733.4642670953606
2000-12-07,1715.4113390601888
2000-12-08,1724.5466507140325
2000-12-11,1745.3394168637979
2000-12-12,1739.7218769210024
2000-12-13,1730.494531139237
2000-12-14,1708.3201797633783
2000-12-15,1656.870502874539
2000-12-18,1659.892492450791
2000-12-19,1661.8040862882724
2000-12-20,1565.21934050235
2000-12-21,1554.047528786203
2000-12-22,1567.0628758440296
2000-12-25,1567.0628758440296
2000-12-26,1578.532867654586
2000-12-27,1581.633884322916
2000-12-28,1592.1622029307791
2000-12-29,1583.62560371166
2001-01-01,1583.62560371166
2001-01-02,1537.1576268833262
2001-01-03,1571.2610055920836
2001-01-04,1628.1786118226878
2001-01-05,1581.7617920773657
2001-01-08,1595.4204170721334
2001-01-09,1599.090899475753
2001-01-10,1563.8802768811752
2001-01-11,1564.631119285207
2001-01-12,1568.2219585539603
2001-01-15,1576.9362465525878
2001-01-16,1564.5787297067234
2001-01-17,1611.2196299052218
2001-01-18,1610.2375981524085
2001-01-19,1657.4806900034603
2001-01-22,1656.9816128981815
2001-01-23,1683.037692159117
2001-01-24,1712.6711698476104
2001-01-25,1718.701366687019
2001-01-26,1740.3353936518988
2001-01-29,1752.231746142782
2001-01-30,1758.3308129753411
2001-01-31,1751.9751973377479
2001-02-01,1728.1160391301853
2001-02-02,1726.9180302849616
2001-02-05,1711.421877466357
2001-02-06,1727.359742667831
2001-02-07,1710.1242388694093
2001-02-08,1736.1765066564321
2001-02-09,1712.1080152580985
2001-02-12,1720.4395870962471
2001-02-13,1732.1637212059159
2001-02-14,1746.1774002103132
2001-02-15,1794.8732603966953
2001-02-16,1756.8837376414506
2001-02-19,1749.6079449523409
2001-02-20,1756.6956404762213
2001-02-21,1696.3627335409521
2001-02-22,1710.817561978738
2001-02-23,1700.912568408865
2001-02-26,1725.912853015734
2001-02-27,1707.8228430842194
2001-02-28,1696.8696812151213
2001-03-01,1695.0570046263836
2001-03-02,1714.4825048589307
2001-03-05,1728.7377342581892
2001-03-06,1748.7636125998279
2001-03-07,1777.76674017411
2001-03-08,1783.6917552760845
2001-03-09,1761.4896199620302
2001-03-12,1706.4378861947052
2001-03-13,1732.757422134339
2001-03-14,1715.1271967367013
2001-03-15,1723.4091043717717
2001-03-16,1756.1755767643688
2001-03-19,1772.599394767712
2001-03-20,1747.3532440323424
2001-03-21,1761.0657490400552
2001-03-22,1747.8353601564345
2001-03-23,1718.621082689908
2001-03-26,1741.9648603555258
2001-03-27,1771.1764596548546
2001-03-28,1768.2548658246715
2001-03-29,1785.578727223547
2001-03-30,1807.3109475330568
2001-04-02,1816.096282227007
2001-04-03,1782.7924962825869
2001-04-04,1746.5413633253954
2001-04-05,1792.576866759755
2001-04-06,1778.1597557569728
2001-04-09,1797.1997480009884
2001-04-10,1869.5275435000844
2001-04-11,1893.1199174961823
2001-04-12,1868.9153134850924
2001-04-13,1868.9153134850924
2001-04-16,1873.141760869524
2001-04-17,1908.7847823555728
2001-04-18,1966.5760836587563
2001-04-19,1870.3954482979768
2001-04-20,1827.889450853366
2001-04-23,1801.259128077778
2001-04-24,1827.0861440071467
2001-04-25,1826.8321043294573
2001-04-26,1845.571516120801
2001-04-27,1847.8766932481528
2001-04-30,1875.021109671037
2001-05-01,1864.2776828805213
2001-05-02,1878.383045848813
2001-05-03,1873.3538247558686
2001-05-04,1881.6983379738963
2001-05-07,1870.6716881318478
2001-05-08,1873.7218235471937
2001-05-09,1899.1705563457333
2001-05-10,1902.8583827696798
2001-05-11,1913.905042803419
2001-05-14,1906.8005162826933
2001-05-15,1871.7348650654033
2001-05-16,1861.0838370174145
2001-05-17,2003.9838226549412
2001-05-18,2051.53538983071
2001-05-21,2072.8187131955265
2001-05-22,2126.5021680592386
2001-05-23,2151.566251351666
2001-05-24,2136.01031651909
2001-05-25,2131.134018930476
2001-05-28,2131.787270260587
2001-05-29,2138.8237517452476
2001-05-30,2107.2888483568127
2001-05-31,2136.8790360618673
2001-06-01,2144.6155163144854
2001-06-04,2156.5109314852007
2001-06-05,2144.8181354387552
2001-06-06,2178.2166272833815
2001-06-07,2176.954073465569
2001-06-08,2185.1103009014637
2001-06-11,2202.395465400318
2001-06-12,2183.392832639085
2001-06-13,2173.3729200290395
2001-06-14,2158.0067000843574
2001-06-15,2114.980536276856
2001-06-18,2087.5034663980578
2001-06-19,2062.9870760462177
2001-06-20,2096.1225697399177
2001-06-21,2122.7220761753842
2001-06-22,2117.915779409033
2001-06-25,2101.5605236030765
2001-06-26,2103.8881215204656
2001-06-27,2124.093407944035
2001-06-28,2150.2179758747957
2001-06-29,2170.9147056132138
2001-07-02,2216.688293730916
2001-07-03,2222.2868432272276
2001-07-04,2222.6214801926076
2001-07-05,2226.0788791840696
2001-07-06,2157.4320394104416
2001-07-09,2151.592891073027
2001-07-10,2137.517032671386
2001-07-11,2049.6714654297243
2001-07-12,2045.3970188311425
2001-07-13,2034.4798646165748
2001-07-16,2024.0471115673167
2001-07-17,2056.4869025947573
2001-07-18,2024.7138395920574
2001-07-19,2024.715305844568
2001-07-20,2011.3931100105713
2001-07-23,2039.588709088124
2001-07-24,2019.14545444475
2001-07-25,2005.2540190204047
2001-07-26,2034.8486511131857
2001-07-27,2039.4769889763409
2001-07-30,2052.5833433876137
2001-07-31,2037.073094492335
2001-08-01,2040.1091946779848
2001-08-02,2064.0276837866872
2001-08-03,2056.1817286531295
2001-08-06,2059.266697521378
2001-08-07,2075.421070264193
2001-08-08,2087.7685303929125
2001-08-09,2058.3326448041153
2001-08-10,2039.7896513264773
2001-08-13,2047.7025944162745
2001-08-14,2043.5140171232856
2001-08-15,1998.3602168496823
2001-08-16,1982.4410881157837
2001-08-17,1911.382447068557
2001-08-20,1922.0969118751527
2001-08-21,1931.704376619802
2001-08-22,1934.0946613546141
2001-08-23,1941.7825715902618
2001-08-24,1963.5841231900806
2001-08-27,1975.4537771376158
2001-08-28,1953.4944170731699
2001-08-29,1957.2495732954508
2001-08-30,1951.1854940398516
2001-08-31,1942.4057584241875
2001-09-03,1932.4574764805907
2001-09-04,1958.7788914810499
2001-09-05,1941.0105086050544
2001-09-06,1894.6293444686085
2001-09-07,1852.340387052107
2001-09-10,1850.1964295925163
2001-09-11,1738.8976946080675
2001-09-12,1747.705937383423
2001-09-13,1740.067606444468
2001-09-14,1713.9645536639398
2001-09-17,1671.3202088744274
2001-09-18,1661.6442134154229
2001-09-19,1639.1456360500706
2001-09-20,1577.3544140402519
2001-09-21,1581.8312716932785
2001-09-24,1636.0606360526324
2001-09-25,1607.4244485789552
2001-09-26,1601.6788336030604
2001-09-27,1594.7312619323257
2001-09-28,1624.0115238817953
2001-10-01,1614.4975446856486
2001-10-02,1616.160421569281
2001-10-03,1612.3881532216299
2001-10-04,1652.3166868521648
2001-10-05,1632.495454149678
2001-10-08,1645.2632039793343
2001-10-09,1658.535710468639
2001-10-10,1712.934735404833
2001-10-11,1761.31852314375
2001-10-12,1717.207991090997
2001-10-15,1702.1020481360108
2001-10-16,1715.718630640333
2001-10-17,1718.7659023241629
2001-10-18,1725.2678436357896
2001-10-19,1755.70026908755
2001-10-22,1755.1545289658823
2001-10-23,1756.7603902329688
2001-10-24,1786.6202147251136
2001-10-25,1777.6437265738068
2001-10-26,1770.9151801952987
2001-10-29,1726.8981214519874
2001-10-30,1693.541304782873
2001-10-31,1714.311456280126
2001-11-01,1698.876933578121
2001-11-02,1707.752759159327
2001-11-05,1742.4694259094022
2001-11-06,1741.2033719065014
2001-11-07,1728.2244601246414
2001-11-08,1745.7744234999623
2001-11-09,1725.3445200406786
2001-11-12,1701.7121901762473
2001-11-13,1755.4356703498904
2001-11-14,1773.8383107187258
2001-11-15,1789.986137187423
2001-11-16,1757.5414318032308
2001-11-19,1774.6290550665944
2001-11-20,1774.2528611572907
2001-11-21,1789.956504803285
2001-11-22,1785.70045727588
2001-11-23,1810.2850465224844
2001-11-26,1808.4168930453693
2001-11-27,1821.5711954489936
2001-11-28,1795.6940247023706
2001-11-29,1798.0361374940755
2001-11-30,1781.089777436433
2001-12-03,1802.741180845652
2001-12-04,1816.1851441002223
2001-12-05,1862.1307608398922
2001-12-06,1854.5127764523988
2001-12-07,1868.9433730769777
2001-12-10,1882.6398599207841
2001-12-11,1882.2320325871933
2001-12-12,1878.9396830158212
2001-12-13,1868.6777216345079
2001-12-14,1881.452378753145
2001-12-17,1889.536880874239
2001-12-18,1896.5512374690238
2001-12-19,1896.429955753975
2001-12-20,1885.9141356272767
2001-12-21,1953.3865586689626
2001-12-24,1976.7237501116851
2001-12-25,1976.7237501116851
2001-12-26,1971.8747495621265
2001-12-27,1958.8775778306115
2001-12-28,1982.4054960523479
2001-12-31,1939.9982690765542
2002-01-01,1939.9982690765542
2002-01-02,1934.5882141373745
2002-01-03,1984.9691061380925
2002-01-04,1995.5032122077957
2002-01-07,1985.322662841649
2002-01-08,2003.190074587526
2002-01-09,1978.4631292818024
2002-01-10,1944.5641892304752
2002-01-11,1940.5259538219934
2002-01-14,1937.105793118761
2002-01-15,1992.8332569529098
2002-01-16,2004.553061842786
2002-01-17,2036.847431620074
2002-01-18,2038.4863020956839
2002-01-21,2041.9873523796168
2002-01-22,2036.9830272498043
2002-01-23,2080.6342906455425
2002-01-24,2093.629907583237
2002-01-25,2152.7840708910035
2002-01-28,2173.824120678367
2002-01-29,2148.3921296794783
2002-01-30,2132.8784608721994
2002-01-31,2188.130890399468
2002-02-01,2181.2015276427624
2002-02-04,2158.3579136000085
2002-02-05,2155.219764820689
2002-02-06,2139.309949918234
2002-02-07,2128.882579588085
2002-02-08,2094.5256264411664
2002-02-11,2073.333979841513
2002-02-12,2091.4255131622326
2002-02-13,2124.424929363034
2002-02-14,2131.2631219538216
2002-02-15,2119.9744295633495
2002-02-18,2128.2347160215427
2002-02-19,2100.4871937731173
2002-02-20,2103.287489342113
2002-02-21,2098.012681997778
2002-02-22,2064.35023385946
2002-02-25,2105.220887065978
2002-02-26,2130.1208290227546
2002-02-27,2172.5746467730287
2002-02-28,2143.8062020310676
2002-03-01,2183.1078399114936
2002-03-04,2208.3723640299204
2002-03-05,2211.446872727462
2002-03-06,2236.257218003544
2002-03-07,2209.1278133300752
2002-03-08,2251.947691691403
2002-03-11,2246.714817407466
2002-03-12,2276.181241386595
2002-03-13,2248.110669675085
2002-03-14,2226.9067211703814
2002-03-15,2250.524327180068
2002-03-18,2288.299310039127
2002-03-19,2315.7835016857107
2002-03-20,2305.756325342081
2002-03-21,2313.955979333882
2002-03-22,2341.3051204635553
2002-03-25,2334.251264332911
2002-03-26,2336.2735133130573
2002-03-27,2350.5317100008438
2002-03-28,2352.262194932834
2002-03-29,2352.262194932834
2002-04-01,2351.022369152869
2002-04-02,2341.052299964328
2002-04-03,2303.881200928172
2002-04-04,2304.509934035197
2002-04-05,2361.750167259616
2002-04-08,2355.564843107223
2002-04-09,2348.686923234555
2002-04-10,2401.5276546059395
2002-04-11,2358.868786486848
2002-04-12,2370.5826317321635
2002-04-15,2349.5699129448026
2002-04-16,2376.3359644128277
2002-04-17,2379.239474099912
2002-04-18,2342.1111826149754
2002-04-19,2353.655803777446
2002-04-22,2328.3132068649147
2002-04-23,2320.508814379185
2002-04-24,2331.0210442445828
2002-04-25,2290.0602240963526
2002-04-26,2301.0809885742265
2002-04-29,2274.7949671951687
2002-04-30,2294.4704997272906
2002-05-01,2265.686903130396
2002-05-02,2277.6295075099665
2002-05-03,2233.3385954168266
2002-05-06,2255.0085442233435
2002-05-07,2245.021368920938
2002-05-08,2298.941100088521
2002-05-09,2255.4949036720964
2002-05-10,2228.53059052943
2002-05-13,2239.4188187339314
2002-05-14,2270.907778842166
2002-05-15,2277.85009334726
2002-05-16,2301.499904527165
2002-05-17,2274.234750633617
2002-05-20,2256.3043075261985
2002-05-21,2237.279187475232
2002-05-22,2206.1702106364055
2002-05-23,2227.00613788521
2002-05-24,2207.7323735396185
2002-05-27,2208.8726150031866
