Date,THAILAND IMI VALUE WEIGHTED
1999-08-05,1520.169781052981
1999-08-06,1469.065130772689
1999-08-09,1448.7857960711451
1999-08-10,1445.8716793472124
1999-08-11,1411.401867325842
1999-08-12,1416.4097125753026
1999-08-13,1422.9171019225491
1999-08-16,1415.6969882250544
1999-08-17,1393.331203557556
1999-08-18,1389.094844774145
1999-08-19,1410.2073847375543
1999-08-20,1486.9759268707553
1999-08-23,1540.6147438663145
1999-08-24,1538.0905916147517
1999-08-25,1622.4246859000452
1999-08-26,1584.95722897555
1999-08-27,1584.306003431994
1999-08-30,1549.64811402886
1999-08-31,1497.7268324754798
1999-09-01,1456.4069712320556
1999-09-02,1401.6072510340648
1999-09-03,1406.7576724206208
1999-09-06,1400.486184354477
1999-09-07,1385.7451493603448
1999-09-08,1351.3305178699375
1999-09-09,1379.4491382446365
1999-09-10,1401.5431475036446
1999-09-13,1458.5200277841354
1999-09-14,1432.9934745093205
1999-09-15,1418.723545253906
1999-09-16,1376.0769674589217
1999-09-17,1392.0532913107843
1999-09-20,1378.5725212070502
1999-09-21,1337.8735877894676
1999-09-22,1274.354195597825
1999-09-23,1218.612193842393
1999-09-24,1160.7504560759312
1999-09-27,1170.1901988818715
1999-09-28,1171.1378351472292
1999-09-29,1190.3908175662725
1999-09-30,1182.7376465921593
1999-10-01,1246.5616520659291
1999-10-04,1209.4929296897312
1999-10-05,1266.462375846246
1999-10-06,1239.5366054244862
1999-10-07,1227.2036666546758
1999-10-08,1212.147881547145
1999-10-11,1229.2744176788499
1999-10-12,1264.9009965574894
1999-10-13,1226.5940149582232
1999-10-14,1235.6005732617093
1999-10-15,1204.0073152920831
1999-10-18,1156.0566286155317
1999-10-19,1148.047514610516
1999-10-20,1168.3574472987898
1999-10-21,1161.8108843864807
1999-10-22,1212.0261872513152
1999-10-25,1221.5854680296663
1999-10-26,1248.3399944079997
1999-10-27,1248.974548109354
1999-10-28,1287.1563848173623
1999-10-29,1331.792862129735
1999-11-01,1322.4674754211685
1999-11-02,1349.0483405467876
1999-11-03,1351.2025786419817
1999-11-04,1411.5742487916195
1999-11-05,1423.9963765102884
1999-11-08,1396.6809162830584
1999-11-09,1435.0366852795398
1999-11-10,1424.6774197209404
1999-11-11,1460.1537725205446
1999-11-12,1473.4852200672624
1999-11-15,1480.2301752736912
1999-11-16,1441.2532792464126
1999-11-17,1377.1543449157423
1999-11-18,1386.2671768038297
1999-11-19,1382.0719420952812
1999-11-22,1364.8982693798584
1999-11-23,1367.1736880471867
1999-11-24,1347.868970927487
1999-11-25,1377.5441477624033
1999-11-26,1413.8915897019158
1999-11-29,1422.8589090266378
1999-11-30,1427.1529595122759
1999-12-01,1429.3882558854334
1999-12-02,1420.2197463975579
1999-12-03,1413.7181645003793
1999-12-06,1386.1188020304437
1999-12-07,1380.478665071136
1999-12-08,1371.2176906770699
1999-12-09,1391.7793840986922
1999-12-10,1394.4185589298136
1999-12-13,1442.455277377962
1999-12-14,1456.3281399988705
1999-12-15,1474.4525453152048
1999-12-16,1464.911467813009
1999-12-17,1462.3939401191653
1999-12-20,1488.553892453701
1999-12-21,1478.3848655181237
1999-12-22,1542.4276813505332
1999-12-23,1556.6109286091541
1999-12-24,1564.8200478672422
1999-12-27,1565.7758161044496
1999-12-28,1573.6453459204545
1999-12-29,1627.3029131697872
1999-12-30,1639.6207408607986
1999-12-31,1639.6207408607986
2000-01-03,1645.2781822883592
2000-01-04,1649.1250105205572
2000-01-05,1536.73960924823
2000-01-06,1448.0260467114697
2000-01-07,1515.9568622577926
2000-01-10,1552.657994661619
2000-01-11,1498.3400318267052
2000-01-12,1516.6789369963521
2000-01-13,1515.0147115414331
2000-01-14,1579.437712676129
2000-01-17,1618.77009843471
2000-01-18,1652.0040279645361
2000-01-19,1651.465333367991
2000-01-20,1656.0894025434827
2000-01-21,1633.104016712326
2000-01-24,1627.1061653816096
2000-01-25,1601.7725154799905
2000-01-26,1574.2724645247495
2000-01-27,1624.497346428384
2000-01-28,1634.0438725511094
2000-01-31,1631.679480887869
2000-02-01,1632.8692130985298
2000-02-02,1613.6066521166358
2000-02-03,1576.4131249485313
2000-02-04,1610.7348777703796
2000-02-07,1604.890050259005
2000-02-08,1561.9334939735477
2000-02-09,1516.083453984398
2000-02-10,1506.1744723661748
2000-02-11,1497.5314044400461
2000-02-14,1483.9148899670163
2000-02-15,1433.4736687521386
2000-02-16,1399.976556327403
2000-02-17,1344.8718449339358
2000-02-18,1326.6595144173464
2000-02-21,1322.3035086176924
2000-02-22,1202.0559254933435
2000-02-23,1246.7625486511192
2000-02-24,1263.9867543326145
2000-02-25,1326.9709541782836
2000-02-28,1269.3321515496145
2000-02-29,1212.5963055929874
2000-03-01,1191.6399821081648
2000-03-02,1284.6506490066463
2000-03-03,1256.3527456858483
2000-03-06,1213.3740483105437
2000-03-07,1227.2484746332198
2000-03-08,1254.8698442891832
2000-03-09,1266.3961917534152
2000-03-10,1307.3714585101982
2000-03-13,1268.827135891698
2000-03-14,1311.2370062694406
2000-03-15,1250.4740698823941
2000-03-16,1282.9804835597458
2000-03-17,1308.742420297515
2000-03-20,1306.7166604687843
2000-03-21,1292.333188541089
2000-03-22,1306.7229607029792
2000-03-23,1317.4518005935595
2000-03-24,1326.1003009734284
2000-03-27,1352.7894526328191
2000-03-28,1377.3022094888147
2000-03-29,1389.7591622002526
2000-03-30,1350.6166661420225
2000-03-31,1356.0690590115048
2000-04-03,1364.055046897812
2000-04-04,1343.747209875998
2000-04-05,1344.019439106438
2000-04-06,1353.2687256901436
2000-04-07,1372.4024493589332
2000-04-10,1362.9545778173654
2000-04-11,1353.8017505879682
2000-04-12,1413.7803136674895
2000-04-13,1424.7511894036663
2000-04-14,1420.8519809865345
2000-04-17,1340.1760164418272
2000-04-18,1315.507335979028
2000-04-19,1353.7242086005433
2000-04-20,1351.3647278905469
2000-04-21,1372.3046930053254
2000-04-24,1370.4319455268546
2000-04-25,1378.8973011659757
2000-04-26,1389.3719680960287
2000-04-27,1402.6609287460678
2000-04-28,1390.73873124133
2000-05-01,1394.36977233788
2000-05-02,1369.6972644028244
2000-05-03,1374.4538274768772
2000-05-04,1373.7986149100238
2000-05-05,1371.6275670688874
2000-05-08,1323.0600738704113
2000-05-09,1270.3638527631529
2000-05-10,1211.4899419614585
2000-05-11,1182.4606792017196
2000-05-12,1197.7946349837428
2000-05-15,1159.0412953115008
2000-05-16,1198.7279514205802
2000-05-17,1219.7773594784921
2000-05-18,1190.4704684192368
2000-05-19,1199.567350944171
2000-05-22,1145.172867545576
2000-05-23,1106.8496900959487
2000-05-24,1087.297977209956
2000-05-25,1055.112288787866
2000-05-26,1051.3294740771346
2000-05-29,1038.6227747492042
2000-05-30,1028.2971768463974
2000-05-31,1073.6555097726955
2000-06-01,1092.1097038893488
2000-06-02,1127.7784094012957
2000-06-05,1171.3365198343754
2000-06-06,1129.13716393017
2000-06-07,1115.4824063273506
2000-06-08,1126.175795182322
2000-06-09,1117.2340824691375
2000-06-12,1115.2084233340443
2000-06-13,1089.5568744004893
2000-06-14,1117.3483480716563
2000-06-15,1129.3060919590393
2000-06-16,1116.0332716346973
2000-06-19,1106.68394396464
2000-06-20,1109.2073948766838
2000-06-21,1115.121292864721
2000-06-22,1110.5795098792998
2000-06-23,1113.6557242855986
2000-06-26,1100.9705403496523
2000-06-27,1101.697894421053
2000-06-28,1100.4308737248236
2000-06-29,1055.6723419595962
2000-06-30,1060.463425874538
2000-07-03,1036.7483115259804
2000-07-04,1030.3847865044977
2000-07-05,1043.3040682477942
2000-07-06,1034.7076424730333
2000-07-07,1054.7867860495262
2000-07-10,1055.6144252846066
2000-07-11,1052.9421191918063
2000-07-12,1048.0578849288706
2000-07-13,1056.4695596090687
2000-07-14,1035.6531313616495
2000-07-17,1031.0988771951406
2000-07-18,1032.9069324442298
2000-07-19,1041.7147997076818
2000-07-20,1022.6702907538852
2000-07-21,997.8971218503942
2000-07-24,942.5582961444804
2000-07-25,938.5120700458453
2000-07-26,917.5307629105212
2000-07-27,932.6980070910357
2000-07-28,933.1399538639954
2000-07-31,909.9350647270936
2000-08-01,950.0079474295117
2000-08-02,997.493136161534
2000-08-03,1043.432980245866
2000-08-04,1049.7140961615514
2000-08-07,1021.9123520255124
2000-08-08,1077.869741741644
2000-08-09,1073.6170183677193
2000-08-10,1038.442320018051
2000-08-11,1067.9877568672064
2000-08-14,1068.611233860672
2000-08-15,1062.2406392060336
2000-08-16,1085.088303138166
2000-08-17,1063.9483793272634
2000-08-18,1053.9854761081763
2000-08-21,1042.1616872924012
2000-08-22,1063.3176646049624
2000-08-23,1044.6712455436398
2000-08-24,1021.1594568880979
2000-08-25,1018.7006309165877
2000-08-28,1020.6507448472776
2000-08-29,1033.858387194951
2000-08-30,1038.171400869565
2000-08-31,1035.4903316318146
2000-09-01,1033.823492936881
2000-09-04,1025.9242161674501
2000-09-05,1033.6461349921553
2000-09-06,1022.5030642020095
2000-09-07,1002.0653127796896
2000-09-08,993.917829553881
2000-09-11,981.1367075350611
2000-09-12,972.875327237953
2000-09-13,973.2697088171573
2000-09-14,959.9221200873639
2000-09-15,975.825676555396
2000-09-18,954.1932559596905
2000-09-19,961.4486287615485
2000-09-20,943.3312864417162
2000-09-21,941.3631135341046
2000-09-22,885.4735874574276
2000-09-25,918.0573809356604
2000-09-26,931.9148645259635
2000-09-27,939.151239270525
2000-09-28,909.6524618568913
2000-09-29,910.4803411125716
2000-10-02,905.8697330787737
2000-10-03,889.7545310805841
2000-10-04,889.9581054557254
2000-10-05,891.7176446558404
2000-10-06,892.0256172045893
2000-10-09,873.3724504200777
2000-10-10,853.3242086433363
2000-10-11,826.0464169011112
2000-10-12,841.2085206878614
2000-10-13,831.4673617155689
2000-10-16,859.5791366143404
2000-10-17,867.3323961288073
2000-10-18,892.4584038791701
2000-10-19,935.2364788635647
2000-10-20,934.5832512927998
2000-10-23,931.3618470141635
2000-10-24,924.7770817642725
2000-10-25,922.6367031026185
2000-10-26,932.1155846346976
2000-10-27,917.5962892490555
2000-10-30,897.3301738615274
2000-10-31,893.3279224961954
2000-11-01,908.0810521387442
2000-11-02,907.3352342873147
2000-11-03,930.5212983249037
2000-11-06,957.4195165427295
2000-11-07,952.8412112503739
2000-11-08,988.6383083878956
2000-11-09,965.952658749475
2000-11-10,957.2322837932951
2000-11-13,939.4860930365008
2000-11-14,944.32759964919
2000-11-15,940.6216099909186
2000-11-16,946.4802048270228
2000-11-17,961.1742541984071
2000-11-20,944.4696268752984
2000-11-21,952.8479853518272
2000-11-22,955.6784233329646
2000-11-23,954.2460634584515
2000-11-24,963.8184106212292
2000-11-27,957.5604709086986
2000-11-28,936.5416820045666
2000-11-29,921.6731273980436
2000-11-30,894.8024129553469
2000-12-01,883.6223378536879
2000-12-04,868.3353181511632
2000-12-05,871.05700160455
2000-12-06,876.7691669888304
2000-12-07,876.4224602345092
2000-12-08,875.296805133799
2000-12-11,890.0011919864517
2000-12-12,876.0333211331442
2000-12-13,884.0904006113184
2000-12-14,869.042880894601
2000-12-15,868.7538044413395
2000-12-18,863.5336302218332
2000-12-19,875.3086756254263
2000-12-20,861.4863543235551
2000-12-21,856.4301899895394
2000-12-22,849.1905063813217
2000-12-25,845.5701427195863
2000-12-26,833.9337822231195
2000-12-27,831.6443267291589
2000-12-28,828.7096353232937
2000-12-29,819.0718963242718
2001-01-01,819.0718963242718
2001-01-02,804.5707601877044
2001-01-03,813.3500603152186
2001-01-04,833.7580382179874
2001-01-05,859.3576610627046
2001-01-08,896.870742783864
2001-01-09,913.7212962622104
2001-01-10,896.9647685178934
2001-01-11,882.5335013265458
2001-01-12,943.7384489710784
2001-01-15,961.1655087331385
2001-01-16,934.0040384497885
2001-01-17,965.2724900456844
2001-01-18,944.4210695177492
2001-01-19,965.7166314152616
2001-01-22,973.7299266561952
2001-01-23,987.1530981559213
2001-01-24,1004.7194938004773
2001-01-25,1055.491474716014
2001-01-26,1026.3844486227088
2001-01-29,1036.7849917367707
2001-01-30,1003.0340575549462
2001-01-31,1029.203990475927
2001-02-01,1019.6551460512128
2001-02-02,1039.992737080922
2001-02-05,1015.2287642529707
2001-02-06,1004.404941492395
2001-02-07,1012.2928377620652
2001-02-08,1028.694152037672
2001-02-09,1011.6482021038748
2001-02-12,988.186550734042
2001-02-13,1006.8240434612375
2001-02-14,997.1813496371325
2001-02-15,1007.2572225379558
2001-02-16,991.1632184866016
2001-02-19,965.69880907605
2001-02-20,983.8626201745467
2001-02-21,970.2703633777166
2001-02-22,965.4299160023579
2001-02-23,1008.9925579798282
2001-02-26,1003.0965449806396
2001-02-27,1014.2314873910856
2001-02-28,1008.7476059167043
2001-03-01,968.568104663206
2001-03-02,920.8722373274243
2001-03-05,904.702545059821
2001-03-06,903.2362989687499
2001-03-07,919.8327101785901
2001-03-08,907.207233131209
2001-03-09,923.2988140557284
2001-03-12,921.9151101210956
2001-03-13,928.2060829640941
2001-03-14,912.9650955172391
2001-03-15,899.6388415680452
2001-03-16,896.2966122653612
2001-03-19,889.8871400621292
2001-03-20,885.0560842614522
2001-03-21,877.8471903858841
2001-03-22,880.7637533931726
2001-03-23,883.8117225854899
2001-03-26,886.7060658855946
2001-03-27,876.2394015283138
2001-03-28,870.9408318858084
2001-03-29,880.1435936580323
2001-03-30,869.6687764107701
2001-04-02,865.3478987315665
2001-04-03,847.815405752991
2001-04-04,815.0918755534628
2001-04-05,826.4872989019339
2001-04-06,818.6983606117717
2001-04-09,804.7757140600974
2001-04-10,820.713234994944
2001-04-11,839.4944620596947
2001-04-12,855.734267308257
2001-04-13,855.7342673082569
2001-04-16,861.649849749743
2001-04-17,850.1959236216816
2001-04-18,893.7517772787266
2001-04-19,876.4511245989947
2001-04-20,839.6748734227042
2001-04-23,845.3759822805748
2001-04-24,860.3362710981432
2001-04-25,853.6331447877699
2001-04-26,844.6593263387289
2001-04-27,850.153575265245
2001-04-30,871.765555505993
2001-05-01,867.2633908178735
2001-05-02,866.6134526633186
2001-05-03,884.128695614171
2001-05-04,882.8197049464821
2001-05-07,886.9201825003254
2001-05-08,892.5958979095774
2001-05-09,906.4893230855055
2001-05-10,923.7458237423513
2001-05-11,919.219693210329
2001-05-14,911.9419287663279
2001-05-15,908.9783119174765
2001-05-16,884.8902221890363
2001-05-17,896.3301603064361
2001-05-18,900.8977100261261
2001-05-21,895.3811254639675
2001-05-22,922.6263569904343
2001-05-23,951.2177359993046
2001-05-24,966.9714399374324
2001-05-25,958.439032112161
2001-05-28,965.11507475483
2001-05-29,949.9598217726502
2001-05-30,943.7562325513305
2001-05-31,957.2250003983913
2001-06-01,955.8341648426568
2001-06-04,966.5071831491202
2001-06-05,957.7038470424822
2001-06-06,945.3627562691365
2001-06-07,936.3521565638468
2001-06-08,954.0215483504295
2001-06-11,968.8653049403721
2001-06-12,959.80894063401
2001-06-13,996.7944586791757
2001-06-14,977.9852911409325
2001-06-15,982.0514188477894
2001-06-18,961.2824613507906
2001-06-19,967.9801842652951
2001-06-20,968.415192911165
2001-06-21,955.5255574598204
2001-06-22,953.3687638781614
2001-06-25,958.2849440063642
2001-06-26,957.0694735191456
2001-06-27,969.6264494090589
2001-06-28,975.4957611297833
2001-06-29,979.6501188450383
2001-07-02,983.948739355586
2001-07-03,992.4122677189229
2001-07-04,989.7615420550676
2001-07-05,991.4539915393846
2001-07-06,985.4560158610182
2001-07-09,981.8111086532946
2001-07-10,963.8197824576499
2001-07-11,920.625402170956
2001-07-12,934.9599017242751
2001-07-13,933.6921299685246
2001-07-16,916.9812559744964
2001-07-17,942.309777024017
2001-07-18,918.8749775228657
2001-07-19,922.5115579718562
2001-07-20,906.4430530298964
2001-07-23,901.5487146178109
2001-07-24,894.4077543509769
2001-07-25,896.0150370419016
2001-07-26,891.0003334496329
2001-07-27,877.7096881644252
2001-07-30,866.753088051721
2001-07-31,864.1937878034787
2001-08-01,859.8969008720771
2001-08-02,870.5284947875073
2001-08-03,901.9071246979291
2001-08-06,909.6570441299052
2001-08-07,922.2500262003075
2001-08-08,938.5953100452826
2001-08-09,912.1623348178358
2001-08-10,902.6349116741756
2001-08-13,902.0608263548955
2001-08-14,904.927286522361
2001-08-15,904.8989826065531
2001-08-16,905.9183390380779
2001-08-17,911.1209559130793
2001-08-20,905.2584384343135
2001-08-21,910.3016166171046
2001-08-22,910.1432987449116
2001-08-23,935.5595888235678
2001-08-24,965.5173091059597
2001-08-27,989.1133710809532
2001-08-28,979.1924348083448
2001-08-29,991.6026498758216
2001-08-30,972.8620035545941
2001-08-31,992.0801397830115
2001-09-03,1006.2077061865392
2001-09-04,1011.5678333355957
2001-09-05,1004.9145873931161
2001-09-06,1023.681763204636
2001-09-07,1007.5303776192228
2001-09-10,968.3985378800418
2001-09-11,956.257562529468
2001-09-12,965.980781870252
2001-09-13,885.5878392700401
2001-09-14,809.7079032101559
2001-09-17,749.5378825132815
2001-09-18,754.9179951730141
2001-09-19,793.0078261738337
2001-09-20,769.8312033598227
2001-09-21,760.427520936937
2001-09-24,770.3627048839131
2001-09-25,753.1777685600355
2001-09-26,755.6747175399053
2001-09-27,747.9781956499061
2001-09-28,761.6985980051794
2001-10-01,741.2642153276239
2001-10-02,754.3416136761921
2001-10-03,745.6646888053957
2001-10-04,768.6533452593316
2001-10-05,760.8822208665854
2001-10-08,749.5310533301113
2001-10-09,773.0301907722535
2001-10-10,786.0956823640389
2001-10-11,793.2193620053981
2001-10-12,785.596468429586
2001-10-15,783.5342478399747
2001-10-16,787.3148718966789
2001-10-17,797.8857154086975
2001-10-18,798.5256891331361
2001-10-19,794.6727222570382
2001-10-22,797.1806306717602
2001-10-23,798.8483112518117
2001-10-24,801.1094965337845
2001-10-25,785.9648243048334
2001-10-26,791.5696760846249
2001-10-29,775.9088270118488
2001-10-30,760.0665176134919
2001-10-31,773.0658167062835
2001-11-01,763.759748616388
2001-11-02,762.8198344948629
2001-11-05,763.8831411456758
2001-11-06,758.5881727327821
2001-11-07,736.969286502681
2001-11-08,751.5588124674908
2001-11-09,751.2928480284479
2001-11-12,760.6149516044807
2001-11-13,770.076072346973
2001-11-14,762.1220801139945
2001-11-15,768.4154966065952
2001-11-16,783.2003724857594
2001-11-19,801.2765482343577
2001-11-20,821.1179249097071
2001-11-21,855.1216782634518
2001-11-22,863.3459842912476
2001-11-23,879.8612663819947
2001-11-26,870.4297098971244
2001-11-27,873.6819478382631
2001-11-28,860.642268819356
2001-11-29,873.267370705488
2001-11-30,880.5383630884786
2001-12-03,885.4624782961437
2001-12-04,889.4590944792337
2001-12-05,894.3890123851749
2001-12-06,904.4708314046802
2001-12-07,901.3958253764944
2001-12-10,902.8540177608659
2001-12-11,882.0664357627808
2001-12-12,882.6944150875047
2001-12-13,871.1897591390366
2001-12-14,864.8402029230601
2001-12-17,859.1232613729198
2001-12-18,858.3287604161129
2001-12-19,866.6037143058659
2001-12-20,875.8095851970339
2001-12-21,875.5640681590888
2001-12-24,902.9340839332751
2001-12-25,903.2454413634522
2001-12-26,909.5672734966892
2001-12-27,888.237177003437
2001-12-28,904.4380764306331
2001-12-31,894.4874275115852
2002-01-01,894.4874275115852
2002-01-02,885.5237934014126
2002-01-03,912.1166217378864
2002-01-04,937.1477196480231
2002-01-07,949.0130155559266
2002-01-08,952.013943616024
2002-01-09,956.4545897924564
2002-01-10,951.6359945551478
2002-01-11,967.9914538486482
2002-01-14,977.3350872452006
2002-01-15,977.7362893288497
2002-01-16,972.9562591548942
2002-01-17,973.944639853917
2002-01-18,965.7320478601916
2002-01-21,956.4806633447324
2002-01-22,957.5273677084369
2002-01-23,989.0629145792396
2002-01-24,1035.4846669803444
2002-01-25,1094.1990865015757
2002-01-28,1087.6603422610822
2002-01-29,1098.9582342462686
2002-01-30,1106.1853870302948
2002-01-31,1103.6027128367082
2002-02-01,1083.977502673766
2002-02-04,1083.3579023377742
2002-02-05,1118.1675226261289
2002-02-06,1142.1422655327244
2002-02-07,1147.5352783873811
2002-02-08,1152.0560945373015
2002-02-11,1156.0686286616221
2002-02-12,1141.3077377703546
2002-02-13,1176.0135508500666
2002-02-14,1197.4431982238211
2002-02-15,1218.5910986111098
2002-02-18,1234.9615597511513
2002-02-19,1202.00851219088
2002-02-20,1226.8158102971677
2002-02-21,1174.3955343153832
2002-02-22,1133.233920430413
2002-02-25,1158.1023427637056
2002-02-26,1161.3699395576227
2002-02-27,1228.4810362425576
2002-02-28,1226.1033986289433
2002-03-01,1252.8852992666828
2002-03-04,1281.8415158940936
2002-03-05,1268.2747354704234
2002-03-06,1278.6485112789412
2002-03-07,1273.1480428343566
2002-03-08,1271.594266617968
2002-03-11,1267.4315115521604
2002-03-12,1262.7660365765887
2002-03-13,1238.838805927767
2002-03-14,1243.8255819150331
2002-03-15,1226.405936842554
2002-03-18,1215.2928225546348
2002-03-19,1210.2541698022424
2002-03-20,1232.0394126757076
2002-03-21,1247.1866875211288
2002-03-22,1260.942877202227
2002-03-25,1254.4697005010987
2002-03-26,1253.2980973747406
2002-03-27,1239.8667301834068
2002-03-28,1241.821739159541
2002-03-29,1226.2110499451196
2002-04-01,1229.9304719336449
2002-04-02,1208.7149952365094
2002-04-03,1178.3716982941967
2002-04-04,1168.442106455447
2002-04-05,1205.5709701666296
2002-04-08,1212.0539043587596
2002-04-09,1207.5856016636421
2002-04-10,1213.349438173297
2002-04-11,1231.1561352642486
2002-04-12,1232.6438367637375
2002-04-15,1233.3001753456056
2002-04-16,1231.0728281892636
2002-04-17,1267.051749017174
2002-04-18,1260.5223676223306
2002-04-19,1271.9661583805644
2002-04-22,1280.2210937338275
2002-04-23,1250.6715502361535
2002-04-24,1251.9720504281383
2002-04-25,1221.7802177316332
2002-04-26,1232.8772636300369
2002-04-29,1210.695937208085
2002-04-30,1209.53683140131
2002-05-01,1202.3127441675013
2002-05-02,1210.7871486123531
2002-05-03,1214.5007763319963
2002-05-06,1213.9790948326036
2002-05-07,1215.3402956175194
2002-05-08,1247.7239362328664
2002-05-09,1236.4196565433426
2002-05-10,1235.5981629854257
2002-05-13,1237.7888492817801
2002-05-14,1256.4230846857295
2002-05-15,1228.3183984250347
2002-05-16,1230.7620548693956
2002-05-17,1219.395785703349
2002-05-20,1232.348354218948
2002-05-21,1243.4458361359204
2002-05-22,1235.9148911124892
2002-05-23,1261.6941185575909
2002-05-24,1261.3996991523616
2002-05-27,1268.0182637841208
2002-05-28,1301.6592029914132
2002-05-29,1313.1823633971896
2002-05-30,1304.3373099629382
2002-05-31,1329.2008630437356
2002-06-03,1324.3845318920437
2002-06-04,1302.8318256055513
2002-06-05,1338.846653410757
2002-06-06,1354.5803797989151
2002-06-07,1366.1604538155084
2002-06-10,1376.1267576908558
2002-06-11,1357.7226159199424
2002-06-12,1365.5248995863835
2002-06-13,1374.2016696949531
2002-06-14,1358.6573822594798
2002-06-17,1349.4457603616745
2002-06-18,1344.4184439693297
2002-06-19,1288.4047795314648
