Date,NETHERLANDS IMI
1997-09-11,455.71247830033514
1997-09-12,465.11351655860767
1997-09-15,471.43076609200733
1997-09-16,476.8698837126629
1997-09-17,483.337953723962
1997-09-18,484.5729596266677
1997-09-19,481.16496292148605
1997-09-22,483.7687837653024
1997-09-23,481.181543604567
1997-09-24,484.812296214589
1997-09-25,485.4447063375457
1997-09-26,487.9651953472493
1997-09-29,489.4368005398103
1997-09-30,494.0883133328075
1997-10-01,503.4386768440844
1997-10-02,504.4723392402688
1997-10-03,515.523203950407
1997-10-06,514.7208237919505
1997-10-07,513.4946632977436
1997-10-08,511.0325092828333
1997-10-09,500.97552229582277
1997-10-10,494.471786711904
1997-10-13,507.091623293885
1997-10-14,504.511280572771
1997-10-15,500.411164986429
1997-10-16,496.5408581541338
1997-10-17,485.8015956122845
1997-10-20,485.48517752728225
1997-10-21,489.75988254298113
1997-10-22,487.0742497488102
1997-10-23,473.1722553560901
1997-10-24,474.0762065301457
1997-10-27,463.08668188224465
1997-10-28,456.94861701953545
1997-10-29,476.6007660046993
1997-10-30,468.00199870275776
1997-10-31,470.42648509822914
1997-11-03,479.4402649030615
1997-11-04,476.6873596022265
1997-11-05,480.12388272361153
1997-11-06,475.11692830065573
1997-11-07,467.50712156495933
1997-11-10,471.2332433591571
1997-11-11,469.42190862002667
1997-11-12,460.1716308121041
1997-11-13,461.1687709265289
1997-11-14,460.2261977488837
1997-11-17,472.7917534655795
1997-11-18,477.2437630945649
1997-11-19,469.80471044524865
1997-11-20,479.66188770876977
1997-11-21,482.994410519728
1997-11-24,474.5910135925373
1997-11-25,468.7789026084615
1997-11-26,468.8323733288964
1997-11-27,469.04138209253523
1997-11-28,465.6668007072462
1997-12-01,474.5367772161341
1997-12-02,477.9875237238838
1997-12-03,477.5695539029885
1997-12-04,479.1083569078752
1997-12-05,478.37729942501915
1997-12-08,481.21354627428434
1997-12-09,478.7405385252751
1997-12-10,476.37333414623305
1997-12-11,466.2124506578133
1997-12-12,467.422981010419
1997-12-15,470.3265512267275
1997-12-16,475.75530610140515
1997-12-17,483.4121387649881
1997-12-18,477.7392511335105
1997-12-19,464.64366216294627
1997-12-22,464.81649880363176
1997-12-23,463.55006356826425
1997-12-24,464.5301089393529
1997-12-25,464.5301089393529
1997-12-26,464.64640136867797
1997-12-29,474.6456802009755
1997-12-30,476.12874353795144
1997-12-31,474.2028559083984
1998-01-01,474.2028559083984
1998-01-02,479.4980587161343
1998-01-05,481.46049193540387
1998-01-06,473.4203305112339
1998-01-07,472.37437644690067
1998-01-08,471.73338505946674
1998-01-09,464.8108569722868
1998-01-12,454.5160020435616
1998-01-13,463.4445926870259
1998-01-14,467.8505176528142
1998-01-15,465.6498777881762
1998-01-16,472.01558572126197
1998-01-19,474.04175721169486
1998-01-20,474.74302378151384
1998-01-21,478.84441488899506
1998-01-22,479.34577384177254
1998-01-23,479.8647599123206
1998-01-26,479.9725937529548
1998-01-27,482.50210954138214
1998-01-28,483.7215950323509
1998-01-29,481.3743553055977
1998-01-30,481.96141998578497
1998-02-02,486.31421947853045
1998-02-03,486.38195955517773
1998-02-04,485.9435877048818
1998-02-05,496.9077068879461
1998-02-06,499.0639499053883
1998-02-09,495.4416436771374
1998-02-10,494.2175424416137
1998-02-11,495.61099703343206
1998-02-12,493.84172289644766
1998-02-13,490.2065087614755
1998-02-16,497.492239642682
1998-02-17,504.53661253966527
1998-02-18,508.8262849672606
1998-02-19,506.96645689431256
1998-02-20,509.727323844326
1998-02-23,521.8969313251625
1998-02-24,523.7319228132096
1998-02-25,528.6034262959512
1998-02-26,532.5256721718027
1998-02-27,534.0755242669456
1998-03-02,544.3060682409421
1998-03-03,541.3019373264525
1998-03-04,537.7069369593111
1998-03-05,527.4274400019408
1998-03-06,538.6428891668609
1998-03-09,543.0168709749863
1998-03-10,538.862905101796
1998-03-11,539.9385790803337
1998-03-12,539.5506848910138
1998-03-13,552.03431886201
1998-03-16,554.836669913036
1998-03-17,558.0182962832719
1998-03-18,547.8301485007985
1998-03-19,548.5578757352845
1998-03-20,556.2849919957458
1998-03-23,563.6188083549952
1998-03-24,564.722980958184
1998-03-25,568.6732305283153
1998-03-26,563.2514405954187
1998-03-27,568.275740703454
1998-03-30,558.1053739369715
1998-03-31,554.6852173615697
1998-04-01,563.7277623243853
1998-04-02,568.6489158322166
1998-04-03,573.4357902195248
1998-04-06,585.798418533366
1998-04-07,575.4247344501351
1998-04-08,576.9130641187883
1998-04-09,583.0757109021242
1998-04-10,583.0757109021242
1998-04-13,581.5275463184663
1998-04-14,587.600514360403
1998-04-15,590.6583429361947
1998-04-16,578.817717272061
1998-04-17,580.1311123776738
1998-04-20,590.3023484716496
1998-04-21,596.3225611769626
1998-04-22,596.1366194076019
1998-04-23,586.5424021929512
1998-04-24,585.7349245231832
1998-04-27,561.6578180359604
1998-04-28,571.2285634021702
1998-04-29,569.4964268916597
1998-04-30,569.22950962218
1998-05-01,600.8987611495155
1998-05-04,605.8086651561754
1998-05-05,597.8953639707049
1998-05-06,595.481385822593
1998-05-07,588.3456346460628
1998-05-08,595.2102900795144
1998-05-11,602.0533511215464
1998-05-12,597.406185619261
1998-05-13,599.9646705292772
1998-05-14,596.3948417792916
1998-05-15,596.419092871517
1998-05-18,586.9458072827734
1998-05-19,598.0799495977041
1998-05-20,609.1126854498884
1998-05-21,613.525988338584
1998-05-22,613.61330518657
1998-05-25,622.2251724166148
1998-05-26,619.2504800824897
1998-05-27,607.1522990394396
1998-05-28,604.2462476055736
1998-05-29,608.1631938113854
1998-06-01,608.8942606384418
1998-06-02,608.7064879738065
1998-06-03,613.9064830085227
1998-06-04,610.5041399486726
1998-06-05,612.6425523108184
1998-06-08,615.9744101097723
1998-06-09,611.0766423284246
1998-06-10,606.216681929694
1998-06-11,602.9445373377287
1998-06-12,588.9682799367995
1998-06-15,578.5729378854671
1998-06-16,585.2657265698755
1998-06-17,594.5246068677105
1998-06-18,588.5297281292696
1998-06-19,586.4210258771341
1998-06-22,579.5483420152311
1998-06-23,584.6507358203123
1998-06-24,584.0404831088948
1998-06-25,595.4248128467897
1998-06-26,593.2201078274329
1998-06-29,597.2194575821379
1998-06-30,599.4386271822983
1998-07-01,603.2108052162675
1998-07-02,605.7874545053144
1998-07-03,610.3859226795347
1998-07-06,613.7815604735772
1998-07-07,612.4569856254891
1998-07-08,614.2387432173742
1998-07-09,609.837208352179
1998-07-10,609.3014554392454
1998-07-13,620.9623580589978
1998-07-14,628.1406959215028
1998-07-15,630.5705672187961
1998-07-16,629.4822973672566
1998-07-17,637.1151176398989
1998-07-20,648.3558388391228
1998-07-21,641.3209878316727
1998-07-22,635.0058353834455
1998-07-23,627.6053368617742
1998-07-24,628.587535149751
1998-07-27,619.953521342853
1998-07-28,620.9192548510283
1998-07-29,618.8533580626026
1998-07-30,621.4431096092361
1998-07-31,611.088967416978
1998-08-03,595.8913014349239
1998-08-04,601.8150595044025
1998-08-05,592.0372192791863
1998-08-06,578.6271770126484
1998-08-07,587.6590421457755
1998-08-10,580.2492314260471
1998-08-11,559.9438152536407
1998-08-12,569.8979475133731
1998-08-13,564.6598207014089
1998-08-14,563.9530607024346
1998-08-17,560.379442650943
1998-08-18,577.6271369354229
1998-08-19,583.9351514042286
1998-08-20,577.3327154336401
1998-08-21,562.1492792910511
1998-08-24,556.5765764684729
1998-08-25,567.650152216469
1998-08-26,551.6770060313921
1998-08-27,539.484890918796
1998-08-28,539.1246548490857
1998-08-31,540.6778510953491
1998-09-01,535.0211626355048
1998-09-02,550.1495380359388
1998-09-03,545.2412385350866
1998-09-04,546.5389028597757
1998-09-07,552.3280321370021
1998-09-08,559.5211426945187
1998-09-09,550.4663672230078
1998-09-10,533.7651784790864
1998-09-11,535.3281282702501
1998-09-14,543.9505097232689
1998-09-15,540.083166633715
1998-09-16,545.0295253687912
1998-09-17,528.6320089646838
1998-09-18,509.00095257588293
1998-09-21,483.60367170867687
1998-09-22,503.53069541961105
1998-09-23,516.5330158927611
1998-09-24,517.1320848014966
1998-09-25,512.3072381524594
1998-09-28,516.2653458010016
1998-09-29,511.92775850613845
1998-09-30,504.26102717215684
1998-10-01,492.0522676739443
1998-10-02,472.78875135850956
1998-10-05,461.65636080991413
1998-10-06,484.6474145400927
1998-10-07,481.62408849242394
1998-10-08,467.89434359403197
1998-10-09,472.02890843755085
1998-10-12,490.4212506427917
1998-10-13,503.5568417751494
1998-10-14,508.299128233774
1998-10-15,516.459166853507
1998-10-16,521.7979234228593
1998-10-19,515.2579470795314
1998-10-20,525.765989699396
1998-10-21,522.465939276184
1998-10-22,525.5121037291997
1998-10-23,521.5022680490164
1998-10-26,519.4956851030581
1998-10-27,530.9333544042219
1998-10-28,521.0327720455047
1998-10-29,523.3602132786568
1998-10-30,530.5744408992584
1998-11-02,550.8934015229506
1998-11-03,551.0580834682094
1998-11-04,559.5466212945964
1998-11-05,555.2201823693104
1998-11-06,556.4476815694522
1998-11-09,551.3973926864711
1998-11-10,543.5885349634161
1998-11-11,549.302034151543
1998-11-12,539.9978530543519
1998-11-13,540.5626930631616
1998-11-16,558.4072073295298
1998-11-17,555.5747995966823
1998-11-18,554.9044339626656
1998-11-19,557.5592463787715
1998-11-20,570.0903390460882
1998-11-23,575.1014669100438
1998-11-24,568.213179794268
1998-11-25,567.2862823414207
1998-11-26,576.9855293520048
1998-11-27,576.7595827708589
1998-11-30,566.8748540882444
1998-12-01,547.0756798446527
1998-12-02,537.8582004040707
1998-12-03,544.3761578125826
1998-12-04,549.0005983343398
1998-12-07,552.3175934849352
1998-12-08,557.4508333212215
1998-12-09,565.5151282468586
1998-12-10,569.334603134797
1998-12-11,561.0943912529322
1998-12-14,559.3338511762338
1998-12-15,563.5636372904096
1998-12-16,567.9126373171023
1998-12-17,578.2501012589416
1998-12-18,578.4727595818014
1998-12-21,591.1458757499963
1998-12-22,592.1186884641562
1998-12-23,600.4308264077382
1998-12-24,601.2202821521201
1998-12-25,601.2202821521201
1998-12-28,608.8263668226014
1998-12-29,612.6127168541051
1998-12-30,609.7389689122671
1998-12-31,612.0820786987501
1999-01-01,612.0832980054117
1999-01-04,633.613557063015
1999-01-05,639.488713369401
1999-01-06,649.7637716902491
1999-01-07,626.2758016653551
1999-01-08,618.7829492776509
1999-01-11,605.429994983024
1999-01-12,595.6594019160971
1999-01-13,575.803724720367
1999-01-14,583.921803852208
1999-01-15,591.6515342682237
1999-01-18,606.2784019628207
1999-01-19,609.6517209637718
1999-01-20,611.0501142754705
1999-01-21,603.9848578767704
1999-01-22,579.4905519672457
1999-01-25,582.6286121132121
1999-01-26,583.7525926899183
1999-01-27,584.121828840173
1999-01-28,586.3851604172899
1999-01-29,575.9321540263142
1999-02-01,582.6529540672728
1999-02-02,579.7177448917728
1999-02-03,573.9347637703096
1999-02-04,577.5324629980554
1999-02-05,584.1878487466671
1999-02-08,577.3805258333067
1999-02-09,569.1261829843835
1999-02-10,564.1116716395571
1999-02-11,566.4269772739628
1999-02-12,570.8921046963346
1999-02-15,568.4391277594771
1999-02-16,563.5049447298555
1999-02-17,557.1921636563937
1999-02-18,554.3906785744832
1999-02-19,553.585673356698
1999-02-22,561.224373090933
1999-02-23,567.4150264921702
1999-02-24,569.0127257209456
1999-02-25,569.9253281211428
1999-02-26,567.6090256332453
1999-03-01,557.1141765261647
1999-03-02,555.8119371953256
1999-03-03,549.6386041949122
1999-03-04,544.847474960353
1999-03-05,559.9864946865825
1999-03-08,558.5959124246697
1999-03-09,556.4104627468552
1999-03-10,558.2218457225549
1999-03-11,561.4378086874069
1999-03-12,572.0215001366108
1999-03-15,573.4933123811927
1999-03-16,576.3082745390335
1999-03-17,581.5925141596115
1999-03-18,581.3551806684922
1999-03-19,587.5061004052772
1999-03-22,584.8084772844414
1999-03-23,572.8198669566476
1999-03-24,565.5823226610321
1999-03-25,570.152956636194
1999-03-26,558.761033469996
1999-03-29,567.0629464508645
1999-03-30,568.2550148178851
1999-03-31,571.9238222960169
1999-04-01,569.4516364428994
1999-04-02,568.2169712520225
1999-04-05,564.8775730355013
1999-04-06,570.8416403661164
1999-04-07,577.62033168748
1999-04-08,574.3791020388232
1999-04-09,573.4966593658894
1999-04-12,576.6572015139034
1999-04-13,577.092098512755
1999-04-14,581.7844561727113
1999-04-15,576.8960332979573
1999-04-16,583.6799310490208
1999-04-19,590.7455672839967
1999-04-20,582.0597736165693
1999-04-21,584.9654547857888
1999-04-22,588.7818746352546
1999-04-23,591.6844030814592
1999-04-26,593.2977074527965
1999-04-27,606.5471928594402
1999-04-28,608.163948993215
1999-04-29,606.453453588743
1999-04-30,605.4885310291494
1999-05-03,606.7965591678595
1999-05-04,610.6602678049081
1999-05-05,605.2478427828837
1999-05-06,607.9519382362022
1999-05-07,610.8354933713775
1999-05-10,609.1868828877539
1999-05-11,603.69143777397
1999-05-12,596.2142937412845
1999-05-13,593.9880086330468
1999-05-14,593.6812420564294
1999-05-17,583.409369740564
1999-05-18,587.8515113754966
1999-05-19,592.7478172616155
1999-05-20,597.6978866949761
1999-05-21,597.7653208558626
1999-05-24,597.9825140712823
1999-05-25,596.0415648884698
1999-05-26,587.5113135427616
1999-05-27,580.2575514100249
1999-05-28,578.741821459663
1999-05-31,578.4562595338426
1999-06-01,580.1814890123806
1999-06-02,576.3233535481131
1999-06-03,583.6889369426126
1999-06-04,585.4510277551143
1999-06-07,588.3165894118258
1999-06-08,593.0214383339738
1999-06-09,594.4661301529464
1999-06-10,594.7175369896519
1999-06-11,597.9821863987844
1999-06-14,592.2044571112459
1999-06-15,591.2778972875335
1999-06-16,592.303927523882
1999-06-17,593.2716142729544
1999-06-18,600.5079335290804
1999-06-21,603.6415193676726
1999-06-22,597.3033559591165
1999-06-23,594.1883028094576
1999-06-24,590.2638270491059
1999-06-25,592.1195760760296
1999-06-28,588.8153232759772
1999-06-29,588.3391261365255
1999-06-30,583.4455036776085
1999-07-01,590.2004427208378
1999-07-02,591.1321908435009
1999-07-05,600.7265120004839
1999-07-06,601.5669337573345
1999-07-07,599.0263588244385
1999-07-08,597.6909372701856
1999-07-09,605.3709337873412
1999-07-12,605.9340680519451
1999-07-13,601.4262125081167
1999-07-14,609.1874611358722
1999-07-15,615.8265396235464
1999-07-16,610.508702914736
1999-07-19,608.7768147399779
1999-07-20,608.9268980289622
1999-07-21,604.8988850192793
1999-07-22,596.0670579259554
1999-07-23,590.6410553370675
1999-07-26,593.0381156476988
1999-07-27,593.6579734631556
1999-07-28,596.5903844319428
1999-07-29,591.257294700841
1999-07-30,600.1542628069967
1999-08-02,589.9280027676245
1999-08-03,586.3001015664735
1999-08-04,592.5077097772624
1999-08-05,586.0628167330726
1999-08-06,591.6903937439627
1999-08-09,595.0958207878289
1999-08-10,591.1285771445097
1999-08-11,590.2465422914788
1999-08-12,604.325164196288
1999-08-13,610.0035602720196
1999-08-16,611.9932034333266
1999-08-17,612.6915700021964
1999-08-18,611.3601561252145
1999-08-19,607.3563788778677
1999-08-20,612.3683166663701
1999-08-23,615.8589069405106
1999-08-24,613.4570708139329
1999-08-25,620.3859718555252
1999-08-26,618.3285735282482
1999-08-27,618.0645017051291
1999-08-30,618.0293050093206
1999-08-31,613.2608124033704
1999-09-01,615.0568393439817
1999-09-02,613.9535292821837
1999-09-03,620.0323247370659
1999-09-06,627.2342584375713
1999-09-07,627.3505453455881
1999-09-08,624.6236852070962
1999-09-09,629.3595617722609
1999-09-10,627.9271722420101
1999-09-13,618.6117652732846
1999-09-14,617.2535308810918
1999-09-15,615.4753060365617
1999-09-16,609.4499528845165
1999-09-17,605.0343634577662
1999-09-20,610.5170854187372
1999-09-21,601.0013141090802
1999-09-22,601.8765178361475
1999-09-23,599.0933517905064
1999-09-24,589.5893022894443
1999-09-27,596.240015322009
1999-09-28,592.1449326580332
1999-09-29,597.3748015217601
1999-09-30,593.0461185408352
1999-10-01,588.2806874542638
1999-10-04,598.0463616930269
1999-10-05,599.9344605587028
1999-10-06,602.5093048435675
1999-10-07,605.4506158167877
1999-10-08,596.3970338239358
1999-10-11,602.6432975573828
1999-10-12,606.6068437999816
1999-10-13,605.6992870016127
1999-10-14,602.3174571584781
1999-10-15,597.1145168641922
1999-10-18,586.0058588201758
1999-10-19,592.045570333692
1999-10-20,597.2577931544052
1999-10-21,593.3027619527227
1999-10-22,598.9513726500279
1999-10-25,597.2204131026066
1999-10-26,595.1516268550258
1999-10-27,592.2599433807952
1999-10-28,606.4092475927806
1999-10-29,609.8163925486169
1999-11-01,605.9803924000988
1999-11-02,606.6209381913661
1999-11-03,615.1053429288505
1999-11-04,615.3174562385946
1999-11-05,610.0548180143803
1999-11-08,608.4737885291679
1999-11-09,614.9716100573909
1999-11-10,622.6262112767064
1999-11-11,627.3971805977825
1999-11-12,618.5860834000559
1999-11-15,626.6112577928401
1999-11-16,632.821844714266
1999-11-17,637.6697366097526
1999-11-18,637.3839767101801
1999-11-19,634.1135712085024
1999-11-22,632.1973634566152
1999-11-23,627.1930997567117
1999-11-24,620.1270504047995
1999-11-25,630.150201598536
1999-11-26,626.2426193546657
1999-11-29,622.6158452255507
1999-11-30,613.4514458525691
1999-12-01,612.9153511787275
1999-12-02,613.5811342200517
1999-12-03,621.8126390087787
1999-12-06,629.2732239847285
1999-12-07,629.583712257454
1999-12-08,628.778648537741
1999-12-09,634.1269890277429
1999-12-10,633.9668763762911
1999-12-13,635.1253863546588
1999-12-14,634.2066537089024
1999-12-15,631.3677699178787
1999-12-16,647.8267611063123
1999-12-17,647.7305490996339
1999-12-20,653.9029618427196
1999-12-21,652.55142732366
1999-12-22,661.5919298495526
1999-12-23,670.1116737465828
1999-12-24,671.693461965708
1999-12-27,668.79822194616
1999-12-28,664.380924960962
1999-12-29,667.4942595678441
1999-12-30,674.5751565944151
1999-12-31,674.615058689184
2000-01-03,685.299958746542
2000-01-04,663.9827938720908
2000-01-05,655.3097283617631
2000-01-06,650.1192123471523
2000-01-07,666.1720795669013
2000-01-10,675.7232411855875
2000-01-11,672.8513161592523
2000-01-12,664.5188261284029
2000-01-13,664.9516223765092
2000-01-14,667.1363864773947
2000-01-17,667.1001163403329
2000-01-18,655.8144756874347
2000-01-19,650.8636285704428
2000-01-20,649.5870244741658
2000-01-21,646.2379554994096
2000-01-24,650.3779533867672
2000-01-25,646.6987291768365
2000-01-26,641.7353912977115
2000-01-27,631.3566681630602
2000-01-28,621.3447418009611
2000-01-31,600.5057272346289
2000-02-01,606.9833320893096
2000-02-02,618.8728770441212
2000-02-03,641.5678359649381
2000-02-04,647.8940605840606
2000-02-07,640.7186015617722
2000-02-08,659.1891127348523
2000-02-09,656.57280695686
2000-02-10,648.362144552223
2000-02-11,653.5715614340419
2000-02-14,640.8625130153558
2000-02-15,644.7589756391648
2000-02-16,652.728678181186
2000-02-17,665.1643271853756
2000-02-18,656.1968304660192
2000-02-21,650.7463132523546
2000-02-22,660.0649917238153
2000-02-23,661.4266077805106
2000-02-24,656.4220484149748
2000-02-25,653.578306837878
2000-02-28,638.5786306651518
2000-02-29,646.1185174503466
2000-03-01,654.2070622054797
2000-03-02,658.9409307212924
2000-03-03,663.2178602081232
2000-03-06,661.6647475368208
2000-03-07,658.206931546171
2000-03-08,658.7550577947281
2000-03-09,660.6521602721858
2000-03-10,665.6950866101323
2000-03-13,650.7910316614401
2000-03-14,650.2446694235197
2000-03-15,639.7537023234701
2000-03-16,659.4844107799586
2000-03-17,663.7224619688022
2000-03-20,664.5800845685296
2000-03-21,667.8698665498911
2000-03-22,666.6734661572577
2000-03-23,663.7681860812185
2000-03-24,674.7766367563019
2000-03-27,672.505455990122
2000-03-28,675.5087316898102
2000-03-29,661.8093406099871
2000-03-30,651.4281173827202
2000-03-31,650.7519032964889
2000-04-03,640.3246159060582
2000-04-04,642.7272983817653
2000-04-05,634.8606654186829
2000-04-06,647.2543684840057
2000-04-07,658.2022285596962
2000-04-10,658.9606775656753
2000-04-11,651.9720723122537
2000-04-12,649.153429954779
2000-04-13,646.171563341926
2000-04-14,637.3467946493881
2000-04-17,623.432780759033
2000-04-18,627.489851970547
2000-04-19,627.8314604638749
2000-04-20,631.4509562455474
2000-04-21,631.4509562455474
2000-04-24,631.5779630987039
2000-04-25,626.2445237246703
2000-04-26,631.0594743989412
2000-04-27,611.1525340208559
2000-04-28,620.8264324135838
2000-05-01,623.1268743721947
2000-05-02,628.747302302089
2000-05-03,613.9451491671938
2000-05-04,610.4405182455099
2000-05-05,617.0426831790102
2000-05-08,616.783010848395
2000-05-09,619.749790037547
2000-05-10,620.1399815012377
2000-05-11,617.9552417316955
2000-05-12,630.3973805981265
2000-05-15,636.2272073396806
2000-05-16,635.4253512677118
2000-05-17,617.9286867512776
2000-05-18,621.1650847599899
2000-05-19,608.83420323698
2000-05-22,606.7377842587097
2000-05-23,610.4687548298818
2000-05-24,606.5400039350686
2000-05-25,608.3263755582541
2000-05-26,621.7533556644033
2000-05-29,630.8725823714589
2000-05-30,634.1099688603958
2000-05-31,630.8704164064981
2000-06-01,633.2809684047285
2000-06-02,661.6613081564491
2000-06-05,655.9556850374255
2000-06-06,662.9096918005094
2000-06-07,660.1712125412425
2000-06-08,662.6706885247467
2000-06-09,663.2354218267814
2000-06-12,665.1293646317081
2000-06-13,673.3789671754615
2000-06-14,677.3999017206073
2000-06-15,672.9485743889422
2000-06-16,676.0617532272296
2000-06-19,670.9178695374437
