Date,AUSTRALIA IMI
1994-05-31,192.33530693342436
1994-06-30,182.896950164816
1994-07-29,191.25612635621985
1994-08-31,198.40722771290427
1994-09-30,189.82836235207873
1994-10-31,192.55768676427792
1994-11-30,185.59481107227538
1994-12-30,189.97732199482115
1995-01-31,177.67485228066903
1995-02-28,181.99300507398587
1995-03-31,180.8096345456379
1995-04-28,192.93612908730407
1995-05-31,188.68536024377374
1995-06-30,186.35310282068554
1995-07-31,204.04062583152304
1995-08-31,209.5400872245098
1995-09-29,211.54654354856396
1995-10-31,207.76921369571093
1995-11-30,211.97021769039858
1995-12-29,217.06868117044516
1996-01-31,225.55148649224543
1996-02-29,232.41588057649602
1996-03-29,232.13424906938207
1996-04-30,242.94198053540575
1996-05-31,242.47750346042596
1996-06-28,237.40837493500737
1996-07-31,226.845596360174
1996-08-30,242.6738432956064
1996-09-30,245.94887979861008
1996-10-31,253.97471419561919
1996-11-29,265.369534704838
1996-12-31,263.6386347886144
1997-01-01,263.6386347886144
1997-01-02,260.7087139076525
1997-01-03,259.9959375359487
1997-01-06,259.9074710005901
1997-01-07,259.19987398318966
1997-01-08,257.7978587954071
1997-01-09,258.02817767331885
1997-01-10,258.2343642934846
1997-01-13,258.0200512056845
1997-01-14,258.49112568722484
1997-01-15,258.9385315741414
1997-01-16,259.61203568453845
1997-01-17,260.47155501090515
1997-01-20,260.6337815690012
1997-01-21,258.79235807200456
1997-01-22,258.675213351373
1997-01-23,257.26753142052434
1997-01-24,256.5558682118001
1997-01-27,256.09094268530146
1997-01-28,253.3068333020954
1997-01-29,254.92501984075577
1997-01-30,253.59684099315564
1997-01-31,253.25534731230044
1997-02-03,255.17069984597418
1997-02-04,252.2640079814632
1997-02-05,254.46292974756037
1997-02-06,255.65437995976708
1997-02-07,256.11029669528506
1997-02-10,254.49930566165267
1997-02-11,256.0795259890797
1997-02-12,257.0344267265879
1997-02-13,263.3612945627844
1997-02-14,261.4889454091707
1997-02-17,262.9959658623047
1997-02-18,263.5940217721669
1997-02-19,262.7611424312412
1997-02-20,262.7238079069917
1997-02-21,265.10716376556275
1997-02-24,266.2307097320895
1997-02-25,267.50925633013196
1997-02-26,265.6249567891603
1997-02-27,264.5802829271134
1997-02-28,262.28545262070156
1997-03-03,262.4381065148291
1997-03-04,264.55820176749825
1997-03-05,263.1997640883664
1997-03-06,265.5359171765562
1997-03-07,265.75973253879994
1997-03-10,267.6153837335064
1997-03-11,269.8627049126513
1997-03-12,269.03999562316426
1997-03-13,268.16345911228507
1997-03-14,266.60449778277564
1997-03-17,265.97082040582455
1997-03-18,261.0398305622929
1997-03-19,258.77622582791486
1997-03-20,260.24187625699426
1997-03-21,259.24851375977664
1997-03-24,261.48120715865457
1997-03-25,260.10303860480747
1997-03-26,260.4143216423781
1997-03-27,261.67968505021764
1997-03-28,262.44928197575376
1997-03-31,262.28197829628937
1997-04-01,256.1804947373934
1997-04-02,255.90820114876485
1997-04-03,254.75837798750513
1997-04-04,254.0833079021353
1997-04-07,253.82491677715305
1997-04-08,255.8590052225886
1997-04-09,258.5175336706487
1997-04-10,258.88602762768767
1997-04-11,259.0007441239527
1997-04-14,255.1477172438868
1997-04-15,255.7493283216817
1997-04-16,256.6357110782217
1997-04-17,258.1788269608715
1997-04-18,261.63429250658686
1997-04-21,262.66820177092535
1997-04-22,263.5765639189001
1997-04-23,265.7748788053505
1997-04-24,265.5182677295001
1997-04-25,265.7921214189007
1997-04-28,265.92106479518736
1997-04-29,267.90457345473413
1997-04-30,268.9544266564409
1997-05-01,270.0482381239832
1997-05-02,270.4714068350284
1997-05-05,269.1833262144484
1997-05-06,270.14808797604087
1997-05-07,269.95366327051255
1997-05-08,270.13057041195873
1997-05-09,272.2352309135611
1997-05-12,272.3582570361751
1997-05-13,272.9784641746543
1997-05-14,272.8711697057933
1997-05-15,271.42641137976904
1997-05-16,272.2064375022362
1997-05-19,271.5252541835564
1997-05-20,270.9316279731268
1997-05-21,275.75348167319777
1997-05-22,275.47276024333627
1997-05-23,271.81211855368025
1997-05-26,274.1868933843289
1997-05-27,272.38374309879094
1997-05-28,272.71589783160573
1997-05-29,273.89527128616146
1997-05-30,274.9438317200327
1997-06-02,275.71485522982374
1997-06-03,275.34876899401223
1997-06-04,275.11938691957755
1997-06-05,274.9641729689755
1997-06-06,274.429990384349
1997-06-09,275.04421062482487
1997-06-10,277.9970370504359
1997-06-11,275.11095393929656
1997-06-12,275.507825112433
1997-06-13,276.8085831216547
1997-06-16,277.28342579257117
1997-06-17,279.05168386964675
1997-06-18,278.417322358577
1997-06-19,279.5456192852464
1997-06-20,282.9684111132401
1997-06-23,282.93544088432554
1997-06-24,280.5645059485488
1997-06-25,282.11408879494184
1997-06-26,281.35470725783085
1997-06-27,280.1844043118737
1997-06-30,283.8552954086971
1997-07-01,284.85134113594796
1997-07-02,286.7819224757806
1997-07-03,287.47471820494513
1997-07-04,284.5007949761749
1997-07-07,280.1933109404984
1997-07-08,278.62739456622586
1997-07-09,279.238300226701
1997-07-10,278.68664577752793
1997-07-11,279.0802927304182
1997-07-14,274.07625870506195
1997-07-15,270.2234956415702
1997-07-16,270.66179916581405
1997-07-17,273.16643277539674
1997-07-18,276.24309962858695
1997-07-21,273.7427037446384
1997-07-22,273.372179891253
1997-07-23,275.21943491287504
1997-07-24,274.6286866515584
1997-07-25,276.2734721441098
1997-07-28,279.02759103514796
1997-07-29,282.98745025683047
1997-07-30,283.62356677558796
1997-07-31,283.6834030194187
1997-08-01,280.98469589312595
1997-08-04,278.8041320891731
1997-08-05,278.89472244994033
1997-08-06,279.0721049277505
1997-08-07,278.5736386192094
1997-08-08,276.1643364737602
1997-08-11,273.8830265885624
1997-08-12,272.34042242027783
1997-08-13,271.48580965260953
1997-08-14,271.87319117480865
1997-08-15,276.02748932894514
1997-08-18,269.36241218280844
1997-08-19,269.91966165057516
1997-08-20,271.8641288323502
1997-08-21,275.75810282817804
1997-08-22,273.07880627201126
1997-08-25,274.4083935201723
1997-08-26,273.42590634057757
1997-08-27,271.36668999799423
1997-08-28,270.01890537009217
1997-08-29,265.3844912417278
1997-09-01,263.9173329930862
1997-09-02,261.71909621781367
1997-09-03,265.5244862226619
1997-09-04,266.54339158876314
1997-09-05,267.59701420384863
1997-09-08,270.97039081683727
1997-09-09,272.6870291805208
1997-09-10,270.9859311907956
1997-09-11,267.8910841877424
1997-09-12,265.907088342911
1997-09-15,267.9085700607336
1997-09-16,265.6465988687497
1997-09-17,268.5685530334384
1997-09-18,269.9150435235013
1997-09-19,274.5461484782165
1997-09-22,277.84538299065383
1997-09-23,279.10830033711
1997-09-24,278.8609381809972
1997-09-25,282.14086406987445
1997-09-26,280.88469379109335
1997-09-29,278.72420709583787
1997-09-30,279.8968791365377
1997-10-01,282.60792216868765
1997-10-02,283.02039822029315
1997-10-03,281.3174141541705
1997-10-06,280.2598804114303
1997-10-07,279.097382344724
1997-10-08,281.4247906503776
1997-10-09,280.2123861134587
1997-10-10,277.51134646184374
1997-10-13,275.6033959185322
1997-10-14,274.1113040717808
1997-10-15,271.85531673144817
1997-10-16,273.5731264039024
1997-10-17,271.3547967541595
1997-10-20,269.6917732285328
1997-10-21,269.2783458194997
1997-10-22,264.63464640728597
1997-10-23,257.04494261685863
1997-10-24,251.31591001273677
1997-10-27,239.87946444090056
1997-10-28,226.53054760880403
1997-10-29,242.05750719989393
1997-10-30,239.25020787949927
1997-10-31,243.56810944115395
1997-11-03,250.4709428935206
1997-11-04,253.10333566498235
1997-11-05,251.22567409410868
1997-11-06,251.94465297152857
1997-11-07,244.17795609356884
1997-11-10,246.41819503508927
1997-11-11,247.0294184430732
1997-11-12,244.50208555981328
1997-11-13,245.1077546148623
1997-11-14,241.54743616372264
1997-11-17,244.2168997884871
1997-11-18,242.06872926719427
1997-11-19,236.48053034763475
1997-11-20,236.05339039171633
1997-11-21,244.57588037514188
1997-11-24,242.34286833375984
1997-11-25,236.56276829128615
1997-11-26,236.88181545026856
1997-11-27,235.3268834104177
1997-11-28,237.47105706737815
1997-12-01,239.15695887200357
1997-12-02,240.93787392566315
1997-12-03,243.17888092575689
1997-12-04,241.26118051913775
1997-12-05,241.3438826635543
1997-12-08,244.45149490787549
1997-12-09,243.12361392637231
1997-12-10,241.27455534524682
1997-12-11,236.9042817023598
1997-12-12,234.29364236756484
1997-12-15,233.0994475935101
1997-12-16,232.78704888687545
1997-12-17,240.32101005513002
1997-12-18,240.0665280772954
1997-12-19,235.91274612880738
1997-12-22,233.97285856914235
1997-12-23,240.38963448548614
1997-12-24,239.36314227682905
1997-12-25,239.363142276829
1997-12-26,239.490822075346
1997-12-29,240.94697963043063
1997-12-30,241.82822907242732
1997-12-31,243.3588296287069
1998-01-01,243.35882962870687
1998-01-02,241.937816778713
1998-01-05,242.5338260398435
1998-01-06,242.05743488196882
1998-01-07,241.21937201415895
1998-01-08,240.4559695126811
1998-01-09,239.55524699885254
1998-01-12,232.1184024405708
1998-01-13,236.19276033332588
1998-01-14,240.1157288370486
1998-01-15,238.60913756974608
1998-01-16,246.80878806216745
1998-01-19,252.59716434482002
1998-01-20,250.7669714934065
1998-01-21,247.46024923109337
1998-01-22,243.78900578598325
1998-01-23,247.89541191499106
1998-01-26,251.02030124091218
1998-01-27,250.4799430815008
1998-01-28,253.41295017463784
1998-01-29,255.02895595682338
1998-01-30,259.56333763675536
1998-02-02,261.25032928676217
1998-02-03,258.3692574416887
1998-02-04,257.2964676854251
1998-02-05,257.2621264975447
1998-02-06,254.52683134442196
1998-02-09,257.7551944518244
1998-02-10,259.2707903020534
1998-02-11,259.72618656353353
1998-02-12,259.9944520367579
1998-02-13,255.37905856493333
1998-02-16,249.3298806537631
1998-02-17,255.18959302656108
1998-02-18,255.88354352411386
1998-02-19,258.66533599848754
1998-02-20,256.23108768870253
1998-02-23,255.71641152344145
1998-02-24,256.0249891653572
1998-02-25,257.6877208166101
1998-02-26,262.3920284493142
1998-02-27,266.27543881041817
1998-03-02,265.62786189438077
1998-03-03,263.65905638774933
1998-03-04,263.8984551386232
1998-03-05,256.0951916983885
1998-03-06,257.58571184984635
1998-03-09,257.69538102016037
1998-03-10,260.13764528738795
1998-03-11,261.3326746699011
1998-03-12,263.03338484861007
1998-03-13,266.6566609092117
1998-03-16,264.0314718061345
1998-03-17,268.4564257763451
1998-03-18,266.2924716806017
1998-03-19,265.9666381632307
1998-03-20,266.9615534200491
1998-03-23,268.91906382972263
1998-03-24,271.60100348147495
1998-03-25,270.0407410478289
1998-03-26,271.04142419082046
1998-03-27,269.61247488251007
1998-03-30,263.4527375061159
1998-03-31,263.79053663389914
1998-04-01,263.7589130780148
1998-04-02,261.89643687867175
1998-04-03,264.0337075173831
1998-04-06,266.8075012738718
1998-04-07,266.02513686138684
1998-04-08,266.95664203403146
1998-04-09,265.99258819054637
1998-04-10,265.99258819054637
1998-04-13,265.2638968295496
1998-04-14,265.6247907390637
1998-04-15,269.3225118765946
1998-04-16,269.67392946974815
1998-04-17,269.54059002890165
1998-04-20,267.26162568373206
1998-04-21,267.8358577735442
1998-04-22,267.95422208119896
1998-04-23,270.1514764899485
1998-04-24,267.03089099580535
1998-04-27,262.3688953270974
1998-04-28,257.81026146410346
1998-04-29,256.10322062586755
1998-04-30,258.9011107987751
1998-05-01,263.3748340325112
1998-05-04,260.83724874854676
1998-05-05,258.78029197503236
1998-05-06,256.28929806152917
1998-05-07,254.82650070505787
1998-05-08,255.21871211399193
1998-05-11,255.55980633398278
1998-05-12,254.33012308499073
1998-05-13,251.30862452834847
1998-05-14,249.67966031649172
1998-05-15,250.62695609904804
1998-05-18,245.72739394927294
1998-05-19,247.78968706623743
1998-05-20,246.72195985384224
1998-05-21,249.17329995701374
1998-05-22,249.18129676633376
1998-05-25,246.4289657047377
1998-05-26,245.92137334125408
1998-05-27,241.78349721812688
1998-05-28,244.50045605647784
1998-05-29,246.37487246699132
1998-06-01,239.58723423728955
1998-06-02,238.19055361023706
1998-06-03,236.19007866022304
1998-06-04,237.07441861732846
1998-06-05,230.60210216039334
1998-06-08,229.64245962123235
1998-06-09,227.47409065702533
1998-06-10,221.1030376124075
1998-06-11,218.80919576206784
1998-06-12,221.82069289768242
1998-06-15,219.0349768932634
1998-06-16,217.94344248280174
1998-06-17,225.61016922553273
1998-06-18,230.99078726401476
1998-06-19,235.69247624387629
1998-06-22,230.41126886503338
1998-06-23,229.53116504636458
1998-06-24,230.70280311987895
1998-06-25,230.1173331935761
1998-06-26,231.55046151282252
1998-06-29,233.5753249822576
1998-06-30,242.05580478190993
1998-07-01,244.9480638385579
1998-07-02,247.05582055982921
1998-07-03,249.27803419971204
1998-07-06,249.59980384194972
1998-07-07,252.54457293239537
1998-07-08,251.12591269932037
1998-07-09,250.43223511231568
1998-07-10,247.78124434891947
1998-07-13,245.43336552774835
1998-07-14,252.25433364296086
1998-07-15,253.95921839399185
1998-07-16,260.2258768537321
1998-07-17,259.27828019488885
1998-07-20,257.88082099872173
1998-07-21,256.80930290622126
1998-07-22,252.6661192694119
1998-07-23,249.67723855627403
1998-07-24,251.34036079441836
1998-07-27,244.40958809709207
1998-07-28,245.89967399615873
1998-07-29,243.61663204451884
1998-07-30,246.36555974111806
1998-07-31,244.02680147325268
1998-08-03,238.87741926187354
1998-08-04,240.3434166366703
1998-08-05,237.9224829753174
1998-08-06,232.85063490503615
1998-08-07,231.52916437243977
1998-08-10,230.8065358375888
1998-08-11,225.81254933969885
1998-08-12,226.12687636269914
1998-08-13,225.33423482907878
1998-08-14,227.12519317732253
1998-08-17,223.4366814345299
1998-08-18,225.69511715308784
1998-08-19,234.1410933641263
1998-08-20,233.86858134655833
1998-08-21,228.3772382102826
1998-08-24,225.05813488141524
1998-08-25,226.414600173229
1998-08-26,222.80841911918336
1998-08-27,212.22713840994223
1998-08-28,213.11531188028323
1998-08-31,213.13472303117717
1998-09-01,214.01027085370646
1998-09-02,219.3243916905376
1998-09-03,217.9908623204186
1998-09-04,219.63511131148613
1998-09-07,226.4965995352887
1998-09-08,224.7223771478865
1998-09-09,222.57952405730848
1998-09-10,225.31985409169985
1998-09-11,222.35049858841055
1998-09-14,223.60596918089175
1998-09-15,227.39345173470403
1998-09-16,226.28778155246755
1998-09-17,225.65228931252082
1998-09-18,224.16324144204742
1998-09-21,221.07807677124327
1998-09-22,221.52282166746582
1998-09-23,223.15228740619784
1998-09-24,228.54450915969568
1998-09-25,225.95451004281145
1998-09-28,226.93839234489178
1998-09-29,233.97275546354206
1998-09-30,230.17906993050414
1998-10-01,230.6850117382795
1998-10-02,227.30492213460553
1998-10-05,226.03357273373803
1998-10-06,220.58541330180384
1998-10-07,237.0755319913107
1998-10-08,232.80242537135857
1998-10-09,230.5663624564815
1998-10-12,235.11554084589085
1998-10-13,234.9664170537216
1998-10-14,233.28240419448892
1998-10-15,233.14861784270406
1998-10-16,237.08867670390325
1998-10-19,238.29019431201291
1998-10-20,237.2668106215972
1998-10-21,238.47665699321533
1998-10-22,238.20046123264083
1998-10-23,235.86741330647806
1998-10-26,236.8427361956673
1998-10-27,238.218808809998
1998-10-28,242.54985355425885
1998-10-29,245.68261735739804
1998-10-30,247.7809542505901
1998-11-02,251.39232198610355
1998-11-03,251.8543912614203
1998-11-04,253.40495345968134
1998-11-05,254.64712874941108
1998-11-06,257.65386936352
1998-11-09,256.7606126145574
1998-11-10,252.77704764314268
1998-11-11,258.8832717405022
1998-11-12,258.1069414616929
1998-11-13,258.73407042615827
1998-11-16,258.4031149869188
1998-11-17,255.7199269897195
1998-11-18,259.3019319704626
1998-11-19,261.94179362173975
1998-11-20,263.84931109134055
1998-11-23,266.58092411079224
1998-11-24,268.62157414489536
1998-11-25,266.7234666078262
1998-11-26,267.6155032816879
1998-11-27,266.7518337995984
1998-11-30,265.01381246925223
1998-12-01,261.73662351755297
1998-12-02,266.06929171281956
1998-12-03,258.96578434721226
1998-12-04,257.15592054623903
1998-12-07,261.9166768351591
1998-12-08,261.8929355499952
1998-12-09,259.84174817725454
1998-12-10,262.431486462536
1998-12-11,260.82477247929444
1998-12-14,255.94926574974295
1998-12-15,258.36517400411225
1998-12-16,257.9328282998245
1998-12-17,263.22688977019834
1998-12-18,262.5551184359627
1998-12-21,260.1038776077339
1998-12-22,260.479953810527
1998-12-23,259.5355612157205
1998-12-24,259.2688278892956
1998-12-25,259.2688278892956
1998-12-28,257.8449744902314
1998-12-29,260.103786567048
1998-12-30,262.5858023561183
1998-12-31,265.61943412307903
1999-01-01,265.61943412307903
1999-01-04,270.46512729631473
1999-01-05,269.6038906248405
1999-01-06,276.3686747380557
1999-01-07,281.83042575170504
1999-01-08,278.5782668543284
1999-01-11,281.73217783611057
1999-01-12,281.4850110182204
1999-01-13,274.6814075348948
1999-01-14,273.7283588643146
1999-01-15,274.61756245637974
1999-01-18,277.91247802087395
1999-01-19,283.00340600710774
1999-01-20,285.15794609857636
1999-01-21,284.09459647257603
1999-01-22,281.03752152882083
1999-01-25,278.9724329022766
1999-01-26,278.3542114443213
1999-01-27,280.19365353653177
1999-01-28,281.5458391155477
1999-01-29,284.1926582316465
1999-02-01,292.00976109023316
1999-02-02,292.03712164364765
1999-02-03,293.32659596395507
1999-02-04,297.0852988304373
1999-02-05,297.9221724863206
1999-02-08,296.143531448085
1999-02-09,292.8828527092592
1999-02-10,287.9703226099741
1999-02-11,290.8150180408889
1999-02-12,291.99419350288593
1999-02-15,289.9471531350732
1999-02-16,284.07307413979044
1999-02-17,285.7511608960501
1999-02-18,285.8826712817567
1999-02-19,291.6134457597528
1999-02-22,292.27099520702285
1999-02-23,291.42138871580073
1999-02-24,289.79119077699556
1999-02-25,284.118984288988
1999-02-26,278.66345680107986
1999-03-01,281.3546759791792
1999-03-02,280.8024920267154
1999-03-03,282.32044833395406
1999-03-04,281.43297332511196
1999-03-05,285.68957302901794
1999-03-08,289.77230613269165
1999-03-09,291.7131817967474
1999-03-10,292.48495545486355
1999-03-11,293.034799619576
1999-03-12,294.58838000705435
1999-03-15,295.70155380340475
1999-03-16,292.50671237945915
1999-03-17,291.3143940999711
1999-03-18,292.4005215693949
1999-03-19,293.05809751092494
1999-03-22,294.5825143820335
1999-03-23,297.4496506211255
1999-03-24,296.07577344225194
1999-03-25,296.07661894779443
1999-03-26,296.1721797850619
1999-03-29,294.02835152280875
1999-03-30,293.3986251099199
1999-03-31,292.175863343537
1999-04-01,295.9238077846974
1999-04-02,294.43826980538745
1999-04-05,293.6955008157326
1999-04-06,296.9407051802022
1999-04-07,296.408417172036
1999-04-08,296.71322692827306
1999-04-09,299.05529082003983
1999-04-12,299.29733482174714
1999-04-13,304.677895002328
1999-04-14,306.5992551822713
1999-04-15,306.1067826513339
1999-04-16,309.91007689333
1999-04-19,312.4290021897344
1999-04-20,309.70344832096475
1999-04-21,306.6549656895936
1999-04-22,313.13856307972776
1999-04-23,315.02060995137435
1999-04-26,313.4580519560079
1999-04-27,316.46585353240937
1999-04-28,316.92493685966247
1999-04-29,316.87114511539215
1999-04-30,317.9065423815776
1999-05-03,315.6250944225586
1999-05-04,315.1732388276371
1999-05-05,310.18584487455195
1999-05-06,313.58553960471653
1999-05-07,307.2286992725157
1999-05-10,309.8678066393703
1999-05-11,310.142468395375
1999-05-12,311.6267243851821
1999-05-13,313.21576547090405
1999-05-14,314.83939880166906
1999-05-17,307.29844016395504
1999-05-18,310.9446511517871
1999-05-19,305.07734202272303
1999-05-20,302.22176659714984
1999-05-21,301.67462165230944
1999-05-24,301.1798898229766
1999-05-25,296.4721466565714
1999-05-26,293.75721554922035
1999-05-27,293.7976230635792
1999-05-28,293.43905042255744
1999-05-31,292.7217455544691
1999-06-01,292.1263003112886
1999-06-02,292.0311139436883
1999-06-03,295.5541519090074
1999-06-04,297.55885301269285
1999-06-07,300.85353420539525
1999-06-08,304.1631265846007
1999-06-09,306.93292087921867
1999-06-10,307.3870339038402
1999-06-11,305.3500070579065
1999-06-14,304.5927702477381
1999-06-15,300.99165619049944
1999-06-16,300.52259029622275
1999-06-17,304.6414084992576
1999-06-18,304.22117207686597
1999-06-21,302.8349467244294
1999-06-22,305.8773521726115
1999-06-23,306.9067375865104
1999-06-24,304.91044694406713
1999-06-25,307.27594126295924
1999-06-28,308.364224010265
1999-06-29,308.18720939429653
1999-06-30,308.93173190690754
1999-07-01,314.17023845652517
1999-07-02,318.35102736824655
1999-07-05,321.49186375524545
1999-07-06,321.68951410151647
1999-07-07,319.15716009800707
1999-07-08,321.5936236153057
1999-07-09,317.059110138113
1999-07-12,316.0609433786092
1999-07-13,316.5139419987732
1999-07-14,315.61168471797873
1999-07-15,317.854270343831
1999-07-16,315.19065164099715
1999-07-19,314.46625871309794
1999-07-20,318.2787363171397
1999-07-21,315.06140666793044
1999-07-22,313.06917468784894
1999-07-23,312.81263996043475
1999-07-26,309.3463048150801
1999-07-27,307.16232966589945
1999-07-28,308.32830712107045
1999-07-29,310.21366240378364
1999-07-30,308.395202715001
1999-08-02,303.8737530543776
1999-08-03,309.1100145357853
1999-08-04,308.04228224512855
1999-08-05,308.0156257438954
1999-08-06,306.4871441518053
1999-08-09,302.89296818316456
1999-08-10,300.0107439656201
1999-08-11,296.03361569729543
1999-08-12,297.08483709376486
1999-08-13,299.09493386212733
1999-08-16,304.4034807020741
1999-08-17,300.38476186729287
1999-08-18,303.9939126882964
1999-08-19,299.6985925211864
