Date,SWEDEN IMI
1994-05-31,146.77327758590434
1994-06-30,139.09005602093234
1994-07-29,146.66451188653954
1994-08-31,145.91132603284723
1994-09-30,146.4291420539887
1994-10-31,159.44647097724703
1994-11-30,155.4399273541788
1994-12-30,154.26203198750738
1995-01-31,157.06565394352558
1995-02-28,159.44641702080767
1995-03-31,153.42854894616565
1995-04-28,167.69221706320906
1995-05-31,168.79978923918145
1995-06-30,176.18677654996952
1995-07-31,189.14529575061275
1995-08-31,182.62692621131322
1995-09-29,206.17017104231323
1995-10-31,198.97152727683726
1995-11-30,203.841899462222
1995-12-29,200.61711158744873
1996-01-31,194.1492915357701
1996-02-29,212.07388020601186
1996-03-29,217.6151026007885
1996-04-30,220.19965928987992
1996-05-31,229.71290642027537
1996-06-28,233.9297958405111
1996-07-31,225.423976922507
1996-08-30,237.8245345347522
1996-09-30,248.31491669193224
1996-10-31,257.66996506013595
1996-11-29,272.4073588845261
1996-12-31,277.4858785461477
1997-01-01,277.4858785461477
1997-01-02,273.2921813628969
1997-01-03,274.84202801733056
1997-01-06,273.35550856517733
1997-01-07,273.7571084883596
1997-01-08,279.03892851252317
1997-01-09,281.24082500520376
1997-01-10,277.80874606689395
1997-01-13,281.499504973241
1997-01-14,283.4050429822348
1997-01-15,283.04547631574644
1997-01-16,284.65363748058917
1997-01-17,281.6962674496201
1997-01-20,279.6333689969807
1997-01-21,280.6367232317654
1997-01-22,280.6868453239968
1997-01-23,279.03928421493043
1997-01-24,278.79022098538985
1997-01-27,276.0907064202482
1997-01-28,276.7159881531877
1997-01-29,273.53783084586337
1997-01-30,276.68195329668885
1997-01-31,281.0123692975894
1997-02-03,277.6577408468734
1997-02-04,277.26427948334765
1997-02-05,277.00075855679137
1997-02-06,277.5399581247968
1997-02-07,277.88141376948033
1997-02-10,283.96136103310624
1997-02-11,281.48701370280406
1997-02-12,281.0864495684977
1997-02-13,283.1589753898461
1997-02-14,284.10813877302417
1997-02-17,284.7245535936474
1997-02-18,284.83710343555873
1997-02-19,285.5519662550498
1997-02-20,284.24091688002693
1997-02-21,285.2174077218677
1997-02-24,286.10184741326265
1997-02-25,287.3607594533015
1997-02-26,285.3712381253758
1997-02-27,284.99239401816936
1997-02-28,282.76662796183547
1997-03-03,280.1659192318314
1997-03-04,282.22617535377594
1997-03-05,284.44926321037525
1997-03-06,287.19115557598286
1997-03-07,288.3950686497807
1997-03-10,293.85693747861995
1997-03-11,291.62488134627347
1997-03-12,287.531575284231
1997-03-13,288.12923716340373
1997-03-14,284.8435562128653
1997-03-17,282.7564788982799
1997-03-18,278.43133026951267
1997-03-19,278.70702003297845
1997-03-20,274.5456651743699
1997-03-21,279.42838412158056
1997-03-24,278.8900930589486
1997-03-25,282.62125309518353
1997-03-26,285.9514346704232
1997-03-27,290.5574206224509
1997-03-28,290.9816789172932
1997-03-31,292.2968350722956
1997-04-01,276.8639180858762
1997-04-02,272.8479927852152
1997-04-03,275.14952992544755
1997-04-04,275.0716039696543
1997-04-07,277.0766018428057
1997-04-08,276.8946637678815
1997-04-09,274.16972559295584
1997-04-10,275.2405282746343
1997-04-11,274.1464599023737
1997-04-14,273.45078441380997
1997-04-15,277.2420165345572
1997-04-16,277.2645903204035
1997-04-17,276.64988984816836
1997-04-18,276.9614113261033
1997-04-21,276.25717053651533
1997-04-22,273.9956162605144
1997-04-23,275.16725479813914
1997-04-24,277.81286310938196
1997-04-25,270.71500625674275
1997-04-28,267.8941778989132
1997-04-29,271.07890540168654
1997-04-30,272.5644966459926
1997-05-01,273.31974815281905
1997-05-02,277.4920883532069
1997-05-05,279.55189557171707
1997-05-06,284.01620313688534
1997-05-07,287.87681201955576
1997-05-08,288.85696277774844
1997-05-09,291.0240534320618
1997-05-12,290.58314265024256
1997-05-13,292.22765112449827
1997-05-14,295.99613357044217
1997-05-15,299.12868741178823
1997-05-16,297.5106467290367
1997-05-19,295.36617104938824
1997-05-20,300.54806036276347
1997-05-21,304.98987135939524
1997-05-22,303.4831647550331
1997-05-23,306.603910138447
1997-05-26,306.0086726622354
1997-05-27,302.44594358534124
1997-05-28,299.8987703328808
1997-05-29,296.5506481339585
1997-05-30,293.8040048373447
1997-06-02,294.72848544982924
1997-06-03,297.434712415534
1997-06-04,297.8786816896431
1997-06-05,297.5841956989947
1997-06-06,298.91939371085397
1997-06-09,300.78151228495767
1997-06-10,300.7544141312656
1997-06-11,302.2432580927782
1997-06-12,302.8946252000733
1997-06-13,305.28856153191106
1997-06-16,306.5419260054296
1997-06-17,304.6049303931195
1997-06-18,305.27765419147846
1997-06-19,307.98408024254445
1997-06-20,306.7845452902363
1997-06-23,309.7583589420425
1997-06-24,310.8033499398809
1997-06-25,315.98035800920894
1997-06-26,315.5837776753026
1997-06-27,315.87693537901777
1997-06-30,314.0371993338545
1997-07-01,315.3823544377795
1997-07-02,314.85319873386067
1997-07-03,320.4777473442254
1997-07-04,322.91071139752296
1997-07-07,327.64578307179465
1997-07-08,326.35611446007863
1997-07-09,330.4677045648086
1997-07-10,327.2899432873917
1997-07-11,329.8043601579077
1997-07-14,330.3626730364606
1997-07-15,326.6526834684677
1997-07-16,331.20577890025095
1997-07-17,331.5474116230182
1997-07-18,326.69495342024356
1997-07-21,323.36868481026687
1997-07-22,328.55197873083875
1997-07-23,330.28755145085586
1997-07-24,327.5727492856485
1997-07-25,327.5391284806915
1997-07-28,325.5140007558646
1997-07-29,324.8712062293677
1997-07-30,326.2881421584778
1997-07-31,323.8729964970996
1997-08-01,321.85612244046456
1997-08-04,319.2783896062881
1997-08-05,319.7659332862496
1997-08-06,326.2903808870592
1997-08-07,331.5976181527568
1997-08-08,331.69689007361956
1997-08-11,331.87478930502976
1997-08-12,332.57723289852197
1997-08-13,327.88434121565075
1997-08-14,324.52676667560365
1997-08-15,323.61146726520695
1997-08-18,319.0311632610748
1997-08-19,321.73765979764835
1997-08-20,323.466573505797
1997-08-21,323.1741143746082
1997-08-22,318.04850850663615
1997-08-25,316.05567707570253
1997-08-26,316.2453793292862
1997-08-27,316.65803327952193
1997-08-28,315.87504875111
1997-08-29,312.4143542919313
1997-09-01,315.56022724894
1997-09-02,318.99679129739275
1997-09-03,319.24672193341206
1997-09-04,318.6029455021452
1997-09-05,320.03471598657364
1997-09-08,324.8975556386613
1997-09-09,326.64909708031513
1997-09-10,324.89959062146016
1997-09-11,319.91399961048825
1997-09-12,323.8935350499559
1997-09-15,329.4277878311733
1997-09-16,330.3172998030301
1997-09-17,332.50956015306787
1997-09-18,337.06813608931435
1997-09-19,334.56660469801193
1997-09-22,337.19617320322993
1997-09-23,339.41060536407485
1997-09-24,345.0645717650623
1997-09-25,343.37827950869837
1997-09-26,344.8974403541854
1997-09-29,345.2459777334852
1997-09-30,345.92546533023824
1997-10-01,347.93286862440624
1997-10-02,349.0888167465143
1997-10-03,351.9676656063849
1997-10-06,350.8251650905386
1997-10-07,353.3690270675031
1997-10-08,351.67316894286887
1997-10-09,348.62298739949534
1997-10-10,344.66632614115633
1997-10-13,346.491715534926
1997-10-14,346.4205233370461
1997-10-15,344.52200198291104
1997-10-16,344.2763562047263
1997-10-17,334.6215530246667
1997-10-20,333.9358596717552
1997-10-21,335.04141172232704
1997-10-22,333.6118154061102
1997-10-23,326.87833817981004
1997-10-24,325.00971373641295
1997-10-27,312.2284372931943
1997-10-28,301.5916403844522
1997-10-29,319.57410538930407
1997-10-30,312.43193070768183
1997-10-31,313.33116773111254
1997-11-03,319.1134973743379
1997-11-04,319.64652776597643
1997-11-05,323.13180712931035
1997-11-06,321.9034040227315
1997-11-07,316.9786863507336
1997-11-10,317.1972416773638
1997-11-11,315.03972306887863
1997-11-12,313.403295857115
1997-11-13,310.0554066780937
1997-11-14,305.5496145518553
1997-11-17,312.5616412020801
1997-11-18,316.6032304091739
1997-11-19,316.7063819394971
1997-11-20,323.62966782975866
1997-11-21,327.0516605297271
1997-11-24,322.25223617218427
1997-11-25,318.036317433552
1997-11-26,316.14074326588724
1997-11-27,315.37105893958625
1997-11-28,318.99532858341075
1997-12-01,322.2706094062364
1997-12-02,322.03513685098767
1997-12-03,318.95771372187244
1997-12-04,323.5948321615279
1997-12-05,319.1353067398866
1997-12-08,321.9253495281706
1997-12-09,318.15290322237956
1997-12-10,314.5214106948538
1997-12-11,306.9109072542852
1997-12-12,306.35443709074417
1997-12-15,306.1862026267528
1997-12-16,311.60517109945425
1997-12-17,315.1640243600917
1997-12-18,312.44791668572276
1997-12-19,302.97109476572564
1997-12-22,302.81090619588076
1997-12-23,300.5810365150571
1997-12-24,300.6623185692797
1997-12-25,300.6623185692798
1997-12-26,300.9025508460891
1997-12-29,308.7353214011345
1997-12-30,309.2903987509542
1997-12-31,308.02355001763357
1998-01-01,308.0235500176336
1998-01-02,308.00295028075294
1998-01-05,313.6940302268121
1998-01-06,311.7470470826146
1998-01-07,308.03654342962847
1998-01-08,307.3431387982171
1998-01-09,302.80871508418664
1998-01-12,288.6922360129047
1998-01-13,290.1653248620559
1998-01-14,296.7831935701162
1998-01-15,298.9106350841261
1998-01-16,302.067035658652
1998-01-19,303.96496170343653
1998-01-20,302.62175025230886
1998-01-21,306.0542148621285
1998-01-22,305.91023977885067
1998-01-23,308.35860258137365
1998-01-26,309.8338366581907
1998-01-27,314.5088711612201
1998-01-28,313.6469382745665
1998-01-29,312.0647894029096
1998-01-30,311.4532795300482
1998-02-02,317.1708991857639
1998-02-03,316.46057442620105
1998-02-04,316.6354057331259
1998-02-05,320.9221760184919
1998-02-06,323.49555859895435
1998-02-09,320.1623644771852
1998-02-10,320.76112716272405
1998-02-11,321.99016804531465
1998-02-12,322.6711238122245
1998-02-13,322.3499408522799
1998-02-16,324.16746236363684
1998-02-17,327.19432822369953
1998-02-18,328.35274380127345
1998-02-19,328.2599006154235
1998-02-20,328.7202934035541
1998-02-23,332.7876058870813
1998-02-24,331.81546598312923
1998-02-25,335.92119127108833
1998-02-26,337.61504317596524
1998-02-27,339.5737929726029
1998-03-02,345.15746969815217
1998-03-03,341.9650071662332
1998-03-04,339.403138709137
