Date,MSCI Germany 40 Index
2000-05-31,1000.0
2000-06-01,1024.2971836685529
2000-06-02,1071.9314532808614
2000-06-05,1065.0346092765083
2000-06-06,1075.266487073914
2000-06-07,1060.6086772610158
2000-06-08,1055.119159606944
2000-06-09,1051.214657516701
2000-06-12,1051.8065982311998
2000-06-13,1061.3431318625578
2000-06-14,1071.1869457736432
2000-06-15,1059.3581579153163
2000-06-16,1049.8237747151707
2000-06-19,1053.7324544117762
2000-06-20,1050.9463925595421
2000-06-21,1023.0469302630934
2000-06-22,1011.0899603433576
2000-06-23,997.405409749783
2000-06-26,1004.2646228948987
2000-06-27,1011.7766458260523
2000-06-28,1013.1438843171214
2000-06-29,991.1817374835479
2000-06-30,1002.300042368104
2000-07-03,1002.6039869165434
2000-07-04,996.3996325500742
2000-07-05,1008.4875116459056
2000-07-06,1005.6003578823537
2000-07-07,1015.4447691166408
2000-07-10,1021.150905534559
2000-07-11,1008.7316622802865
2000-07-12,1006.1231566025072
2000-07-13,1013.5733144495438
2000-07-14,1033.0109432924514
2000-07-17,1047.2377686635455
2000-07-18,1042.4518200146942
2000-07-19,1026.5169223267476
2000-07-20,1036.3796287770167
2000-07-21,1028.8224436310206
2000-07-24,1017.1987301526027
2000-07-25,1027.5630819317953
2000-07-26,1025.7898670017744
2000-07-27,1005.224227159296
2000-07-28,981.6010510150331
2000-07-31,990.4641852050603
2000-08-01,983.8032964605289
2000-08-02,964.3544882853217
2000-08-03,943.6526584314532
2000-08-04,947.9068427282363
2000-08-07,962.3104981063524
2000-08-08,950.5355943136526
2000-08-09,960.8318650323761
2000-08-10,982.0343374022491
2000-08-11,980.5514307545226
2000-08-14,980.8442505780736
2000-08-15,990.0202038192133
2000-08-16,987.2636735575286
2000-08-17,986.4549645805095
2000-08-18,972.5926419006881
2000-08-21,961.4377109055278
2000-08-22,958.0809779992817
2000-08-23,950.6499775063969
2000-08-24,961.8430295194945
2000-08-25,973.2118787924346
2000-08-28,971.5538273376086
2000-08-29,962.7255868795061
2000-08-30,946.4351411298371
2000-08-31,945.4521920111309
2000-09-01,976.452872469955
2000-09-04,993.0564348584032
2000-09-05,969.4600228879967
2000-09-06,954.428855377338
2000-09-07,949.608112680183
2000-09-08,931.2981580177864
2000-09-11,918.0277488126013
2000-09-12,907.2894319756373
2000-09-13,895.7416544629061
2000-09-14,899.8988758127713
2000-09-15,895.5591358896245
2000-09-18,869.5802388394752
2000-09-19,873.2450932772753
2000-09-20,845.0346891278984
2000-09-21,838.6811522938427
2000-09-22,873.2096945994664
2000-09-25,873.2434875875969
2000-09-26,876.038728335076
2000-09-27,881.8464709067589
2000-09-28,886.5295277572361
2000-09-29,881.606207942932
2000-10-02,890.6354499041614
2000-10-03,885.2814342692815
2000-10-04,874.1572171401072
2000-10-05,878.9642411944507
2000-10-06,861.7896752375405
2000-10-09,847.6295057729332
2000-10-10,846.4828834675011
2000-10-11,836.0810035020388
2000-10-12,813.6681939167156
2000-10-13,832.3166200786908
2000-10-16,817.6808471967177
2000-10-17,808.5716597317445
2000-10-18,799.0888741888549
2000-10-19,811.4417849861484
2000-10-20,811.3495031771602
2000-10-23,809.4442303520116
2000-10-24,833.2958112940825
2000-10-25,817.6554489382816
2000-10-26,820.7250282935879
2000-10-27,853.6770332081085
2000-10-30,856.8782852203254
2000-10-31,874.2415706284136
2000-11-01,881.5133758625809
2000-11-02,888.8624788579093
2000-11-03,896.3680485238306
2000-11-06,894.323405551947
2000-11-07,886.0889098945394
2000-11-08,872.4128041388781
2000-11-09,868.1475028922956
2000-11-10,859.1467487626139
2000-11-13,839.1765864969069
2000-11-14,864.7580497313069
2000-11-15,864.6815078166318
2000-11-16,844.8341672319232
2000-11-17,831.1391585753497
2000-11-20,809.9885104600818
2000-11-21,812.7537156071434
2000-11-22,789.1492184812802
2000-11-23,800.7892755531464
2000-11-24,807.9572748622635
2000-11-27,819.5884911800259
2000-11-28,815.5578598555134
2000-11-29,816.1896413392271
2000-11-30,798.7565272528171
2000-12-01,815.8576234873251
2000-12-04,817.2855007191383
2000-12-05,841.9867432531443
2000-12-06,840.4458478586074
2000-12-07,838.5715131984517
2000-12-08,851.8710405670228
2000-12-11,853.4991557928867
2000-12-12,846.8102163195006
2000-12-13,831.8408658340505
2000-12-14,825.5130328775559
2000-12-15,818.8315586107715
2000-12-18,823.0843811695994
2000-12-19,829.5264187848427
2000-12-20,815.6832623104013
2000-12-21,814.9591672455767
2000-12-22,829.7021815514199
2000-12-25,829.7021815514198
2000-12-26,834.5539783789444
2000-12-27,844.7133231827369
2000-12-28,845.2421749916465
2000-12-29,867.392743850739
2001-01-01,867.392743850739
2001-01-02,858.3740913875922
2001-01-03,872.998109813186
2001-01-04,867.4485574551758
2001-01-05,871.437300164957
2001-01-08,869.3043092118697
2001-01-09,861.0755061183916
2001-01-10,851.6320272786352
2001-01-11,878.0829306406442
2001-01-12,879.3315481979427
2001-01-15,877.8439959430877
2001-01-16,874.4380316106974
2001-01-17,884.7244461114069
2001-01-18,896.6529361009091
2001-01-19,887.8194273307475
2001-01-22,891.3869892557615
2001-01-23,900.3816397203519
2001-01-24,883.9422852471272
2001-01-25,882.7543237903712
2001-01-26,880.1752390336167
2001-01-29,884.323493952251
2001-01-30,888.6560274943826
2001-01-31,900.0819364987574
2001-02-01,898.6255298052151
2001-02-02,884.6396782731072
2001-02-05,889.5456966127946
2001-02-06,889.4906832204246
2001-02-07,876.7670814781804
2001-02-08,870.0596496953609
2001-02-09,857.7455118447454
2001-02-12,871.8366763405511
2001-02-13,863.1178142795728
2001-02-14,850.4235468654712
2001-02-15,850.4866687658058
2001-02-16,843.6809623366544
2001-02-19,850.9747368335636
2001-02-20,837.416891738804
2001-02-21,828.3772603091624
2001-02-22,815.9569166481459
2001-02-23,792.5078082505682
2001-02-26,808.012391661603
2001-02-27,820.0214920900515
2001-02-28,824.6279410190486
2001-03-01,821.4434032661185
2001-03-02,831.513246411738
2001-03-05,832.859384619362
2001-03-06,844.5680487483093
2001-03-07,844.5169832420974
2001-03-08,843.2551950937149
2001-03-09,835.0314109500466
2001-03-12,812.217092309818
2001-03-13,789.5931947968816
2001-03-14,763.2958973764443
2001-03-15,773.1449871530818
2001-03-16,744.5400035473799
2001-03-19,734.8184296265526
2001-03-20,755.2224738389052
2001-03-21,729.4810079662878
2001-03-22,688.5018715455052
2001-03-23,716.4772982404072
2001-03-26,741.4517327217542
2001-03-27,768.8230255512748
2001-03-28,747.2090710127455
2001-03-29,748.0432634842124
2001-03-30,746.3196363457885
2001-04-02,734.7847605782777
2001-04-03,712.4804677080909
2001-04-04,730.5093106928429
2001-04-05,746.879855089366
2001-04-06,742.4268084223696
2001-04-09,752.2662614616609
2001-04-10,758.0422670016396
2001-04-11,758.2192242416293
2001-04-12,771.9025854238826
2001-04-13,771.9025854238826
2001-04-16,763.9973767869934
2001-04-17,752.8993467598839
2001-04-18,773.9938881918987
2001-04-19,790.4406141442917
2001-04-20,793.9829188118517
2001-04-23,781.2037002630333
2001-04-24,787.1477872956917
2001-04-25,789.7454156038116
2001-04-26,795.2209284611049
2001-04-27,792.4959387995054
2001-04-30,798.5477961766878
2001-05-01,802.781256942612
2001-05-02,798.068101507526
2001-05-03,784.6743220929992
2001-05-04,791.0017468409703
2001-05-07,786.6084069820371
2001-05-08,780.005855641368
2001-05-09,773.263918569814
2001-05-10,784.310377078668
2001-05-11,775.1245151703951
2001-05-14,763.5054043166899
2001-05-15,769.2180889163009
2001-05-16,781.6128383999156
2001-05-17,783.1197842402254
2001-05-18,780.9781817548875
2001-05-21,786.3472783377704
2001-05-22,782.7366881728758
2001-05-23,770.1094910078153
2001-05-24,773.9866754545837
2001-05-25,766.4583297642981
2001-05-28,767.8336404076422
2001-05-29,751.9658079628334
2001-05-30,744.4663252073879
2001-05-31,745.00685578164
2001-06-01,744.9954074889193
2001-06-04,752.2602526182727
2001-06-05,759.0171389950092
2001-06-06,751.5253803143776
