Date,MSCI Switzerland 40 Index
2000-05-31,1000.0
2000-06-01,1003.0179300550328
2000-06-02,1032.2799299962055
2000-06-05,1026.166217670633
2000-06-06,1037.0923325409074
2000-06-07,1044.0094040646113
2000-06-08,1043.9125439056395
2000-06-09,1042.0679897209795
2000-06-12,1047.5736628892473
2000-06-13,1054.430440534534
2000-06-14,1059.864782745025
2000-06-15,1046.1345237426258
2000-06-16,1057.7023887215746
2000-06-19,1050.924153658838
2000-06-20,1050.1332533489312
2000-06-21,1036.739008350196
2000-06-22,1018.9077522332959
2000-06-23,1012.7492900412753
2000-06-26,1016.3223620333364
2000-06-27,1025.147820224129
2000-06-28,1029.3930509760198
2000-06-29,1029.0421996431548
2000-06-30,1041.8461920408968
2000-07-03,1042.325497374734
2000-07-04,1048.1367866207584
2000-07-05,1063.8911119022112
2000-07-06,1072.1401962121738
2000-07-07,1068.7210636697205
2000-07-10,1073.6676472099664
2000-07-11,1071.5406642836995
2000-07-12,1059.6427360407556
2000-07-13,1059.0438812665338
2000-07-14,1060.517504585869
2000-07-17,1055.393024339777
2000-07-18,1048.9656309989016
2000-07-19,1044.1241143061827
2000-07-20,1045.349876080292
2000-07-21,1046.6443913915052
2000-07-24,1057.4049390610373
2000-07-25,1068.5406827063339
2000-07-26,1068.6189747503224
2000-07-27,1066.9958045967744
2000-07-28,1054.539883706622
2000-07-31,1058.342732335408
2000-08-01,1057.6140425331716
2000-08-02,1062.9693049362747
2000-08-03,1049.195662186787
2000-08-04,1052.608890422961
2000-08-07,1067.7669575534546
2000-08-08,1058.3244247788427
2000-08-09,1056.3457951677449
2000-08-10,1064.7231644005665
2000-08-11,1058.0840257840794
2000-08-14,1065.6013263797283
2000-08-15,1070.2737596933437
2000-08-16,1075.2128540031345
2000-08-17,1069.5060596487338
2000-08-18,1062.1337956495754
2000-08-21,1061.5563991530823
2000-08-22,1060.4898140812363
2000-08-23,1069.3463390168151
2000-08-24,1077.32481459452
2000-08-25,1076.0749925091648
2000-08-28,1076.204483652527
2000-08-29,1060.066341651327
2000-08-30,1047.8352619570535
2000-08-31,1042.4477592106107
2000-09-01,1056.8251702338864
2000-09-04,1051.0561536540388
2000-09-05,1033.854617365743
2000-09-06,1022.3579364385458
2000-09-07,1014.5991202486647
2000-09-08,1005.6909280178088
2000-09-11,1014.6559921275546
2000-09-12,1008.3038500919479
2000-09-13,1011.9356135310759
2000-09-14,1002.4111875598167
2000-09-15,1003.8666224903942
2000-09-18,987.8671599050043
2000-09-19,986.8928070713816
2000-09-20,977.1373427483682
2000-09-21,982.5281814303916
2000-09-22,1019.6134163523357
2000-09-25,1020.631002920149
2000-09-26,1018.8564054359088
2000-09-27,1015.5722153180903
2000-09-28,1017.5066037633618
2000-09-29,997.5019608069814
2000-10-02,1017.7838474984557
2000-10-03,1023.6990482680746
2000-10-04,1019.0011353885271
2000-10-05,1016.9896288648604
2000-10-06,1010.3189810299838
2000-10-09,988.0631164892328
2000-10-10,995.6401066848624
2000-10-11,988.4262362301542
2000-10-12,983.3583961971308
2000-10-13,971.043787426776
2000-10-16,950.3573679474686
2000-10-17,955.8279210952636
2000-10-18,958.7839121432153
2000-10-19,967.0549206821587
2000-10-20,961.350416668766
