Date,FINLAND IMI
1994-05-31,121.69138965280517
1994-06-30,117.66706771108498
1994-07-29,130.32481472949843
1994-08-31,141.3360881426464
1994-09-30,143.0814236331853
1994-10-31,155.2263130794882
1994-11-30,138.85291158048443
1994-12-30,143.76470091869768
1995-01-31,140.65048810541947
1995-02-28,139.9112115952097
1995-03-31,136.65390239257422
1995-04-28,155.29005691823437
1995-05-31,156.71976137873688
1995-06-30,171.10076451831435
1995-07-31,186.67536927379146
1995-08-31,181.23587273004384
1995-09-29,187.86366209571327
1995-10-31,164.86169904348716
1995-11-30,161.97550567554342
1995-12-29,143.06538461177465
1996-01-31,140.6727084891044
1996-02-29,144.92045762054494
1996-03-29,143.73816968239984
1996-04-30,147.49356667272795
1996-05-31,160.2882823149681
1996-06-28,158.42426433590603
1996-07-31,160.77373699834632
1996-08-30,175.73051444149615
1996-09-30,173.53554569132646
1996-10-31,177.21134671980215
1996-11-29,188.88881704042032
1996-12-31,196.5454047402039
1997-01-01,196.5454047402039
1997-01-02,195.4549370319386
1997-01-03,195.90418029417506
1997-01-06,194.65028338096286
1997-01-07,197.16659329614097
1997-01-08,201.77090536357045
1997-01-09,201.6595633511842
1997-01-10,201.2894172471178
1997-01-13,204.78478728011987
1997-01-14,206.13885013444593
1997-01-15,205.66234976153945
1997-01-16,206.77290101024704
1997-01-17,204.42761053751266
1997-01-20,206.84847368038217
1997-01-21,204.47956490234043
1997-01-22,204.7576862718661
1997-01-23,206.53438360164623
1997-01-24,204.12761171736832
1997-01-27,201.96640212162163
1997-01-28,201.85542768316282
1997-01-29,199.41331793304795
1997-01-30,201.57858175755445
1997-01-31,205.89831823198045
1997-02-03,204.36372530639878
1997-02-04,205.0318929262923
1997-02-05,206.12719518890754
1997-02-06,204.78053134042116
1997-02-07,205.15984074360554
1997-02-10,208.3312244995595
1997-02-11,208.51459887722675
1997-02-12,207.75048821563573
1997-02-13,207.71485062970245
1997-02-14,207.98919008439736
1997-02-17,206.41781771758735
1997-02-18,206.60793881643056
1997-02-19,205.69524819014103
1997-02-20,208.7859326568402
1997-02-21,207.08745251847466
1997-02-24,207.57719456135013
1997-02-25,211.24632134749865
1997-02-26,211.58878213306872
1997-02-27,210.91849571729048
1997-02-28,208.74962034459543
1997-03-03,204.04129564890118
1997-03-04,206.63991039887773
1997-03-05,207.71843586230125
1997-03-06,210.1713676650991
1997-03-07,211.7774716434447
1997-03-10,213.10729233841985
1997-03-11,214.79872920776816
1997-03-12,212.7599067447496
1997-03-13,211.21465380742913
1997-03-14,212.11165659768974
1997-03-17,210.72324221151493
1997-03-18,207.5620479877304
1997-03-19,205.47746209223249
1997-03-20,200.96950474298848
1997-03-21,205.51982833807094
1997-03-24,203.43294782843492
1997-03-25,205.3329973078755
1997-03-26,206.6005952568179
1997-03-27,208.21855172569659
1997-03-28,208.3587127071362
