Date,MSCI Switzerland 30 Index
2000-05-31,1000.0
2000-06-01,1003.0179300550324
2000-06-02,1032.5225372235786
2000-06-05,1026.3746054778126
2000-06-06,1037.06351116132
2000-06-07,1044.0128632058172
2000-06-08,1044.0302859736921
2000-06-09,1042.192317219816
2000-06-12,1047.6986472613212
2000-06-13,1054.9088538207955
2000-06-14,1060.3930256502422
2000-06-15,1046.4114993164212
2000-06-16,1058.0186396666772
2000-06-19,1051.4136627751325
2000-06-20,1050.7543866990957
2000-06-21,1037.42000135593
2000-06-22,1019.2966439823233
2000-06-23,1013.218054573002
2000-06-26,1016.8827650050038
2000-06-27,1025.8427645630163
2000-06-28,1029.9785234677847
2000-06-29,1030.0925462144737
2000-06-30,1042.6508670974292
2000-07-03,1043.3886447872837
2000-07-04,1048.7815914687405
2000-07-05,1064.6264128863295
2000-07-06,1073.1820026913822
2000-07-07,1069.5689873458236
2000-07-10,1074.4781449955217
2000-07-11,1072.2850000812682
2000-07-12,1060.3571368325374
2000-07-13,1059.8020613476676
2000-07-14,1061.1175326699893
2000-07-17,1055.7230857746881
2000-07-18,1049.11730146218
2000-07-19,1044.378577355545
2000-07-20,1045.7832794040169
2000-07-21,1046.9851457426903
2000-07-24,1057.8817683325287
2000-07-25,1069.0012685475244
2000-07-26,1068.8885665903904
2000-07-27,1067.2671653451637
2000-07-28,1055.227354452601
2000-07-31,1059.2631352987426
2000-08-01,1058.5338117809497
2000-08-02,1064.6133416437935
2000-08-03,1050.8390148762105
2000-08-04,1054.1742163376446
2000-08-07,1069.6459776695124
2000-08-08,1060.163577961966
2000-08-09,1058.1149258592363
2000-08-10,1066.3045609453752
2000-08-11,1059.8010799645717
2000-08-14,1067.331849054936
2000-08-15,1071.9459101145108
2000-08-16,1076.5339412351232
2000-08-17,1070.256238863261
2000-08-18,1063.1506768986987
2000-08-21,1062.7682257071006
2000-08-22,1061.9502323973952
2000-08-23,1070.846514853924
2000-08-24,1078.668250754182
2000-08-25,1077.0775913110808
2000-08-28,1077.1258146555522
2000-08-29,1061.0279252271994
2000-08-30,1048.7801267607526
2000-08-31,1042.7813936685243
2000-09-01,1056.7114823069064
2000-09-04,1050.9386728997856
2000-09-05,1034.0307031997752
2000-09-06,1022.5601927214215
2000-09-07,1014.9361985345508
2000-09-08,1005.7048076705639
2000-09-11,1014.8139035992712
2000-09-12,1008.3987811471984
2000-09-13,1012.2051682080936
2000-09-14,1002.5818903220509
2000-09-15,1003.9413715166686
2000-09-18,987.8224323646456
2000-09-19,988.0080029206729
2000-09-20,978.1491113476012
2000-09-21,983.7899740661097
2000-09-22,1021.4757049920274
2000-09-25,1022.7296275660105
2000-09-26,1020.7637312020446
2000-09-27,1017.3962465448257
2000-09-28,1019.3564624247516
2000-09-29,998.8055281550613
2000-10-02,1019.4555533374014
2000-10-03,1025.485545373145
2000-10-04,1020.8747000283046
2000-10-05,1018.6854732870506
2000-10-06,1011.9321222582557
2000-10-09,989.5282172272883
2000-10-10,997.0773206477555
2000-10-11,989.9678402802624
2000-10-12,984.6940825915611
2000-10-13,972.2214310414795
2000-10-16,951.7180017728163
2000-10-17,957.4930822085191
2000-10-18,961.2523509876463
2000-10-19,969.8670547257456
2000-10-20,963.6215401541538
2000-10-23,967.8269412625415
2000-10-24,980.543478425481
2000-10-25,968.7604645379145
2000-10-26,965.799738488111
2000-10-27,976.4077661454245
2000-10-30,989.1860852450725
2000-10-31,993.6624684875901
2000-11-01,1005.59234916694
2000-11-02,1020.8842469475507
2000-11-03,1023.4528564989627
2000-11-06,1031.2716754577912
2000-11-07,1030.174557492736
2000-11-08,1021.6873964016611
2000-11-09,1015.1929129733669
2000-11-10,1021.5281341708908
2000-11-13,1012.9190282945976
2000-11-14,1026.5347839293902
2000-11-15,1023.3178520978762
2000-11-16,1020.5506186517832
2000-11-17,1018.0745865960089
2000-11-20,1012.93278998657
2000-11-21,1014.2056740957598
2000-11-22,995.6905461470483
2000-11-23,997.5073722444263
2000-11-24,1000.0840024345018
2000-11-27,1021.658202609787
2000-11-28,1021.0681223302098
2000-11-29,1025.4546970034949
2000-11-30,1026.7911760541456
2000-12-01,1037.453440246598
2000-12-04,1051.5444766371284
2000-12-05,1065.4376118333562
2000-12-06,1057.8595311077995
2000-12-07,1052.1358749328388
2000-12-08,1050.1155697620843
2000-12-11,1047.4599211513093
2000-12-12,1044.35936581924
2000-12-13,1045.65537851355
2000-12-14,1044.3551847029967
2000-12-15,1045.0053570443463
2000-12-18,1057.9656239958695
2000-12-19,1061.682882668403
2000-12-20,1065.5080486413567
2000-12-21,1063.569632650011
2000-12-22,1080.7508134221187
2000-12-25,1080.7508134221184
2000-12-26,1089.0790259162277
2000-12-27,1102.6692861592442
2000-12-28,1106.6119801299228
2000-12-29,1121.9936679551465
2001-01-01,1121.9936679551465
2001-01-02,1130.9266274313093
2001-01-03,1127.739036764139
2001-01-04,1128.1888954943881
2001-01-05,1112.4007908418714
2001-01-08,1109.1738549786583
2001-01-09,1096.393593471162
2001-01-10,1082.3420291016043
2001-01-11,1090.231582538288
2001-01-12,1081.4950117552692
2001-01-15,1075.4323811880088
2001-01-16,1075.7655957132358
2001-01-17,1077.8147008409226
2001-01-18,1095.435502068684
2001-01-19,1075.080653872031
2001-01-22,1073.985740958689
2001-01-23,1078.9151815088996
2001-01-24,1068.4489177435921
2001-01-25,1074.5716605656614
2001-01-26,1082.4251579519707
2001-01-29,1082.5420227344973
2001-01-30,1090.061990219386
2001-01-31,1093.4047340247182
2001-02-01,1091.0800593598046
2001-02-02,1084.414648348719
2001-02-05,1097.4872880743994
2001-02-06,1089.7753051453287
2001-02-07,1087.068095975732
2001-02-08,1062.580694124464
2001-02-09,1066.2786847823133
2001-02-12,1067.121231243584
2001-02-13,1058.2241354908356
2001-02-14,1044.9576108914746
2001-02-15,1036.2245090884328
2001-02-16,1030.9562365194258
2001-02-19,1037.9229605636979
2001-02-20,1019.7524730241066
2001-02-21,1015.6838098389692
2001-02-22,1012.613689058295
2001-02-23,1004.7619240056139
2001-02-26,1012.245669208365
2001-02-27,1022.8303751645943
2001-02-28,1023.4015351673653
2001-03-01,1015.7321718607941
2001-03-02,1019.0526704794273
2001-03-05,1019.4004832122175
2001-03-06,1026.4944964324648
2001-03-07,1021.4817361736037
2001-03-08,1019.1591117771221
2001-03-09,1012.876816017054
2001-03-12,994.0261805514743
2001-03-13,977.9306896490489
2001-03-14,952.495534142684
2001-03-15,954.279877719022
2001-03-16,923.4323478253427
2001-03-19,916.1236030213778
2001-03-20,924.9862387007381
2001-03-21,906.9024929611563
2001-03-22,845.5973934440344
2001-03-23,872.8400498343377
2001-03-26,906.6928629201377
2001-03-27,912.9648357362943
2001-03-28,900.3976134998562
2001-03-29,905.4579568072011
2001-03-30,923.9120257152985
2001-04-02,904.4167052227655
2001-04-03,888.3218318652408
2001-04-04,898.0102151641897
2001-04-05,913.3678471060822
2001-04-06,912.7413427256947
2001-04-09,929.884672216218
2001-04-10,932.8211572908804
2001-04-11,939.6941713638985
2001-04-12,949.7239712068649
2001-04-13,949.7239712068649
2001-04-16,940.0638901280388
2001-04-17,938.1705683487147
2001-04-18,938.5176853846556
2001-04-19,949.7303969479331
2001-04-20,957.6552892359792
2001-04-23,944.3842118041839
2001-04-24,952.45985221685
2001-04-25,947.8400839117011
2001-04-26,949.471327918695
2001-04-27,944.2890674968806
2001-04-30,947.910627902149
2001-05-01,950.732932194047
2001-05-02,956.5508787370576
2001-05-03,949.8131658664913
2001-05-04,957.9746478197522
2001-05-07,969.0288180644726
2001-05-08,961.2265693316559
2001-05-09,952.8182544966206
2001-05-10,967.0039009530946
2001-05-11,965.9400159081231
2001-05-14,958.9061263997414
2001-05-15,972.4378529254292
2001-05-16,980.6231208804347
2001-05-17,985.6130890944532
2001-05-18,983.1000475657684
2001-05-21,985.0479220958707
2001-05-22,980.9582695101091
2001-05-23,976.8068133147796
2001-05-24,974.3904699299565
2001-05-25,969.3889188708235
2001-05-28,971.0276208011442
2001-05-29,959.8012523459895
2001-05-30,956.9903128572607
2001-05-31,940.8815317225564
2001-06-01,944.1817396718692
2001-06-04,946.3413140952631
2001-06-05,958.2052294817644
2001-06-06,952.6600760910783
2001-06-07,956.5636404598292
2001-06-08,949.2083657532016
2001-06-11,939.5946561317838
2001-06-12,933.5830908834755
2001-06-13,942.0107786412909
2001-06-14,937.7508709692933
2001-06-15,935.8861779571142
2001-06-18,931.8481271797261
2001-06-19,922.1170816980255
2001-06-20,911.8974822666579
2001-06-21,916.0767293827208
2001-06-22,910.6475621858207
2001-06-25,916.1124557091257
2001-06-26,903.5694327415343
2001-06-27,893.3398541780065
