Date,MSCI USA 30 Index
2000-05-31,1000.0
2000-06-01,1023.7849745741763
2000-06-02,1047.3782575311943
2000-06-05,1044.6063331198309
2000-06-06,1036.4441010612427
2000-06-07,1052.4433446818555
2000-06-08,1045.5532008785224
2000-06-09,1041.0815575781264
2000-06-12,1030.1545041870843
2000-06-13,1051.1188996664932
2000-06-14,1050.6698275078147
2000-06-15,1066.0923243393308
2000-06-16,1057.113125529098
2000-06-19,1079.7734185652598
2000-06-20,1073.9692536619682
2000-06-21,1079.3239435553269
2000-06-22,1057.1840794247812
2000-06-23,1047.367135844734
2000-06-26,1057.0783473292645
2000-06-27,1051.4349134303302
2000-06-28,1059.2948670762596
2000-06-29,1047.7656564411602
2000-06-30,1067.5090589800554
2000-07-03,1070.7701207795058
2000-07-04,1070.7701207795058
2000-07-05,1048.2564618651954
2000-07-06,1057.8775050897355
2000-07-07,1077.7167898947937
2000-07-10,1072.9613275293036
2000-07-11,1071.6890861417614
2000-07-12,1079.7362671798226
2000-07-13,1084.514009271615
2000-07-14,1095.001763549044
2000-07-17,1100.0692331508292
2000-07-18,1083.534128714888
2000-07-19,1076.16040561899
2000-07-20,1091.5024321655906
2000-07-21,1076.1756804858846
2000-07-24,1062.5767392865316
2000-07-25,1068.8119906128427
2000-07-26,1052.930413485808
2000-07-27,1054.2353427498733
2000-07-28,1028.925141438547
2000-07-31,1038.9605096617563
2000-08-01,1038.7310910933488
2000-08-02,1034.7371851437067
2000-08-03,1046.4558158090979
2000-08-04,1049.4120509988195
2000-08-07,1058.5109873680312
2000-08-08,1060.8986100430077
2000-08-09,1060.1505636120849
2000-08-10,1047.9924109095123
2000-08-11,1052.8027113433186
2000-08-14,1067.8173114612066
2000-08-15,1064.3353313026578
2000-08-16,1059.4179528806949
2000-08-17,1071.2929543304174
2000-08-18,1068.9158813499876
2000-08-21,1077.3047020417469
2000-08-22,1074.6236437917046
2000-08-23,1085.6604280773288
2000-08-24,1088.8946889209808
2000-08-25,1086.53539455181
2000-08-28,1095.875316963767
2000-08-29,1095.898123645827
2000-08-30,1084.5695246622745
2000-08-31,1095.5895821175727
2000-09-01,1098.7745614988573
2000-09-04,1098.7745614988573
2000-09-05,1082.7168763114541
2000-09-06,1062.0603129755823
2000-09-07,1072.0200118843645
2000-09-08,1063.8544279583077
2000-09-11,1056.5558995922331
2000-09-12,1049.2148702551171
2000-09-13,1049.4025303835253
2000-09-14,1044.685819555597
2000-09-15,1028.8432972221092
2000-09-18,1019.3871506513358
2000-09-19,1035.2101828090929
2000-09-20,1032.3178611230583
2000-09-21,1032.5532383764369
2000-09-22,1018.0594801480398
2000-09-25,1005.6892224212174
2000-09-26,993.2733005867451
2000-09-27,995.1401373689873
2000-09-28,1015.274847064454
2000-09-29,995.4948432989173
2000-10-02,994.0236520589746
2000-10-03,983.3051973697145
2000-10-04,991.6396601014305
2000-10-05,993.5962939516199
2000-10-06,977.8374449218459
2000-10-09,966.7573234978408
2000-10-10,956.5927939000521
2000-10-11,934.9084856471745
2000-10-12,910.1974964908782
2000-10-13,948.5856312687133
2000-10-16,942.1946206018761
2000-10-17,925.8792362801468
2000-10-18,918.9823689691614
2000-10-19,958.890384030046
2000-10-20,963.3070225372317
2000-10-23,961.9255831857502
2000-10-24,959.8497449512942
2000-10-25,936.2721535338123
2000-10-26,938.072900754963
2000-10-27,946.4488832450357
2000-10-30,951.9246396601121
2000-10-31,976.4996333195711
2000-11-01,968.8036652933326
2000-11-02,978.9414473348448
2000-11-03,978.6304610166404
2000-11-06,981.6904709086682
2000-11-07,985.1739557694133
2000-11-08,961.1077847408658
2000-11-09,955.8973353049378
2000-11-10,920.6799256822339
2000-11-13,911.2951506492236
2000-11-14,942.054423297836
2000-11-15,945.8510262560169
2000-11-16,932.7358904627579
2000-11-17,934.2204396694436
2000-11-20,911.1190741687332
2000-11-21,913.5556872990694
2000-11-22,895.2932017892367
2000-11-23,895.2932017892367
2000-11-24,911.6806513744966
2000-11-27,918.456202787016
2000-11-28,905.3608804679221
2000-11-29,909.9606099935396
2000-11-30,883.5758570535103
2000-12-01,876.0728614359789
2000-12-04,883.96320012446
2000-12-05,920.3636853756511
2000-12-06,902.5037500114057
2000-12-07,896.4003964820508
2000-12-08,906.6807469983586
2000-12-11,910.0817082999612
2000-12-12,902.9689873823852
2000-12-13,897.5611094937657
2000-12-14,885.7897551572248
2000-12-15,858.0436373554309
2000-12-18,861.2957634092979
2000-12-19,846.4033925830897
2000-12-20,818.5134974467013
2000-12-21,826.718967574544
2000-12-22,846.7464208082104
2000-12-25,846.7464208082104
2000-12-26,849.8038223692605
2000-12-27,853.2481717098706
2000-12-28,851.5205896057995
2000-12-29,845.1487501778618
2001-01-01,845.1487501778618
2001-01-02,822.6346749231923
2001-01-03,862.4032338226685
2001-01-04,851.1812011413707
2001-01-05,831.9227221110642
2001-01-08,826.9143767499537
2001-01-09,833.4529255729866
2001-01-10,836.6280708731493
2001-01-11,845.4472976275664
2001-01-12,836.2295475445484
2001-01-15,836.2295475445484
2001-01-16,844.492355421054
2001-01-17,839.8264767917098
2001-01-18,858.7914424756326
2001-01-19,856.3720353136018
2001-01-22,853.4553552429295
2001-01-23,864.2880467142896
2001-01-24,865.2510037559099
2001-01-25,861.5268808056015
2001-01-26,860.6514351420615
2001-01-29,859.8228682247842
2001-01-30,866.3034374102847
2001-01-31,864.112373069058
2001-02-01,874.2822277048731
2001-02-02,857.4259851599855
2001-02-05,861.6340534639855
2001-02-06,862.1323491455823
2001-02-07,853.0866572074821
2001-02-08,844.2744952252937
2001-02-09,828.2776403378585
2001-02-12,843.5723098571141
2001-02-13,832.5808247438673
2001-02-14,830.5330352116948
2001-02-15,835.2955721010468
2001-02-16,821.7465537869069
2001-02-19,821.7465537869069
2001-02-20,809.3445537856702
2001-02-21,790.5920277631028
2001-02-22,789.7431244078336
2001-02-23,786.4325751239644
2001-02-26,799.4705441667446
2001-02-27,792.7372615422602
2001-02-28,780.45805591808
2001-03-01,781.0922492408265
2001-03-02,768.2654007065936
2001-03-05,772.7004737426826
2001-03-06,780.6399039413451
2001-03-07,785.5412914040069
2001-03-08,786.9779977742845
2001-03-09,765.0586849166328
2001-03-12,726.4789701003747
2001-03-13,743.1148225966595
2001-03-14,721.2625537935226
2001-03-15,726.7457635418876
2001-03-16,713.3896670104523
2001-03-19,720.8951092666657
2001-03-20,700.783770896954
2001-03-21,687.1347820431843
2001-03-22,686.9805667346044
2001-03-23,701.9162001035963
2001-03-26,709.9225785947295
2001-03-27,734.6795421488753
2001-03-28,713.8571868767921
2001-03-29,710.6203085461073
2001-03-30,719.1648555821049
2001-04-02,711.6855979380908
2001-04-03,685.6043044082488
2001-04-04,685.277627252083
2001-04-05,718.0982352362059
2001-04-06,708.3785877463578
2001-04-09,712.3728760647654
2001-04-10,729.5885037155995
2001-04-11,728.0282181868586
2001-04-12,738.4272952721315
2001-04-13,738.4272952721315
2001-04-16,737.6161972838613
2001-04-17,747.3225235910613
2001-04-18,777.8096439155946
2001-04-19,791.7845709252094
2001-04-20,787.2496691882592
2001-04-23,774.8563560137608
2001-04-24,764.6655542248988
2001-04-25,779.3853882593763
2001-04-26,783.5066539242782
2001-04-27,793.5067408535589
2001-04-30,789.3659492915857
2001-05-01,805.0345612076795
2001-05-02,805.5749952713568
2001-05-03,794.1534580480945
2001-05-04,808.1282130524413
2001-05-07,809.0305823865139
2001-05-08,808.5986192418175
2001-05-09,802.2459564670178
2001-05-10,800.2052680383314
2001-05-11,792.8317915812656
2001-05-14,795.4857933330679
2001-05-15,794.2407864526172
2001-05-16,815.8009139718478
2001-05-17,812.9756282092859
