Date,MSCI France 30 Index
2000-05-31,1000.0
2000-06-01,1031.4200984694166
2000-06-02,1057.5105586897635
2000-06-05,1055.7862741687
2000-06-06,1060.8525043911677
2000-06-07,1043.6147298408146
2000-06-08,1043.5198730556494
2000-06-09,1045.0743703096032
2000-06-12,1048.2614102947744
2000-06-13,1052.773121049662
2000-06-14,1066.5128239147766
2000-06-15,1042.3931165576632
2000-06-16,1042.5660101434833
2000-06-19,1050.805060577272
2000-06-20,1053.613762906922
2000-06-21,1033.528449716463
2000-06-22,1025.6019805035846
2000-06-23,1033.7920398926328
2000-06-26,1040.8592895052534
2000-06-27,1045.275758320608
2000-06-28,1054.239018338122
2000-06-29,1027.191599303471
2000-06-30,1041.6116706255073
2000-07-03,1043.5450463368347
2000-07-04,1037.3308685299314
2000-07-05,1040.1686778627557
2000-07-06,1037.3837927992292
2000-07-07,1048.6455883215458
2000-07-10,1040.561265268783
2000-07-11,1038.1937147500776
2000-07-12,1038.536425582432
2000-07-13,1033.9098113732348
2000-07-14,1036.1763088477737
2000-07-17,1042.741659170226
2000-07-18,1023.5793573554798
2000-07-19,1012.264694169447
2000-07-20,1022.706160926086
2000-07-21,1015.4777775501968
2000-07-24,1022.438474630055
2000-07-25,1026.7225913650748
2000-07-26,1031.4752493685041
2000-07-27,1032.8470172855723
2000-07-28,1003.8590140865095
2000-07-31,1026.4366801580672
2000-08-01,1023.5018035908311
2000-08-02,1009.0676335527966
2000-08-03,971.5926066016357
2000-08-04,992.6121303930074
2000-08-07,1001.276167270421
2000-08-08,992.6444988446993
2000-08-09,996.9669792458196
2000-08-10,1008.2139755474057
2000-08-11,1001.7431360804195
2000-08-14,1010.0695701185788
2000-08-15,1025.0982922174035
2000-08-16,1031.96335979593
2000-08-17,1027.4719250811208
2000-08-18,1014.2237372773178
2000-08-21,1004.4409106007505
2000-08-22,989.5531814709947
2000-08-23,983.9626639856718
2000-08-24,987.084822732404
2000-08-25,1008.7299117800077
2000-08-28,1006.3970257453742
2000-08-29,1006.9839591147809
2000-08-30,1003.9237221153467
2000-08-31,996.4879475263602
2000-09-01,1038.5088680603574
2000-09-04,1055.2882009205553
2000-09-05,1028.872747455088
2000-09-06,1009.7474528813751
2000-09-07,1006.6891507465194
2000-09-08,982.4010067209374
2000-09-11,972.8627073198115
2000-09-12,974.6309630727624
2000-09-13,959.9807568424002
2000-09-14,966.6903725612922
2000-09-15,965.1388669311838
2000-09-18,942.4523697876309
2000-09-19,944.7959882737458
2000-09-20,919.3878144482535
2000-09-21,900.9244275267495
2000-09-22,934.2681733640519
2000-09-25,936.2383385884107
2000-09-26,937.0182984223571
2000-09-27,941.3476338571174
2000-09-28,941.1808342019301
2000-09-29,933.236381014649
2000-10-02,943.88613473864
2000-10-03,945.4827016110686
2000-10-04,925.1312736735381
2000-10-05,928.2928774318142
2000-10-06,916.210245245768
2000-10-09,892.281579785389
2000-10-10,895.8043665495875
2000-10-11,875.6755504690074
2000-10-12,869.9485337024342
2000-10-13,876.36190908551
2000-10-16,869.5542791219754
2000-10-17,868.0535890458868
2000-10-18,846.2038142576914
2000-10-19,857.7473300840435
2000-10-20,867.2570211849193
2000-10-23,869.9240125327974
2000-10-24,892.3534146867853
2000-10-25,875.7107642395587
2000-10-26,865.5937088732893
2000-10-27,889.5841345653383
2000-10-30,894.9198523598963
2000-10-31,911.2572568247851
2000-11-01,923.8283195767949
2000-11-02,924.4800806651947
2000-11-03,929.1495609433537
2000-11-06,918.1389250338991
2000-11-07,922.1640329226788
2000-11-08,908.7844828385122
2000-11-09,901.4450247799382
2000-11-10,887.4085425961936
2000-11-13,866.2835621257074
2000-11-14,893.1594756701139
2000-11-15,906.5396838425431
2000-11-16,898.308393350965
2000-11-17,878.1963368686011
2000-11-20,854.5533814271354
2000-11-21,859.2382773030045
2000-11-22,836.4396109483026
2000-11-23,850.8110786952855
2000-11-24,860.3994658425995
2000-11-27,874.304826750665
2000-11-28,865.405159866087
2000-11-29,869.0681906606636
2000-11-30,858.2343286836199
2000-12-01,860.3939477758087
2000-12-04,855.5686904174207
2000-12-05,882.4651303307273
2000-12-06,879.5572056433258
2000-12-07,884.4518171814492
2000-12-08,876.1063134069308
2000-12-11,887.6879753001928
2000-12-12,882.8612826126171
2000-12-13,868.2635804261923
2000-12-14,870.7233737739554
2000-12-15,870.209939496832
2000-12-18,875.585425734357
2000-12-19,880.9726823803159
2000-12-20,866.7838876000827
2000-12-21,872.1944677432839
2000-12-22,885.780528653839
2000-12-25,885.780528653839
2000-12-26,890.9602512752377
2000-12-27,903.6803049328046
2000-12-28,909.5704895172339
2000-12-29,922.9985500147793
2001-01-01,922.9985500147793
2001-01-02,910.9657411489063
2001-01-03,889.6131340514758
