Date,NEW ZEALAND IMI
1994-05-31,271.98873929375173
1994-06-30,256.10726712341335
1994-07-29,262.55973183324596
1994-08-31,277.78598855600393
1994-09-30,268.720492543087
1994-10-31,282.15129181013396
1994-11-30,276.96234849657606
1994-12-30,270.82825481959964
1995-01-31,273.77408024832096
1995-02-28,279.4150802205111
1995-03-31,290.7471886014993
1995-04-28,322.0708557572172
1995-05-31,314.11774949845767
1995-06-30,306.82776094893734
1995-07-31,323.08251548495167
1995-08-31,311.92659117914803
1995-09-29,317.41663909735513
1995-10-31,331.1321390650162
1995-11-30,324.01235500625967
1995-12-29,328.97774806512444
1996-01-31,333.18662232540737
1996-02-29,338.5814979043896
1996-03-29,349.6857598419055
1996-04-30,351.89893626185295
1996-05-31,330.62938766728684
1996-06-28,343.91145505399106
1996-07-31,356.32104426628996
1996-08-30,370.82063964064145
1996-09-30,370.66411881672076
1996-10-31,396.1377599651716
1996-11-29,405.40887408019
1996-12-31,406.5911779768017
1997-01-01,406.5911779768017
1997-01-02,407.166637856466
1997-01-03,408.7119576147889
1997-01-06,413.15756057548214
1997-01-07,416.45538394887154
1997-01-08,413.3590317338402
1997-01-09,413.81437196619027
1997-01-10,413.43778295875427
1997-01-13,411.1978108172831
1997-01-14,411.7638515603788
1997-01-15,416.09438870216036
1997-01-16,417.5743836590603
1997-01-17,418.6267086862339
1997-01-20,418.79958769652177
1997-01-21,415.90363878870323
1997-01-22,415.5736178852175
1997-01-23,409.630254225031
1997-01-24,404.54096650562053
1997-01-27,400.9739579945762
1997-01-28,398.02732229253485
1997-01-29,401.1686202665549
1997-01-30,402.7980652511244
1997-01-31,400.6577132011552
1997-02-03,398.8927513725478
1997-02-04,393.35899830607457
1997-02-05,392.8956665112351
1997-02-06,391.7866753413764
1997-02-07,387.836890364401
1997-02-10,389.0076692860826
1997-02-11,387.7600937907433
1997-02-12,389.4408389912624
1997-02-13,396.6852036476754
1997-02-14,393.95371012523583
1997-02-17,393.874358756995
1997-02-18,392.31422387896004
1997-02-19,392.0824419919396
1997-02-20,393.8495558077163
1997-02-21,390.4432583435956
1997-02-24,393.02627810617236
1997-02-25,390.9394479491167
1997-02-26,388.3126059385503
1997-02-27,383.91058253678904
1997-02-28,385.78368036480697
1997-03-03,391.03431038171044
1997-03-04,394.20042431193997
1997-03-05,392.54874375782697
1997-03-06,392.8730277734821
1997-03-07,394.9015339442396
1997-03-10,392.2855066973626
1997-03-11,391.36779643276543
1997-03-12,391.3287320861625
1997-03-13,385.2595050535472
1997-03-14,380.94840523565915
1997-03-17,381.0560339859805
1997-03-18,377.37804402540996
1997-03-19,375.07066644140934
1997-03-20,375.4714095365489
1997-03-21,379.88057718555035
1997-03-24,379.82705926492105
1997-03-25,378.94626186183064
1997-03-26,376.91123025902345
1997-03-27,384.46321143507726
1997-03-28,384.26958293805984
1997-03-31,384.34120306663397
1997-04-01,381.1824745681832
1997-04-02,382.1576222070304
1997-04-03,381.60010928636905
1997-04-04,380.09660243938475
1997-04-07,379.3107736509871
1997-04-08,379.5292025008944
1997-04-09,381.1841911784734
1997-04-10,382.4074482967106
1997-04-11,383.6676785629967
1997-04-14,381.6574604895225
1997-04-15,381.5343568591776
1997-04-16,383.06069702261925
1997-04-17,384.5095078187982
1997-04-18,386.22056546297205
1997-04-21,387.03893918005224
1997-04-22,387.10786647635825
1997-04-23,386.9838605901071
1997-04-24,386.2315118093185
1997-04-25,387.01273570086374
1997-04-28,385.7626998292511
1997-04-29,386.6942649817912
1997-04-30,388.71108770926566
1997-05-01,387.35651706165737
1997-05-02,389.92014523916293
1997-05-05,388.9652679228918
1997-05-06,392.46724546914623
1997-05-07,394.8971855166395
1997-05-08,394.13993617475217
1997-05-09,394.0582448974772
1997-05-12,396.976545047127
1997-05-13,396.9835778732123
1997-05-14,396.92982413240225
1997-05-15,398.2307332219527
1997-05-16,397.74937725370444
1997-05-19,395.27984075168723
1997-05-20,393.8464837058446
1997-05-21,395.80330075062164
1997-05-22,396.8345500416889
1997-05-23,394.45678799206195
1997-05-26,396.4914889980058
1997-05-27,397.19004194599484
1997-05-28,398.67125839727
1997-05-29,401.1723476020805
1997-05-30,404.19890139339753
1997-06-02,402.8528397511695
1997-06-03,401.89309831491795
1997-06-04,403.2475185117296
1997-06-05,402.6139141945353
1997-06-06,405.70350131825035
1997-06-09,406.03704253685027
1997-06-10,406.314945628323
1997-06-11,409.73529380801415
1997-06-12,408.31777873067034
1997-06-13,404.9818716898915
1997-06-16,406.31589744254103
1997-06-17,405.74558692913195
1997-06-18,410.47866402211025
1997-06-19,410.2378788492627
1997-06-20,411.4690982183623
1997-06-23,408.9257890723424
1997-06-24,406.7357026993451
1997-06-25,408.24273457580153
1997-06-26,410.3388219658983
1997-06-27,411.9579471166352
1997-06-30,422.904406020267
1997-07-01,422.20992051387367
1997-07-02,422.306678854609
1997-07-03,425.90077703164155
1997-07-04,426.61447295725566
1997-07-07,422.86145587774786
1997-07-08,422.99781728355185
1997-07-09,423.3411799796138
1997-07-10,420.79612817227775
1997-07-11,420.8376389632926
1997-07-14,415.96309519911273
1997-07-15,409.8846424742861
1997-07-16,408.27230625157955
1997-07-17,409.1342588589677
1997-07-18,403.8382742269916
1997-07-21,402.4097011875768
1997-07-22,397.17078073144773
1997-07-23,403.0216917877278
1997-07-24,406.4763622457457
1997-07-25,408.57659835438807
1997-07-28,406.6202423462515
1997-07-29,414.41233849679736
1997-07-30,418.433894921572
1997-07-31,416.50490765622567
1997-08-01,413.73837557639416
1997-08-04,411.2168499373677
1997-08-05,410.4492932666433
1997-08-06,405.1382416903585
1997-08-07,405.8647875498192
1997-08-08,403.6735026596321
1997-08-11,403.6565542073741
1997-08-12,399.98767181192306
1997-08-13,394.78430454073134
1997-08-14,395.2671337893172
1997-08-15,400.9770929909795
1997-08-18,398.5516441439182
1997-08-19,401.56014778784163
1997-08-20,402.0887028689712
1997-08-21,403.7133516374703
1997-08-22,404.0438924684657
1997-08-25,403.9099079344885
1997-08-26,402.85239853920194
1997-08-27,399.34667201822066
1997-08-28,400.6626652718836
1997-08-29,393.65717576651514
1997-09-01,389.7029138967035
1997-09-02,389.633799187569
1997-09-03,394.1473043011104
1997-09-04,394.4878997555962
1997-09-05,394.12441454523355
1997-09-08,393.0841179704545
1997-09-09,394.4391201357004
1997-09-10,394.3830487605937
1997-09-11,392.97112317138266
1997-09-12,393.58596900275074
1997-09-15,396.32191163522316
1997-09-16,399.1527321223021
1997-09-17,402.7062646618429
1997-09-18,400.5701771101275
1997-09-19,406.3165161750502
1997-09-22,406.822785344328
1997-09-23,406.7231429509833
1997-09-24,405.6382765421539
1997-09-25,409.6059249471211
1997-09-26,408.41240877539747
1997-09-29,406.8894825797317
1997-09-30,410.7796914883512
1997-10-01,415.14439577162784
1997-10-02,416.00261878745545
1997-10-03,417.39309292057646
1997-10-06,415.2072058640176
1997-10-07,416.964191267144
1997-10-08,417.56988533678935
1997-10-09,420.81072391205805
1997-10-10,422.9484405779289
1997-10-13,422.1677889951462
1997-10-14,424.67877645798546
1997-10-15,422.27510266241364
1997-10-16,422.52186367515037
1997-10-17,416.9106881473607
1997-10-20,415.86202931219094
1997-10-21,417.6954362412868
1997-10-22,415.74354262672955
1997-10-23,408.64270109653427
1997-10-24,389.0227617560677
1997-10-27,388.711169636119
1997-10-28,345.4274805099966
1997-10-29,377.10936459404184
1997-10-30,367.00467381016557
1997-10-31,372.06557761940564
1997-11-03,381.66676039574924
1997-11-04,390.0291676718881
1997-11-05,389.7670395372458
1997-11-06,392.46246163926514
1997-11-07,390.1855940852432
1997-11-10,381.80977865514143
1997-11-11,384.9261354159634
1997-11-12,380.3394102244437
1997-11-13,374.3192524346279
1997-11-14,377.6229256975898
1997-11-17,379.0801383148411
1997-11-18,377.5340542526184
1997-11-19,371.3464412323809
1997-11-20,368.36209066008183
1997-11-21,370.6460238353496
1997-11-24,366.1990801365802
1997-11-25,356.4966834186359
1997-11-26,359.471496583287
1997-11-27,357.14185668822785
1997-11-28,359.3701794481724
1997-12-01,355.3250733533665
1997-12-02,358.9978813740934
1997-12-03,365.12995087792865
1997-12-04,363.85925587329984
1997-12-05,362.8219763848444
1997-12-08,362.9098774215935
1997-12-09,363.52348494253727
1997-12-10,363.93130601098846
1997-12-11,356.4314987276455
1997-12-12,351.65013813355506
1997-12-15,349.3565591440611
1997-12-16,342.56984041627163
1997-12-17,340.3695818753373
1997-12-18,343.5235000071161
1997-12-19,339.083791860056
1997-12-22,336.7514144760112
1997-12-23,328.95428117735986
1997-12-24,329.82186393348985
1997-12-25,329.82186393348985
1997-12-26,329.3702851363877
1997-12-29,333.9240528993465
1997-12-30,339.610639768784
1997-12-31,343.45059373172813
1998-01-01,343.45059373172813
1998-01-02,341.31314100626656
1998-01-05,336.785136272398
1998-01-06,337.1493644695022
1998-01-07,339.04183313922545
1998-01-08,334.5924890665062
1998-01-09,331.46115145985436
1998-01-12,322.8842035820736
1998-01-13,324.2715792649214
1998-01-14,329.19511792861255
1998-01-15,326.92526914010364
1998-01-16,332.5182631073098
1998-01-19,337.38407936713907
1998-01-20,337.09080723187446
1998-01-21,335.47679016127216
1998-01-22,333.86382123410584
1998-01-23,333.3401505142393
1998-01-26,336.64045321740394
1998-01-27,335.9039836370644
1998-01-28,334.64741287844066
1998-01-29,336.68152615741656
1998-01-30,335.1021697827501
1998-02-02,337.60486947947703
1998-02-03,336.9710074381086
1998-02-04,337.97238714082107
1998-02-05,338.3425007281192
1998-02-06,334.71832704013633
1998-02-09,338.3882979585042
1998-02-10,340.29242513907
1998-02-11,343.18070759697656
1998-02-12,346.0899232534604
1998-02-13,344.73928261857696
1998-02-16,337.74927333030934
1998-02-17,339.38753331889376
1998-02-18,340.8914048081224
1998-02-19,343.07056222799935
1998-02-20,337.0886132578711
1998-02-23,333.1114641544637
1998-02-24,333.9695682999649
1998-02-25,336.8264095340515
1998-02-26,336.49650944898934
1998-02-27,341.90399225443184
1998-03-02,342.2697019923574
1998-03-03,344.8651508015525
1998-03-04,343.7582516063875
1998-03-05,336.98890729171774
1998-03-06,335.7305386305116
1998-03-09,332.9920584743417
1998-03-10,333.7475038318989
1998-03-11,332.974244803093
1998-03-12,336.1857151658986
1998-03-13,342.6538000196623
1998-03-16,340.9174657163004
1998-03-17,343.59338861950954
1998-03-18,337.8785000785889
1998-03-19,336.3170406702146
1998-03-20,336.3439786438929
1998-03-23,331.7254969141465
1998-03-24,331.40478040117785
1998-03-25,334.5320034274322
1998-03-26,336.0033290773388
1998-03-27,333.6968412851393
1998-03-30,324.9631036320369
1998-03-31,326.19147151521986
1998-04-01,331.19159469356447
1998-04-02,328.263242616292
1998-04-03,329.01056371577783
1998-04-06,327.17265978063455
1998-04-07,324.3961663568655
1998-04-08,323.27454189416056
1998-04-09,328.9859218382502
1998-04-10,328.9859218382502
1998-04-13,327.79899689250027
1998-04-14,327.3207469176723
1998-04-15,330.78193983559055
1998-04-16,332.5692911044837
1998-04-17,333.6927438774785
1998-04-20,332.64513724260985
1998-04-21,332.9549393029875
1998-04-22,334.0955900354002
1998-04-23,334.48958267446665
1998-04-24,335.31982179092614
1998-04-27,326.6849923796281
1998-04-28,319.09555574743194
1998-04-29,320.4348617353956
1998-04-30,324.08492359007226
1998-05-01,322.63283639602855
1998-05-04,320.1937500128644
1998-05-05,320.61042779006675
1998-05-06,315.7519213034974
1998-05-07,312.56220404477
1998-05-08,314.75517502056385
1998-05-11,313.5040706448112
1998-05-12,310.328092453145
1998-05-13,309.0782865988149
1998-05-14,309.25415955499705
1998-05-15,309.3366005207769
1998-05-18,306.2150953640281
1998-05-19,304.0959391186042
1998-05-20,306.78321111377244
1998-05-21,306.9257515845194
1998-05-22,310.2765844674233
1998-05-25,304.81912608715413
1998-05-26,309.6145256698514
1998-05-27,306.8725391403302
1998-05-28,301.7710929573611
1998-05-29,301.6991124808341
1998-06-01,297.3597397973515
1998-06-02,294.5414419773675
1998-06-03,293.27128411656173
1998-06-04,292.4376464249684
1998-06-05,283.62095713527816
1998-06-08,277.48409690462404
1998-06-09,276.2901581011224
1998-06-10,266.8187908633305
1998-06-11,260.2832873769695
1998-06-12,260.5977297321862
1998-06-15,257.2962197542947
1998-06-16,254.63393682727087
1998-06-17,269.31302635209477
1998-06-18,273.48691187703605
1998-06-19,271.82669900009233
1998-06-22,259.716989618854
1998-06-23,259.2476009483512
1998-06-24,264.9782901572578
1998-06-25,262.66428827517495
1998-06-26,260.8600072075938
1998-06-29,257.1937611179639
1998-06-30,266.84026820133414
1998-07-01,271.45616201229217
1998-07-02,275.498045189749
1998-07-03,276.72487101126796
1998-07-06,281.74940506424866
1998-07-07,281.8133729604143
1998-07-08,282.0915326564848
1998-07-09,281.11609785331507
1998-07-10,277.5398401087604
1998-07-13,276.1377865538542
1998-07-14,285.2280961813519
1998-07-15,288.91934244849006
1998-07-16,294.87396703773715
1998-07-17,300.6170099534777
1998-07-20,300.7777741564205
1998-07-21,297.6292123641327
1998-07-22,290.832095382315
1998-07-23,289.73370412649473
1998-07-24,288.4627029790316
1998-07-27,283.4082466817786
1998-07-28,282.29063495728934
1998-07-29,280.81600399808855
1998-07-30,283.05647882428383
1998-07-31,284.25934343038006
1998-08-03,280.28392145586383
1998-08-04,280.0371099488043
1998-08-05,277.45424213810907
1998-08-06,271.34199388469983
1998-08-07,272.303353721135
1998-08-10,266.72807491001555
1998-08-11,261.51474170296257
1998-08-12,256.6659904498361
1998-08-13,251.34628083626325
1998-08-14,255.60849569934896
1998-08-17,254.3546568458687
1998-08-18,252.2019135777362
1998-08-19,259.6092813198731
1998-08-20,264.4900321758158
1998-08-21,256.59542324814686
1998-08-24,250.8477343886769
1998-08-25,249.2439285279207
1998-08-26,248.90261412196386
1998-08-27,240.36846548760562
1998-08-28,238.60154434701073
1998-08-31,236.28046773825068
1998-09-01,232.6811054890857
1998-09-02,236.14346552056392
1998-09-03,231.031090817252
1998-09-04,235.21084496358282
1998-09-07,235.1308148699669
1998-09-08,239.3688211015054
1998-09-09,236.67547102433346
1998-09-10,236.01312045447605
1998-09-11,233.91818233504358
1998-09-14,230.44686910018535
1998-09-15,236.18766886375147
1998-09-16,230.46904730801603
1998-09-17,233.44236277214412
1998-09-18,227.83535982389014
1998-09-21,223.84529722756366
1998-09-22,219.40049405173082
1998-09-23,215.17402037785527
1998-09-24,220.44328840687868
1998-09-25,219.40212534499707
1998-09-28,218.32491590915285
1998-09-29,222.3657042149058
1998-09-30,226.39765789379095
1998-10-01,223.7867471136741
1998-10-02,219.83152241562058
1998-10-05,221.89018126579987
1998-10-06,222.0218214519312
1998-10-07,231.37020249171442
1998-10-08,236.6040149862811
1998-10-09,234.50303779578948
1998-10-12,244.97596007602294
1998-10-13,251.05345557914436
1998-10-14,249.33379544203342
1998-10-15,248.8023831949774
1998-10-16,254.73365708477536
1998-10-19,253.15176627779962
1998-10-20,251.55661405390936
1998-10-21,256.1183827202373
1998-10-22,256.9911687069055
1998-10-23,257.574027968014
1998-10-26,256.2527590870153
1998-10-27,258.04754256131935
1998-10-28,260.4644355293331
1998-10-29,261.22604927420747
1998-10-30,266.2376910369736
1998-11-02,277.7234698130383
1998-11-03,279.7321722170523
1998-11-04,281.70831865455364
1998-11-05,294.1613483291167
1998-11-06,293.01245918020714
1998-11-09,292.14570982313603
1998-11-10,284.3288672361207
1998-11-11,282.5845190488292
1998-11-12,286.48305849654815
1998-11-13,287.7233770772603
1998-11-16,288.84756316557826
