Date,SWITZERLAND IMI
1997-08-15,394.0624055319587
1997-08-18,385.69932593877365
1997-08-19,395.04826777650925
1997-08-20,398.8008042286869
1997-08-21,400.71456150745905
1997-08-22,393.3993036164465
1997-08-25,392.95887791705417
1997-08-26,388.589010617555
1997-08-27,389.271201059831
1997-08-28,380.9704615668573
1997-08-29,380.2437410142313
1997-09-01,381.1821382947231
1997-09-02,389.0683578749593
1997-09-03,392.00387510776295
1997-09-04,392.9182793210712
1997-09-05,401.0747441416749
1997-09-08,397.3171217936479
1997-09-09,394.43217772667623
1997-09-10,389.84377298563334
1997-09-11,385.73713575427826
1997-09-12,389.6504740866428
1997-09-15,394.9096244492803
1997-09-16,401.22814113375506
1997-09-17,408.6986627051618
1997-09-18,411.68246096888595
1997-09-19,411.80296815182294
1997-09-22,413.9650384811482
1997-09-23,414.1882957568421
1997-09-24,419.7556559377435
1997-09-25,415.5943849188242
1997-09-26,418.5851049825954
1997-09-29,418.7749797206009
1997-09-30,417.0469326998167
1997-10-01,420.35264471718455
1997-10-02,427.67379440705747
1997-10-03,433.98086765926496
1997-10-06,431.8823758705467
1997-10-07,431.77845504692306
1997-10-08,433.2127077274571
1997-10-09,422.97558833926297
1997-10-10,418.562257089272
1997-10-13,422.35037404772834
1997-10-14,424.23522581836784
1997-10-15,423.6442537516003
1997-10-16,424.82097578409156
1997-10-17,415.9670446420248
1997-10-20,418.2084467053755
1997-10-21,420.3348789482978
1997-10-22,419.60813945945256
1997-10-23,410.44649452982503
1997-10-24,412.8455679491027
1997-10-27,405.8109009402623
1997-10-28,398.34058478576065
1997-10-29,406.4040148559359
1997-10-30,405.98856406752395
1997-10-31,414.711509658593
1997-11-03,416.318777928322
1997-11-04,416.88712552326035
1997-11-05,420.15059650247986
1997-11-06,417.4667458767128
1997-11-07,413.4520450606017
1997-11-10,414.9346204799896
1997-11-11,415.7517452934599
1997-11-12,409.4726410865191
1997-11-13,407.8540960212094
1997-11-14,408.33013996462506
1997-11-17,414.9231449103971
1997-11-18,417.4044441738166
1997-11-19,417.3817364036324
1997-11-20,423.578217523951
1997-11-21,423.3773218890747
1997-11-24,423.11333939199494
1997-11-25,423.023181456892
1997-11-26,425.1720018100409
1997-11-27,425.4478285770683
1997-11-28,424.67910947671845
1997-12-01,429.3114294480163
1997-12-02,432.0304459494458
1997-12-03,433.70189173396705
1997-12-04,435.43034024070937
1997-12-05,435.2732309272198
1997-12-08,435.7882556538573
1997-12-09,433.23362031766663
1997-12-10,435.917849553309
1997-12-11,434.25273906762754
1997-12-12,436.0851756019311
1997-12-15,434.8571710779453
1997-12-16,437.3692052112533
1997-12-17,441.81901313858145
1997-12-18,442.0229891943418
1997-12-19,435.8586329927362
1997-12-22,437.2040652760243
1997-12-23,438.6792449917371
1997-12-24,438.6833573556991
1997-12-25,438.68335735569923
1997-12-26,438.224547541145
1997-12-29,443.70064114484944
1997-12-30,445.58942111492473
1997-12-31,445.2061550020798
1998-01-01,445.20879324775564
1998-01-02,442.57734708908964
1998-01-05,448.1420006989676
1998-01-06,447.2576640990193
1998-01-07,447.91648499451355
1998-01-08,445.8460820756837
1998-01-09,439.22822831812033
1998-01-12,426.8700015528216
1998-01-13,432.742379119826
1998-01-14,430.71050589056455
1998-01-15,427.1217178981006
1998-01-16,433.7005142580513
1998-01-19,436.736850699156
1998-01-20,440.22206023465316
1998-01-21,444.12716417390493
1998-01-22,448.1557199663233
1998-01-23,456.8860622382099
1998-01-26,455.93697129775734
1998-01-27,457.2975566158532
1998-01-28,459.62629772934235
1998-01-29,458.3864255321157
1998-01-30,460.3132587479776
1998-02-02,467.03286400366306
1998-02-03,471.2759426491765
1998-02-04,475.1413994571399
1998-02-05,483.94646201961456
1998-02-06,487.72218044576186
1998-02-09,483.40072653851723
1998-02-10,486.2830110133015
1998-02-11,489.6255267578626
1998-02-12,489.16696083169194
1998-02-13,487.0236263174404
1998-02-16,488.0229190995869
1998-02-17,490.50453724111924
1998-02-18,490.1463645906398
1998-02-19,487.5169661336936
1998-02-20,490.79202314415846
1998-02-23,497.4606787983395
1998-02-24,493.42846369174225
1998-02-25,497.0976439905084
1998-02-26,500.4332213455318
1998-02-27,502.4153492908758
1998-03-02,511.0242752086997
1998-03-03,508.9355163889706
1998-03-04,497.6754451814577
1998-03-05,492.588921087664
1998-03-06,497.86592534899984
1998-03-09,498.9207461478137
1998-03-10,502.8963965277828
1998-03-11,505.3814259635516
1998-03-12,507.86549374502334
1998-03-13,515.3435379849094
1998-03-16,509.7015449323582
1998-03-17,511.148829048751
1998-03-18,500.34381616230996
1998-03-19,500.0107978991279
1998-03-20,507.0108407961207
1998-03-23,511.76036833203256
1998-03-24,516.2766540979866
1998-03-25,519.561226940421
1998-03-26,517.8630861821371
1998-03-27,521.5604617460433
1998-03-30,515.5939600460858
1998-03-31,516.0356961872349
1998-04-01,516.5987235393777
1998-04-02,519.2449381529635
1998-04-03,524.5844901271653
1998-04-06,529.0377781817177
1998-04-07,524.9323742644344
1998-04-08,521.1425301468095
1998-04-09,524.5603056597095
1998-04-10,524.5608150359991
1998-04-13,523.6940588974729
1998-04-14,532.550028725323
1998-04-15,531.0736632127463
1998-04-16,519.3596842837906
1998-04-17,518.7376433710489
1998-04-20,524.1087455773658
1998-04-21,519.4568684158959
1998-04-22,517.9922734943666
1998-04-23,513.4013870901417
1998-04-24,509.5162797563259
1998-04-27,500.2622082062965
1998-04-28,506.2522552276717
1998-04-29,509.79541808124986
1998-04-30,517.1198542057373
1998-05-01,520.018807043464
1998-05-04,535.2284766952328
1998-05-05,535.2601883165557
1998-05-06,539.5226280169552
1998-05-07,537.2450214769099
1998-05-08,537.8262580242432
1998-05-11,542.0491752019733
1998-05-12,539.865982575916
1998-05-13,538.3122779874099
1998-05-14,536.1943771654553
1998-05-15,533.9195722565885
1998-05-18,522.1955107061679
1998-05-19,531.3982311590595
1998-05-20,534.8666691385918
1998-05-21,538.6993996551789
1998-05-22,543.2196640857823
1998-05-25,545.6886626619852
1998-05-26,550.1776236099802
1998-05-27,543.4889289086062
1998-05-28,541.4730987070676
1998-05-29,543.1253326705046
1998-06-01,543.4766938306528
1998-06-02,541.7548607866207
1998-06-03,544.8994817788468
1998-06-04,544.1862855471178
1998-06-05,548.0793770152734
1998-06-08,548.0683904973175
1998-06-09,546.1046442765689
1998-06-10,538.5693082135617
1998-06-11,527.4349236976077
1998-06-12,519.997273985389
1998-06-15,509.1917882315693
1998-06-16,516.1713935847143
1998-06-17,528.639704599346
1998-06-18,523.5204975608606
1998-06-19,526.5389727409224
1998-06-22,523.7139011448468
1998-06-23,528.3228698451641
1998-06-24,530.2634122011884
1998-06-25,536.3911303200313
1998-06-26,533.2589662867747
1998-06-29,536.1446849238338
1998-06-30,539.6691834310525
1998-07-01,545.4254598446313
1998-07-02,544.1461625616644
1998-07-03,548.0647752736959
1998-07-06,555.4131473286548
1998-07-07,554.2438844111055
1998-07-08,557.6608590910231
1998-07-09,551.8697096698827
1998-07-10,552.4750287675247
1998-07-13,555.0753613209699
1998-07-14,559.8970399181337
1998-07-15,558.8335977439334
1998-07-16,561.3053947893816
1998-07-17,569.9198929603428
1998-07-20,578.8327726261048
1998-07-21,575.5578201468936
1998-07-22,569.673941421893
1998-07-23,563.9614146607581
1998-07-24,568.7826719123914
1998-07-27,555.2019050895549
1998-07-28,562.5722956187537
1998-07-29,565.2300409029276
1998-07-30,573.0523299977018
1998-07-31,573.7250596641921
1998-08-03,562.969977871845
1998-08-04,565.3888327126713
1998-08-05,553.6269724347045
1998-08-06,547.480245228022
1998-08-07,553.6489466559983
1998-08-10,538.5593411703877
1998-08-11,522.4008476718574
1998-08-12,534.1931918770605
1998-08-13,527.8441831870213
1998-08-14,530.0198152110622
1998-08-17,527.5202346379102
1998-08-18,538.7543231132378
1998-08-19,534.5950986904525
1998-08-20,529.8906327507856
1998-08-21,511.0372710238078
1998-08-24,504.6255263320321
1998-08-25,511.68622382562535
1998-08-26,499.80317175078653
1998-08-27,478.23377521545603
1998-08-28,486.4504105897056
1998-08-31,484.39496046766527
1998-09-01,479.12801100644566
1998-09-02,495.0652943112124
1998-09-03,488.10055157500915
1998-09-04,490.1145832283531
1998-09-07,504.96725460586566
1998-09-08,514.852513256113
1998-09-09,500.53925578280365
1998-09-10,488.8348267680849
1998-09-11,488.1713350059838
1998-09-14,496.3018767205105
1998-09-15,494.39624289593684
1998-09-16,502.81053821186543
1998-09-17,487.055255448071
1998-09-18,478.2695232932963
1998-09-21,458.80165831433663
1998-09-22,463.08129124670893
1998-09-23,474.1617199573011
1998-09-24,466.44267412409533
1998-09-25,464.6331633833558
1998-09-28,464.42681395330806
1998-09-29,456.54540159914325
1998-09-30,442.52426156492857
1998-10-01,429.6287461472709
1998-10-02,417.42579726775347
1998-10-05,409.2897259311624
1998-10-06,434.8243101585998
1998-10-07,441.52288575454844
1998-10-08,436.0890235958951
1998-10-09,436.120744163152
1998-10-12,452.76073525204237
1998-10-13,457.32445692771995
1998-10-14,467.1430467885942
1998-10-15,481.98749028381445
1998-10-16,485.48758863079877
1998-10-19,478.9335951015377
1998-10-20,484.3905304724821
1998-10-21,477.34317208689436
1998-10-22,488.2478022959652
1998-10-23,490.413520752613
1998-10-26,493.20927620570217
1998-10-27,498.6626895746307
1998-10-28,497.8347637876561
1998-10-29,502.21276371936534
1998-10-30,507.5019061234619
1998-11-02,517.4274486200056
1998-11-03,512.0755304776235
1998-11-04,515.8517817035665
1998-11-05,508.3906771479506
1998-11-06,512.1345592894296
1998-11-09,501.10731776633054
1998-11-10,497.1788001566369
1998-11-11,504.48556279337
1998-11-12,506.7135875219042
1998-11-13,504.3064620609183
1998-11-16,515.687649726102
1998-11-17,515.4822607868339
1998-11-18,519.8453137352194
1998-11-19,526.3840351547258
1998-11-20,532.7421055675022
1998-11-23,539.5095460455769
1998-11-24,529.2135696795287
1998-11-25,521.8064810192454
1998-11-26,529.1918752583799
1998-11-27,532.5313447843827
1998-11-30,530.945828999213
1998-12-01,516.9779091813638
1998-12-02,516.5937459148806
1998-12-03,520.9267851820123
1998-12-04,522.4200647827846
1998-12-07,522.851069014958
1998-12-08,523.1397903065965
1998-12-09,526.5757268652856
1998-12-10,523.3052538127923
1998-12-11,526.9784896524606
1998-12-14,525.1951162110929
1998-12-15,529.4274725129277
1998-12-16,536.5692950686266
1998-12-17,545.9494362587492
1998-12-18,544.201683793775
1998-12-21,549.3595285109641
1998-12-22,542.7053949289146
1998-12-23,548.1884099532697
1998-12-24,544.360615216818
1998-12-25,544.360615216818
1998-12-28,550.8227446783281
1998-12-29,551.277889727297
1998-12-30,545.6764133298508
1998-12-31,544.3778839437005
1999-01-01,544.3778839437005
1999-01-04,564.6604234146188
1999-01-05,571.4855595457979
1999-01-06,575.553604591688
1999-01-07,566.0153207336197
1999-01-08,567.9200902071449
1999-01-11,557.842370954892
1999-01-12,556.701067991249
1999-01-13,550.2826145423539
1999-01-14,546.661454371697
1999-01-15,547.4923301976813
1999-01-18,548.8620795787108
1999-01-19,549.1145216419644
1999-01-20,549.4603947050259
1999-01-21,540.1066645025155
1999-01-22,535.8206030887329
1999-01-25,537.5284046183444
1999-01-26,536.4319888266729
1999-01-27,529.6925456370234
1999-01-28,531.1577479648398
1999-01-29,532.4063522977747
1999-02-01,536.4775970414228
1999-02-02,538.5351956220173
1999-02-03,535.9590447696296
1999-02-04,529.8719735670791
1999-02-05,529.4024620495236
1999-02-08,522.0817526073944
1999-02-09,516.7832200639542
1999-02-10,514.9934641936196
1999-02-11,513.9787103149673
1999-02-12,518.4142534144013
1999-02-15,517.5537422028767
1999-02-16,516.6360583946552
1999-02-17,520.3392475388796
1999-02-18,515.2951522709808
1999-02-19,506.43048443482076
1999-02-22,512.0801612309232
1999-02-23,516.1844749081921
1999-02-24,521.7815014150049
1999-02-25,518.2846265984579
1999-02-26,513.780709215983
1999-03-01,507.3878801643418
1999-03-02,505.00554454696277
1999-03-03,506.788421685912
1999-03-04,510.0833234196624
1999-03-05,517.7517455241851
1999-03-08,517.0387567920208
1999-03-09,520.825750947403
1999-03-10,519.0636432409339
1999-03-11,522.7314841682928
1999-03-12,522.8198488702178
1999-03-15,521.7134526782584
1999-03-16,519.7584699949789
1999-03-17,525.5243327938167
1999-03-18,523.1160522283212
1999-03-19,521.5574013715549
1999-03-22,516.9271215773286
1999-03-23,508.7882734924148
1999-03-24,506.0094619406298
1999-03-25,511.2413237997214
1999-03-26,500.51162511425423
1999-03-29,505.5409394776162
1999-03-30,503.001084477884
1999-03-31,510.96238573343584
1999-04-01,512.3399101485289
1999-04-02,511.0222777608802
1999-04-05,507.5251779734524
1999-04-06,512.9171072343894
1999-04-07,517.9874273779569
1999-04-08,526.8437166564026
1999-04-09,525.1065981177871
1999-04-12,525.5399104678513
1999-04-13,523.4725547001391
1999-04-14,524.430845414384
1999-04-15,511.3156669270625
1999-04-16,507.46791009661223
1999-04-19,508.7101297944652
1999-04-20,502.64284043515977
1999-04-21,500.6303618526911
1999-04-22,504.47923454406947
1999-04-23,505.5161438709047
1999-04-26,510.6863484465474
1999-04-27,520.8827118219921
1999-04-28,518.4189990512159
1999-04-29,513.2630841712337
1999-04-30,514.627954188937
1999-05-03,520.4387287628152
1999-05-04,519.1750850121821
1999-05-05,518.5586387285653
1999-05-06,520.4476451065464
1999-05-07,518.6886055516011
1999-05-10,519.8669965856968
1999-05-11,515.4969491260867
1999-05-12,512.094840137503
1999-05-13,510.56485796296914
1999-05-14,507.87853792367144
1999-05-17,497.43314276354056
1999-05-18,502.7511415378548
1999-05-19,504.13013773992253
1999-05-20,506.7580400825631
1999-05-21,499.99536760009806
1999-05-24,501.52631468009446
1999-05-25,495.2141525118392
1999-05-26,490.99040083299946
1999-05-27,482.05039185918395
1999-05-28,484.5873292774569
1999-05-31,491.0993818094339
1999-06-01,490.3234418372906
1999-06-02,490.8808888432941
1999-06-03,496.4541721744286
1999-06-04,501.13189284381275
1999-06-07,503.9837378137262
1999-06-08,507.86038940689707
1999-06-09,508.63678093824325
1999-06-10,500.46859536246814
1999-06-11,500.2094325164807
1999-06-14,498.0010422408255
1999-06-15,498.81661610715315
1999-06-16,496.57425090063913
1999-06-17,500.3289061801042
1999-06-18,505.7005766493004
1999-06-21,507.94362265587984
1999-06-22,501.61759919767644
1999-06-23,496.4703615970647
1999-06-24,494.4998924609775
1999-06-25,495.8545684538021
1999-06-28,490.80227316398935
1999-06-29,492.3972451146245
1999-06-30,485.35070803841745
1999-07-01,492.45446196860416
1999-07-02,497.5763653195123
1999-07-05,503.165107425598
1999-07-06,499.7043558553506
1999-07-07,496.62887036631105
1999-07-08,494.9793006170678
1999-07-09,493.51527284743355
1999-07-12,492.1329822054535
1999-07-13,488.26884142978656
1999-07-14,491.63044936499114
1999-07-15,495.04326102673804
1999-07-16,490.7496545804535
1999-07-19,490.61974419374627
1999-07-20,494.86074249026905
1999-07-21,499.7325671990413
1999-07-22,495.1013721340459
1999-07-23,485.92213242745447
1999-07-26,490.62386107096773
1999-07-27,496.0686749353916
1999-07-28,495.68767337599553
1999-07-29,494.3126750543785
1999-07-30,503.83440745610676
1999-08-02,503.9807420343688
1999-08-03,503.500023800524
1999-08-04,506.9787998220397
1999-08-05,499.8778441231754
1999-08-06,496.15992483889676
1999-08-09,493.299532329123
1999-08-10,488.13627033408017
1999-08-11,489.0033794274693
1999-08-12,495.86321514905126
1999-08-13,498.970879897824
1999-08-16,502.5836308501352
1999-08-17,500.3121284816212
1999-08-18,501.9730256025885
1999-08-19,506.8930463666857
1999-08-20,511.6457131245453
1999-08-23,514.3730762837598
1999-08-24,508.1610992913366
1999-08-25,507.23262057089784
1999-08-26,506.11031593753387
1999-08-27,508.63084580000714
1999-08-30,507.6351274361677
1999-08-31,504.2033371578166
1999-09-01,511.6433584978845
1999-09-02,513.1858268918517
1999-09-03,514.670436974612
1999-09-06,517.7422923251169
1999-09-07,518.1661587904675
1999-09-08,516.4836837689907
1999-09-09,516.2789572621975
1999-09-10,509.54330560045315
1999-09-13,499.36863025071193
1999-09-14,500.1573558019276
1999-09-15,499.2278281495716
1999-09-16,496.0465738461476
1999-09-17,498.89876878438855
1999-09-20,501.1740222593372
1999-09-21,502.2655137044447
1999-09-22,502.44753622177114
1999-09-23,501.8688792407241
1999-09-24,497.47292986440436
1999-09-27,501.90609432870497
1999-09-28,497.05143212697794
1999-09-29,500.8468441063442
1999-09-30,504.5808121679576
1999-10-01,505.90959999151846
1999-10-04,515.2507548471683
1999-10-05,514.2463544125866
1999-10-06,517.5765349438608
1999-10-07,521.1499764780048
1999-10-08,517.5774318405339
1999-10-11,518.8377991638534
1999-10-12,518.487892223055
1999-10-13,516.4145347360401
1999-10-14,516.8616177881966
1999-10-15,511.5522730652284
1999-10-18,504.5603412473431
1999-10-19,511.4007723168639
1999-10-20,509.51942637404704
1999-10-21,505.57944593313084
1999-10-22,504.1945150340263
1999-10-25,499.3572701253092
1999-10-26,499.02578466695707
1999-10-27,495.55788186656116
1999-10-28,502.78002134321963
1999-10-29,510.5568942959723
1999-11-01,508.68835481791734
1999-11-02,509.4330563709466
1999-11-03,513.4691594990137
1999-11-04,512.6424206610258
1999-11-05,513.4107437021772
1999-11-08,512.914047227286
1999-11-09,515.7071474635384
1999-11-10,519.0498810440209
1999-11-11,521.0527195990783
1999-11-12,517.4800042200807
1999-11-15,517.2870099375097
1999-11-16,517.3901153588436
1999-11-17,521.208961632683
1999-11-18,518.135311942938
1999-11-19,515.3799144624109
1999-11-22,515.1267281218433
1999-11-23,511.2038124321576
1999-11-24,505.27259703069967
1999-11-25,510.3862370904699
1999-11-26,508.8716288415034
1999-11-29,508.17823406469455
1999-11-30,508.80121660944684
1999-12-01,513.8960320070385
1999-12-02,513.307266970401
1999-12-03,518.0286860642793
1999-12-06,522.7168521598469
1999-12-07,519.6772860676153
1999-12-08,516.4487466009687
1999-12-09,514.8718687466303
1999-12-10,511.7258418092447
1999-12-13,509.5086292123928
1999-12-14,507.935762092946
1999-12-15,502.9360086463439
1999-12-16,514.3929803232152
1999-12-17,513.1968359653703
1999-12-20,515.7246116021321
1999-12-21,510.8832823162579
1999-12-22,512.3323280708305
1999-12-23,521.5028012157326
1999-12-24,521.5033544007235
1999-12-27,519.1258637904856
1999-12-28,518.6110983386991
1999-12-29,519.9556613821686
1999-12-30,523.3532412309027
1999-12-31,523.3550811995539
2000-01-03,529.6337816514624
2000-01-04,520.5310239750326
2000-01-05,516.2268888739691
2000-01-06,522.3190876494466
2000-01-07,529.8374385504561
2000-01-10,529.6347302159816
2000-01-11,529.375492669981
2000-01-12,529.1919927463714
2000-01-13,529.2805709934579
2000-01-14,526.8177281800117
2000-01-17,525.932829924042
2000-01-18,520.2176521404073
2000-01-19,517.2033966004642
2000-01-20,512.4639156988083
2000-01-21,511.87525526324634
2000-01-24,502.53163731808155
2000-01-25,495.229840463351
2000-01-26,495.33024988968066
2000-01-27,496.93116903918565
2000-01-28,488.47220302262775
2000-01-31,479.78631882215313
2000-02-01,484.1160728475048
2000-02-02,486.27178493317484
2000-02-03,499.36272087932457
2000-02-04,495.98455439593937
2000-02-07,495.652871600361
2000-02-08,499.6614458540919
2000-02-09,494.9064006245661
2000-02-10,491.16636847687
2000-02-11,491.0597825671375
2000-02-14,486.1795545769197
2000-02-15,480.98610453058166
2000-02-16,487.57694943107225
2000-02-17,493.18446483300426
2000-02-18,495.51000110424167
2000-02-21,491.2232436770252
2000-02-22,503.94576233517375
2000-02-23,505.09215611642213
2000-02-24,500.10361255485344
2000-02-25,489.52768251219953
2000-02-28,479.7772082437678
2000-02-29,476.6661065086138
2000-03-01,484.00339882778684
2000-03-02,490.5963122026459
2000-03-03,488.90341482245293
2000-03-06,494.7068194705077
2000-03-07,490.7241296645921
2000-03-08,482.97598644695813
2000-03-09,487.5327945876874
2000-03-10,486.063811676306
2000-03-13,475.8140207948587
2000-03-14,477.7184306318503
2000-03-15,478.6243490694931
2000-03-16,494.58150986418514
2000-03-17,492.0356411870293
2000-03-20,498.18433677827693
2000-03-21,502.67331049224765
2000-03-22,505.12987423717414
2000-03-23,511.9477300215159
2000-03-24,521.0820948097856
2000-03-27,516.9186053558569
2000-03-28,515.5120190335583
2000-03-29,509.85785966299795
2000-03-30,508.0623729589812
2000-03-31,511.44028386224323
2000-04-03,516.3506622261576
2000-04-04,517.7687157479069
2000-04-05,517.2593722641055
2000-04-06,518.0707075410473
2000-04-07,516.2268340545068
2000-04-10,515.6920492852917
2000-04-11,520.0674864657515
2000-04-12,520.8120378188637
2000-04-13,519.4903966215606
2000-04-14,514.7055391617921
2000-04-17,504.4300928753879
2000-04-18,502.6738493648329
2000-04-19,500.2398150688743
2000-04-20,501.230625626825
2000-04-21,501.2337445199955
2000-04-24,502.0436374644623
2000-04-25,497.5900611311
2000-04-26,498.1195401280828
2000-04-27,489.5347746059967
2000-04-28,491.2366007049627
2000-05-01,492.6843293071849
2000-05-02,500.83268173435266
2000-05-03,495.27134998620886
2000-05-04,494.29396157384997
2000-05-05,493.3318763737857
2000-05-08,495.89269718108926
2000-05-09,501.951886096147
2000-05-10,502.4685965035031
2000-05-11,507.35575493876144
2000-05-12,512.1566250963963
2000-05-15,515.4660429422177
2000-05-16,513.3015444679768
2000-05-17,503.9841049298749
2000-05-18,506.7376645538368
2000-05-19,502.01261809026664
2000-05-22,506.7659002295246
2000-05-23,511.7017026284218
2000-05-24,510.12671085137026
2000-05-25,516.7769763222715
2000-05-26,519.3656197563605
2000-05-29,520.974262655895
2000-05-30,517.4479605423473
2000-05-31,516.9354968943043
2000-06-01,518.495572066895
2000-06-02,533.5187785093277
2000-06-05,530.6536726529376
2000-06-06,536.6538522061002
2000-06-07,539.8350687968039
2000-06-08,539.7295165762908
2000-06-09,538.7479192596973
2000-06-12,541.5955846534002
2000-06-13,544.9018490110822
2000-06-14,547.2754054638505
2000-06-15,540.4644091363895
2000-06-16,546.4083945421837
2000-06-19,543.4338355556085
