Date,MSCI UK 40 Index
2000-05-31,1000.0
2000-06-01,1015.9201120291488
2000-06-02,1050.8733069556936
2000-06-05,1036.0819052264587
2000-06-06,1045.8468625669668
2000-06-07,1036.2798729281064
2000-06-08,1026.1567794978193
2000-06-09,1014.788745926545
2000-06-12,1018.8522557740623
2000-06-13,1023.0230657942167
2000-06-14,1032.748658254999
2000-06-15,1026.7051062004668
2000-06-16,1037.8025129982684
2000-06-19,1029.4274812729627
2000-06-20,1031.3435464442075
2000-06-21,1019.2770564218752
2000-06-22,1015.0800685505567
2000-06-23,1004.3257454552653
2000-06-26,1005.0801142287497
2000-06-27,1000.0331006394189
2000-06-28,998.2434099046706
2000-06-29,990.4287851041111
2000-06-30,995.6174706994383
2000-07-03,1024.5563441837037
2000-07-04,1014.347788846503
2000-07-05,1007.5724679992825
2000-07-06,1018.0189732019311
2000-07-07,1031.5249358091203
2000-07-10,1024.976134370364
2000-07-11,1027.5149668457789
2000-07-12,1033.894786462513
2000-07-13,1016.3815252767569
2000-07-14,1014.7773185585536
2000-07-17,1016.3267584764768
2000-07-18,1005.5609331678618
2000-07-19,1009.0659051176725
2000-07-20,1014.2768515848475
2000-07-21,1004.8383293361799
2000-07-24,1006.1575083365641
2000-07-25,1011.1708104468663
2000-07-26,1009.6543655594704
2000-07-27,1002.6400498708193
2000-07-28,993.4964594932676
2000-07-31,995.9570768046375
2000-08-01,999.5741254766521
2000-08-02,997.3577399745867
2000-08-03,987.4193272192259
2000-08-04,1002.7696381917125
2000-08-07,1008.8614227227042
2000-08-08,1000.6395453740248
2000-08-09,1005.1018024957391
2000-08-10,997.9446168441301
2000-08-11,999.9360278827914
2000-08-14,1009.3714333833722
2000-08-15,1020.8604597654141
2000-08-16,1025.2777420600087
2000-08-17,1022.3648737919542
2000-08-18,1022.6061737581929
2000-08-21,1021.3834873396821
2000-08-22,1024.070976940433
2000-08-23,1017.0743259492833
2000-08-24,1017.2088283587586
2000-08-25,1012.1875384793517
2000-08-28,1010.84871148255
2000-08-29,1005.0156244838606
2000-08-30,1005.8430779718384
2000-08-31,1012.2752276705679
2000-09-01,1035.262491964133
2000-09-04,1037.2586816170756
2000-09-05,1025.6483667386362
2000-09-06,1016.0462131503114
2000-09-07,1002.8686993154391
2000-09-08,980.7210684921678
2000-09-11,974.3022383998916
2000-09-12,964.6838621894829
2000-09-13,953.915743183119
2000-09-14,964.825332889778
2000-09-15,946.164766907634
2000-09-18,944.1028677237802
2000-09-19,947.118510225828
2000-09-20,930.3137817417231
2000-09-21,923.4291982043002
2000-09-22,948.4644332255082
2000-09-25,950.098633817051
2000-09-26,945.9106492100843
2000-09-27,958.1415277518577
2000-09-28,959.5731847979504
2000-09-29,973.7202980886395
2000-10-02,964.6826850466476
2000-10-03,965.1238020593082
2000-10-04,965.0157815874818
2000-10-05,971.1327773256471
2000-10-06,966.7325382294935
2000-10-09,949.6532648665116
2000-10-10,946.9420842241643
2000-10-11,937.7375793065299
2000-10-12,944.2714773508789
2000-10-13,953.2611579427395
2000-10-16,954.6997513572077
2000-10-17,939.6400174793758
