Date,MSCI France 50 Index
2000-05-31,1000.0
2000-06-01,1030.2980475206814
2000-06-02,1057.0001782035997
2000-06-05,1055.7968433733413
2000-06-06,1061.9515835264003
2000-06-07,1045.4126435040403
2000-06-08,1046.2553248097188
2000-06-09,1047.3978991658485
2000-06-12,1050.5920249427886
2000-06-13,1054.9585262832054
2000-06-14,1066.8179362082824
2000-06-15,1044.4032007346545
2000-06-16,1045.01217197412
2000-06-19,1053.2837139401695
2000-06-20,1056.2371625316098
2000-06-21,1034.8784977459952
2000-06-22,1026.8335213404039
2000-06-23,1033.9331460922524
2000-06-26,1041.4296577871028
2000-06-27,1046.5092069940088
2000-06-28,1054.6423269203792
2000-06-29,1027.9627169518344
2000-06-30,1042.9000029519138
2000-07-03,1045.402658352963
2000-07-04,1040.3912128753427
2000-07-05,1044.1556372237849
2000-07-06,1041.872503600094
2000-07-07,1052.3268232183182
2000-07-10,1043.663289677259
2000-07-11,1042.0983067473844
2000-07-12,1041.9954433781018
2000-07-13,1038.0669508267486
2000-07-14,1040.3425614231182
2000-07-17,1047.3098905428726
2000-07-18,1028.8821870042088
2000-07-19,1016.698059190345
2000-07-20,1024.8829997932262
2000-07-21,1019.6698324273852
2000-07-24,1026.3136889358202
2000-07-25,1031.4265637230178
2000-07-26,1036.490834219023
2000-07-27,1035.6014410146288
2000-07-28,1006.0402272827592
2000-07-31,1025.7084296210655
2000-08-01,1023.9835321281104
2000-08-02,1010.2382345968255
2000-08-03,973.3522881567318
2000-08-04,994.7411683901963
2000-08-07,1003.012186482118
2000-08-08,994.5541899539394
2000-08-09,997.8006487024776
2000-08-10,1009.0188280071962
2000-08-11,1003.5174134140046
2000-08-14,1010.982811483103
2000-08-15,1025.4050207388689
2000-08-16,1031.4020871231978
2000-08-17,1027.5095962307853
2000-08-18,1014.7890702244988
2000-08-21,1005.524374176543
2000-08-22,991.3329940925745
2000-08-23,985.2089710965089
2000-08-24,989.5655430734705
2000-08-25,1011.7662831179352
2000-08-28,1009.6211254589817
2000-08-29,1009.7648856200186
2000-08-30,1005.8711040061053
2000-08-31,998.6730980653372
2000-09-01,1039.7789590824857
2000-09-04,1055.539308728525
2000-09-05,1030.6687411818878
2000-09-06,1011.5829662737164
2000-09-07,1006.5905937938898
