Date,FRANCE IMI
1994-05-31,222.26850343219036
1994-06-30,217.1260326420295
1994-07-29,234.75827081659835
1994-08-31,236.968977574662
1994-09-30,224.5641467279457
1994-10-31,229.25809344179962
1994-11-30,225.28203114634584
1994-12-30,219.5635872797634
1995-01-31,213.45788977259394
1995-02-28,217.3857812350179
1995-03-31,239.84359280552778
1995-04-28,241.31404974925093
1995-05-31,244.87502972498038
1995-06-30,245.2666016191116
1995-07-31,254.56315509362776
1995-08-31,239.44289944640406
1995-09-29,237.45245989869568
1995-10-31,237.5328975403998
1995-11-30,234.61158873603662
1995-12-29,242.26530175396036
1996-01-31,250.31146095565987
1996-02-29,257.77031010381614
1996-03-29,265.76695040058655
1996-04-30,270.66137471359445
1996-05-31,270.2548022044274
1996-06-28,275.7531520342679
1996-07-31,269.56472274692163
1996-08-30,265.00686393345916
1996-09-30,273.557928823324
1996-10-31,279.33488516873496
1996-11-29,291.9760906208459
1996-12-31,297.3064504438155
1997-01-01,297.3064504438155
1997-01-02,293.11321666001646
1997-01-03,292.07422544478226
1997-01-06,293.0608766483979
1997-01-07,293.9347471682043
1997-01-08,294.8955683960847
1997-01-09,295.7162039700485
1997-01-10,292.8560143629668
1997-01-13,295.7434859357511
1997-01-14,298.7026602318395
1997-01-15,299.4211858310392
1997-01-16,301.16676198362245
1997-01-17,299.3912102672664
1997-01-20,295.82112146660455
1997-01-21,295.52338869826804
1997-01-22,295.25015522738454
1997-01-23,297.7587674379725
1997-01-24,296.9402405591119
1997-01-27,295.90361998595125
1997-01-28,297.59564898928875
1997-01-29,297.51882546699744
1997-01-30,301.46722553035636
1997-01-31,302.75820598601456
1997-02-03,301.42159386522485
1997-02-04,301.0603489134888
1997-02-05,303.52623355520865
1997-02-06,304.52411498627544
1997-02-07,303.851379086612
1997-02-10,305.4186670403116
1997-02-11,302.3924591142327
1997-02-12,302.6833142501366
1997-02-13,304.70496918081227
1997-02-14,304.94947937688545
1997-02-17,303.04056663404765
1997-02-18,303.3230310484229
1997-02-19,300.65454632774475
1997-02-20,299.7264867949837
1997-02-21,299.86026246997375
1997-02-24,303.34458912047273
1997-02-25,306.1581851770795
1997-02-26,303.7228371512746
1997-02-27,305.31261767078786
1997-02-28,303.4590104807717
1997-03-03,301.96169984767994
1997-03-04,303.7450369610807
1997-03-05,304.6572869391545
1997-03-06,306.80693106111335
1997-03-07,307.6499779838446
1997-03-10,310.7211003071612
1997-03-11,309.42287170343457
1997-03-12,305.7943911787474
1997-03-13,304.77360556054396
1997-03-14,305.28620168234335
1997-03-17,302.61043680006765
1997-03-18,303.1982870722054
1997-03-19,304.1636916205836
1997-03-20,299.18638704226873
1997-03-21,302.77508646867255
1997-03-24,301.0478681036007
1997-03-25,304.37488612935107
1997-03-26,305.78487002693066
1997-03-27,309.97376839339506
1997-03-28,310.35811280553816
1997-03-31,311.2955007273102
1997-04-01,304.6766376075929
1997-04-02,300.4118086802218
1997-04-03,299.04087686398987
1997-04-04,298.31367220441933
1997-04-07,296.6935297976661
1997-04-08,297.3273487705632
1997-04-09,298.96908113030804
1997-04-10,298.40915102026565
1997-04-11,294.96685072713456
1997-04-14,293.8141265672428
1997-04-15,297.09852229191745
1997-04-16,298.3454215150214
1997-04-17,297.858030113679
1997-04-18,294.1634904010682
1997-04-21,293.09323864487766
1997-04-22,290.08601131550023
1997-04-23,291.6561072682858
1997-04-24,293.0028307479208
1997-04-25,291.313194691553
1997-04-28,292.3830783755256
1997-04-29,297.0791726352757
1997-04-30,299.25082198921496
1997-05-01,300.8558053479478
1997-05-02,301.4999911264599
1997-05-05,302.33453069475365
1997-05-06,302.3307846665341
1997-05-07,302.41110950659413
1997-05-08,304.45277878986366
1997-05-09,306.1467506657391
1997-05-12,309.37890720751693
1997-05-13,312.26028992238207
1997-05-14,315.80505069519916
1997-05-15,316.30417533047165
1997-05-16,318.5557114009598
1997-05-19,316.2404323367361
1997-05-20,315.75993702666784
1997-05-21,318.7164112239701
1997-05-22,315.2719815112479
1997-05-23,317.8406733337414
1997-05-26,306.48889487558665
1997-05-27,307.2915389140875
1997-05-28,299.12244293238854
1997-05-29,297.6275197844413
1997-05-30,298.41157265837006
1997-06-02,296.25672425454036
1997-06-03,299.5275816988853
1997-06-04,299.8169674485263
1997-06-05,305.1533474389087
1997-06-06,307.0582216313735
1997-06-09,307.9982617082472
1997-06-10,304.07469446283915
1997-06-11,306.8950706067165
1997-06-12,310.98638315202004
1997-06-13,312.45451833461783
1997-06-16,313.3556077555895
1997-06-17,309.72523428293925
1997-06-18,310.63256337992686
1997-06-19,310.2972813190732
1997-06-20,310.2494222309388
1997-06-23,312.64720175883906
1997-06-24,314.5348397601617
1997-06-25,322.42987981910096
1997-06-26,323.8593849561896
1997-06-27,322.4751094572977
1997-06-30,319.8837280192421
1997-07-01,327.2999132179746
1997-07-02,322.67305823814684
1997-07-03,325.3549622397422
1997-07-04,325.0008811857553
1997-07-07,328.5012469852464
1997-07-08,324.90996963650264
1997-07-09,325.47862544584274
1997-07-10,325.18291514107153
1997-07-11,323.3232667726592
1997-07-14,319.52638421545464
1997-07-15,318.83123989942914
1997-07-16,322.7896300133108
1997-07-17,321.62476346599647
1997-07-18,315.2015835766089
1997-07-21,313.5798142507361
1997-07-22,315.16994105435487
1997-07-23,318.91773721367997
1997-07-24,315.8739821623039
1997-07-25,319.3456619945744
1997-07-28,318.5022858646577
1997-07-29,321.4558049313821
1997-07-30,323.9807001186788
1997-07-31,325.1669567339759
1997-08-01,319.8161714137578
1997-08-04,314.4985506725455
1997-08-05,310.6448530728471
1997-08-06,314.9796765195076
1997-08-07,316.9561763473604
1997-08-08,316.1909578992333
1997-08-11,314.66870003222004
1997-08-12,314.12927290262894
1997-08-13,313.3771719713638
1997-08-14,310.77273278787794
1997-08-15,315.5532665018093
1997-08-18,310.1722599192388
1997-08-19,313.46865626462505
1997-08-20,313.73616631465353
1997-08-21,314.50235196207984
1997-08-22,314.2580439490052
1997-08-25,313.4702945766539
1997-08-26,313.89511650514294
1997-08-27,312.81445201957536
1997-08-28,312.1162773574747
1997-08-29,306.60644824545636
1997-09-01,307.05341032644895
1997-09-02,312.46233739149716
1997-09-03,315.34065416526823
1997-09-04,316.1194013879554
1997-09-05,317.2686028320479
1997-09-08,317.93439313633945
1997-09-09,316.33938568240615
1997-09-10,314.0129118036811
1997-09-11,312.6249984738284
1997-09-12,315.34396869300446
1997-09-15,321.5094476488271
1997-09-16,323.88229724641417
1997-09-17,325.1783394044406
1997-09-18,328.1046870583322
1997-09-19,327.5774002042694
1997-09-22,326.8990374211352
1997-09-23,324.74873026870233
1997-09-24,331.2592847123529
1997-09-25,330.63626276581965
1997-09-26,330.11003004085234
1997-09-29,330.4833439603493
1997-09-30,331.35234221151234
1997-10-01,333.5464774475763
1997-10-02,334.2535579676374
1997-10-03,338.4382090768542
1997-10-06,337.188175816234
1997-10-07,337.9116592083766
1997-10-08,335.8023053737906
1997-10-09,332.98887456591945
1997-10-10,330.08341860206747
1997-10-13,334.65770047679854
1997-10-14,334.05000940984627
1997-10-15,333.4751231502829
1997-10-16,334.4510809015389
1997-10-17,326.4258066957192
1997-10-20,324.83396688220483
1997-10-21,325.6186742725161
1997-10-22,323.4218725318858
1997-10-23,314.88971231439865
1997-10-24,313.6467919568148
1997-10-27,308.3370668649544
1997-10-28,301.1953494002051
1997-10-29,314.9853111707249
1997-10-30,311.3426348945273
1997-10-31,312.33289522461354
1997-11-03,313.86410982245553
1997-11-04,316.2938631488299
1997-11-05,318.92858607207074
1997-11-06,316.19609985404213
1997-11-07,311.4886782900951
1997-11-10,310.3133293494684
1997-11-11,310.367461635443
1997-11-12,307.5317633823082
1997-11-13,307.62699790626584
1997-11-14,305.95505089175384
1997-11-17,312.054480585497
1997-11-18,314.2814527840268
1997-11-19,313.33126051379975
1997-11-20,315.97626290577693
1997-11-21,316.7235404993209
1997-11-24,313.69014400141515
1997-11-25,311.6754820567072
1997-11-26,311.22304158665867
1997-11-27,312.64717383347374
1997-11-28,315.5434773086893
1997-12-01,318.0224442491828
1997-12-02,318.52490630266846
1997-12-03,319.5188540699719
1997-12-04,320.80185999141906
1997-12-05,318.3513647125053
1997-12-08,319.50582354449597
1997-12-09,320.5971323220002
1997-12-10,321.1619487151267
1997-12-11,313.78097811230396
1997-12-12,313.8342623905955
1997-12-15,314.33166678131397
1997-12-16,317.29953063308733
1997-12-17,318.2455237623916
1997-12-18,317.9794853770551
1997-12-19,312.7539938384962
1997-12-22,314.3966395418304
1997-12-23,314.6506871305168
1997-12-24,316.2096970952544
1997-12-25,316.20969709525446
1997-12-26,316.5156737412603
1997-12-29,320.4190283604883
1997-12-30,322.67083624296026
1997-12-31,323.9925129178405
1998-01-01,323.9925129178405
1998-01-02,326.7231570862983
1998-01-05,326.88702613556467
1998-01-06,323.44307727064694
1998-01-07,320.4120986361053
1998-01-08,318.34568338134125
1998-01-09,314.74753548554156
1998-01-12,308.4817711279749
1998-01-13,312.46265634250716
1998-01-14,314.0085833802089
1998-01-15,313.5328835248434
1998-01-16,318.43361987235227
1998-01-19,317.9168325622949
1998-01-20,319.1432470185759
1998-01-21,320.7602081241258
1998-01-22,324.33086563866647
1998-01-23,326.20049976537797
1998-01-26,327.7830589858745
1998-01-27,331.5661059197144
1998-01-28,331.66882229293594
1998-01-29,332.05992972985655
1998-01-30,335.15334786409653
1998-02-02,337.3558527569749
1998-02-03,339.01391864362313
1998-02-04,339.0970589791838
1998-02-05,345.1014371960806
1998-02-06,346.40468535042027
1998-02-09,343.08995525946403
1998-02-10,344.99716222719303
1998-02-11,343.5785029371072
1998-02-12,340.979833467975
1998-02-13,338.8167383079572
1998-02-16,342.8226236772266
1998-02-17,346.73554625269026
1998-02-18,348.27041566192065
1998-02-19,345.3683287333407
1998-02-20,346.91994389733856
1998-02-23,353.5453134923654
1998-02-24,352.90858660726894
1998-02-25,358.5068796196395
1998-02-26,362.7107683343133
1998-02-27,364.554086622897
1998-03-02,367.83577491281187
1998-03-03,365.8938963618221
1998-03-04,361.8969837335327
1998-03-05,360.5553827496413
1998-03-06,368.7543736195623
1998-03-09,372.84634450753924
1998-03-10,371.63720810283417
1998-03-11,372.3358810501256
1998-03-12,373.80660020027597
1998-03-13,377.98690834380693
1998-03-16,382.12473539464173
1998-03-17,389.0866732591661
1998-03-18,385.8263741561502
1998-03-19,388.7998943698909
1998-03-20,387.1519546124803
1998-03-23,387.4938255778664
1998-03-24,391.99925574038133
1998-03-25,399.6719789449115
1998-03-26,397.28408002102043
1998-03-27,398.8446230051916
1998-03-30,393.9918934665713
1998-03-31,399.49765335646157
1998-04-01,401.2524557181357
1998-04-02,405.69957253509654
1998-04-03,405.81190018689153
1998-04-06,411.3422250050785
1998-04-07,406.58670569406013
1998-04-08,406.53126421614934
1998-04-09,409.95430995206635
1998-04-10,409.95197576643915
1998-04-13,408.740623107358
1998-04-14,412.4791517425114
1998-04-15,415.5639810111376
1998-04-16,410.83159575609903
1998-04-17,411.357437598345
1998-04-20,415.47002941356175
1998-04-21,416.3016159376758
1998-04-22,414.141976948538
1998-04-23,411.17736461585594
1998-04-24,409.24147642841746
1998-04-27,400.9329411644976
1998-04-28,405.9933419447284
1998-04-29,402.7025792547925
1998-04-30,415.4565251300924
1998-05-01,419.5167348593913
1998-05-04,428.8620832372049
1998-05-05,429.3611597882996
1998-05-06,431.4523749817061
1998-05-07,428.4614721668782
1998-05-08,427.0993526560585
1998-05-11,434.16101636752535
1998-05-12,432.1646125029355
1998-05-13,434.25837956893486
1998-05-14,434.22058554159656
1998-05-15,431.9402418472424
1998-05-18,425.8057839253458
1998-05-19,430.72072444300665
1998-05-20,440.01900827297817
1998-05-21,443.2281538999419
1998-05-22,443.307739827411
1998-05-25,447.03861143635874
1998-05-26,447.1394610861946
1998-05-27,436.99289626223344
1998-05-28,437.96131573653884
1998-05-29,439.55270972334887
1998-06-01,440.3282026439555
1998-06-02,445.24965533166574
1998-06-03,453.7121262002564
1998-06-04,453.0042090596462
1998-06-05,453.0464284521234
1998-06-08,457.1716667066832
1998-06-09,456.47446339511004
1998-06-10,451.63506182194004
1998-06-11,444.30860914539545
1998-06-12,435.08766768024356
1998-06-15,426.8234071087346
1998-06-16,432.70197553462384
1998-06-17,442.8434661436037
1998-06-18,439.88158028893105
1998-06-19,439.6288917713629
1998-06-22,432.475001684259
1998-06-23,436.0889489493378
1998-06-24,441.0381564992863
1998-06-25,449.22225122481325
1998-06-26,446.58497410023597
1998-06-29,447.0084927971696
1998-06-30,448.51795291335566
1998-07-01,450.7178153715361
1998-07-02,449.51693050474495
1998-07-03,454.12597294800247
1998-07-06,456.26234408806965
1998-07-07,457.4466207907171
1998-07-08,456.5626428228092
1998-07-09,452.57319371388445
1998-07-10,450.71241653485805
1998-07-13,454.48926332524763
1998-07-14,455.22866662106117
1998-07-15,461.90225730217406
1998-07-16,465.9354575497086
1998-07-17,468.95648245087943
1998-07-20,470.47562437991076
1998-07-21,464.71740062101384
1998-07-22,454.72712461652037
1998-07-23,454.7222249733112
1998-07-24,455.46191279134405
1998-07-27,448.3045446463742
1998-07-28,448.1584188811259
1998-07-29,449.3869920029876
1998-07-30,454.1193443783664
1998-07-31,452.5927940661703
1998-08-03,442.9353935061586
1998-08-04,439.4759247724144
1998-08-05,435.2049006155412
1998-08-06,434.4440931733138
1998-08-07,440.21649165087746
1998-08-10,429.4875931282875
1998-08-11,419.3955778362537
1998-08-12,429.32737546569774
1998-08-13,427.4772679462087
1998-08-14,427.8064436893618
1998-08-17,427.18914714842805
1998-08-18,438.02343138088287
1998-08-19,437.8681765973819
1998-08-20,434.79702298059516
1998-08-21,421.98876262231835
1998-08-24,421.4082248155197
1998-08-25,429.2380691542806
1998-08-26,416.75428083022047
1998-08-27,401.0557484344844
1998-08-28,404.11606949190866
1998-08-31,402.9643895076292
1998-09-01,402.42993340012134
1998-09-02,410.74728255188506
1998-09-03,408.2174521788321
1998-09-04,409.32459118068556
1998-09-07,410.043172696077
1998-09-08,419.16533781432076
1998-09-09,415.12557855865015
1998-09-10,407.2081499155218
1998-09-11,407.78233118295583
1998-09-14,416.7055783049406
1998-09-15,419.7697718285794
1998-09-16,422.0138310698344
1998-09-17,405.51366712067136
1998-09-18,396.5152896215232
1998-09-21,385.14847630833265
1998-09-22,386.4572498235662
1998-09-23,393.1793448448118
1998-09-24,393.6592854818802
1998-09-25,386.9985392455826
1998-09-28,387.17298092321505
1998-09-29,388.4716182873426
1998-09-30,377.51921611538927
1998-10-01,365.6781588362174
1998-10-02,365.86972982505483
1998-10-05,360.93489276438714
1998-10-06,374.21326257739446
1998-10-07,377.3992869992953
1998-10-08,364.8009927267207
1998-10-09,371.08887735762164
1998-10-12,384.35397309436723
1998-10-13,388.99075351085895
1998-10-14,394.8039931677013
1998-10-15,400.97363766608953
1998-10-16,405.64113209066005
1998-10-19,405.20787849572145
1998-10-20,411.79017945188474
1998-10-21,406.9932256590995
1998-10-22,408.1665612383406
1998-10-23,406.2739570392297
1998-10-26,408.7672675916869
1998-10-27,415.0769500577897
1998-10-28,410.52506375847946
1998-10-29,411.5763025586382
1998-10-30,414.9498413457408
1998-11-02,422.5066963184473
1998-11-03,421.97755791051395
1998-11-04,429.30904139429305
1998-11-05,425.67799767572603
1998-11-06,423.5055637600731
1998-11-09,416.12662054625383
1998-11-10,412.1018918684486
1998-11-11,413.5995919881778
1998-11-12,410.85286609349197
1998-11-13,411.97206686784716
1998-11-16,423.12031727821136
1998-11-17,420.2121031796629
1998-11-18,421.63495613445644
1998-11-19,426.5412852394293
1998-11-20,433.4301427553778
1998-11-23,432.97474182724494
1998-11-24,433.2201720750041
1998-11-25,434.0074166364122
1998-11-26,440.8756890060732
1998-11-27,442.40239060830015
1998-11-30,437.85830820522943
1998-12-01,426.99634724734415
1998-12-02,423.81629321107675
1998-12-03,428.35913072286814
1998-12-04,430.59420717760776
1998-12-07,433.2776058972829
1998-12-08,433.94474217700827
1998-12-09,435.59283131684504
1998-12-10,435.45846431464264
1998-12-11,431.4980515616322
1998-12-14,428.4047954849148
1998-12-15,427.5499816524939
1998-12-16,428.94510849882244
1998-12-17,433.6533727867307
1998-12-18,429.1679128617924
1998-12-21,436.62860714233176
1998-12-22,438.1406119726854
1998-12-23,444.7533852299986
1998-12-24,443.4497023633625
1998-12-25,443.4497023633625
1998-12-28,443.8947262813325
1998-12-29,447.56806072811275
1998-12-30,452.40418370292826
1998-12-31,453.8862281270024
1999-01-01,454.35751494262365
1999-01-04,475.50130548678607
1999-01-05,479.96798342917606
1999-01-06,487.30872817673253
1999-01-07,478.94909352946945
1999-01-08,475.34374602839995
1999-01-11,470.41526994258663
1999-01-12,461.787645341471
1999-01-13,453.68640005528704
1999-01-14,456.76129827269153
1999-01-15,457.9825277566755
1999-01-18,467.18738353355195
1999-01-19,463.7468164605289
1999-01-20,467.34401467719755
1999-01-21,465.13970628685905
1999-01-22,453.07939454503713
1999-01-25,455.52625644285297
1999-01-26,457.69941892960867
1999-01-27,458.08953565571863
1999-01-28,463.44180315452405
1999-01-29,465.52129424502215
1999-02-01,468.46839868473194
1999-02-02,465.5396841551845
1999-02-03,460.69125320248173
1999-02-04,456.1015462925436
1999-02-05,453.7486441142144
1999-02-08,453.56944051944436
1999-02-09,445.50336103179075
1999-02-10,442.316744818524
1999-02-11,446.99278807591213
1999-02-12,446.02114645581634
1999-02-15,444.04669235503843
1999-02-16,441.5629139154618
1999-02-17,437.7686014588934
1999-02-18,441.2367203633675
1999-02-19,443.48032258997824
1999-02-22,445.39149895238216
1999-02-23,446.9346530667161
1999-02-24,446.54904121246466
1999-02-25,445.43949160932976
1999-02-26,436.8639518342001
1999-03-01,430.04543170410363
1999-03-02,431.1994172553845
1999-03-03,427.312461535995
1999-03-04,430.21253197226395
1999-03-05,439.7917558950597
1999-03-08,440.7794303898422
1999-03-09,439.71936662413077
1999-03-10,442.6912831608219
1999-03-11,440.42095679478507
1999-03-12,444.17375348203404
1999-03-15,444.6865094288047
1999-03-16,443.65676829148043
1999-03-17,445.37225279857694
1999-03-18,442.5634793891731
1999-03-19,445.49017403074157
1999-03-22,442.84823799246226
1999-03-23,432.38641061900483
1999-03-24,430.8902182822393
1999-03-25,437.19543369551934
1999-03-26,430.25033049358825
1999-03-29,432.87496254112784
1999-03-30,433.9626784227631
1999-03-31,441.11177386255474
1999-04-01,444.412500476179
1999-04-02,443.42596648041234
1999-04-05,440.73355181848297
1999-04-06,448.1432714565318
1999-04-07,450.86656599684534
1999-04-08,453.56706062671987
1999-04-09,453.9013807455817
1999-04-12,455.80199246251027
