Date,MSCI France 40 Index
2000-05-31,1000.0
2000-06-01,1030.8131941635593
2000-06-02,1057.1607446359533
2000-06-05,1055.668697473644
2000-06-06,1061.3723038111737
2000-06-07,1045.1667081734013
2000-06-08,1045.4776359845591
2000-06-09,1046.9908679305597
2000-06-12,1050.1837524323728
2000-06-13,1054.4542194374606
2000-06-14,1067.438434196566
2000-06-15,1044.2670614486096
2000-06-16,1044.949559759541
2000-06-19,1053.3666154811426
2000-06-20,1056.1665465292883
2000-06-21,1035.5658964625393
2000-06-22,1027.541715623478
2000-06-23,1034.35755363669
2000-06-26,1041.4631330070304
2000-06-27,1046.0326230365781
2000-06-28,1054.163527677908
2000-06-29,1027.1515805397298
2000-06-30,1042.27580389451
2000-07-03,1044.8162867999204
2000-07-04,1039.8109922212861
2000-07-05,1043.1479117966037
2000-07-06,1040.764361860933
2000-07-07,1050.9227641055156
2000-07-10,1042.2998548214575
2000-07-11,1040.5035426251866
2000-07-12,1041.6237611567337
2000-07-13,1037.37647316653
2000-07-14,1039.6505701242281
2000-07-17,1046.0874463696728
2000-07-18,1027.6724474347754
2000-07-19,1015.5780281261285
2000-07-20,1024.0658473470444
2000-07-21,1017.7761632973666
2000-07-24,1024.8861750516442
2000-07-25,1028.7926649658698
2000-07-26,1033.4903863897184
2000-07-27,1032.7851793100883
2000-07-28,1003.2410521615814
2000-07-31,1024.3844555728851
2000-08-01,1022.6568906453882
2000-08-02,1008.1231286700441
2000-08-03,970.6328621078125
2000-08-04,991.8066101515924
2000-08-07,1000.6562628835718
2000-08-08,992.430367915117
2000-08-09,996.4995249186695
2000-08-10,1007.6863682121805
2000-08-11,1001.599636212132
2000-08-14,1009.2557652656702
2000-08-15,1023.749643677065
2000-08-16,1029.9551336246961
2000-08-17,1025.783480978556
2000-08-18,1012.9622975699924
2000-08-21,1003.520525820391
2000-08-22,988.6319364543443
2000-08-23,982.768498720442
2000-08-24,986.676860153114
2000-08-25,1008.807346370427
2000-08-28,1006.462768213647
2000-08-29,1006.9515062272274
2000-08-30,1003.9171314236511
2000-08-31,996.4606223175249
2000-09-01,1038.183242346384
2000-09-04,1054.1648509968463
2000-09-05,1028.1952037502372
2000-09-06,1009.2052534887508
2000-09-07,1004.9159592695581
2000-09-08,981.556995442599
2000-09-11,972.2381646738888
2000-09-12,973.1482475729624
2000-09-13,958.8431034392385
2000-09-14,965.4980109477474
2000-09-15,962.7908579571222
2000-09-18,939.9831350063828
2000-09-19,941.877356503179
2000-09-20,916.8136366501021
2000-09-21,899.0495739571958
2000-09-22,932.4064954654996
2000-09-25,935.3509133576435
2000-09-26,935.6659498526743
2000-09-27,939.5449986367009
2000-09-28,938.6410333626973
2000-09-29,931.6457784482651
2000-10-02,942.0137359800221
2000-10-03,943.2336415474235
2000-10-04,922.357271702985
2000-10-05,926.0084435019126
