Date,MSCI Germany 100 Index
2000-05-31,1000.0
2000-06-01,1023.0218503757905
2000-06-02,1067.6102099849988
2000-06-05,1062.4344872567074
2000-06-06,1073.7643743039914
2000-06-07,1059.9694350649718
2000-06-08,1055.4502373423006
2000-06-09,1051.726862713392
2000-06-12,1053.0002999396604
2000-06-13,1061.2464411866397
2000-06-14,1070.1722359703886
2000-06-15,1058.4842866503088
2000-06-16,1050.8768251091726
2000-06-19,1053.664445305796
2000-06-20,1049.541839111047
2000-06-21,1022.7033742297006
2000-06-22,1011.4514945579479
2000-06-23,999.2952278583815
2000-06-26,1005.3500683803153
2000-06-27,1012.5045250857796
2000-06-28,1013.6606011937424
2000-06-29,994.3445509141302
2000-06-30,1004.738050130394
2000-07-03,1004.9297638669493
2000-07-04,999.3940139656821
2000-07-05,1010.7587632547143
2000-07-06,1007.5868570819299
2000-07-07,1016.5063072953102
2000-07-10,1022.0202702541915
2000-07-11,1010.5826609478472
2000-07-12,1007.6724733695818
2000-07-13,1013.5062529797067
2000-07-14,1031.619004569099
2000-07-17,1046.9527521167868
2000-07-18,1041.9354791473627
2000-07-19,1027.097650643809
2000-07-20,1037.594031820798
2000-07-21,1031.411596032667
2000-07-24,1021.9672401819518
2000-07-25,1032.2172169541282
2000-07-26,1030.7060585100135
2000-07-27,1011.5962498973807
2000-07-28,988.5803152319489
2000-07-31,997.8420984365194
2000-08-01,992.0464820558594
2000-08-02,973.8720178391379
2000-08-03,953.5399555978188
2000-08-04,958.3704437802107
2000-08-07,971.386742370957
2000-08-08,959.3812272808838
2000-08-09,968.734670916373
2000-08-10,988.6382291613369
2000-08-11,986.2532846937794
2000-08-14,986.5903369851483
2000-08-15,996.6421622888555
2000-08-16,993.7703961380596
2000-08-17,993.5309485365497
2000-08-18,979.9345295133729
2000-08-21,970.2230915220913
2000-08-22,967.0550383294003
2000-08-23,959.402449100037
2000-08-24,971.2434331092438
2000-08-25,981.9061410957788
2000-08-28,979.9294282471236
2000-08-29,972.8481295900178
2000-08-30,958.6324560600145
2000-08-31,958.1704951471582
2000-09-01,986.6836739259153
2000-09-04,1001.4681808369518
2000-09-05,978.7384472634265
2000-09-06,964.8323096760344
2000-09-07,959.2025749442985
2000-09-08,942.554732930566
2000-09-11,929.7690086062394
2000-09-12,919.4860585303767
2000-09-13,908.9275091269133
2000-09-14,911.7361564093405
2000-09-15,908.3026387588536
2000-09-18,883.1261108073096
2000-09-19,885.2056273543233
2000-09-20,859.1006972790618
2000-09-21,852.6466725078988
2000-09-22,886.6825406610951
2000-09-25,886.4261443418577
2000-09-26,889.9293483806241
2000-09-27,895.4764291298179
2000-09-28,900.2468510652598
2000-09-29,896.8333445331419
2000-10-02,905.446229077904
2000-10-03,900.0032036866827
2000-10-04,888.5249193024864
2000-10-05,892.5860277367369
2000-10-06,876.3736740914803
2000-10-09,862.1590442553506
2000-10-10,861.278690646755
2000-10-11,851.0001601473485
2000-10-12,829.1789473341386
2000-10-13,845.4856255357423
2000-10-16,831.0861779602297
2000-10-17,823.3690120720594
2000-10-18,813.5483673595428
2000-10-19,824.9154526996318
2000-10-20,824.3379073940866
2000-10-23,822.399454416985
2000-10-24,845.0219700351331
2000-10-25,829.5868555043002
2000-10-26,832.8060097587678
2000-10-27,864.0729550202797
2000-10-30,867.9568360829121
2000-10-31,884.2294539472156
2000-11-01,891.9948462488522
2000-11-02,898.6939327715447
2000-11-03,906.4336198811299
2000-11-06,904.7622768492073
2000-11-07,897.5542953621006
2000-11-08,885.1753751670369
2000-11-09,881.433323112517
2000-11-10,873.2770117461864
2000-11-13,851.5890768641442
2000-11-14,875.4591567222267
2000-11-15,875.1251946191799
2000-11-16,856.4557471206558
2000-11-17,843.4289251084673
2000-11-20,822.790592967163
2000-11-21,823.8917720162057
2000-11-22,800.6847947732575
2000-11-23,811.9005336650958
2000-11-24,819.8843602146229
2000-11-27,832.2097115660974
2000-11-28,828.5420820194892
2000-11-29,829.54952866266
2000-11-30,813.9788255925838
2000-12-01,828.7966087260312
2000-12-04,829.8730956135214
2000-12-05,852.6266123419342
2000-12-06,852.7079907944129
2000-12-07,849.8389925588812
2000-12-08,863.0411869710209
2000-12-11,864.1806263752329
2000-12-12,857.956063488428
2000-12-13,843.4672643923149
2000-12-14,838.4459658675556
2000-12-15,832.2614926595398
2000-12-18,836.4293765250228
2000-12-19,841.867909970379
2000-12-20,828.3543101766404
2000-12-21,827.6715943403523
2000-12-22,842.0468538398404
2000-12-25,842.0468538398404
2000-12-26,846.9708378246096
2000-12-27,856.8107003840407
2000-12-28,857.200759460268
2000-12-29,880.0416632864942
2001-01-01,880.0416632864942
2001-01-02,870.5998339425677
2001-01-03,882.0941233074818
2001-01-04,877.6288815590622
2001-01-05,880.4242624395922
2001-01-08,876.8937335621148
2001-01-09,868.0235093473101
2001-01-10,859.8015786006457
2001-01-11,885.3870449910554
2001-01-12,887.7503628668826
2001-01-15,886.3455760354137
2001-01-16,882.3814785285566
2001-01-17,892.4106759033672
2001-01-18,905.3198943436197
2001-01-19,897.3505892067321
2001-01-22,899.9697950505638
2001-01-23,908.799381016203
2001-01-24,893.6751250634225
2001-01-25,892.6836704525035
2001-01-26,890.2391758921827
2001-01-29,893.7297583680606
2001-01-30,898.8416327638906
2001-01-31,909.847605609252
2001-02-01,909.8457793770227
2001-02-02,896.0267780883486
2001-02-05,899.6501627302173
2001-02-06,899.8621659561657
2001-02-07,888.147108151429
2001-02-08,881.2496441392625
2001-02-09,870.8510189790694
2001-02-12,883.7285523884041
2001-02-13,875.347390398709
2001-02-14,862.3620739146216
2001-02-15,861.583138070307
2001-02-16,855.8395565079182
2001-02-19,862.1473391348826
2001-02-20,848.7700728769514
2001-02-21,840.5909167222436
2001-02-22,828.3429143242417
2001-02-23,806.6160081944824
2001-02-26,821.073858532978
2001-02-27,833.040474578116
2001-02-28,836.278553640236
2001-03-01,832.8361612130328
2001-03-02,842.5705822198584
2001-03-05,842.8049471422768
2001-03-06,854.4972205585891
2001-03-07,854.8716487665779
2001-03-08,854.1076526090715
2001-03-09,846.1842094116001
2001-03-12,824.7440700355525
2001-03-13,801.3123951350459
2001-03-14,775.1810405716361
2001-03-15,783.9661502646002
2001-03-16,756.6755687691362
2001-03-19,747.6463223682786
2001-03-20,767.1360317126413
2001-03-21,741.4932613720425
2001-03-22,700.9940228697259
2001-03-23,727.6653483124277
2001-03-26,751.3822215219182
2001-03-27,776.7763685626596
2001-03-28,756.5638287613034
2001-03-29,756.6901889718793
2001-03-30,756.346057441914
2001-04-02,744.8449605753062
2001-04-03,724.2063163018682
2001-04-04,741.5590896591058
2001-04-05,756.5393591542937
2001-04-06,752.5248496760081
2001-04-09,761.8479543114778
2001-04-10,766.4726135437434
2001-04-11,766.4228081422359
2001-04-12,780.0955784052468
2001-04-13,780.0955784052468
2001-04-16,772.1064636899205
2001-04-17,761.7582444594362
2001-04-18,781.3170977271732
2001-04-19,798.142201531263
2001-04-20,802.7172937907842
2001-04-23,790.6696333207826
2001-04-24,795.5622584710256
2001-04-25,798.3511001043539
2001-04-26,805.1415117353974
2001-04-27,801.6180214883873
2001-04-30,807.2914051137456
2001-05-01,811.5711987064391
2001-05-02,807.9562858589373
2001-05-03,795.05900177293
2001-05-04,800.6109962389403
2001-05-07,796.5794213699677
2001-05-08,790.1604023729955
2001-05-09,783.2979571822408
2001-05-10,793.3110445753362
2001-05-11,784.5010167636527
2001-05-14,773.610138445307
2001-05-15,779.7726881674263
2001-05-16,791.3582894320465
2001-05-17,793.6944662230535
2001-05-18,791.5078699594397
2001-05-21,796.91705275078
2001-05-22,793.7445488114932
2001-05-23,781.4692102669532
2001-05-24,784.4703150479053
2001-05-25,777.8245820991448
2001-05-28,779.389876774313
2001-05-29,764.407231953418
2001-05-30,757.0988404355409
2001-05-31,756.4965575164116
2001-06-01,756.2257302477946
