Date,JAPAN IMI
1994-05-31,957.6652343563219
1994-06-30,1015.6114810127467
1994-07-29,978.438192296666
1994-08-31,980.8751054821599
1994-09-30,955.0063840232704
1994-10-31,977.4674662070508
1994-11-30,916.8004567655079
1994-12-30,933.5471716910224
1995-01-31,879.7004017867727
1995-02-28,827.5852394188865
1995-03-31,903.5918800242972
1995-04-28,942.1688341684754
1995-05-31,879.88733530782
1995-06-30,841.0151822309161
1995-07-31,901.8142207640046
1995-08-31,869.5465395898038
1995-09-29,873.1166312482563
1995-10-31,827.5971731111273
1995-11-30,871.0547161971302
1995-12-29,911.5935441335716
1996-01-31,898.2138687259632
1996-02-29,884.7857056068839
1996-03-29,915.2129267024317
1996-04-30,976.9532852603403
1996-05-31,930.0143076858697
1996-06-28,934.4189714496224
1996-07-31,890.7932254207476
1996-08-30,853.9931217736884
1996-09-30,875.7124439855586
1996-10-31,817.4488718681013
1996-11-29,820.4395640696268
1996-12-31,759.9519319620189
1997-01-01,759.9519319620189
1997-01-02,762.41514968522
1997-01-03,759.1017275630938
1997-01-06,767.5356546385698
1997-01-07,757.3308160724504
1997-01-08,744.4240372364428
1997-01-09,721.8959308518104
1997-01-10,696.3240652184769
1997-01-13,714.38770453023
1997-01-14,712.5081475066065
1997-01-15,710.8602280142445
1997-01-16,719.0623953952671
1997-01-17,712.221127736553
1997-01-20,693.9848491508347
1997-01-21,689.3133012777697
1997-01-22,696.871809878056
1997-01-23,688.9044890327893
1997-01-24,685.033995649618
1997-01-27,670.1334806177862
1997-01-28,668.9977729298304
1997-01-29,673.8384820959519
1997-01-30,665.698625812564
1997-01-31,680.068575921214
1997-02-03,676.4545993766027
1997-02-04,678.3589188892114
1997-02-05,662.4014183884427
1997-02-06,658.5675370487514
1997-02-07,648.4361929009297
1997-02-10,663.8643650321052
1997-02-11,662.5516193541715
1997-02-12,664.3949189123296
1997-02-13,666.6382366461562
1997-02-14,672.3663325457532
1997-02-17,672.579058802063
1997-02-18,668.9155127738064
1997-02-19,668.2685206598965
1997-02-20,687.463990367897
1997-02-21,694.8079376009231
1997-02-24,698.4831506203443
1997-02-25,699.9916428788689
1997-02-26,695.5022784416968
1997-02-27,700.8841739031985
1997-02-28,691.0242040195178
1997-03-03,685.2122055527788
1997-03-04,683.2803757658223
1997-03-05,678.0939688275513
1997-03-06,668.4995157962989
1997-03-07,669.7283893965129
1997-03-10,669.6767858044885
1997-03-11,672.5560570644788
1997-03-12,666.6976916597907
1997-03-13,658.5405033572612
1997-03-14,657.025687142862
1997-03-17,657.7927998033887
1997-03-18,671.4649131985384
1997-03-19,672.6668087995068
1997-03-20,668.9178392944756
1997-03-21,680.3511952142212
1997-03-24,670.168882665157
1997-03-25,671.623193217531
1997-03-26,675.0633059969638
1997-03-27,671.8923464932642
1997-03-28,668.6491235962518
1997-03-31,666.7487895730083
1997-04-01,665.8677360498857
1997-04-02,674.7240291970656
1997-04-03,674.8852032980623
1997-04-04,662.2181627972376
1997-04-07,646.7300954387596
1997-04-08,648.6295249412503
1997-04-09,637.1504104848
1997-04-10,628.8692045651181
1997-04-11,635.2909200025829
1997-04-14,630.285740208122
1997-04-15,636.3292347877606
1997-04-16,645.4169009239156
1997-04-17,649.3928966777014
1997-04-18,659.4036523082437
1997-04-21,670.6469513716737
1997-04-22,667.9652143862007
1997-04-23,675.3096618781302
1997-04-24,674.5119393374322
1997-04-25,671.6587332339822
1997-04-28,668.4316990369871
1997-04-29,667.4723205318696
1997-04-30,680.4231744697363
1997-05-01,690.6219766212839
1997-05-02,694.4803964006716
1997-05-05,694.3365262481794
1997-05-06,720.8332441888149
1997-05-07,720.4547295001606
1997-05-08,724.2684714479872
1997-05-09,728.8846658707508
1997-05-12,755.4668985008487
1997-05-13,756.0144754939349
1997-05-14,762.6685099852627
1997-05-15,770.7965281618416
1997-05-16,783.8580435109129
1997-05-19,782.9750712529665
1997-05-20,796.5775410111762
1997-05-21,778.5940705396647
1997-05-22,767.3708723653299
1997-05-23,776.96097441624
1997-05-26,772.3297803163989
1997-05-27,766.3593782272757
1997-05-28,783.7801700419009
1997-05-29,780.4167731735141
1997-05-30,769.7570632614977
1997-06-02,778.5514130646926
1997-06-03,783.4823595667211
1997-06-04,786.3802913432984
1997-06-05,788.9644927186866
1997-06-06,787.8881208716763
1997-06-09,804.1475997854891
1997-06-10,808.6528470656823
1997-06-11,816.2553517871429
1997-06-12,806.2367174254002
1997-06-13,803.0766168957373
1997-06-16,818.2006034286254
1997-06-17,815.8565580242873
1997-06-18,814.9219548370659
1997-06-19,809.1638413025779
1997-06-20,803.4463992557424
1997-06-23,798.0942677945692
1997-06-24,802.283246794396
1997-06-25,821.6500366566397
1997-06-26,824.3845775206613
1997-06-27,812.1676683842402
1997-06-30,816.7713840820898
1997-07-01,802.4006675419557
1997-07-02,805.7598083046065
1997-07-03,809.4180011026644
1997-07-04,802.7448549078758
1997-07-07,801.7273614385257
1997-07-08,802.4542534760163
1997-07-09,798.3245623980667
1997-07-10,798.6818786000629
1997-07-11,797.4510557688308
1997-07-14,806.1821162454444
1997-07-15,792.7603250692597
1997-07-16,801.166334821372
1997-07-17,804.2758339028635
1997-07-18,801.0910753944474
1997-07-21,798.8389112067873
1997-07-22,796.3883750065131
1997-07-23,793.8090877242283
1997-07-24,796.919477009052
1997-07-25,794.2963109014726
1997-07-28,793.5978942702146
1997-07-29,790.1758016966581
1997-07-30,781.1627701171103
1997-07-31,783.6810567428021
1997-08-01,771.8535292919202
1997-08-04,762.8900573166937
1997-08-05,751.0819800498095
1997-08-06,762.5308421747787
1997-08-07,759.3514225499861
1997-08-08,779.6094914400643
1997-08-11,758.3765966113075
1997-08-12,765.1225035509673
1997-08-13,769.1771557050461
1997-08-14,761.5548297680186
1997-08-15,769.659967046171
1997-08-18,759.9433366604658
1997-08-19,753.3994211125472
1997-08-20,758.0293609137331
1997-08-21,759.872670468291
1997-08-22,744.6878159125409
1997-08-25,735.7909751457335
1997-08-26,742.2506044647175
1997-08-27,729.122299895793
1997-08-28,728.3339106624991
1997-08-29,712.5439079999526
1997-09-01,696.5617680359629
1997-09-02,698.539736213137
1997-09-03,717.8409615985953
1997-09-04,716.8776621985351
1997-09-05,714.4360768037266
1997-09-08,712.405612276155
1997-09-09,724.6954387448632
1997-09-10,723.7250980012469
1997-09-11,707.743564028733
1997-09-12,692.2153239951031
1997-09-15,695.3187508008102
1997-09-16,690.2736897311493
1997-09-17,685.0153493927021
1997-09-18,679.4986134771756
1997-09-19,683.0119235595641
1997-09-22,687.0365678416156
1997-09-23,690.6114485041392
1997-09-24,710.3559310611897
1997-09-25,703.2552911911204
1997-09-26,690.6619998617342
1997-09-29,686.6347177581792
1997-09-30,689.271008464953
1997-10-01,687.9129526561317
1997-10-02,677.4181645616245
1997-10-03,675.5645791152319
1997-10-06,685.0061380280467
1997-10-07,676.6748200403601
1997-10-08,682.5070814884863
1997-10-09,674.9172251542158
1997-10-10,680.9995114530949
1997-10-13,665.4774067028009
1997-10-14,660.3367801616154
1997-10-15,666.0342387289852
1997-10-16,685.1251515977965
1997-10-17,680.6569215754593
1997-10-20,668.1041771823542
1997-10-21,671.1420683467076
1997-10-22,680.3831156466504
1997-10-23,659.5619890039741
1997-10-24,660.2388649841932
1997-10-27,648.3309512793354
1997-10-28,635.6556226519697
1997-10-29,651.4564662652864
1997-10-30,638.3436505920306
1997-10-31,639.1042550908872
1997-11-03,636.3182711187227
1997-11-04,633.5800051144255
1997-11-05,625.9603964381597
1997-11-06,622.5827231890148
1997-11-07,599.2231173621997
1997-11-10,587.1772823825887
1997-11-11,589.058811056136
1997-11-12,573.8522288426389
1997-11-13,572.4638058758887
1997-11-14,557.4409004779397
1997-11-17,599.2955896283607
1997-11-18,611.1084900822469
1997-11-19,577.7872601942142
1997-11-20,587.7288482813241
1997-11-21,608.2398473931112
1997-11-24,603.7966582484207
1997-11-25,569.7776491605208
1997-11-26,570.4427246362937
1997-11-27,585.272702298428
1997-11-28,587.9174015490512
1997-12-01,590.4265484051335
1997-12-02,592.1165154791647
1997-12-03,584.14447582348
1997-12-04,570.6448456855059
1997-12-05,570.862144227445
1997-12-08,562.044325474631
1997-12-09,576.9465092252258
1997-12-10,578.208546070317
1997-12-11,561.5588848803087
1997-12-12,553.5794235414476
1997-12-15,550.8184609994343
1997-12-16,551.3219695654583
1997-12-17,579.4989111204768
1997-12-18,567.7445519111592
1997-12-19,545.2170260232803
1997-12-22,523.0515775790552
1997-12-23,524.7747102467806
1997-12-24,525.951023832594
1997-12-25,526.723999805129
1997-12-26,529.4601556780561
1997-12-29,533.0954646113552
1997-12-30,545.9154536839344
1997-12-31,544.694370812902
1998-01-01,544.694370812902
1998-01-02,535.2267943695264
1998-01-05,526.0528886688971
1998-01-06,524.6346815438047
1998-01-07,532.7627845600676
1998-01-08,530.0412251121086
1998-01-09,529.0489377954685
1998-01-12,510.6037626246009
1998-01-13,515.2209156792636
1998-01-14,528.0000622744949
1998-01-15,532.2791472611029
1998-01-16,561.5378225466403
1998-01-19,575.3098500981946
1998-01-20,575.7348450759831
1998-01-21,587.4004915951383
1998-01-22,585.9186859584278
1998-01-23,597.3804171546042
1998-01-26,614.9233832749238
1998-01-27,618.9162958718839
1998-01-28,623.0265202413516
1998-01-29,618.1485652602403
1998-01-30,602.6383588826311
1998-02-02,601.2300491666201
1998-02-03,611.8487973015426
1998-02-04,618.2995349899289
1998-02-05,623.8209503015481
1998-02-06,624.4576141591824
1998-02-09,628.3526209804537
1998-02-10,635.0438610886395
1998-02-11,634.0675285740291
1998-02-12,633.861831820104
1998-02-13,617.1968378091595
1998-02-16,610.8270256028169
1998-02-17,606.9842473815464
1998-02-18,603.2175009312846
1998-02-19,602.0321837314744
1998-02-20,597.3316350717799
1998-02-23,593.2723111495128
1998-02-24,584.4441159214449
1998-02-25,583.8972060078563
1998-02-26,591.3617314560917
1998-02-27,607.3748777390662
1998-03-02,623.0073610411492
1998-03-03,620.2863698968201
1998-03-04,615.6616229285427
1998-03-05,603.2397929016394
1998-03-06,607.265968694794
1998-03-09,602.9757735014014
1998-03-10,602.285011291164
1998-03-11,588.093607548819
1998-03-12,581.8702886673428
1998-03-13,599.4295875344822
1998-03-16,588.5861015855354
1998-03-17,590.4987639044365
1998-03-18,578.797750005396
1998-03-19,576.7654759530935
1998-03-20,578.7088690748238
1998-03-23,577.0912213077053
1998-03-24,571.6406154336139
1998-03-25,577.3538869402057
1998-03-26,592.3779432143377
1998-03-27,584.1617623594785
1998-03-30,568.293762419156
1998-03-31,567.4822706392591
1998-04-01,559.9279698741416
1998-04-02,540.8443703211464
1998-04-03,532.9581620603087
1998-04-06,539.3925586163734
1998-04-07,548.1192514155777
1998-04-08,566.1283180815506
1998-04-09,583.386211160023
1998-04-10,582.3971833918356
1998-04-13,581.3280767290813
1998-04-14,580.915800083556
1998-04-15,580.7216309040815
1998-04-16,559.7005250075836
1998-04-17,558.5469859414017
1998-04-20,555.7791119688966
1998-04-21,563.0290733074169
1998-04-22,564.2341877654101
1998-04-23,568.5414723329969
1998-04-24,573.2463518983517
1998-04-27,556.7789544854252
1998-04-28,551.2098642258505
1998-04-29,552.5017505836007
1998-04-30,561.6242786844168
1998-05-01,555.3169007178133
1998-05-04,554.7249598816529
1998-05-05,560.8305556902789
1998-05-06,549.4851096729994
1998-05-07,542.8767926706206
1998-05-08,543.3875625434658
1998-05-11,549.7846155545842
1998-05-12,546.1841107758428
1998-05-13,546.2443989508614
1998-05-14,546.3029374400884
1998-05-15,546.1185078969031
1998-05-18,538.5307584315462
1998-05-19,543.0794242575661
1998-05-20,545.2487800324349
1998-05-21,551.0533192629133
1998-05-22,549.5191217161897
1998-05-25,542.524165555441
1998-05-26,541.5272725795655
1998-05-27,538.430663599336
1998-05-28,535.7616277491152
1998-05-29,534.5708188469009
1998-06-01,520.312405073284
1998-06-02,530.0351854349251
1998-06-03,529.2879793126103
1998-06-04,530.6102190724256
1998-06-05,523.2534956538781
1998-06-08,518.3845324597594
1998-06-09,522.9129119650497
1998-06-10,515.4077448659745
1998-06-11,502.59872648564334
1998-06-12,495.7429709914553
1998-06-15,483.64359734863206
1998-06-16,486.23379820730594
1998-06-17,508.1418529332817
1998-06-18,529.367596180712
1998-06-19,537.4495074579863
1998-06-22,521.8727587427557
1998-06-23,513.6507811048111
1998-06-24,509.8027997838588
1998-06-25,509.1313158280181
1998-06-26,505.63883796432447
1998-06-29,514.4629045941982
1998-06-30,537.2639562821688
1998-07-01,554.1299625845505
1998-07-02,545.1955221255463
1998-07-03,551.2415370836018
1998-07-06,544.8265995537713
1998-07-07,553.9431418823707
1998-07-08,550.2873475209025
1998-07-09,541.8052829764339
1998-07-10,534.556506013713
1998-07-13,540.8860046319393
1998-07-14,550.1113294190133
1998-07-15,550.3959941127116
1998-07-16,555.8393703053456
1998-07-17,555.9056293452004
1998-07-20,558.4748657791274
1998-07-21,553.8916274327578
1998-07-22,543.0462780470865
1998-07-23,537.9684074345413
1998-07-24,542.9882560510114
1998-07-27,527.4202076597951
1998-07-28,533.2392343691789
1998-07-29,529.20749632379
1998-07-30,531.8918112592908
1998-07-31,531.6441629803425
1998-08-03,519.5254293429062
1998-08-04,517.2979345888003
1998-08-05,520.937416482179
1998-08-06,516.0999299761972
1998-08-07,511.4414296985605
1998-08-10,501.74642810078427
1998-08-11,491.2801701041109
1998-08-12,491.5418484392888
1998-08-13,494.1551878200742
1998-08-14,487.43402078960133
1998-08-17,480.5898526461987
1998-08-18,489.240763650296
1998-08-19,500.3344259319975
