Date,MSCI Switzerland 100 Index
2000-05-31,1000.0
2000-06-01,1003.0179300550321
2000-06-02,1032.3106083667221
2000-06-05,1026.5670227056162
2000-06-06,1038.029462870795
2000-06-07,1044.4140152635262
2000-06-08,1044.3005527907214
2000-06-09,1042.4002489343334
2000-06-12,1047.9076775644844
2000-06-13,1054.398889379522
2000-06-14,1059.0486585382253
2000-06-15,1045.819754461432
2000-06-16,1057.4828619648108
2000-06-19,1051.4356453726996
2000-06-20,1050.8474652793893
2000-06-21,1037.975172573852
2000-06-22,1021.0071695664835
2000-06-23,1014.6110505688433
2000-06-26,1018.1891195334262
2000-06-27,1026.9627688202256
2000-06-28,1031.3113762634987
2000-06-29,1031.0504378139674
2000-06-30,1044.222189257639
2000-07-03,1044.8335634159303
2000-07-04,1050.6035161256386
2000-07-05,1066.1942871505682
2000-07-06,1073.8374203037483
2000-07-07,1070.809958575225
2000-07-10,1075.9158939249398
2000-07-11,1073.9252875567126
2000-07-12,1062.0300123612335
2000-07-13,1060.8409218599393
2000-07-14,1063.0160922570774
2000-07-17,1057.942737023945
2000-07-18,1051.8379880685452
2000-07-19,1046.4433767022708
2000-07-20,1048.4744062488578
2000-07-21,1050.4480767232913
2000-07-24,1060.6153662830197
2000-07-25,1071.1173764375278
2000-07-26,1071.2179102127072
2000-07-27,1069.07032073706
2000-07-28,1056.6176027149831
2000-07-31,1059.782129753843
2000-08-01,1059.0524488981525
2000-08-02,1063.2545705206587
2000-08-03,1049.2437370351506
2000-08-04,1053.3070031125822
2000-08-07,1067.8015919904906
2000-08-08,1058.4411666383094
2000-08-09,1056.8314947369101
2000-08-10,1065.1971049647484
2000-08-11,1058.3325465877977
2000-08-14,1065.3850370958503
2000-08-15,1070.6426520817602
2000-08-16,1075.765383788679
2000-08-17,1070.9755333898297
2000-08-18,1063.9669909014626
2000-08-21,1063.654321316138
2000-08-22,1061.975966307074
2000-08-23,1070.2591048888746
2000-08-24,1078.9350847586732
2000-08-25,1077.8468407862724
2000-08-28,1077.447304214872
2000-08-29,1061.98995715107
2000-08-30,1050.1092144640616
2000-08-31,1045.3346421873064
2000-09-01,1060.2182760938986
2000-09-04,1055.0505623958998
2000-09-05,1037.8044760577554
2000-09-06,1025.9045231699902
2000-09-07,1017.7521146313675
2000-09-08,1009.1647317084378
2000-09-11,1017.6803474642902
2000-09-12,1011.25077286311
2000-09-13,1014.8952936410974
2000-09-14,1005.7986773299906
2000-09-15,1007.2701354063732
2000-09-18,991.8626018937005
2000-09-19,990.3362106136339
2000-09-20,980.7120821523747
2000-09-21,985.0606574377179
2000-09-22,1020.5930381628656
2000-09-25,1021.9933463421722
2000-09-26,1020.4371145575864
2000-09-27,1017.9537015666004
2000-09-28,1020.4516372877646
2000-09-29,1003.3057334835796
2000-10-02,1022.2859354956906
2000-10-03,1027.8154797031214
2000-10-04,1022.6227714863646
