Date,UNITED KINGDOM IMI
1994-05-31,203.75041863007772
1994-06-30,203.99805898706666
1994-07-29,214.93495445769403
1994-08-31,227.36316301242596
1994-09-30,218.31848435835093
1994-10-31,230.76430299310567
1994-11-30,220.8298572996466
1994-12-30,221.37301095061702
1995-01-31,219.37967302280808
1995-02-28,220.06418213621967
1995-03-31,237.15324513367403
1995-04-28,241.2978821878117
1995-05-31,247.11104729661432
1995-06-30,247.4708441441966
1995-07-31,262.17286229585284
1995-08-31,257.91581762263206
1995-09-29,267.9072743129726
1995-10-31,268.1458506524525
1995-11-30,269.0559444116846
1995-12-29,276.91997731381934
1996-01-31,276.1504625993087
1996-02-29,280.1768894821562
1996-03-29,282.8773541733222
1996-04-30,290.20272330673373
1996-05-31,296.67415632358717
1996-06-28,294.68825158219715
1996-07-31,293.32011014122764
1996-08-30,310.3142023256012
1996-09-30,317.1169126869702
1996-10-31,333.582556702527
1996-11-29,350.5347428442313
1996-12-31,364.34782402155747
1997-01-01,364.3446998006109
1997-01-02,355.6856197022642
1997-01-03,358.49021045404015
1997-01-06,358.9377149272094
1997-01-07,359.6204072809162
1997-01-08,359.0320152782123
1997-01-09,360.08705720107463
1997-01-10,355.12120605253864
1997-01-13,356.3748252994822
1997-01-14,360.91899799385874
1997-01-15,362.14140238062913
1997-01-16,364.4768637578122
1997-01-17,363.91036653725206
1997-01-20,361.87844089164116
1997-01-21,361.9535365525966
1997-01-22,361.57587763134177
1997-01-23,359.6456954793949
1997-01-24,356.2356479866948
1997-01-27,354.8413357736216
1997-01-28,353.2430247397205
1997-01-29,353.21157239281723
1997-01-30,353.58409738267517
1997-01-31,354.32225911110186
1997-02-03,355.1095754722596
1997-02-04,356.93205204377097
1997-02-05,361.31290664817794
1997-02-06,360.17726777570346
1997-02-07,361.193406551032
1997-02-10,363.58868558973955
1997-02-11,365.227199903278
1997-02-12,363.106709396319
1997-02-13,362.1688353130365
1997-02-14,363.1263741926833
1997-02-17,362.3335965850157
1997-02-18,358.703856636367
1997-02-19,362.72403238671694
1997-02-20,362.5942606072906
1997-02-21,363.1171608085882
1997-02-24,366.9643439542084
1997-02-25,368.40352544585033
1997-02-26,367.3091888367184
1997-02-27,366.4789833823281
1997-02-28,365.4966749729346
1997-03-03,363.05709465788857
1997-03-04,365.82731851618763
1997-03-05,364.51846741085717
1997-03-06,367.9636598769537
1997-03-07,367.7075272796216
1997-03-10,368.7615625838558
1997-03-11,369.9512311494933
1997-03-12,365.79159331886234
1997-03-13,365.24503188777766
1997-03-14,367.4819557553621
1997-03-17,363.3223518898963
1997-03-18,362.0953447719745
1997-03-19,362.2450716353125
1997-03-20,355.45945016716956
1997-03-21,357.3513344094795
1997-03-24,356.870407242792
1997-03-25,362.14770469837424
1997-03-26,366.0111523668131
1997-03-27,367.6045866439303
1997-03-28,368.56123231283107
1997-03-31,370.31042529082544
1997-04-01,366.02438605917956
1997-04-02,364.9713274354256
1997-04-03,362.79721763440557
1997-04-04,364.13276791267265
1997-04-07,364.5748855295935
1997-04-08,363.03495826786656
1997-04-09,364.85645511684396
1997-04-10,366.4957702762181
1997-04-11,363.8911286365425
1997-04-14,362.6528912679353
1997-04-15,365.7692608545231
1997-04-16,365.60596786138916
1997-04-17,367.3929268988659
1997-04-18,368.56076399903463
1997-04-21,370.83290099461607
1997-04-22,372.3181578636717
1997-04-23,372.0969987778466
1997-04-24,372.66081826345885
1997-04-25,370.4674837615141
1997-04-28,371.9830988466049
1997-04-29,376.68771303790703
1997-04-30,374.733086716717
1997-05-01,375.72565761866883
1997-05-02,374.9932297700871
1997-05-05,375.64198811218677
1997-05-06,384.10390939374963
1997-05-07,385.28550162466234
1997-05-08,384.1209739910284
1997-05-09,387.2903105131945
1997-05-12,391.40775112789225
1997-05-13,394.5968723166186
1997-05-14,396.336179288091
1997-05-15,395.8105900487514
1997-05-16,396.04846015986146
1997-05-19,393.3268571601759
1997-05-20,392.2003372699102
1997-05-21,395.26007335782396
1997-05-22,392.49414305918293
1997-05-23,392.1165864437057
1997-05-26,394.45144505426924
1997-05-27,393.67580926902275
1997-05-28,395.6061903803465
1997-05-29,395.6296002246147
1997-05-30,391.2586474799046
1997-06-02,387.1032612084804
1997-06-03,387.09284222206696
1997-06-04,385.270921805952
1997-06-05,387.04547176213913
1997-06-06,390.7049295888743
1997-06-09,395.6359690831236
1997-06-10,400.5797136330823
1997-06-11,399.22496772614545
1997-06-12,401.4095308891741
1997-06-13,403.95347254974445
1997-06-16,402.1137181381605
1997-06-17,397.63781259109214
1997-06-18,396.05080913102
1997-06-19,397.23796966927927
1997-06-20,395.3937841327785
1997-06-23,396.33113879866846
1997-06-24,397.8480112624774
1997-06-25,400.41858921379463
1997-06-26,402.14978447667886
1997-06-27,399.77422155610736
1997-06-30,397.7156968817383
1997-07-01,404.56162478297955
1997-07-02,404.42311445188705
1997-07-03,417.9892930624702
1997-07-04,417.32225695243085
1997-07-07,416.0554064548557
1997-07-08,413.62599355208437
1997-07-09,412.38505938852137
1997-07-10,412.9924528209036
1997-07-11,417.11283106682066
1997-07-14,419.86235570016333
1997-07-15,419.6164683091887
1997-07-16,424.74748609696496
1997-07-17,422.8714038253565
1997-07-18,418.67460877908974
1997-07-21,414.481741492816
1997-07-22,416.7860591376856
1997-07-23,420.01878274918846
1997-07-24,417.23018864076084
1997-07-25,414.3057105710371
1997-07-28,407.05661009357385
1997-07-29,407.1885734990903
1997-07-30,410.98808029949794
1997-07-31,411.2124713854144
1997-08-01,410.5912909759715
1997-08-04,408.8967173146232
1997-08-05,412.29867950947414
1997-08-06,410.00623571183473
1997-08-07,411.23378656404446
1997-08-08,406.6882823087818
1997-08-11,411.87642409874724
1997-08-12,411.81037431863285
1997-08-13,407.6430376339646
1997-08-14,408.8662640893361
1997-08-15,407.16389672963555
1997-08-18,405.26185260169046
1997-08-19,409.5448320931974
1997-08-20,408.92261430750244
1997-08-21,408.8704686736258
1997-08-22,408.2293405811751
1997-08-25,407.93690772078804
1997-08-26,409.0676582775425
1997-08-27,410.0986519303329
1997-08-28,406.8159191082686
1997-08-29,406.42768158054747
1997-09-01,407.6565827883307
1997-09-02,408.34717695297525
1997-09-03,407.58164027364637
1997-09-04,409.5524020285681
1997-09-05,409.82187016962104
1997-09-08,408.9498791362092
1997-09-09,408.753836269712
1997-09-10,404.6856922794423
1997-09-11,401.3576291759694
1997-09-12,406.0751933341925
1997-09-15,408.6526701906835
1997-09-16,410.6798378557917
1997-09-17,415.6745949509103
1997-09-18,421.77743036036566
1997-09-19,418.58441553821734
1997-09-22,420.7323149432255
1997-09-23,420.1059107217045
1997-09-24,423.5689112097535
1997-09-25,426.32766117276856
1997-09-26,432.780458076413
1997-09-29,435.78674639819815
1997-09-30,437.34066996018555
1997-10-01,441.6885242458886
1997-10-02,441.54323741582135
1997-10-03,443.05628253043415
1997-10-06,441.2940188602426
1997-10-07,444.7645435994792
1997-10-08,441.87644394661794
1997-10-09,439.9694677802329
1997-10-10,439.1211314009486
1997-10-13,445.34300551067804
1997-10-14,444.2951359644195
1997-10-15,443.4020685505945
1997-10-16,444.731349981209
1997-10-17,442.5410525845794
1997-10-20,442.469894997194
1997-10-21,444.85963788444997
1997-10-22,439.1415710760272
1997-10-23,426.1250972338177
1997-10-24,426.3738234129792
1997-10-27,422.84590801848753
1997-10-28,417.22042397991476
1997-10-29,424.9589066503645
1997-10-30,419.0807355607053
1997-10-31,424.06502235618035
1997-11-03,429.77248521710953
1997-11-04,431.0714300097606
1997-11-05,428.8160272609178
1997-11-06,430.5839960068293
1997-11-07,424.38303129862203
1997-11-10,424.82701171917
1997-11-11,428.6373261385373
1997-11-12,422.9559639003848
1997-11-13,420.27357772115005
1997-11-14,422.0370392993167
1997-11-17,429.9934739821044
1997-11-18,428.5521603276998
1997-11-19,427.16395572383874
1997-11-20,433.2667487047889
1997-11-21,437.1543613859121
1997-11-24,433.6310106469675
1997-11-25,427.4106565922203
1997-11-26,426.56443130337044
1997-11-27,428.0981306550941
1997-11-28,426.8335478782106
1997-12-01,432.5765882512205
1997-12-02,435.89059360457804
1997-12-03,436.546551854712
1997-12-04,441.9692188615499
1997-12-05,442.1454618737449
1997-12-08,443.59379581988793
1997-12-09,441.7143222362861
1997-12-10,440.00091386957746
1997-12-11,434.592736246318
1997-12-12,435.01785453068254
1997-12-15,434.40650035454894
1997-12-16,439.41022420447956
1997-12-17,443.13154327226744
1997-12-18,443.82253039086856
1997-12-19,435.9724270427419
1997-12-22,435.7742357189818
1997-12-23,438.85857164670585
1997-12-24,437.1090147358034
1997-12-25,437.1065828805837
1997-12-26,437.2449101386476
1997-12-29,443.934323607136
1997-12-30,442.1412608803664
1997-12-31,440.48876466223675
1998-01-01,440.4950285456297
1998-01-02,442.1570778171311
1998-01-05,446.513596726754
1998-01-06,445.81060415389794
1998-01-07,442.03270763101295
1998-01-08,440.81712266471663
1998-01-09,434.2881827500155
1998-01-12,428.70799012423635
1998-01-13,434.2022997723102
1998-01-14,436.02286683397006
1998-01-15,438.9729669713567
1998-01-16,447.1055206570375
1998-01-19,448.41443310309006
1998-01-20,446.4232468044476
1998-01-21,446.06116413534596
1998-01-22,449.84291291956947
1998-01-23,450.02499635812535
1998-01-26,451.32879941223155
1998-01-27,454.273056280707
1998-01-28,456.2931622599397
1998-01-29,458.95864307334506
1998-01-30,459.72110805791186
1998-02-02,470.08055093121493
1998-02-03,473.46099233970915
1998-02-04,475.9351438942311
1998-02-05,477.6354290377292
1998-02-06,477.64656791138077
1998-02-09,471.6557910202196
1998-02-10,470.82943555422236
1998-02-11,472.12665083216444
1998-02-12,471.0261789590684
1998-02-13,471.2435269415991
1998-02-16,475.6069163841766
1998-02-17,478.64306749387583
1998-02-18,483.1654818438109
1998-02-19,480.8912661240495
1998-02-20,483.40804363481607
1998-02-23,484.19835835130596
1998-02-24,481.22690775463235
1998-02-25,487.5651859706735
1998-02-26,489.35826483350985
1998-02-27,491.8789820587235
1998-03-02,497.45600972911456
1998-03-03,497.5571698039788
1998-03-04,490.86334524468407
1998-03-05,485.7138442403623
1998-03-06,490.75702410883093
1998-03-09,493.6497708345879
1998-03-10,496.25753060724946
1998-03-11,499.0792114202212
1998-03-12,500.68559807774335
1998-03-13,504.9213722714731
1998-03-16,503.9955538746624
1998-03-17,510.41871496695916
1998-03-18,514.2460294790797
1998-03-19,520.5065796109625
1998-03-20,519.0352796616381
1998-03-23,523.6298152429334
1998-03-24,524.1022832577974
1998-03-25,523.9560039437766
1998-03-26,522.4753898423123
1998-03-27,523.6929191108082
1998-03-30,520.8995342604358
1998-03-31,521.4839935670136
1998-04-01,527.0416889079381
1998-04-02,527.1782581517158
1998-04-03,525.772002809107
1998-04-06,528.4771741635503
1998-04-07,530.5073134536007
1998-04-08,527.6510756893741
1998-04-09,532.2592454452098
1998-04-10,532.2573791398081
1998-04-13,530.5918674071776
1998-04-14,536.7874811010431
1998-04-15,535.9868442802215
1998-04-16,531.550716443742
1998-04-17,524.5766436349586
1998-04-20,525.1159351063262
1998-04-21,524.5190065711786
1998-04-22,523.335937867025
1998-04-23,518.454338663898
1998-04-24,516.8109998961603
1998-04-27,507.9024694046347
1998-04-28,513.0958238026761
1998-04-29,515.8824799450508
1998-04-30,523.3621726345417
1998-05-01,527.7741279049978
1998-05-04,527.707370252399
1998-05-05,524.6844057307119
1998-05-06,526.4500393090661
1998-05-07,517.7432831273724
1998-05-08,517.6493013357417
1998-05-11,520.5194143305483
1998-05-12,517.1551749783428
1998-05-13,518.4110371582497
1998-05-14,515.9334702968515
1998-05-15,513.5652780749875
1998-05-18,505.2337128985153
1998-05-19,509.6641971750376
1998-05-20,514.4965563545646
1998-05-21,517.133633549974
1998-05-22,519.3239960089429
1998-05-25,517.494700471834
1998-05-26,522.2041638717386
1998-05-27,513.0915159641629
1998-05-28,512.3243770411001
1998-05-29,513.6617913032362
1998-06-01,513.5713985579747
1998-06-02,514.2875127975977
1998-06-03,518.4076724273618
1998-06-04,517.5219859130535
1998-06-05,521.4007616552387
1998-06-08,526.7597061283346
1998-06-09,526.8890936731481
1998-06-10,521.6654827578142
1998-06-11,512.7263682813672
1998-06-12,506.6113996349153
1998-06-15,502.48917140436333
1998-06-16,508.040679926323
1998-06-17,516.5842055470478
1998-06-18,519.4403849207017
1998-06-19,514.1986100280227
1998-06-22,510.56396351668093
1998-06-23,511.206611405729
1998-06-24,513.7630988405393
1998-06-25,519.0839281995231
1998-06-26,517.8345401962968
1998-06-29,519.0723469042813
1998-06-30,516.673173618724
1998-07-01,520.2323509024311
1998-07-02,523.1245973753411
1998-07-03,522.1936925705279
1998-07-06,522.2243238560623
1998-07-07,521.2018340744729
1998-07-08,520.8689024466302
1998-07-09,516.1057350362413
1998-07-10,513.9634540962778
1998-07-13,519.2060074640723
1998-07-14,527.581144350527
1998-07-15,530.5032358322434
1998-07-16,529.5103029420846
1998-07-17,534.6837161879389
1998-07-20,537.9511254438562
1998-07-21,534.0980841917082
1998-07-22,521.5511809867704
1998-07-23,519.6521598743376
1998-07-24,517.5894383456101
1998-07-27,512.2411244274612
1998-07-28,510.3283619055416
1998-07-29,507.32962980365664
1998-07-30,511.8972377317556
1998-07-31,505.8682485914844
1998-08-03,500.0178739211868
1998-08-04,497.43704068117756
1998-08-05,489.01294841670614
1998-08-06,485.13869873741714
1998-08-07,491.0901417566919
1998-08-10,485.31358221349717
1998-08-11,473.22285485612224
1998-08-12,474.12550425332313
1998-08-13,467.65427729799904
1998-08-14,470.90994587102546
1998-08-17,469.6722390975084
1998-08-18,482.0537568403905
1998-08-19,486.65993391510546
1998-08-20,486.5707928552905
1998-08-21,473.74035659323306
1998-08-24,481.0428021822944
1998-08-25,488.2213436904879
1998-08-26,478.73168302517723
1998-08-27,467.08807840968257
1998-08-28,460.7951192985107
1998-08-31,464.33050011857915
1998-09-01,455.6849498911874
1998-09-02,460.06972134270114
1998-09-03,454.89916528326586
1998-09-04,456.2283664918963
1998-09-07,468.4317615740114
1998-09-08,466.1363328245864
1998-09-09,465.9139916761372
1998-09-10,457.807039371649
1998-09-11,456.24189156391805
1998-09-14,465.4960798620221
1998-09-15,465.3187694743526
1998-09-16,467.12294961436646
1998-09-17,458.03272362155434
1998-09-18,451.15467395737517
1998-09-21,444.828294913258
1998-09-22,452.92875397680245
1998-09-23,460.3095850537217
1998-09-24,459.6825200618532
1998-09-25,453.9923827357499
1998-09-28,457.3797652553477
1998-09-29,459.2053510684411
1998-09-30,453.862067840901
1998-10-01,441.3846430355155
1998-10-02,429.89206717668264
1998-10-05,417.42648690162804
1998-10-06,431.5629538569947
1998-10-07,432.1358532619407
1998-10-08,426.51232521032875
1998-10-09,434.7966327146947
1998-10-12,445.9680339184
1998-10-13,445.11864973608886
1998-10-14,449.9601988252419
1998-10-15,451.9789823451995
1998-10-16,458.8059234447351
1998-10-19,454.47701442968753
1998-10-20,469.61103197936694
1998-10-21,464.87813260997984
1998-10-22,466.5419843692766
1998-10-23,464.30403578443503
1998-10-26,463.878540343523
1998-10-27,466.6409437469231
1998-10-28,465.43010336816593
1998-10-29,472.09696557608896
1998-10-30,478.11647326811965
1998-11-02,483.8742931930837
1998-11-03,479.60732957323285
1998-11-04,488.6013851173275
1998-11-05,480.0026036684869
1998-11-06,481.06381621443654
1998-11-09,476.4700425571661
1998-11-10,476.3488581154162
1998-11-11,479.20389582123687
1998-11-12,474.63501877268817
1998-11-13,478.98835745558745
1998-11-16,485.31389212800684
1998-11-17,484.4400511135786
1998-11-18,481.27000324502995
1998-11-19,489.23574866243433
1998-11-20,494.43591070402533
1998-11-23,503.3592142025221
1998-11-24,502.83412225840397
1998-11-25,500.0504902254244
1998-11-26,505.1483774984185
1998-11-27,504.46701437054344
1998-11-30,495.891239190411
1998-12-01,480.81404229938323
1998-12-02,480.8092967794571
1998-12-03,484.667872862202
1998-12-04,485.9740886153829
1998-12-07,482.146572435409
1998-12-08,485.1310151770092
1998-12-09,490.7376157531452
1998-12-10,492.0724561663707
1998-12-11,488.33222811996546
1998-12-14,489.1253369359839
1998-12-15,489.1388668002373
1998-12-16,492.3203474154609
1998-12-17,495.2292026328485
1998-12-18,502.15159795865895
1998-12-21,512.0862064662726
1998-12-22,509.2028961286803
1998-12-23,514.6975041325596
1998-12-24,510.6971906333032
1998-12-25,510.69502693182795
1998-12-28,511.03277414359775
1998-12-29,519.4124492084138
1998-12-30,511.84914746555285
1998-12-31,509.6906895832463
1999-01-01,509.6885414804043
1999-01-04,508.46550810834026
1999-01-05,513.3692773392172
1999-01-06,528.2855600770497
1999-01-07,522.9390052146875
1999-01-08,523.8612712064812
1999-01-11,519.6286086341227
1999-01-12,512.9299536570811
1999-01-13,505.3383173684847
1999-01-14,504.9349985063885
1999-01-15,511.3992009983793
1999-01-18,524.8984762702005
1999-01-19,520.1568332138252
1999-01-20,522.5925818956247
1999-01-21,517.9172726652716
1999-01-22,506.39868955798073
1999-01-25,508.9421724147897
1999-01-26,510.40921953563276
1999-01-27,508.21507755804924
1999-01-28,507.5608180398275
1999-01-29,508.8271223026454
1999-02-01,517.9677981454221
1999-02-02,521.3442672694318
1999-02-03,513.4170165689865
1999-02-04,513.7656098228786
1999-02-05,507.65331532393674
1999-02-08,504.48471765962694
1999-02-09,501.7136673646211
1999-02-10,498.261081149953
1999-02-11,506.0583915625986
1999-02-12,511.81243531458114
1999-02-15,516.4360326404509
1999-02-16,524.2771827004849
1999-02-17,522.4663966273733
1999-02-18,521.0581829716451
1999-02-19,517.1194594301418
1999-02-22,518.3841729398395
1999-02-23,520.6218570552163
1999-02-24,527.5614980379711
1999-02-25,522.5328667215641
1999-02-26,520.168992907889
1999-03-01,515.2185487029649
1999-03-02,517.9794010985447
1999-03-03,517.9419462767019
1999-03-04,518.9615142109728
1999-03-05,527.3186023115728
1999-03-08,527.7502500933554
1999-03-09,532.4634134844437
1999-03-10,537.4767162830517
1999-03-11,545.0637304214489
1999-03-12,544.9044632172399
1999-03-15,535.1226065074309
1999-03-16,535.7350752000297
1999-03-17,532.7108774364297
1999-03-18,530.7726297189994
1999-03-19,534.5330034990803
1999-03-22,533.693301110153
1999-03-23,528.2655724203718
1999-03-24,528.19905469213
1999-03-25,529.9320136575607
1999-03-26,530.0516245753606
1999-03-29,538.0677237992204
