Date,KOREA IMI
1998-12-31,262.61993338746447
1999-01-01,262.61993338746447
1999-01-04,278.95632207155853
1999-01-05,288.93121029275864
1999-01-06,298.44324450810956
1999-01-07,315.62865152692393
1999-01-08,306.6651739629999
1999-01-11,311.60531123759966
1999-01-12,304.8915264982016
1999-01-13,298.7907246177524
1999-01-14,282.5096477971008
1999-01-15,290.5045016798456
1999-01-18,293.2899752547452
1999-01-19,292.9663632693146
1999-01-20,295.01755378695134
1999-01-21,280.30607082441617
1999-01-22,263.96423263477794
1999-01-25,259.3054324383845
1999-01-26,256.38358472335625
1999-01-27,274.3673998528855
1999-01-28,279.07081993322936
1999-01-29,280.07839112456014
1999-02-01,286.45953964490695
1999-02-02,279.3531717602822
1999-02-03,272.59991633081063
1999-02-04,272.2653726860463
1999-02-05,272.90199882201324
1999-02-08,270.31632519682796
1999-02-09,259.50816822790637
1999-02-10,258.7446666162803
1999-02-11,259.3101711259919
1999-02-12,273.65182364058427
1999-02-15,274.66250763302713
1999-02-16,276.1797757122224
1999-02-17,274.87669299943434
1999-02-18,265.5436940830163
1999-02-19,256.49804302155434
1999-02-22,248.69303629842702
1999-02-23,248.46543382458066
1999-02-24,246.2863733515528
1999-02-25,243.97252503330895
1999-02-26,255.9130007261631
1999-03-01,257.89139641041396
1999-03-02,263.68812519887393
1999-03-03,263.22946563888166
1999-03-04,261.59448751359105
1999-03-05,263.36912607372483
1999-03-08,279.26608611677614
1999-03-09,280.1984214435716
1999-03-10,276.8651938542771
1999-03-11,286.7940086299306
1999-03-12,286.8866264071129
1999-03-15,287.977585931138
1999-03-16,294.6346649460449
1999-03-17,291.58445869348503
1999-03-18,282.76036551562925
1999-03-19,297.8612901161723
1999-03-22,300.57243025176354
1999-03-23,303.37445771681
1999-03-24,300.9355342587288
1999-03-25,301.6208292247543
1999-03-26,305.52595035341244
1999-03-29,301.70851271341877
1999-03-30,309.44931710214775
1999-03-31,308.0085223124081
1999-04-01,318.1630551895784
1999-04-02,323.85626544059903
1999-04-05,325.40809453503897
1999-04-06,334.37684643873376
1999-04-07,337.00046290545373
1999-04-08,338.843018971457
1999-04-09,343.53465594422806
1999-04-12,341.31398927090777
1999-04-13,343.74261251895695
1999-04-14,343.95274919926186
1999-04-15,364.31011894284364
1999-04-16,369.54646348619747
1999-04-19,400.98738474188764
1999-04-20,405.9619926046347
1999-04-21,392.9335272927755
1999-04-22,390.1608543172076
1999-04-23,394.69699554414393
1999-04-26,412.5706912090779
1999-04-27,422.3098079351507
1999-04-28,421.46518059328713
1999-04-29,402.6095533038795
1999-04-30,397.96590115701053
1999-05-03,398.44057877053336
1999-05-04,402.629284291795
1999-05-05,399.5726058244892
1999-05-06,415.27640310222847
1999-05-07,414.64437476031026
1999-05-10,415.62422997257846
1999-05-11,401.8674971086705
1999-05-12,397.81278479451333
1999-05-13,382.723545175
1999-05-14,379.168476259515
1999-05-17,371.7359267530129
1999-05-18,380.4675745983312
1999-05-19,383.38111803048525
1999-05-20,373.18043555249704
1999-05-21,377.6698822200658
1999-05-24,370.71342727516827
1999-05-25,371.52384144673556
1999-05-26,386.2256408689996
1999-05-27,391.80582132634373
1999-05-28,395.99838479743704
1999-05-31,399.132402982886
1999-06-01,408.4935979663391
1999-06-02,424.9645062870287
1999-06-03,427.9269866765165
1999-06-04,441.84347340603335
1999-06-07,467.653786712901
1999-06-08,469.3865038253994
1999-06-09,444.261322740359
1999-06-10,471.94529419580675
1999-06-11,467.4654618813889
1999-06-14,453.22004891121867
1999-06-15,446.5808068563339
1999-06-16,466.6789196175266
1999-06-17,467.6291973410109
1999-06-18,469.24967543179275
1999-06-21,490.85867459902295
1999-06-22,498.0495910989668
1999-06-23,503.38956018614175
1999-06-24,496.35922217631173
1999-06-25,494.48287245906175
1999-06-28,511.25937509752845
1999-06-29,509.32804323186906
1999-06-30,502.85570447101543
1999-07-01,525.0462063171242
1999-07-02,533.8504231596226
1999-07-05,549.1403023851318
1999-07-06,563.024006559854
1999-07-07,572.0247201225094
1999-07-08,565.2503104575043
1999-07-09,577.7431274006045
1999-07-12,566.5721956379061
1999-07-13,558.7260980566725
1999-07-14,534.2239721040331
1999-07-15,550.081647381826
1999-07-16,573.8412593084813
1999-07-19,575.4357659124634
1999-07-20,545.3528547568159
1999-07-21,519.6519043017353
1999-07-22,523.8933307660301
1999-07-23,486.55719089751625
1999-07-26,461.74187176092914
1999-07-27,495.8481818050085
1999-07-28,507.3742733867715
1999-07-29,530.7471725807064
1999-07-30,516.1207807308657
1999-08-02,514.391299385491
1999-08-03,521.9301376732187
1999-08-04,516.7249314736889
1999-08-05,494.6518100314872
1999-08-06,495.3508905393725
1999-08-09,505.423713105653
1999-08-10,515.8168345268421
1999-08-11,505.10376584875814
1999-08-12,506.5811740645663
1999-08-13,492.09381589825045
1999-08-16,490.0864359027904
1999-08-17,474.7069346392556
1999-08-18,473.0077474231876
1999-08-19,470.1115058882919
1999-08-20,472.38727605810124
1999-08-23,498.3481379917794
1999-08-24,508.9899577165393
1999-08-25,533.6913396717314
1999-08-26,534.5757935559162
1999-08-27,538.9195128757033
1999-08-30,528.540431365472
1999-08-31,522.3324829971748
1999-09-01,501.64786642831643
1999-09-02,491.3561852492104
1999-09-03,501.97705275808175
1999-09-06,520.292366137091
1999-09-07,519.052423547245
1999-09-08,514.590063113153
1999-09-09,525.577808420997
1999-09-10,535.9030600180726
1999-09-13,553.099691860951
1999-09-14,541.7881487768682
1999-09-15,534.8914686049517
1999-09-16,509.98711354700896
1999-09-17,513.6160407465151
1999-09-20,518.7596163762532
1999-09-21,528.7279884880622
1999-09-22,516.2510735841046
1999-09-23,519.5744374224503
1999-09-24,516.5294708002134
1999-09-27,497.0635571161206
1999-09-28,489.5770756044743
1999-09-29,467.03661541908696
1999-09-30,447.7777889663108
1999-10-01,448.78576597372995
1999-10-04,438.17763477078927
1999-10-05,427.2261730446797
1999-10-06,451.6564113262343
1999-10-07,458.46086352468154
1999-10-08,455.1887543329302
1999-10-11,451.1496960023523
1999-10-12,459.49338393833415
1999-10-13,457.58143839376226
1999-10-14,460.9759153525981
1999-10-15,455.99080386759545
1999-10-18,438.3088528707528
1999-10-19,431.2731235667071
1999-10-20,442.3281935052966
1999-10-21,434.1518873750536
1999-10-22,439.48644818836294
1999-10-25,428.71658580429425
1999-10-26,432.25017561363103
1999-10-27,433.7037177870473
1999-10-28,450.7830164194552
1999-10-29,458.3551993644853
1999-11-01,484.2930865964286
1999-11-02,492.841394000198
1999-11-03,491.90977573314626
1999-11-04,510.64844469010313
1999-11-05,511.8790185027925
1999-11-08,511.13269691995055
1999-11-09,530.1922723255637
1999-11-10,527.6682665882929
1999-11-11,536.3116139892962
1999-11-12,555.3526134034962
1999-11-15,554.614645139662
1999-11-16,575.3771260609863
1999-11-17,547.9101038168666
1999-11-18,555.3840543363464
1999-11-19,570.7753190032986
1999-11-22,559.6808718539868
1999-11-23,561.5214701741199
1999-11-24,568.2520546247365
1999-11-25,572.3577298860821
1999-11-26,563.4257251100105
1999-11-29,576.6679823774231
1999-11-30,596.4682435628583
1999-12-01,599.6244536132361
1999-12-02,586.7751533030569
1999-12-03,586.756756476651
1999-12-06,594.6601564585725
1999-12-07,602.5232962922595
1999-12-08,601.6590963483926
1999-12-09,598.7806529837328
1999-12-10,619.5607154849524
1999-12-13,620.7562608064919
1999-12-14,613.1047919651502
1999-12-15,589.5125448886015
1999-12-16,574.2994865151871
1999-12-17,580.468762320145
1999-12-20,589.9731475751119
1999-12-21,586.2398659642631
1999-12-22,594.4306804067284
1999-12-23,595.0713124569259
1999-12-24,605.7378173837565
1999-12-27,614.520526476226
1999-12-28,627.0815708057141
1999-12-29,629.1485629763885
1999-12-30,635.7135471516663
1999-12-31,635.957652972507
2000-01-03,631.5373006823542
2000-01-04,647.5927527773568
2000-01-05,592.5049439069857
2000-01-06,571.1238300959369
2000-01-07,571.1874274277043
2000-01-10,598.7208077220916
2000-01-11,586.6975939123581
2000-01-12,573.3880482103623
2000-01-13,576.1395147178462
2000-01-14,580.1263080052305
2000-01-17,605.1902429545064
2000-01-18,604.6998794012344
2000-01-19,569.9906825830183
2000-01-20,578.6910039997707
2000-01-21,570.251174563705
2000-01-24,578.2806569973119
2000-01-25,547.9898093578922
2000-01-26,546.4585455082077
2000-01-27,562.0121653986575
2000-01-28,592.254744391261
2000-01-31,594.7234061973086
2000-02-01,590.9833960346596
2000-02-02,600.2387071983196
2000-02-03,600.5952884811788
2000-02-04,603.5595885918625
2000-02-07,627.5751039428268
2000-02-08,613.0641033439416
2000-02-09,630.3594904167844
2000-02-10,630.9026381924939
2000-02-11,637.3044965592517
2000-02-14,610.3484694959687
2000-02-15,579.4804490719692
2000-02-16,585.9051602981688
2000-02-17,595.3976010159931
2000-02-18,583.3770071092431
2000-02-21,557.6210831647174
2000-02-22,545.1768662542312
2000-02-23,555.4241492214662
2000-02-24,555.6483122349189
2000-02-25,567.7228816013637
2000-02-28,546.3909881697724
2000-02-29,553.3069253891848
2000-03-01,551.7638403371697
2000-03-02,600.7848277986401
2000-03-03,601.3465727972259
2000-03-06,603.5969292214387
2000-03-07,607.1471790015994
2000-03-08,612.682143327764
2000-03-09,586.5533185425238
2000-03-10,598.5075251232615
2000-03-13,575.7695497591426
2000-03-14,571.8595069297396
2000-03-15,555.7085895407444
2000-03-16,557.5240482682538
2000-03-17,560.2640917484813
2000-03-20,548.5090278587784
2000-03-21,556.6155427557717
2000-03-22,579.314992273517
2000-03-23,569.8350787040961
2000-03-24,581.1106445651983
2000-03-27,576.0342821345694
2000-03-28,585.1885355599228
2000-03-29,605.961562535286
2000-03-30,593.048716310943
2000-03-31,572.972654640312
2000-04-03,556.8898477006192
2000-04-04,545.0094493510803
2000-04-05,538.0762436894968
2000-04-06,528.0812482565278
2000-04-07,553.9117072055564
2000-04-10,575.8996997346916
2000-04-11,560.9683754455663
2000-04-12,554.8980459541013
2000-04-13,557.1425522688853
2000-04-14,527.7212938038966
2000-04-17,465.28665817869916
2000-04-18,492.02223739319135
2000-04-19,501.94473435251086
2000-04-20,505.9269797824246
2000-04-21,512.0066602307886
2000-04-24,497.1011824057679
2000-04-25,496.8494736763044
2000-04-26,482.3647012146151
2000-04-27,470.9773572989083
2000-04-28,492.3116591803329
2000-05-01,493.74500122511205
2000-05-02,514.2507958652473
2000-05-03,522.3941788846056
2000-05-04,519.9958106843059
2000-05-05,519.4846809967046
2000-05-08,533.0361889332569
2000-05-09,521.4360006632293
2000-05-10,515.9084249858472
2000-05-11,518.6574185673512
2000-05-12,502.702591236928
2000-05-15,487.42212935165816
2000-05-16,504.45839791171653
2000-05-17,496.22304073657165
2000-05-18,481.6808820535094
2000-05-19,493.78993732038293
2000-05-22,456.94975408022316
2000-05-23,446.4151785832822
2000-05-24,445.7243369401942
2000-05-25,465.28958771676224
2000-05-26,428.28056013679674
2000-05-29,426.6299890965401
2000-05-30,447.4753793471758
2000-05-31,482.1534792347264
2000-06-01,486.4424185747554
2000-06-02,497.18460799243593
2000-06-05,521.7030942480698
2000-06-06,514.32882027981
2000-06-07,535.6965956771297
2000-06-08,526.9203588969046
2000-06-09,550.8544367533084
2000-06-12,552.9434849181008
2000-06-13,520.8929522694475
2000-06-14,530.6000477063975
2000-06-15,501.33553311138013
2000-06-16,490.79218676654807
2000-06-19,484.5751945273919
2000-06-20,507.5237129094611
2000-06-21,513.2885635362434
2000-06-22,516.616980099879
2000-06-23,515.5680586997959
2000-06-26,526.334838113049
2000-06-27,533.2668130248647
2000-06-28,538.9571108882394
2000-06-29,534.4584050519285
2000-06-30,531.8510782517044
2000-07-03,545.796379785726
2000-07-04,534.8221398509211
2000-07-05,535.4501125303848
2000-07-06,539.683881617059
2000-07-07,544.3909917127019
2000-07-10,547.5050949110015
2000-07-11,538.9447398945694
2000-07-12,546.9662246968614
2000-07-13,558.6097504441162
2000-07-14,545.2377087150728
2000-07-17,546.612988535896
2000-07-18,537.5855103387347
2000-07-19,530.7244435674824
2000-07-20,519.5148883773951
2000-07-21,516.4996660058491
2000-07-24,484.61062888435407
2000-07-25,480.28980666477895
2000-07-26,484.09990382823224
2000-07-27,475.68773915103435
2000-07-28,456.93336460975814
2000-07-31,466.6229761738396
2000-08-01,481.30190128638316
2000-08-02,487.8153403763123
2000-08-03,490.9000818865088
2000-08-04,479.22180263027997
2000-08-07,454.5882786691494
2000-08-08,452.52278134229323
2000-08-09,484.1016268033253
2000-08-10,489.8272795642157
2000-08-11,486.28298907731045
2000-08-14,492.39129865692524
2000-08-15,487.6105361588553
2000-08-16,501.5209305264552
2000-08-17,494.88363701273533
2000-08-18,487.2711022680273
2000-08-21,485.0506396551493
2000-08-22,499.4995066870076
2000-08-23,488.1212568738574
2000-08-24,482.3507113889355
2000-08-25,489.2138000772462
2000-08-28,497.85674168449736
2000-08-29,498.7052702384825
2000-08-30,492.3987010543884
2000-08-31,473.6376961030218
2000-09-01,471.6621372082823
2000-09-04,464.0674316279166
2000-09-05,469.86674991478077
2000-09-06,471.4228287339148
2000-09-07,458.7129061505412
2000-09-08,460.5530863893392
2000-09-11,463.0113646411273
2000-09-12,463.60310682900376
2000-09-13,461.33060305325773
2000-09-14,459.3658145479705
2000-09-15,440.32533263743994
2000-09-18,403.40457442270446
2000-09-19,399.90011425032066
2000-09-20,427.3156271168101
2000-09-21,416.80809541593743
2000-09-22,371.24713939944905
2000-09-25,399.33578119446935
2000-09-26,400.75623661378154
2000-09-27,411.54889564577405
2000-09-28,413.920626330499
2000-09-29,420.4291215785926
2000-10-02,403.9599886944058
2000-10-03,406.2359233492313
2000-10-04,412.44522591499964
2000-10-05,420.28217232128077
2000-10-06,423.0660098733917
2000-10-09,410.33353698764006
2000-10-10,408.71547983085964
2000-10-11,382.1100704614316
2000-10-12,370.9851828110764
2000-10-13,362.3244807074377
2000-10-16,386.4939060315712
2000-10-17,356.618449672099
2000-10-18,357.2794371461111
2000-10-19,360.8110371282788
2000-10-20,386.31561102719036
2000-10-23,370.8727311549278
2000-10-24,382.82160607852666
2000-10-25,384.0634245018893
2000-10-26,370.1599227278502
2000-10-27,358.8617768566426
2000-10-30,349.4601418540242
2000-10-31,356.4055683091127
2000-11-01,375.7185212177216
2000-11-02,382.1502217450342
2000-11-03,382.2581829566645
2000-11-06,381.2482164746695
2000-11-07,377.70440142125074
2000-11-08,383.8858195787205
2000-11-09,384.9828905783252
2000-11-10,385.59473010039613
2000-11-13,367.7521511853764
2000-11-14,378.5734996362718
2000-11-15,381.3938084690496
2000-11-16,380.62100874350205
2000-11-17,377.5079084017785
2000-11-20,365.676679003846
2000-11-21,359.17955090200627
2000-11-22,350.45824484072966
2000-11-23,340.74716367803455
2000-11-24,353.67632493383593
2000-11-27,365.51118746919684
2000-11-28,350.81289688132665
2000-11-29,329.98425262417294
2000-11-30,317.60686870175783
2000-12-01,321.77823409494897
2000-12-04,305.3900157877654
2000-12-05,320.1773073352044
2000-12-06,322.87163440750754
2000-12-07,325.0736321874159
2000-12-08,335.115552913684
2000-12-11,355.69184408035017
2000-12-12,345.1520431611228
2000-12-13,355.13037539867736
2000-12-14,340.3814671784533
2000-12-15,325.8005230084376
2000-12-18,329.4129703518531
2000-12-19,324.2853608812591
2000-12-20,306.226264087347
2000-12-21,299.9413363454032
2000-12-22,287.53779878273946
2000-12-25,287.59989244409223
2000-12-26,284.86986979360546
2000-12-27,282.9373030457469
2000-12-28,285.7821798761712
2000-12-29,278.9858185121057
2001-01-01,278.9215277793166
2001-01-02,283.5338370664103
2001-01-03,285.3871498375557
2001-01-04,308.2243794452713
2001-01-05,318.8588995437646
2001-01-08,323.76291709582796
2001-01-09,331.6148921069354
2001-01-10,310.37982073364697
2001-01-11,306.69997441169676
2001-01-12,322.66152045091866
2001-01-15,330.7059464360041
2001-01-16,336.0671591769861
2001-01-17,336.24978052371716
2001-01-18,333.9585453688627
2001-01-19,349.64992167281395
2001-01-22,356.6334411771901
2001-01-23,355.1526102795686
2001-01-24,361.09560389966276
2001-01-25,361.84308780033876
2001-01-26,338.3717237320542
2001-01-29,345.27302604260365
2001-01-30,339.87931087137713
2001-01-31,355.68131590734407
2001-02-01,348.0970935942313
2001-02-02,350.59440308406624
2001-02-05,326.92207145554625
2001-02-06,335.3253869339243
2001-02-07,326.6136025711256
2001-02-08,340.5355742786139
2001-02-09,341.05323078178685
2001-02-12,341.28966630154764
2001-02-13,347.00680598822794
2001-02-14,352.25061722933265
2001-02-15,358.59811813365076
2001-02-16,356.6165422241283
2001-02-19,348.5802360412269
2001-02-20,363.12233121953005
2001-02-21,350.56852305255546
2001-02-22,344.42701603737805
2001-02-23,342.26408125606923
2001-02-26,342.86491337038086
2001-02-27,333.66233832550245
2001-02-28,331.69217401556625
2001-03-01,326.29351152569205
2001-03-02,311.9271045740034
2001-03-05,316.8563009520971
2001-03-06,319.99240137669295
2001-03-07,319.6715099991428
2001-03-08,325.35018770705955
2001-03-09,317.3432188394031
2001-03-12,303.73553699854443
2001-03-13,299.411331932141
2001-03-14,309.67353803010525
2001-03-15,308.6524583744893
2001-03-16,308.0138453705355
2001-03-19,304.97856346425493
2001-03-20,301.8124483598442
2001-03-21,302.10357069566106
2001-03-22,300.25479631071136
2001-03-23,306.4477306214369
2001-03-26,310.5047237108921
2001-03-27,302.31988781842176
2001-03-28,305.49026561062414
2001-03-29,299.7846338606088
2001-03-30,297.02620437202484
2001-04-02,289.26798745082573
2001-04-03,282.6379941785204
2001-04-04,267.4058522259341
2001-04-05,269.25496697476393
2001-04-06,280.16007096317685
2001-04-09,275.2928695944404
2001-04-10,276.65140640961215
2001-04-11,290.196640902346
2001-04-12,293.29125469957836
2001-04-13,294.02983414641034
2001-04-16,289.37375419408113
2001-04-17,294.48918096407493
2001-04-18,316.0706583769305
2001-04-19,328.819584981214
2001-04-20,316.3485411045862
2001-04-23,321.2291084144851
2001-04-24,321.2182618681354
2001-04-25,326.9484571774946
2001-04-26,320.40958444269256
2001-04-27,318.06795860603756
2001-04-30,335.85549761544837
2001-05-01,334.08436623952394
2001-05-02,342.3039925762645
2001-05-03,343.2770814570278
2001-05-04,343.995848453902
2001-05-07,350.65248255667734
2001-05-08,347.7150577922847
2001-05-09,340.79446752382984
2001-05-10,342.3675073587013
2001-05-11,348.40685524034257
2001-05-14,349.8569793837226
2001-05-15,344.21123763827126
2001-05-16,334.82905261259253
2001-05-17,352.69358026045694
2001-05-18,356.60393360151113
2001-05-21,367.8341559991671
