Date,POLAND IMI
1998-12-31,246.62296165658026
1999-01-01,246.62296165658026
1999-01-04,256.31305368219415
1999-01-05,266.6604133858414
1999-01-06,271.1489379571528
1999-01-07,289.08540626594777
1999-01-08,294.45345250150996
1999-01-11,298.4597698989733
1999-01-12,287.55287107843145
1999-01-13,268.95427705465016
1999-01-14,253.0814183450376
1999-01-15,249.57119376728488
1999-01-18,273.59685423630674
1999-01-19,283.1375951844045
1999-01-20,291.33931828035867
1999-01-21,304.094561207587
1999-01-22,283.33669190968743
1999-01-25,274.58834722707417
1999-01-26,294.4453184835361
1999-01-27,301.14518482770455
1999-01-28,294.5220158828211
1999-01-29,307.68543673220717
1999-02-01,308.9664464541122
1999-02-02,300.1113477559886
1999-02-03,299.2092448359679
1999-02-04,308.4449950185447
1999-02-05,298.49222782218754
1999-02-08,294.1708974509791
1999-02-09,296.0291441536439
1999-02-10,285.6838913427758
1999-02-11,287.41642745810145
1999-02-12,297.0086667029565
1999-02-15,286.60672216112846
1999-02-16,288.51114802149436
1999-02-17,287.8049208632268
1999-02-18,285.95585039483217
1999-02-19,281.4773506655366
1999-02-22,275.49879405099074
1999-02-23,276.8907527811667
1999-02-24,267.4985556149093
1999-02-25,256.6787824859213
1999-02-26,252.44380131037119
1999-03-01,263.11762266997727
1999-03-02,257.1928699707082
1999-03-03,257.8166890555351
1999-03-04,257.66281098074666
1999-03-05,260.0999628202837
1999-03-08,269.48928747204127
1999-03-09,276.34935442774145
1999-03-10,272.4761032844154
1999-03-11,273.2791737849901
1999-03-12,276.78621818583235
1999-03-15,274.0314335711477
1999-03-16,269.9368593327457
1999-03-17,265.17918638338307
1999-03-18,269.0122434692073
1999-03-19,277.18812668036867
1999-03-22,276.75419527242144
1999-03-23,274.96670528925
1999-03-24,255.58529634318234
1999-03-25,265.147041606397
1999-03-26,271.007717424674
1999-03-29,268.196311095547
1999-03-30,271.2940759651903
1999-03-31,265.3320772415543
1999-04-01,266.0883749397596
1999-04-02,267.84491070636244
1999-04-05,268.47625605981216
1999-04-06,274.8340190384977
1999-04-07,281.50310839284367
1999-04-08,280.15658547597513
1999-04-09,285.59417147862695
1999-04-12,281.22314815318856
1999-04-13,285.02082188424055
1999-04-14,282.41218402377757
1999-04-15,278.6355842762125
1999-04-16,280.0530075628412
1999-04-19,291.53304556811685
1999-04-20,296.458068195272
1999-04-21,298.58498995244145
1999-04-22,302.91464922198463
1999-04-23,304.17629498150046
1999-04-26,304.21628263577117
1999-04-27,305.405714368731
1999-04-28,303.6431127185612
1999-04-29,297.0594035849661
1999-04-30,304.66559568230144
1999-05-03,305.55277276765673
1999-05-04,314.41937176063317
1999-05-05,308.87174103746685
1999-05-06,309.93667502921113
1999-05-07,309.3541263404912
1999-05-10,306.2545005052455
1999-05-11,303.8030629496153
1999-05-12,305.9214447784157
1999-05-13,302.50092328914616
1999-05-14,303.69250008192336
1999-05-17,299.51732241071
1999-05-18,302.62760424667454
1999-05-19,308.261671245804
1999-05-20,308.9501976815695
1999-05-21,318.73970134114995
1999-05-24,316.21806490353197
1999-05-25,308.65274792765547
1999-05-26,309.71750743786237
1999-05-27,312.5003390989
1999-05-28,307.0645267769419
1999-05-31,309.7055237571577
1999-06-01,309.22890070484715
1999-06-02,314.6194128551939
1999-06-03,315.5751957170602
1999-06-04,315.7158578905892
1999-06-07,318.59361575223363
1999-06-08,314.1073255219619
1999-06-09,312.2525159139192
1999-06-10,320.92981724703725
1999-06-11,324.30923574362765
1999-06-14,335.1291699767208
1999-06-15,338.79031817486157
1999-06-16,339.40832982391913
1999-06-17,342.85568502493993
1999-06-18,340.75558904244906
1999-06-21,347.25832583944833
1999-06-22,353.1321133391109
1999-06-23,348.2377929183442
1999-06-24,350.72655809514214
1999-06-25,350.2665928924739
1999-06-28,354.2828252905711
1999-06-29,351.4261573854565
1999-06-30,349.7383910106146
1999-07-01,364.1002962953295
1999-07-02,364.59507625407247
1999-07-05,364.38543713888873
1999-07-06,363.2695055347102
1999-07-07,361.62252283606693
1999-07-08,365.3453416814845
1999-07-09,367.81754523719553
1999-07-12,374.65990647981215
1999-07-13,366.17745766823913
1999-07-14,366.82575024536897
1999-07-15,379.38563484526475
1999-07-16,374.58134995210344
1999-07-19,372.00941666446204
1999-07-20,362.751592249063
1999-07-21,350.72169761251564
1999-07-22,351.9770240407073
1999-07-23,353.73404089600274
1999-07-26,354.40073693889235
1999-07-27,346.7432476578902
1999-07-28,350.90994174240757
1999-07-29,350.3278047232061
1999-07-30,345.78322147784957
1999-08-02,344.6146084903063
1999-08-03,340.8019138518017
1999-08-04,337.64093889566294
1999-08-05,331.8348418056153
1999-08-06,330.5843039278024
1999-08-09,328.6895432914729
1999-08-10,325.2932050881146
1999-08-11,325.81037722608136
1999-08-12,332.12649479004335
1999-08-13,332.70285264217347
1999-08-16,334.4573576518972
1999-08-17,331.14415694190114
1999-08-18,334.09136000689824
1999-08-19,333.2850530093707
1999-08-20,330.9662141155535
1999-08-23,336.75934217138615
1999-08-24,339.110322210957
1999-08-25,345.11362867572035
1999-08-26,349.10180478162647
1999-08-27,344.1782123874179
1999-08-30,344.46398815833567
1999-08-31,339.46968324472647
1999-09-01,339.1327518719955
1999-09-02,328.6985744386318
1999-09-03,327.1174744832334
1999-09-06,325.6564631201472
1999-09-07,314.6560629625804
1999-09-08,312.4672570132168
1999-09-09,311.61929328543357
1999-09-10,316.2947366209283
1999-09-13,314.7389745813437
1999-09-14,306.32288916641824
1999-09-15,293.77371530600544
1999-09-16,288.07988509924826
1999-09-17,294.9241733872926
1999-09-20,298.98133786694524
1999-09-21,287.8303484234673
1999-09-22,280.6618185726083
1999-09-23,279.8888830315244
1999-09-24,273.7047795113214
1999-09-27,270.14844495942316
1999-09-28,271.49096860396406
1999-09-29,266.49863749449355
1999-09-30,261.61456761232705
1999-10-01,263.61109257490546
1999-10-04,266.57140525366066
1999-10-05,271.917758587435
1999-10-06,270.72276943313665
1999-10-07,274.07379963099464
1999-10-08,274.39520007500306
1999-10-11,274.6885828936653
1999-10-12,268.8020920705187
1999-10-13,263.63173827466335
1999-10-14,263.60071639357545
1999-10-15,263.4392711234645
1999-10-18,254.0452969909003
1999-10-19,253.2422091261767
1999-10-20,260.1111426871802
1999-10-21,267.0257776459278
1999-10-22,271.0678862858225
1999-10-25,272.9517951425009
1999-10-26,269.3249754995152
1999-10-27,266.10326180087367
1999-10-28,265.7013073699005
1999-10-29,272.5389465204277
1999-11-01,273.03884067627564
1999-11-02,272.40957898276434
1999-11-03,270.0140672724094
1999-11-04,273.37769437067817
1999-11-05,264.4884992351096
1999-11-08,265.56647964433006
1999-11-09,265.98941803729826
1999-11-10,263.0135877182388
1999-11-11,265.7505225930842
1999-11-12,267.50916162532144
1999-11-15,269.68653477183955
1999-11-16,277.0030297933906
1999-11-17,282.90074261325657
1999-11-18,286.08252226243184
1999-11-19,298.97102113106655
1999-11-22,303.75594857832226
1999-11-23,302.47477067503837
1999-11-24,301.24691455334926
1999-11-25,303.8846193706685
1999-11-26,306.41127367801124
1999-11-29,297.45338340714756
1999-11-30,299.1726429585108
1999-12-01,306.8334496462038
1999-12-02,313.80417531324906
1999-12-03,310.0272260958062
1999-12-06,308.98204492344433
1999-12-07,310.31404385680185
1999-12-08,319.6617671198764
1999-12-09,329.1192926048421
1999-12-10,340.1430022510475
1999-12-13,334.69542043363504
1999-12-14,332.55137387101416
1999-12-15,331.8993417453836
1999-12-16,328.3958334327429
1999-12-17,337.0859396698627
1999-12-20,346.17355040796264
1999-12-21,346.13099658694057
1999-12-22,350.12192047966545
1999-12-23,347.4631090997215
1999-12-24,347.4631090997215
1999-12-27,360.5544904632053
1999-12-28,363.6087847459281
1999-12-29,358.2586831975717
1999-12-30,358.8205428812244
1999-12-31,358.8205428812244
2000-01-03,372.26307685368977
2000-01-04,358.3474517326829
2000-01-05,340.6515702163561
2000-01-06,351.47707452273926
2000-01-07,374.67459790976784
2000-01-10,394.90725854330884
2000-01-11,392.9860447445578
2000-01-12,384.8626434479295
2000-01-13,400.48886595495145
2000-01-14,414.3502687698853
2000-01-17,406.3182307050686
2000-01-18,410.61125474089897
2000-01-19,399.1887842791628
2000-01-20,404.3165784338969
2000-01-21,404.1801156205631
2000-01-24,408.11118124879306
2000-01-25,385.8953046443768
2000-01-26,386.3855507456278
2000-01-27,392.56018115955476
2000-01-28,398.1712017823121
2000-01-31,386.0529104691039
2000-02-01,392.3891429566883
2000-02-02,391.70805752988764
2000-02-03,402.3357331507943
2000-02-04,427.60052455308386
2000-02-07,422.74723574854926
2000-02-08,426.38700975796155
2000-02-09,444.2523975975285
2000-02-10,427.8223768454237
2000-02-11,434.55220609437833
2000-02-14,415.6502493629391
2000-02-15,434.21877387989906
2000-02-16,437.5914242789688
2000-02-17,432.01764280974567
2000-02-18,449.84305984493426
2000-02-21,437.9067427944513
2000-02-22,443.0485887901348
2000-02-23,466.4398841175592
2000-02-24,472.76886104795676
2000-02-25,480.52553594350036
2000-02-28,454.283099539899
2000-02-29,464.1365410293547
2000-03-01,479.06574584772545
2000-03-02,474.1982164287142
2000-03-03,473.92063180857843
2000-03-06,485.6921708494502
2000-03-07,478.6269937891679
2000-03-08,471.8137250666971
2000-03-09,485.150189899236
2000-03-10,490.9757587740598
2000-03-13,482.82912739402605
2000-03-14,474.63296028826824
2000-03-15,471.36385748996554
2000-03-16,468.28004447574494
2000-03-17,482.0561691113935
2000-03-20,477.57374811329476
2000-03-21,475.67208305785084
2000-03-22,480.0782333783477
2000-03-23,481.53627282408115
2000-03-24,488.78543707184264
2000-03-27,496.7738624360391
2000-03-28,494.8571509850253
2000-03-29,492.8625219509058
2000-03-30,471.422841282524
2000-03-31,462.95881266246386
2000-04-03,475.0765327347529
2000-04-04,449.13139623041326
2000-04-05,435.063532252449
2000-04-06,434.84946386787277
2000-04-07,456.6599705391992
2000-04-10,457.72886824848604
2000-04-11,440.60455499099606
2000-04-12,441.43906358545274
2000-04-13,430.5574967114734
2000-04-14,431.7370067664341
2000-04-17,391.9256235209932
2000-04-18,411.9612034348294
2000-04-19,412.4036741998566
2000-04-20,395.13543239003275
2000-04-21,395.13543239003275
2000-04-24,395.1643932005008
2000-04-25,397.62045758290424
2000-04-26,407.340779098944
2000-04-27,404.7782658297124
2000-04-28,408.66099934486755
2000-05-01,410.03483586565403
2000-05-02,410.2606508430005
2000-05-03,416.36373593264886
2000-05-04,413.7257102260799
2000-05-05,399.9519502604931
2000-05-08,407.5045051073296
2000-05-09,405.229914168811
2000-05-10,405.4404984991339
2000-05-11,406.95152309948895
2000-05-12,418.0007088196323
2000-05-15,418.53609941556863
2000-05-16,422.05935994627697
2000-05-17,425.6180326887106
2000-05-18,420.3968704912321
2000-05-19,412.57226532878127
2000-05-22,398.38436888105997
2000-05-23,392.5128263479241
2000-05-24,378.01917641443333
2000-05-25,381.0259000568409
2000-05-26,369.10563665947905
2000-05-29,369.0913642863183
2000-05-30,389.7969944891868
2000-05-31,404.6642939083061
2000-06-01,404.7548169891748
2000-06-02,412.4183525485582
2000-06-05,422.2582322174347
2000-06-06,402.1421825637459
2000-06-07,399.96845230516476
2000-06-08,405.65028159594203
2000-06-09,401.02060081444347
2000-06-12,399.8349022474462
2000-06-13,388.5044457060567
2000-06-14,397.31362509484615
2000-06-15,395.86875535133163
2000-06-16,390.3739153895965
2000-06-19,388.0244889926938
2000-06-20,392.1827422241735
2000-06-21,396.2450440116237
2000-06-22,398.6178936749119
2000-06-23,395.80672541795843
2000-06-26,394.49646605196295
2000-06-27,406.0620688845423
2000-06-28,401.3379037857357
2000-06-29,400.29154361302415
2000-06-30,393.34157211752796
2000-07-03,399.85557931185355
2000-07-04,404.95467487164814
2000-07-05,400.78388044031703
2000-07-06,397.2076935972341
2000-07-07,397.249419853946
2000-07-10,403.03393161934696
2000-07-11,399.96579400024115
2000-07-12,399.0295067878492
2000-07-13,405.45226835699566
2000-07-14,407.29799318426876
2000-07-17,410.1426848900301
2000-07-18,417.6523097278564
2000-07-19,419.68779594711066
2000-07-20,421.586780680923
2000-07-21,426.12336496332955
2000-07-24,424.85535367866356
2000-07-25,419.31826645317744
2000-07-26,417.6965761505851
2000-07-27,404.19193612620376
2000-07-28,397.99392265820313
2000-07-31,396.62654772590486
2000-08-01,400.2967328661282
2000-08-02,401.30669680630575
2000-08-03,403.79811493768153
2000-08-04,399.85585892964957
2000-08-07,402.04270718582166
2000-08-08,401.52479577017465
2000-08-09,408.72791384396453
2000-08-10,404.6924274607631
2000-08-11,394.62553688098313
2000-08-14,388.1081806239427
2000-08-15,386.16980138581647
2000-08-16,390.86906981520025
2000-08-17,385.0231387796455
2000-08-18,379.2962090419796
2000-08-21,370.84918499813017
2000-08-22,375.9913024703853
2000-08-23,378.86365643430935
2000-08-24,379.3584637348821
2000-08-25,380.1649030544996
2000-08-28,384.8580962677775
2000-08-29,380.46085108566365
2000-08-30,378.3548074418546
2000-08-31,383.51542860084214
2000-09-01,388.74564972681594
2000-09-04,398.04945269190637
2000-09-05,397.51129890565664
2000-09-06,396.1731922496795
2000-09-07,388.92138424945415
2000-09-08,389.1469183281361
2000-09-11,384.40130340508887
2000-09-12,383.99907356329066
2000-09-13,383.1763096790152
2000-09-14,386.1759386512267
2000-09-15,388.27932689412773
2000-09-18,381.28729408840854
2000-09-19,377.8459411328694
2000-09-20,379.80040736361406
2000-09-21,372.0507323552035
2000-09-22,345.3617527352086
2000-09-25,352.5321525569099
2000-09-26,348.6941007302154
2000-09-27,341.78358568430167
2000-09-28,342.6663891890088
2000-09-29,344.2528669420492
2000-10-02,337.22355134654214
2000-10-03,330.45892542507454
2000-10-04,332.1091869874279
2000-10-05,334.36847897325055
2000-10-06,335.448944557175
2000-10-09,330.5367422204028
2000-10-10,326.76167745239746
2000-10-11,312.4962246383047
2000-10-12,308.8009396170466
2000-10-13,301.10132256081937
2000-10-16,319.30997817240507
2000-10-17,320.3420158796367
2000-10-18,321.44949591443725
2000-10-19,328.69740327548595
2000-10-20,338.23071594203293
2000-10-23,337.7795984219941
2000-10-24,342.79292152497175
2000-10-25,349.4884646787952
2000-10-26,345.6409862180263
2000-10-27,333.15930198042037
2000-10-30,327.2914064551792
