Date,INDONESIA IMI
1998-12-31,271.3427163820815
1999-01-01,271.3427163820815
1999-01-04,267.1501712188191
1999-01-05,280.42807063977995
1999-01-06,294.25562676083274
1999-01-07,319.3327057025095
1999-01-08,306.42495247763134
1999-01-11,306.127105536063
1999-01-12,303.4906057488391
1999-01-13,270.8768038276795
1999-01-14,261.9034800358106
1999-01-15,264.6001911517164
1999-01-18,266.7945468482854
1999-01-19,266.5761736785048
1999-01-20,265.8279742419031
1999-01-21,258.6736589920358
1999-01-22,251.46984804306564
1999-01-25,228.9232922332717
1999-01-26,243.2601358844406
1999-01-27,254.39381932271203
1999-01-28,253.04200456257988
1999-01-29,263.77988942903
1999-02-01,264.4040366332905
1999-02-02,263.5127639445916
1999-02-03,279.2907746239449
1999-02-04,271.5867601442925
1999-02-05,265.95267213668654
1999-02-08,260.831233709362
1999-02-09,264.058968345058
1999-02-10,267.08465343542497
1999-02-11,270.4383377434961
1999-02-12,269.0160654174837
1999-02-15,270.28962223731537
1999-02-16,268.6474155478393
1999-02-17,268.43020968782747
1999-02-18,266.46207517488205
1999-02-19,270.2733162870253
1999-02-22,266.84473449515394
1999-02-23,269.77173538811
1999-02-24,275.47425196960285
1999-02-25,270.97377863760687
1999-02-26,270.2519387266652
1999-03-01,270.919250526899
1999-03-02,269.59227330443343
1999-03-03,270.5612391836692
1999-03-04,268.6615097767829
1999-03-05,264.5215392702527
1999-03-08,259.6750746343255
1999-03-09,254.50352640394976
1999-03-10,247.27459398716832
1999-03-11,243.9207594402607
1999-03-12,246.0912052891636
1999-03-15,255.14359385986498
1999-03-16,260.35499558572917
1999-03-17,258.7140074448061
1999-03-18,259.2202970875552
1999-03-19,269.28926455159416
1999-03-22,266.23101299998683
1999-03-23,270.11135603895224
1999-03-24,266.42649045737227
1999-03-25,268.7341857182957
1999-03-26,269.5905475537298
1999-03-29,272.90631517079765
1999-03-30,277.95390103535783
1999-03-31,278.6755312157827
1999-04-01,278.0042292407276
1999-04-02,280.24735462245104
1999-04-05,280.012104177286
1999-04-06,278.5058908480599
1999-04-07,279.2843038181312
1999-04-08,280.2611765090977
1999-04-09,296.86128226279243
1999-04-12,295.09427133316706
1999-04-13,305.9078984316335
1999-04-14,310.4509779269068
1999-04-15,323.7715698587752
1999-04-16,345.68552951339655
1999-04-19,373.1714572478997
1999-04-20,354.27142866270106
1999-04-21,347.81299383152736
1999-04-22,347.59870182775165
1999-04-23,342.95625686740516
1999-04-26,342.0725387094467
1999-04-27,340.35327798189724
1999-04-28,351.8535059789896
1999-04-29,375.9594926792814
1999-04-30,385.09006962970983
1999-05-03,417.25064994566793
1999-05-04,430.60785589096884
1999-05-05,434.3000712528581
1999-05-06,442.16891817702725
1999-05-07,450.90647163802447
1999-05-10,466.4344585343569
1999-05-11,461.7784087191975
1999-05-12,455.73411632037704
1999-05-13,459.1760762688587
1999-05-14,465.63100238741157
1999-05-17,459.75481476608024
1999-05-18,455.3004428114029
1999-05-19,460.08530439013003
1999-05-20,458.8554779996883
1999-05-21,457.9768432365146
1999-05-24,474.8029643967076
1999-05-25,483.17784821229543
1999-05-26,471.46717614259336
1999-05-27,467.42718272840256
1999-05-28,449.3783950461837
1999-05-31,457.2857657491368
1999-06-01,449.3862671050484
1999-06-02,447.14700678379427
1999-06-03,458.1956889509744
1999-06-04,490.8597908435128
1999-06-07,508.9530810241058
1999-06-08,580.3385664851008
1999-06-09,561.6346450798527
1999-06-10,548.8150072649778
1999-06-11,545.9797432983072
1999-06-14,572.1483992247923
1999-06-15,581.9590205560642
1999-06-16,580.6390574800697
1999-06-17,594.6746422113197
1999-06-18,615.936330399606
1999-06-21,658.271447351266
1999-06-22,669.3863309869682
1999-06-23,662.4968669357088
1999-06-24,641.4246482279879
1999-06-25,616.2661674930911
1999-06-28,641.4760488180384
1999-06-29,639.9686667338473
1999-06-30,604.139696021474
1999-07-01,621.3551812177125
1999-07-02,627.0624569407496
1999-07-05,632.05382448933
1999-07-06,639.5439882847181
1999-07-07,628.356480631905
1999-07-08,639.6729386472188
1999-07-09,633.0361535876734
1999-07-12,643.1771274082056
1999-07-13,630.6872940108509
1999-07-14,625.4797334464006
1999-07-15,625.7468423659454
1999-07-16,625.2146295520819
1999-07-19,627.7828507298437
1999-07-20,602.011843672868
1999-07-21,587.3168450770233
1999-07-22,579.1910535977414
1999-07-23,554.3604830700469
1999-07-26,508.5744558801439
1999-07-27,491.5720563188497
1999-07-28,526.9005083766899
1999-07-29,541.4904915728928
1999-07-30,520.8347534366527
1999-08-02,524.9804096823015
1999-08-03,544.5968304871552
1999-08-04,534.2655485616276
1999-08-05,515.8702966592895
1999-08-06,520.4687826334339
1999-08-09,510.9485360510829
1999-08-10,469.99904243292207
1999-08-11,420.1827712450082
1999-08-12,427.14376131642257
1999-08-13,427.0802662270021
1999-08-16,452.257341258868
1999-08-17,448.6860296640978
1999-08-18,467.21203840098235
1999-08-19,485.4192662950684
1999-08-20,466.5532827033382
1999-08-23,474.883128832893
1999-08-24,463.4414247086874
1999-08-25,480.18730828535763
1999-08-26,477.16200967980944
1999-08-27,459.35988379094294
1999-08-30,442.5056759224418
1999-08-31,441.7734599677564
1999-09-01,436.2089379616511
1999-09-02,427.93612780355573
1999-09-03,428.5791361160743
1999-09-06,396.2570296179358
1999-09-07,389.31945349268244
1999-09-08,350.83673156367735
1999-09-09,367.1145837334702
1999-09-10,414.57127262042894
1999-09-13,437.8505557561369
1999-09-14,428.53131618580204
1999-09-15,406.3287591210664
1999-09-16,411.74660279565217
1999-09-17,404.18787089681035
1999-09-20,392.63364261330116
1999-09-21,393.16100297403415
1999-09-22,384.2883441219377
1999-09-23,359.63082811503665
1999-09-24,363.5074960811722
1999-09-27,369.06213469260763
1999-09-28,376.39601104378886
1999-09-29,367.9697289595377
1999-09-30,388.747053291122
1999-10-01,423.5905410880184
1999-10-04,427.06328868096574
1999-10-05,445.8832809375142
1999-10-06,461.2833850472813
1999-10-07,457.43097757800126
1999-10-08,461.7130787764729
1999-10-11,461.26248193271084
1999-10-12,446.93081048560225
1999-10-13,426.58348970385134
1999-10-14,412.08587211469325
1999-10-15,429.4525657196281
1999-10-18,428.28122956686457
1999-10-19,469.9934550941509
1999-10-20,487.56068187219006
1999-10-21,554.0213715673459
1999-10-22,550.0104129826989
1999-10-25,546.1116051556586
1999-10-26,552.4424387648997
1999-10-27,543.3970772655005
1999-10-28,539.3976618076917
1999-10-29,560.964396738317
1999-11-01,568.4207494230819
1999-11-02,570.052066135397
1999-11-03,582.0625969103694
1999-11-04,592.8566909997922
1999-11-05,600.8138419608113
1999-11-08,594.5371520209378
1999-11-09,585.5158270978061
1999-11-10,571.359900130149
1999-11-11,556.3128076419201
1999-11-12,572.3542363320779
1999-11-15,584.9253527628525
1999-11-16,571.8737346761192
1999-11-17,567.3786434497347
1999-11-18,565.1670960527182
1999-11-19,568.7519636598495
1999-11-22,551.4674413988805
1999-11-23,545.4001363019851
1999-11-24,528.0897723176715
1999-11-25,508.0908372338533
1999-11-26,513.2217748652305
1999-11-29,495.29674968005605
1999-11-30,501.22394842596253
1999-12-01,510.75195089924483
1999-12-02,514.3264758957554
1999-12-03,529.9392451891724
1999-12-06,534.7908773034845
1999-12-07,529.3456194157892
1999-12-08,529.8289757689013
1999-12-09,536.8479885227953
1999-12-10,545.9150017380896
1999-12-13,543.3491834290527
1999-12-14,557.248068766467
1999-12-15,575.3257486146387
1999-12-16,569.2579236448239
1999-12-17,565.5698872889124
1999-12-20,574.2829572071489
1999-12-21,581.9393324938637
1999-12-22,587.2563787547369
1999-12-23,595.2724952324271
1999-12-24,599.0627607710434
1999-12-27,623.1017686023979
1999-12-28,602.145077055556
1999-12-29,589.2927108684562
1999-12-30,608.7292785163346
1999-12-31,608.7292785163346
2000-01-03,600.9946243002688
2000-01-04,596.3084689284017
2000-01-05,568.523738076115
2000-01-06,567.8329782484977
2000-01-07,577.1353034224479
2000-01-10,577.7048700003892
2000-01-11,577.617327094483
2000-01-12,571.8737815984225
2000-01-13,571.0040787171918
2000-01-14,578.2569011915034
2000-01-17,583.5028802471967
2000-01-18,571.0336572164936
2000-01-19,546.8153254091361
2000-01-20,549.4290852902778
2000-01-21,549.8442255773452
2000-01-24,545.0545433913102
2000-01-25,534.7737488096171
2000-01-26,524.8442002733772
2000-01-27,542.7645437926113
2000-01-28,536.5231371302217
2000-01-31,538.3304160359573
2000-02-01,521.0660563144011
2000-02-02,496.1532322404716
2000-02-03,505.63663115138627
2000-02-04,534.8732592295135
2000-02-07,540.3576281765311
2000-02-08,539.6175789564412
2000-02-09,548.6269617180366
2000-02-10,550.4841936588804
2000-02-11,555.5797684360166
2000-02-14,560.4264111200711
2000-02-15,549.3487646592976
2000-02-16,526.3107696240057
2000-02-17,508.6025060396655
2000-02-18,509.40527334847025
2000-02-21,505.07666918060454
2000-02-22,482.8174802823215
2000-02-23,485.6130136429521
2000-02-24,476.10690835274534
2000-02-25,494.2116250717123
2000-02-28,494.5725326407862
2000-02-29,499.3802702471031
2000-03-01,488.5006686664697
2000-03-02,470.7916998272068
2000-03-03,471.2794635349617
2000-03-06,489.43504502559557
2000-03-07,480.8300362615435
2000-03-08,490.13621108684487
2000-03-09,499.5757626669434
2000-03-10,513.1728239503469
2000-03-13,507.6996582929966
2000-03-14,508.2176465128899
2000-03-15,500.65388082818004
2000-03-16,500.80459512710036
2000-03-17,505.4362039833739
2000-03-20,501.7714058149992
2000-03-21,491.94503931128713
2000-03-22,504.13010379440476
2000-03-23,491.9834140157192
2000-03-24,490.0564690308622
2000-03-27,488.57181472798055
2000-03-28,480.1025224359615
2000-03-29,498.64800932094977
2000-03-30,478.1808869854588
2000-03-31,481.0007663141638
2000-04-03,471.4352638800627
2000-04-04,474.7329397786721
2000-04-05,448.5908210277691
2000-04-06,451.6779378817218
2000-04-07,477.2478581681886
2000-04-10,478.8593608925371
2000-04-11,482.2191003189265
2000-04-12,470.596746215062
2000-04-13,479.5242293585099
2000-04-14,469.6151048183128
2000-04-17,438.99626008500127
2000-04-18,437.7156521873747
2000-04-19,437.15188726649717
2000-04-20,432.3076800275472
2000-04-21,432.3076800275472
2000-04-24,436.32027578335993
2000-04-25,422.7655587961797
2000-04-26,437.52650693036065
2000-04-27,438.8533677769325
2000-04-28,440.1028662813486
2000-05-01,438.0238653673573
2000-05-02,440.0660040047082
2000-05-03,450.24839846576106
2000-05-04,453.5560669345
2000-05-05,463.6340839843017
2000-05-08,459.61059461058056
2000-05-09,440.21119721794554
2000-05-10,433.10444377825047
2000-05-11,411.33113683366787
2000-05-12,415.9451724656874
2000-05-15,389.0821933613227
2000-05-16,384.0765794169964
2000-05-17,413.5942197774772
2000-05-18,404.18888047948303
2000-05-19,411.6281384227914
2000-05-22,393.076038818966
2000-05-23,385.58694057593686
2000-05-24,382.0318370724531
2000-05-25,379.24603462361944
2000-05-26,364.0832976511969
2000-05-29,344.5389527500248
2000-05-30,349.3409266306803
2000-05-31,345.87069932996224
2000-06-01,347.1415796013027
2000-06-02,340.924994808366
2000-06-05,343.44355034322973
2000-06-06,331.44962378844394
2000-06-07,333.81182695959325
2000-06-08,342.094863788149
2000-06-09,350.9241486272425
2000-06-12,349.5440516478583
2000-06-13,340.87088609091035
2000-06-14,344.11019763758753
2000-06-15,345.79523038040486
2000-06-16,348.69986415084674
2000-06-19,353.2658245468934
2000-06-20,350.0551622432837
2000-06-21,354.12642869765983
2000-06-22,363.678096517805
2000-06-23,365.7426820590936
2000-06-26,368.35677380145734
2000-06-27,361.15589169840393
2000-06-28,370.90675800881456
2000-06-29,360.1743338638929
2000-06-30,367.0653959999152
2000-07-03,344.90771129641985
2000-07-04,344.907322770822
2000-07-05,331.00446279397414
2000-07-06,334.6036029905624
2000-07-07,334.1071273698002
2000-07-10,333.7704829588125
2000-07-11,336.62271346756074
2000-07-12,335.01230175376605
2000-07-13,333.58073840755804
2000-07-14,330.0375288661535
2000-07-17,332.20604764067036
2000-07-18,340.4931972548658
2000-07-19,360.80177085057636
2000-07-20,361.886197864268
2000-07-21,356.6898456707957
2000-07-24,354.4742942358174
2000-07-25,340.6331527335581
2000-07-26,338.5425336792938
2000-07-27,344.75400578469777
2000-07-28,351.04296363428557
2000-07-31,345.0744768692902
2000-08-01,342.41022970344045
2000-08-02,352.5578600222251
2000-08-03,363.39563906308166
2000-08-04,364.3370051931191
2000-08-07,360.556809316096
2000-08-08,360.5341344683711
2000-08-09,360.2958515114344
2000-08-10,363.82666540920803
2000-08-11,391.3011735759994
2000-08-14,394.08012838297594
2000-08-15,384.8066381324787
2000-08-16,380.12737312049836
2000-08-17,378.2401475885011
2000-08-18,380.9531260293419
2000-08-21,389.0216846960091
2000-08-22,398.93608154658625
2000-08-23,393.11397398790166
2000-08-24,371.893072195289
2000-08-25,378.00793954589597
2000-08-28,379.4776085389139
2000-08-29,363.30181613648176
2000-08-30,365.63964233651205
2000-08-31,367.6397710608754
2000-09-01,368.87671246155435
2000-09-04,372.9522211467646
2000-09-05,377.8104989140203
2000-09-06,376.8675517528022
2000-09-07,376.570711825943
2000-09-08,379.03208649915274
2000-09-11,365.36134908002066
2000-09-12,351.65412637066373
2000-09-13,336.93642908538357
2000-09-14,346.6227646969034
2000-09-15,340.2237521523134
2000-09-18,315.39102225765237
2000-09-19,331.6547010569235
2000-09-20,324.5228770100352
2000-09-21,320.24353981839226
2000-09-22,302.34670207039534
2000-09-25,304.4656299438549
2000-09-26,307.25877206919
2000-09-27,300.7538072643926
2000-09-28,306.07769049254716
2000-09-29,311.4064405160116
2000-10-02,315.85884020385095
2000-10-03,313.56721437327144
2000-10-04,308.4352875805717
2000-10-05,311.08905850415584
2000-10-06,310.8612285172704
2000-10-09,303.387596285922
2000-10-10,301.6590735178617
2000-10-11,298.73995942763867
2000-10-12,297.0525215446818
2000-10-13,297.19920494858434
2000-10-16,303.68050774277214
2000-10-17,308.51929807793096
2000-10-18,306.07283561071375
2000-10-19,314.84411007770774
2000-10-20,312.16960779280333
2000-10-23,309.0166848536302
2000-10-24,310.14025864710226
2000-10-25,312.8837236836942
2000-10-26,302.0673046203639
2000-10-27,293.1234866034965
2000-10-30,274.76271409953074
2000-10-31,272.99668484724253
2000-11-01,279.642083402498
2000-11-02,277.0964321460006
2000-11-03,279.34789814329474
2000-11-06,285.2529641844735
2000-11-07,287.1634365205311
2000-11-08,294.2807594659994
2000-11-09,289.8029333969502
2000-11-10,296.17409951446416
2000-11-13,292.7872537403207
2000-11-14,293.6453796042566
2000-11-15,286.4728865399636
2000-11-16,284.706935619762
2000-11-17,285.30161293239206
2000-11-20,290.21880592050167
2000-11-21,289.64575030391165
2000-11-22,297.7097817853263
2000-11-23,298.25516225271593
2000-11-24,300.60661943647153
2000-11-27,291.86822145626695
2000-11-28,288.7755631288487
2000-11-29,283.87467039592195
2000-11-30,282.32050671816535
2000-12-01,280.9491986906052
2000-12-04,276.1882421780817
2000-12-05,278.9904956066799
2000-12-06,276.7682350940364
2000-12-07,277.8498665702197
2000-12-08,276.0377474082811
2000-12-11,281.32350496616147
2000-12-12,271.74872955823923
2000-12-13,273.9339454129737
2000-12-14,270.8762748137875
2000-12-15,271.34805722748564
2000-12-18,267.77875238924236
2000-12-19,274.0099039842047
2000-12-20,267.1222022003661
2000-12-21,262.9141280085974
2000-12-22,263.13969191394
2000-12-25,263.13969191394
2000-12-26,257.11130953300966
2000-12-27,256.64159890359036
2000-12-28,254.61824942293393
2000-12-29,248.45708750831764
2001-01-01,248.45708750831764
2001-01-02,247.1677964703575
2001-01-03,241.45888974468926
2001-01-04,245.8076621097595
2001-01-05,248.57752878367828
2001-01-08,246.86506285352564
2001-01-09,247.27261855277578
2001-01-10,248.34740893249585
2001-01-11,238.39321933893808
2001-01-12,237.3637319699462
2001-01-15,244.1939379437312
2001-01-16,245.0748813795976
2001-01-17,249.86460613448142
2001-01-18,245.94581281564007
2001-01-19,244.59188738801475
2001-01-22,252.32714436905408
2001-01-23,249.16518637277213
2001-01-24,255.50671086103586
2001-01-25,253.08536971852132
2001-01-26,253.31863356831803
2001-01-29,254.85030890389186
2001-01-30,257.4889705701097
2001-01-31,260.01459109800584
2001-02-01,257.3403218452839
2001-02-02,272.36566192025157
2001-02-05,272.47408031256
2001-02-06,267.8062306357327
2001-02-07,264.80955782601956
2001-02-08,266.15160996551714
2001-02-09,258.2297163337357
2001-02-12,255.09939536247956
2001-02-13,258.063453513871
2001-02-14,257.1428763048642
2001-02-15,272.47805375407034
2001-02-16,262.4839217302169
2001-02-19,264.2343817337446
2001-02-20,267.50246481715
2001-02-21,270.33562105685303
2001-02-22,268.18865678882025
2001-02-23,266.7355468561275
2001-02-26,258.3271701357053
2001-02-27,255.04469441243694
2001-02-28,251.8751319482329
2001-03-01,247.2103539184592
2001-03-02,247.43127003599994
2001-03-05,249.5415403427255
2001-03-06,250.5817822188792
2001-03-07,251.98285080405145
2001-03-08,247.68418839689707
2001-03-09,233.55687841575303
2001-03-12,216.47714309244554
2001-03-13,218.32458441932337
2001-03-14,224.7691708242429
2001-03-15,227.72638188500687
2001-03-16,219.97125193731313
2001-03-19,208.89692098335783
2001-03-20,205.43440427097335
2001-03-21,209.8679292909454
2001-03-22,210.51425836451747
2001-03-23,213.54079064329423
2001-03-26,212.67319548001416
2001-03-27,209.28723374565368
2001-03-28,216.3522714293409
2001-03-29,222.10301251797793
2001-03-30,220.98563900952618
2001-04-02,218.0958933633176
2001-04-03,214.11384258013058
2001-04-04,204.09331080958245
2001-04-05,201.7840740117799
2001-04-06,197.69959838946087
2001-04-09,197.55481868162278
2001-04-10,207.02769273888117
2001-04-11,208.08009876036303
2001-04-12,205.11512863853562
2001-04-13,205.11512863853562
2001-04-16,201.432009084917
2001-04-17,199.7053316515207
2001-04-18,198.45263731413795
2001-04-19,189.1026560461239
2001-04-20,172.378689446882
2001-04-23,173.3927242302289
2001-04-24,175.3756205651953
2001-04-25,175.47593385229456
2001-04-26,172.04714890840052
2001-04-27,178.02519726627008
2001-04-30,186.57253881321085
2001-05-01,193.19935047925796
2001-05-02,194.24849076035957
2001-05-03,200.17629951973242
2001-05-04,203.94111776359347
2001-05-07,204.7761918939919
2001-05-08,204.74697066607732
2001-05-09,202.41266020188996
2001-05-10,199.67687541814752
2001-05-11,199.62534181308527
