Date,UNITED ARAB EMIRATES DOMESTIC IMI
2002-05-31,205.7168155659797
2002-06-03,203.25770055810898
2002-06-04,201.24650836261705
2002-06-05,203.02930109809884
2002-06-06,203.3534036429064
2002-06-07,203.31037271582758
2002-06-10,201.89122421336253
2002-06-11,202.55079281326917
2002-06-12,201.71431937191073
2002-06-13,201.51533883909292
2002-06-14,200.81344947400675
2002-06-17,202.6958015229669
2002-06-18,203.025321194305
2002-06-19,199.98952419272814
2002-06-20,198.05876534120216
2002-06-21,197.10352463960749
2002-06-24,192.58752427771384
2002-06-25,193.66380325719228
2002-06-26,190.33100844561582
2002-06-27,190.67961318309142
2002-06-28,190.50760553901893
2002-07-01,191.97684119737693
2002-07-02,194.54740153455984
2002-07-03,195.7415776607305
2002-07-04,194.97641290283767
2002-07-05,196.168285977037
2002-07-08,195.1037941775659
2002-07-09,193.93145978515238
2002-07-10,194.93454908581387
2002-07-11,194.13765867872303
2002-07-12,194.27980446478836
2002-07-15,191.50599262355303
2002-07-16,191.92523952586686
2002-07-17,193.07632049870992
2002-07-18,192.32687645926487
2002-07-19,191.09040449684377
2002-07-22,194.4775291827245
2002-07-23,197.29789481970505
2002-07-24,197.50273520255334
2002-07-25,197.41675075298835
2002-07-26,202.07751147834145
2002-07-29,205.88622307664866
2002-07-30,203.99369176043393
2002-07-31,204.97011558781972
2002-08-01,204.71595631105598
2002-08-02,205.56281382062153
2002-08-05,208.29505756922646
2002-08-06,214.30744330380713
2002-08-07,212.92800426120962
2002-08-08,213.33983080799138
2002-08-09,212.52806880265453
2002-08-12,215.8666071959459
2002-08-13,215.91076750018482
2002-08-14,217.24906657462014
2002-08-15,217.67915869731587
2002-08-16,216.27021622729126
2002-08-19,215.05067321238977
2002-08-20,215.27648631839443
2002-08-21,213.20962752381982
2002-08-22,221.12977104198447
2002-08-23,221.1415841739422
2002-08-26,222.28011525994333
2002-08-27,220.04011625294655
2002-08-28,220.34630342861252
2002-08-29,219.2831869002717
2002-08-30,220.0262516513449
2002-09-02,220.27980733363998
2002-09-03,217.77666504353655
2002-09-04,222.15900423473548
2002-09-05,223.02517218854985
2002-09-06,218.5201515961553
2002-09-09,223.6492233780071
2002-09-10,223.4791686879075
2002-09-11,225.03359763507325
2002-09-12,222.04988367281126
2002-09-13,220.41796594332433
2002-09-16,218.23856879714185
2002-09-17,218.61080006643238
2002-09-18,221.46601846301112
2002-09-19,216.58763177847763
2002-09-20,216.05077759010177
2002-09-23,214.10890796858493
2002-09-24,214.59693962994834
2002-09-25,213.92506967619926
2002-09-26,209.85328289827106
2002-09-27,210.4298050562924
2002-09-30,207.87699526901878
2002-10-01,208.66105038952895
2002-10-02,206.82697309742053
2002-10-03,207.20532067906248
2002-10-04,208.57273108865297
2002-10-07,211.10027799281443
2002-10-08,211.5129024523227
2002-10-09,209.24479892797228
2002-10-10,209.7066003323289
2002-10-11,209.56832756887172
2002-10-14,208.37310158264884
2002-10-15,209.128160993261
2002-10-16,209.10416658021725
2002-10-17,210.44684562800686
2002-10-18,210.60641059404145
2002-10-21,211.68699034077957
2002-10-22,210.61328742367033
2002-10-23,210.67366517659536
2002-10-24,210.93247041477488
2002-10-25,210.16125581624695
2002-10-28,209.2082630734015
2002-10-29,208.56097793862676
2002-10-30,209.59235854669612
2002-10-31,208.25301937041326
2002-11-01,207.29326789947234
2002-11-04,208.9615424048613
2002-11-05,207.97465824408715
2002-11-06,208.84656066245023
2002-11-07,206.65757764323993
2002-11-08,205.59071881077222
2002-11-11,207.2406935904478
2002-11-12,207.5005366386624
2002-11-13,209.08102875588128
2002-11-14,210.38029450013246
2002-11-15,210.81839071823381
2002-11-18,211.61502938849586
2002-11-19,210.47050825798732
2002-11-20,211.76364842463698
2002-11-21,212.6705452856663
2002-11-22,212.9762961469126
2002-11-25,211.82816438444138
2002-11-26,212.2981153215749
2002-11-27,213.23780864102108
2002-11-28,212.02560030703478
2002-11-29,212.00748063071836
2002-12-02,214.83979051839486
2002-12-03,214.17489958163964
2002-12-04,213.59662735276922
2002-12-05,213.47921378518734
2002-12-06,210.50998459578165
2002-12-09,209.77534958070632
2002-12-10,209.8744466328929
2002-12-11,211.15158474684299
2002-12-12,210.42862522027934
2002-12-13,209.90170448334666
2002-12-16,211.07862371918
2002-12-17,209.3913510732513
2002-12-18,210.1533984274049
2002-12-19,210.5251702602358
2002-12-20,210.22051649145422
2002-12-23,209.7498440304156
2002-12-24,209.2132947893389
2002-12-25,206.9040781451162
2002-12-26,206.38925952149708
2002-12-27,204.99965573219356
2002-12-30,204.88214870389737
2002-12-31,204.2512781020738
2003-01-01,204.2512781020738
2003-01-02,207.1907506723575
2003-01-03,205.71927316449091
2003-01-06,203.76110503520115
2003-01-07,205.1944264765282
2003-01-08,205.73332162020534
2003-01-09,203.96784570395835
2003-01-10,203.02140795639042
2003-01-13,203.28598935706347
2003-01-14,202.57573613645803
2003-01-15,202.15087220270004
2003-01-16,202.58895548191535
2003-01-17,201.09903828447054
2003-01-20,201.58180181268122
2003-01-21,201.19518475099687
2003-01-22,200.6542738078766
2003-01-23,199.85560337906682
2003-01-24,198.84311925310448
2003-01-27,198.31317702268058
2003-01-28,198.3229182914094
2003-01-29,197.27701127084072
2003-01-30,199.76130666682164
2003-01-31,200.18593543740138
2003-02-03,200.09965583304742
2003-02-04,198.23602613426004
2003-02-05,198.8475330847819
2003-02-06,198.80705644204068
2003-02-07,198.9563256755743
2003-02-10,200.2491096935705
2003-02-11,201.34270313243096
2003-02-12,200.90585151601377
2003-02-13,199.16190931982715
2003-02-14,199.8223964380971
2003-02-17,200.71362815729574
2003-02-18,201.0285223154525
2003-02-19,200.02721648323237
2003-02-20,198.52409864472617
2003-02-21,199.03713262431097
2003-02-24,199.986959465104
2003-02-25,200.36551646993885
2003-02-26,199.25034096543055
2003-02-27,199.5454958568862
2003-02-28,198.96614010368862
2003-03-03,198.37324285255264
2003-03-04,196.96937830017953
2003-03-05,196.56574777973844
2003-03-06,196.59165874458773
2003-03-07,195.51785761277654
2003-03-10,191.89207319460874
2003-03-11,191.89123174657206
2003-03-12,191.15119939979834
2003-03-13,194.5467141220223
2003-03-14,196.71299670082692
2003-03-17,197.1351794486194
2003-03-18,196.8099742788934
2003-03-19,195.86850642837953
2003-03-20,195.6910736883616
2003-03-21,196.78881474442417
2003-03-24,196.76882871285085
2003-03-25,196.27112753860987
2003-03-26,195.6698676691019
2003-03-27,200.81976759306164
2003-03-28,200.3077324199746
2003-03-31,196.26079218401094
2003-04-01,196.44715052593847
2003-04-02,198.16163652031653
2003-04-03,199.28296411935625
2003-04-04,200.44406534364296
2003-04-07,203.7367369907039
2003-04-08,204.16770147026855
2003-04-09,203.11632490841578
2003-04-10,201.14344735381533
2003-04-11,204.81991305886032
2003-04-14,202.51518910704402
2003-04-15,200.99008432227293
2003-04-16,201.8516782024411
2003-04-17,198.17337958180036
2003-04-18,201.28374270098033
2003-04-21,201.8185638720977
2003-04-22,200.09771300131894
2003-04-23,200.2833800703986
2003-04-24,199.1488087676166
2003-04-25,199.88257823413488
2003-04-28,199.8421845437126
2003-04-29,200.15578924365906
2003-04-30,197.98102129197054
2003-05-01,196.06552789668456
2003-05-02,196.6268753304588
2003-05-05,195.0284893870226
2003-05-06,194.19496088381166
2003-05-07,193.97122078296925
2003-05-08,192.3386597791891
2003-05-09,191.71921159954601
2003-05-12,190.3365265431361
2003-05-13,190.65640700541863
2003-05-14,191.02962513293056
2003-05-15,191.67858232718442
2003-05-16,190.438076565391
2003-05-19,189.70964902228795
2003-05-20,189.49725529047026
2003-05-21,191.0196766436328
2003-05-22,191.16353732253907
2003-05-23,189.2646128635891
2003-05-26,188.38841968199065
2003-05-27,188.55954557438392
2003-05-28,190.92890562510104
2003-05-29,189.46909994631793
2003-05-30,190.75773420787553
2003-06-02,192.37199439720254
2003-06-03,192.0127991992555
2003-06-04,192.67008986286783
2003-06-05,190.14229464294004
2003-06-06,192.5952038234892
2003-06-09,190.92980990294438
2003-06-10,193.1331839790822
2003-06-11,191.6744120645425
2003-06-12,191.8912764006242
2003-06-13,190.55884382518258
2003-06-16,189.65893059742953
2003-06-17,190.94636650941442
2003-06-18,192.91611755891765
2003-06-19,192.80702159948876
2003-06-20,193.84730599315043
2003-06-23,195.4828835988469
2003-06-24,195.34965323373584
2003-06-25,194.3466905752128
2003-06-26,196.1980572827369
2003-06-27,196.58171126441766
2003-06-30,195.44507485847086
2003-07-01,193.58750489490043
2003-07-02,197.46091249853052
2003-07-03,197.300423426657
2003-07-04,218.83910646065513
2003-07-07,202.25312708431272
2003-07-08,204.42302581636181
2003-07-09,204.0966704832482
2003-07-10,203.75125112491918
2003-07-11,204.35620167203894
