Date,SAUDI ARABIA IMI
2014-12-30,761.0497081544645
2014-12-31,749.0916175782946
2015-01-01,757.4155978294639
2015-01-02,761.4066903208573
2015-01-05,741.5054718947482
2015-01-06,731.9064416061647
2015-01-07,749.7760239899363
2015-01-08,763.6883148022082
2015-01-09,760.9780263048748
2015-01-12,772.2817514703435
2015-01-13,778.44507918588
2015-01-14,784.8694485780452
2015-01-15,793.8392175783141
2015-01-16,799.8188284407942
2015-01-19,792.1759124869142
2015-01-20,792.2810998313826
2015-01-21,782.1432130984653
2015-01-22,794.9488404572207
2015-01-23,806.8036291149541
2015-01-26,810.3029138432627
2015-01-27,823.1383727026154
2015-01-28,852.3865992959854
2015-01-29,844.1969250576076
2015-01-30,847.9173141616454
2015-02-02,880.5649247361104
2015-02-03,877.0090469836919
2015-02-04,873.0395082484722
2015-02-05,873.5985737285002
2015-02-06,880.3383984781549
2015-02-09,905.5318208901573
2015-02-10,897.9109056075322
2015-02-11,883.225513878442
2015-02-12,887.6564941214192
2015-02-13,885.2620781905767
2015-02-16,902.3820254615437
2015-02-17,903.0561704201377
2015-02-18,901.8367732572096
2015-02-19,890.118506229507
2015-02-20,891.8766987421398
2015-02-23,879.9921928576996
2015-02-24,888.5379021478184
2015-02-25,891.8488123858492
2015-02-26,903.1389518905603
2015-02-27,902.9335090238325
2015-03-02,910.6815410554414
2015-03-03,921.120623665832
2015-03-04,929.8752272592175
2015-03-05,939.4507663311693
2015-03-06,953.9816993278672
2015-03-09,963.8222741402071
2015-03-10,975.9516178473051
2015-03-11,989.2155989905823
2015-03-12,989.0864450178118
2015-03-13,997.9904263993395
2015-03-16,958.3038584736803
2015-03-17,940.1480175534604
2015-03-18,917.8700995537389
2015-03-19,925.9395269797765
2015-03-20,911.2470515386735
2015-03-23,914.7778431206956
2015-03-24,919.335354095077
2015-03-25,875.3836469771994
2015-03-26,882.5631280711549
2015-03-27,884.9266036117559
2015-03-30,893.4094443762326
2015-03-31,879.9955538397948
2015-04-01,883.0392026396405
2015-04-02,867.0956151029144
2015-04-03,867.0956151029144
2015-04-06,847.4823334270948
2015-04-07,875.8792621816373
2015-04-08,891.4224736568692
2015-04-09,911.6375516554978
2015-04-10,916.0556887571078
2015-04-13,938.4308218084715
2015-04-14,924.4368220240041
2015-04-15,947.5266490400394
2015-04-16,950.7906861651159
2015-04-17,944.1849342210229
2015-04-20,993.8565101606056
2015-04-21,991.4792441797174
2015-04-22,992.878008467216
2015-04-23,990.5340600578642
2015-04-24,984.6996134292048
2015-04-27,999.0119546983262
2015-04-28,990.2196889946009
2015-04-29,992.9358303885757
2015-04-30,993.6514565383474
2015-05-01,992.1462594110449
2015-05-04,992.4850841586317
2015-05-05,985.671662417092
2015-05-06,973.4752255840167
2015-05-07,974.5031468908675
2015-05-08,978.2644587689456
2015-05-11,967.2017440391681
2015-05-12,964.5576099803602
2015-05-13,963.0619366228791
2015-05-14,972.2040861795517
2015-05-15,966.9947980879401
2015-05-18,979.9037170022945
2015-05-19,999.8282096463662
2015-05-20,989.9421825436865
2015-05-21,990.3799624957672
2015-05-22,999.1312536832077
2015-05-25,995.5728510196525
2015-05-26,1014.3001639224226
2015-05-27,1011.5113367863859
2015-05-28,1004.2151632550265
2015-05-29,1000.0
2015-06-01,1001.9287157858611
2015-06-02,982.7485284887499
2015-06-03,966.9666607748204
2015-06-04,964.0265329314019
2015-06-05,978.9952153141076
2015-06-08,957.4502296205626
2015-06-09,952.0930122751085
2015-06-10,953.3841208578096
2015-06-11,955.2300552053201
2015-06-12,952.3478772866104
2015-06-15,959.9302101715302
2015-06-16,958.5615971668755
2015-06-17,958.3733073277249
2015-06-18,939.7350948744546
2015-06-19,945.885970550558
2015-06-22,916.5504051552471
2015-06-23,935.5223585865274
2015-06-24,941.0125225049787
2015-06-25,945.2236079017899
2015-06-26,949.6355847081176
2015-06-29,913.7072701082909
2015-06-30,914.3632448746483
2015-07-01,925.3360246155157
2015-07-02,928.0928747036869
2015-07-03,928.3406647036917
2015-07-06,932.6076946231908
2015-07-07,934.5400827184717
2015-07-08,921.4734604867245
2015-07-09,956.8371913490985
2015-07-10,945.8552491339076
2015-07-13,958.7159963085771
2015-07-14,962.3880152751658
2015-07-15,977.2063701321604
2015-07-16,982.008764923845
2015-07-17,986.4932355592728
2015-07-20,985.5982946323016
2015-07-21,979.3142697532486
2015-07-22,984.7977194756447
2015-07-23,975.0369406759528
2015-07-24,976.2058975517662
2015-07-27,933.3868525123006
2015-07-28,942.6906553872122
2015-07-29,947.1561281771105
2015-07-30,955.7744146082207
2015-07-31,945.0349263308921
2015-08-03,926.9225716345453
2015-08-04,921.4115581094001
2015-08-05,931.6928030040082
2015-08-06,912.5725391347789
2015-08-07,910.3861851685016
2015-08-10,924.6220742645686
2015-08-11,911.6980021658708
2015-08-12,895.4842826378014
2015-08-13,899.4561585281755
2015-08-14,900.8038701965504
2015-08-17,883.1703220998388
2015-08-18,864.4090685330232
2015-08-19,849.1104026051717
2015-08-20,831.3527468067398
2015-08-21,822.9535683543588
2015-08-24,709.4954062960786
2015-08-25,781.0143779162606
2015-08-26,765.7005437255086
2015-08-27,800.4957065716687
2015-08-28,800.0570266394801
2015-08-31,793.6785164484173
2015-09-01,782.8453837904196
2015-09-02,774.5995443395838
2015-09-03,786.8557596824809
2015-09-04,785.4060621538069
2015-09-07,791.4132565238666
2015-09-08,797.4423380372087
2015-09-09,814.4204563976512
2015-09-10,806.853311209124
2015-09-11,802.2104329042597
2015-09-14,784.486781903151
2015-09-15,785.6532447773753
2015-09-16,781.6963794866598
2015-09-17,776.497336443605
2015-09-18,772.3681205822325
2015-09-21,784.8294170213702
2015-09-22,789.1962767089385
2015-09-23,788.3399002906625
2015-09-24,778.359989966689
2015-09-25,786.3710338514313
2015-09-28,783.8945854924694
2015-09-29,772.0690245729216
2015-09-30,784.211011569047
2015-10-01,775.2389872054719
2015-10-02,770.3230555319151
2015-10-05,786.8370352952741
2015-10-06,784.7673999916433
2015-10-07,801.1919072100869
2015-10-08,811.0045920826566
2015-10-09,805.5048031363916
2015-10-12,818.1673484679528
2015-10-13,817.2594864139787
2015-10-14,813.7112785056989
2015-10-15,809.9820393180546
2015-10-16,810.690814386675
2015-10-19,826.972731944177
2015-10-20,817.2325779548507
2015-10-21,791.1909379977358
2015-10-22,796.1756166814852
2015-10-23,805.3806988633672
2015-10-26,798.9983401185041
2015-10-27,776.3129738764472
2015-10-28,778.7228451762438
2015-10-29,789.7753202824956
2015-10-30,783.6162581431194
2015-11-02,776.0757777295988
2015-11-03,769.5476756129732
2015-11-04,783.314983556118
2015-11-05,774.6593154896935
2015-11-06,783.447309452366
2015-11-09,784.0207738135509
2015-11-10,786.6890884831646
2015-11-11,804.9847123423215
2015-11-12,801.676136616063
2015-11-13,803.3943075280669
2015-11-16,791.6247783895847
2015-11-17,795.4465820334141
2015-11-18,801.4303131653916
2015-11-19,806.7298547456218
2015-11-20,811.7469172546507
2015-11-23,828.5053402616594
2015-11-24,831.6181476652644
2015-11-25,836.128763232079
2015-11-26,836.8559084907739
2015-11-27,838.9029044792832
2015-11-30,840.5373308953916
2015-12-01,841.005675679892
2015-12-02,846.4097012523299
2015-12-03,814.9579882511068
2015-12-04,812.1886953673039
2015-12-07,808.6270210698577
2015-12-08,790.4933335101447
2015-12-09,787.5286977224177
2015-12-10,786.0117740025786
2015-12-11,781.7336850205485
2015-12-14,752.1993933554859
2015-12-15,765.9649200351265
2015-12-16,774.6845974092976
2015-12-17,804.4004499121771
2015-12-18,803.6644531628523
2015-12-21,783.2800820372454
2015-12-22,789.9315260947918
2015-12-23,780.8354263527928
2015-12-24,772.5204426029204
2015-12-25,772.5204426029206
2015-12-28,780.6035044311321
2015-12-29,771.9656231266315
2015-12-30,768.5924420014371
2015-12-31,773.7732853798504
2016-01-01,773.7732853798506
2016-01-04,766.9277056124026
2016-01-05,763.9748784977899
2016-01-06,738.471421165331
2016-01-07,701.4171712269406
2016-01-08,696.7541346936359
2016-01-11,699.1988386676904
2016-01-12,686.1051743604398
2016-01-13,684.0834670428021
2016-01-14,667.1960896246469
2016-01-15,660.7653472362556
2016-01-18,637.8315520734815
2016-01-19,655.0306949351638
2016-01-20,622.7644994347439
2016-01-21,623.2238860344042
2016-01-22,623.5067525575474
2016-01-25,640.7543308044334
2016-01-26,641.9062487978954
2016-01-27,650.049555299119
2016-01-28,664.3795990215032
2016-01-29,671.6862089086209
2016-02-01,679.1748834816838
2016-02-02,666.4767003064169
2016-02-03,662.2029536710779
2016-02-04,659.9652860761361
2016-02-05,661.5347283591727
2016-02-08,656.1354884165065
2016-02-09,644.2313081838636
2016-02-10,645.9534180484608
2016-02-11,621.7805970587534
2016-02-12,627.2828355332593
2016-02-15,640.9678935894576
2016-02-16,646.991282311017
2016-02-17,655.0708118938379
2016-02-18,664.3980621691525
2016-02-19,663.9793176109941
2016-02-22,679.7217696562717
2016-02-23,682.1368427447479
2016-02-24,674.7689336184391
2016-02-25,678.4418579570572
2016-02-26,685.0363278405374
2016-02-29,700.3602202713896
2016-03-01,709.544607888735
2016-03-02,712.1108223646652
2016-03-03,710.0169626517973
2016-03-04,705.1978193675338
2016-03-07,726.4563795030148
2016-03-08,726.4097389833587
2016-03-09,723.6212725357906
2016-03-10,711.7347640740146
2016-03-11,710.937498678287
2016-03-14,706.0914706620679
2016-03-15,697.1671966665821
2016-03-16,707.3808328654612
2016-03-17,702.9145600606438
2016-03-18,704.4614589866374
2016-03-21,714.553225663047
2016-03-22,714.4781658582734
2016-03-23,716.1942448408516
2016-03-24,702.7868056791176
2016-03-25,702.7868056791176
2016-03-28,690.6780747575694
2016-03-29,682.6247797399762
2016-03-30,678.3527344710352
2016-03-31,677.5637607517252
2016-04-01,680.6342417123892
2016-04-04,677.508951529364
2016-04-05,676.3858043509997
2016-04-06,679.7050962637221
2016-04-07,686.0071984812145
2016-04-08,684.4919699532655
2016-04-11,685.8766430512773
2016-04-12,700.1378820272646
2016-04-13,710.438137498007
2016-04-14,719.8620002919923
2016-04-15,717.6637051815632
2016-04-18,704.2860783411475
2016-04-19,713.502902622817
2016-04-20,713.0229138168347
2016-04-21,726.2077413124695
2016-04-22,729.334555417735
2016-04-25,764.5146646089927
2016-04-26,747.0775981933118
2016-04-27,753.3354853314984
2016-04-28,754.4240844351953
2016-04-29,745.2913700652227
2016-05-02,734.3024706454623
2016-05-03,727.2643158154785
2016-05-04,724.0905766632534
2016-05-05,738.7728804278853
2016-05-06,737.2628670233726
2016-05-09,743.9976416569802
2016-05-10,739.0292931017325
2016-05-11,738.1990990694704
2016-05-12,744.7806704621993
2016-05-13,751.7551217966547
2016-05-16,750.3536980673108
2016-05-17,754.358957721055
2016-05-18,758.5699775379162
2016-05-19,758.4913693446323
2016-05-20,757.9098127614103
2016-05-23,733.6043609165522
2016-05-24,739.170275840701
2016-05-25,746.2956699125625
2016-05-26,741.9613889348504
2016-05-27,745.4940623044366
2016-05-30,730.3313046120359
2016-05-31,740.5813091707065
2016-06-01,739.1688648466477
2016-06-02,744.3524142720195
2016-06-03,733.0220995610624
2016-06-06,727.8847458511369
2016-06-07,733.2329481121913
2016-06-08,738.3619522456469
2016-06-09,742.4487485765583
2016-06-10,744.3086980728098
2016-06-13,740.8051903983998
2016-06-14,755.1633956515868
2016-06-15,751.3419403614628
2016-06-16,755.0193145087605
2016-06-17,748.1928431481957
2016-06-20,741.2616390533086
2016-06-21,744.5766016277597
2016-06-22,744.4657817093017
2016-06-23,739.0587204372712
2016-06-24,754.6433944932177
2016-06-27,756.0562368925825
2016-06-28,750.088937043906
2016-06-29,748.8933393883628
2016-06-30,750.0420101871168
2016-07-01,748.4262562848471
2016-07-04,748.2262022374636
2016-07-05,749.9058260921174
2016-07-06,752.4558416416977
2016-07-07,752.38788446476
2016-07-08,754.9487311231169
2016-07-11,760.1177902435825
2016-07-12,762.4887174658043
2016-07-13,770.8295682849714
2016-07-14,767.6560307314455
2016-07-15,770.0136753766624
2016-07-18,772.7368049411638
2016-07-19,771.6822224616133
2016-07-20,768.8248297402619
2016-07-21,770.2900536883279
2016-07-22,771.7388254850376
2016-07-25,764.9024424945737
2016-07-26,758.3278985298047
2016-07-27,755.4045189414019
2016-07-28,739.0708477151912
2016-07-29,732.5375320191641
2016-08-01,732.3021004956244
2016-08-02,718.6648447437302
2016-08-03,722.6129763449969
2016-08-04,726.6561394546371
2016-08-05,731.1195889359537
2016-08-08,735.7935635925165
2016-08-09,745.3332132413935
2016-08-10,739.7578486353083
2016-08-11,736.1323124313851
2016-08-12,736.0993876477535
2016-08-15,740.7137793625748
2016-08-16,732.8530516463949
2016-08-17,719.0613755337677
2016-08-18,717.7536682292155
2016-08-19,717.9180676692058
2016-08-22,708.7268796824634
2016-08-23,708.2717893616192
2016-08-24,710.3833201031006
2016-08-25,700.7535380826444
2016-08-26,700.865407014015
2016-08-29,719.9785930418641
2016-08-30,725.7919602794518
2016-08-31,723.7305538485026
2016-09-01,714.2458971104154
2016-09-02,716.1879276369136
2016-09-05,736.3203276485342
2016-09-06,730.0520475072038
2016-09-07,724.4141671342447
2016-09-08,725.050922490659
2016-09-09,729.1251505704796
2016-09-12,728.6310571999778
2016-09-13,727.1470045917926
2016-09-14,726.7591238994427
2016-09-15,727.0176650320997
2016-09-16,732.2929880516821
2016-09-19,704.5197942198023
2016-09-20,703.5923036685311
2016-09-21,708.879074654741
2016-09-22,702.3787219888934
2016-09-23,703.677796129242
2016-09-26,704.6251380488626
2016-09-27,686.5218356746208
2016-09-28,663.8401891071642
2016-09-29,676.5216765559165
2016-09-30,676.7757683139652
2016-10-03,658.8338699864579
2016-10-04,672.2024363313977
2016-10-05,677.3904488046031
2016-10-06,692.4059355273043
2016-10-07,692.0579019054397
2016-10-10,684.9157096986052
2016-10-11,698.5126836601789
2016-10-12,704.1691142688233
2016-10-13,701.7616975349596
2016-10-14,703.4836556240626
2016-10-17,693.0358921486813
2016-10-18,683.8757915662882
2016-10-19,693.1284246523808
2016-10-20,709.5741318584472
2016-10-21,713.2591675535297
2016-10-24,726.3640103398673
2016-10-25,740.4380664908587
2016-10-26,741.2971251033363
2016-10-27,746.6947492779177
2016-10-28,745.9873103776134
2016-10-31,751.2418588753837
2016-11-01,745.3423596988524
2016-11-02,736.4614191729486
2016-11-03,746.5895609618789
2016-11-04,744.6766056002486
2016-11-07,763.0071527607581
2016-11-08,777.9088726212431
2016-11-09,786.3450562463979
2016-11-10,804.4157335055994
2016-11-11,806.194266679633
2016-11-14,820.4342663906599
2016-11-15,803.7645434491591
2016-11-16,826.6461703586743
2016-11-17,824.2500875814135
2016-11-18,831.9392661091413
2016-11-21,812.2413723227404
2016-11-22,826.1058729842002
2016-11-23,857.723981562529
2016-11-24,858.4915881064092
2016-11-25,855.2408166310088
2016-11-28,867.8637695882073
2016-11-29,862.6200735520653
2016-11-30,876.2065658992267
2016-12-01,890.633771904588
2016-12-02,886.5755132102585
2016-12-05,880.879465046888
2016-12-06,884.0358464218007
2016-12-07,876.3669349966426
2016-12-08,887.9463895124425
2016-12-09,894.2721351948904
2016-12-12,893.7893822937314
2016-12-13,884.109084100097
2016-12-14,880.6364040933145
2016-12-15,902.8614011017995
2016-12-16,903.2180383437203
2016-12-19,896.1425933152628
2016-12-20,897.3266976099283
2016-12-21,895.3811645414523
2016-12-22,898.1841259315015
2016-12-23,897.6471591042502
2016-12-26,907.1719824125448
2016-12-27,918.5385059497497
2016-12-28,920.7401124369677
2016-12-29,908.5529868632559
2016-12-30,903.605081083415
2017-01-02,908.1447486229986
2017-01-03,921.3518646875591
2017-01-04,908.3874399702763
2017-01-05,898.6052699407471
2017-01-06,900.6312507382016
2017-01-09,887.6159080971858
2017-01-10,876.8094055074347
2017-01-11,874.3887484355099
2017-01-12,861.8485511511072
2017-01-13,864.160333147136
2017-01-16,853.1762528036493
2017-01-17,853.6290707851257
2017-01-18,852.1106566263096
2017-01-19,861.1167271036114
2017-01-20,855.6910158095976
2017-01-23,866.0840265881371
2017-01-24,876.4798900091115
2017-01-25,884.569143335538
2017-01-26,892.2116039070838
2017-01-27,889.1042633896518
2017-01-30,888.9100997980355
2017-01-31,874.3877039933859
2017-02-01,878.2160975529345
2017-02-02,873.7725796713389
2017-02-03,875.1898583945059
2017-02-06,874.1820166002221
2017-02-07,876.5985278155024
2017-02-08,867.3268380539345
2017-02-09,870.7460094334033
2017-02-10,874.1065390504575
2017-02-13,885.9605178825728
2017-02-14,887.319374534327
2017-02-15,891.2273858754947
2017-02-16,890.1874403197822
2017-02-17,893.6629357591983
2017-02-20,887.9194259402067
2017-02-21,893.3174229220045
2017-02-22,895.1188181967918
2017-02-23,888.5524361154876
2017-02-24,890.46875503826
2017-02-27,879.1198228439814
2017-02-28,876.8173413711799
2017-03-01,882.6028311773399
2017-03-02,889.790485958282
2017-03-03,886.7578272605778
2017-03-06,880.7280448953212
2017-03-07,883.8520682455287
2017-03-08,882.9306367821849
2017-03-09,873.4804443700295
2017-03-10,867.268816865152
2017-03-13,850.8035613771725
2017-03-14,851.383450223481
2017-03-15,858.4266707361709
2017-03-16,860.1091441190199
2017-03-17,859.7546273082156
2017-03-20,860.3069611219968
2017-03-21,854.0225020155948
2017-03-22,845.1357247480253
2017-03-23,851.8094553821691
2017-03-24,850.3510800247517
2017-03-27,841.5025084461181
2017-03-28,846.0054230537617
2017-03-29,864.0008459339857
2017-03-30,872.7188808399269
2017-03-31,875.9536340191646
2017-04-03,874.1918378876446
2017-04-04,876.0069477725474
2017-04-05,884.9031892801471
2017-04-06,889.8859794666504
2017-04-07,893.209115586954
2017-04-10,895.7608343597117
2017-04-11,890.1648157828274
2017-04-12,901.3442093966987
2017-04-13,898.120509476843
2017-04-14,898.1205094768433
2017-04-17,888.1717677918833
2017-04-18,877.2760038407647
2017-04-19,877.5219266032361
2017-04-20,868.2462700990465
2017-04-21,874.6465874226313
2017-04-24,869.1412974673445
2017-04-25,855.2571619927465
2017-04-26,856.8149014958422
2017-04-27,862.1791210715842
2017-04-28,860.3925018521654
2017-05-01,869.1765554440439
2017-05-02,872.2583968021514
2017-05-03,866.31303492029
2017-05-04,858.8470358265025
2017-05-05,855.5005062189304
2017-05-08,852.523589479579
2017-05-09,864.5347340854744
2017-05-10,867.947127080145
2017-05-11,862.2419055643417
2017-05-12,857.8888676856105
2017-05-15,854.8916897608804
2017-05-16,853.4786881902686
2017-05-17,848.8020719460749
2017-05-18,850.0419708838077
2017-05-19,844.897051953341
2017-05-22,847.7929449046204
2017-05-23,843.6956147485254
2017-05-24,842.6222248619724
2017-05-25,837.9646806707306
2017-05-26,840.1375146960747
2017-05-29,835.1999631733977
2017-05-30,841.454520719605
2017-05-31,836.7585957811152
2017-06-01,838.2228633961208
2017-06-02,834.5873671600912
2017-06-05,848.7534378341958
2017-06-06,843.4725250771885
2017-06-07,845.3357083762827
2017-06-08,839.3490283029934
2017-06-09,842.1559835471379
2017-06-12,836.9332100152986
2017-06-13,836.275410688832
2017-06-14,835.3381747574623
2017-06-15,842.5732149391057
2017-06-16,839.0135685119727
2017-06-19,872.8590229585654
2017-06-20,864.4562144839371
2017-06-21,910.1161222295874
2017-06-22,926.8908445277846
2017-06-23,923.4721022355025
2017-06-26,922.9135125073028
2017-06-27,916.3457264893937
2017-06-28,910.2372111222189
2017-06-29,905.2994776748563
2017-06-30,906.9179621110035
2017-07-03,916.1651220000401
2017-07-04,894.0635951747107
2017-07-05,888.8161275272103
2017-07-06,874.9661076870664
2017-07-07,876.0798824707958
2017-07-10,881.0514751470225
2017-07-11,880.608545393232
2017-07-12,887.1384067026203
2017-07-13,889.8046860999324
2017-07-14,886.4234671573383
2017-07-17,881.64994589822
2017-07-18,868.983406417507
2017-07-19,872.1111092678636
2017-07-20,867.5345498460273
2017-07-21,865.8805699351632
2017-07-24,865.3045836250876
2017-07-25,861.8288680975412
2017-07-26,861.7150994815848
2017-07-27,855.6636823285576
2017-07-28,849.774887765427
2017-07-31,839.5873349291734
2017-08-01,839.7787398361309
2017-08-02,832.9880622924792
2017-08-03,832.2096084818548
2017-08-04,841.2275996287208
2017-08-07,844.3031768504092
2017-08-08,851.5754764535429
2017-08-09,851.7976827414101
2017-08-10,850.8227716954909
2017-08-11,847.7922364445719
2017-08-14,842.9125832605304
2017-08-15,844.9187265821763
2017-08-16,847.5089476437845
2017-08-17,851.9120161021858
2017-08-18,851.3093152095538
2017-08-21,853.7331803696488
2017-08-22,861.3959787121956
2017-08-23,858.9009752573622
2017-08-24,858.4443206246997
2017-08-25,853.6224249355429
2017-08-28,849.6638554979456
2017-08-29,843.6888206359789
2017-08-30,851.5128829649017
2017-08-31,853.4108635687007
2017-09-01,854.0837346512645
2017-09-04,851.7403637702823
2017-09-05,850.9902464442526
2017-09-06,855.5663524167427
2017-09-07,858.0037242333004
2017-09-08,857.0758053933993
2017-09-11,865.6724931035845
2017-09-12,867.4730562784747
2017-09-13,867.5044566762424
2017-09-14,868.5227599379465
2017-09-15,861.8704039291686
2017-09-18,864.7809345477043
2017-09-19,857.7727610009556
2017-09-20,851.8347447229645
2017-09-21,856.8348283880642
2017-09-22,853.5059939390671
2017-09-25,849.4401635357654
2017-09-26,858.4099351094852
2017-09-27,859.9181054039816
2017-09-28,862.6616856991452
2017-09-29,859.998248757171
2017-10-02,859.7900583110628
2017-10-03,860.603973998395
2017-10-04,865.7087579647794
2017-10-05,866.3719305394095
2017-10-06,865.0427428343417
2017-10-09,845.8438092546904
2017-10-10,832.9139018161585
2017-10-11,814.1626780565285
2017-10-12,825.177955678074
2017-10-13,825.8879998774117
2017-10-16,827.8087033778485
2017-10-17,831.7873647144174
2017-10-18,824.7098935365992
2017-10-19,827.7363401162877
2017-10-20,832.4062702611704
2017-10-23,820.5611894381067
2017-10-24,818.7557391867189
2017-10-25,819.7764997266079
2017-10-26,824.675857902729
2017-10-27,833.3132966297069
2017-10-30,836.6763195507931
2017-10-31,834.1982575475087
2017-11-01,839.2390570725257
2017-11-02,836.365145449636
2017-11-03,840.3854835293085
2017-11-06,849.3968950542308
2017-11-07,845.3747629381047
2017-11-08,845.959791235904
2017-11-09,845.9202113518207
2017-11-10,843.1440048189678
2017-11-13,843.5006781894808
2017-11-14,839.5605352738532
2017-11-15,831.4409427950741
2017-11-16,832.8956391978779
2017-11-17,832.2129676048261
2017-11-20,824.8909095458845
2017-11-21,821.4850335750835
2017-11-22,821.4831424044637
2017-11-23,821.402924403875
2017-11-24,814.8893726545348
2017-11-27,822.1887887623478
2017-11-28,828.7199843774406
2017-11-29,832.0713425872419
2017-11-30,828.7952981252809
2017-12-01,832.7541595688707
2017-12-04,844.5014340417204
2017-12-05,842.2722041963752
2017-12-06,840.7559467980359
2017-12-07,844.2504126684471
2017-12-08,847.0389127800795
2017-12-11,844.8537311150775
2017-12-12,852.7540558535767
2017-12-13,845.558129109242
2017-12-14,842.5458345889
2017-12-15,843.2619502104964
2017-12-18,853.8190260035881
2017-12-19,853.8451376895966
2017-12-20,850.0992947277798
2017-12-21,850.9982523701573
2017-12-22,852.8679460123427
2017-12-25,845.3470198799453
2017-12-26,846.5562357109822
2017-12-27,847.4722476267742
2017-12-28,848.4111731768942
2017-12-29,843.4654051786946
2018-01-01,843.0249874789216
2018-01-02,838.118376479055
2018-01-03,846.0328062659765
2018-01-04,847.2376464474629
2018-01-05,849.9828188988773
2018-01-08,858.9874142169385
2018-01-09,859.1986083410509
2018-01-10,857.796922211729
2018-01-11,857.0976455869834
2018-01-12,850.028694631083
2018-01-15,861.1663195360238
2018-01-16,868.8201846230918
2018-01-17,870.0775404962201
2018-01-18,870.4755704236727
2018-01-19,871.5553022564974
2018-01-22,863.4661513043222
2018-01-23,861.9716143431352
2018-01-24,853.3892613811536
2018-01-25,850.8795242449495
2018-01-26,855.6357173470548
2018-01-29,863.8780255738458
2018-01-30,866.359774831828
2018-01-31,867.1831299212578
2018-02-01,864.3562858876608
2018-02-02,866.6729395762467
2018-02-05,860.3376534779418
2018-02-06,854.2004471210497
2018-02-07,852.6244738630133
2018-02-08,851.8937397242022
2018-02-09,852.5651627793749
2018-02-12,852.7738096237019
2018-02-13,847.3143799315981
2018-02-14,844.8703740131731
2018-02-15,850.1836531152093
2018-02-16,852.3008313492595
2018-02-19,859.020514777098
2018-02-20,861.8616557485685
2018-02-21,862.1517244031593
2018-02-22,864.2123609778944
2018-02-23,865.8166449187555
2018-02-26,863.4522171954992
2018-02-27,865.9454605391539
2018-02-28,864.5123794375169
2018-03-01,863.6872748325203
2018-03-02,854.4946919223258
2018-03-05,850.049798359362
2018-03-06,851.8605208861086
2018-03-07,853.7508140047871
2018-03-08,873.0805308258879
2018-03-09,873.6717681896589
2018-03-12,902.96772471885
2018-03-13,897.0215630788111
2018-03-14,900.3564950837228
2018-03-15,902.7525840855814
2018-03-16,905.7540547851062
2018-03-19,894.4858410552314
2018-03-20,900.0573577325778
2018-03-21,904.1979179634604
2018-03-22,912.9222921843303
2018-03-23,909.1426924588771
2018-03-26,912.243581324999
2018-03-27,927.3648560113874
2018-03-28,926.4669430017706
2018-03-29,926.2884972502761
2018-03-30,926.2884972502761
2018-04-02,914.0347432609709
