Date,MEXICO IMI
1998-12-31,175.45069853310991
1999-01-01,175.45069853310991
1999-01-04,172.32928493603129
1999-01-05,170.26436070935603
1999-01-06,168.70566219720604
1999-01-07,168.0119292203321
1999-01-08,168.1596509586841
1999-01-11,164.69640730197332
1999-01-12,156.89098611640145
1999-01-13,143.21557136518368
1999-01-14,143.52117692407714
1999-01-15,159.74293199017907
1999-01-18,160.89934378057106
1999-01-19,159.40217573922735
1999-01-20,166.96325748072513
1999-01-21,164.43847507341914
1999-01-22,163.4864024810805
1999-01-25,163.69698469782043
1999-01-26,165.86727850888784
1999-01-27,168.4614759172015
1999-01-28,175.5082982884515
1999-01-29,176.3555442595771
1999-02-01,180.74450217203935
1999-02-02,179.95207445058114
1999-02-03,180.1141226692864
1999-02-04,180.56428084472103
1999-02-05,180.9342409385797
1999-02-08,181.38523529682305
1999-02-09,178.1143350512852
1999-02-10,178.93714346815503
1999-02-11,185.23417116934814
1999-02-12,186.16531725700415
1999-02-15,186.99638638187184
1999-02-16,190.45872455436907
1999-02-17,187.12076682123117
1999-02-18,188.06759888742837
1999-02-19,193.13894306067417
1999-02-22,195.56472062245476
1999-02-23,195.92401109907524
1999-02-24,196.83611253637568
1999-02-25,195.7960563601822
1999-02-26,197.9145575675303
1999-03-01,196.84419057675652
1999-03-02,195.38435905994754
1999-03-03,193.51446346388633
1999-03-04,198.68063830700407
1999-03-05,202.19643331490963
1999-03-08,207.9995489348729
1999-03-09,212.303615016308
1999-03-10,217.30339132034715
1999-03-11,220.76992813236123
1999-03-12,219.33188968234722
1999-03-15,223.64022814092814
1999-03-16,229.56564771423334
1999-03-17,226.54076234634198
1999-03-18,228.2667814086355
1999-03-19,226.0505233119153
1999-03-22,223.7964345047733
1999-03-23,220.9879557179169
1999-03-24,227.11574307230265
1999-03-25,230.03456507930704
1999-03-26,230.60150192502002
1999-03-29,235.2769566271741
1999-03-30,235.6494218543299
1999-03-31,237.48447134887857
1999-04-01,236.87021883708127
1999-04-02,237.97165583258226
1999-04-05,247.55371248491508
1999-04-06,246.94510572424412
1999-04-07,245.92982408489289
1999-04-08,246.14751497775367
1999-04-09,247.38498152650465
1999-04-12,249.87170081340935
1999-04-13,250.98668103993217
1999-04-14,249.901387916082
1999-04-15,260.7818993921597
1999-04-16,264.65275264154866
1999-04-19,267.2706056550936
1999-04-20,262.5690277505365
1999-04-21,261.65588792961046
1999-04-22,271.13703035766986
1999-04-23,271.32773944674784
1999-04-26,269.48932160323886
1999-04-27,268.2527499569428
1999-04-28,272.1079620536176
1999-04-29,275.35156751773525
1999-04-30,271.99843244597696
1999-05-03,279.11229739594035
1999-05-04,276.2134039800955
1999-05-05,274.4027621972039
1999-05-06,279.4152000143333
1999-05-07,286.6070113368021
1999-05-10,291.80670905829464
1999-05-11,290.96513912826634
1999-05-12,287.2060066219532
1999-05-13,294.9504412445634
1999-05-14,285.9822130546776
1999-05-17,285.4995062049342
1999-05-18,287.04676625694
1999-05-19,280.48620170601833
1999-05-20,283.4869897129211
1999-05-21,276.18916765122617
1999-05-24,267.9139965309164
1999-05-25,258.7775048955146
1999-05-26,272.02055704611416
1999-05-27,261.6369921921977
1999-05-28,262.24166482064874
1999-05-31,264.75065651626636
1999-06-01,260.67762208114965
1999-06-02,262.80683301782784
1999-06-03,260.8770894697364
1999-06-04,265.99468843692654
1999-06-07,270.25800414038275
1999-06-08,265.7534113931257
1999-06-09,263.34832344272934
1999-06-10,259.9589492388558
1999-06-11,254.1093609896059
1999-06-14,252.0614026123463
1999-06-15,259.39880542448157
1999-06-16,278.96902363525976
1999-06-17,282.5126749816967
1999-06-18,282.8537935440598
1999-06-21,289.5142129417175
1999-06-22,288.31233583285433
1999-06-23,281.0284928319748
1999-06-24,273.87510885424945
1999-06-25,268.2092113152125
1999-06-28,275.5169424554055
1999-06-29,279.74706670765823
1999-06-30,289.97260464827474
1999-07-01,292.176096276528
1999-07-02,296.0151715374798
1999-07-05,298.34102133715226
1999-07-06,296.50403103916614
1999-07-07,298.5655705088844
1999-07-08,296.7797182594726
1999-07-09,295.0063855010145
1999-07-12,289.50264429319816
1999-07-13,292.15853710418907
1999-07-14,292.79535900436673
1999-07-15,293.195979950013
1999-07-16,294.585549476045
1999-07-19,299.8209384657228
1999-07-20,287.5130214539707
1999-07-21,286.8267317523356
1999-07-22,282.9206613026625
1999-07-23,274.3524049675566
1999-07-26,262.59088337105226
1999-07-27,263.3247512460832
1999-07-28,267.4664769936581
1999-07-29,255.80787653606149
1999-07-30,255.91593093110887
1999-08-02,250.72523917162488
1999-08-03,252.86975712336533
1999-08-04,247.92664773832166
1999-08-05,246.42418209438705
1999-08-06,241.12655597606457
1999-08-09,246.3511684372109
1999-08-10,244.09953604380982
1999-08-11,250.80604225587723
1999-08-12,254.10905143157
1999-08-13,261.49542560221454
1999-08-16,260.6354353490726
1999-08-17,261.9835308055913
1999-08-18,255.51039127008002
1999-08-19,252.16007358103934
1999-08-20,249.93880119272484
1999-08-23,258.3458356100778
1999-08-24,260.4855750987365
1999-08-25,266.1820010348523
1999-08-26,265.77600913841127
1999-08-27,261.1752690804694
1999-08-30,258.6425871910068
1999-08-31,253.12101531426646
1999-09-01,251.29391048186537
1999-09-02,247.46094503754225
1999-09-03,250.48376788529367
1999-09-06,251.82700791930182
1999-09-07,244.65781907090465
1999-09-08,242.12247672287384
1999-09-09,241.71696483966426
1999-09-10,250.98591858618565
1999-09-13,254.07521756407502
1999-09-14,252.26663421956678
1999-09-15,252.45666020047463
1999-09-16,251.1005857440963
1999-09-17,251.8912527745425
1999-09-20,254.39914766040152
1999-09-21,248.86802980131753
1999-09-22,250.58418593905407
1999-09-23,250.95887342587483
1999-09-24,250.7280681077796
1999-09-27,254.39321635087694
1999-09-28,253.83595573383704
1999-09-29,250.43150527865356
1999-09-30,248.06196702800696
1999-10-01,243.95391712452496
1999-10-04,244.17187108573458
1999-10-05,243.9200567609094
1999-10-06,247.29520517768688
1999-10-07,248.06716188878497
1999-10-08,255.9372149474888
1999-10-11,257.60328563254666
1999-10-12,249.3504911473257
1999-10-13,241.48061754459076
1999-10-14,237.0735612206921
1999-10-15,225.54466006886366
1999-10-18,228.42727197910682
1999-10-19,235.53291205722832
1999-10-20,238.23170504144562
1999-10-21,238.1989572485676
1999-10-22,242.99058265255934
1999-10-25,242.29597981701497
1999-10-26,243.7737910729072
1999-10-27,244.73660340496141
1999-10-28,252.3437627595569
1999-10-29,259.437387455255
1999-11-01,261.4960435057763
1999-11-02,262.1504311856823
1999-11-03,277.8118428025021
1999-11-04,280.309710107863
1999-11-05,283.8937124258651
1999-11-08,288.67373205202927
1999-11-09,284.4564522804931
1999-11-10,287.678282439697
1999-11-11,292.81595750989857
1999-11-12,295.20389000619383
1999-11-15,298.2082790691238
1999-11-16,298.405011060453
1999-11-17,297.17917065693337
1999-11-18,303.28512811182213
1999-11-19,308.4095204749198
1999-11-22,299.1975793164843
1999-11-23,301.1421486985506
1999-11-24,307.9650323869336
1999-11-25,312.61278447841227
1999-11-26,315.0080305044944
1999-11-29,313.8748188038007
1999-11-30,307.41336455714446
1999-12-01,307.1423258888879
1999-12-02,313.8208054507782
1999-12-03,321.8154715613074
1999-12-06,312.52860679137683
1999-12-07,312.05964427565965
1999-12-08,321.7149883702773
1999-12-09,327.066851851095
1999-12-10,330.98674347890835
1999-12-13,327.90699155297796
1999-12-14,327.45175436825355
1999-12-15,335.0332385538562
1999-12-16,333.1425809633642
1999-12-17,340.55219500138037
1999-12-20,341.7678269395233
1999-12-21,342.6818269560726
1999-12-22,337.5801985742001
1999-12-23,336.3834789817146
1999-12-24,335.77606175384807
1999-12-27,335.1449664020959
1999-12-28,340.58494675105766
1999-12-29,344.75734342022065
1999-12-30,347.7555398175342
1999-12-31,347.7555398175342
2000-01-03,343.51209039916444
2000-01-04,315.5380462176858
2000-01-05,318.1240865432524
2000-01-06,313.5271905763589
2000-01-07,331.1532184806453
2000-01-10,345.2136278791476
2000-01-11,334.4571698670969
2000-01-12,334.46563086254884
2000-01-13,339.8828129721313
2000-01-14,351.66380787300767
2000-01-17,356.4067817429095
2000-01-18,349.66809934611456
2000-01-19,344.8703545967322
2000-01-20,338.16488038441344
2000-01-21,331.9352286900485
2000-01-24,329.30639043671874
2000-01-25,328.76064559692816
2000-01-26,332.4468978607771
2000-01-27,333.90430261783365
2000-01-28,326.2192522237145
2000-01-31,323.88467505786036
2000-02-01,330.9574764735352
2000-02-02,335.08795995704656
2000-02-03,344.81711011818254
2000-02-04,356.4181097064448
2000-02-07,372.2713782871415
2000-02-08,368.70404074570644
2000-02-09,362.86143585549263
2000-02-10,374.95455185269043
2000-02-11,370.6651373937091
2000-02-14,370.8510486517024
2000-02-15,371.8410005247151
2000-02-16,370.9027859318733
2000-02-17,368.58465752604315
2000-02-18,358.4676973453794
2000-02-21,355.5701540660094
2000-02-22,343.6038301109128
2000-02-23,355.86230137061875
2000-02-24,356.9757075553829
2000-02-25,357.94712452075015
2000-02-28,362.6493478293021
2000-02-29,366.9151973099115
2000-03-01,375.87374036307057
2000-03-02,392.21648243900233
2000-03-03,400.4706000735383
2000-03-06,394.86700318090845
2000-03-07,399.7056773338282
2000-03-08,410.0011432090399
2000-03-09,407.45361668137826
2000-03-10,402.4689793809031
2000-03-13,394.2077709972098
2000-03-14,388.4775605822766
2000-03-15,391.191063277777
2000-03-16,390.0877122561817
2000-03-17,392.27163448710166
2000-03-20,391.4971050974721
2000-03-21,392.25069309572154
2000-03-22,389.37227580754956
2000-03-23,393.09118857359124
2000-03-24,397.52614030827095
2000-03-27,402.3427502251839
2000-03-28,394.3265657117651
2000-03-29,396.4459338827323
2000-03-30,383.8628533038543
2000-03-31,381.03734204165573
2000-04-03,375.97507543075
2000-04-04,365.6116680757757
2000-04-05,363.617948379895
2000-04-06,375.12617970083255
2000-04-07,383.00430686224627
2000-04-10,374.1072433766235
2000-04-11,363.83826547503037
2000-04-12,356.0455217821188
2000-04-13,349.39489895513236
2000-04-14,329.77552427571726
2000-04-17,326.2224002822059
2000-04-18,343.81060059372146
2000-04-19,336.9501262514771
2000-04-20,338.418967768046
2000-04-21,338.418967768046
2000-04-24,337.29723069201304
2000-04-25,356.3691924461365
2000-04-26,357.73880942683314
2000-04-27,365.0737807290797
2000-04-28,358.3969390613696
2000-05-01,362.3215621271185
2000-05-02,360.22204019067937
2000-05-03,357.7792352809192
2000-05-04,359.19653474183565
2000-05-05,357.1235484098596
2000-05-08,347.32706788051854
2000-05-09,339.6105351164293
2000-05-10,328.934874661118
2000-05-11,332.0716806907846
2000-05-12,338.8057806586739
2000-05-15,338.92538738589286
2000-05-16,345.3308131730392
2000-05-17,340.66554383594485
2000-05-18,335.46869178624615
2000-05-19,324.33220294098373
2000-05-22,313.9272112856164
2000-05-23,307.07205284384963
2000-05-24,319.375517924477
2000-05-25,313.44182838186794
2000-05-26,305.8742458335364
2000-05-29,309.05341176802494
2000-05-30,319.1340647590285
2000-05-31,318.4758276887226
2000-06-01,326.3212267968622
2000-06-02,340.5917721807278
2000-06-05,336.09395931169627
2000-06-06,314.1077654229889
2000-06-07,310.7498401949958
2000-06-08,312.9101762680387
2000-06-09,316.07888724978704
2000-06-12,319.2217163508516
2000-06-13,322.9900900984917
2000-06-14,329.10056756328953
2000-06-15,323.6932110873651
2000-06-16,316.8234778233293
2000-06-19,317.42100057138515
2000-06-20,320.12422403389917
2000-06-21,330.2448925592863
2000-06-22,321.6446340425008
2000-06-23,320.1987107222729
2000-06-26,322.72538397876866
2000-06-27,326.9550245243665
2000-06-28,326.2290004027956
2000-06-29,328.30406332045743
2000-06-30,338.98947481192675
2000-07-03,365.4191072837735
2000-07-04,374.0249430495379
2000-07-05,363.3008328370804
2000-07-06,359.78228334604347
2000-07-07,366.47499281432056
2000-07-10,368.42414070029287
2000-07-11,364.6452033907689
2000-07-12,374.5412219460491
2000-07-13,378.0632349035669
2000-07-14,381.61821380816065
2000-07-17,379.1224456878352
2000-07-18,377.4133111528379
2000-07-19,359.0295267956816
2000-07-20,362.52754287450654
2000-07-21,357.4593380994565
2000-07-24,354.37791819172406
2000-07-25,354.9121051085746
2000-07-26,352.18865861955675
2000-07-27,347.2616856327938
2000-07-28,342.4246398111846
2000-07-31,348.2101857794464
2000-08-01,350.01869415164185
2000-08-02,355.25152830373935
2000-08-03,356.06143176749697
2000-08-04,358.71314820449516
2000-08-07,361.956287332669
2000-08-08,364.9416211143386
2000-08-09,360.2550141146822
2000-08-10,354.1309738799241
2000-08-11,359.8631150076904
2000-08-14,361.4927975527776
2000-08-15,358.9573906729845
2000-08-16,361.416263390625
2000-08-17,362.0555215369324
2000-08-18,357.8336364940372
2000-08-21,356.131460015484
2000-08-22,359.32876908533837
2000-08-23,360.29190964552373
2000-08-24,354.7741216284072
2000-08-25,348.72843257511715
2000-08-28,353.70720363291656
2000-08-29,357.7247408576268
2000-08-30,371.52605252179666
2000-08-31,378.3103575480465
2000-09-01,375.76475416520225
2000-09-04,377.5592474056007
2000-09-05,383.67903502223544
2000-09-06,383.98161420958365
2000-09-07,392.6242761659398
2000-09-08,391.26526184861416
2000-09-11,391.35704747767016
2000-09-12,387.86027119527216
2000-09-13,389.72105425006754
2000-09-14,391.3588420983917
2000-09-15,389.6850203706758
2000-09-18,379.9205133576761
2000-09-19,380.71320490353787
2000-09-20,387.34857367019947
2000-09-21,378.0548119697274
2000-09-22,363.4741781700648
2000-09-25,369.2505062240935
2000-09-26,363.1468251431546
2000-09-27,359.1686040980633
2000-09-28,363.5701300482222
2000-09-29,357.30786867911337
2000-10-02,353.91044147553487
2000-10-03,355.7129221330422
2000-10-04,361.0033334078676
2000-10-05,362.5367738069021
2000-10-06,352.8357474925767
2000-10-09,352.21120403623485
2000-10-10,351.9400448370727
2000-10-11,342.3646731038956
2000-10-12,336.3915477759697
2000-10-13,338.85366061672664
2000-10-16,341.9037084977541
2000-10-17,336.99133975861236
2000-10-18,340.86607787508933
2000-10-19,355.5490068597509
2000-10-20,354.43887978401636
2000-10-23,352.86791608037106
2000-10-24,360.33285710946143
2000-10-25,358.6829840123177
2000-10-26,362.65752203487455
2000-10-27,363.4535570409393
2000-10-30,365.79049692787663
2000-10-31,370.5785256788857
2000-11-01,366.61170442697335
2000-11-02,365.45194910064913
2000-11-03,357.503085194007
2000-11-06,358.8407179335256
2000-11-07,363.3125083221672
2000-11-08,361.8600595382822
2000-11-09,354.1865036409065
2000-11-10,347.9803033992295
2000-11-13,339.9556925460599
2000-11-14,351.9029417247459
2000-11-15,355.9348155862698
2000-11-16,357.26558329196996
2000-11-17,363.9573168726804
2000-11-20,366.94298800528776
2000-11-21,362.496799571282
2000-11-22,354.0440837812031
2000-11-23,357.2260725367213
2000-11-24,362.0653017272582
2000-11-27,357.249547649021
2000-11-28,348.0427630487665
2000-11-29,344.7852485551828
2000-11-30,329.12324961184896
2000-12-01,327.77393179319444
2000-12-04,315.44441041292106
2000-12-05,331.39112686090783
2000-12-06,330.3735089504505
2000-12-07,327.692264743159
2000-12-08,330.55455843735155
2000-12-11,335.0740254701563
2000-12-12,333.9944638966511
2000-12-13,331.4872010708092
2000-12-14,326.2793229118508
2000-12-15,316.774786773529
2000-12-18,317.73420826110623
2000-12-19,317.7331518528549
2000-12-20,298.0097613373683
2000-12-21,296.9277251141474
2000-12-22,298.6655782070125
2000-12-25,298.6655782070125
2000-12-26,300.3186166121839
2000-12-27,301.4983702834957
2000-12-28,304.1773132605824
2000-12-29,301.84204039417176
2001-01-01,301.84204039417176
2001-01-02,292.73721495195053
2001-01-03,301.8227379968113
2001-01-04,314.5614349988857
2001-01-05,304.11586446315806
2001-01-08,306.7937644603734
2001-01-09,307.6161270327614
2001-01-10,300.71475715466926
2001-01-11,301.80586907986964
2001-01-12,303.0406473781206
2001-01-15,305.1731304132508
2001-01-16,303.2631628088329
2001-01-17,312.1039026418712
2001-01-18,312.79358697521906
2001-01-19,321.90214348527354
2001-01-22,321.0651791702645
2001-01-23,325.7097309673347
2001-01-24,329.9635650539457
2001-01-25,330.1617580044474
2001-01-26,335.5434469758387
2001-01-29,338.46226893421897
2001-01-30,340.36726674123486
2001-01-31,339.2757182560736
2001-02-01,334.8360623810826
2001-02-02,334.6460279480048
2001-02-05,331.64610545656905
2001-02-06,334.8180866886496
2001-02-07,330.99824930134207
2001-02-08,335.96973831178434
2001-02-09,330.37747127994896
2001-02-12,330.9455562244513
2001-02-13,332.82547797531885
2001-02-14,335.43559848509324
2001-02-15,345.4005876721975
2001-02-16,338.0468061571396
2001-02-19,337.04989462668175
2001-02-20,337.090395090077
2001-02-21,323.4489389994178
2001-02-22,324.3552563145251
2001-02-23,321.92008106326523
2001-02-26,326.71743137365956
2001-02-27,323.3341569759251
2001-02-28,321.14904483239087
2001-03-01,320.2621408384086
2001-03-02,321.4185157064664
2001-03-05,324.0595628184526
2001-03-06,329.2414229244895
2001-03-07,332.8206267152205
2001-03-08,333.6640577062297
2001-03-09,329.68475372714
2001-03-12,317.2555743201211
2001-03-13,322.8782055915263
2001-03-14,319.03843594546066
2001-03-15,319.5177978721207
2001-03-16,325.93640459328384
2001-03-19,330.5270046218133
2001-03-20,323.1579110888497
2001-03-21,325.69390774417303
2001-03-22,321.7852837645493
2001-03-23,314.7005927417181
2001-03-26,318.7111732703485
2001-03-27,324.4820396550357
2001-03-28,323.35350585376193
2001-03-29,323.91091255495195
2001-03-30,327.8670953242045
2001-04-02,329.3077047187935
2001-04-03,322.5295887665246
2001-04-04,315.36335901109516
2001-04-05,324.6813477850245
2001-04-06,322.9370674132663
2001-04-09,327.6000149110758
2001-04-10,342.9208006179806
2001-04-11,347.6565414759637
2001-04-12,343.21202289249
2001-04-13,343.21202289249
2001-04-16,343.83735269333545
2001-04-17,352.41058433896404
2001-04-18,364.7386567892436
2001-04-19,347.221360891109
2001-04-20,338.23744657058336
2001-04-23,334.56616869012856
2001-04-24,339.99122034768027
2001-04-25,339.3902471932548
2001-04-26,345.0000279061735
2001-04-27,346.36690563277324
2001-04-30,351.2119572914257
2001-05-01,349.196193549607
2001-05-02,353.2195893276988
2001-05-03,352.78635862464574
2001-05-04,353.3649656808936
2001-05-07,352.36331302224227
2001-05-08,352.62128504635433
2001-05-09,356.85060337965416
2001-05-10,357.8395135438398
2001-05-11,360.8456121328774
2001-05-14,358.5258610027032
2001-05-15,353.89698641637585
2001-05-16,354.58708831157804
2001-05-17,379.79497733483004
2001-05-18,388.1532183218869
2001-05-21,392.2210927122753
2001-05-22,400.1212438813676
2001-05-23,406.0472871250519
2001-05-24,402.3291521949283
2001-05-25,400.52368014628365
2001-05-28,400.3813005563023
2001-05-29,400.5588690182591
2001-05-30,392.9515265908198
2001-05-31,397.4179095455486
2001-06-01,398.7919191740898
2001-06-04,400.4024110860751
2001-06-05,399.69967726083905
2001-06-06,407.8690287161842
2001-06-07,407.78276691533006
2001-06-08,408.1730617450786
2001-06-11,410.9987109034051
2001-06-12,409.0010813928827
2001-06-13,406.53090004046203
2001-06-14,403.9463950662107
2001-06-15,395.0316239566744
2001-06-18,387.83687679024786
2001-06-19,382.5930215759008
2001-06-20,388.9743693486631
2001-06-21,394.16954315472697
2001-06-22,394.1563134832214
2001-06-25,391.7393166149044
2001-06-26,392.1972608489227
2001-06-27,395.45228089533623
2001-06-28,399.365478904861
2001-06-29,404.1659877666127
2001-07-02,413.70985386125625
2001-07-03,415.11052673725334
2001-07-04,415.6498239322321
2001-07-05,415.41306230092766
2001-07-06,402.05746995376495
2001-07-09,401.30624427179526
2001-07-10,399.0585897158297
2001-07-11,381.43993310818445
2001-07-12,379.79183157818045
2001-07-13,376.99415241995996
2001-07-16,374.0744748561185
2001-07-17,380.6482818080935
2001-07-18,374.900701190492
2001-07-19,375.94155588941777
2001-07-20,373.301393397926
2001-07-23,378.5646763669196
2001-07-24,374.51617944513623
2001-07-25,372.40471952010245
2001-07-26,378.2331497042643
2001-07-27,379.0398750897029
2001-07-30,381.8178989625157
2001-07-31,378.27151637678264
2001-08-01,379.72185327468446
2001-08-02,385.60408669265325
2001-08-03,384.53832510124835
2001-08-06,384.22265033595556
2001-08-07,386.6413904020523
2001-08-08,388.6377659025542
2001-08-09,381.9073060473957
2001-08-10,378.60258008970777
2001-08-13,380.03529453844095
2001-08-14,379.45214212786084
2001-08-15,369.6367495572332
2001-08-16,365.00072142375
2001-08-17,351.14863012642223
2001-08-20,352.56705459113005
2001-08-21,354.71974470781896
2001-08-22,355.27222690143157
2001-08-23,356.2275243134079
2001-08-24,361.262787852692
2001-08-27,362.70745477019386
2001-08-28,357.65910155829704
2001-08-29,357.81982710241726
2001-08-30,356.58518457819173
2001-08-31,355.55153726255816
2001-09-03,353.534867102022
2001-09-04,356.87026799449336
2001-09-05,352.07750522452096
2001-09-06,340.7558098215839
2001-09-07,333.3730478858565
2001-09-10,333.04359582179274
2001-09-11,310.6487369346678
2001-09-12,312.215999443515
2001-09-13,310.8543912369132
2001-09-14,306.1945078172786
2001-09-17,297.55580387086667
2001-09-18,296.7586621918143
2001-09-19,293.63547870769503
2001-09-20,283.10828723135006
2001-09-21,286.30176996822064
2001-09-24,298.54173301328063
2001-09-25,293.17379636449016
2001-09-26,293.5432621125833
2001-09-27,292.7463818577002
2001-09-28,299.58711696675203
2001-10-01,297.8691649543442
2001-10-02,297.693768029765
2001-10-03,297.9610893277442
2001-10-04,306.0681585125845
2001-10-05,302.04559254006216
2001-10-08,303.53853616242475
2001-10-09,306.14261535735295
2001-10-10,317.89568863065836
2001-10-11,328.2128461058377
2001-10-12,318.70499160554954
2001-10-15,314.66516462539914
2001-10-16,316.99883464113685
2001-10-17,317.47826566094983
2001-10-18,317.52103225487167
2001-10-19,324.1935434885115
2001-10-22,323.87599660373706
2001-10-23,325.6856100682531
2001-10-24,331.9434659685535
2001-10-25,329.85264433882395
2001-10-26,328.4615904142435
2001-10-29,320.4857103886903
2001-10-30,313.91738764541196
2001-10-31,318.29751126679116
2001-11-01,317.2037006885832
2001-11-02,319.3082732376458
2001-11-05,326.3669032064813
2001-11-06,326.5390534957609
2001-11-07,323.82206475009235
2001-11-08,326.8479036418431
2001-11-09,322.2268853823721
2001-11-12,317.9702750335604
2001-11-13,329.46115194403194
2001-11-14,333.9950367235317
2001-11-15,335.67718815159145
2001-11-16,329.325999526739
2001-11-19,332.42568137717274
2001-11-20,332.32682036314475
2001-11-21,333.93224156157555
2001-11-22,332.92921141062504
2001-11-23,336.86623898892856
2001-11-26,335.7788724016709
2001-11-27,337.8806312541471
2001-11-28,334.2826294614561
2001-11-29,334.5306567343549
2001-11-30,331.03235139878365
2001-12-03,336.2397290725436
2001-12-04,339.6574607438961
2001-12-05,348.63824512270355
2001-12-06,347.658099348677
2001-12-07,349.9333287973666
2001-12-10,350.7710051531703
2001-12-11,349.0451950143941
2001-12-12,348.426094887405
2001-12-13,346.31912080983784
2001-12-14,350.6394736889647
2001-12-17,353.6223539606144
2001-12-18,355.89531979035456
2001-12-19,356.3804215263052
2001-12-20,355.46468590586824
2001-12-21,367.98964909133343
2001-12-24,371.70007957970995
2001-12-25,371.70007957970995
2001-12-26,371.02734360735116
2001-12-27,368.67914235853294
2001-12-28,372.42794685339214
2001-12-31,363.4564200683658
2002-01-01,363.4564200683658
2002-01-02,362.78084835638856
2002-01-03,373.4297070679963
2002-01-04,375.6174581228056
2002-01-07,373.65846492512816
2002-01-08,377.06163006769924
2002-01-09,372.4844601858984
2002-01-10,364.54886854780864
2002-01-11,362.94350555463234
2002-01-14,362.224038866831
2002-01-15,373.75817303190496
2002-01-16,375.8307807222307
2002-01-17,381.9189752253952
2002-01-18,380.6107387146064
2002-01-21,380.7882577401353
2002-01-22,378.5744237980909
2002-01-23,388.0450750068856
2002-01-24,390.3485214962514
2002-01-25,400.0964005222849
2002-01-28,402.23883148502296
2002-01-29,396.64419217377144
2002-01-30,392.2955121776331
2002-01-31,404.07277379026095
2002-02-01,402.56462533343324
2002-02-04,398.21705833941246
2002-02-05,397.66198414679576
2002-02-06,394.3447086307452
2002-02-07,393.3213999039878
2002-02-08,387.07112588314834
2002-02-11,382.44975765125633
2002-02-12,386.33040161829217
2002-02-13,391.70287553008666
2002-02-14,392.2791652403169
2002-02-15,391.16559429145747
2002-02-18,392.2477703212542
2002-02-19,385.8762156476422
2002-02-20,384.9231882360722
2002-02-21,382.4242835847967
2002-02-22,375.7000357709097
2002-02-25,384.7019628894992
2002-02-26,390.22326429566476
2002-02-27,400.6544817307603
2002-02-28,395.21350842978705
2002-03-01,404.496634212158
2002-03-04,410.8626000430787
2002-03-05,411.18200555734546
2002-03-06,414.46411993070507
2002-03-07,407.99758293692724
2002-03-08,417.58821318612587
2002-03-11,416.5926872681356
2002-03-12,422.220281830276
2002-03-13,415.85163203363885
2002-03-14,411.03068714091927
2002-03-15,415.29425118463803
2002-03-18,422.1077064194546
2002-03-19,426.6768716533315
2002-03-20,424.37674233828983
2002-03-21,425.894436241382
2002-03-22,431.5403994288565
2002-03-25,429.3229065533992
2002-03-26,428.84110668753436
2002-03-27,432.50133356691725
2002-03-28,432.82721109219943
2002-03-29,432.82721109219943
2002-04-01,431.19948310473524
2002-04-02,428.0730983256433
2002-04-03,420.64203576166545
2002-04-04,422.50215313137136
2002-04-05,429.6801269146381
2002-04-08,428.63650277181625
2002-04-09,427.5529366882079
2002-04-10,437.587384669007
2002-04-11,430.5055001964102
2002-04-12,430.26542480166097
2002-04-15,426.89298850520646
2002-04-16,433.6024973022236
2002-04-17,433.2131925579606
2002-04-18,426.613391375386
2002-04-19,427.0169846775874
2002-04-22,421.3294410622182
2002-04-23,419.1720743633847
