Date,UNITED ARAB EMIRATES IMI
2003-05-15,202.90642188846462
2003-05-16,201.59325177628236
2003-05-19,201.52150193675672
2003-05-20,200.9713307165514
2003-05-21,202.04076143196554
2003-05-22,202.1472452644613
2003-05-23,200.04861170934743
2003-05-26,199.30265368014523
2003-05-27,199.61223119956782
2003-05-28,202.1632738964458
2003-05-29,200.6522478078695
2003-05-30,201.9924053286131
2003-06-02,204.12456837976225
2003-06-03,203.47075709729108
2003-06-04,204.03059630938395
2003-06-05,201.39406684157973
2003-06-06,203.9874039902848
2003-06-09,202.12725425335373
2003-06-10,204.3703427750114
2003-06-11,202.80780555322903
2003-06-12,202.97128828313947
2003-06-13,201.53556221457265
2003-06-16,200.46507480099274
2003-06-17,201.94834683847245
2003-06-18,204.00201865253683
2003-06-19,203.8574918277912
2003-06-20,204.95619688254428
2003-06-23,206.43890198249733
2003-06-24,206.1886038607642
2003-06-25,205.05137080582503
2003-06-26,206.96542034960072
2003-06-27,207.36830059310773
2003-06-30,206.10685518071082
2003-07-01,204.00095798728185
2003-07-02,207.64695802677426
2003-07-03,207.47988221972176
2003-07-04,233.82911246861312
2003-07-07,213.269481658574
2003-07-08,215.95242162083045
2003-07-09,215.6094928591935
2003-07-10,215.24450232802297
2003-07-11,215.8656095850991
2003-07-14,217.97165832729527
2003-07-15,219.2915454497484
2003-07-16,220.13328651494922
2003-07-17,220.45133185678876
2003-07-18,219.881441889321
2003-07-21,217.06240799567968
2003-07-22,215.88579640135953
2003-07-23,216.68112623153328
2003-07-24,216.38160395914431
2003-07-25,216.0258417078524
2003-07-28,219.44673927797493
2003-07-29,218.6733953376801
2003-07-30,220.79609548312862
2003-07-31,224.5673166332255
2003-08-01,224.60407815984797
2003-08-04,220.0262949826057
2003-08-05,219.46198867643432
2003-08-06,219.0218046678163
2003-08-07,218.28753698862872
2003-08-08,220.00126512980464
2003-08-11,220.01924771274435
2003-08-12,221.22716929537188
2003-08-13,221.00258981528725
2003-08-14,222.3167633755915
2003-08-15,222.4900466754444
2003-08-18,224.99529643098657
2003-08-19,226.2706768094604
2003-08-20,226.18664786639908
2003-08-21,229.50735844846474
2003-08-22,231.55043964225231
2003-08-25,230.66713045402938
2003-08-26,231.49400068186225
2003-08-27,231.99279436760304
2003-08-28,232.6689114630627
2003-08-29,231.15103035286268
2003-09-01,233.04924376775497
2003-09-02,236.51790079577174
2003-09-03,241.06367618969836
2003-09-04,240.85548125304638
2003-09-05,238.98922468750723
2003-09-08,242.1908156338876
2003-09-09,239.74210388924337
2003-09-10,238.59691891829664
2003-09-11,237.96005639645043
2003-09-12,235.00041133805868
2003-09-15,234.72086035852246
2003-09-16,235.91724835876553
2003-09-17,234.54929410899658
2003-09-18,233.5997519806612
2003-09-19,231.56927222831294
2003-09-22,229.67758314790504
2003-09-23,229.727491758955
2003-09-24,230.3066075945725
2003-09-25,228.75983610184238
2003-09-26,230.40277341673576
2003-09-29,230.70644385188064
2003-09-30,227.0886623466517
2003-10-01,226.04909787988782
2003-10-02,226.15094165264395
2003-10-03,227.6756429111968
2003-10-06,226.19685175271428
2003-10-07,224.20471347524588
2003-10-08,223.10972352949173
2003-10-09,224.1823969038244
2003-10-10,223.22473067483938
2003-10-13,226.2307677628563
2003-10-14,224.70856995648677
2003-10-15,224.5256523481485
2003-10-16,223.00489059111638
2003-10-17,224.29150815414525
2003-10-20,224.4552279276333
2003-10-21,223.87451187228834
2003-10-22,221.4085082822276
2003-10-23,221.3430898409983
2003-10-24,220.6899958368272
2003-10-27,222.04829189382951
2003-10-28,223.8353858987319
2003-10-29,223.25206280640944
2003-10-30,222.94263634938847
2003-10-31,223.93741735656036
2003-11-03,227.5675397112342
2003-11-04,227.36000964109778
2003-11-05,228.16164174770697
2003-11-06,230.14389783989768
2003-11-07,230.02760303100672
2003-11-10,229.70243150117997
2003-11-11,229.29992703593516
2003-11-12,227.39043293590058
2003-11-13,225.9497377144985
2003-11-14,225.23478585593858
2003-11-17,224.25639032700892
2003-11-18,222.16415096205637
2003-11-19,220.6079781768984
2003-11-20,220.54527123097543
2003-11-21,220.28238017931145
2003-11-24,223.5347432038178
2003-11-25,223.1668886527349
2003-11-26,220.73410872447926
2003-11-27,221.2125485744735
2003-11-28,219.58395436524893
2003-12-01,220.80852342801762
2003-12-02,218.80189945469198
2003-12-03,218.3268986811897
2003-12-04,219.15097766426348
2003-12-05,217.60071676003258
2003-12-08,218.21297772389795
2003-12-09,218.61865809322836
2003-12-10,216.98811287907657
2003-12-11,218.40375802311146
2003-12-12,216.93531150395623
2003-12-15,219.88885163570376
2003-12-16,218.99066501124474
2003-12-17,216.87597559487017
2003-12-18,217.45183833367022
2003-12-19,218.7835452644225
2003-12-22,213.71748662595485
2003-12-23,212.9251659667952
2003-12-24,212.69662942055098
2003-12-25,212.56926219168997
2003-12-26,212.65647062914334
2003-12-29,211.4618918774471
2003-12-30,211.60757987282577
2003-12-31,210.69210753002514
2004-01-01,210.69210753002514
2004-01-02,211.48318218301262
2004-01-05,211.367880375351
2004-01-06,210.1289226953573
2004-01-07,212.29268786897737
2004-01-08,212.78425813267177
2004-01-09,210.8472048605603
2004-01-12,214.62137883409937
2004-01-13,217.10973447282285
2004-01-14,218.5939626027984
2004-01-15,220.2677618802873
2004-01-16,224.08944896993202
2004-01-19,220.7788947407119
2004-01-20,216.4418269184378
2004-01-21,214.6839195493417
2004-01-22,214.00379840319732
2004-01-23,215.22605411925397
2004-01-26,217.41226254574897
2004-01-27,217.06152326207558
2004-01-28,217.9585637545349
2004-01-29,223.0645891362253
2004-01-30,222.25458313153717
2004-02-02,221.93872485532813
2004-02-03,219.89723855573902
2004-02-04,222.06638251221122
2004-02-05,221.6973547361161
2004-02-06,219.63526665715526
2004-02-09,221.7530648874588
2004-02-10,222.42458850142265
2004-02-11,222.49372173449612
2004-02-12,219.09099906062653
2004-02-13,219.6705255558096
2004-02-16,219.13140341171837
2004-02-17,218.98424510083913
2004-02-18,220.42706337100654
2004-02-19,222.62747890633403
2004-02-20,224.96599833835631
2004-02-23,223.53175607143297
2004-02-24,220.2324471662591
2004-02-25,221.8223840066731
2004-02-26,223.5872384398912
2004-02-27,224.69626248697125
2004-03-01,224.01925353171228
2004-03-02,225.13383265706554
2004-03-03,228.8858377227485
2004-03-04,227.25462269880742
2004-03-05,222.6205500565293
2004-03-08,226.57924392087503
2004-03-09,226.18829560619804
2004-03-10,230.42400907198532
2004-03-11,229.71301913053608
2004-03-12,230.8464533870063
2004-03-15,230.3674688215488
2004-03-16,228.15453548205008
2004-03-17,232.2206228424704
2004-03-18,228.1041664277912
2004-03-19,229.65452107033693
2004-03-22,226.31199294305304
2004-03-23,226.66215698153988
2004-03-24,228.16819307911283
2004-03-25,228.64193487089085
2004-03-26,229.7094966497649
2004-03-29,230.2708612864539
2004-03-30,231.0928998835225
2004-03-31,233.04811608897876
2004-04-01,233.1641750133911
2004-04-02,239.57584040582339
2004-04-05,246.02618720443647
2004-04-06,244.30547420035614
2004-04-07,242.21567144170237
2004-04-08,242.84827574386208
2004-04-09,243.83705912872585
2004-04-12,246.17124993385713
2004-04-13,252.31540622446215
2004-04-14,258.9225298665526
2004-04-15,265.11672552550596
2004-04-16,264.4672928467383
2004-04-19,278.2492595846355
2004-04-20,282.34888204282487
2004-04-21,284.4176860756698
2004-04-22,282.12339697625134
2004-04-23,283.0612256434972
2004-04-26,278.4911540972899
2004-04-27,267.0797139862517
2004-04-28,266.0781814542099
2004-04-29,263.74941401524205
2004-04-30,262.51653197864135
2004-05-03,263.8870952287568
2004-05-04,259.402156861343
2004-05-05,264.6807789831285
2004-05-06,268.668017200988
2004-05-07,273.3077347348666
2004-05-10,271.89499867973404
2004-05-11,273.6993438976494
2004-05-12,272.7616830196538
2004-05-13,274.41714557572743
2004-05-14,274.252887026443
2004-05-17,274.2193928950712
2004-05-18,277.3323370308719
2004-05-19,275.5903325810935
2004-05-20,278.8137976628283
2004-05-21,276.8226898828778
2004-05-24,278.87259009112853
2004-05-25,275.3893305449432
2004-05-26,274.59844860849273
2004-05-27,270.5117081914522
2004-05-28,272.75924326282575
2004-05-31,272.0241636929149
2004-06-01,285.24702235846064
2004-06-02,283.7887701966579
2004-06-03,285.6439222480265
2004-06-04,287.0658834959059
2004-06-07,292.458067025276
2004-06-08,295.5476500033875
2004-06-09,300.1275549313484
2004-06-10,302.69883315175935
2004-06-11,309.5951108409427
2004-06-14,340.91877271388756
2004-06-15,332.8817649963351
2004-06-16,323.0476754037525
2004-06-17,321.67143581720563
2004-06-18,319.08092078574794
2004-06-21,317.1558670531386
2004-06-22,321.1057331571877
2004-06-23,325.0130479922159
2004-06-24,321.9440643948138
2004-06-25,322.9777462290353
2004-06-28,329.9177240929108
2004-06-29,335.5829050114568
2004-06-30,341.12096759002384
2004-07-01,341.6500805186073
2004-07-02,337.2204589426324
2004-07-05,335.94663288568927
2004-07-06,347.1002939459336
2004-07-07,349.2832837352088
2004-07-08,352.6831924545135
2004-07-09,353.00130021260327
2004-07-12,349.5513049332266
2004-07-13,351.9604903291056
2004-07-14,350.5113689030841
2004-07-15,351.3663280054954
2004-07-16,348.40351343487544
2004-07-19,345.19431157709687
2004-07-20,345.68362363437905
2004-07-21,354.5237478718393
2004-07-22,354.2211003059468
2004-07-23,358.7227861292122
2004-07-26,355.2014471146084
2004-07-27,358.95651199260794
2004-07-28,357.8065547882862
2004-07-29,355.32406278747067
2004-07-30,352.5147024080887
2004-08-02,346.3109752088
2004-08-03,345.8321620531914
2004-08-04,345.4999091696878
2004-08-05,345.77919622877994
2004-08-06,339.624354644666
2004-08-09,343.12568405368
2004-08-10,345.77668397012866
2004-08-11,349.5204103550072
2004-08-12,344.6468476172137
2004-08-13,340.6796992882145
2004-08-16,342.26947832266274
2004-08-17,341.4137675623522
2004-08-18,340.68490892784644
2004-08-19,337.75152431542773
2004-08-20,337.76006675138296
2004-08-23,343.87010474295244
2004-08-24,349.09336279836555
2004-08-25,350.613131643809
2004-08-26,353.3391813944886
2004-08-27,355.4712687038837
2004-08-30,358.21551617645406
2004-08-31,357.2746828545462
2004-09-01,358.8414823170077
2004-09-02,359.54318878619466
2004-09-03,362.37018778252633
2004-09-06,362.61326303690885
2004-09-07,365.9772777746799
2004-09-08,369.1091749214696
2004-09-09,370.52588291029025
2004-09-10,367.02640211806676
2004-09-13,377.9365893612303
2004-09-14,383.87031670554586
2004-09-15,392.4300760565906
2004-09-16,392.54321271568415
2004-09-17,392.65721207796906
2004-09-20,412.70892372724785
2004-09-21,421.0177573819611
2004-09-22,439.0085428757514
2004-09-23,446.69166001639746
2004-09-24,436.9351005548086
2004-09-27,453.5636870981
2004-09-28,448.94880361976675
2004-09-29,435.1377165601295
2004-09-30,426.86010885291745
2004-10-01,420.3870011411317
2004-10-04,430.90688138853255
2004-10-05,431.19711924637403
2004-10-06,430.2474224600353
2004-10-07,426.501299499684
2004-10-08,421.48703006358005
2004-10-11,411.8505543128573
2004-10-12,413.92773288195315
2004-10-13,408.23678473221
2004-10-14,397.6683448419595
2004-10-15,393.66914441596566
2004-10-18,381.2311938239753
2004-10-19,375.22397290715224
2004-10-20,383.6399668066822
2004-10-21,393.7436672215522
2004-10-22,393.87002911752495
2004-10-25,369.42758254914474
2004-10-26,371.2081528279165
2004-10-27,373.3019590514186
2004-10-28,389.0857308677654
2004-10-29,395.5103685520552
2004-11-01,402.39010169845136
2004-11-02,401.6316451305938
2004-11-03,398.47319069972525
2004-11-04,395.97426053623155
2004-11-05,394.37485213896696
2004-11-08,397.2852389846711
2004-11-09,403.0646810389792
2004-11-10,404.8302191298284
2004-11-11,406.5281119861555
2004-11-12,405.05016462823073
2004-11-15,404.81231632588907
2004-11-16,403.4940793487754
2004-11-17,402.03803714144374
2004-11-18,403.1523589905481
2004-11-19,409.58613956620997
2004-11-22,446.40735106485334
2004-11-23,442.3158326659377
2004-11-24,452.3948671833201
2004-11-25,460.3268351474151
2004-11-26,459.63611595073286
2004-11-29,462.8653690633429
2004-11-30,462.60348944987174
2004-12-01,472.9096435465904
2004-12-02,474.18001104951367
2004-12-03,470.6356905698836
2004-12-06,468.09706267372434
2004-12-07,472.5841047908678
2004-12-08,499.29621152956264
2004-12-09,516.8068667761302
2004-12-10,518.1628362048149
2004-12-13,537.3093033007136
2004-12-14,542.7618215272196
2004-12-15,542.7028076164737
2004-12-16,541.144649220609
2004-12-17,542.4971540706772
2004-12-20,554.5348551432548
2004-12-21,548.3895778115648
2004-12-22,542.789478000041
2004-12-23,528.8658287431043
2004-12-24,527.4914439331253
2004-12-27,543.737567097959
2004-12-28,548.1812914507204
2004-12-29,560.2175925379929
2004-12-30,564.9485263720472
2004-12-31,566.5147288691364
2005-01-03,630.0374007991738
2005-01-04,637.7506948344684
2005-01-05,629.739125769245
2005-01-06,651.7830562850321
2005-01-07,658.0200109069285
2005-01-10,665.2481627698272
2005-01-11,660.0464142035024
2005-01-12,652.5962834294844
2005-01-13,632.6193066057916
2005-01-14,637.8199669053263
2005-01-17,628.6380825164166
2005-01-18,626.2778611139549
2005-01-19,625.7973471605932
2005-01-20,629.718347493461
2005-01-21,627.4823805991145
2005-01-24,636.7001235431414
2005-01-25,640.2427760788407
2005-01-26,625.9228995200627
2005-01-27,629.564497476782
2005-01-28,630.9678850340923
2005-01-31,626.0533448806018
2005-02-01,633.8615892591018
2005-02-02,635.1271110325373
2005-02-03,641.5969137362825
2005-02-04,642.2089441716507
2005-02-07,640.7715368831394
2005-02-08,647.070275178301
2005-02-09,645.939266377705
2005-02-10,649.4689895286167
2005-02-11,650.2846889680757
2005-02-14,648.4116561864261
2005-02-15,645.687537153792
2005-02-16,646.3171767667044
2005-02-17,654.4610019265345
2005-02-18,654.3934359987977
2005-02-21,660.6491742883453
2005-02-22,666.055462713051
2005-02-23,685.8588440860794
2005-02-24,703.7398827183988
2005-02-25,707.6092062278948
2005-02-28,741.893089094574
2005-03-01,716.3653266319128
2005-03-02,738.9714272044782
2005-03-03,741.7493594631876
2005-03-04,734.5232743130987
2005-03-07,742.3564446001511
2005-03-08,735.7569626373402
2005-03-09,732.4805423332106
2005-03-10,732.1127895476328
2005-03-11,729.5620131874821
2005-03-14,747.1383203926855
2005-03-15,761.0815272663393
2005-03-16,769.29174106244
2005-03-17,771.8614521426906
2005-03-18,775.3974819184602
2005-03-21,798.0912917539803
2005-03-22,806.751901201203
2005-03-23,815.6194477275018
2005-03-24,815.9332638688276
2005-03-25,815.5940592690273
2005-03-28,801.872120484436
2005-03-29,797.5670623778058
2005-03-30,803.6347825387382
2005-03-31,813.1653982796242
2005-04-01,815.695596913373
2005-04-04,854.6370511794518
2005-04-05,859.0333058688007
2005-04-06,869.1816535553781
2005-04-07,870.4818438329863
2005-04-08,873.520255289928
2005-04-11,964.2315049685317
2005-04-12,1004.0003159359723
2005-04-13,1036.8393309278658
2005-04-14,1061.9932881836182
2005-04-15,1052.2724095258552
2005-04-18,1044.727150831582
2005-04-19,1073.522805386183
2005-04-20,1098.2325795992201
2005-04-21,1094.84871443532
2005-04-22,1098.4062208492962
2005-04-25,1169.2866130000511
2005-04-26,1214.7782348633202
2005-04-27,1206.5388054859443
2005-04-28,1238.7533405608535
2005-04-29,1238.8139022661421
2005-05-02,1339.9513031342274
2005-05-03,1309.4768406300939
2005-05-04,1246.8114877270964
2005-05-05,1212.084197013437
2005-05-06,1222.0090462773364
2005-05-09,1266.4368668494997
2005-05-10,1272.3235621671936
2005-05-11,1248.0745695739126
2005-05-12,1232.0074368673972
2005-05-13,1236.9659412296592
2005-05-16,1271.7475732231487
2005-05-17,1258.8093666420993
2005-05-18,1246.117789062937
2005-05-19,1251.5595000729286
2005-05-20,1259.9757378719407
2005-05-23,1291.7468650723604
2005-05-24,1291.1752426273843
2005-05-25,1305.734427216867
2005-05-26,1316.7644204120957
2005-05-27,1314.4551360843775
2005-05-30,1305.3513372932723
2005-05-31,1313.8339284151195
2005-06-01,1331.5858307426017
2005-06-02,1331.0724307128264
2005-06-03,1332.356266711843
2005-06-06,1435.6572907487362
2005-06-07,1463.7568395031017
2005-06-08,1436.9488311927407
2005-06-09,1482.3511233723561
2005-06-10,1490.9107916450776
2005-06-13,1628.974643168649
2005-06-14,1544.5517813164506
2005-06-15,1576.0019789405144
2005-06-16,1715.1188492412546
2005-06-17,1694.644841474669
2005-06-20,1751.9281130429006
2005-06-21,1754.2648761231922
2005-06-22,1773.6511486541153
2005-06-23,1811.7410155673792
2005-06-24,1806.3195993225854
2005-06-27,1898.562067893171
2005-06-28,1907.4366557250326
2005-06-29,1836.2618945637068
2005-06-30,1869.2061033075956
2005-07-01,1890.91653976966
2005-07-04,1930.27074989027
2005-07-05,1843.2177835782031
2005-07-06,1771.2520789255575
2005-07-07,1792.7881131064073
2005-07-08,1795.4922808724366
2005-07-11,1577.100901492176
2005-07-12,1638.6994224466487
2005-07-13,1697.6359704341985
2005-07-14,1700.030929594661
2005-07-15,1708.642255042473
2005-07-18,1597.4535669922186
2005-07-19,1694.3064313236425
2005-07-20,1659.8432764968563
2005-07-21,1580.4815123021674
2005-07-22,1581.0907746657854
2005-07-25,1430.4601438090576
2005-07-26,1504.650201805304
2005-07-27,1502.6673034281157
2005-07-28,1489.7957488274064
2005-07-29,1482.1090075269208
2005-08-01,1437.8300527667138
2005-08-02,1407.7640944704046
2005-08-03,1444.0356120015783
2005-08-04,1495.8784611560723
2005-08-05,1499.7583485527891
2005-08-08,1578.8010755763312
2005-08-09,1574.0987532386218
2005-08-10,1574.0343703103201
2005-08-11,1605.7223682413594
2005-08-12,1606.7774828845809
2005-08-15,1691.673265309216
2005-08-16,1713.3465093837142
2005-08-17,1764.8824961928487
2005-08-18,1784.2328815803214
2005-08-19,1788.7633315362789
2005-08-22,1838.67770287704
2005-08-23,1836.8413320821933
2005-08-24,1818.2917169720372
2005-08-25,1837.7941137577304
2005-08-26,1831.3857168156235
2005-08-29,1826.8627528415495
2005-08-30,1810.699316944767
2005-08-31,1794.9457838380392
2005-09-01,1746.4153233414422
2005-09-02,1735.1886347086117
2005-09-05,1758.4407464089702
2005-09-06,1787.3474206747073
2005-09-07,1854.1274987675172
2005-09-08,1907.7318586512176
2005-09-09,1905.2240413955124
2005-09-12,1920.6253431469358
2005-09-13,1984.4704622014144
2005-09-14,2042.112289916078
2005-09-15,2054.2007073239247
2005-09-16,2053.78156688092
2005-09-19,2150.9069788378074
2005-09-20,2177.6828490593566
2005-09-21,2174.899462579083
2005-09-22,2189.6380576552747
2005-09-23,2203.487198673203
2005-09-26,2094.9529665435202
2005-09-27,2138.7052595450223
2005-09-28,2158.513273684408
2005-09-29,2140.217487696461
2005-09-30,2132.538408818642
2005-10-03,2065.7648009651516
2005-10-04,2013.770801022729
2005-10-05,2011.616587093398
2005-10-06,2031.8158377755037
2005-10-07,2034.779107046405
2005-10-10,2122.6712571532235
2005-10-11,2105.7912695884156
2005-10-12,2038.9527098174349
2005-10-13,2081.2740705210467
2005-10-14,2057.4801991158683
2005-10-17,2101.945372311857
2005-10-18,2131.6350723394307
2005-10-19,2120.1873069712756
2005-10-20,2145.724482945339
2005-10-21,2139.53244501776
2005-10-24,2133.701825725188
2005-10-25,2124.1754596215856
2005-10-26,2112.690013451611
2005-10-27,2097.968186000873
2005-10-28,2105.798891721184
2005-10-31,2127.8701521881353
2005-11-01,2166.4897971930827
2005-11-02,2153.0813611816
2005-11-03,2163.9025017473014
2005-11-04,2199.009875425284
2005-11-07,2206.820478306046
2005-11-08,2210.837692565746
2005-11-09,2220.733717334003
2005-11-10,2208.5141837060446
2005-11-11,2216.1894477386236
2005-11-14,2170.458664245778
2005-11-15,2195.5818369921503
2005-11-16,2169.0841788752023
2005-11-17,2155.772839245965
2005-11-18,2159.485270841429
2005-11-21,2147.501039228549
2005-11-22,2104.519231855333
2005-11-23,2066.444419323758
2005-11-24,2057.9524262831774
2005-11-25,2067.6560553146523
2005-11-28,2007.4384704542958
2005-11-29,1963.4496387812942
2005-11-30,2033.2195676804301
2005-12-01,1989.955137377441
2005-12-02,1993.4440473895202
2005-12-05,1959.9425433935294
2005-12-06,1971.9862511525184
2005-12-07,1975.6568876996562
2005-12-08,1981.7501052707787
2005-12-09,1980.4642674816766
2005-12-12,1949.7382884239667
2005-12-13,1936.9073943773453
2005-12-14,1930.3506550759125
