Date,GREECE IMI
1999-07-13,888.5649938885452
1999-07-14,885.5756611385467
1999-07-15,894.3107059958819
1999-07-16,904.2402811922509
1999-07-19,924.0129574525712
1999-07-20,918.3260500845687
1999-07-21,916.6645373245855
1999-07-22,928.6917117301093
1999-07-23,928.3183803101252
1999-07-26,931.3440522823477
1999-07-27,916.3180713899498
1999-07-28,913.4025224203905
1999-07-29,914.3797196018011
1999-07-30,904.065666841938
1999-08-02,898.4027275796426
1999-08-03,905.053100395986
1999-08-04,919.9637345253815
1999-08-05,923.4975531262651
1999-08-06,932.1746715395336
1999-08-09,947.251738855034
1999-08-10,962.3033377596591
1999-08-11,957.0264368090355
1999-08-12,974.821969765799
1999-08-13,998.9595577730614
1999-08-16,1019.7145555599127
1999-08-17,1023.4350774658961
1999-08-18,1043.990175885358
1999-08-19,1031.3247345036484
1999-08-20,1047.1609591612798
1999-08-23,1077.3871663572893
1999-08-24,1073.634564172478
1999-08-25,1103.16314311144
1999-08-26,1089.9191575613797
1999-08-27,1102.543531030754
1999-08-30,1123.8272203466277
1999-08-31,1124.6992795585422
1999-09-01,1160.6547054545208
1999-09-02,1174.6494292996626
1999-09-03,1177.0509077154295
1999-09-06,1228.0891002446035
1999-09-07,1239.4427703897384
1999-09-08,1238.6139572229188
1999-09-09,1240.7930463079927
1999-09-10,1257.4163681821233
1999-09-13,1324.7674525472735
1999-09-14,1336.9771120999037
1999-09-15,1371.919576257252
1999-09-16,1409.7644691321275
1999-09-17,1420.6745037199676
1999-09-20,1401.2122636531606
1999-09-21,1325.8793884980855
1999-09-22,1331.7485029206234
1999-09-23,1273.6547038283652
1999-09-24,1202.2650528031259
1999-09-27,1139.7295998272932
1999-09-28,1200.7548816042915
1999-09-29,1209.7936219110675
1999-09-30,1239.3227566183955
1999-10-01,1233.1601081520623
1999-10-04,1245.8517697829093
1999-10-05,1290.4527179455579
1999-10-06,1313.1116806235734
1999-10-07,1317.4768453946804
1999-10-08,1323.2797308937224
1999-10-11,1349.9187189130462
1999-10-12,1397.3068297016473
1999-10-13,1397.8349066842736
1999-10-14,1348.9890395647783
1999-10-15,1322.0631198203237
1999-10-18,1243.478707446727
1999-10-19,1248.8018978829657
1999-10-20,1332.3041903251674
1999-10-21,1333.88202092294
1999-10-22,1318.8935613851354
1999-10-25,1305.682425905657
1999-10-26,1280.296940886106
1999-10-27,1239.9275971330492
1999-10-28,1240.3922569275921
1999-10-29,1257.0489637393612
1999-11-01,1300.2261561629343
1999-11-02,1297.24272952669
1999-11-03,1273.3560271288436
1999-11-04,1268.2136026329072
1999-11-05,1290.3148420736404
1999-11-08,1323.5639009127121
1999-11-09,1321.1905095311786
1999-11-10,1323.9744642404935
1999-11-11,1308.5679135348555
1999-11-12,1315.0679743324874
1999-11-15,1318.462728809813
1999-11-16,1309.4810006769435
1999-11-17,1307.054811821644
1999-11-18,1293.0187601946832
1999-11-19,1302.0753600978283
1999-11-22,1304.1999787722825
1999-11-23,1284.317165198642
1999-11-24,1238.6380375536933
1999-11-25,1245.364277335529
1999-11-26,1287.5372614245832
1999-11-29,1321.825321730134
1999-11-30,1299.373198845871
1999-12-01,1293.9725199173888
1999-12-02,1282.7833333474546
1999-12-03,1272.2792465577252
1999-12-06,1255.7576416569852
1999-12-07,1210.7097981424108
1999-12-08,1182.8845408408624
1999-12-09,1170.3980170139773
1999-12-10,1198.0043006933304
1999-12-13,1251.29807347556
1999-12-14,1243.3919166148228
1999-12-15,1199.4939058615264
1999-12-16,1135.736791582302
1999-12-17,1142.4734579342598
1999-12-20,1094.8221041721652
1999-12-21,1063.892561828299
1999-12-22,1058.7068236554658
1999-12-23,1004.8319633934581
1999-12-24,986.2151412183293
1999-12-27,1043.1041052492812
1999-12-28,1096.7122981236523
1999-12-29,1141.7878776614766
1999-12-30,1191.9450428351722
1999-12-31,1191.9450428351722
2000-01-03,1261.1138056208044
2000-01-04,1219.923159479435
2000-01-05,1170.9670724304992
2000-01-06,1171.1462836669923
2000-01-07,1194.7699587489574
2000-01-10,1180.334562292534
2000-01-11,1130.280477280492
2000-01-12,1129.103874716406
2000-01-13,1126.841787441506
2000-01-14,1153.3920251727677
2000-01-17,1182.1838782544746
2000-01-18,1152.056256681182
2000-01-19,1119.1166739524722
2000-01-20,1122.1982367036915
2000-01-21,1132.174144537981
2000-01-24,1119.662577410499
2000-01-25,1102.9222716854913
2000-01-26,1081.529730927428
2000-01-27,1082.6075811381388
2000-01-28,1108.078348261306
2000-01-31,1095.6941459485881
2000-02-01,1120.2547624094202
2000-02-02,1135.182884249905
2000-02-03,1155.2869508435422
2000-02-04,1176.040045213809
2000-02-07,1200.8870593079535
2000-02-08,1212.2000422954625
2000-02-09,1204.5808526180049
2000-02-10,1180.1288584875545
2000-02-11,1179.013724871035
2000-02-14,1165.3290183400384
2000-02-15,1149.676930394779
2000-02-16,1122.5045603062597
2000-02-17,1098.2832690614066
2000-02-18,1113.939743774804
2000-02-21,1092.2765082125802
2000-02-22,1067.6351763793248
2000-02-23,1058.3289574991213
2000-02-24,1092.5870375489633
2000-02-25,1089.0899409583494
2000-02-28,1043.7660493489218
2000-02-29,1029.6027678985683
2000-03-01,1042.7976398012936
2000-03-02,1069.6306268622477
2000-03-03,1063.561805862841
2000-03-06,1067.1863934230125
2000-03-07,1021.4710242777332
2000-03-08,991.4004276062144
2000-03-09,985.1443417962137
2000-03-10,976.6824968712124
2000-03-13,977.111930706359
2000-03-14,908.7996994113468
2000-03-15,901.2799620004823
2000-03-16,950.9514471399194
2000-03-17,980.0594389780848
2000-03-20,985.8247871474001
2000-03-21,960.8275214477322
2000-03-22,947.7356134657314
2000-03-23,921.4332671332271
2000-03-24,923.3979973665067
2000-03-27,912.2494841381498
2000-03-28,897.021580155054
2000-03-29,933.0070838155001
2000-03-30,934.4111397427625
2000-03-31,929.9031154758997
2000-04-03,925.1095714474671
2000-04-04,920.3842585124542
2000-04-05,916.1624468657628
2000-04-06,915.807265261488
2000-04-07,946.2665353074516
2000-04-10,945.7354970905217
2000-04-11,938.29409379334
2000-04-12,933.9226210188925
2000-04-13,899.7639143098819
2000-04-14,846.9017814936901
2000-04-17,768.404117913346
2000-04-18,742.8416972317625
2000-04-19,799.9667774406911
2000-04-20,811.3124671271983
2000-04-21,832.2061952536488
2000-04-24,820.849516446657
2000-04-25,786.857009913271
2000-04-26,768.7478294900708
2000-04-27,787.5293571952129
2000-04-28,787.1062760249088
2000-05-01,787.485326251939
2000-05-02,811.6888834328053
2000-05-03,812.1421511884462
2000-05-04,806.6195086504018
2000-05-05,826.6821459284811
2000-05-08,844.0520440012705
2000-05-09,841.3600585620025
2000-05-10,856.5509187529672
2000-05-11,865.3629468709925
2000-05-12,883.1615431961628
2000-05-15,901.7271046099413
2000-05-16,901.9067196693932
2000-05-17,906.3483207546917
2000-05-18,927.6587043690935
2000-05-19,944.5171217048018
2000-05-22,915.143412886327
2000-05-23,907.4578708877834
2000-05-24,878.4660395358956
2000-05-25,887.2629029675746
2000-05-26,889.5767926084402
2000-05-29,887.197161700619
2000-05-30,886.0739339419385
2000-05-31,898.2449239614804
2000-06-01,890.1723393006397
2000-06-02,888.6222699752673
2000-06-05,881.6928922350706
2000-06-06,874.9388687541691
2000-06-07,849.1017880615973
2000-06-08,860.8405168792913
2000-06-09,870.1339573723989
2000-06-12,857.3190544590901
2000-06-13,843.0512169532386
2000-06-14,858.5005682451616
2000-06-15,863.4441136236208
2000-06-16,855.8958348858291
2000-06-19,855.7021863394788
2000-06-20,839.2329034060763
2000-06-21,825.2034854330129
2000-06-22,813.4236467617103
2000-06-23,803.7000376366675
2000-06-26,775.6363863853388
2000-06-27,811.9130540728645
2000-06-28,794.6835039172544
2000-06-29,787.2185952650678
2000-06-30,782.2414903383872
2000-07-03,773.2907970258088
2000-07-04,764.3942750474102
2000-07-05,781.2794399098177
2000-07-06,767.0258086466383
2000-07-07,756.3115945584875
2000-07-10,759.28982001183
2000-07-11,767.4039350816475
2000-07-12,758.0519092353297
2000-07-13,757.1039895885069
2000-07-14,775.6985111046389
2000-07-17,791.6237866363717
2000-07-18,790.8931808857445
2000-07-19,775.2383006192279
2000-07-20,776.0538337320069
2000-07-21,777.1998630695813
2000-07-24,773.0497970565877
2000-07-25,761.2469657594314
2000-07-26,753.5186692291009
2000-07-27,757.1677635963198
2000-07-28,765.0909673873008
2000-07-31,762.8928532384289
2000-08-01,764.2083333122282
2000-08-02,765.0646248114499
2000-08-03,752.8193658087846
2000-08-04,741.827925110695
2000-08-07,713.5877310621629
2000-08-08,718.0821290212195
2000-08-09,701.3625122622232
2000-08-10,684.5631008582678
2000-08-11,702.5836277381858
2000-08-14,718.336978647078
2000-08-15,718.5088204233946
2000-08-16,700.2974521964125
2000-08-17,697.7970002165462
2000-08-18,706.1508053839109
2000-08-21,701.871446650134
2000-08-22,705.2434574328488
2000-08-23,705.2880046267677
2000-08-24,690.806059225532
2000-08-25,682.0785104071579
2000-08-28,669.051885328996
2000-08-29,663.2376421677333
2000-08-30,647.6470691896269
2000-08-31,676.7519867591701
2000-09-01,683.0702021031078
2000-09-04,687.4137519474116
2000-09-05,719.8857740755434
2000-09-06,740.9208760996979
2000-09-07,760.0235847302419
2000-09-08,811.5222703825056
2000-09-11,789.6023228137893
2000-09-12,751.1869739645579
2000-09-13,744.2059777226157
2000-09-14,784.8265228141571
2000-09-15,776.0330515207993
2000-09-18,760.5998085389023
2000-09-19,758.0947604039742
2000-09-20,747.2708321320666
2000-09-21,736.2731615215794
2000-09-22,741.6112399264098
2000-09-25,751.1745996083374
2000-09-26,749.8096389634431
2000-09-27,747.8734475678606
2000-09-28,744.742307135231
2000-09-29,750.3028449636624
2000-10-02,748.1019673399558
2000-10-03,729.5865897510839
2000-10-04,716.4800099777049
2000-10-05,707.2943388151823
2000-10-06,716.3830555055399
2000-10-09,701.748520204926
2000-10-10,694.4058901503965
2000-10-11,685.6306602877917
2000-10-12,671.4015885060962
2000-10-13,650.5837103649205
2000-10-16,668.1882305070044
2000-10-17,655.8518798011644
2000-10-18,638.85586653148
2000-10-19,652.4740196339174
2000-10-20,663.815630008811
2000-10-23,649.3022840747897
2000-10-24,653.7755930700831
2000-10-25,650.5788537453179
2000-10-26,649.9623630868922
2000-10-27,649.4618919236264
2000-10-30,649.0134462660743
2000-10-31,659.0300327255891
2000-11-01,675.4735217395644
2000-11-02,662.4970569784423
2000-11-03,659.3107133167358
2000-11-06,648.8781343530696
2000-11-07,639.1658451375604
2000-11-08,632.8622814999054
2000-11-09,634.4843673770243
2000-11-10,630.8724108421687
2000-11-13,619.3024551454903
2000-11-14,615.2437324491693
2000-11-15,605.9225972756972
2000-11-16,606.1968235135143
2000-11-17,597.3117031554375
2000-11-20,584.2989080411909
2000-11-21,597.2021545819379
2000-11-22,580.7250845687213
2000-11-23,570.9964879559636
2000-11-24,582.4990632972485
2000-11-27,579.1296264003901
2000-11-28,559.3670692417454
2000-11-29,561.8088826538425
2000-11-30,563.6817505010051
2000-12-01,594.4430912317507
2000-12-04,621.0483031610071
2000-12-05,615.5731329021136
2000-12-06,647.5593621112487
2000-12-07,646.382268739339
2000-12-08,646.0950448460679
2000-12-11,637.5605232997287
2000-12-12,624.6317026465385
2000-12-13,605.922284385803
2000-12-14,622.6106701378051
2000-12-15,620.339670652533
2000-12-18,610.1902784408782
2000-12-19,597.1902865198002
2000-12-20,595.2999242299628
2000-12-21,585.7053842876134
2000-12-22,584.9713868743877
2000-12-25,584.9713868743877
2000-12-26,584.9307872284817
2000-12-27,584.066243606675
2000-12-28,580.0137189532038
2000-12-29,582.0467165184564
2001-01-01,582.0467529743098
2001-01-02,581.8567275512637
2001-01-03,575.7791515786084
2001-01-04,567.4524783641575
2001-01-05,551.9068210599102
2001-01-08,535.6854040693662
2001-01-09,525.9426764860606
2001-01-10,526.4459762725107
2001-01-11,560.8359861060875
2001-01-12,556.8234301351042
2001-01-15,530.7522311992485
2001-01-16,523.8833553212071
2001-01-17,536.7627553485165
2001-01-18,531.4848077674358
2001-01-19,524.1384732033401
2001-01-22,510.9751401642815
2001-01-23,508.68973178576476
2001-01-24,503.4416985580934
2001-01-25,510.52297522684955
2001-01-26,511.30056419426813
2001-01-29,507.42077642075236
2001-01-30,523.2713225989318
2001-01-31,542.7366841559176
2001-02-01,540.1467582182153
2001-02-02,524.552928392341
2001-02-05,513.3110029928822
2001-02-06,523.9990491986144
2001-02-07,519.9197249840238
2001-02-08,525.8338802598355
2001-02-09,529.6639847922902
2001-02-12,536.9115863433982
2001-02-13,536.5903297032642
2001-02-14,542.0818016665603
2001-02-15,543.5339271465446
2001-02-16,551.3126976227417
2001-02-19,557.9270140504287
2001-02-20,559.0165206949911
2001-02-21,542.9894020655938
2001-02-22,540.7255773227936
2001-02-23,539.9729352409948
2001-02-26,539.9729352297043
2001-02-27,542.2708523142333
2001-02-28,535.2535932278049
2001-03-01,531.0572850998828
2001-03-02,542.1925649396453
2001-03-05,546.2781674367614
2001-03-06,548.343594258054
2001-03-07,547.7801442645066
2001-03-08,565.9908483372893
2001-03-09,566.2282034085915
2001-03-12,567.2417152147992
2001-03-13,563.0256483378324
2001-03-14,530.5938647097889
2001-03-15,543.5443184362483
2001-03-16,542.650767729631
2001-03-19,532.1448420995706
2001-03-20,538.858548892732
2001-03-21,533.2149302466489
2001-03-22,526.2721842227902
2001-03-23,530.7030556710455
2001-03-26,535.1788301345405
2001-03-27,531.0596718647904
2001-03-28,531.2396905145241
2001-03-29,524.8830997570439
2001-03-30,529.5972770343667
2001-04-02,527.3409721828455
2001-04-03,515.0359124754816
2001-04-04,516.0551693387682
2001-04-05,532.2429275647465
2001-04-06,531.0613041972773
2001-04-09,526.3167794752893
2001-04-10,532.8418537983713
2001-04-11,533.8854378791781
2001-04-12,545.8333907151041
2001-04-13,545.8333907151041
2001-04-16,545.8333907151042
2001-04-17,548.7622078024913
2001-04-18,568.716444364848
2001-04-19,564.1600430233884
2001-04-20,562.4043229180596
2001-04-23,561.4754051556456
2001-04-24,555.8895475257372
2001-04-25,556.6710554719177
2001-04-26,558.5432325704713
2001-04-27,560.4789343901117
2001-04-30,562.6038022858731
2001-05-01,562.7898655068558
2001-05-02,559.7236830321216
2001-05-03,553.5701884801966
2001-05-04,548.9763493544967
2001-05-07,539.3069888821262
2001-05-08,539.2137439433243
2001-05-09,533.1818565720669
2001-05-10,533.2478725729222
2001-05-11,535.1954027068839
2001-05-14,524.9573056118091
2001-05-15,519.9878917855532
2001-05-16,522.9299462424466
2001-05-17,526.7370302709796
2001-05-18,541.602797048686
2001-05-21,542.810401680745
2001-05-22,537.402143576621
2001-05-23,538.1899359305135
2001-05-24,540.8575777540937
2001-05-25,546.0469841669825
2001-05-28,541.5890020720032
2001-05-29,531.2532693037055
2001-05-30,527.200493715297
2001-05-31,525.0327462840332
2001-06-01,513.3886320716284
2001-06-04,513.3886320747328
2001-06-05,497.23341936373106
2001-06-06,496.41018337209994
2001-06-07,507.62102938407696
2001-06-08,503.3337136589078
2001-06-11,489.4939514420951
2001-06-12,490.06844630761543
2001-06-13,493.74207072385275
2001-06-14,486.25646617455095
2001-06-15,487.4427744872548
2001-06-18,485.46242679729863
2001-06-19,483.7386020989195
2001-06-20,478.8232929927108
2001-06-21,477.4920181315984
2001-06-22,474.7344896115382
2001-06-25,460.40256829161336
2001-06-26,452.1290837545152
2001-06-27,462.2903149604313
2001-06-28,461.46865490558855
2001-06-29,468.0260554524982
2001-07-02,466.87215954713105
2001-07-03,458.98102598125894
2001-07-04,453.21563975782294
2001-07-05,453.93670249101234
2001-07-06,453.50042358179417
2001-07-09,436.5746268017987
2001-07-10,430.4733237821126
2001-07-11,419.43280274806074
2001-07-12,430.97520024664476
2001-07-13,417.23158313513756
2001-07-16,399.1180928405142
2001-07-17,404.49591262995506
2001-07-18,421.3579026940699
2001-07-19,442.6180498576092
2001-07-20,430.053219865444
2001-07-23,443.21269446507137
2001-07-24,447.5362350356049
2001-07-25,449.07084663843864
2001-07-26,456.26842861649595
2001-07-27,468.18996719242307
2001-07-30,459.64916943753485
2001-07-31,468.26812602936724
2001-08-01,472.33300579065815
2001-08-02,481.62170288347113
2001-08-03,484.1924694230945
2001-08-06,482.5825081905904
2001-08-07,461.43337708652297
2001-08-08,456.5905485486655
2001-08-09,456.93915483960956
2001-08-10,454.7914131867867
2001-08-13,451.5839784095547
2001-08-14,464.98803874470536
2001-08-15,464.9036252587978
2001-08-16,467.93787593187903
2001-08-17,465.82567100769484
2001-08-20,464.78292929691054
2001-08-21,465.25976137284624
2001-08-22,465.7138392152059
2001-08-23,467.05328851089934
2001-08-24,474.00125616969433
2001-08-27,481.1511458851043
2001-08-28,483.9055046673675
2001-08-29,478.9363987911909
2001-08-30,477.49809723545434
2001-08-31,475.1746963598975
2001-09-03,469.46567140099546
2001-09-04,466.902504762063
2001-09-05,460.2841387296216
2001-09-06,457.62698730757376
2001-09-07,453.97519961505253
2001-09-10,434.87420970756085
2001-09-11,438.07061032819
2001-09-12,404.0231870416059
2001-09-13,406.374281059467
2001-09-14,382.94520477907764
2001-09-17,374.0023761199358
2001-09-18,375.39629573892466
2001-09-19,380.5053344557888
2001-09-20,361.5802112091612
2001-09-21,355.33947664499374
2001-09-24,362.29514127290184
2001-09-25,363.64940653036626
2001-09-26,362.65173314903114
2001-09-27,365.1147261071412
2001-09-28,374.32060417851466
2001-10-01,370.31653047125377
2001-10-02,375.50950002378323
2001-10-03,374.75715993726516
2001-10-04,383.0176905580264
2001-10-05,378.8230223643267
2001-10-08,373.36619969661024
2001-10-09,374.3754858479514
2001-10-10,377.76505961863364
2001-10-11,382.84708363726133
2001-10-12,381.48350475697055
2001-10-15,381.9430323310535
2001-10-16,388.311193519676
2001-10-17,396.740693542748
2001-10-18,394.88899176787686
2001-10-19,395.32340945923715
2001-10-22,402.6088522351157
2001-10-23,405.87754749190395
2001-10-24,403.5199466691131
2001-10-25,399.5959854167303
2001-10-26,400.5958083455634
2001-10-29,403.5350100741282
2001-10-30,401.835352760627
2001-10-31,414.51837484828184
2001-11-01,429.06002479098834
2001-11-02,426.5676825082681
2001-11-05,436.8307531753888
2001-11-06,436.28587450872925
2001-11-07,442.40405285101446
2001-11-08,443.43784109214977
2001-11-09,446.29892143496653
2001-11-12,438.76633300329246
2001-11-13,443.29332212861453
2001-11-14,452.75910095440986
2001-11-15,454.85995958408694
2001-11-16,463.55550654781666
2001-11-19,469.5790851067884
2001-11-20,467.491552135997
2001-11-21,468.1583826748228
2001-11-22,466.6030984702885
2001-11-23,453.7882436855033
2001-11-26,455.84836275481604
2001-11-27,458.6092651934705
2001-11-28,458.76339372931307
2001-11-29,460.1196488465186
2001-11-30,459.2129348300565
2001-12-03,454.4101048212735
2001-12-04,454.86367774962787
2001-12-05,458.1701931217377
2001-12-06,463.71175159924627
2001-12-07,461.05203132909014
2001-12-10,454.6538868673571
2001-12-11,451.83061631292384
2001-12-12,444.45795525581474
2001-12-13,437.1021560248157
2001-12-14,437.88295452022675
2001-12-17,436.1521478636647
2001-12-18,438.12857549334643
2001-12-19,443.2629896831119
2001-12-20,438.88734040909657
2001-12-21,435.9925329553685
2001-12-24,439.2393929764059
2001-12-25,439.2393929764059
2001-12-26,439.23939297640595
2001-12-27,438.98310017784297
2001-12-28,440.78922693267225
2001-12-31,440.7892269326723
2002-01-01,440.7918976292447
2002-01-02,448.5051856251206
2002-01-03,449.91293607731154
2002-01-04,451.83098797937015
2002-01-07,450.8544152640644
2002-01-08,444.2567316017228
2002-01-09,441.17625612730257
2002-01-10,442.4217930243714
2002-01-11,440.4692991913667
2002-01-14,432.1754261510198
2002-01-15,431.8080333368426
2002-01-16,429.2198341006005
2002-01-17,438.3145642419558
2002-01-18,437.8301943394465
2002-01-21,435.50905823196075
2002-01-22,438.68165469717064
2002-01-23,444.5377877249314
2002-01-24,447.87361316624066
2002-01-25,447.52490352047016
2002-01-28,449.0335711207696
2002-01-29,449.3961727628956
2002-01-30,444.78671381410624
2002-01-31,445.3417104574775
2002-02-01,444.5150573661804
2002-02-04,442.61199536840786
2002-02-05,438.49527098923943
2002-02-06,436.99774878874064
2002-02-07,436.6271978979387
2002-02-08,433.79863087122726
2002-02-11,431.471514960265
2002-02-12,430.0278336661752
2002-02-13,429.03816264493645
2002-02-14,429.3543090352427
2002-02-15,429.20512040422665
2002-02-18,425.0363247619114
2002-02-19,418.0024042617558
2002-02-20,417.3905348526034
2002-02-21,415.19187452227476
2002-02-22,408.23631993999123
2002-02-25,408.55003546354925
2002-02-26,416.7540505290449
2002-02-27,411.83771763812
2002-02-28,404.44780641242585
2002-03-01,410.1241220600448
2002-03-04,418.6434958999011
2002-03-05,418.1003592135119
2002-03-06,416.994846043396
2002-03-07,419.27425935475236
2002-03-08,421.78304287341433
2002-03-11,420.0734715828499
2002-03-12,412.24860373012575
2002-03-13,411.9572691457832
2002-03-14,412.41407420613507
2002-03-15,413.38125286469386
2002-03-18,413.38125286469386
2002-03-19,408.7510303603022
2002-03-20,405.1466061383134
2002-03-21,403.1723741331345
2002-03-22,400.969117862201
2002-03-25,400.96911786220096
2002-03-26,396.1842965862026
2002-03-27,394.93887269178697
2002-03-28,395.02943687732215
2002-03-29,395.01924571917516
2002-04-01,395.0192457191751
2002-04-02,383.5678591398727
2002-04-03,382.6763149226857
2002-04-04,381.998037525617
2002-04-05,386.75150012318056
2002-04-08,379.5922907267796
2002-04-09,385.1395200905799
2002-04-10,382.69934929746546
2002-04-11,382.73106641866633
2002-04-12,381.92589394010145
2002-04-15,375.90800954878557
2002-04-16,376.34024787947885
2002-04-17,381.36102443810114
2002-04-18,381.51248838358214
2002-04-19,384.2265065061193
2002-04-22,381.34898326997927
2002-04-23,380.88118726498624
2002-04-24,384.76006783170186
2002-04-25,385.4425641200193
2002-04-26,389.02060534104754
2002-04-29,389.8537069502261
2002-04-30,387.98929211896245
2002-05-01,388.0087509755083
2002-05-02,388.57317957867747
2002-05-03,388.73677371139706
2002-05-06,388.736773711397
2002-05-07,388.73677371139706
2002-05-08,398.05775756285806
2002-05-09,401.87299099265704
2002-05-10,405.7718194877807
2002-05-13,406.41524968422505
2002-05-14,412.40325003306225
2002-05-15,410.05405678142813
2002-05-16,411.13154245887523
2002-05-17,417.3023180300902
2002-05-20,419.6834128520523
2002-05-21,420.1597041471876
2002-05-22,413.57554317760423
2002-05-23,409.62394631642496
2002-05-24,406.6322805774877
2002-05-27,401.0397117179432
2002-05-28,401.74047843428076
2002-05-29,401.5754619162245
2002-05-30,395.88195034716176
2002-05-31,402.13572934067804
2002-06-03,398.2385236249899
2002-06-04,395.07170936086084
2002-06-05,402.3625082486152
2002-06-06,407.12239456481933
2002-06-07,403.2874790936519
2002-06-10,405.030262932719
2002-06-11,405.3291167496544
2002-06-12,403.7015452626964
2002-06-13,400.39785320758017
2002-06-14,391.1015930534929
2002-06-17,389.7090095324112
2002-06-18,388.5763403978281
2002-06-19,384.2085008723768
2002-06-20,380.1107031424339
2002-06-21,381.15383025920585
2002-06-24,381.15383025920585
2002-06-25,387.9873898135594
2002-06-26,382.306654980669
2002-06-27,388.0473513216551
2002-06-28,389.47740081490554
2002-07-01,385.45283292072537
2002-07-02,378.0502110782252
2002-07-03,375.8491095751697
2002-07-04,380.22478353620585
2002-07-05,381.08702350316264
2002-07-08,381.88622828817404
2002-07-09,378.916191330403
2002-07-10,373.3620492446384
2002-07-11,368.8667597178284
2002-07-12,366.94436735348876
2002-07-15,366.3597181522748
2002-07-16,361.46248035896366
2002-07-17,363.1356156699251
2002-07-18,366.5279957023343
2002-07-19,360.81965439954047
2002-07-22,355.96826419857626
