Date,AC FAR EAST EQUAL WEIGHTED
1999-08-05,1475.4614230450104
1999-08-06,1455.6615496478944
1999-08-09,1446.3749960306836
1999-08-10,1438.8078267120686
1999-08-11,1404.8248357467983
1999-08-12,1425.3864681414407
1999-08-13,1412.6363241613099
1999-08-16,1447.3408388462335
1999-08-17,1434.1155759715057
1999-08-18,1448.4813253524867
1999-08-19,1468.5653555321464
1999-08-20,1487.3163764440933
1999-08-23,1508.753708333942
1999-08-24,1501.6903764906835
1999-08-25,1509.2682345573255
1999-08-26,1494.0662609775795
1999-08-27,1483.5474817674149
1999-08-30,1485.567759398207
1999-08-31,1476.6024511745597
1999-09-01,1484.2069253382508
1999-09-02,1471.032801095958
1999-09-03,1459.0199319343826
1999-09-06,1462.9895686616433
1999-09-07,1449.4924866716353
1999-09-08,1429.2924705255457
1999-09-09,1459.4052375411543
1999-09-10,1479.471174194636
1999-09-13,1509.4964039823803
1999-09-14,1499.9111907116592
1999-09-15,1495.154542141973
1999-09-16,1466.301949697797
1999-09-17,1453.115842241121
1999-09-20,1460.3012164896722
1999-09-21,1480.0468501504918
1999-09-22,1453.9134441146582
1999-09-23,1442.6597513730017
1999-09-24,1419.48758338235
1999-09-27,1394.5929795333866
1999-09-28,1405.3111147227994
1999-09-29,1398.2323502920765
1999-09-30,1416.7813572995035
1999-10-01,1440.1085464206546
1999-10-04,1436.0746090607795
1999-10-05,1426.100793844168
1999-10-06,1434.834902397775
1999-10-07,1447.2958308729505
1999-10-08,1444.1023427178386
1999-10-11,1446.5729010107548
1999-10-12,1452.5842233278443
1999-10-13,1425.3594418078958
1999-10-14,1430.2464757278751
1999-10-15,1433.8453202763774
1999-10-18,1409.0490647325391
1999-10-19,1409.5500593346346
1999-10-20,1431.9287416067816
1999-10-21,1441.8250344944938
1999-10-22,1443.7489601598793
1999-10-25,1447.1179896018377
1999-10-26,1443.6662928096957
1999-10-27,1434.3952940759248
1999-10-28,1431.7728166348306
1999-10-29,1466.0003108814012
1999-11-01,1476.357980733137
1999-11-02,1482.8645765051085
1999-11-03,1474.5028430440784
1999-11-04,1491.2986859399566
1999-11-05,1480.403708153768
1999-11-08,1470.7944568697717
1999-11-09,1480.74246988369
1999-11-10,1488.6898149996873
1999-11-11,1472.0362328550477
1999-11-12,1468.4436658779957
1999-11-15,1463.218566252495
1999-11-16,1459.9705484679828
1999-11-17,1472.8054465320608
1999-11-18,1484.6746405853482
1999-11-19,1489.6158578534046
1999-11-22,1498.2070164741574
1999-11-23,1492.083419791676
1999-11-24,1467.6214008569948
1999-11-25,1446.2117078803606
1999-11-26,1449.1985879587587
1999-11-29,1452.6637587870298
1999-11-30,1452.214733084625
1999-12-01,1462.9747492142676
1999-12-02,1471.7884674618547
1999-12-03,1475.2215851105973
1999-12-06,1471.4775706265243
1999-12-07,1466.7917369173094
1999-12-08,1457.701422881145
1999-12-09,1455.2081174120915
1999-12-10,1473.9375681029255
1999-12-13,1475.122443756602
1999-12-14,1474.149743840856
1999-12-15,1467.5988823842315
1999-12-16,1455.8628976032026
1999-12-17,1444.283425316639
1999-12-20,1447.2089905463934
1999-12-21,1443.0741998233002
1999-12-22,1455.7295211049818
1999-12-23,1457.7165174464694
1999-12-24,1459.2004031535882
1999-12-27,1459.8153533440066
1999-12-28,1456.1217433876266
1999-12-29,1455.5242643326762
1999-12-30,1460.6336082999032
1999-12-31,1462.0758869069127
2000-01-03,1474.0832828494656
2000-01-04,1488.6918964283607
2000-01-05,1454.0329235069735
2000-01-06,1423.4160808378745
2000-01-07,1441.6437231659227
2000-01-10,1457.9385569712047
2000-01-11,1461.6167195578505
2000-01-12,1456.3498923073498
2000-01-13,1469.0155153718395
2000-01-14,1481.7109648849685
2000-01-17,1512.0095410094154
2000-01-18,1499.59391212928
2000-01-19,1470.939267010973
2000-01-20,1478.9026739803078
2000-01-21,1476.162950445944
2000-01-24,1483.4233276633374
2000-01-25,1467.9731621292167
2000-01-26,1473.4799449334828
2000-01-27,1488.2043759317
2000-01-28,1486.815009436333
2000-01-31,1488.4251266388212
2000-02-01,1474.209448296837
2000-02-02,1473.5031891589492
2000-02-03,1480.58436694355
2000-02-04,1492.2394112303994
2000-02-07,1487.983558105388
2000-02-08,1474.8415589262675
2000-02-09,1483.703203154398
2000-02-10,1480.6390031154367
2000-02-11,1478.5939219136276
2000-02-14,1457.0120433825984
2000-02-15,1433.4672399158233
2000-02-16,1433.4281268045083
2000-02-17,1439.4531651053971
2000-02-18,1434.7790408432822
2000-02-21,1405.0833837831537
2000-02-22,1379.2406802003281
2000-02-23,1390.521908895574
2000-02-24,1384.692533927857
2000-02-25,1391.5677969180142
2000-02-28,1384.8432702196983
2000-02-29,1379.4134304377424
2000-03-01,1397.4497540155683
2000-03-02,1404.3016974117158
2000-03-03,1402.8727528246952
2000-03-06,1413.6678872321936
2000-03-07,1424.0784268252874
2000-03-08,1418.9475753407298
2000-03-09,1426.1058930984705
2000-03-10,1435.8227910165476
2000-03-13,1420.4307475480816
2000-03-14,1415.3553015799357
2000-03-15,1396.1461328130176
2000-03-16,1399.099283733363
2000-03-17,1422.5002091973085
2000-03-20,1411.5085004184825
2000-03-21,1411.9954801947567
2000-03-22,1418.066595941187
2000-03-23,1426.7176963065247
2000-03-24,1437.8787757522443
2000-03-27,1465.4150313837897
2000-03-28,1477.3749798808187
2000-03-29,1486.2422625391637
2000-03-30,1469.3111052867748
2000-03-31,1485.5059562156496
2000-04-03,1474.0970724572983
2000-04-04,1465.1342348202236
2000-04-05,1468.0840316266194
2000-04-06,1463.9432754193926
2000-04-07,1470.8971386407059
2000-04-10,1479.4274958792212
2000-04-11,1464.3512014277317
2000-04-12,1483.24750455861
2000-04-13,1477.2488940390708
2000-04-14,1481.1036970226235
2000-04-17,1396.9784450079403
2000-04-18,1425.4565946316982
2000-04-19,1427.7344534259116
2000-04-20,1419.654994304371
2000-04-21,1408.4189440698428
2000-04-24,1428.0327711954028
2000-04-25,1423.0643593591058
2000-04-26,1399.620648969101
2000-04-27,1383.2746187960859
2000-04-28,1380.0465038046943
2000-05-01,1380.711214453282
2000-05-02,1385.6780388855473
2000-05-03,1379.6717458350065
2000-05-04,1385.8967644234353
2000-05-05,1388.5294777833421
2000-05-08,1383.0375664631053
2000-05-09,1372.939553584707
2000-05-10,1369.3302826421739
2000-05-11,1352.0304861456107
2000-05-12,1369.428475613022
2000-05-15,1365.2104180137276
2000-05-16,1371.0507643431479
2000-05-17,1364.8135465219286
2000-05-18,1352.620334616597
2000-05-19,1360.853398108276
2000-05-22,1323.041491757042
2000-05-23,1318.897815954864
2000-05-24,1307.4156586740717
2000-05-25,1316.2962508625267
2000-05-26,1299.4203876436497
2000-05-29,1308.5665090723412
2000-05-30,1310.9198108566393
2000-05-31,1309.3863276809066
2000-06-01,1314.2131284546715
2000-06-02,1330.5807719093145
2000-06-05,1364.7266374604537
2000-06-06,1373.170857412124
2000-06-07,1379.354742330859
2000-06-08,1375.2901659386732
2000-06-09,1378.9016412596231
2000-06-12,1386.2908650765344
2000-06-13,1371.182928215911
2000-06-14,1369.7637784274634
2000-06-15,1354.0206218599437
2000-06-16,1355.3310916641285
2000-06-19,1354.445264749393
2000-06-20,1370.0612187658016
2000-06-21,1377.2500574836865
2000-06-22,1377.4414832746827
2000-06-23,1376.5244192843238
2000-06-26,1368.5996882762702
2000-06-27,1381.9292231828344
2000-06-28,1391.2600727583192
2000-06-29,1388.3187422236854
2000-06-30,1398.747525131051
2000-07-03,1405.6809395525531
2000-07-04,1396.0314803903066
2000-07-05,1395.2981235638917
2000-07-06,1392.287902981792
2000-07-07,1397.1493861377526
2000-07-10,1414.388369749347
2000-07-11,1415.600572979097
2000-07-12,1408.95287294605
2000-07-13,1393.8070750929
2000-07-14,1393.7889905562079
2000-07-17,1391.9617901577033
2000-07-18,1368.200181763109
2000-07-19,1371.389878569906
2000-07-20,1369.143871646151
2000-07-21,1362.0248626357413
2000-07-24,1338.58298958813
2000-07-25,1330.6404403641945
2000-07-26,1326.453625622596
2000-07-27,1313.4386941824685
2000-07-28,1296.503088371717
2000-07-31,1293.0485187222516
2000-08-01,1311.0702642120843
2000-08-02,1320.9107829534346
2000-08-03,1321.9146617432789
2000-08-04,1323.0010749522557
2000-08-07,1316.8837080668643
2000-08-08,1312.2372993607876
2000-08-09,1331.1994131800873
2000-08-10,1332.8986425280775
2000-08-11,1342.4860220662927
2000-08-14,1338.1755185534491
2000-08-15,1343.6974030324354
2000-08-16,1353.8759612267152
2000-08-17,1349.7655266903628
2000-08-18,1348.304301133551
2000-08-21,1338.1355328054995
2000-08-22,1352.5292608700408
2000-08-23,1346.0032501448245
2000-08-24,1339.667754142613
2000-08-25,1342.5997458149748
2000-08-28,1338.7103026966402
2000-08-29,1335.186651583879
2000-08-30,1321.0754932716245
2000-08-31,1312.922527768358
2000-09-01,1310.7276112030042
2000-09-04,1317.4328796736538
2000-09-05,1312.370415645434
2000-09-06,1296.4406838552036
2000-09-07,1291.6391024910417
2000-09-08,1291.0931577859383
2000-09-11,1266.837054737191
2000-09-12,1251.5375358921947
2000-09-13,1254.4243583052166
2000-09-14,1243.428840523484
2000-09-15,1239.2498181598605
2000-09-18,1201.2889720788955
2000-09-19,1202.6800072478438
2000-09-20,1219.6299789915277
2000-09-21,1211.4156549675358
2000-09-22,1174.648249243522
2000-09-25,1196.2468469274638
2000-09-26,1197.4243334075486
2000-09-27,1191.8746761293219
2000-09-28,1189.68470054538
2000-09-29,1200.953254039411
2000-10-02,1190.0336119215715
2000-10-03,1197.2870726765525
2000-10-04,1191.6808054419876
2000-10-05,1194.49804569708
2000-10-06,1202.0735047470262
2000-10-09,1186.037812859973
2000-10-10,1183.7667339075458
2000-10-11,1165.353159629113
2000-10-12,1157.9814789017269
2000-10-13,1146.8344556827853
2000-10-16,1154.453650609293
2000-10-17,1141.9207709305715
2000-10-18,1126.822818219049
2000-10-19,1119.528460365828
2000-10-20,1139.3973761357322
2000-10-23,1137.3360718778401
2000-10-24,1142.6010491594411
2000-10-25,1138.3745011862156
2000-10-26,1134.2959940875207
2000-10-27,1127.2581896694192
2000-10-30,1111.4081345661475
2000-10-31,1111.9595398898857
2000-11-01,1137.5543239869644
2000-11-02,1144.894078694518
2000-11-03,1159.1024606595277
2000-11-06,1177.0595572380093
2000-11-07,1172.0978778876226
2000-11-08,1174.214920636008
2000-11-09,1164.4534590912733
2000-11-10,1160.572117606509
2000-11-13,1132.5017625045225
2000-11-14,1138.0989903411632
2000-11-15,1136.5345572224887
2000-11-16,1121.730230222041
2000-11-17,1119.3812825020834
2000-11-20,1103.1329314749003
2000-11-21,1095.5650463230033
2000-11-22,1089.7091759523666
2000-11-23,1083.2731308262296
2000-11-24,1091.600366650307
2000-11-27,1104.8540594744484
2000-11-28,1100.8864533835451
2000-11-29,1087.1838791713355
2000-11-30,1088.3115543587433
2000-12-01,1097.632493367791
2000-12-04,1093.116748265129
2000-12-05,1093.9433786937911
2000-12-06,1099.2078939983028
2000-12-07,1091.6379020351128
2000-12-08,1097.0424104225426
2000-12-11,1114.2018795565014
2000-12-12,1107.1401202036386
2000-12-13,1106.2604997846586
2000-12-14,1097.5687101801566
2000-12-15,1082.1859314565997
2000-12-18,1073.5103354736846
2000-12-19,1061.0971467281734
2000-12-20,1044.4454719132996
2000-12-21,1028.7958320517293
2000-12-22,1027.5666234822654
2000-12-25,1040.9302119282356
2000-12-26,1034.3228337374044
2000-12-27,1030.561732404389
2000-12-28,1033.0987076547651
2000-12-29,1035.0924509815013
2001-01-01,1035.7179215482963
2001-01-02,1033.945159071992
2001-01-03,1030.01972820399
2001-01-04,1045.4365475637658
2001-01-05,1063.8157053440925
2001-01-08,1073.0646369882345
2001-01-09,1072.7080844939662
2001-01-10,1059.6812636596344
2001-01-11,1046.4273954173775
2001-01-12,1055.8128693964275
2001-01-15,1062.6395071047398
2001-01-16,1072.6480708015233
2001-01-17,1068.8574749054028
2001-01-18,1079.0291554174164
2001-01-19,1097.2050398760427
2001-01-22,1120.4423442840302
2001-01-23,1124.0703232251738
2001-01-24,1122.632173159719
2001-01-25,1132.425894636589
2001-01-26,1123.8578094199745
2001-01-29,1127.7422741673315
2001-01-30,1125.285991838068
2001-01-31,1147.1435190717868
2001-02-01,1147.3738231666205
2001-02-02,1151.5649857280457
2001-02-05,1129.8790140202054
2001-02-06,1127.1831926075092
2001-02-07,1115.0721379141962
2001-02-08,1115.1851791071372
2001-02-09,1123.3734389250499
2001-02-12,1125.7418569770443
2001-02-13,1131.0861115742466
2001-02-14,1132.1116239938815
2001-02-15,1143.4269832657358
2001-02-16,1141.4157845029138
2001-02-19,1132.1879850519397
2001-02-20,1149.9551147767204
2001-02-21,1135.0831916631303
2001-02-22,1125.768270288793
2001-02-23,1139.7718763382502
2001-02-26,1141.843889084805
2001-02-27,1141.6938885676902
2001-02-28,1127.5576922705907
2001-03-01,1111.185815376029
2001-03-02,1084.0247114556103
2001-03-05,1085.4105289821005
2001-03-06,1099.711325823679
2001-03-07,1098.936580010149
2001-03-08,1098.108986112465
2001-03-09,1092.617690698839
2001-03-12,1058.5098888505097
2001-03-13,1038.0846013819219
2001-03-14,1034.4699298561363
2001-03-15,1042.5761844813694
2001-03-16,1031.1103668538128
2001-03-19,1027.6138319943532
2001-03-20,1023.6706525454553
2001-03-21,1045.991882553217
2001-03-22,1030.3007306808388
2001-03-23,1049.596565155297
2001-03-26,1077.1695927262572
2001-03-27,1068.8104826927704
2001-03-28,1074.927520813114
2001-03-29,1052.7787051396301
2001-03-30,1041.581972278863
2001-04-02,1023.5620738877574
2001-04-03,1027.707973594196
2001-04-04,1022.5707924129139
2001-04-05,1033.4783869815312
2001-04-06,1040.6826101470567
2001-04-09,1019.8358683984256
2001-04-10,1018.7911558134581
2001-04-11,1034.616597875473
2001-04-12,1049.1965244609764
2001-04-13,1053.4193222218569
2001-04-16,1043.2537594751047
2001-04-17,1039.0166689848775
2001-04-18,1067.3342051969014
2001-04-19,1080.1026453437769
2001-04-20,1072.691876917249
2001-04-23,1079.6230731823725
2001-04-24,1080.751268038644
2001-04-25,1083.7290415258938
2001-04-26,1086.7266562017626
2001-04-27,1084.4249662669117
2001-04-30,1092.0192560892744
2001-05-01,1114.7320169483262
2001-05-02,1128.7551242035127
2001-05-03,1134.2014019638277
2001-05-04,1128.6639233916187
2001-05-07,1130.5429362927673
2001-05-08,1113.0223534239653
2001-05-09,1104.6211167819395
2001-05-10,1099.5996687995546
2001-05-11,1107.813824872423
2001-05-14,1094.4265967344675
2001-05-15,1097.427401405727
2001-05-16,1086.536450014449
2001-05-17,1102.7544509082243
2001-05-18,1097.2522558141532
2001-05-21,1106.6122871349687
2001-05-22,1110.6151122441079
2001-05-23,1132.6898716223257
2001-05-24,1135.8139469033435
2001-05-25,1128.9477197698045
2001-05-28,1122.8447235398503
2001-05-29,1132.0943152448792
2001-05-30,1121.899582164317
2001-05-31,1121.514081441738
2001-06-01,1115.7436124580277
2001-06-04,1119.7229111728052
2001-06-05,1114.610321390355
2001-06-06,1115.5135279627937
2001-06-07,1122.4801900360944
2001-06-08,1132.4212108351765
2001-06-11,1125.5269239162926
2001-06-12,1112.1289645558218
2001-06-13,1116.0882561514493
2001-06-14,1109.772129322624
2001-06-15,1105.5708345327
2001-06-18,1095.534367362762
2001-06-19,1089.5268085595678
2001-06-20,1086.4168728207158
2001-06-21,1093.7469424361982
2001-06-22,1098.7485626965633
2001-06-25,1098.9200480770614
2001-06-26,1097.2593981255382
2001-06-27,1093.3509863386926
2001-06-28,1080.774098374541
2001-06-29,1094.9417202365303
2001-07-02,1087.1370253160267
2001-07-03,1089.6072266972199
2001-07-04,1082.558039924344
2001-07-05,1079.3175916344844
2001-07-06,1068.447404356745
2001-07-09,1056.9429738889778
2001-07-10,1058.4729594757541
2001-07-11,1044.3268768555674
2001-07-12,1059.0739943880753
2001-07-13,1052.7110307308842
2001-07-16,1048.2855042250496
2001-07-17,1040.9531278810516
2001-07-18,1034.4582963132834
2001-07-19,1038.7747315796896
2001-07-20,1041.3890101050683
2001-07-23,1023.3705746485364
2001-07-24,1030.5469457786803
2001-07-25,1037.3536150162608
2001-07-26,1044.303178771734
2001-07-27,1050.922142542225
2001-07-30,1042.859337448202
2001-07-31,1052.6800274296647
2001-08-01,1061.9159789055986
2001-08-02,1079.5704270894796
2001-08-03,1077.1510821208717
2001-08-06,1073.2146036687711
2001-08-07,1076.9991077429386
2001-08-08,1081.3051078836888
2001-08-09,1062.1488458197073
2001-08-10,1068.069731814337
2001-08-13,1065.804515930792
2001-08-14,1089.9625448844424
2001-08-15,1095.5781399306838
2001-08-16,1094.060255913244
2001-08-17,1092.2598777149783
2001-08-20,1078.592828625064
2001-08-21,1085.1602000708524
2001-08-22,1090.973716811995
2001-08-23,1086.406910907971
2001-08-24,1086.5726907292876
2001-08-27,1094.3109726028151
2001-08-28,1083.7074930342117
2001-08-29,1078.1487313485156
2001-08-30,1070.520532626264
2001-08-31,1065.6623172762738
2001-09-03,1049.2286399275577
2001-09-04,1059.4878131667908
2001-09-05,1044.8941738410524
2001-09-06,1042.345617314712
2001-09-07,1037.3020530769988
2001-09-10,1016.9318831702956
2001-09-11,1020.2321775076721
2001-09-12,962.4397592789359
2001-09-13,960.2736378666681
2001-09-14,955.4181986944236
2001-09-17,905.5889464116957
2001-09-18,920.1238051153861
2001-09-19,941.3108123160478
2001-09-20,931.4065475641363
2001-09-21,909.1971480661766
2001-09-24,909.8120405260888
2001-09-25,909.1971030251527
2001-09-26,908.6503264197135
2001-09-27,908.2640541916758
2001-09-28,924.699537277812
2001-10-01,927.2337296455532
2001-10-02,927.7891854939846
2001-10-03,922.4998805287081
2001-10-04,942.8705208876937
2001-10-05,940.6405378721616
2001-10-08,929.4575044491003
2001-10-09,933.620656968126
2001-10-10,926.7125913172215
2001-10-11,942.8099523831456
2001-10-12,946.9980777534503
2001-10-15,945.454209778981
2001-10-16,951.194589276399
2001-10-17,959.5047913462383
2001-10-18,946.9360457417417
2001-10-19,944.4118067900953
2001-10-22,945.049377991188
2001-10-23,955.021200953257
2001-10-24,959.5072266745024
2001-10-25,964.6153420304149
2001-10-26,962.3166339827549
2001-10-29,953.0364832739433
2001-10-30,944.2158284430428
2001-10-31,939.2040170021392
2001-11-01,940.6983150946204
2001-11-02,942.3914158072776
2001-11-05,947.534413811671
2001-11-06,952.3249087536732
2001-11-07,940.6963672717799
2001-11-08,950.6329347913409
2001-11-09,948.5480120707567
2001-11-12,951.64650918612
2001-11-13,941.8190113520778
2001-11-14,948.6724469613083
2001-11-15,965.8856600033737
2001-11-16,966.7049316627149
2001-11-19,977.2496477062183
2001-11-20,977.1785090361731
2001-11-21,980.2508252029698
2001-11-22,981.812241183004
2001-11-23,993.0549149456701
2001-11-26,1013.7877529861685
2001-11-27,1009.8712498458951
2001-11-28,987.5577898575087
2001-11-29,990.3484785203124
2001-11-30,998.990544727504
2001-12-03,994.5531469584563
2001-12-04,999.7403335324476
2001-12-05,1016.0647710359267
2001-12-06,1029.9676120240845
2001-12-07,1030.644365649584
2001-12-10,1021.4423595172582
2001-12-11,1010.268512471017
2001-12-12,1029.8599019059727
2001-12-13,1010.3135357511511
2001-12-14,1006.8647938524092
2001-12-17,992.8003334201878
2001-12-18,983.2797793203438
2001-12-19,979.0033302387557
2001-12-20,990.126318859587
2001-12-21,974.473135243643
2001-12-24,976.0644182368661
2001-12-25,980.263050571858
2001-12-26,977.4094990651132
2001-12-27,982.126055093117
2001-12-28,995.807676024501
2001-12-31,1003.8670244928064
2002-01-01,1003.8670244928064
2002-01-02,1007.4184874106694
2002-01-03,1012.9167619870084
2002-01-04,1032.0259437372363
2002-01-07,1045.730540188531
2002-01-08,1028.3841745982484
2002-01-09,1030.4947559048308
2002-01-10,1026.58578792669
2002-01-11,1018.0210192410005
2002-01-14,1017.5629696004266
2002-01-15,1004.0069238651604
2002-01-16,999.3210282357145
2002-01-17,1000.115122567611
2002-01-18,1008.6481582676712
2002-01-21,1019.5774207729905
2002-01-22,1005.732645315278
2002-01-23,1010.9683996692917
2002-01-24,1016.9987628964764
2002-01-25,1033.1784902388015
2002-01-28,1049.4116863204663
2002-01-29,1040.6470360829044
2002-01-30,1031.150911199416
2002-01-31,1039.2494396628877
2002-02-01,1028.3106013521065
2002-02-04,1019.0024357671795
2002-02-05,1012.2983765329154
2002-02-06,1017.4496940274255
2002-02-07,1014.1733719940075
2002-02-08,1019.3532253001982
2002-02-11,1025.8490429497328
2002-02-12,1037.207187654292
2002-02-13,1040.2508804271831
2002-02-14,1056.4481101482343
2002-02-15,1057.5904727918303
2002-02-18,1066.7502264594125
2002-02-19,1049.4936934941761
2002-02-20,1043.3766970858987
2002-02-21,1050.406481456158
2002-02-22,1045.732042910828
2002-02-25,1035.0336937352056
2002-02-26,1033.4741340393243
2002-02-27,1059.129159856641
2002-02-28,1065.4190968196478
2002-03-01,1079.0964459313782
2002-03-04,1121.1742795600453
2002-03-05,1121.620382678857
2002-03-06,1130.1489724093626
2002-03-07,1157.9982930791668
2002-03-08,1164.522850370641
2002-03-11,1180.5257644894818
2002-03-12,1166.2974227244963
2002-03-13,1150.6912258968282
2002-03-14,1158.4599019304042
2002-03-15,1163.3683454165955
2002-03-18,1154.4980110957429
2002-03-19,1164.399979613296
2002-03-20,1161.2106082182554
2002-03-21,1159.3336238166933
2002-03-22,1151.7603483886955
2002-03-25,1146.0119211769893
2002-03-26,1146.2985519412548
2002-03-27,1154.1720858616677
2002-03-28,1156.7596622284068
2002-03-29,1144.6516512357439
2002-04-01,1132.3503452279838
2002-04-02,1142.0306468660342
2002-04-03,1157.143376960686
2002-04-04,1167.8945212601075
2002-04-05,1174.5269981294693
2002-04-08,1178.7269526104633
2002-04-09,1164.5154365971528
2002-04-10,1165.678115840878
2002-04-11,1162.0231812751504
2002-04-12,1158.5393484092458
2002-04-15,1173.0700960497295
2002-04-16,1185.1257430171763
2002-04-17,1207.385413337842
2002-04-18,1215.2940980159485
2002-04-19,1213.9936072348141
2002-04-22,1223.5033426149566
2002-04-23,1219.1958602724203
2002-04-24,1214.5829147622894
2002-04-25,1211.6933097605647
2002-04-26,1206.8225942668578
2002-04-29,1195.1862216463267
2002-04-30,1187.8493624140667
2002-05-01,1195.603445540757
2002-05-02,1199.668838684433
2002-05-03,1208.6407084106197
2002-05-06,1196.7490899815252
2002-05-07,1187.3573583669286
2002-05-08,1194.781049778563
2002-05-09,1199.8011501816009
2002-05-10,1198.5715187625435
2002-05-13,1191.2137505477563
2002-05-14,1184.21213451186
2002-05-15,1205.5612897109118
2002-05-16,1210.855166467649
2002-05-17,1229.1149537943188
2002-05-20,1225.3439681836414
2002-05-21,1221.7939294346886
2002-05-22,1233.6885852392008
2002-05-23,1231.2439301183913
2002-05-24,1241.3379306542054
2002-05-27,1240.170600966122
2002-05-28,1240.4337444312146
2002-05-29,1235.9285312912061
2002-05-30,1240.1202051089117
