Date,ACWI ex JAPAN EQUAL WEIGHTED
1999-12-07,1297.8221757976835
1999-12-08,1297.9359679323807
1999-12-09,1299.2967490376009
1999-12-10,1306.5164227300995
1999-12-13,1314.0189584388181
1999-12-14,1309.1009486897026
1999-12-15,1308.9069914695776
1999-12-16,1317.7918352808313
1999-12-17,1318.8072964044834
1999-12-20,1324.9295504471775
1999-12-21,1324.3512341192127
1999-12-22,1332.440359354574
1999-12-23,1344.630522434098
1999-12-24,1349.7908293834196
1999-12-27,1354.040087574724
1999-12-28,1354.296899812544
1999-12-29,1359.90187414407
1999-12-30,1369.1649446330352
1999-12-31,1371.6572510212288
2000-01-03,1384.0430300890475
2000-01-04,1380.6529253591718
2000-01-05,1364.4534783911774
2000-01-06,1368.1949615803903
2000-01-07,1388.536688479053
2000-01-10,1409.3923616246211
2000-01-11,1401.315195976357
2000-01-12,1400.7379510063095
2000-01-13,1413.8230794893036
2000-01-14,1421.7600106918137
2000-01-17,1427.3870009116902
2000-01-18,1421.6434493886638
2000-01-19,1405.537815375842
2000-01-20,1402.3327687626659
2000-01-21,1397.0072343493705
2000-01-24,1389.4257788988807
2000-01-25,1373.0982150049292
2000-01-26,1377.2682720160578
2000-01-27,1377.154816101492
2000-01-28,1363.6122748204382
2000-01-31,1350.1536019127075
2000-02-01,1354.3162232878103
2000-02-02,1359.326635585701
2000-02-03,1376.3954227012603
2000-02-04,1381.1831798072033
2000-02-07,1381.5501304458055
2000-02-08,1390.1487254953793
2000-02-09,1386.5001642003
2000-02-10,1383.6814300639583
2000-02-11,1376.515097907197
2000-02-14,1366.2403608434743
2000-02-15,1364.2567286592543
2000-02-16,1367.1082353551192
2000-02-17,1373.2528439921534
2000-02-18,1364.220560027921
2000-02-21,1356.3804036542283
2000-02-22,1350.2798900263433
2000-02-23,1355.596719924239
2000-02-24,1352.5001864855924
2000-02-25,1345.9629408487601
2000-02-28,1330.2821345079537
2000-02-29,1332.920877989512
2000-03-01,1349.0817553786094
2000-03-02,1353.070852580959
2000-03-03,1352.7764232068253
2000-03-06,1353.228806397378
2000-03-07,1342.2766588579223
2000-03-08,1338.4411507596371
2000-03-09,1352.1533213097352
2000-03-10,1349.434273870935
2000-03-13,1334.7654945379927
2000-03-14,1332.0007150316937
2000-03-15,1335.056642581122
2000-03-16,1361.7345653283655
2000-03-17,1364.4282515363896
2000-03-20,1361.5999208810852
2000-03-21,1369.5414178499868
2000-03-22,1370.1973670047735
2000-03-23,1378.5047692239448
2000-03-24,1385.8001242928638
2000-03-27,1389.652345609794
2000-03-28,1387.7964747999197
2000-03-29,1378.9578650189924
2000-03-30,1368.690650378727
2000-03-31,1374.828574694713
2000-04-03,1371.7214753846947
2000-04-04,1364.3067091538026
2000-04-05,1357.9409861143579
2000-04-06,1368.0293134208584
2000-04-07,1374.4645586971012
2000-04-10,1380.6620646187296
2000-04-11,1374.1523410236696
2000-04-12,1374.6418733677458
2000-04-13,1366.2638866171164
2000-04-14,1340.3093868750175
2000-04-17,1302.9223089979514
2000-04-18,1319.4198482575869
2000-04-19,1320.3491315294123
2000-04-20,1325.1009355993706
2000-04-21,1327.9716860569558
2000-04-24,1325.769389050224
2000-04-25,1334.8406113237768
2000-04-26,1330.1583303615187
2000-04-27,1317.498271500993
2000-04-28,1323.098452972684
2000-05-01,1323.7944970060817
2000-05-02,1324.6061433081386
2000-05-03,1306.572271039064
2000-05-04,1305.527525926195
2000-05-05,1312.596964522475
2000-05-08,1307.0293763564619
2000-05-09,1306.2948898102863
2000-05-10,1299.3483346039427
2000-05-11,1297.3201672554324
2000-05-12,1304.6510280480006
2000-05-15,1310.2999165467666
2000-05-16,1316.0796360953152
2000-05-17,1298.5273351049414
2000-05-18,1294.3116226422248
2000-05-19,1279.5689782191575
2000-05-22,1266.7658973303412
2000-05-23,1260.4755431002966
2000-05-24,1257.8376446540785
2000-05-25,1261.390745756703
2000-05-26,1256.7439736294855
2000-05-29,1263.893250797656
2000-05-30,1279.1471980400756
2000-05-31,1282.0801720072643
2000-06-01,1291.709895159131
2000-06-02,1317.4244949448846
2000-06-05,1323.7524851398032
2000-06-06,1324.4923344361102
2000-06-07,1323.384670910133
2000-06-08,1321.152592602059
2000-06-09,1322.2609395136
2000-06-12,1322.8821506133293
2000-06-13,1320.1863018847018
2000-06-14,1324.4705343855092
2000-06-15,1314.6570430351437
2000-06-16,1316.8032282850497
2000-06-19,1313.837739406482
2000-06-20,1314.4674791787074
2000-06-21,1307.5779266319428
2000-06-22,1300.5046161742566
2000-06-23,1295.4952670956804
2000-06-26,1295.0733629017225
2000-06-27,1299.7786177824887
2000-06-28,1304.6311690051778
2000-06-29,1298.1123264458918
2000-06-30,1306.5789510631469
2000-07-03,1313.585767044942
2000-07-04,1313.6778062124317
2000-07-05,1315.3798041667847
2000-07-06,1315.4834422573142
2000-07-07,1321.3382503870978
2000-07-10,1327.1582890332656
2000-07-11,1326.3347411918178
2000-07-12,1332.974858157569
2000-07-13,1325.9406152214642
2000-07-14,1330.8986248071515
2000-07-17,1332.2303260998822
2000-07-18,1322.1634108899434
2000-07-19,1315.9073851189635
2000-07-20,1319.2349745630686
2000-07-21,1320.8727044607324
2000-07-24,1310.3240363822974
2000-07-25,1311.0255777025206
2000-07-26,1304.2959373107917
2000-07-27,1299.8622770120467
2000-07-28,1285.6429861887466
2000-07-31,1286.2917529726558
2000-08-01,1293.4345405006839
2000-08-02,1293.8535315940842
2000-08-03,1289.781847761858
2000-08-04,1296.3099823165992
2000-08-07,1297.6633749952523
2000-08-08,1295.6958346307806
2000-08-09,1298.8496892427872
2000-08-10,1303.001318009926
2000-08-11,1308.161852614994
2000-08-14,1316.9781540572403
2000-08-15,1317.9809530040218
2000-08-16,1321.8268455558425
2000-08-17,1323.6499419236095
2000-08-18,1318.0322407558795
2000-08-21,1315.0517644298804
2000-08-22,1314.4780792501313
2000-08-23,1306.8765260413184
2000-08-24,1307.523119612743
2000-08-25,1309.4719807302652
2000-08-28,1307.306124411534
2000-08-29,1303.615010716397
2000-08-30,1300.100691620254
2000-08-31,1302.4387473212
2000-09-01,1309.4303751092375
2000-09-04,1316.3387593629923
2000-09-05,1310.865147737643
2000-09-06,1304.793082417599
2000-09-07,1294.267764728709
2000-09-08,1290.883504270328
2000-09-11,1281.0003911617348
2000-09-12,1272.8269974831703
2000-09-13,1272.2910938809414
2000-09-14,1269.5415892434341
2000-09-15,1260.6918300660034
2000-09-18,1226.7917534669696
2000-09-19,1219.4005482203713
2000-09-20,1216.5641524020853
2000-09-21,1210.2386023804459
2000-09-22,1211.8043128187614
2000-09-25,1220.5806338484902
2000-09-26,1219.2380887946151
2000-09-27,1221.0047005020847
2000-09-28,1224.2763750561721
2000-09-29,1225.9512784206431
2000-10-02,1220.7855886947334
2000-10-03,1219.707642757428
2000-10-04,1215.405466538102
2000-10-05,1214.787738130003
2000-10-06,1211.3027502835866
2000-10-09,1198.8244790913095
2000-10-10,1192.502732627172
2000-10-11,1175.8360959056984
2000-10-12,1159.8510359143668
2000-10-13,1156.2875987502755
2000-10-16,1163.0131863261436
2000-10-17,1148.978982754819
2000-10-18,1137.0680841273713
2000-10-19,1146.4251612471724
2000-10-20,1157.9386909073685
2000-10-23,1155.6973240885914
2000-10-24,1164.3445740602197
2000-10-25,1152.6882665021712
2000-10-26,1149.6278730873767
2000-10-27,1160.6988346588414
2000-10-30,1164.7761755913182
2000-10-31,1178.0232773121363
2000-11-01,1193.6915167687494
2000-11-02,1201.2113195534228
2000-11-03,1208.796217213077
2000-11-06,1212.8141705156877
2000-11-07,1210.7579593530402
2000-11-08,1206.1208635377172
2000-11-09,1200.8750663735918
2000-11-10,1193.6169607207144
2000-11-13,1172.01052340513
2000-11-14,1184.803403855217
2000-11-15,1186.9084123667817
2000-11-16,1176.536896575119
2000-11-17,1171.3172669010714
2000-11-20,1154.8590896699252
2000-11-21,1150.2051534319194
2000-11-22,1134.6345605002525
2000-11-23,1130.6972527451076
2000-11-24,1140.7885269005033
2000-11-27,1151.297927549266
2000-11-28,1141.9110549375098
2000-11-29,1138.9991886809694
2000-11-30,1129.0750906227254
2000-12-01,1138.9396898196978
2000-12-04,1142.2278040231356
2000-12-05,1163.9558181776615
2000-12-06,1170.0143258256326
2000-12-07,1165.6793790948518
2000-12-08,1179.9282603139627
2000-12-11,1187.878035889028
2000-12-12,1181.8762211067415
2000-12-13,1175.0274995817315
2000-12-14,1170.3603254771538
2000-12-15,1158.5351032808808
2000-12-18,1160.6027525713325
2000-12-19,1156.4334166988922
2000-12-20,1141.9000833697846
2000-12-21,1138.472348320671
2000-12-22,1151.2948825912185
2000-12-25,1151.6652815831774
2000-12-26,1153.8027838090777
2000-12-27,1162.6848999636238
2000-12-28,1169.0605610726586
2000-12-29,1174.3827238139863
2001-01-01,1175.0456152553597
2001-01-02,1169.7621100386793
2001-01-03,1174.3525659457953
2001-01-04,1194.7631658415082
2001-01-05,1196.9605557007071
2001-01-08,1198.472732559971
2001-01-09,1198.9263100380524
2001-01-10,1199.4339364038697
2001-01-11,1208.5611834226988
2001-01-12,1211.5818112535867
2001-01-15,1210.9315392375731
2001-01-16,1209.706928655497
2001-01-17,1214.3358295451035
2001-01-18,1222.5449990778438
2001-01-19,1228.4891251689057
2001-01-22,1235.517126335668
2001-01-23,1242.0824394790138
2001-01-24,1239.8331926092485
2001-01-25,1241.1621029462995
2001-01-26,1237.2297704985087
2001-01-29,1239.5693220304368
2001-01-30,1247.41141813501
2001-01-31,1260.7096025997746
2001-02-01,1264.0400472064496
2001-02-02,1258.5712101547813
2001-02-05,1250.9009313956938
2001-02-06,1253.0632865775967
2001-02-07,1241.7796929680255
2001-02-08,1239.49539596455
2001-02-09,1237.9345036049901
2001-02-12,1244.9002975956896
2001-02-13,1243.41549009931
2001-02-14,1239.2874611996015
2001-02-15,1241.5637833919393
2001-02-16,1236.5099393999799
2001-02-19,1233.7180277053828
2001-02-20,1228.9740307020172
2001-02-21,1212.036050700442
2001-02-22,1198.6352304397442
2001-02-23,1192.628838196292
2001-02-26,1206.3082283602876
2001-02-27,1207.5428168598073
2001-02-28,1201.9028856636642
2001-03-01,1200.1746209973985
2001-03-02,1198.269241024355
2001-03-05,1200.1073739203334
2001-03-06,1209.4391010155196
2001-03-07,1212.2460589091131
2001-03-08,1213.3154240965182
2001-03-09,1198.7671512525421
2001-03-12,1165.2984194641542
2001-03-13,1147.760979888329
2001-03-14,1129.1650616983095
2001-03-15,1130.887070658204
2001-03-16,1112.3871537095372
2001-03-19,1110.8072297487845
2001-03-20,1112.3902533377723
2001-03-21,1097.2588523669017
2001-03-22,1070.6648277833806
2001-03-23,1085.157194417547
2001-03-26,1102.9918931069835
2001-03-27,1108.9355176047911
2001-03-28,1095.7454897380294
2001-03-29,1085.5071817204416
2001-03-30,1091.4190920551823
2001-04-02,1078.405664681075
2001-04-03,1054.9787809015943
2001-04-04,1055.955676899732
2001-04-05,1074.7581710634308
2001-04-06,1072.0980068964168
2001-04-09,1074.2451001945112
2001-04-10,1084.7732143846597
2001-04-11,1086.5963465160394
2001-04-12,1095.5073650017637
2001-04-13,1097.37065227861
2001-04-16,1093.901583646134
2001-04-17,1091.6674159093618
2001-04-18,1114.0906040274474
2001-04-19,1128.656623607431
2001-04-20,1126.9858045818658
2001-04-23,1117.8397154481158
2001-04-24,1117.1029624975993
2001-04-25,1120.8953323937992
2001-04-26,1130.9062900270692
2001-04-27,1138.994594208171
2001-04-30,1146.9093530514733
2001-05-01,1151.4050981305318
2001-05-02,1158.860396704677
2001-05-03,1152.2940327301476
2001-05-04,1155.0288816676714
2001-05-07,1154.7580955932674
2001-05-08,1151.26804134755
2001-05-09,1147.3284657333195
2001-05-10,1153.5386535796213
2001-05-11,1148.547154974134
2001-05-14,1142.0126196328388
2001-05-15,1145.8149010757927
2001-05-16,1157.875356765085
2001-05-17,1171.1344675574212
2001-05-18,1173.6160191235945
2001-05-21,1181.24694207236
2001-05-22,1181.7806441450664
2001-05-23,1176.2061509103214
2001-05-24,1176.7091386305574
2001-05-25,1173.0155887150634
2001-05-28,1173.273513444763
2001-05-29,1166.5214844056284
2001-05-30,1154.6256294808513
2001-05-31,1154.5881958602934
2001-06-01,1152.938772834068
2001-06-04,1157.4548066401048
2001-06-05,1160.5496583970253
2001-06-06,1157.9104900225673
2001-06-07,1159.8935163586102
2001-06-08,1162.1551449439553
2001-06-11,1151.5750434937852
2001-06-12,1147.031828523613
2001-06-13,1148.4737645973614
2001-06-14,1139.9067499710945
2001-06-15,1135.8038106773731
2001-06-18,1122.557162969539
2001-06-19,1119.6348295864602
2001-06-20,1113.9461535595221
2001-06-21,1119.3363252742565
2001-06-22,1118.7936542032282
2001-06-25,1118.7304555668047
2001-06-26,1116.3358964754832
2001-06-27,1115.9136397113678
2001-06-28,1114.425602922065
2001-06-29,1121.231879394426
2001-07-02,1124.2190147991494
2001-07-03,1119.8386544390967
2001-07-04,1115.6175666140532
2001-07-05,1106.2313029215939
2001-07-06,1091.3813992111106
2001-07-09,1089.669758547698
2001-07-10,1086.7929340683713
2001-07-11,1076.3569215944817
2001-07-12,1086.051509002799
2001-07-13,1086.5757093393538
2001-07-16,1081.1461993602038
2001-07-17,1078.2197484413948
2001-07-18,1082.72515577422
2001-07-19,1089.4727920431924
2001-07-20,1086.7754924411315
2001-07-23,1082.7002456410924
2001-07-24,1077.5930420333016
2001-07-25,1077.072339437201
2001-07-26,1083.17888440574
2001-07-27,1088.5557583701066
2001-07-30,1093.4259576247616
2001-07-31,1096.96090854523
2001-08-01,1103.1427447131684
2001-08-02,1110.5082812514463
2001-08-03,1109.948987128825
2001-08-06,1102.847142565951
2001-08-07,1100.4302642520927
2001-08-08,1095.5235773374754
2001-08-09,1091.4239258167386
2001-08-10,1094.2603240910776
2001-08-13,1098.8125366165953
2001-08-14,1104.944190687559
2001-08-15,1106.434154173321
2001-08-16,1107.4288308121618
2001-08-17,1100.6469291826613
2001-08-20,1095.0011223298366
2001-08-21,1095.4359048895565
2001-08-22,1101.0385561838202
2001-08-23,1099.1061521502609
2001-08-24,1107.3248404243882
2001-08-27,1109.8348196006468
2001-08-28,1101.817376302828
2001-08-29,1098.3240671831738
2001-08-30,1088.8750857092828
2001-08-31,1086.635524958689
2001-09-03,1079.3743078647958
2001-09-04,1076.3490657353984
2001-09-05,1069.7014076494634
2001-09-06,1059.2435698374866
2001-09-07,1050.9503105091826
2001-09-10,1039.6927415893338
2001-09-11,1016.3298090566642
2001-09-12,1000.2856326957422
2001-09-13,994.1271817257414
2001-09-14,970.0263242945231
2001-09-17,937.1741948777316
2001-09-18,935.7184611811247
2001-09-19,936.5350643941289
2001-09-20,909.1817296000919
2001-09-21,884.4078683079132
2001-09-24,904.027108496596
2001-09-25,909.1881118955681
2001-09-26,909.5398378146913
2001-09-27,913.1753151183171
2001-09-28,926.7981594115381
2001-10-01,922.3578181366854
2001-10-02,924.7180825593358
2001-10-03,928.2499047846519
2001-10-04,941.3199967696179
2001-10-05,942.9167831874478
2001-10-08,932.9854245169494
2001-10-09,940.2695517478155
2001-10-10,949.2169376025773
2001-10-11,967.2117290277846
2001-10-12,965.4712896974446
2001-10-15,964.6766076622483
2001-10-16,973.9874780678915
2001-10-17,977.9386929669158
2001-10-18,966.7955818022916
2001-10-19,961.6815498998388
2001-10-22,969.72347759134
2001-10-23,977.8422681528036
2001-10-24,981.0239389078223
2001-10-25,981.7376101140193
2001-10-26,988.9971064934491
2001-10-29,981.4804055116687
2001-10-30,967.2820504697214
2001-10-31,971.5616928627245
2001-11-01,978.6367612586525
2001-11-02,981.8726442400618
2001-11-05,993.8723602259379
2001-11-06,1000.2859952680662
2001-11-07,1002.1721471357621
2001-11-08,1009.7244613445806
2001-11-09,1009.2090816001519
2001-11-12,1007.1801181471415
2001-11-13,1017.3889767276291
2001-11-14,1029.4215461491106
2001-11-15,1038.4919021508595
2001-11-16,1042.8914499143052
2001-11-19,1057.8150211137809
2001-11-20,1048.669262448074
2001-11-21,1044.4194465498824
2001-11-22,1051.1188512578603
2001-11-23,1058.3516267913883
2001-11-26,1070.463910809175
2001-11-27,1067.0501041483558
2001-11-28,1052.3214004580045
2001-11-29,1053.4055334529785
2001-11-30,1062.3419725575081
2001-12-03,1059.9902844903368
2001-12-04,1072.7288311173943
2001-12-05,1096.8549813632892
2001-12-06,1106.677190103573
2001-12-07,1107.1255751555511
2001-12-10,1098.8484776671544
2001-12-11,1095.6987804619932
2001-12-12,1099.4370841272455
2001-12-13,1083.0336613246864
2001-12-14,1081.1028345741188
2001-12-17,1087.2826277007641
2001-12-18,1086.54927425231
2001-12-19,1080.444243550172
2001-12-20,1075.895757128322
2001-12-21,1073.5891696022372
2001-12-24,1074.5814422434962
2001-12-25,1077.599031399463
2001-12-26,1081.3813316504488
2001-12-27,1092.094638908945
2001-12-28,1098.8706539350485
2001-12-31,1103.942707068835
2002-01-01,1104.0550578547213
2002-01-02,1113.8998433965617
2002-01-03,1127.27291357675
2002-01-04,1139.3248903766796
2002-01-07,1140.4927623377137
2002-01-08,1134.8312991915325
2002-01-09,1134.4206926843267
2002-01-10,1130.9904910030123
2002-01-11,1125.8779415052124
2002-01-14,1117.7089009566798
2002-01-15,1115.4608231423804
2002-01-16,1100.74009290094
2002-01-17,1107.372328993679
2002-01-18,1106.181033547048
2002-01-21,1108.8474525554134
2002-01-22,1106.5166548932236
2002-01-23,1114.0565944901718
2002-01-24,1119.9789244758667
2002-01-25,1120.050730009371
2002-01-28,1123.1403525585079
2002-01-29,1113.1462529453702
2002-01-30,1107.4975353596963
2002-01-31,1121.5172969186522
2002-02-01,1119.446321088192
2002-02-04,1109.337461407969
2002-02-05,1102.8318882747185
2002-02-06,1102.101725799029
2002-02-07,1096.0673292583779
2002-02-08,1103.8035151616637
2002-02-11,1111.6718763057609
2002-02-12,1110.8339896971347
2002-02-13,1115.9316566981322
2002-02-14,1124.0850544532505
2002-02-15,1123.0964846794661
2002-02-18,1122.3011991861763
2002-02-19,1110.179958252366
2002-02-20,1107.2158406096894
2002-02-21,1104.9323667708175
2002-02-22,1102.6225393703703
2002-02-25,1106.1233767937188
2002-02-26,1110.663766902009
2002-02-27,1119.5715347649264
2002-02-28,1116.9940546721323
2002-03-01,1131.2454689613874
2002-03-04,1158.031386775616
2002-03-05,1157.6321936273368
2002-03-06,1168.3042851611713
2002-03-07,1176.852675775869
2002-03-08,1181.3599292020344
2002-03-11,1183.464577626429
2002-03-12,1174.7303452197139
2002-03-13,1171.2028822220182
2002-03-14,1175.097465032079
2002-03-15,1179.9961257265365
2002-03-18,1185.2227489040174
2002-03-19,1187.6969034526828
2002-03-20,1184.6838252712146
2002-03-21,1185.4521661134784
2002-03-22,1186.9981837456023
2002-03-25,1176.0891772943096
2002-03-26,1175.7713875138006
2002-03-27,1180.0214617761153
2002-03-28,1185.7247932479243
2002-03-29,1184.207891910926
2002-04-01,1184.0503246080405
2002-04-02,1181.9077127540413
2002-04-03,1177.8526085757117
2002-04-04,1177.9610008000925
2002-04-05,1181.557404387786
2002-04-08,1176.3708407487152
2002-04-09,1175.043922162773
2002-04-10,1181.9703876848125
2002-04-11,1177.4613561930087
2002-04-12,1180.999881690219
2002-04-15,1184.6874398967425
2002-04-16,1198.4538557615415
2002-04-17,1209.5838188124017
2002-04-18,1207.0909284550378
2002-04-19,1208.9278792701532
2002-04-22,1202.0753497137032
2002-04-23,1197.2179683099441
2002-04-24,1193.7853969228956
2002-04-25,1187.3545504984222
2002-04-26,1184.8139909208662
2002-04-29,1175.3582318440624
2002-04-30,1179.0238478313174
2002-05-01,1181.7180341754852
2002-05-02,1181.4483847052932
2002-05-03,1183.3294096436612
2002-05-06,1175.1055240121273
2002-05-07,1169.5177815391023
2002-05-08,1189.194189858549
2002-05-09,1182.473555053234
2002-05-10,1176.309967340579
2002-05-13,1180.6568279368187
2002-05-14,1187.6477684913207
2002-05-15,1194.1444182526843
2002-05-16,1194.954788465784
2002-05-17,1201.2417799427833
2002-05-20,1192.8039073594343
2002-05-21,1182.0624508407452
2002-05-22,1181.6426215722613
2002-05-23,1180.1641867179183
2002-05-24,1183.2951664708123
