Date,AC PACIFIC EQUAL WEIGHTED
1999-08-05,1448.571357856476
1999-08-06,1430.2285238158631
1999-08-09,1421.1253722381384
1999-08-10,1413.3913142935185
1999-08-11,1381.3152366709207
1999-08-12,1401.1878693352812
1999-08-13,1390.8320255430915
1999-08-16,1423.474577141765
1999-08-17,1409.4599991720147
1999-08-18,1424.1013526140534
1999-08-19,1440.0068059166642
1999-08-20,1457.1763041251131
1999-08-23,1477.4204895255746
1999-08-24,1470.7835772938347
1999-08-25,1475.9179927302657
1999-08-26,1462.153791165916
1999-08-27,1451.9588379363838
1999-08-30,1452.8759929481178
1999-08-31,1444.596813929499
1999-09-01,1453.0443820114922
1999-09-02,1441.894435720362
1999-09-03,1430.0687393231854
1999-09-06,1434.4401490758612
1999-09-07,1423.7722325034467
1999-09-08,1406.2496161182582
1999-09-09,1434.5223252436047
1999-09-10,1452.61067985611
1999-09-13,1480.4405678200312
1999-09-14,1471.6498125409198
1999-09-15,1464.1636275138237
1999-09-16,1436.9965937568795
1999-09-17,1425.8937455847017
1999-09-20,1430.6953553293563
1999-09-21,1448.102126155359
1999-09-22,1425.4655808065597
1999-09-23,1415.947763566943
1999-09-24,1394.8899007553212
1999-09-27,1374.44814286685
1999-09-28,1385.141692881699
1999-09-29,1377.2215602446904
1999-09-30,1393.4798401581356
1999-10-01,1416.070644786078
1999-10-04,1412.8808800246456
1999-10-05,1405.7779040776704
1999-10-06,1411.6382097932901
1999-10-07,1423.0848028745468
1999-10-08,1418.5796865099321
1999-10-11,1420.741094742616
1999-10-12,1426.5464372889564
1999-10-13,1401.565761301568
1999-10-14,1405.6069383683762
1999-10-15,1406.7891980991394
1999-10-18,1381.8256717288004
1999-10-19,1381.9669744424634
1999-10-20,1403.4696503725934
1999-10-21,1412.3729015767844
1999-10-22,1414.6045713829062
1999-10-25,1417.8155861861574
1999-10-26,1413.5258222841965
1999-10-27,1403.4185037619402
1999-10-28,1402.264981121602
1999-10-29,1432.2197380630057
1999-11-01,1442.0946865568976
1999-11-02,1448.4648935010982
1999-11-03,1441.874593891175
1999-11-04,1455.935156723423
1999-11-05,1445.7115738623188
1999-11-08,1435.9358769365701
1999-11-09,1444.6575282760666
1999-11-10,1452.9122199573453
1999-11-11,1440.2676288885007
1999-11-12,1438.0029159561038
1999-11-15,1433.5302186544316
1999-11-16,1429.129298886597
1999-11-17,1441.2704554450527
1999-11-18,1452.1115307681753
1999-11-19,1457.0508250580026
1999-11-22,1464.5573750429994
1999-11-23,1458.5956877764534
1999-11-24,1435.5530213545428
1999-11-25,1417.517463015775
1999-11-26,1420.2714732921083
1999-11-29,1424.1414753214563
1999-11-30,1422.226675323202
1999-12-01,1431.895672724093
1999-12-02,1440.0027021008611
1999-12-03,1443.0474002657506
1999-12-06,1439.3131225623947
1999-12-07,1434.8828422068284
1999-12-08,1427.330795159271
1999-12-09,1425.844376563935
1999-12-10,1440.8143732783117
1999-12-13,1441.5096332533426
1999-12-14,1441.0783617036536
1999-12-15,1435.636183622351
1999-12-16,1427.8666617996544
1999-12-17,1418.5321228630148
1999-12-20,1421.7297366665393
1999-12-21,1417.307017592862
1999-12-22,1429.7917668493212
1999-12-23,1431.0478364116925
1999-12-24,1432.918496338716
1999-12-27,1433.4259752660846
1999-12-28,1430.2337395068155
1999-12-29,1430.9076415064324
1999-12-30,1436.413736907778
1999-12-31,1437.707247496608
2000-01-03,1449.4810336690987
2000-01-04,1461.0936374959751
2000-01-05,1427.2728453940285
2000-01-06,1398.3419143732563
2000-01-07,1416.4837346860984
2000-01-10,1433.6483450184699
2000-01-11,1436.3342068900781
2000-01-12,1430.490569505345
2000-01-13,1442.5126406531642
2000-01-14,1454.2269272766644
2000-01-17,1480.9298177718877
2000-01-18,1469.811420162735
2000-01-19,1442.846286756733
2000-01-20,1450.3711976591426
2000-01-21,1446.4617325312151
2000-01-24,1450.9600845009415
2000-01-25,1436.1356647493299
2000-01-26,1440.539214948607
2000-01-27,1453.8751118795335
2000-01-28,1449.8947112500534
2000-01-31,1450.7085788161112
2000-02-01,1436.6750509177168
2000-02-02,1435.96056753897
2000-02-03,1441.7791075719663
2000-02-04,1450.9001046820033
2000-02-07,1448.8015040826651
2000-02-08,1435.6635682145293
2000-02-09,1443.8622256311714
2000-02-10,1440.484704777729
2000-02-11,1437.5403882433359
2000-02-14,1416.6223136944743
2000-02-15,1395.4801620651783
2000-02-16,1395.0785933996024
2000-02-17,1400.6185473694738
2000-02-18,1394.4142935653692
2000-02-21,1367.6393519582473
2000-02-22,1343.975812273938
2000-02-23,1354.4127301452895
2000-02-24,1348.044886881195
2000-02-25,1355.801708279604
2000-02-28,1348.0001331053718
2000-02-29,1343.5091460446683
2000-03-01,1358.6207800949906
2000-03-02,1365.4356842984937
2000-03-03,1362.9789258930266
2000-03-06,1370.4585627377367
2000-03-07,1380.0224721960917
2000-03-08,1375.862709187701
2000-03-09,1383.0310397816438
2000-03-10,1392.7317042001646
2000-03-13,1380.3297791725108
2000-03-14,1375.7033651964268
2000-03-15,1357.8027328063422
2000-03-16,1361.942668989786
2000-03-17,1383.247217249132
2000-03-20,1373.86115627577
2000-03-21,1374.337003697689
2000-03-22,1379.7865925371173
2000-03-23,1386.7185793363878
2000-03-24,1397.0010690067766
2000-03-27,1422.3055926753373
2000-03-28,1433.7159748543183
2000-03-29,1440.623967101847
2000-03-30,1424.6874315415491
2000-03-31,1437.2488986367653
2000-04-03,1429.98737734828
2000-04-04,1423.3434767102026
2000-04-05,1427.2054718322095
2000-04-06,1422.6195715283488
2000-04-07,1428.4028552913123
2000-04-10,1435.2369260874225
2000-04-11,1420.6219152144029
2000-04-12,1437.4534716490064
2000-04-13,1431.382603550986
2000-04-14,1435.3689077162755
2000-04-17,1355.8396811591638
2000-04-18,1383.9512559693012
2000-04-19,1387.783179180906
2000-04-20,1380.5382236492544
2000-04-21,1370.5196320714751
2000-04-24,1388.1645832531751
2000-04-25,1383.9607058372235
2000-04-26,1361.835482288825
2000-04-27,1346.503051096805
2000-04-28,1343.9142262901617
2000-05-01,1342.3828701906136
2000-05-02,1349.7313567350964
2000-05-03,1346.037554038588
2000-05-04,1351.8306933795418
2000-05-05,1356.6066021356005
2000-05-08,1349.9940544330282
2000-05-09,1338.8761161997245
2000-05-10,1334.5428350319694
2000-05-11,1318.1298173368298
2000-05-12,1334.5116167821277
2000-05-15,1328.9681847518464
2000-05-16,1335.1802378924356
2000-05-17,1327.6161195404702
2000-05-18,1316.7198965571276
2000-05-19,1324.8893890825
2000-05-22,1291.5287876701766
2000-05-23,1288.5457493773517
2000-05-24,1276.144101120524
2000-05-25,1284.1037563323264
2000-05-26,1268.2124631769382
2000-05-29,1277.824331009296
2000-05-30,1280.8854099391785
2000-05-31,1278.032454924402
2000-06-01,1282.6325048263307
2000-06-02,1299.5333252258936
2000-06-05,1330.5603997362477
2000-06-06,1340.141935038926
2000-06-07,1345.6022417192316
2000-06-08,1342.4285300904135
2000-06-09,1345.405740008605
2000-06-12,1353.0899705527354
2000-06-13,1340.708582941751
2000-06-14,1340.3276663823344
2000-06-15,1325.5607579082175
2000-06-16,1328.487981982027
2000-06-19,1326.226670782674
2000-06-20,1340.028352288942
2000-06-21,1347.4083526620127
2000-06-22,1347.7761479123383
2000-06-23,1347.1882503004208
2000-06-26,1340.6179220016543
2000-06-27,1354.3109604477143
2000-06-28,1363.2665670708423
2000-06-29,1362.6920592848599
2000-06-30,1373.4612018637338
2000-07-03,1379.4095186946904
2000-07-04,1370.2179792381312
2000-07-05,1368.2091897251048
2000-07-06,1365.5592469083042
2000-07-07,1370.2651124034794
2000-07-10,1386.9321755027638
2000-07-11,1387.7555024397377
2000-07-12,1382.742596750459
2000-07-13,1367.5702901325253
2000-07-14,1367.82739195195
2000-07-17,1366.3744014659403
2000-07-18,1345.0910095912031
2000-07-19,1346.3114204351216
2000-07-20,1345.111182048973
2000-07-21,1340.7862373858964
2000-07-24,1319.1424374968908
2000-07-25,1311.7230864021337
2000-07-26,1309.7141404572421
2000-07-27,1297.1851105059254
2000-07-28,1281.7408384923556
2000-07-31,1276.6005672436136
2000-08-01,1293.4699605698836
2000-08-02,1302.6444098309794
2000-08-03,1303.9422766431871
2000-08-04,1304.985584527152
2000-08-07,1300.4191898922106
2000-08-08,1296.0458883363654
2000-08-09,1311.8369823525225
2000-08-10,1314.6659855138935
2000-08-11,1322.821436094534
2000-08-14,1319.3020243774445
2000-08-15,1324.7047049271225
2000-08-16,1334.984331744645
2000-08-17,1332.685244899118
2000-08-18,1330.4391651655335
2000-08-21,1320.986649974454
2000-08-22,1333.6260162423887
2000-08-23,1325.3479609021063
2000-08-24,1319.969311689001
2000-08-25,1322.3102979623693
2000-08-28,1318.8597707747506
2000-08-29,1315.8641746096264
2000-08-30,1302.7613440973169
2000-08-31,1295.2635861468991
2000-09-01,1293.1009920376334
2000-09-04,1299.5655535247897
2000-09-05,1294.0770058866099
2000-09-06,1278.2665668915706
2000-09-07,1272.0550986480625
2000-09-08,1271.432634712178
2000-09-11,1250.189948020529
2000-09-12,1237.137451986606
2000-09-13,1238.9082028902385
2000-09-14,1228.2261064113573
2000-09-15,1223.3554133401285
2000-09-18,1187.1209030653265
2000-09-19,1187.2043415029466
2000-09-20,1202.5145912526748
2000-09-21,1194.8197147995636
2000-09-22,1161.6989008643998
2000-09-25,1181.3725374512949
2000-09-26,1183.3805761093179
2000-09-27,1178.3355436943482
2000-09-28,1176.502719292098
2000-09-29,1185.9629192820294
2000-10-02,1177.1794291162769
2000-10-03,1183.7867555405012
2000-10-04,1177.443969417075
2000-10-05,1179.6748961558574
2000-10-06,1187.220980299483
2000-10-09,1171.854881448998
2000-10-10,1169.4884609948926
2000-10-11,1153.3099943424754
2000-10-12,1144.8404723651795
2000-10-13,1134.1396757553946
2000-10-16,1141.3843272465635
2000-10-17,1129.1276096320198
2000-10-18,1115.3876851991768
2000-10-19,1108.7840144521451
2000-10-20,1129.308907736635
2000-10-23,1127.7423606110135
2000-10-24,1132.4595284191457
2000-10-25,1127.0052431536944
2000-10-26,1122.804061139354
2000-10-27,1118.0099612441095
2000-10-30,1103.772409320505
2000-10-31,1102.3627315673396
2000-11-01,1127.0663741928495
2000-11-02,1133.4384486867496
2000-11-03,1147.4473745580744
2000-11-06,1164.7633383645434
2000-11-07,1161.0075248958672
2000-11-08,1162.4139002073327
2000-11-09,1153.6732159586807
2000-11-10,1149.943085902677
2000-11-13,1123.7301501156758
2000-11-14,1128.638796947883
2000-11-15,1128.641998163583
2000-11-16,1114.6731453379032
2000-11-17,1112.965594611104
2000-11-20,1097.5385609675966
2000-11-21,1089.3992101642568
2000-11-22,1085.7368176729897
2000-11-23,1080.5608617555479
2000-11-24,1087.8426332020176
2000-11-27,1100.2701443313542
2000-11-28,1096.5988413347666
2000-11-29,1083.825677794953
2000-11-30,1085.7195812779833
2000-12-01,1096.732496197028
2000-12-04,1094.3035142008298
2000-12-05,1095.6556067262002
2000-12-06,1100.3542043608982
2000-12-07,1094.8433341909652
2000-12-08,1099.4975426874098
2000-12-11,1115.015210519806
2000-12-12,1108.708655197147
2000-12-13,1107.7536531719772
2000-12-14,1100.1535874312856
2000-12-15,1085.9423905699387
2000-12-18,1076.786534205834
2000-12-19,1066.2064230057395
2000-12-20,1051.7538698962924
2000-12-21,1037.7487543217212
2000-12-22,1036.881922343911
2000-12-25,1049.0073875459796
2000-12-26,1043.476228848839
2000-12-27,1041.0723443053623
2000-12-28,1042.894916032814
2000-12-29,1044.7340660941545
2001-01-01,1045.3014926726576
2001-01-02,1045.1816041875209
2001-01-03,1042.0270796417283
2001-01-04,1057.6738617842957
2001-01-05,1075.551466797475
2001-01-08,1082.558494168752
2001-01-09,1080.9334759114263
2001-01-10,1068.3327602047837
2001-01-11,1055.9652660996069
2001-01-12,1064.2113695814576
2001-01-15,1069.388648487963
2001-01-16,1078.8145822106817
2001-01-17,1075.0587736848677
2001-01-18,1085.9472619732435
2001-01-19,1103.628541858724
2001-01-22,1124.500271516427
2001-01-23,1127.1481499755887
2001-01-24,1123.7521576236952
2001-01-25,1132.6725996109624
2001-01-26,1124.6350416907578
2001-01-29,1128.6449800129494
2001-01-30,1127.5153997777554
2001-01-31,1148.4424752032767
2001-02-01,1150.4569478389985
2001-02-02,1153.2212838975195
2001-02-05,1132.3775691519695
2001-02-06,1130.4303056684487
2001-02-07,1118.6013690109141
2001-02-08,1117.3036563133787
2001-02-09,1123.8559670009604
2001-02-12,1126.8828015335118
2001-02-13,1130.9652786799466
2001-02-14,1130.4577238138156
2001-02-15,1139.3883755260306
2001-02-16,1138.9965289472057
2001-02-19,1130.162949049867
2001-02-20,1145.9481385376637
2001-02-21,1133.2936701396443
2001-02-22,1124.2513759378014
2001-02-23,1136.6128146022022
2001-02-26,1138.763039166617
2001-02-27,1139.3862076270593
2001-02-28,1126.687160414248
2001-03-01,1112.8151694378303
2001-03-02,1088.984307385173
2001-03-05,1089.3773425842476
2001-03-06,1102.0385169624906
2001-03-07,1100.737067422168
2001-03-08,1099.428164504593
2001-03-09,1094.1308245694092
2001-03-12,1063.0920733726523
2001-03-13,1042.0144924636763
2001-03-14,1038.2982440050885
2001-03-15,1044.0280906449855
2001-03-16,1033.765155962116
2001-03-19,1031.119258401554
2001-03-20,1028.3792707710045
2001-03-21,1047.8528758785683
2001-03-22,1032.617588095375
2001-03-23,1050.4108742839478
2001-03-26,1076.4329199962337
2001-03-27,1069.0279123198234
2001-03-28,1074.0200435838908
2001-03-29,1053.1729401915766
2001-03-30,1041.454857715342
2001-04-02,1025.3890940118974
2001-04-03,1029.3678526720878
2001-04-04,1025.9551704591306
2001-04-05,1036.3019925607773
2001-04-06,1044.425055729094
2001-04-09,1025.4562400125874
2001-04-10,1024.8540100505886
2001-04-11,1040.4625896778687
2001-04-12,1055.2667655596053
2001-04-13,1059.0980051473607
2001-04-16,1050.1815029522033
2001-04-17,1044.928610772083
2001-04-18,1069.0196918983092
2001-04-19,1084.222436435236
2001-04-20,1079.3248431326322
2001-04-23,1082.3380074103866
2001-04-24,1082.602237014199
2001-04-25,1085.60806137243
2001-04-26,1089.6209217731227
2001-04-27,1087.7609038155126
2001-04-30,1095.4787032054298
2001-05-01,1117.4473273539734
2001-05-02,1130.8243089923385
2001-05-03,1136.5924465402402
2001-05-04,1130.8523237300253
2001-05-07,1132.846691052927
2001-05-08,1116.6068137189495
2001-05-09,1109.8492955092897
2001-05-10,1107.487799320437
2001-05-11,1114.083562588464
2001-05-14,1101.0454051743777
2001-05-15,1104.387173246503
2001-05-16,1095.1369105916322
2001-05-17,1112.1309161581553
2001-05-18,1106.5619023886848
2001-05-21,1117.2059577957436
2001-05-22,1119.2421604178448
2001-05-23,1138.0820478981648
2001-05-24,1140.7772605909095
2001-05-25,1134.5103015511638
2001-05-28,1129.1853719107696
2001-05-29,1136.3907976512105
2001-05-30,1125.8534397576254
2001-05-31,1123.1068169439313
2001-06-01,1118.7988639447274
2001-06-04,1122.746452774389
2001-06-05,1118.2176689971513
2001-06-06,1119.9410250829335
2001-06-07,1127.694930238094
2001-06-08,1137.2220625977936
2001-06-11,1130.6058952194871
2001-06-12,1118.1068403962486
2001-06-13,1123.4689884990453
2001-06-14,1118.1420289601983
2001-06-15,1114.7217413833969
2001-06-18,1103.5474119684975
2001-06-19,1097.886190868692
2001-06-20,1094.9783263000106
2001-06-21,1101.8946467830624
2001-06-22,1106.6968216517275
2001-06-25,1106.5424206779612
2001-06-26,1106.1616607507415
2001-06-27,1102.2262789113067
2001-06-28,1089.8988289953656
2001-06-29,1103.5661831386444
2001-07-02,1095.8148327955964
2001-07-03,1099.2190110593149
2001-07-04,1092.5602969192037
2001-07-05,1088.6907766000006
2001-07-06,1076.3252831424259
2001-07-09,1065.7683813332342
2001-07-10,1068.4098930425446
2001-07-11,1055.0819240633477
2001-07-12,1068.8971290940415
2001-07-13,1064.2331835071504
2001-07-16,1061.0425833263894
2001-07-17,1053.0899150953062
2001-07-18,1048.4574644533875
2001-07-19,1052.734757212982
2001-07-20,1053.696718395534
2001-07-23,1037.593212156547
2001-07-24,1043.969077571551
2001-07-25,1049.6198955529937
2001-07-26,1055.3865745423748
2001-07-27,1061.0355844481317
2001-07-30,1054.601777493534
2001-07-31,1063.850043847337
2001-08-01,1074.2830036963874
2001-08-02,1091.5142527455234
2001-08-03,1088.5359597320955
2001-08-06,1085.044307890127
2001-08-07,1088.1331551579349
2001-08-08,1092.521212387616
2001-08-09,1075.1971686966428
2001-08-10,1080.4419623075864
2001-08-13,1079.1849814785555
2001-08-14,1100.7236515801123
2001-08-15,1107.1303883748108
2001-08-16,1104.9650752014052
2001-08-17,1105.1498345659224
2001-08-20,1091.2721914518795
2001-08-21,1097.5979092817843
2001-08-22,1104.0792055207114
2001-08-23,1099.4182310568458
2001-08-24,1099.7698746706192
2001-08-27,1107.2735119056683
2001-08-28,1097.2824543973552
2001-08-29,1092.1486212972618
2001-08-30,1085.1065884115021
2001-08-31,1078.4629143565219
2001-09-03,1063.7383978724397
2001-09-04,1072.8303964134257
2001-09-05,1059.2946868388226
2001-09-06,1056.9662780775573
2001-09-07,1051.8524324474263
2001-09-10,1031.8494064207302
2001-09-11,1036.2853096087133
2001-09-12,978.8795086883655
2001-09-13,976.7724350342984
2001-09-14,971.6294611791548
2001-09-17,919.6997167768175
2001-09-18,933.4096180705537
2001-09-19,953.4265702272454
2001-09-20,943.2966885194936
2001-09-21,920.3998071568907
2001-09-24,920.7601657966093
2001-09-25,921.5370354357165
2001-09-26,920.876973026396
2001-09-27,920.7965130906371
2001-09-28,938.479654476857
2001-10-01,941.4744179355984
2001-10-02,943.4053527930888
2001-10-03,938.7947180450831
2001-10-04,957.8034682526745
2001-10-05,957.6366360001521
2001-10-08,947.1868810204272
2001-10-09,950.6025363840552
2001-10-10,943.8327387607267
2001-10-11,958.9710934445758
2001-10-12,963.7229019416266
2001-10-15,964.2445931929188
2001-10-16,969.9724337396108
2001-10-17,978.8914605327768
2001-10-18,965.5548915226611
2001-10-19,962.0881734111622
2001-10-22,962.7529741384935
2001-10-23,972.6967020515877
2001-10-24,977.0718486444772
2001-10-25,982.0011507873198
2001-10-26,979.5708893407201
2001-10-29,971.5925180113945
2001-10-30,963.4609803488125
2001-10-31,958.350645529061
2001-11-01,960.6741911921544
2001-11-02,962.3690665326528
2001-11-05,966.814811076658
2001-11-06,973.3650614497034
2001-11-07,962.3536392754862
2001-11-08,971.3757935189265
2001-11-09,969.2960594694877
2001-11-12,973.2750901432325
2001-11-13,964.2378223316957
2001-11-14,971.1996628407287
2001-11-15,986.9963211169661
2001-11-16,987.9471443268469
2001-11-19,998.3091042054461
2001-11-20,998.506629958216
2001-11-21,1000.1938149650722
2001-11-22,1001.6750746562911
2001-11-23,1012.2823753294495
2001-11-26,1031.6542558804065
2001-11-27,1029.8189394478804
2001-11-28,1009.272390037913
2001-11-29,1011.240924742688
2001-11-30,1020.3231179945391
2001-12-03,1015.3244899675414
2001-12-04,1019.2466415471034
2001-12-05,1035.1785574338091
2001-12-06,1048.1515222322876
2001-12-07,1048.8147115632257
2001-12-10,1039.6676355102513
2001-12-11,1029.661905471312
2001-12-12,1047.5470741272943
2001-12-13,1029.818775190389
2001-12-14,1026.0219175888383
2001-12-17,1012.9353123124134
2001-12-18,1004.3000399701367
2001-12-19,1000.4308276385553
2001-12-20,1009.3023619031089
2001-12-21,995.838303878839
2001-12-24,998.1526239339438
2001-12-25,1002.0016957815819
2001-12-26,999.3355846565614
2001-12-27,1004.39623125323
2001-12-28,1017.6578619525906
2001-12-31,1025.4539478760528
2002-01-01,1025.4539478760528
2002-01-02,1029.6675111412028
2002-01-03,1034.2978335660011
2002-01-04,1053.1923288000607
2002-01-07,1066.068557630274
2002-01-08,1050.7105899881653
2002-01-09,1052.6650741026062
2002-01-10,1049.1976024103847
2002-01-11,1041.0812429485184
2002-01-14,1039.7447794538984
2002-01-15,1027.4634537101213
2002-01-16,1023.1114643864856
2002-01-17,1022.5769474318981
2002-01-18,1030.4095493817679
2002-01-21,1041.380212550439
2002-01-22,1029.6945781795932
2002-01-23,1034.4596147281134
2002-01-24,1039.593867058779
2002-01-25,1054.1787985274518
2002-01-28,1068.6239361092323
2002-01-29,1060.9147552877205
2002-01-30,1050.0630529422822
2002-01-31,1058.4222394389506
2002-02-01,1048.4126042758187
2002-02-04,1040.4121010977572
2002-02-05,1033.9254961576166
2002-02-06,1038.3437721656453
2002-02-07,1034.6239826540534
2002-02-08,1040.6595728094346
2002-02-11,1047.5670150801702
2002-02-12,1057.3716710171552
2002-02-13,1060.1059617190024
2002-02-14,1076.084399888176
2002-02-15,1077.157350266807
2002-02-18,1085.5091098282267
2002-02-19,1069.7453278435632
2002-02-20,1063.6166387385688
2002-02-21,1069.457795901641
2002-02-22,1064.9624461458413
2002-02-25,1054.7785217241064
2002-02-26,1053.8217083572945
2002-02-27,1076.33783464371
2002-02-28,1082.36650262741
2002-03-01,1095.4307073097566
2002-03-04,1134.5034621096993
2002-03-05,1135.0265552902035
2002-03-06,1143.23267340276
2002-03-07,1170.6591957856153
2002-03-08,1176.0157900675447
2002-03-11,1190.223617562133
2002-03-12,1176.7552046487467
2002-03-13,1161.787174621268
2002-03-14,1169.6382174587561
2002-03-15,1173.9764865343557
2002-03-18,1166.5186914533128
2002-03-19,1175.6114483033452
2002-03-20,1174.6375686284377
2002-03-21,1172.8600397481791
2002-03-22,1166.0882718832947
2002-03-25,1160.4448517101291
2002-03-26,1158.929307981594
2002-03-27,1166.6611818027532
2002-03-28,1170.60571120087
2002-03-29,1159.5547595925336
2002-04-01,1148.5783775802013
2002-04-02,1156.5860839100023
2002-04-03,1169.5739843753968
2002-04-04,1179.4270095029312
2002-04-05,1185.6365316495178
2002-04-08,1188.5270801848458
2002-04-09,1175.16244473145
2002-04-10,1176.9041562058148
2002-04-11,1174.261011894114
2002-04-12,1170.7867410596423
2002-04-15,1183.7549442693853
2002-04-16,1195.0250778334268
2002-04-17,1216.7761302965437
2002-04-18,1224.1990343128696
2002-04-19,1223.1892447573682
2002-04-22,1231.67613500874
2002-04-23,1227.4965238258465
2002-04-24,1222.8902522737978
2002-04-25,1220.8122791422265
2002-04-26,1216.576793123453
2002-04-29,1204.602775003723
2002-04-30,1197.202761183663
2002-05-01,1205.2289359159827
2002-05-02,1208.843996781772
2002-05-03,1217.3493186841924
2002-05-06,1206.0509564542765
2002-05-07,1197.3855906768217
2002-05-08,1204.8758643580775
2002-05-09,1208.940395586017
2002-05-10,1208.2909502158032
2002-05-13,1201.2081386945251
2002-05-14,1194.8464403434953
2002-05-15,1216.206146296923
2002-05-16,1221.8680284887912
2002-05-17,1240.110852295748
2002-05-20,1236.3488413565435
2002-05-21,1233.3296968338752
2002-05-22,1245.2820557731952
2002-05-23,1242.8504960417288
2002-05-24,1252.306060887848
2002-05-27,1251.3938661000022
2002-05-28,1252.4188847735022
