Date,ACWI EQUAL WEIGHTED
2003-03-07,935.9170413890752
2003-03-10,919.7335949891019
2003-03-11,912.5896391244228
2003-03-12,909.2286281999894
2003-03-13,920.1646363652533
2003-03-14,928.5322321825075
2003-03-17,930.6148708415516
2003-03-18,943.4498353975138
2003-03-19,945.4279108778967
2003-03-20,954.0598152916127
2003-03-21,963.0563745091096
2003-03-24,952.1318604658869
2003-03-25,954.275280447647
2003-03-26,956.799882358441
2003-03-27,954.8503462246497
2003-03-28,952.6355667426878
2003-03-31,939.6009475898228
2003-04-01,944.0170657122458
2003-04-02,957.8949918137062
2003-04-03,959.5715634770023
2003-04-04,966.3155187538507
2003-04-07,983.3135871517183
2003-04-08,978.0478295281763
2003-04-09,973.4930729710143
2003-04-10,976.5945588677773
2003-04-11,976.2411455938329
2003-04-14,983.4316757934617
2003-04-15,994.5421342535593
2003-04-16,998.3073121245471
2003-04-17,1005.7585747199138
2003-04-18,1007.7474763711557
2003-04-21,1007.3827159407044
2003-04-22,1010.6676397556449
2003-04-23,1015.5104645536788
2003-04-24,1010.3148618796953
2003-04-25,998.3877610241764
2003-04-28,1005.3105519471696
2003-04-29,1016.3079271508127
2003-04-30,1027.9421208292415
2003-05-01,1031.6610217947864
2003-05-02,1037.9994948560404
2003-05-05,1048.02532117317
2003-05-06,1059.0515440010643
2003-05-07,1062.6062867726293
2003-05-08,1055.310404077314
2003-05-09,1063.585043933569
2003-05-12,1074.3800389581957
2003-05-13,1074.420495932509
2003-05-14,1077.3827863208642
2003-05-15,1078.7205710170706
2003-05-16,1083.0754703069413
2003-05-19,1066.8609889044792
2003-05-20,1067.1998443977652
2003-05-21,1066.427206846543
2003-05-22,1076.7752746989672
2003-05-23,1087.8993108232453
2003-05-26,1095.4860523267264
2003-05-27,1098.6932166349736
2003-05-28,1104.499149612918
2003-05-29,1111.3814989157352
2003-05-30,1115.0707776552063
2003-06-02,1127.7990523965627
2003-06-03,1124.424700214141
2003-06-04,1134.115087083525
2003-06-05,1148.3332452907412
2003-06-06,1152.4498808643161
2003-06-09,1149.8458874218306
2003-06-10,1150.323135270065
2003-06-11,1162.2731521128894
2003-06-12,1167.8134322982166
2003-06-13,1167.2191611473368
2003-06-16,1177.3521339664985
2003-06-17,1186.8654450914169
2003-06-18,1182.9390423972686
2003-06-19,1176.640232779774
2003-06-20,1176.0721856139821
2003-06-23,1163.6583237959953
2003-06-24,1154.1434150240095
2003-06-25,1161.5284355606877
2003-06-26,1156.8883179914328
2003-06-27,1161.740929596364
2003-06-30,1159.6417661213254
2003-07-01,1168.7774504733675
2003-07-02,1185.9991002891625
2003-07-03,1190.9477461262265
2003-07-04,1190.4587039211638
2003-07-07,1206.456321520851
2003-07-08,1209.9335845915398
2003-07-09,1208.922460894232
2003-07-10,1200.7443082668146
2003-07-11,1199.0823047873994
2003-07-14,1213.5774318095418
2003-07-15,1208.6461883317415
2003-07-16,1202.200708174602
2003-07-17,1185.6731334385101
2003-07-18,1189.350143324646
2003-07-21,1187.0353725887676
2003-07-22,1188.5112917424412
2003-07-23,1195.0297270802103
2003-07-24,1202.8170113618053
2003-07-25,1210.0411024871162
2003-07-28,1217.2114334219964
2003-07-29,1213.3997252792296
2003-07-30,1205.4090355996793
2003-07-31,1205.761457740684
2003-08-01,1207.844097199016
2003-08-04,1205.3247496099234
2003-08-05,1197.7669290028982
2003-08-06,1190.263280243823
2003-08-07,1197.2695303234664
2003-08-08,1200.712430244016
2003-08-11,1208.9990104272465
2003-08-12,1216.8819866595481
2003-08-13,1226.4173022995076
2003-08-14,1234.7414836070534
2003-08-15,1236.8815555427798
2003-08-18,1246.2110247828784
2003-08-19,1251.3783408164425
2003-08-20,1257.8836739103344
2003-08-21,1265.8750412893983
2003-08-22,1263.9446533410144
2003-08-25,1260.1138173229606
2003-08-26,1256.4227209549258
2003-08-27,1259.0811334844266
2003-08-28,1262.8379994013824
2003-08-29,1275.0187792583374
2003-09-01,1287.2183294266442
2003-09-02,1291.1472044060984
2003-09-03,1300.9991509026754
2003-09-04,1301.1768185525125
2003-09-05,1303.5614555056313
2003-09-08,1310.5966518119174
2003-09-09,1309.5076904310017
2003-09-10,1297.8324770783067
2003-09-11,1298.2771394391978
2003-09-12,1305.297503915744
2003-09-15,1304.0425630767722
2003-09-16,1315.2168487779009
2003-09-17,1319.733388911548
2003-09-18,1328.6253152216016
2003-09-19,1333.3567869030578
2003-09-22,1326.3642867276687
2003-09-23,1330.7449075454554
2003-09-24,1331.3171301742293
2003-09-25,1319.473064602644
2003-09-26,1310.8475215698406
2003-09-29,1312.9276271898802
2003-09-30,1310.963929235226
2003-10-01,1328.504478098657
2003-10-02,1342.6527752391864
2003-10-03,1356.8690295868648
2003-10-06,1366.0782368746168
2003-10-07,1374.2796126863866
2003-10-08,1375.1655017855244
2003-10-09,1386.2403775541527
2003-10-10,1396.5686353982032
2003-10-13,1401.4638293269513
2003-10-14,1402.6101908703915
2003-10-15,1404.9714814266156
2003-10-16,1414.4879226579658
2003-10-17,1406.3599391337884
2003-10-20,1410.2427632814647
2003-10-21,1412.188172838523
2003-10-22,1403.490460861429
2003-10-23,1380.0883021079935
2003-10-24,1383.0387194146606
2003-10-27,1389.8163324316379
2003-10-28,1402.5849139879788
2003-10-29,1411.2815989628727
2003-10-30,1416.7057098529722
2003-10-31,1412.6713322891276
2003-11-03,1419.6243942210797
2003-11-04,1428.9067626829858
2003-11-05,1427.8767716349387
2003-11-06,1419.4217526380833
2003-11-07,1428.6453675004748
2003-11-10,1424.7354904795823
2003-11-11,1410.9886925929036
2003-11-12,1420.3202347588688
2003-11-13,1430.378900106162
2003-11-14,1427.8129103905496
2003-11-17,1403.4237639084256
2003-11-18,1405.9778548503853
2003-11-19,1397.084761796257
2003-11-20,1393.2026425169024
2003-11-21,1397.4728103337213
2003-11-24,1400.9890838721694
2003-11-25,1410.3217166547631
2003-11-26,1423.779335176672
2003-11-27,1424.3075303229543
2003-11-28,1428.2910447068757
2003-12-01,1450.7627978250741
2003-12-02,1457.272585547538
2003-12-03,1460.8533699482919
2003-12-04,1460.3943975014479
2003-12-05,1458.5375460601906
2003-12-08,1458.183167755419
2003-12-09,1460.0891122691853
2003-12-10,1450.8157441231042
2003-12-11,1455.5642950675965
2003-12-12,1467.61598144819
2003-12-15,1475.5279648493938
2003-12-16,1468.7284355158838
2003-12-17,1465.1106477075998
2003-12-18,1474.2032522838572
2003-12-19,1478.6284805526045
2003-12-22,1486.765775653998
2003-12-23,1491.5902601760938
2003-12-24,1494.940421403812
2003-12-25,1494.9042125301603
2003-12-26,1499.4960398889305
2003-12-29,1512.247540540208
2003-12-30,1523.2720596762717
2003-12-31,1528.9080673686476
2004-01-01,1529.617881646641
2004-01-02,1540.744642116734
2004-01-05,1568.5062039369377
2004-01-06,1569.42783083859
2004-01-07,1567.6015620924725
2004-01-08,1578.9780257237571
2004-01-09,1588.7227378478274
2004-01-12,1587.4080124086247
2004-01-13,1586.3420261663712
2004-01-14,1588.404677904018
2004-01-15,1579.3905243727788
2004-01-16,1578.9891680341282
2004-01-19,1583.7259146533295
2004-01-20,1596.501005305158
2004-01-21,1599.8087106790035
2004-01-22,1602.579062206185
2004-01-23,1604.0503280723667
2004-01-26,1599.9962526577347
2004-01-27,1603.512506947772
2004-01-28,1591.006500254838
2004-01-29,1567.4016112581053
2004-01-30,1569.9421451307858
2004-02-02,1571.397782592279
2004-02-03,1573.5117211669478
2004-02-04,1562.1758762449078
2004-02-05,1566.023018307268
2004-02-06,1584.7630721629962
2004-02-09,1597.1736564401695
2004-02-10,1599.8782196157497
2004-02-11,1607.3145979986568
2004-02-12,1619.9114132576883
2004-02-13,1622.3384095240356
2004-02-16,1624.0872078288482
2004-02-17,1636.5636241142831
2004-02-18,1636.8551438624395
2004-02-19,1626.0392675989913
2004-02-20,1611.5039490969755
2004-02-23,1610.015822621058
2004-02-24,1605.0837045996454
2004-02-25,1602.6107593133954
2004-02-26,1602.6271254147973
2004-02-27,1614.6861111711814
2004-03-01,1635.6241479670668
2004-03-02,1631.9242417377932
2004-03-03,1620.1797432693536
2004-03-04,1626.6116355394138
2004-03-05,1641.71781831826
2004-03-08,1635.713654193104
2004-03-09,1633.9186320917133
2004-03-10,1609.47845874954
2004-03-11,1587.1023842783713
2004-03-12,1586.2178380759149
2004-03-15,1576.276565389908
2004-03-16,1587.3427876104467
2004-03-17,1602.7955710427261
2004-03-18,1613.9854011651114
2004-03-19,1610.885308534295
2004-03-22,1590.3982854198025
2004-03-23,1586.3021229686303
2004-03-24,1586.9722716440506
2004-03-25,1598.9579056050434
2004-03-26,1604.642615409161
2004-03-29,1620.4677691347504
2004-03-30,1625.179968207038
2004-03-31,1639.8630473549415
2004-04-01,1655.7611161899933
2004-04-02,1661.5363958598264
2004-04-05,1666.2335916642708
2004-04-06,1667.062062479163
2004-04-07,1671.1248354183126
2004-04-08,1668.9924489804102
2004-04-09,1664.1613941489704
2004-04-12,1669.8041138649144
2004-04-13,1659.1798669470077
2004-04-14,1640.6170671541552
2004-04-15,1629.9964281087002
2004-04-16,1641.924764398265
2004-04-19,1638.1897869550123
2004-04-20,1635.5054107640065
2004-04-21,1625.3652473946786
2004-04-22,1630.8848491366473
2004-04-23,1639.3199543397527
2004-04-26,1636.8734962721749
2004-04-27,1630.5927821316886
2004-04-28,1610.609496178327
2004-04-29,1591.6749965128265
2004-04-30,1576.360315694998
2004-05-03,1576.8438922083992
2004-05-04,1592.4987063816993
2004-05-05,1597.3860149132845
2004-05-06,1574.899471699616
2004-05-07,1546.1512502069706
2004-05-10,1489.112982168126
2004-05-11,1498.2307681032096
2004-05-12,1511.951167349685
2004-05-13,1497.9423004370365
2004-05-14,1488.4217824116247
2004-05-17,1459.621854888075
2004-05-18,1474.8682590834076
2004-05-19,1510.0882124187729
2004-05-20,1498.2396558968223
2004-05-21,1517.7493527116542
2004-05-24,1524.61477672717
2004-05-25,1530.9071478882088
2004-05-26,1543.6641412370232
2004-05-27,1561.7007339403274
2004-05-28,1565.597791153341
2004-05-31,1563.3832529760332
2004-06-01,1561.5140598421067
2004-06-02,1563.4351418641343
2004-06-03,1544.7102605716502
2004-06-04,1553.6477120134675
2004-06-07,1585.3413489284217
2004-06-08,1586.7115843417673
2004-06-09,1574.560023043711
2004-06-10,1576.5443675010645
2004-06-11,1566.7100651167327
2004-06-14,1550.3022422997185
2004-06-15,1558.0794946477085
2004-06-16,1563.4691321450375
2004-06-17,1566.6360827129163
2004-06-18,1567.1813991905412
2004-06-21,1570.0441457146396
2004-06-22,1567.5450266065438
2004-06-23,1575.4901507999016
2004-06-24,1592.5828449156922
2004-06-25,1594.3737159245327
2004-06-28,1600.8773117248045
2004-06-29,1597.5523481518753
2004-06-30,1605.4212419707403
2004-07-01,1605.8461618762403
2004-07-02,1604.823476532729
2004-07-05,1598.6609616111923
2004-07-06,1593.840353725844
2004-07-07,1601.5703879997743
2004-07-08,1591.9036428334732
2004-07-09,1598.4773677642831
2004-07-12,1601.4699795532742
2004-07-13,1595.8422495823097
2004-07-14,1587.7573516709203
2004-07-15,1581.9257635147615
2004-07-16,1591.9158193538342
2004-07-19,1592.145325154483
2004-07-20,1586.8567963925007
2004-07-21,1578.711532060782
2004-07-22,1570.5539318644308
2004-07-23,1556.4516763662398
2004-07-26,1547.0815088174827
2004-07-27,1545.699174680082
2004-07-28,1548.0125836540108
2004-07-29,1552.6123124488724
2004-07-30,1561.389563479403
2004-08-02,1560.5736325032094
2004-08-03,1558.9189154642647
2004-08-04,1547.40184769022
2004-08-05,1546.1773380146008
2004-08-06,1539.9235310331585
2004-08-09,1534.2978482481562
2004-08-10,1544.4111461553414
2004-08-11,1533.7680220066582
2004-08-12,1528.5964037556246
2004-08-13,1529.3255214642195
2004-08-16,1534.4501388529125
2004-08-17,1540.7600050594394
2004-08-18,1547.9969220786895
2004-08-19,1561.2277954044487
2004-08-20,1564.6849721658587
2004-08-23,1563.4762036779803
2004-08-24,1561.1924080555646
2004-08-25,1568.0052763078415
2004-08-26,1576.1338503121422
2004-08-27,1579.9217993915277
2004-08-30,1576.5600334389608
2004-08-31,1582.4412389273605
2004-09-01,1594.1218354599212
2004-09-02,1602.686375762968
2004-09-03,1593.470998152929
2004-09-06,1601.8933694402042
2004-09-07,1609.9410635467286
2004-09-08,1611.3491436666002
2004-09-09,1609.1868936793358
2004-09-10,1619.668522483615
2004-09-13,1628.6028459057275
2004-09-14,1635.278487463399
2004-09-15,1621.9399222262114
2004-09-16,1631.0359112201354
2004-09-17,1631.4246764758504
2004-09-20,1631.8699984372356
2004-09-21,1642.4306990031432
2004-09-22,1631.5541165114903
2004-09-23,1630.3535215058864
2004-09-24,1627.3422675230931
2004-09-27,1619.406538737309
2004-09-28,1622.1447507435023
2004-09-29,1628.9060938725704
2004-09-30,1641.8671902519325
2004-10-01,1661.2133168267749
2004-10-04,1676.3942952784575
2004-10-05,1677.381416047681
2004-10-06,1680.4708970910913
2004-10-07,1677.6858202850522
2004-10-08,1682.9005369684246
2004-10-11,1681.149147177603
2004-10-12,1662.7595602233125
2004-10-13,1655.453975156442
2004-10-14,1647.2356141293749
2004-10-15,1653.1569642988864
2004-10-18,1653.0606832994367
2004-10-19,1660.1683866236738
2004-10-20,1654.1786897304962
2004-10-21,1660.8839094994555
2004-10-22,1661.6359600421056
2004-10-25,1656.7291510638588
2004-10-26,1662.785818554004
2004-10-27,1675.2930502882728
2004-10-28,1683.7131001431899
2004-10-29,1686.0539924275404
2004-11-01,1690.9778750416135
2004-11-02,1702.074981335775
2004-11-03,1719.4543628169347
2004-11-04,1730.3475786435695
2004-11-05,1743.7116306764892
2004-11-08,1741.3487086311104
2004-11-09,1741.485473145319
2004-11-10,1744.4178195053146
2004-11-11,1749.8753605658114
2004-11-12,1766.4710308443734
2004-11-15,1774.0897770799545
2004-11-16,1771.2967836418443
2004-11-17,1788.7910138084308
2004-11-18,1787.221182916683
2004-11-19,1786.7311376148243
2004-11-22,1779.1856539669159
2004-11-23,1787.3328700581603
2004-11-24,1800.8207140626002
2004-11-25,1809.8857279655438
2004-11-26,1810.1758278093105
2004-11-29,1815.907428275908
2004-11-30,1814.4074579686524
2004-12-01,1821.5995755741146
2004-12-02,1830.2248568230605
2004-12-03,1835.9470172973638
2004-12-06,1836.4097345864243
2004-12-07,1826.536591492746
2004-12-08,1807.5503138166653
2004-12-09,1799.4274735962229
2004-12-10,1793.8736473539313
2004-12-13,1809.3114011339524
2004-12-14,1816.2185175378547
2004-12-15,1834.9797011156747
2004-12-16,1831.4567273673363
2004-12-17,1831.4754994280472
2004-12-20,1844.619612309311
2004-12-21,1848.0554881725534
2004-12-22,1855.060465823125
2004-12-23,1862.7763281865693
2004-12-24,1871.195820345268
2004-12-27,1875.5928779677138
2004-12-28,1881.0391269435165
2004-12-29,1880.7419450041502
2004-12-30,1892.9778226152573
2004-12-31,1898.0444737450732
2005-01-03,1890.429476897595
2005-01-04,1869.8011286015978
2005-01-05,1854.1122778050383
2005-01-06,1846.4568054821689
2005-01-07,1846.245936531337
2005-01-10,1851.90145932874
2005-01-11,1856.3167696201822
2005-01-12,1863.9850051676297
2005-01-13,1861.849014399069
2005-01-14,1863.2991221531584
2005-01-17,1871.9580940678006
2005-01-18,1869.8338253460088
2005-01-19,1870.7618088397892
2005-01-20,1854.2437215705716
2005-01-21,1853.521846730058
2005-01-24,1856.2240694468494
2005-01-25,1852.5540042597033
2005-01-26,1871.8397473874552
2005-01-27,1871.4973596316397
2005-01-28,1869.6578736152887
2005-01-31,1886.716963259874
2005-02-01,1890.377182871769
2005-02-02,1900.7694528419856
2005-02-03,1897.985346673474
2005-02-04,1911.9601903211344
2005-02-07,1911.6505147152352
2005-02-08,1904.8591952909233
2005-02-09,1901.1762561812357
2005-02-10,1908.9917980191426
2005-02-11,1918.8051709445008
2005-02-14,1934.412634863195
2005-02-15,1940.0258643610769
2005-02-16,1934.7597244866981
2005-02-17,1936.8728577265504
2005-02-18,1940.5168642881727
2005-02-21,1940.5676341592327
2005-02-22,1940.4200152140738
2005-02-23,1933.512654192721
2005-02-24,1942.848147998395
2005-02-25,1958.7685896288801
2005-02-28,1972.165502389073
2005-03-01,1974.1571775635632
2005-03-02,1966.2065359599608
2005-03-03,1969.210599220658
2005-03-04,1986.9735160213902
2005-03-07,1990.0871469426922
2005-03-08,1994.4405867323899
2005-03-09,1991.7264099043964
2005-03-10,1983.5306259304873
2005-03-11,1987.4811927626406
2005-03-14,1976.8549547716025
2005-03-15,1967.1276233012175
2005-03-16,1963.5983974861938
2005-03-17,1956.4583975109338
2005-03-18,1954.137478202635
2005-03-21,1942.519056937291
2005-03-22,1936.6132284634734
2005-03-23,1909.2038591345695
2005-03-24,1906.5350049909016
2005-03-25,1908.5171397674742
2005-03-28,1901.5846754025451
2005-03-29,1885.3975875632382
2005-03-30,1891.6832362892742
2005-03-31,1906.3438309798444
2005-04-01,1911.4404028710674
2005-04-04,1896.1291608208157
2005-04-05,1902.4273696798653
2005-04-06,1908.5670812556184
2005-04-07,1917.7214136952225
2005-04-08,1914.1274822479
2005-04-11,1915.1054562092854
2005-04-12,1909.6187485693702
2005-04-13,1911.7986575526268
2005-04-14,1886.7707795241195
2005-04-15,1864.2411571856835
2005-04-18,1837.7262487016922
2005-04-19,1858.6993634681317
2005-04-20,1856.950122854191
2005-04-21,1863.717030922898
2005-04-22,1870.6261382298555
2005-04-25,1872.5448219043403
2005-04-26,1866.2217219106462
2005-04-27,1856.589881808882
2005-04-28,1843.7850105936584
2005-04-29,1853.1741522073594
2005-05-02,1856.755389529758
2005-05-03,1859.8495766447345
2005-05-04,1879.790275355501
2005-05-05,1886.507161184817
2005-05-06,1890.2000559301048
2005-05-09,1889.3854508315726
2005-05-10,1881.0795998160197
2005-05-11,1876.4799138393062
2005-05-12,1864.6590016836647
2005-05-13,1853.8873690632026
2005-05-16,1849.1799471528682
2005-05-17,1848.7685282745251
2005-05-18,1861.1794488803725
2005-05-19,1874.3756016708558
2005-05-20,1868.7153550022183
2005-05-23,1875.9389421716746
2005-05-24,1877.965959724599
2005-05-25,1870.0001271781227
2005-05-26,1873.7724653887522
2005-05-27,1884.0967334355964
2005-05-30,1889.2270973848404
2005-05-31,1881.1637855612673
2005-06-01,1885.3542629981143
2005-06-02,1893.2561837254505
2005-06-03,1898.431665838612
2005-06-06,1902.150239105676
2005-06-07,1905.4114239569567
2005-06-08,1910.8873278559574
2005-06-09,1899.7563445203484
2005-06-10,1904.0098912976268
2005-06-13,1900.7544809711037
2005-06-14,1904.8184611143593
2005-06-15,1915.0838960229592
2005-06-16,1924.139756960238
2005-06-17,1939.915126915935
2005-06-20,1933.4755337909278
2005-06-21,1934.4207509437263
2005-06-22,1940.3258045898178
2005-06-23,1934.1760466590335
2005-06-24,1924.798199909369
2005-06-27,1916.840378243417
2005-06-28,1923.2758287320873
2005-06-29,1924.275432108556
2005-06-30,1921.3033611204678
2005-07-01,1920.0439095835416
2005-07-04,1917.604370871927
2005-07-05,1916.9459366737588
2005-07-06,1920.3607092742388
2005-07-07,1908.908310260112
2005-07-08,1920.5985955728506
2005-07-11,1945.5577546072443
2005-07-12,1960.2606204894591
2005-07-13,1956.144745201385
2005-07-14,1964.1211914235962
2005-07-15,1958.9172908211262
2005-07-18,1960.729426059779
2005-07-19,1963.1884087792816
2005-07-20,1970.8233773141503
2005-07-21,1986.6054105238645
2005-07-22,1992.3467077045982
2005-07-25,1988.404263104737
2005-07-26,1982.5409188663875
2005-07-27,1991.5766235605445
2005-07-28,2004.3971969898025
2005-07-29,2008.1283858963793
2005-08-01,2017.2922923928447
2005-08-02,2031.785108479866
2005-08-03,2042.4231017434336
2005-08-04,2037.0944377799296
2005-08-05,2020.8845687785101
2005-08-08,2023.3276778538022
2005-08-09,2028.211392049572
2005-08-10,2046.6934272487333
2005-08-11,2056.8712988192024
2005-08-12,2053.546568793538
2005-08-15,2049.681001107471
2005-08-16,2043.4291654039832
2005-08-17,2037.4393029467099
2005-08-18,2020.8090320188048
2005-08-19,2020.6930606219355
2005-08-22,2041.3535052010554
2005-08-23,2035.3829232967175
2005-08-24,2026.739505096213
2005-08-25,2027.2575529537182
2005-08-26,2027.030182361875
2005-08-29,2013.831291491267
2005-08-30,2013.1563614655197
2005-08-31,2032.1661976293617
2005-09-01,2059.5739536759224
2005-09-02,2068.997800632456
2005-09-05,2074.007572138859
2005-09-06,2079.2495505010843
2005-09-07,2083.141494389084
2005-09-08,2078.1326026028273
2005-09-09,2093.7213604941126
2005-09-12,2096.71882657776
2005-09-13,2086.4223252171078
2005-09-14,2092.694939451925
2005-09-15,2090.6127110060684
2005-09-16,2094.8933260603444
2005-09-19,2091.0190653607365
2005-09-20,2097.5840853832497
2005-09-21,2092.906064721908
2005-09-22,2081.0977035771307
2005-09-23,2076.6325056135256
2005-09-26,2092.3547907639645
2005-09-27,2088.0292523318312
2005-09-28,2096.669891075968
2005-09-29,2113.931738227668
2005-09-30,2123.8196728831995
2005-10-03,2118.715229743746
2005-10-04,2121.6178482728146
2005-10-05,2099.3642764090705
2005-10-06,2075.9216636346246
2005-10-07,2076.1907549885145
2005-10-10,2073.4522448710154
2005-10-11,2076.6923966892614
2005-10-12,2062.631768966298
2005-10-13,2037.5497714478925
2005-10-14,2044.566951760484
2005-10-17,2041.8071052237785
2005-10-18,2022.9292790313468
2005-10-19,2006.893596745248
2005-10-20,2005.0238069334564
2005-10-21,2007.1244877003587
2005-10-24,2019.0197209514786
2005-10-25,2028.4553192493372
2005-10-26,2027.1825981255286
2005-10-27,2016.6543655311855
2005-10-28,2015.9538626159433
2005-10-31,2039.6609249785042
2005-11-01,2051.3549009913872
2005-11-02,2071.2514594302775
2005-11-03,2080.389267914781
2005-11-04,2071.3384124752097
2005-11-07,2074.287115667447
2005-11-08,2073.1065331866675
2005-11-09,2076.921604106477
2005-11-10,2081.5880094456843
2005-11-11,2092.304668142604
2005-11-14,2084.8476156024917
2005-11-15,2076.3831091750794
2005-11-16,2078.7165690042666
2005-11-17,2102.220999660536
2005-11-18,2111.0139431475673
2005-11-21,2120.5717941848297
2005-11-22,2117.4894737859768
2005-11-23,2135.5454728323
2005-11-24,2137.9624561206715
2005-11-25,2137.407040848587
2005-11-28,2140.1416862863202
2005-11-29,2139.036789041175
2005-11-30,2138.810308538081
2005-12-01,2153.7461538999464
2005-12-02,2167.817199000736
2005-12-05,2173.3264471378966
2005-12-06,2178.5272476908845
2005-12-07,2179.437422525394
2005-12-08,2176.7717394693354
2005-12-09,2184.776767368134
2005-12-12,2202.4992576516115
2005-12-13,2207.3645010217815
2005-12-14,2218.0117187944184
2005-12-15,2208.5974674520658
2005-12-16,2213.0588425673236
2005-12-19,2212.2045333678366
2005-12-20,2211.7914650662833
2005-12-21,2220.512996162812
2005-12-22,2228.657872885245
2005-12-23,2234.8334337465385
2005-12-26,2236.934626202459
2005-12-27,2230.8706070173052
2005-12-28,2238.644436900962
2005-12-29,2244.6275521570137
2005-12-30,2235.1257014858243
2006-01-02,2237.095847017337
2006-01-03,2274.3811424992005
2006-01-04,2309.8948468383373
2006-01-05,2318.699744605364
2006-01-06,2341.642367847657
2006-01-09,2352.018607587891
2006-01-10,2342.946634158532
2006-01-11,2355.7018056009056
2006-01-12,2358.6605518539563
2006-01-13,2357.4067375271793
2006-01-16,2360.166497266145
2006-01-17,2331.426342719448
2006-01-18,2303.9628419294972
2006-01-19,2337.224426289848
2006-01-20,2326.459298388757
2006-01-23,2323.718848649259
2006-01-24,2339.385365980976
2006-01-25,2350.972688937624
2006-01-26,2366.974913796503
2006-01-27,2385.1345477690224
2006-01-30,2382.8486575751167
2006-01-31,2389.249175676879
2006-02-01,2392.7272626283125
2006-02-02,2381.9714193490277
2006-02-03,2367.09089127968
2006-02-06,2381.9101853004727
2006-02-07,2373.9396749256807
2006-02-08,2354.9945443880824
2006-02-09,2366.991151651142
2006-02-10,2366.25586034345
2006-02-13,2346.5252585548787
2006-02-14,2353.490275090552
2006-02-15,2356.994074493759
2006-02-16,2364.5196052880283
2006-02-17,2365.225647839309
2006-02-20,2366.9963833727975
2006-02-21,2370.3834856117037
2006-02-22,2375.2409383088034
2006-02-23,2393.364074454367
2006-02-24,2397.7498289333466
2006-02-27,2409.5020921457417
2006-02-28,2398.952122255346
2006-03-01,2408.428451887319
2006-03-02,2410.5070259066433
2006-03-03,2400.109255124784
2006-03-06,2396.15819910714
2006-03-07,2363.467975079319
2006-03-08,2348.2472772384453
2006-03-09,2364.236222828101
2006-03-10,2367.6258198020423
2006-03-13,2387.882086241799
2006-03-14,2402.7356408412516
2006-03-15,2418.4995945406777
2006-03-16,2430.0733929565313
2006-03-17,2442.0626800888313
2006-03-20,2448.22395668485
2006-03-21,2433.046195369161
2006-03-22,2435.8028555664155
2006-03-23,2429.054423843199
2006-03-24,2437.861432590357
2006-03-27,2444.3824164174816
2006-03-28,2438.512812931009
2006-03-29,2442.4739153372357
2006-03-30,2466.2327741058975
2006-03-31,2462.537585665694
2006-04-03,2484.0504829982697
2006-04-04,2499.880331682466
2006-04-05,2510.647060296706
2006-04-06,2523.951414740649
2006-04-07,2511.1726061554195
2006-04-10,2505.843996142988
2006-04-11,2492.2107856299413
2006-04-12,2480.71456548583
2006-04-13,2481.727518496907
2006-04-14,2484.6407558122996
2006-04-17,2497.012539001717
2006-04-18,2520.8059426290597
2006-04-19,2542.9816060137273
2006-04-20,2546.045808357875
2006-04-21,2555.9720119937238
2006-04-24,2548.962054719329
2006-04-25,2548.4044612047846
2006-04-26,2564.006921927826
2006-04-27,2568.8629046595574
2006-04-28,2566.9337576413013
2006-05-01,2576.4531861828996
2006-05-02,2597.626264036862
2006-05-03,2597.9178821338105
2006-05-04,2610.6412319928713
2006-05-05,2635.485879824312
2006-05-08,2656.688872421729
2006-05-09,2658.081779270762
2006-05-10,2655.628471477171
2006-05-11,2639.846476710744
2006-05-12,2603.1281485816276
2006-05-15,2548.315098967322
2006-05-16,2536.4015948796946
2006-05-17,2512.5597121458236
2006-05-18,2468.9716007802294
2006-05-19,2458.406560604307
2006-05-22,2398.5950450178316
2006-05-23,2417.7051351468667
2006-05-24,2393.779298356519
2006-05-25,2404.933196862459
2006-05-26,2437.955551304838
2006-05-29,2443.594531079288
2006-05-30,2418.969998905881
2006-05-31,2411.062230090221
2006-06-01,2418.020441848322
2006-06-02,2448.2287636784345
2006-06-05,2421.755366831631
2006-06-06,2374.742387882476
2006-06-07,2343.619926201068
2006-06-08,2282.0681820667437
2006-06-09,2306.5576476269334
2006-06-12,2279.754627049525
2006-06-13,2213.6492125861314
2006-06-14,2223.6129435731145
2006-06-15,2273.292690990199
2006-06-16,2298.1900108880805
2006-06-19,2283.9235909976387
2006-06-20,2271.5207339081235
2006-06-21,2283.8544828428676
2006-06-22,2293.6718821545305
2006-06-23,2287.116857752922
2006-06-26,2288.640702895219
2006-06-27,2287.764711751538
2006-06-28,2281.4230667195466
2006-06-29,2322.3707399628897
2006-06-30,2381.0211758296946
2006-07-03,2397.0056794552984
2006-07-04,2408.7748757472846
2006-07-05,2373.1989064083295
2006-07-06,2381.137869646146
2006-07-07,2383.6121375317393
2006-07-10,2385.2977272925805
2006-07-11,2377.8859235237505
2006-07-12,2361.6939627148677
2006-07-13,2328.173650685195
2006-07-14,2292.8531607165723
2006-07-17,2262.8471004259322
2006-07-18,2252.2893593279364
2006-07-19,2283.5788927138806
2006-07-20,2308.9482655856564
2006-07-21,2293.309179702548
2006-07-24,2308.068423667544
2006-07-25,2328.490796292611
2006-07-26,2329.7525807919133
2006-07-27,2358.7902160559074
2006-07-28,2374.5766098384506
2006-07-31,2382.3956896429854
2006-08-01,2367.758899870447
2006-08-02,2387.951516910368
2006-08-03,2384.610647444009
