Date,AC ASIA EQUAL WEIGHTED
1999-08-06,1453.3155278341308
1999-08-09,1449.7076203022145
1999-08-10,1443.3811293915896
1999-08-11,1412.505898332998
1999-08-12,1431.0561045436775
1999-08-13,1419.6584988180452
1999-08-16,1454.6934632753319
1999-08-17,1447.5627673158422
1999-08-18,1463.550216342171
1999-08-19,1477.1769155843267
1999-08-20,1496.1273161353188
1999-08-23,1519.1686405944176
1999-08-24,1516.9236889699969
1999-08-25,1517.4842226195087
1999-08-26,1509.2542490724063
1999-08-27,1501.8763823994807
1999-08-30,1505.525351556033
1999-08-31,1496.7395518318883
1999-09-01,1500.1047731889869
1999-09-02,1484.6930994840811
1999-09-03,1473.7618654275532
1999-09-06,1480.8169800564156
1999-09-07,1467.7240608294765
1999-09-08,1450.0471818051135
1999-09-09,1475.4422367081138
1999-09-10,1492.2566221587088
1999-09-13,1518.730242346707
1999-09-14,1511.4109952819936
1999-09-15,1504.394316269048
1999-09-16,1476.9260780943232
1999-09-17,1465.6807161952252
1999-09-20,1473.237300732954
1999-09-21,1489.5108725605435
1999-09-22,1468.5656385011212
1999-09-23,1460.2753837861553
1999-09-24,1438.892264997785
1999-09-27,1416.5319272491406
1999-09-28,1425.8824237860947
1999-09-29,1420.8013202731684
1999-09-30,1436.1014201017679
1999-10-01,1453.277689255802
1999-10-04,1449.672672729452
1999-10-05,1441.4479199608204
1999-10-06,1449.5433809562282
1999-10-07,1466.275719492837
1999-10-08,1465.0564794801337
1999-10-11,1470.391799740841
1999-10-12,1477.0897120538864
1999-10-13,1452.3770253056512
1999-10-14,1453.246947621383
1999-10-15,1448.9100379200265
1999-10-18,1430.8552022134554
1999-10-19,1431.3745908004673
1999-10-20,1454.0340388880606
1999-10-21,1460.4654023340152
1999-10-22,1460.975606874641
1999-10-25,1464.373045568869
1999-10-26,1461.4337951542987
1999-10-27,1450.5971900128375
1999-10-28,1444.2692540105318
1999-10-29,1469.3791225820821
1999-11-01,1473.9295465563948
1999-11-02,1486.511061547698
1999-11-03,1477.5781279171288
1999-11-04,1492.7621640776358
1999-11-05,1484.2746597737066
1999-11-08,1478.133860652858
1999-11-09,1486.5850206921723
1999-11-10,1492.782870169662
1999-11-11,1477.9874700641358
1999-11-12,1474.1196736055906
1999-11-15,1469.1782473003482
1999-11-16,1466.2517086220046
1999-11-17,1475.6196714483508
1999-11-18,1487.0196464911942
1999-11-19,1491.7588214500363
1999-11-22,1502.4042389415526
1999-11-23,1496.809423930213
1999-11-24,1477.1262693373494
1999-11-25,1459.5915714904531
1999-11-26,1461.9332820126344
1999-11-29,1465.9643686704737
1999-11-30,1466.584954711345
1999-12-01,1476.6965597950152
1999-12-02,1486.169625089164
1999-12-03,1490.1891871192763
1999-12-06,1491.8105088313798
1999-12-07,1488.7095308089674
1999-12-08,1481.4212728365326
1999-12-09,1480.776660346348
1999-12-10,1495.9093979717823
1999-12-13,1497.9770302610045
1999-12-14,1493.631668326847
1999-12-15,1488.2354757785931
1999-12-16,1480.9931686159855
1999-12-17,1470.1565345887625
1999-12-20,1477.6835735962557
1999-12-21,1473.7315377728376
1999-12-22,1487.1579629535668
1999-12-23,1488.9892501777222
1999-12-24,1486.5628767677456
1999-12-27,1484.9424712923105
1999-12-28,1484.4984363608435
1999-12-29,1482.5105546317925
1999-12-30,1490.169676706647
1999-12-31,1491.4228206258636
2000-01-03,1512.4388668634444
2000-01-04,1527.123709629839
2000-01-05,1493.3432699010202
2000-01-06,1471.8068831238986
2000-01-07,1485.9641327157383
2000-01-10,1502.117226336968
2000-01-11,1499.859475895061
2000-01-12,1501.8565188633454
2000-01-13,1511.8370472648485
2000-01-14,1527.8180258685115
2000-01-17,1554.515357837215
2000-01-18,1544.8470446249262
2000-01-19,1523.7917728719492
2000-01-20,1529.0952024672679
2000-01-21,1532.6955515928878
2000-01-24,1535.7752647533762
2000-01-25,1515.1775159357605
2000-01-26,1522.387844060119
2000-01-27,1536.5723200350462
2000-01-28,1536.177132121269
2000-01-31,1534.7529967184307
2000-02-01,1522.929107826523
2000-02-02,1527.5501729801613
2000-02-03,1533.114098082092
2000-02-04,1541.3110299776715
2000-02-07,1540.191663385496
2000-02-08,1529.6148517818567
2000-02-09,1536.3124816871928
2000-02-10,1537.8597208765789
2000-02-11,1532.2530381310316
2000-02-14,1516.7084922737884
2000-02-15,1496.8428750757735
2000-02-16,1497.2742371746324
2000-02-17,1507.9658450562254
2000-02-18,1503.9493034155676
2000-02-21,1483.6281054240756
2000-02-22,1460.0696913798777
2000-02-23,1467.0896854461773
2000-02-24,1461.575244238561
2000-02-25,1462.2787314404388
2000-02-28,1459.968551221476
2000-02-29,1445.6420313996728
2000-03-01,1462.9660850094606
2000-03-02,1466.394738843155
2000-03-03,1459.0789127231337
2000-03-06,1472.7793313722036
2000-03-07,1480.3768946131652
2000-03-08,1472.3205843166488
2000-03-09,1476.9237365918177
2000-03-10,1483.1256686085746
2000-03-13,1468.1956856742775
2000-03-14,1467.631851313093
2000-03-15,1452.526602758464
2000-03-16,1453.6001835621782
2000-03-17,1474.6856578836569
2000-03-20,1468.1446406026987
2000-03-21,1472.1173286550652
2000-03-22,1480.1668285504575
2000-03-23,1485.3285081699858
2000-03-24,1491.5617895105938
2000-03-27,1517.0961789106839
2000-03-28,1530.8174323396345
2000-03-29,1538.452497881489
2000-03-30,1522.3086490456078
2000-03-31,1539.7938096933206
2000-04-03,1531.1175396981462
2000-04-04,1515.392774331878
2000-04-05,1518.419318365141
2000-04-06,1513.9605578018618
2000-04-07,1525.5632289818382
2000-04-10,1535.0043759432133
2000-04-11,1523.0776671422527
2000-04-12,1538.3339597604777
2000-04-13,1530.3042126732298
2000-04-14,1536.0563139026506
2000-04-17,1457.6885923354394
2000-04-18,1483.8906338178888
2000-04-19,1486.6976445703453
2000-04-20,1476.3848030468414
2000-04-21,1465.1571136627372
2000-04-24,1479.7918607424494
2000-04-25,1474.2253649665947
2000-04-26,1455.7814393227175
2000-04-27,1441.72060633089
2000-04-28,1434.6594419503322
2000-05-01,1436.5293362872374
2000-05-02,1434.278201498729
2000-05-03,1427.718011616746
2000-05-04,1433.987251376146
2000-05-05,1437.3206097194072
2000-05-08,1429.3571984110768
2000-05-09,1417.9250813211895
2000-05-10,1414.6171496030215
2000-05-11,1394.2349799816523
2000-05-12,1404.346897863122
2000-05-15,1400.8911237278373
2000-05-16,1406.2197278564938
2000-05-17,1403.0688571915564
2000-05-18,1391.603576235663
2000-05-19,1399.7071006196284
2000-05-22,1364.2809288557983
2000-05-23,1360.3579904860421
2000-05-24,1349.7539163303015
2000-05-25,1359.100661444747
2000-05-26,1339.8655391084944
2000-05-29,1348.2273614087092
2000-05-30,1352.0395785224011
2000-05-31,1353.0647750466565
2000-06-01,1350.590483191745
2000-06-02,1368.591226705676
2000-06-05,1400.5589843495536
2000-06-06,1408.7529883985499
2000-06-07,1414.775742999162
2000-06-08,1413.0942062433473
2000-06-09,1415.3456626880359
2000-06-12,1422.5126258171101
2000-06-13,1411.49016641319
2000-06-14,1410.7371185841198
2000-06-15,1397.5931260359364
2000-06-16,1402.0088215947817
2000-06-19,1403.8203368611162
2000-06-20,1419.9962674778312
2000-06-21,1424.131722259231
2000-06-22,1423.2809306556815
2000-06-23,1419.6735302660582
2000-06-26,1412.0311587501108
2000-06-27,1423.120040471586
2000-06-28,1432.4980430900744
2000-06-29,1430.3863957324766
2000-06-30,1438.3308297659594
2000-07-03,1447.6942280284827
2000-07-04,1440.2039847060237
2000-07-05,1439.507450838117
2000-07-06,1436.1342690181832
2000-07-07,1441.6671301378865
2000-07-10,1457.3647263352104
2000-07-11,1459.0670851314185
2000-07-12,1456.2065681531026
2000-07-13,1439.6403107765232
2000-07-14,1439.649724781751
2000-07-17,1438.9919982280858
2000-07-18,1417.3458411026193
2000-07-19,1416.4334578788691
2000-07-20,1412.3254831961324
2000-07-21,1402.7393259449213
2000-07-24,1376.4471505882882
2000-07-25,1372.6248123024984
2000-07-26,1365.432317257581
2000-07-27,1355.4203859539284
2000-07-28,1339.6447839995121
2000-07-31,1335.117398295071
2000-08-01,1350.6534644207468
2000-08-02,1359.7223512215207
2000-08-03,1358.662595294449
2000-08-04,1357.2021726753492
2000-08-07,1352.152353870433
2000-08-08,1349.776507684005
2000-08-09,1368.2827541590664
2000-08-10,1368.119414436835
2000-08-11,1375.345238093132
2000-08-14,1372.8193783203408
2000-08-15,1377.3143177266495
2000-08-16,1389.0625428220803
2000-08-17,1382.9808171338484
2000-08-18,1382.6207282285022
2000-08-21,1374.650941879466
2000-08-22,1388.8041790355885
2000-08-23,1381.33207988974
2000-08-24,1375.959125217554
2000-08-25,1378.2055461453667
2000-08-28,1374.481700006793
2000-08-29,1371.5043347717867
2000-08-30,1358.2761454983097
2000-08-31,1353.034034983221
2000-09-01,1350.7973186861977
2000-09-04,1360.9497150150423
2000-09-05,1357.024705340552
2000-09-06,1344.6495919423817
2000-09-07,1340.8013083470778
2000-09-08,1341.378340290252
2000-09-11,1321.212846144528
2000-09-12,1307.8638400404213
2000-09-13,1307.6756363801746
2000-09-14,1296.9673024351764
2000-09-15,1289.0105191174052
2000-09-18,1249.8454738525538
2000-09-19,1247.3246010410219
2000-09-20,1264.5178722171229
2000-09-21,1256.2442644030134
2000-09-22,1217.1745749723636
2000-09-25,1240.8724182642177
2000-09-26,1239.0585005021242
2000-09-27,1234.4491512219806
2000-09-28,1230.5288187932276
2000-09-29,1240.2752501658513
2000-10-02,1231.0679226397908
2000-10-03,1237.797342408944
2000-10-04,1233.5937249892993
2000-10-05,1234.4237739329844
2000-10-06,1240.1271318347663
2000-10-09,1226.6467216835604
2000-10-10,1222.877719409543
2000-10-11,1203.309932934763
2000-10-12,1197.723124241219
2000-10-13,1184.253530695368
2000-10-16,1192.2760077467722
2000-10-17,1179.7464307261712
2000-10-18,1165.440015191802
2000-10-19,1161.559495667497
2000-10-20,1180.285280034236
2000-10-23,1175.9428261773742
2000-10-24,1180.5225444200096
2000-10-25,1178.2901121658665
2000-10-26,1174.2512604538938
2000-10-27,1168.9882418460506
2000-10-30,1152.2743154050117
2000-10-31,1153.2925652208266
2000-11-01,1178.8649873962117
2000-11-02,1187.3150149064682
2000-11-03,1202.6908996233446
2000-11-06,1220.1714856708352
2000-11-07,1215.7363211199395
2000-11-08,1218.4664484318794
2000-11-09,1209.1606724757808
2000-11-10,1202.3319167049308
2000-11-13,1173.9341654721377
2000-11-14,1182.0873236891543
2000-11-15,1180.9376114053373
2000-11-16,1165.9727119721297
2000-11-17,1163.8165543362097
2000-11-20,1149.300506972206
2000-11-21,1141.435589697568
2000-11-22,1135.4513666050566
2000-11-23,1128.7858753048733
2000-11-24,1135.7731656626306
2000-11-27,1149.6552542333586
2000-11-28,1147.4631430694026
2000-11-29,1134.4658480696633
2000-11-30,1134.4473141484561
2000-12-01,1143.827703683574
2000-12-04,1142.635411624849
2000-12-05,1145.2056264801297
2000-12-06,1149.8243678638314
2000-12-07,1144.9693366685065
2000-12-08,1151.7113307410407
2000-12-11,1170.4595161597676
2000-12-12,1164.6336589728244
2000-12-13,1164.7720834732002
2000-12-14,1156.259651295802
2000-12-15,1138.0728381937754
2000-12-18,1134.0113599588483
2000-12-19,1121.2432648619454
2000-12-20,1106.6195961512847
2000-12-21,1091.5315693895543
2000-12-22,1086.4239613622963
2000-12-25,1098.4695339844907
2000-12-26,1090.1837776899235
2000-12-27,1088.119898271459
2000-12-28,1092.7895408278184
2000-12-29,1096.8733871178642
2001-01-01,1098.671685738336
2001-01-02,1098.3186075749832
2001-01-03,1096.9827502205885
2001-01-04,1110.073164135308
2001-01-05,1127.693166731213
2001-01-08,1134.3250713914363
2001-01-09,1133.4651055341865
2001-01-10,1120.9890953749523
2001-01-11,1107.1629799756315
2001-01-12,1114.1548728538578
2001-01-15,1119.6777954144004
2001-01-16,1129.271721619462
2001-01-17,1125.750914158696
2001-01-18,1135.7468355991268
2001-01-19,1154.7679067875706
2001-01-22,1178.384660413365
2001-01-23,1181.1804153437122
2001-01-24,1180.3857857480064
2001-01-25,1187.68791157863
2001-01-26,1180.0031643848529
2001-01-29,1181.3954674618005
2001-01-30,1182.94402069925
2001-01-31,1203.119902719441
2001-02-01,1201.3035491344563
2001-02-02,1207.8572565734548
2001-02-05,1191.4978801850493
2001-02-06,1191.4834488358
2001-02-07,1179.7458382423754
2001-02-08,1182.5358965282967
2001-02-09,1191.0853975089108
2001-02-12,1193.8207955300059
2001-02-13,1195.9753938112997
2001-02-14,1197.5789119435783
2001-02-15,1208.3756250098688
2001-02-16,1202.1503814531138
2001-02-19,1194.4683387706882
2001-02-20,1210.3150336448407
2001-02-21,1195.0357460558191
2001-02-22,1184.1682150834908
2001-02-23,1189.8235474333821
2001-02-26,1192.1347798361892
2001-02-27,1189.997562054433
2001-02-28,1179.9895310496024
2001-03-01,1166.534330825047
2001-03-02,1137.186315602091
2001-03-05,1134.8690698418623
2001-03-06,1148.0267252184794
2001-03-07,1147.7468808525393
2001-03-08,1145.6555798118552
2001-03-09,1133.72519576884
2001-03-12,1098.2017672883237
2001-03-13,1073.0177146191797
2001-03-14,1074.204191354008
2001-03-15,1083.6486481911618
2001-03-16,1071.9731780371826
2001-03-19,1069.0649913615275
2001-03-20,1064.6845669162694
2001-03-21,1085.8019923632646
2001-03-22,1069.470729647997
2001-03-23,1084.5875655955078
2001-03-26,1108.960286477089
2001-03-27,1103.184018043799
2001-03-28,1110.2408512100037
2001-03-29,1088.272100104084
2001-03-30,1074.4002682640325
2001-04-02,1055.680230457246
2001-04-03,1060.5299806253431
2001-04-04,1055.3269520807712
2001-04-05,1065.1240305201347
2001-04-06,1070.7549159034927
2001-04-09,1052.7916127583705
2001-04-10,1051.058924313686
2001-04-11,1062.1111443139844
2001-04-12,1072.995621300664
2001-04-13,1077.4336889482784
2001-04-16,1070.4438108037946
2001-04-17,1068.8819781927034
2001-04-18,1098.5554117501401
2001-04-19,1110.2205491044524
2001-04-20,1104.2782690935956
2001-04-23,1111.5367123145893
2001-04-24,1112.5679321282041
2001-04-25,1116.1656414344234
2001-04-26,1118.059200212642
2001-04-27,1111.3397608935315
2001-04-30,1120.4738819137856
2001-05-01,1141.035375678036
2001-05-02,1154.4896781633267
2001-05-03,1158.2831383085072
2001-05-04,1154.140039577058
2001-05-07,1157.4201382703243
2001-05-08,1141.9746505232754
2001-05-09,1133.2106967297834
2001-05-10,1128.1974389844195
2001-05-11,1134.8794543857186
2001-05-14,1122.3007624204276
2001-05-15,1124.5185421857057
2001-05-16,1116.0929401178207
2001-05-17,1132.652837848971
2001-05-18,1127.660968504659
2001-05-21,1136.3506099122008
2001-05-22,1140.079483618641
2001-05-23,1160.9495812431246
2001-05-24,1163.6707891402798
2001-05-25,1156.5934232511875
2001-05-28,1153.1957739126478
2001-05-29,1162.9315125058001
2001-05-30,1152.576830145395
2001-05-31,1151.5683171404032
2001-06-01,1144.2952889719907
2001-06-04,1146.7005307684549
2001-06-05,1140.9471289871742
2001-06-06,1141.827648876122
2001-06-07,1146.6375192541207
2001-06-08,1156.3788223590211
2001-06-11,1150.886230934781
2001-06-12,1138.3082583830155
2001-06-13,1142.213580280897
2001-06-14,1134.5462600240821
2001-06-15,1127.7516872331764
2001-06-18,1117.6639717753278
2001-06-19,1112.208952085519
2001-06-20,1109.148340309542
2001-06-21,1115.0027599050056
2001-06-22,1117.1904369791923
2001-06-25,1114.7741183860835
2001-06-26,1116.362124891573
2001-06-27,1113.043120811604
2001-06-28,1101.180883287617
2001-06-29,1114.2564895922008
2001-07-02,1107.1981182198408
2001-07-03,1106.3550986834014
2001-07-04,1100.140039445936
2001-07-05,1096.8342435401603
2001-07-06,1085.697853661401
2001-07-09,1075.1001356617264
2001-07-10,1077.3249443385748
2001-07-11,1065.2067349980039
2001-07-12,1080.5173142135484
2001-07-13,1073.6992940930622
2001-07-16,1069.7622978678266
2001-07-17,1062.0287955608887
2001-07-18,1055.400007842376
2001-07-19,1059.0790370049506
2001-07-20,1059.557212539497
2001-07-23,1042.751468145748
2001-07-24,1048.3082055894215
2001-07-25,1051.2848894541305
2001-07-26,1057.5210947369035
2001-07-27,1064.0570053289578
2001-07-30,1057.794044486877
2001-07-31,1066.6192530676094
2001-08-01,1074.906691198128
2001-08-02,1091.6157672652826
2001-08-03,1090.6836698040306
2001-08-06,1086.9568531351358
2001-08-07,1090.2348644860137
2001-08-08,1093.763009085949
2001-08-09,1075.6337142853322
2001-08-10,1080.7855371648227
2001-08-13,1078.9240004682122
2001-08-14,1101.6703686912758
2001-08-15,1107.061290257777
2001-08-16,1106.2655433625434
2001-08-17,1104.4782204760074
2001-08-20,1091.6101215746796
2001-08-21,1097.51744650205
2001-08-22,1102.515335638426
2001-08-23,1098.3721550759872
2001-08-24,1098.3371968308886
2001-08-27,1105.8018151481158
2001-08-28,1096.160645751957
2001-08-29,1090.9610367722644
2001-08-30,1083.7538725083082
2001-08-31,1077.547583540945
2001-09-03,1061.9362083170959
2001-09-04,1070.7453551082351
2001-09-05,1057.778427649664
2001-09-06,1054.8125681555334
2001-09-07,1050.1988914870658
2001-09-10,1032.2820588297027
2001-09-11,1034.2062634382878
2001-09-12,977.4553410832173
2001-09-13,973.952352310086
2001-09-14,962.4665169635849
2001-09-17,912.0692207987765
2001-09-18,927.3195561427352
2001-09-19,947.8135154843704
2001-09-20,937.1875066955995
2001-09-21,914.9833461918265
2001-09-24,916.7653037290745
2001-09-25,916.1323651035216
2001-09-26,916.1533973999224
2001-09-27,916.444450796247
2001-09-28,932.5370015069778
2001-10-01,933.1123943422147
2001-10-02,933.4781215600354
2001-10-03,928.3203338108356
2001-10-04,947.598059083295
2001-10-05,946.6277683140285
2001-10-08,934.2306554797971
2001-10-09,940.827654375921
2001-10-10,935.675253169316
2001-10-11,951.4380016467231
2001-10-12,956.222151760687
2001-10-15,957.1391553389388
2001-10-16,963.6634071067692
2001-10-17,973.2872686160887
2001-10-18,961.172985744975
2001-10-19,960.6397947523494
2001-10-22,964.941299620359
2001-10-23,975.5438227451615
2001-10-24,979.7029427174384
2001-10-25,983.622304518856
2001-10-26,982.4444683870638
2001-10-29,974.8391347456579
2001-10-30,965.279405641683
2001-10-31,961.5224408297743
2001-11-01,963.6169174611308
2001-11-02,965.6040195512999
2001-11-05,970.4506001295379
2001-11-06,975.9428176598359
2001-11-07,965.2518979783856
2001-11-08,976.3800062015663
2001-11-09,975.6302321704035
2001-11-12,978.9895874210818
2001-11-13,969.1498080867624
2001-11-14,976.042233171153
2001-11-15,995.5094878753058
2001-11-16,996.4206267208677
2001-11-19,1008.0055886169199
2001-11-20,1005.7910739530322
2001-11-21,1010.6928783728555
2001-11-22,1013.6434353903068
2001-11-23,1023.2005190216607
2001-11-26,1044.3571919403819
2001-11-27,1040.3315898555875
2001-11-28,1020.0820127621158
2001-11-29,1021.3392761996362
2001-11-30,1029.1065304164747
2001-12-03,1025.3866214722764
2001-12-04,1031.41602480691
2001-12-05,1048.888384047747
2001-12-06,1061.807642408288
2001-12-07,1063.2666488844195
2001-12-10,1055.7169010835373
2001-12-11,1044.8167566250654
2001-12-12,1062.9275137589923
2001-12-13,1043.0048190017824
2001-12-14,1039.0497392569837
2001-12-17,1025.8751120728118
2001-12-18,1016.0923357469935
2001-12-19,1010.0313686034319
2001-12-20,1019.7905068584384
2001-12-21,1004.0645652679757
2001-12-24,1004.3257144470268
2001-12-25,1008.2849267939748
2001-12-26,1004.6864578823212
2001-12-27,1007.0985736556838
2001-12-28,1021.2554282613354
2001-12-31,1031.385247502141
2002-01-01,1031.2971429950799
2002-01-02,1035.1662927401896
2002-01-03,1041.9832382271138
2002-01-04,1060.8661852437835
2002-01-07,1075.0711922628616
2002-01-08,1058.876255736706
2002-01-09,1060.156640388017
2002-01-10,1056.3910467392868
2002-01-11,1047.5259869771792
2002-01-14,1049.6804622130746
2002-01-15,1036.1982156092079
2002-01-16,1031.7562394858692
2002-01-17,1034.21543744401
2002-01-18,1042.2759650017533
2002-01-21,1052.6001277801865
2002-01-22,1039.1273824208322
2002-01-23,1044.1483440472286
2002-01-24,1048.8451567336463
2002-01-25,1063.8699470720883
2002-01-28,1079.1624563181495
2002-01-29,1070.934210976695
2002-01-30,1061.667234126977
2002-01-31,1070.4386719928025
2002-02-01,1061.3048099243413
2002-02-04,1052.266034366081
2002-02-05,1046.0817595202059
2002-02-06,1053.9382869559854
2002-02-07,1050.8633181130301
2002-02-08,1057.5812145986754
2002-02-11,1064.2755328329404
2002-02-12,1074.706074297236
2002-02-13,1076.822697351931
2002-02-14,1093.7981124083515
2002-02-15,1095.6769201943114
2002-02-18,1103.9888578988853
2002-02-19,1086.9949775003893
2002-02-20,1080.7268443231974
2002-02-21,1087.6955038510564
2002-02-22,1083.8827358479684
2002-02-25,1074.3510771820074
2002-02-26,1074.705394699905
2002-02-27,1098.3710143025362
2002-02-28,1100.3456441484248
2002-03-01,1115.4199631887998
2002-03-04,1155.8999868973438
2002-03-05,1156.1574487523685
2002-03-06,1164.2390168712059
2002-03-07,1191.55592715766
2002-03-08,1197.9772095461565
2002-03-11,1212.8404457765546
2002-03-12,1198.2250677229467
2002-03-13,1183.6776765541433
2002-03-14,1191.8809240050039
2002-03-15,1197.2132921948612
2002-03-18,1188.5535651352711
2002-03-19,1196.8227234924516
2002-03-20,1193.6819621609613
2002-03-21,1191.2799023822022
2002-03-22,1183.710241427854
2002-03-25,1178.25648772961
2002-03-26,1177.33619247571
2002-03-27,1184.855412826156
2002-03-28,1188.2865072175887
2002-03-29,1176.990663652857
2002-04-01,1165.7000793290867
2002-04-02,1175.021120921896
2002-04-03,1188.8553130292546
2002-04-04,1199.2972516651946
2002-04-05,1205.7935636249556
2002-04-08,1208.9823805461322
2002-04-09,1195.6641439329323
2002-04-10,1197.347403080987
2002-04-11,1194.4786665713455
2002-04-12,1191.8424511548071
2002-04-15,1205.0410871992647
2002-04-16,1216.1028611323013
2002-04-17,1237.8548562782362
2002-04-18,1245.671118305506
2002-04-19,1242.5979142854062
2002-04-22,1251.0272691748146
2002-04-23,1247.1992268822642
2002-04-24,1243.6017829737625
2002-04-25,1239.4973140916416
2002-04-26,1235.0434937812108
2002-04-29,1223.5412014541362
2002-04-30,1217.3073061535586
2002-05-01,1224.641983694251
2002-05-02,1229.0599765517316
2002-05-03,1237.733598855198
2002-05-06,1226.931066296634
2002-05-07,1217.9359027014677
2002-05-08,1224.7811686711095
2002-05-09,1229.9312488907367
2002-05-10,1227.7009663387903
2002-05-13,1221.195684760561
2002-05-14,1214.4054730210808
2002-05-15,1233.7835144952255
2002-05-16,1237.8165055717338
2002-05-17,1254.112673320878
2002-05-20,1247.4957173816365
2002-05-21,1241.9672974309706
2002-05-22,1252.7771371515482
2002-05-23,1249.3109499559096
2002-05-24,1262.671419972929
2002-05-27,1261.7090978208169
2002-05-28,1259.9344847060527
2002-05-29,1256.9339404338587
2002-05-30,1259.9312456104449
