Date,AC PACIFIC EX JAPAN EQUAL WEIGHTED
1999-08-05,1578.2456938002185
1999-08-06,1560.6586286636218
1999-08-09,1550.160149660002
1999-08-10,1525.7315738040334
1999-08-11,1474.5530301993688
1999-08-12,1501.8317837855009
1999-08-13,1486.1298066073534
1999-08-16,1514.421111005896
1999-08-17,1484.6580724226567
1999-08-18,1505.910673479272
1999-08-19,1530.6763814549831
1999-08-20,1542.5865119568589
1999-08-23,1564.8399339054765
1999-08-24,1559.4906605867168
1999-08-25,1578.2382295401578
1999-08-26,1569.6448042633426
1999-08-27,1554.7484898061314
1999-08-30,1539.1689493160413
1999-08-31,1539.0226632864815
1999-09-01,1524.7493490685283
1999-09-02,1508.399640402587
1999-09-03,1494.4930937066688
1999-09-06,1495.387107892202
1999-09-07,1496.0499122851984
1999-09-08,1471.105389058168
1999-09-09,1493.2710956738003
1999-09-10,1526.43380709187
1999-09-13,1545.479833695299
1999-09-14,1533.0866593001097
1999-09-15,1508.8547271785578
1999-09-16,1487.1430108632064
1999-09-17,1486.1134245476596
1999-09-20,1485.6381136578
1999-09-21,1482.4399147283323
1999-09-22,1467.709412485931
1999-09-23,1452.7034154781502
1999-09-24,1445.3645104307916
1999-09-27,1429.4488967532725
1999-09-28,1424.2185967653436
1999-09-29,1418.4401834933813
1999-09-30,1414.9031538728993
1999-10-01,1440.1570877953766
1999-10-04,1445.3392033146017
1999-10-05,1444.7907081356364
1999-10-06,1458.8263865108524
1999-10-07,1471.7879846976896
1999-10-08,1461.3147349147935
1999-10-11,1458.5816060629027
1999-10-12,1464.6754412097519
1999-10-13,1446.1904184499713
1999-10-14,1450.147105660281
1999-10-15,1446.3939223978143
1999-10-18,1420.8433946553866
1999-10-19,1421.3299889223638
1999-10-20,1445.5048696713397
1999-10-21,1466.7361017052933
1999-10-22,1467.645635573178
1999-10-25,1458.2964378407494
1999-10-26,1450.9175201340029
1999-10-27,1439.0312679305878
1999-10-28,1447.1365256349302
1999-10-29,1471.171815524115
1999-11-01,1493.56939168914
1999-11-02,1497.2429449793187
1999-11-03,1494.89402252079
1999-11-04,1505.523056726193
1999-11-05,1506.537811099821
1999-11-08,1497.70402778626
1999-11-09,1509.4179216620512
1999-11-10,1513.6560881305033
1999-11-11,1519.1275224101967
1999-11-12,1521.6343649079363
1999-11-15,1530.9081999450848
1999-11-16,1530.2774850503301
1999-11-17,1513.2120208064257
1999-11-18,1518.1332641794568
1999-11-19,1526.361126798101
1999-11-22,1529.7216360213533
1999-11-23,1512.5820692185364
1999-11-24,1488.9939735106523
1999-11-25,1473.3294111847608
1999-11-26,1450.8050608517312
1999-11-29,1449.79708362816
1999-11-30,1459.5316202741428
1999-12-01,1467.5895160118885
1999-12-02,1479.8380510589093
1999-12-03,1488.339416672931
1999-12-06,1489.6544805187605
1999-12-07,1475.0099102221118
1999-12-08,1475.75929290071
1999-12-09,1474.213273475406
1999-12-10,1491.7719404953575
1999-12-13,1508.2006196087632
1999-12-14,1511.8549891215844
1999-12-15,1503.315272245434
1999-12-16,1491.2313887556575
1999-12-17,1483.4458671242232
1999-12-20,1488.4958443850635
1999-12-21,1476.6587063390803
1999-12-22,1485.1235444498282
1999-12-23,1489.7107341794358
1999-12-24,1498.2562127149772
1999-12-27,1500.1340010927815
1999-12-28,1497.9121717983842
1999-12-29,1500.9660030549303
1999-12-30,1512.5404028479725
1999-12-31,1514.7612581865715
2000-01-03,1526.3729414674895
2000-01-04,1566.0007470925975
2000-01-05,1517.5416428739388
2000-01-06,1493.1577185584526
2000-01-07,1519.6884005098734
2000-01-10,1548.343125196231
2000-01-11,1536.5630087053082
2000-01-12,1534.5102015089801
2000-01-13,1535.7336052291591
2000-01-14,1539.7028017229452
2000-01-17,1552.220230572719
2000-01-18,1543.587824861636
2000-01-19,1508.9977964796283
2000-01-20,1516.170070885632
2000-01-21,1510.5897767995173
2000-01-24,1519.1208998435873
2000-01-25,1503.7102345422015
2000-01-26,1506.2259178398174
2000-01-27,1523.5105245159834
2000-01-28,1522.0955933546534
2000-01-31,1519.891191061069
2000-02-01,1512.883856017492
2000-02-02,1511.3869603657413
2000-02-03,1520.1901264831806
2000-02-04,1531.3505227002374
2000-02-07,1536.036167446673
2000-02-08,1525.874591680252
2000-02-09,1536.0467777413699
2000-02-10,1534.2637017941863
2000-02-11,1532.6612528203207
2000-02-14,1506.1436296571421
2000-02-15,1485.3402988667367
2000-02-16,1486.0541401699322
2000-02-17,1498.8342431529024
2000-02-18,1494.997443303547
2000-02-21,1475.4337285234658
2000-02-22,1440.2885463803887
2000-02-23,1451.0037958630621
2000-02-24,1433.155854665446
2000-02-25,1430.5649290842282
2000-02-28,1404.7268211471194
2000-02-29,1401.583170159002
2000-03-01,1405.4341554430666
2000-03-02,1417.453032242332
2000-03-03,1412.750149028526
2000-03-06,1427.1083181099298
2000-03-07,1429.4479955867525
2000-03-08,1432.4231681060126
2000-03-09,1437.6134502965429
2000-03-10,1441.9054959631044
2000-03-13,1418.8854577483382
2000-03-14,1415.0770971630466
2000-03-15,1389.5453548706384
2000-03-16,1385.786351027754
2000-03-17,1413.2380043606777
2000-03-20,1401.3489316091698
2000-03-21,1405.3534606435471
2000-03-22,1421.35983740933
2000-03-23,1433.961394267076
2000-03-24,1440.0041937730891
2000-03-27,1456.8418753027213
2000-03-28,1462.0901705485528
2000-03-29,1453.1806335722654
2000-03-30,1441.1432116011658
2000-03-31,1434.2207264953604
2000-04-03,1418.5828859470869
2000-04-04,1411.4058002804989
2000-04-05,1407.7406204543556
2000-04-06,1406.6396485629273
2000-04-07,1419.3806524985375
2000-04-10,1436.3689232866495
2000-04-11,1423.0994569095703
2000-04-12,1426.9899396047442
2000-04-13,1419.3634919006554
2000-04-14,1419.7495041306115
2000-04-17,1327.6835701986804
2000-04-18,1363.8320253041534
2000-04-19,1364.7431602938573
2000-04-20,1363.8162473720106
2000-04-21,1373.539877187174
2000-04-24,1363.9386152028649
2000-04-25,1360.6353581763417
2000-04-26,1336.2543353421902
2000-04-27,1321.1087985194504
2000-04-28,1332.0679351264416
2000-05-01,1325.214702227344
2000-05-02,1326.10316280148
2000-05-03,1321.3458722859102
2000-05-04,1321.8120154681746
2000-05-05,1335.4673798291321
2000-05-08,1320.5321416856816
2000-05-09,1309.7296498305288
2000-05-10,1295.8968147356577
2000-05-11,1274.913520623564
2000-05-12,1286.254346413944
2000-05-15,1271.2977763937927
2000-05-16,1280.5591593206564
2000-05-17,1268.1598729855962
2000-05-18,1249.8142733812474
2000-05-19,1244.5730938660506
2000-05-22,1203.29548064366
2000-05-23,1187.9703021315324
2000-05-24,1179.7683897632724
2000-05-25,1188.9372039547277
2000-05-26,1162.0123343902922
2000-05-29,1174.2063674017404
2000-05-30,1181.9322917079346
2000-05-31,1196.0889224593566
2000-06-01,1197.8808102039554
2000-06-02,1222.23807152775
2000-06-05,1252.4858060857368
2000-06-06,1250.5182133465937
2000-06-07,1254.2440152306278
2000-06-08,1249.4109866692354
2000-06-09,1255.5825716438496
2000-06-12,1258.1024272301836
2000-06-13,1240.6357998126393
2000-06-14,1246.5062302723848
2000-06-15,1232.1402345674878
2000-06-16,1235.171913660407
2000-06-19,1220.8017927748956
2000-06-20,1228.2042360614316
2000-06-21,1232.8786752554893
2000-06-22,1232.2869199403954
2000-06-23,1232.5911520799239
2000-06-26,1232.9793577487665
2000-06-27,1237.1016541250842
2000-06-28,1245.5087545637487
2000-06-29,1233.2430720554853
2000-06-30,1245.4946539680755
2000-07-03,1240.7430667627702
2000-07-04,1232.8480521390863
2000-07-05,1239.353878714801
2000-07-06,1242.0888088685424
2000-07-07,1248.7025001212696
2000-07-10,1262.1215133503651
2000-07-11,1261.8030442138386
2000-07-12,1267.1764705891421
2000-07-13,1261.8674384821536
2000-07-14,1258.235859147132
2000-07-17,1261.967216148073
2000-07-18,1244.0258237907024
2000-07-19,1249.2294512007754
2000-07-20,1247.9208609049042
2000-07-21,1255.1869091094004
2000-07-24,1233.0422464914564
2000-07-25,1223.1783976066645
2000-07-26,1221.6898180695607
2000-07-27,1213.47633547641
2000-07-28,1203.6046378699234
2000-07-31,1202.4645874236955
2000-08-01,1216.6829985492673
2000-08-02,1226.1027875888562
2000-08-03,1232.91333201306
2000-08-04,1233.7047262391138
2000-08-07,1217.882998116409
2000-08-08,1216.2291373354428
2000-08-09,1224.3619409375124
2000-08-10,1231.8833371834676
2000-08-11,1235.2453481341036
2000-08-14,1238.5389535558163
2000-08-15,1240.6682050262957
2000-08-16,1253.793746299876
2000-08-17,1259.7762274891286
2000-08-18,1251.7733765637026
2000-08-21,1247.0624596223226
2000-08-22,1250.070742334437
2000-08-23,1230.5778888454104
2000-08-24,1218.550753480753
2000-08-25,1216.2720654937086
2000-08-28,1212.9651461960793
2000-08-29,1209.1035256984987
2000-08-30,1199.206550904661
2000-08-31,1194.2642581849716
2000-09-01,1187.9159282628138
2000-09-04,1198.3122117150835
2000-09-05,1196.3623720080584
2000-09-06,1181.3682614702186
2000-09-07,1163.2264692865476
2000-09-08,1161.3955311698396
2000-09-11,1143.3203685841836
2000-09-12,1132.7835567069476
2000-09-13,1132.7900814573152
2000-09-14,1118.8196504605116
2000-09-15,1111.1151246203945
2000-09-18,1056.3231944141305
2000-09-19,1050.728828297399
2000-09-20,1058.9550416421953
2000-09-21,1050.9375228178537
2000-09-22,1022.3257974210003
2000-09-25,1045.564689957552
2000-09-26,1048.533717050765
2000-09-27,1051.8566016183788
2000-09-28,1048.5793048514327
2000-09-29,1050.892189386596
2000-10-02,1034.558515493664
2000-10-03,1040.303229918777
2000-10-04,1032.9712236532
2000-10-05,1039.0324204711712
2000-10-06,1048.3308338603247
2000-10-09,1026.4699553688845
2000-10-10,1022.7911291628869
2000-10-11,1003.8429925060061
2000-10-12,993.7024218741805
2000-10-13,983.949361889043
2000-10-16,995.1762715001769
2000-10-17,982.470306967686
2000-10-18,971.7981537026523
2000-10-19,964.9931721254721
2000-10-20,991.1358799034881
2000-10-23,989.7235765669067
2000-10-24,995.0471843054472
2000-10-25,991.8910565188393
2000-10-26,986.0607758058649
2000-10-27,981.950436367962
2000-10-30,967.3423077741131
2000-10-31,965.7677093868808
2000-11-01,986.0617237610375
2000-11-02,991.594188013248
2000-11-03,1006.0104248486255
2000-11-06,1016.7938286925216
2000-11-07,1013.5542811085097
2000-11-08,1016.9042007907607
2000-11-09,1013.9926086545199
2000-11-10,1014.0390899357661
2000-11-13,983.3799465957146
2000-11-14,994.2026187192112
2000-11-15,994.9264195749862
2000-11-16,984.0740147629216
2000-11-17,979.2786956894313
2000-11-20,960.36279170613
2000-11-21,957.9605418610981
2000-11-22,952.6754410085803
2000-11-23,946.1792803386152
2000-11-24,958.3616357228523
2000-11-27,967.1045061456288
2000-11-28,958.844313710017
2000-11-29,944.7827220360141
2000-11-30,937.0331699649544
2000-12-01,945.9546022819998
2000-12-04,941.1386166242328
2000-12-05,949.9656237699137
2000-12-06,954.7125722132736
2000-12-07,954.9048234167886
2000-12-08,960.9055011052509
2000-12-11,969.6829226631583
2000-12-12,961.7201061487578
2000-12-13,965.0051051484385
2000-12-14,958.7325799758063
2000-12-15,945.7674176912893
2000-12-18,935.7310250699522
2000-12-19,934.6799036878259
2000-12-20,921.2846172948731
2000-12-21,911.44531997323
2000-12-22,909.3183551999686
2000-12-25,909.3297160358617
2000-12-26,906.1294730108551
2000-12-27,903.8470792504816
2000-12-28,908.1796257872148
2000-12-29,909.4807250978106
2001-01-01,910.2759157211199
2001-01-02,911.5368687564242
2001-01-03,906.5835235157056
2001-01-04,938.5236298269804
2001-01-05,964.1909366703057
2001-01-08,974.1366158661365
2001-01-09,983.1500105334347
2001-01-10,971.1802617488179
2001-01-11,966.3365870248965
2001-01-12,978.5432737851465
2001-01-15,986.8102639371389
2001-01-16,991.8356970951008
2001-01-17,986.6106764243282
2001-01-18,995.0327108509571
2001-01-19,1017.0350291777839
2001-01-22,1043.1401345373652
2001-01-23,1045.1262605044788
2001-01-24,1045.1382036101545
2001-01-25,1051.2177712682992
2001-01-26,1042.0372417204
2001-01-29,1044.320982709667
2001-01-30,1041.9032947266517
2001-01-31,1066.8581826114053
2001-02-01,1064.313817413953
2001-02-02,1072.987789996538
2001-02-05,1049.3562729641333
2001-02-06,1049.0982021998639
2001-02-07,1035.6364532153946
2001-02-08,1038.5606844192218
2001-02-09,1046.6021955663475
2001-02-12,1050.8469960807631
2001-02-13,1056.8962647556377
2001-02-14,1050.5773891315694
2001-02-15,1057.9367235851025
2001-02-16,1060.524886152039
2001-02-19,1053.7691333999048
2001-02-20,1069.641474583982
2001-02-21,1059.5437255427942
2001-02-22,1047.5916297333642
2001-02-23,1057.8846147836698
2001-02-26,1059.6786898539958
2001-02-27,1057.3308386621131
2001-02-28,1048.017481284205
2001-03-01,1031.8588566951735
2001-03-02,1020.7776839228308
2001-03-05,1022.0918754259984
2001-03-06,1026.6037419372249
2001-03-07,1025.7581350614169
2001-03-08,1023.5116083178748
2001-03-09,1014.1380967678987
2001-03-12,987.8925278307925
2001-03-13,968.5310825403709
2001-03-14,970.7884618005288
2001-03-15,966.9811193446016
2001-03-16,960.0632319975645
2001-03-19,950.6041660531189
2001-03-20,948.5466073519822
2001-03-21,947.0135215613477
2001-03-22,938.3629140500271
2001-03-23,947.2087129166993
2001-03-26,959.2509705767193
2001-03-27,950.1791336035516
2001-03-28,944.071700522687
2001-03-29,936.7132454035732
2001-03-30,934.2442566988101
2001-04-02,924.1685195272107
2001-04-03,911.0108997566925
2001-04-04,894.4527403011728
2001-04-05,897.5821865103557
2001-04-06,907.2466651594297
2001-04-09,893.596661186374
2001-04-10,896.8839650840633
2001-04-11,910.7275525128721
2001-04-12,920.6294243131645
2001-04-13,925.279643265369
2001-04-16,917.6641127746279
2001-04-17,908.6912692989803
2001-04-18,923.1182346122843
2001-04-19,938.1500719714759
2001-04-20,933.4002689379134
2001-04-23,932.2015798057864
2001-04-24,931.5072405555459
2001-04-25,929.3520412108943
2001-04-26,929.5728818580172
2001-04-27,930.8619222537262
2001-04-30,941.0697962004193
2001-05-01,945.9962808763304
2001-05-02,964.8750834620635
2001-05-03,967.7637279380423
2001-05-04,958.9833337564488
2001-05-07,963.0041525970023
2001-05-08,955.1249646903343
2001-05-09,956.924623060534
2001-05-10,958.0551100467459
2001-05-11,965.4759441122687
2001-05-14,958.8013982682635
2001-05-15,960.2474896499942
2001-05-16,958.415694079882
2001-05-17,974.156185174097
2001-05-18,970.7774981655809
2001-05-21,975.8426006335889
2001-05-22,979.1015416122989
2001-05-23,994.9561906025538
2001-05-24,1002.221214390756
2001-05-25,999.96337299821
2001-05-28,997.0200558590444
2001-05-29,998.7085010001799
2001-05-30,992.836086854599
2001-05-31,989.2376028397266
2001-06-01,982.406087141074
2001-06-04,988.521091447847
2001-06-05,989.1441501581102
2001-06-06,992.2332449332114
2001-06-07,997.1722492852467
2001-06-08,1009.6976935573068
2001-06-11,1008.6851745475726
2001-06-12,1006.8895154108429
2001-06-13,1011.5582769926768
2001-06-14,1003.4126784387623
2001-06-15,1004.8320125546978
2001-06-18,993.3309690339757
2001-06-19,989.2394162877513
2001-06-20,985.860040428535
2001-06-21,990.358853741395
2001-06-22,990.1227448737519
2001-06-25,991.8355479133926
2001-06-26,987.2434139616621
2001-06-27,986.4810002467109
2001-06-28,976.8830655325547
2001-06-29,988.3763685221226
2001-07-02,981.8056842175598
2001-07-03,983.7973885252461
2001-07-04,981.3699143031878
2001-07-05,981.2489142439763
2001-07-06,974.1131730326128
2001-07-09,962.2822564819709
2001-07-10,962.49216540313
2001-07-11,947.1573220736075
2001-07-12,957.2124144024946
2001-07-13,953.5256408729686
2001-07-16,951.1559903507848
2001-07-17,947.0933784923853
2001-07-18,946.2009437346791
2001-07-19,950.503041123756
2001-07-20,950.0656927991151
2001-07-23,944.8752074076042
2001-07-24,946.3175058641734
2001-07-25,949.2431586473666
2001-07-26,956.8678041908372
2001-07-27,964.5694723002508
2001-07-30,967.7185791634702
2001-07-31,970.5021379942053
2001-08-01,981.1903618540094
2001-08-02,989.478411129211
2001-08-03,990.8109370312698
2001-08-06,983.5596385333483
2001-08-07,983.3554633574661
2001-08-08,991.0439483101845
2001-08-09,978.8127705357613
2001-08-10,982.5597437658043
2001-08-13,989.432785526247
2001-08-14,1005.853552262838
2001-08-15,1004.742540187069
2001-08-16,1007.6142164683545
2001-08-17,1008.442886072353
2001-08-20,998.0597516688977
2001-08-21,1001.6147360886429
2001-08-22,1004.4419468448405
2001-08-23,1003.061141811848
2001-08-24,1005.0887440592695
2001-08-27,1013.7077193849509
2001-08-28,1003.9131048584395
2001-08-29,1002.6631601985407
2001-08-30,1002.0162036090145
2001-08-31,993.7348393133863
2001-09-03,987.1962393329219
2001-09-04,992.7971746531684
2001-09-05,986.7750251227272
2001-09-06,985.6819493452916
2001-09-07,981.0279607067984
2001-09-10,972.2164709081845
2001-09-11,967.2810657782793
2001-09-12,924.9680415854888
2001-09-13,908.7156223037333
2001-09-14,874.6249059531889
2001-09-17,826.7173623827046
2001-09-18,836.3916387945155
2001-09-19,855.1010910563097
2001-09-20,844.4928777824802
2001-09-21,823.2795399792618
2001-09-24,828.0440916668784
2001-09-25,824.2243788312327
2001-09-26,826.1492295888453
2001-09-27,832.170378287602
2001-09-28,844.9366488586363
2001-10-01,841.2944558845589
2001-10-02,836.4384324016465
2001-10-03,836.8201836954483
2001-10-04,855.5397355472226
2001-10-05,858.0746277610659
2001-10-08,840.21396491503
2001-10-09,858.6349756288882
2001-10-10,853.5976042469811
2001-10-11,867.1944852815373
2001-10-12,866.785196649253
2001-10-15,868.6013388710674
2001-10-16,874.0193256167603
2001-10-17,882.615200536556
2001-10-18,873.8906440126777
2001-10-19,867.2648447235154
2001-10-22,868.9299404465876
2001-10-23,877.211720264161
2001-10-24,881.9193265700561
2001-10-25,882.0107847594104
2001-10-26,885.0493390448581
2001-10-29,881.5292202973045
2001-10-30,872.439066188645
2001-10-31,872.7202041406601
2001-11-01,876.0362219204007
2001-11-02,879.1659981791903
2001-11-05,885.363505713571
2001-11-06,887.1036939070863
2001-11-07,883.4838633107597
2001-11-08,892.9279006884118
2001-11-09,896.2803141293605
2001-11-12,906.8977313033174
2001-11-13,905.3502710385787
2001-11-14,917.5972174174412
2001-11-15,930.7190330238211
2001-11-16,932.3285200757068
2001-11-19,944.519124939475
2001-11-20,941.8875948915216
2001-11-21,945.30676901401
2001-11-22,948.3931149010668
2001-11-23,967.0400738505741
2001-11-26,982.9330089295652
2001-11-27,981.822341666798
2001-11-28,960.0799142776226
2001-11-29,963.2235663474642
2001-11-30,969.0133846162486
2001-12-03,978.9727235470432
2001-12-04,986.184062717206
2001-12-05,1004.088119325784
2001-12-06,1021.0232072854632
2001-12-07,1033.6669624930635
2001-12-10,1032.7702207742775
2001-12-11,1024.5736730139095
2001-12-12,1039.1786225807627
2001-12-13,1025.291129669853
2001-12-14,1025.2115837033289
2001-12-17,1018.5317999801562
2001-12-18,1006.0830060832645
2001-12-19,1001.5321708597922
2001-12-20,1008.8785668181259
2001-12-21,993.1424392547929
2001-12-24,998.6429439671954
2001-12-25,1007.2624475722297
2001-12-26,1009.9367514703908
2001-12-27,1009.7083555615858
2001-12-28,1021.8568593180213
2001-12-31,1033.5894334280515
2002-01-01,1033.5894334280515
2002-01-02,1045.0304455341816
2002-01-03,1050.4799078411645
2002-01-04,1069.4394838410783
2002-01-07,1088.0685476938543
2002-01-08,1081.3837527749845
2002-01-09,1087.9327076945056
2002-01-10,1089.8213588731257
2002-01-11,1080.513969228897
2002-01-14,1076.7505091225635
2002-01-15,1067.2106996176303
2002-01-16,1060.542888684114
2002-01-17,1061.921393856976
2002-01-18,1062.6583394608747
2002-01-21,1077.8660734517632
2002-01-22,1076.6858343743666
2002-01-23,1086.4931468518216
2002-01-24,1095.4416126020362
2002-01-25,1116.8536556566808
2002-01-28,1130.476184423927
2002-01-29,1126.2575387812367
2002-01-30,1112.9306258089578
2002-01-31,1126.0974726945713
2002-02-01,1119.7881750846307
2002-02-04,1112.938262082158
2002-02-05,1113.627372117211
2002-02-06,1119.9800771673538
2002-02-07,1107.4264983331407
2002-02-08,1114.7642982058867
2002-02-11,1120.9501442228452
2002-02-12,1120.3954618437917
2002-02-13,1121.7566026113604
2002-02-14,1142.136837059517
2002-02-15,1147.4471907985562
2002-02-18,1158.5190953667836
2002-02-19,1151.0412437994764
2002-02-20,1143.678184447475
2002-02-21,1137.589510258939
2002-02-22,1126.037795349573
2002-02-25,1113.7567327709833
2002-02-26,1116.5273383008687
2002-02-27,1136.4557404179577
2002-02-28,1139.8229939172134
2002-03-01,1143.8165671088634
2002-03-04,1168.1435555789776
2002-03-05,1174.149595121345
2002-03-06,1184.7504754954773
2002-03-07,1192.4591062662505
2002-03-08,1193.5032119127468
2002-03-11,1203.8285239224551
2002-03-12,1203.4004680611733
2002-03-13,1202.3015760316002
2002-03-14,1204.4723029967063
2002-03-15,1201.4929905672982
2002-03-18,1207.897248646721
2002-03-19,1210.948871744796
2002-03-20,1218.5274043094882
2002-03-21,1218.9168516094687
2002-03-22,1229.4178359335415
2002-03-25,1224.6721275177756
2002-03-26,1221.1247604731545
2002-03-27,1225.5651482291946
2002-03-28,1229.6612148710942
2002-03-29,1224.7142692867394
2002-04-01,1216.7848226661267
2002-04-02,1221.459339736468
2002-04-03,1226.1664340073457
2002-04-04,1232.062988345122
2002-04-05,1238.8620546084119
2002-04-08,1242.0989094562494
2002-04-09,1230.5624038187943
2002-04-10,1224.3254221640916
2002-04-11,1231.8767460596307
2002-04-12,1238.5818186443971
2002-04-15,1249.9055337208188
2002-04-16,1257.717370851969
2002-04-17,1283.2985778968573
2002-04-18,1284.276427062594
2002-04-19,1288.022467630943
2002-04-22,1290.492929549062
2002-04-23,1280.5606875525273
2002-04-24,1275.467624443254
2002-04-25,1263.477778313849
2002-04-26,1264.3844852945695
2002-04-29,1244.8871228463418
2002-04-30,1239.307643229386
2002-05-01,1240.9238557262381
2002-05-02,1247.0427912922303
2002-05-03,1255.1797265334635
2002-05-06,1238.058746414527
2002-05-07,1236.6889161651322
2002-05-08,1247.9944922529794
2002-05-09,1246.7954184160117
2002-05-10,1244.8282027926641
2002-05-13,1240.6301112344713
2002-05-14,1240.61187320102
2002-05-15,1258.7635966879247
2002-05-16,1256.9541502256443
2002-05-17,1270.0896441412463
2002-05-20,1257.0331379538834
2002-05-21,1239.0236889858163
2002-05-22,1245.5748358255764
2002-05-23,1237.7259834959043
2002-05-24,1250.2428867550532
2002-05-27,1250.2056473234193
2002-05-28,1251.0399203159293
2002-05-29,1248.9300945441453
2002-05-30,1252.767474103445
2002-05-31,1243.644244412827
2002-06-03,1242.3256042180699
2002-06-04,1240.5494280629143
2002-06-05,1243.987672217814
2002-06-06,1249.0140759664146
2002-06-07,1238.3156866795557
2002-06-10,1249.4784252802842
2002-06-11,1245.2088351303435
