Date,ACWI ex USA EQUAL WEIGHTED
1999-06-08,1238.1297902441308
1999-06-09,1238.240912979082
1999-06-10,1251.3352828261538
1999-06-11,1261.251432847119
1999-06-14,1256.5309166986515
1999-06-15,1252.5244122565352
1999-06-16,1256.7789775788438
1999-06-17,1269.8313847566635
1999-06-18,1274.9538225167896
1999-06-21,1286.1104463205404
1999-06-22,1292.654726204745
1999-06-23,1287.3159443901727
1999-06-24,1284.4219294566208
1999-06-25,1283.379876341769
1999-06-28,1288.7934997086952
1999-06-29,1292.6125132973993
1999-06-30,1288.4019046795243
1999-07-01,1299.4929903496138
1999-07-02,1307.5166924276143
1999-07-05,1321.6318502030483
1999-07-06,1323.5081208623035
1999-07-07,1317.2715316391127
1999-07-08,1314.7416463978916
1999-07-09,1321.376731791344
1999-07-12,1322.2589718494285
1999-07-13,1311.5217432408826
1999-07-14,1310.686906842947
1999-07-15,1319.325987159415
1999-07-16,1312.3949647016966
1999-07-19,1316.7167285307153
1999-07-20,1318.8445610424772
1999-07-21,1314.6630644585657
1999-07-22,1307.0797681075974
1999-07-23,1291.2057778089948
1999-07-26,1279.8479629841129
1999-07-27,1278.0554152112798
1999-07-28,1289.4300201964074
1999-07-29,1295.053233509909
1999-07-30,1299.7725367860983
1999-08-02,1289.7828881843009
1999-08-03,1294.4044636361948
1999-08-04,1298.0873600549844
1999-08-05,1279.993152309767
1999-08-06,1272.3189458477711
1999-08-09,1271.563360331686
1999-08-10,1264.6076227344038
1999-08-11,1255.1506319809614
1999-08-12,1268.7023924758385
1999-08-13,1267.843920885684
1999-08-16,1284.0053364298935
1999-08-17,1278.3371514228586
1999-08-18,1285.2399113503527
1999-08-19,1289.8038425886507
1999-08-20,1302.3441997030761
1999-08-23,1316.5301452801557
1999-08-24,1311.3778037054092
1999-08-25,1312.448324759156
1999-08-26,1305.746148083837
1999-08-27,1304.6300608844506
1999-08-30,1306.8522897543094
1999-08-31,1300.919435222532
1999-09-01,1309.066773719927
1999-09-02,1304.0057242090488
1999-09-03,1302.9996329590697
1999-09-06,1311.6069884697197
1999-09-07,1306.6891967402146
1999-09-08,1300.0788210845628
1999-09-09,1312.9170430520728
1999-09-10,1319.2329122827505
1999-09-13,1324.7445898583383
1999-09-14,1321.8553243074919
1999-09-15,1313.3313866686392
1999-09-16,1300.1080431101032
1999-09-17,1297.909459101254
1999-09-20,1302.6393571924768
1999-09-21,1302.7409432982886
1999-09-22,1292.3859902744227
1999-09-23,1286.9922103408696
1999-09-24,1273.5365542220864
1999-09-27,1269.6877131154204
1999-09-28,1273.9927848680577
1999-09-29,1273.170810266944
1999-09-30,1281.999133716061
1999-10-01,1288.840694535102
1999-10-04,1294.0383266504282
1999-10-05,1293.059480800183
1999-10-06,1297.9023932415175
1999-10-07,1308.532153988619
1999-10-08,1303.5100670731356
1999-10-11,1306.5534640822755
1999-10-12,1309.3417007591993
1999-10-13,1293.4913674578668
1999-10-14,1291.4818159653155
1999-10-15,1282.6307196063071
1999-10-18,1264.6256372608927
1999-10-19,1269.409041569297
1999-10-20,1280.885172269006
1999-10-21,1281.3853606586915
1999-10-22,1284.388354030951
1999-10-25,1285.1626708271685
1999-10-26,1282.465596919788
1999-10-27,1272.2244628043848
1999-10-28,1275.2269325726331
1999-10-29,1293.2638905501396
1999-11-01,1296.4388392922615
1999-11-02,1302.5228182491448
1999-11-03,1303.4420040181078
1999-11-04,1312.098085990848
1999-11-05,1311.0575199690438
1999-11-08,1307.187637458717
1999-11-09,1315.042124445758
1999-11-10,1321.8388788871475
1999-11-11,1318.8297354741221
1999-11-12,1316.557871046297
1999-11-15,1319.2651194772025
1999-11-16,1320.1097550479083
1999-11-17,1327.2861458932935
1999-11-18,1330.7352579341389
1999-11-19,1334.5765989605645
1999-11-22,1339.1257173735612
1999-11-23,1336.4663962849484
1999-11-24,1321.9365178972957
1999-11-25,1322.411442467326
1999-11-26,1320.563912260054
1999-11-29,1320.5877241570713
1999-11-30,1316.433394837652
1999-12-01,1325.7938783059278
1999-12-02,1334.3866002962409
1999-12-03,1342.31980791024
1999-12-06,1351.5421967921086
1999-12-07,1349.7578214484606
1999-12-08,1347.5013944416478
1999-12-09,1349.248680837783
1999-12-10,1358.0140051485037
1999-12-13,1363.4010051714592
1999-12-14,1358.1908071970452
1999-12-15,1356.6445701807615
1999-12-16,1365.275124383456
1999-12-17,1364.0671583115368
1999-12-20,1371.287408633218
1999-12-21,1369.8543921568837
1999-12-22,1380.5300525991593
1999-12-23,1388.4849726314885
1999-12-24,1392.7495425283607
1999-12-27,1397.0093069487693
1999-12-28,1395.1993692870142
1999-12-29,1398.4550262552334
1999-12-30,1406.8825286467757
1999-12-31,1408.1494248523013
2000-01-03,1426.6975760226117
2000-01-04,1425.977109453577
2000-01-05,1406.0891713572462
2000-01-06,1402.348589663144
2000-01-07,1418.4005896333126
2000-01-10,1438.1553671907222
2000-01-11,1436.1468571562611
2000-01-12,1435.8226511203918
2000-01-13,1450.9791794428793
2000-01-14,1462.5280605840012
2000-01-17,1475.8330349372445
2000-01-18,1469.891210158483
2000-01-19,1449.779024787117
2000-01-20,1450.1111667854325
2000-01-21,1444.4879129493154
2000-01-24,1442.6741793618799
2000-01-25,1424.1269608816344
2000-01-26,1428.8180149793359
2000-01-27,1430.5468709157371
2000-01-28,1420.890357208317
2000-01-31,1404.742257999049
2000-02-01,1403.3053259986802
2000-02-02,1408.3190038745483
2000-02-03,1424.7172343356162
2000-02-04,1432.1114984122917
2000-02-07,1431.5775522428564
2000-02-08,1437.0961125845454
2000-02-09,1438.6954175484295
2000-02-10,1435.8927575702216
2000-02-11,1431.2363912342455
2000-02-14,1417.653767329948
2000-02-15,1409.5910903679835
2000-02-16,1413.5611531695654
2000-02-17,1418.8170004011108
2000-02-18,1413.258968298999
2000-02-21,1399.1551640885077
2000-02-22,1391.2495518727342
2000-02-23,1398.2704001682266
2000-02-24,1397.3526693414778
2000-02-25,1395.7733720877843
2000-02-28,1380.259307995722
2000-02-29,1379.283426390641
2000-03-01,1400.132362090972
2000-03-02,1405.7921547491637
2000-03-03,1401.6537498856628
2000-03-06,1405.835133012673
2000-03-07,1404.0526175441248
2000-03-08,1396.121883143858
2000-03-09,1408.607772138351
2000-03-10,1409.415490047919
2000-03-13,1394.6238235838696
2000-03-14,1393.4184160070222
2000-03-15,1385.5136290288212
2000-03-16,1400.9603845479312
2000-03-17,1408.697067105848
2000-03-20,1406.4363030272616
2000-03-21,1409.2774306327092
2000-03-22,1408.9720256888102
2000-03-23,1413.784969656323
2000-03-24,1424.2928823405387
2000-03-27,1436.765315182697
2000-03-28,1439.701791429393
2000-03-29,1434.7840045323142
2000-03-30,1418.5465930128416
2000-03-31,1428.7730452563762
2000-04-03,1423.6351647508798
2000-04-04,1416.3529611992485
2000-04-05,1411.700614499424
2000-04-06,1418.4203508323983
2000-04-07,1425.8187909711733
2000-04-10,1430.3350510692294
2000-04-11,1418.0018488366516
2000-04-12,1423.608978405088
2000-04-13,1416.9146305345594
2000-04-14,1406.4962272644523
2000-04-17,1352.2898914818163
2000-04-18,1368.9926193876267
2000-04-19,1371.8925448851398
2000-04-20,1371.1311181689332
2000-04-21,1367.5501581864637
2000-04-24,1372.8230022231348
2000-04-25,1373.705758036888
2000-04-26,1367.5754826427794
2000-04-27,1353.1615649417506
2000-04-28,1356.2169375209326
2000-05-01,1355.5270899798481
2000-05-02,1361.922795591673
2000-05-03,1348.0391236166095
2000-05-04,1348.5283466039427
2000-05-05,1351.8086631723809
2000-05-08,1345.8223879121185
2000-05-09,1343.6058203947543
2000-05-10,1340.1187231992942
2000-05-11,1330.8734298934166
2000-05-12,1341.474509068924
2000-05-15,1344.3718821956202
2000-05-16,1348.7794486720354
2000-05-17,1333.4552521072308
2000-05-18,1328.7341961915656
2000-05-19,1322.0223202875727
2000-05-22,1304.9579719989736
2000-05-23,1302.191747928107
2000-05-24,1293.0876062225745
2000-05-25,1302.0381438293598
2000-05-26,1298.0544989693017
2000-05-29,1306.6735651857834
2000-05-30,1317.202617676344
2000-05-31,1315.9558628892692
2000-06-01,1323.6804812578853
2000-06-02,1347.4540084662501
2000-06-05,1360.9236462492072
2000-06-06,1367.7348153355597
2000-06-07,1367.523595187721
2000-06-08,1366.8108125228787
2000-06-09,1367.3977516223797
2000-06-12,1372.0251781737722
2000-06-13,1367.6672696461972
2000-06-14,1369.8721560316865
2000-06-15,1357.846129368296
2000-06-16,1363.166708472484
2000-06-19,1362.8712784147738
2000-06-20,1369.034958650603
2000-06-21,1364.0320814620181
2000-06-22,1359.7109735575345
2000-06-23,1355.1444137890917
2000-06-26,1351.3807429411659
2000-06-27,1360.434640957237
2000-06-28,1366.4467829228217
2000-06-29,1363.6031759735158
2000-06-30,1376.1785448978958
2000-07-03,1383.429143521914
2000-07-04,1381.7696061989395
2000-07-05,1382.1613730380361
2000-07-06,1379.5718360483763
2000-07-07,1383.7830948967576
2000-07-10,1392.4477126672962
2000-07-11,1390.3468294332606
2000-07-12,1392.0548550423289
2000-07-13,1379.5667398476694
2000-07-14,1384.4290364830854
2000-07-17,1384.59818796524
2000-07-18,1371.4402472249596
2000-07-19,1364.8928786344666
2000-07-20,1366.8217308279789
2000-07-21,1366.8592800459896
2000-07-24,1354.4223881791777
2000-07-25,1354.6084351137868
2000-07-26,1350.1520156704803
2000-07-27,1340.8605791568439
2000-07-28,1325.5164753088354
2000-07-31,1323.072432502217
2000-08-01,1331.3677475190486
2000-08-02,1332.5875452446578
2000-08-03,1325.8869862148258
2000-08-04,1330.31870699793
2000-08-07,1331.350829981113
2000-08-08,1326.290582094116
2000-08-09,1335.9295612162912
2000-08-10,1340.641134829
2000-08-11,1345.745879558703
2000-08-14,1349.9458697768025
2000-08-15,1354.5296576427913
2000-08-16,1359.7476467288004
2000-08-17,1357.735496820971
2000-08-18,1354.046769732942
2000-08-21,1348.0150984275951
2000-08-22,1351.7665496152247
2000-08-23,1346.487262369251
2000-08-24,1347.9430409596396
2000-08-25,1351.4953714687815
2000-08-28,1348.247715564527
2000-08-29,1344.6382017450294
2000-08-30,1337.990820587916
2000-08-31,1336.5863889652292
2000-09-01,1344.7893933929824
2000-09-04,1351.863685077107
2000-09-05,1343.5345471668136
2000-09-06,1333.4504638708927
2000-09-07,1325.0920714282065
2000-09-08,1321.819452009167
2000-09-11,1307.1254171816981
2000-09-12,1296.4288900873983
2000-09-13,1296.4471039152859
2000-09-14,1293.731292406331
2000-09-15,1286.9007390087334
2000-09-18,1256.5316391676522
2000-09-19,1250.4691418537996
2000-09-20,1254.0387967388067
2000-09-21,1247.0513264918613
2000-09-22,1240.541315927082
2000-09-25,1252.5451119469437
2000-09-26,1252.3645522071229
2000-09-27,1250.868896030709
2000-09-28,1249.381222854247
2000-09-29,1256.3697754368952
2000-10-02,1252.8512281732064
2000-10-03,1253.9197679205492
2000-10-04,1247.9616621592882
2000-10-05,1247.8106530913935
2000-10-06,1248.9985240686738
2000-10-09,1234.9227265359127
2000-10-10,1230.3075784863877
2000-10-11,1214.6551511686318
2000-10-12,1202.8893998480023
2000-10-13,1192.9080694863828
2000-10-16,1198.030929742181
2000-10-17,1186.1941119622059
2000-10-18,1171.5672910557275
2000-10-19,1174.995102472939
2000-10-20,1187.333303098245
2000-10-23,1183.8814052725309
2000-10-24,1191.5063911930224
2000-10-25,1180.9675563938474
2000-10-26,1177.6511929241476
2000-10-27,1185.6921052022103
2000-10-30,1182.2807105066195
2000-10-31,1191.211205274375
2000-11-01,1212.6374429574066
2000-11-02,1220.078427137368
2000-11-03,1230.558322823922
2000-11-06,1238.458883791557
2000-11-07,1235.4617330206538
2000-11-08,1231.3997765741055
2000-11-09,1224.7809310170949
2000-11-10,1219.7280070474687
2000-11-13,1195.843313778367
2000-11-14,1204.937992826014
2000-11-15,1205.3954710087178
2000-11-16,1193.6977273503426
2000-11-17,1189.566091421146
2000-11-20,1174.703081574824
2000-11-21,1166.9984972362074
2000-11-22,1154.4271470596836
2000-11-23,1149.9246829548454
2000-11-24,1157.05674844095
2000-11-27,1170.0938669725854
2000-11-28,1162.8194502722752
2000-11-29,1156.9730126749166
2000-11-30,1152.2674305373002
2000-12-01,1162.3221683472989
2000-12-04,1164.798332191648
2000-12-05,1178.4967474195169
2000-12-06,1189.3147528755026
2000-12-07,1183.937717159581
2000-12-08,1193.1236078467796
2000-12-11,1203.2109419342855
2000-12-12,1196.8000150476607
2000-12-13,1191.44371401584
2000-12-14,1189.1141862797058
2000-12-15,1177.8296717128062
2000-12-18,1176.3357909527929
2000-12-19,1169.718847615648
2000-12-20,1158.1916695484317
2000-12-21,1150.4235099169778
2000-12-22,1157.4766730303613
2000-12-25,1163.265471303855
2000-12-26,1161.8667272554062
2000-12-27,1167.0160890290938
2000-12-28,1170.6860042962358
2000-12-29,1179.0870414243404
2001-01-01,1179.7846852874216
2001-01-02,1180.015959722535
2001-01-03,1174.9624917402375
2001-01-04,1194.2545998007472
2001-01-05,1201.917689148276
2001-01-08,1203.0362748476946
2001-01-09,1198.7415544076655
2001-01-10,1194.4635884498985
2001-01-11,1197.452373132016
2001-01-12,1201.0490176402957
2001-01-15,1200.0460772544507
2001-01-16,1199.1939848474726
2001-01-17,1203.6592022149448
2001-01-18,1213.5816789229032
2001-01-19,1222.8699785397007
2001-01-22,1230.142793009521
2001-01-23,1233.6801846153674
2001-01-24,1228.1305817445793
2001-01-25,1232.6383659688972
2001-01-26,1228.8893849268045
2001-01-29,1229.2161639443798
2001-01-30,1235.8669327737064
2001-01-31,1251.899152964083
2001-02-01,1256.4981052710057
2001-02-02,1252.8064275150161
2001-02-05,1242.4905234125786
2001-02-06,1243.4657172407453
2001-02-07,1231.1324304813759
2001-02-08,1227.6396218360208
2001-02-09,1229.5373976697845
2001-02-12,1234.216628956532
2001-02-13,1233.3448751369965
2001-02-14,1231.2578905038206
2001-02-15,1233.3868274504678
2001-02-16,1230.9908681427726
2001-02-19,1226.2649031047335
2001-02-20,1226.617353144927
2001-02-21,1209.7540937388824
2001-02-22,1196.971755010758
2001-02-23,1194.2461921955012
2001-02-26,1203.9801584404822
2001-02-27,1207.7296001407678
2001-02-28,1200.9278494458076
2001-03-01,1197.560265379194
2001-03-02,1188.1257160619678
2001-03-05,1188.4590340502023
2001-03-06,1200.2670005444252
2001-03-07,1200.0982305659268
2001-03-08,1201.0295361238366
2001-03-09,1191.1748128445204
2001-03-12,1159.316525930082
2001-03-13,1136.6048296324523
2001-03-14,1120.6772720175882
2001-03-15,1126.2898689105277
2001-03-16,1109.6688618828011
2001-03-19,1105.2770379603767
2001-03-20,1109.9669579290112
2001-03-21,1107.7197194717044
2001-03-22,1078.1951748876293
2001-03-23,1095.3646640238042
2001-03-26,1118.5029929085374
2001-03-27,1120.1744091827086
2001-03-28,1115.3497960152938
2001-03-29,1098.0058476983693
2001-03-30,1097.4724146887074
2001-04-02,1082.9834622574676
2001-04-03,1072.403593392207
2001-04-04,1076.3193816609923
2001-04-05,1091.7019543162228
2001-04-06,1095.2787138213937
2001-04-09,1090.0037439385349
2001-04-10,1093.5347237602439
2001-04-11,1099.800786078121
2001-04-12,1109.9133372218441
2001-04-13,1112.1677286528911
2001-04-16,1107.491788734546
2001-04-17,1102.909905629802
2001-04-18,1124.2381989776763
2001-04-19,1138.5640964641611
2001-04-20,1138.0509232552372
2001-04-23,1134.0852224727555
2001-04-24,1134.5603770820526
2001-04-25,1137.504870066636
2001-04-26,1147.463250034429
2001-04-27,1151.5047895061293
2001-04-30,1159.3493109768472
2001-05-01,1169.8427432337355
2001-05-02,1176.2489174101631
2001-05-03,1175.4816328250374
2001-05-04,1175.2387682405292
2001-05-07,1175.9734613803735
2001-05-08,1167.6295752670771
2001-05-09,1160.556462673737
2001-05-10,1164.4796506324408
2001-05-11,1161.3481603591165
2001-05-14,1150.5577482118636
2001-05-15,1155.0419663225832
2001-05-16,1156.7480962652078
2001-05-17,1171.4268059028327
2001-05-18,1172.4072488267057
2001-05-21,1179.3452131123872
2001-05-22,1180.3171598553026
2001-05-23,1182.3185383316265
2001-05-24,1180.99327363314
2001-05-25,1176.8845788564659
2001-05-28,1175.6256188601646
2001-05-29,1173.7884707825626
2001-05-30,1163.1201679473047
2001-05-31,1160.971444013661
2001-06-01,1158.3992115735239
2001-06-04,1162.5955533672668
2001-06-05,1160.6713675287017
2001-06-06,1159.7605365310912
2001-06-07,1162.9908951205432
2001-06-08,1167.8005842982595
2001-06-11,1156.6667077191203
2001-06-12,1147.0065851951279
2001-06-13,1151.302833442319
2001-06-14,1147.553333400028
2001-06-15,1142.0414839460707
2001-06-18,1128.7044152447738
2001-06-19,1124.161201028621
2001-06-20,1116.1345827603286
2001-06-21,1122.082413325829
2001-06-22,1125.6945268512686
2001-06-25,1125.7233566627879
2001-06-26,1124.040687829717
2001-06-27,1121.8631700821052
2001-06-28,1115.4684761315982
2001-06-29,1123.7097542137194
2001-07-02,1123.8211982591877
2001-07-03,1120.8540934092987
2001-07-04,1114.300214320109
2001-07-05,1104.7072569305133
2001-07-06,1090.6016088232227
2001-07-09,1086.6733229585004
2001-07-10,1087.4354717779954
2001-07-11,1075.4123588096058
2001-07-12,1083.3567705835812
2001-07-13,1081.7928496153181
2001-07-16,1078.0028038771866
2001-07-17,1070.6830718746905
2001-07-18,1074.7924110036856
2001-07-19,1081.022350276894
2001-07-20,1080.122857295727
2001-07-23,1073.386767291211
2001-07-24,1074.399034223463
2001-07-25,1072.779772910543
2001-07-26,1077.079904564578
2001-07-27,1082.5640891761532
2001-07-30,1083.7277091098226
2001-07-31,1089.3826711541224
2001-08-01,1096.192897577968
2001-08-02,1107.9050883383638
2001-08-03,1106.5181667953002
2001-08-06,1102.2273518473542
2001-08-07,1100.8836283016165
2001-08-08,1098.776472975837
2001-08-09,1090.9618062457337
2001-08-10,1094.173902198013
2001-08-13,1095.723115751364
2001-08-14,1106.82537227231
2001-08-15,1113.3777504022692
2001-08-16,1111.7436843074997
2001-08-17,1107.4527371515576
2001-08-20,1097.8252533002249
2001-08-21,1101.8303134268365
2001-08-22,1108.0690417987587
2001-08-23,1104.915358451109
2001-08-24,1109.7023497784223
2001-08-27,1113.7025629755249
2001-08-28,1106.4561812139066
2001-08-29,1102.986619115661
2001-08-30,1093.2909352389977
2001-08-31,1089.1177514618696
2001-09-03,1077.1566349351485
2001-09-04,1076.5268976079367
2001-09-05,1066.6548352090797
2001-09-06,1059.6404568790992
2001-09-07,1054.5163009218293
2001-09-10,1036.7704476254341
2001-09-11,1015.9993318844186
2001-09-12,986.8034310542574
2001-09-13,984.1812756372161
2001-09-14,966.8376762080891
2001-09-17,937.8810492755669
2001-09-18,941.2904842094558
2001-09-19,948.9360945405967
2001-09-20,925.4489704111049
2001-09-21,899.3948671011608
2001-09-24,911.5823098741084
2001-09-25,918.1875801108425
2001-09-26,920.1689952322076
2001-09-27,920.9342959090931
2001-09-28,934.1847625275224
2001-10-01,933.4790598224671
2001-10-02,935.3543169337602
2001-10-03,931.8910294894376
2001-10-04,947.8115242837672
2001-10-05,948.8845036205457
2001-10-08,941.2782728772829
2001-10-09,946.2044218116172
2001-10-10,948.4745081225335
2001-10-11,964.9632623970332
2001-10-12,966.69920504512
2001-10-15,965.5900597011514
2001-10-16,973.9744569407467
2001-10-17,984.1120186433691
2001-10-18,971.5167309410264
2001-10-19,965.972854840826
2001-10-22,971.1351915748903
2001-10-23,981.6677541409626
2001-10-24,985.9874147458945
2001-10-25,985.6567510225568
2001-10-26,990.5509408307855
2001-10-29,984.8203935637728
2001-10-30,973.553229507355
2001-10-31,975.3208055766913
2001-11-01,979.2376527789875
2001-11-02,981.7006948804902
2001-11-05,990.5475026040649
2001-11-06,996.5036188788183
2001-11-07,994.5017058561361
2001-11-08,1003.6840459927496
2001-11-09,1000.9223078559598
2001-11-12,997.8922238375363
2001-11-13,1000.5738657047133
2001-11-14,1010.1339614625826
2001-11-15,1021.9640887289011
2001-11-16,1026.0216964896242
2001-11-19,1039.1258621419047
2001-11-20,1033.0561459391647
2001-11-21,1029.577462166953
2001-11-22,1036.2488923834342
2001-11-23,1039.8444438969018
2001-11-26,1054.2438662856243
2001-11-27,1051.272724502753
2001-11-28,1037.4946960513282
2001-11-29,1036.898240774502
2001-11-30,1048.0047090383714
2001-12-03,1042.4974278135178
2001-12-04,1049.2140854283116
2001-12-05,1068.9187486804
2001-12-06,1079.9320205674665
2001-12-07,1079.4349274155293
2001-12-10,1070.9699992751277
2001-12-11,1065.4955616406653
2001-12-12,1073.800187357859
2001-12-13,1057.1408668877552
2001-12-14,1053.3206281396422
2001-12-17,1053.8437219810355
2001-12-18,1050.0030827449825
2001-12-19,1042.851776325811
2001-12-20,1043.1384303512386
2001-12-21,1037.9200639787534
2001-12-24,1037.7410342258163
2001-12-25,1040.1280469984545
2001-12-26,1040.3857603775643
2001-12-27,1051.9021236977171
2001-12-28,1059.5702217650348
2001-12-31,1067.3461453142586
2002-01-01,1067.4622713085125
2002-01-02,1075.390926913173
2002-01-03,1087.351620214886
2002-01-04,1100.3562288092905
2002-01-07,1103.268619911907
2002-01-08,1093.0777351925938
2002-01-09,1092.484718500264
2002-01-10,1087.221206314913
2002-01-11,1083.545548738328
2002-01-14,1078.235638835855
2002-01-15,1071.6571849932996
2002-01-16,1061.2837166516013
2002-01-17,1064.8192462584427
2002-01-18,1069.4211246373588
2002-01-21,1072.8130788780377
2002-01-22,1067.5773758586326
2002-01-23,1071.3234400901706
2002-01-24,1075.2049648079928
2002-01-25,1074.9110727281843
2002-01-28,1080.590781869825
2002-01-29,1073.9908926781109
2002-01-30,1065.0236679710465
2002-01-31,1076.238855326527
2002-02-01,1072.769234082424
2002-02-04,1066.6030435709877
2002-02-05,1058.6341199898575
2002-02-06,1060.2864265670423
2002-02-07,1057.2463345239964
2002-02-08,1061.6108035200418
2002-02-11,1067.1950379343127
2002-02-12,1071.8505024646001
2002-02-13,1075.466087968608
2002-02-14,1085.865733814739
2002-02-15,1086.0010798446585
2002-02-18,1085.812924579013
2002-02-19,1073.368750146213
2002-02-20,1067.0020352943513
2002-02-21,1071.872921339385
2002-02-22,1069.584683957998
2002-02-25,1067.5885808815458
2002-02-26,1069.6749111389765
2002-02-27,1083.7783646586524
2002-02-28,1084.047193004244
2002-03-01,1097.5951815873145
2002-03-04,1128.1953918573329
2002-03-05,1126.517439142425
2002-03-06,1133.7818767447493
2002-03-07,1153.5208360640295
2002-03-08,1157.4422384159702
2002-03-11,1161.8574565170184
2002-03-12,1149.0094595254523
2002-03-13,1142.2973743474865
2002-03-14,1149.377845939787
2002-03-15,1154.480164584482
2002-03-18,1153.7648558556652
2002-03-19,1158.709481642605
2002-03-20,1157.3222620487172
2002-03-21,1155.7063882555321
2002-03-22,1153.0971670515078
2002-03-25,1144.9352455593826
2002-03-26,1143.7564220271834
2002-03-27,1147.9087999309602
2002-03-28,1152.7617044601545
2002-03-29,1147.51069511082
2002-04-01,1144.2153373957174
2002-04-02,1148.045325424056
2002-04-03,1151.9184881093329
2002-04-04,1154.804785356839
2002-04-05,1159.9577717219383
2002-04-08,1153.7757585604768
2002-04-09,1150.7689601396833
2002-04-10,1157.4657494164624
2002-04-11,1154.9612470201387
2002-04-12,1153.0205464642763
2002-04-15,1160.67907288499
2002-04-16,1171.5006391655113
2002-04-17,1186.2177565807615
2002-04-18,1187.7045979046495
2002-04-19,1188.0232320294608
2002-04-22,1188.3309595434964
2002-04-23,1184.8871429880605
2002-04-24,1182.6060382957717
2002-04-25,1178.5693377324326
2002-04-26,1177.5698565482094
2002-04-29,1170.4031931438467
2002-04-30,1168.5048226066363
2002-05-01,1173.7996192438804
2002-05-02,1174.6816238815397
2002-05-03,1180.591818205393
2002-05-06,1176.3115461885568
2002-05-07,1168.0520311503308
2002-05-08,1179.316405985095
2002-05-09,1178.1352438512893
2002-05-10,1176.6464379038132
2002-05-13,1175.0278841156503
2002-05-14,1173.4521481130284
2002-05-15,1185.4057890163515
2002-05-16,1189.040499902474
2002-05-17,1199.5775075664412
2002-05-20,1195.2514357838454
2002-05-21,1190.5968415737175
2002-05-22,1192.8532678115184
2002-05-23,1189.0736087869257
2002-05-24,1195.8201520302443
2002-05-27,1195.383349538142
2002-05-28,1195.3463364317124
