Date,AC FAR EAST ex JAPAN EQUAL WEIGHTED
1999-08-05,1654.1781097471246
1999-08-06,1634.4586911606368
1999-08-09,1604.6396877836544
1999-08-10,1594.9961325253223
1999-08-11,1541.9318292450862
1999-08-12,1592.5547745537156
1999-08-13,1590.1548430623789
1999-08-16,1611.765538662561
1999-08-17,1574.5134758954432
1999-08-18,1600.776470975848
1999-08-19,1625.1396587228564
1999-08-20,1642.5788476999917
1999-08-23,1670.9665759953518
1999-08-24,1670.7012339738255
1999-08-25,1689.189265954397
1999-08-26,1676.636734188215
1999-08-27,1669.0156154052806
1999-08-30,1703.481146673059
1999-08-31,1704.3543324470538
1999-09-01,1678.3969758948735
1999-09-02,1650.6802342290512
1999-09-03,1643.886926638927
1999-09-06,1642.2548670657363
1999-09-07,1639.8875439165245
1999-09-08,1612.4440013710953
1999-09-09,1632.4723123823308
1999-09-10,1663.6557103273274
1999-09-13,1683.1633202857874
1999-09-14,1667.0885491634644
1999-09-15,1643.3324474450105
1999-09-16,1623.3066339677769
1999-09-17,1621.6505700715322
1999-09-20,1621.183727707492
1999-09-21,1629.4112281006921
1999-09-22,1603.266460778707
1999-09-23,1581.094226241811
1999-09-24,1567.1310911992357
1999-09-27,1542.673155488872
1999-09-28,1534.0347124140046
1999-09-29,1532.1954443753684
1999-09-30,1523.9028886156013
1999-10-01,1550.5671320070371
1999-10-04,1556.1975166212153
1999-10-05,1564.1350644185436
1999-10-06,1582.52286035921
1999-10-07,1603.3624882425934
1999-10-08,1598.7455667472843
1999-10-11,1601.7587257959185
1999-10-12,1605.1454722666017
1999-10-13,1581.7176993844528
1999-10-14,1587.492009628616
1999-10-15,1579.0237629069168
1999-10-18,1552.2216549284583
1999-10-19,1561.814317503612
1999-10-20,1583.8056943030058
1999-10-21,1606.8890712103923
1999-10-22,1609.2486655355724
1999-10-25,1598.0855007043733
1999-10-26,1592.2871183606635
1999-10-27,1582.191198659105
1999-10-28,1593.6773515486552
1999-10-29,1615.876122476787
1999-11-01,1634.6751898857744
1999-11-02,1635.4848239150579
1999-11-03,1631.0063300628963
1999-11-04,1641.6658571322037
1999-11-05,1642.3468006747876
1999-11-08,1635.1071094965084
1999-11-09,1643.7043158252548
1999-11-10,1654.9004108148108
1999-11-11,1654.104981144963
1999-11-12,1655.9862804541654
1999-11-15,1667.064344045108
1999-11-16,1666.0915546976482
1999-11-17,1646.3684265027591
1999-11-18,1653.4967584916471
1999-11-19,1666.7836454628273
1999-11-22,1672.5686555292518
1999-11-23,1657.4760787850564
1999-11-24,1631.9065513740566
1999-11-25,1611.6497677051168
1999-11-26,1588.9707542608455
1999-11-29,1586.5794028882415
1999-11-30,1591.2886187027905
1999-12-01,1598.9602164972532
1999-12-02,1611.158173681534
1999-12-03,1618.5562412559573
1999-12-06,1620.601504412622
1999-12-07,1607.709484634988
1999-12-08,1606.4314143442405
1999-12-09,1607.3520406462042
1999-12-10,1630.9067468585981
1999-12-13,1662.1545078404263
1999-12-14,1664.260664439061
1999-12-15,1651.3503421164712
1999-12-16,1635.76668264601
1999-12-17,1631.8411672110487
1999-12-20,1641.1398064658715
1999-12-21,1629.217962921281
1999-12-22,1634.7780208543065
1999-12-23,1638.1476011351087
1999-12-24,1645.7040314081448
1999-12-27,1649.3208836398956
1999-12-28,1649.6886366069145
1999-12-29,1653.0047072380091
1999-12-30,1664.9450093057667
1999-12-31,1667.2987471573663
2000-01-03,1693.6636415590908
2000-01-04,1736.9698931414382
2000-01-05,1684.5599510796176
2000-01-06,1661.5052360061559
2000-01-07,1686.052466837867
2000-01-10,1710.8044839853924
2000-01-11,1710.1080501852873
2000-01-12,1717.1722808954214
2000-01-13,1719.61669297245
2000-01-14,1731.8235639333145
2000-01-17,1756.5283516738432
2000-01-18,1750.684104946026
2000-01-19,1714.827985726257
2000-01-20,1734.8427581285355
2000-01-21,1732.7012545709078
2000-01-24,1743.8346729038792
2000-01-25,1730.5306733104276
2000-01-26,1726.3940379048577
2000-01-27,1747.3013673732462
2000-01-28,1745.1841208284075
2000-01-31,1737.336500316375
2000-02-01,1732.4285915867154
2000-02-02,1745.470214884832
2000-02-03,1762.7696482598103
2000-02-04,1775.8425893134513
2000-02-07,1778.2591650127802
2000-02-08,1779.8571218354646
2000-02-09,1797.7743133181598
2000-02-10,1799.6165737374254
2000-02-11,1806.20192899856
2000-02-14,1779.5452791886344
2000-02-15,1753.5511621562864
2000-02-16,1757.6149216484393
2000-02-17,1775.4361538563398
2000-02-18,1781.251968441161
2000-02-21,1760.3090117846339
2000-02-22,1719.3952771970064
2000-02-23,1735.9298985523048
2000-02-24,1724.399816456144
2000-02-25,1714.5440074597127
2000-02-28,1676.2322776876963
2000-02-29,1667.7391693917075
2000-03-01,1672.2827188987076
2000-03-02,1672.585004607976
2000-03-03,1674.993816879242
2000-03-06,1693.8684208352531
2000-03-07,1690.0543984520868
2000-03-08,1693.400953498221
2000-03-09,1696.0109589139124
2000-03-10,1712.345805348844
2000-03-13,1677.2230023057898
2000-03-14,1670.8671532737653
2000-03-15,1640.7531168812336
2000-03-16,1634.2157554739636
2000-03-17,1666.3389018069784
2000-03-20,1649.3291145058602
2000-03-21,1656.0934175773707
2000-03-22,1677.8340355689138
2000-03-23,1701.0836560561772
2000-03-24,1707.1255854048375
2000-03-27,1729.5999003718332
2000-03-28,1736.4099976935236
2000-03-29,1728.6946980010362
2000-03-30,1710.0623432979635
2000-03-31,1707.6804863250736
2000-04-03,1682.2061510486092
2000-04-04,1669.7706967070624
2000-04-05,1659.0280178403746
2000-04-06,1659.6700036219993
2000-04-07,1676.8491800963407
2000-04-10,1696.2691785371746
2000-04-11,1682.575983547457
2000-04-12,1686.8717243982344
2000-04-13,1677.2260470557467
2000-04-14,1675.4775464597126
2000-04-17,1560.0076163547642
2000-04-18,1597.7613952400507
2000-04-19,1599.6312203085577
2000-04-20,1596.1156796057023
2000-04-21,1608.2978358549801
2000-04-24,1593.0819141464592
2000-04-25,1592.8008764589663
2000-04-26,1567.8398174153585
2000-04-27,1553.4721456799746
2000-04-28,1565.627346476564
2000-05-01,1561.9894969197837
2000-05-02,1556.9379819284488
2000-05-03,1548.6046530771828
2000-05-04,1549.7790698751999
2000-05-05,1566.3810826668498
2000-05-08,1553.1113520517831
2000-05-09,1543.3272703464622
2000-05-10,1529.5822939351813
2000-05-11,1504.104018696502
2000-05-12,1515.0069999052423
2000-05-15,1499.016728388368
2000-05-16,1510.0210629248268
2000-05-17,1500.8541207983644
2000-05-18,1479.7097871243202
2000-05-19,1478.292197070438
2000-05-22,1426.7596881857169
2000-05-23,1403.0185900268225
2000-05-24,1394.401077468608
2000-05-25,1403.3559304011974
2000-05-26,1369.5665431321095
2000-05-29,1384.1402336620338
2000-05-30,1389.210341491413
2000-05-31,1415.9848197825447
2000-06-01,1417.778039233878
2000-06-02,1445.5095121139168
2000-06-05,1485.9363663171243
2000-06-06,1478.8210307794625
2000-06-07,1483.93167892531
2000-06-08,1476.3526381720087
2000-06-09,1485.8645584825397
2000-06-12,1486.9992020333184
2000-06-13,1460.4241270637033
2000-06-14,1467.7976676067292
2000-06-15,1449.3598749578152
2000-06-16,1450.1058284038343
2000-06-19,1432.6738705211887
2000-06-20,1443.4873550574318
2000-06-21,1448.2925323565544
2000-06-22,1446.5129984872667
2000-06-23,1446.626797080539
2000-06-26,1446.3678365069247
2000-06-27,1448.8075777720599
2000-06-28,1459.035526233057
2000-06-29,1437.1098430029506
2000-06-30,1450.763809933644
2000-07-03,1445.3493265309742
2000-07-04,1436.1341522233542
2000-07-05,1447.753736406712
2000-07-06,1451.3715395716538
2000-07-07,1459.7794275632075
2000-07-10,1475.299423594855
2000-07-11,1475.4353237678927
2000-07-12,1481.7985287688214
2000-07-13,1477.7104036796338
2000-07-14,1472.4978718997315
2000-07-17,1476.8353519289733
2000-07-18,1451.9747172400278
2000-07-19,1462.8142682710202
2000-07-20,1459.10567626041
2000-07-21,1465.3276855417746
2000-07-24,1435.8431017106461
2000-07-25,1422.9329077875977
2000-07-26,1416.7672724413087
2000-07-27,1407.5909953721884
2000-07-28,1395.1376490941404
2000-07-31,1398.059413122612
2000-08-01,1415.6631363199022
2000-08-02,1427.3771895596399
2000-08-03,1435.6737788684673
2000-08-04,1436.4459183923002
2000-08-07,1412.9534002511891
2000-08-08,1411.4867981193277
2000-08-09,1424.5643353835867
2000-08-10,1432.1633564188164
2000-08-11,1438.045315708288
2000-08-14,1441.8129568286295
2000-08-15,1444.1597615567985
2000-08-16,1459.7450538589462
2000-08-17,1464.8935121912461
2000-08-18,1456.6138316709073
2000-08-21,1450.1866723724843
2000-08-22,1455.0691952289328
2000-08-23,1433.0004753269411
2000-08-24,1416.440391301318
2000-08-25,1414.3849540166082
2000-08-28,1409.1222142165211
2000-08-29,1403.5718656708414
2000-08-30,1391.158495134756
2000-08-31,1385.1578074992958
2000-09-01,1377.3698979775074
2000-09-04,1390.1805177546773
2000-09-05,1389.3583985029882
2000-09-06,1370.9249180019247
2000-09-07,1351.1401618434
2000-09-08,1348.8493829298036
2000-09-11,1323.7500309140764
2000-09-12,1308.271170057711
2000-09-13,1310.206371482976
2000-09-14,1293.7247454172593
2000-09-15,1285.506608960868
2000-09-18,1215.6014059507586
2000-09-19,1210.560178412359
2000-09-20,1221.76684923998
2000-09-21,1211.7051971412868
2000-09-22,1174.2546494904677
2000-09-25,1204.0681197726512
2000-09-26,1206.0411203495992
2000-09-27,1210.6534829923887
2000-09-28,1206.1374148142904
2000-09-29,1210.5816998983767
2000-10-02,1186.7895790134369
2000-10-03,1194.8773136800526
2000-10-04,1187.7727468407193
2000-10-05,1196.0825981676178
2000-10-06,1207.2301387752595
2000-10-09,1179.3973542184965
2000-10-10,1175.2150859693513
2000-10-11,1148.3826311895095
2000-10-12,1138.8552701521442
2000-10-13,1126.6942996539144
2000-10-16,1141.2852549405775
2000-10-17,1125.5192469469603
2000-10-18,1111.1972018582671
2000-10-19,1101.32445316003
2000-10-20,1130.8581904642306
2000-10-23,1128.5900096200164
2000-10-24,1135.935093709569
2000-10-25,1135.5992604753524
2000-10-26,1128.728481650777
2000-10-27,1120.270191990802
2000-10-30,1100.8622097865225
2000-10-31,1102.6166823542437
2000-11-01,1126.8506273689825
2000-11-02,1134.5633303921647
2000-11-03,1151.5940672183824
2000-11-06,1164.0137801912506
2000-11-07,1157.455754358868
2000-11-08,1160.6927319884378
2000-11-09,1156.8415846403457
2000-11-10,1156.5411505688974
2000-11-13,1117.849612128815
2000-11-14,1133.5664162541016
2000-11-15,1132.1506091022297
2000-11-16,1121.779557748038
2000-11-17,1115.7983711599393
2000-11-20,1096.9342483839364
2000-11-21,1093.770099667144
2000-11-22,1083.0038628750456
2000-11-23,1072.2705100027658
2000-11-24,1087.2243000386331
2000-11-27,1098.4996522499864
2000-11-28,1087.4765650163786
2000-11-29,1068.7303414702942
2000-11-30,1056.6869911108868
2000-12-01,1063.7532044802213
2000-12-04,1054.3064832576638
2000-12-05,1064.8546946742229
2000-12-06,1071.2722745990052
2000-12-07,1069.0159869171116
2000-12-08,1077.4073062715784
2000-12-11,1089.1029416868223
2000-12-12,1078.3937271187995
2000-12-13,1083.0243426632103
2000-12-14,1074.205544721108
2000-12-15,1057.5408101348144
2000-12-18,1046.6516943641288
2000-12-19,1043.9988826171302
2000-12-20,1025.078644148232
2000-12-21,1011.7138511442538
2000-12-22,1008.4426022510985
2000-12-25,1008.4576184615004
2000-12-26,1003.3687842404472
2000-12-27,998.4851868887939
2000-12-28,1005.1018986253636
2000-12-29,1006.7660067870961
2001-01-01,1007.817515197715
2001-01-02,1006.7268094922849
2001-01-03,999.4229466115067
2001-01-04,1038.582430287
2001-01-05,1070.2933072830242
2001-01-08,1086.0164812192113
2001-01-09,1100.3578005183238
2001-01-10,1085.9786511677146
2001-01-11,1080.2130541568117
2001-01-12,1096.858238971204
2001-01-15,1109.6787198537666
2001-01-16,1115.681267323027
2001-01-17,1109.3578190720416
2001-01-18,1117.4147237006941
2001-01-19,1144.3064074042838
2001-01-22,1179.2251441735546
2001-01-23,1183.045647176174
2001-01-24,1186.943409302473
2001-01-25,1194.9172369571104
2001-01-26,1183.2649910533603
2001-01-29,1185.3826376890395
2001-01-30,1180.145177119588
2001-01-31,1211.1180512336693
2001-02-01,1204.3996561671397
2001-02-02,1217.8023011977864
2001-02-05,1188.7148007101919
2001-02-06,1187.4501178627486
2001-02-07,1171.2053997955231
2001-02-08,1177.6739583872175
2001-02-09,1189.9364231548707
2001-02-12,1193.9224846685336
2001-02-13,1203.3455864190591
2001-02-14,1197.6515858327484
2001-02-15,1209.8602897169126
2001-02-16,1210.6279435028607
2001-02-19,1202.5513063147316
2001-02-20,1224.1628452696941
2001-02-21,1209.2554453765972
2001-02-22,1194.543064160093
2001-02-23,1208.7914904670306
2001-02-26,1210.6623563950698
2001-02-27,1206.146348209416
2001-02-28,1193.5976665916467
2001-03-01,1169.9875610247477
2001-03-02,1153.4729614787352
2001-03-05,1156.977247295514
2001-03-06,1163.6751425735579
2001-03-07,1163.7520455348545
2001-03-08,1161.8757452885538
2001-03-09,1149.9759283955386
2001-03-12,1115.0137323233544
2001-03-13,1094.2378877189228
2001-03-14,1098.1309956643256
2001-03-15,1096.3416926058162
2001-03-16,1086.7891796009148
2001-03-19,1073.0734231759386
2001-03-20,1068.6210171647836
2001-03-21,1068.189578041824
2001-03-22,1058.6148668757244
2001-03-23,1069.8991129625754
2001-03-26,1084.0975780908186
2001-03-27,1071.6236116999692
2001-03-28,1064.5911814304575
2001-03-29,1056.2140760302834
2001-03-30,1056.037917223182
2001-04-02,1041.9683162101758
2001-04-03,1023.9494167458744
2001-04-04,999.2969674332862
2001-04-05,1002.5791603948167
2001-04-06,1012.326221876685
2001-04-09,994.1706662898613
2001-04-10,997.8591967035609
2001-04-11,1013.859108370232
2001-04-12,1023.938741728172
2001-04-13,1030.1643420888422
2001-04-16,1019.3501477691505
2001-04-17,1010.1761502529085
2001-04-18,1032.7283349606312
2001-04-19,1045.5441093736297
2001-04-20,1035.5075535624562
2001-04-23,1040.5190600905046
2001-04-24,1041.12200650805
2001-04-25,1037.623472104454
2001-04-26,1035.307697738956
2001-04-27,1036.5750824976672
2001-04-30,1048.5874678160324
2001-05-01,1052.444634138362
2001-05-02,1076.353795596107
2001-05-03,1078.585165510121
2001-05-04,1068.3168914710234
2001-05-07,1073.1204611299527
2001-05-08,1063.2325265401641
2001-05-09,1063.859851753115
2001-05-10,1060.918949559182
2001-05-11,1072.558000159381
2001-05-14,1065.4183792967494
2001-05-15,1066.1166435715295
2001-05-16,1062.3707960275713
2001-05-17,1078.8249542949793
2001-05-18,1075.447315405543
2001-05-21,1077.9069549400433
2001-05-22,1085.4987376270913
2001-05-23,1109.1186832869314
2001-05-24,1119.1180169034735
2001-05-25,1116.1362114597487
2001-05-28,1111.7850548067563
2001-05-29,1116.4455740066362
2001-05-30,1111.1381935296654
2001-05-31,1111.156315034924
2001-06-01,1100.3665839973062
2001-06-04,1107.7987230693018
2001-06-05,1108.3545417288549
2001-06-06,1110.7105388148425
2001-06-07,1114.5585624043601
2001-06-08,1130.1499073195148
2001-06-11,1129.4290593177943
2001-06-12,1127.5770212326904
2001-06-13,1130.400745918627
2001-06-14,1118.87452010643
2001-06-15,1119.9524056349728
2001-06-18,1108.658110854399
2001-06-19,1103.6194900684518
2001-06-20,1099.3117298351403
2001-06-21,1104.794113996983
2001-06-22,1104.0371270025512
2001-06-25,1106.8760786263
2001-06-26,1098.6952355139022
2001-06-27,1098.3900557104887
2001-06-28,1087.3881325944928
2001-06-29,1101.0929449553134
2001-07-02,1093.6502039659958
2001-07-03,1094.0889611646753
2001-07-04,1091.32654772733
2001-07-05,1092.8916400737023
2001-07-06,1088.14309531487
2001-07-09,1072.709975534109
2001-07-10,1070.6295211900517
2001-07-11,1051.276195406712
2001-07-12,1063.8154442935165
2001-07-13,1056.803922598553
2001-07-16,1052.0827091783665
2001-07-17,1049.1309648117785
2001-07-18,1045.4968975818906
2001-07-19,1050.508453895198
2001-07-20,1052.6359335810491
2001-07-23,1045.1492056743598
2001-07-24,1047.382839797178
2001-07-25,1052.2959617073977
2001-07-26,1063.4011930902825
2001-07-27,1074.257497088818
2001-07-30,1076.622736458719
2001-07-31,1079.7531680036097
2001-08-01,1089.996354446833
2001-08-02,1098.7840089070323
2001-08-03,1101.9856984896444
2001-08-06,1092.276535805173
2001-08-07,1092.7076317879182
2001-08-08,1101.9328555265813
2001-08-09,1085.5509970328146
2001-08-10,1090.7780437032657
2001-08-13,1098.2528233288356
2001-08-14,1120.802865661795
2001-08-15,1116.931183583433
2001-08-16,1122.171504817215
2001-08-17,1119.7935192805755
2001-08-20,1108.797393837596
2001-08-21,1112.853914145162
2001-08-22,1114.3608329905464
2001-08-23,1113.4619566998442
2001-08-24,1115.7366216320092
2001-08-27,1126.2149853923213
2001-08-28,1113.9436462188742
2001-08-29,1112.3955599813903
2001-08-30,1111.6628793539035
2001-08-31,1104.9836510203615
2001-09-03,1095.607696431999
2001-09-04,1103.6286255007178
2001-09-05,1095.9211559179444
2001-09-06,1094.4521611937093
2001-09-07,1089.3052311966755
2001-09-10,1080.192845150362
2001-09-11,1071.0770147581081
2001-09-12,1024.0520597897314
2001-09-13,1003.1806410482602
2001-09-14,960.2518959387218
2001-09-17,909.658258989721
2001-09-18,921.6573063906832
2001-09-19,945.061833556146
2001-09-20,933.2205178178946
2001-09-21,910.3638004042007
2001-09-24,916.9555703711942
2001-09-25,909.3576937388368
2001-09-26,912.159312655351
2001-09-27,919.4315799713363
2001-09-28,931.0903103528801
2001-10-01,925.0796474405389
2001-10-02,915.9940642511843
2001-10-03,915.9459625665088
2001-10-04,939.8626090042827
2001-10-05,939.4335954831599
2001-10-08,916.493659564578
2001-10-09,941.2344379216951
2001-10-10,935.4587861114835
2001-10-11,952.578323683128
2001-10-12,950.3170477296015
2001-10-15,948.847323072433
2001-10-16,955.044021855659
2001-10-17,963.7597094706437
2001-10-18,955.8243855069042
2001-10-19,949.4565470865763
2001-10-22,951.4680360429553
2001-10-23,960.7788115732651
2001-10-24,966.4341290426788
2001-10-25,966.1389698987605
2001-10-26,970.6850506882516
2001-10-29,964.9502418416444
2001-10-30,953.1207780397996
2001-10-31,954.4294262004673
2001-11-01,956.8813652243415
2001-11-02,960.6863218828133
2001-11-05,969.3284628387416
2001-11-06,967.4149377680295
2001-11-07,963.2466842963524
2001-11-08,975.8110331431427
2001-11-09,980.4655432926544
2001-11-12,992.0602104191298
2001-11-13,989.9792970004103
2001-11-14,1004.6421342970992
2001-11-15,1021.8726041384391
2001-11-16,1023.5861410275888
2001-11-19,1038.2079332359915
2001-11-20,1034.263551732935
2001-11-21,1040.9646997444804
2001-11-22,1044.8851289757265
2001-11-23,1068.6693394000392
2001-11-26,1088.85464417216
2001-11-27,1083.896575039742
2001-11-28,1055.5443741618856
2001-11-29,1060.8308214273973
2001-11-30,1066.171878582847
2001-12-03,1081.3832420464614
2001-12-04,1092.7284545582663
2001-12-05,1114.4699988230414
2001-12-06,1136.4892394489518
2001-12-07,1153.2052123079188
2001-12-10,1153.5248454810967
2001-12-11,1142.134187601363
2001-12-12,1161.6920316770927
2001-12-13,1142.843326089717
2001-12-14,1144.0863873062756
2001-12-17,1135.6292287465403
2001-12-18,1118.8904322111719
2001-12-19,1112.7400841820981
2001-12-20,1125.2881134316542
2001-12-21,1102.5332257770456
2001-12-24,1108.0329894184538
2001-12-25,1119.4743954843343
2001-12-26,1123.1296603207186
2001-12-27,1121.2744999689419
2001-12-28,1135.886517608682
2001-12-31,1150.6007872164673
2002-01-01,1150.6007872164673
2002-01-02,1163.7694643758227
2002-01-03,1171.8685756612529
2002-01-04,1194.1364011131607
2002-01-07,1218.2015319384145
2002-01-08,1208.1826248647112
2002-01-09,1216.8315481117857
2002-01-10,1219.0932356226604
2002-01-11,1207.2978247291053
2002-01-14,1204.2310294296144
2002-01-15,1191.2618125394656
2002-01-16,1182.5331882145533
2002-01-17,1187.0156771026811
2002-01-18,1187.9748053908093
2002-01-21,1206.1545551335557
2002-01-22,1202.4670856321427
2002-01-23,1215.5533285267365
2002-01-24,1228.2556845008176
2002-01-25,1257.1888699342398
2002-01-28,1276.1824550131025
2002-01-29,1269.8977671063624
2002-01-30,1256.7245705594964
2002-01-31,1272.228205113678
2002-02-01,1263.8144653829522
2002-02-04,1253.6030937751493
2002-02-05,1255.2260153252378
2002-02-06,1264.2945506507306
2002-02-07,1249.1475981214546
2002-02-08,1256.1787190371995
2002-02-11,1262.3858277791421
2002-02-12,1262.9377579140905
2002-02-13,1264.8633467080635
2002-02-14,1289.5320354557866
2002-02-15,1296.5217831201708
2002-02-18,1311.3025947467481
2002-02-19,1301.219954024236
2002-02-20,1292.548376234084
2002-02-21,1285.7826434744034
2002-02-22,1270.9204617014798
2002-02-25,1255.4190288789223
2002-02-26,1258.0862235168156
2002-02-27,1286.6608182144703
2002-02-28,1290.590604415314
2002-03-01,1294.637066825558
2002-03-04,1326.2181781797806
2002-03-05,1334.1355942862099
2002-03-06,1347.5854937086103
2002-03-07,1353.261231854423
2002-03-08,1356.1271090282532
2002-03-11,1371.176630280889
2002-03-12,1371.755753053669
2002-03-13,1372.0027531551295
2002-03-14,1373.1318879671194
2002-03-15,1369.4066464746575
2002-03-18,1376.610271460868
2002-03-19,1380.6425701732992
2002-03-20,1386.315622804948
2002-03-21,1387.0021854940974
2002-03-22,1400.9921526289029
2002-03-25,1395.4713761784667
2002-03-26,1394.9146346893367
2002-03-27,1399.6601751966102
2002-03-28,1401.440411940336
2002-03-29,1394.689954907889
2002-04-01,1383.2652491404199
2002-04-02,1391.6367438156626
2002-04-03,1399.9998425910512
2002-04-04,1407.9488174766097
2002-04-05,1416.8508236390896
2002-04-08,1423.5381902337106
2002-04-09,1408.7463939285192
2002-04-10,1398.5886351374013
2002-04-11,1407.2361804529173
2002-04-12,1417.1074146260669
2002-04-15,1433.2658714181018
2002-04-16,1443.278734579872
2002-04-17,1474.7346416908267
2002-04-18,1475.5691049901493
2002-04-19,1480.2592011160389
2002-04-22,1484.08752775067
2002-04-23,1471.1223063354332
2002-04-24,1465.121022060293
2002-04-25,1447.4006370107174
2002-04-26,1448.1341970694718
2002-04-29,1424.7783916683888
2002-04-30,1418.8589611429159
2002-05-01,1418.7718319349276
2002-05-02,1427.351123962842
2002-05-03,1437.6895281383527
2002-05-06,1415.3936914038993
2002-05-07,1413.760871644808
2002-05-08,1427.471776198101
2002-05-09,1427.0719830600553
2002-05-10,1423.2499278996881
2002-05-13,1418.411031045289
2002-05-14,1418.3253331912415
2002-05-15,1438.5757000856163
2002-05-16,1434.0999148264184
2002-05-17,1448.2184980462525
2002-05-20,1431.1563923996357
2002-05-21,1406.0228198555667
2002-05-22,1412.311482116451
2002-05-23,1402.0729411053921
2002-05-24,1418.5726606885933
2002-05-27,1418.155505660955
