Date,EAFE SMALL CAP MINIMUM VOLATILITY (USD)
2001-10-18,922.2551102015672
2001-10-19,916.6374295160329
2001-10-22,912.2583185178797
2001-10-23,915.3928362427469
2001-10-24,920.07672240214
2001-10-25,927.3016904084282
2001-10-26,923.8903805744965
2001-10-29,930.1134552019342
2001-10-30,926.2052272397364
2001-10-31,923.7711179336283
2001-11-01,925.1651915049689
2001-11-02,926.043607905043
2001-11-05,926.3982621436944
2001-11-06,932.2673811648459
2001-11-07,934.7966657599063
2001-11-08,933.5981209906332
2001-11-09,932.1680444575713
2001-11-12,930.2452075009568
2001-11-13,925.3560773259159
2001-11-14,928.1186297827995
2001-11-15,929.8133285286073
2001-11-16,931.5707689689917
2001-11-19,930.3921140592078
2001-11-20,929.9346820308701
2001-11-21,926.8655197083868
2001-11-22,927.1339358375519
2001-11-23,927.3029057744603
2001-11-26,934.7493844139331
2001-11-27,935.5242566251868
2001-11-28,935.1695386201405
2001-11-29,932.2141626155666
2001-11-30,939.2298210908078
2001-12-03,927.9849321895744
2001-12-04,925.7696348349195
2001-12-05,929.0989084201716
2001-12-06,934.7073627641465
2001-12-07,932.8941908688165
2001-12-10,929.9929186967644
2001-12-11,926.9772578093484
2001-12-12,933.3089167808081
2001-12-13,928.452018223297
2001-12-14,923.3238904197275
2001-12-17,919.1509622688995
2001-12-18,914.7832185093876
2001-12-19,909.016978403654
2001-12-20,910.5122907735218
2001-12-21,907.8171253095802
2001-12-24,905.5914106946492
2001-12-25,905.7401837136631
2001-12-26,903.6773791353139
2001-12-27,911.8024736054791
2001-12-28,916.6005372279045
2001-12-31,922.3148157309156
2002-01-01,922.3148157309158
2002-01-02,926.8493002583466
2002-01-03,930.501870660429
2002-01-04,934.7339630574758
2002-01-07,934.986010205977
2002-01-08,930.2313123616444
2002-01-09,926.1101284562999
2002-01-10,923.9807726080554
2002-01-11,923.3349527690284
2002-01-14,923.7184249888126
2002-01-15,918.3339684383345
2002-01-16,914.6583789386764
2002-01-17,910.8109196409523
2002-01-18,915.8961103314322
2002-01-21,921.8644882332221
2002-01-22,918.0609566720512
2002-01-23,916.4459508343812
2002-01-24,914.1109689697536
2002-01-25,904.7435630608065
2002-01-28,907.4316709531832
2002-01-29,906.3961337061328
2002-01-30,902.93023923664
2002-01-31,904.4111158437094
2002-02-01,905.8712683365912
2002-02-04,908.5692784226277
2002-02-05,903.7528943735725
2002-02-06,902.8517946213032
2002-02-07,902.7205301969558
2002-02-08,906.098388640722
2002-02-11,913.79087508968
2002-02-12,921.3895236961653
2002-02-13,921.3852925070365
2002-02-14,926.680741843169
2002-02-15,928.1246057047671
2002-02-18,926.7993781750693
2002-02-19,921.8692371385948
2002-02-20,919.364484216301
2002-02-21,924.5605354170156
2002-02-22,927.4992494934778
2002-02-25,927.7142625394232
2002-02-26,928.717568402221
2002-02-27,932.8145725149578
2002-02-28,934.5661949326549
2002-03-01,940.032603448964
2002-03-04,956.7903824196243
2002-03-05,957.0525363460976
2002-03-06,962.3399533043729
2002-03-07,980.716214423411
2002-03-08,979.3021379742389
2002-03-11,983.1072618415767
2002-03-12,975.808814756516
2002-03-13,971.9129649663058
2002-03-14,978.9872330108743
2002-03-15,983.9555877479644
2002-03-18,981.9147168809319
2002-03-19,986.0852934478459
2002-03-20,988.4041363568596
2002-03-21,988.3494471235215
2002-03-22,990.0063941129687
2002-03-25,986.9782119003553
2002-03-26,985.0436203846864
2002-03-27,987.1844007927906
2002-03-28,989.331446110121
2002-03-29,984.7815999275203
2002-04-01,986.5008636717611
2002-04-02,987.1504146920618
2002-04-03,990.2969796634256
2002-04-04,996.7735416052889
2002-04-05,1000.4737218341508
2002-04-08,998.807892674252
2002-04-09,999.037728988889
2002-04-10,1005.8656032357975
2002-04-11,1005.4267955820411
2002-04-12,1002.1336127319491
2002-04-15,1005.1516833595349
2002-04-16,1012.2368079923989
2002-04-17,1021.6805870024251
2002-04-18,1027.6650249945988
2002-04-19,1029.5304155792037
2002-04-22,1033.8236378395186
2002-04-23,1035.2451130775048
2002-04-24,1038.7097511698942
2002-04-25,1043.598349593797
2002-04-26,1043.8207563892886
2002-04-29,1043.350268357042
2002-04-30,1041.9547557439073
2002-05-01,1050.7450981114848
2002-05-02,1052.4744001993897
2002-05-03,1060.5917903627937
2002-05-06,1059.4072601880719
2002-05-07,1052.160779962089
2002-05-08,1052.2957975936513
2002-05-09,1054.0627203288584
2002-05-10,1056.1992796093157
2002-05-13,1054.0842143392697
2002-05-14,1048.6324555963656
2002-05-15,1057.3869326287663
2002-05-16,1063.7107272738833
2002-05-17,1078.4619038185006
2002-05-20,1081.6751066072989
2002-05-21,1086.7965561804701
2002-05-22,1094.9671481068954
2002-05-23,1091.3554141793745
2002-05-24,1096.6696950791113
2002-05-27,1098.685390655959
2002-05-28,1104.9281777755718
2002-05-29,1104.2378018210493
2002-05-30,1106.2919901595742
2002-05-31,1102.6939128961433
2002-06-03,1108.0487454023323
2002-06-04,1103.7195415004003
2002-06-05,1099.0680982098143
2002-06-06,1102.474157535898
2002-06-07,1098.6279932056636
2002-06-10,1098.7849312297162
2002-06-11,1097.4183293418535
2002-06-12,1096.3055303684032
2002-06-13,1091.442877705815
2002-06-14,1078.0750887421364
2002-06-17,1070.6486847011922
2002-06-18,1078.9686241107886
2002-06-19,1074.0224785038624
2002-06-20,1078.0222670645423
2002-06-21,1082.0267446573218
2002-06-24,1081.6749696460254
2002-06-25,1077.3872097608332
2002-06-26,1077.6013705042678
2002-06-27,1074.3954240964322
2002-06-28,1085.2056015731036
2002-07-01,1087.1992583986025
2002-07-02,1083.4477587213169
2002-07-03,1081.4660939626913
2002-07-04,1079.686065043459
2002-07-05,1083.7587375166186
2002-07-08,1096.2137961650553
2002-07-09,1104.4819275717434
2002-07-10,1096.0023328456705
2002-07-11,1081.8211665200508
2002-07-12,1084.147621464815
2002-07-15,1085.729196806274
2002-07-16,1075.1290622727697
2002-07-17,1067.9430299153657
2002-07-18,1074.994794098671
2002-07-19,1071.8518482006014
2002-07-22,1055.740174858727
2002-07-23,1038.6162090403357
2002-07-24,1022.8710334826911
2002-07-25,1039.5405238509238
2002-07-26,1022.4478001169244
2002-07-29,1025.8849322354768
2002-07-30,1038.9415900334664
2002-07-31,1036.1682635136867
2002-08-01,1028.5046939290253
2002-08-02,1029.1127432114897
2002-08-05,1019.8051852713626
2002-08-06,994.0234465795365
2002-08-07,1006.8597369408785
2002-08-08,1008.3010176493726
2002-08-09,1018.3451949644227
2002-08-12,1018.4683729231028
2002-08-13,1018.4092934435649
2002-08-14,1029.697791122761
2002-08-15,1031.7341381879016
2002-08-16,1037.871216644546
2002-08-19,1031.3201341686593
2002-08-20,1032.6869883443987
2002-08-21,1035.9709624034283
2002-08-22,1036.3018175469463
2002-08-23,1034.6248363416646
2002-08-26,1040.5630048519565
2002-08-27,1048.8612755872641
2002-08-28,1043.939753187739
2002-08-29,1039.0265136428688
2002-08-30,1040.4742942533996
2002-09-02,1039.7054511281142
2002-09-03,1035.4148079523256
2002-09-04,1023.2757392097924
2002-09-05,1022.3819306738724
2002-09-06,1018.5998078410965
2002-09-09,1022.3857018491728
2002-09-10,1018.8931642060345
2002-09-11,1019.7098903637075
2002-09-12,1022.7998814673961
2002-09-13,1017.3436416910108
2002-09-16,1008.189166679135
2002-09-17,1013.8731588773319
2002-09-18,1011.3268492117223
2002-09-19,1015.4536652002199
2002-09-20,1005.9126149401724
2002-09-23,998.9688619159207
2002-09-24,990.3262752389339
2002-09-25,988.1902154369768
2002-09-26,992.8979436607184
2002-09-27,997.7057285527262
2002-09-30,999.4754575607863
2002-10-01,989.3286479950162
2002-10-02,990.2059509327804
2002-10-03,989.1331768980609
2002-10-04,983.0152879795941
2002-10-07,969.7086168049043
2002-10-08,964.9815067342859
2002-10-09,960.6023671086089
2002-10-10,952.7600213989703
2002-10-11,962.2000498334464
2002-10-14,958.3585018375863
2002-10-15,970.247058305817
2002-10-16,972.8126855996053
2002-10-17,975.4373180920437
2002-10-18,976.0473134380709
2002-10-21,982.3425830489032
2002-10-22,978.6507980038906
2002-10-23,981.1284268381712
2002-10-24,977.7972219860189
2002-10-25,983.0895569018477
2002-10-28,988.3654780526603
2002-10-29,987.7431066978332
2002-10-30,985.8171531917428
2002-10-31,989.2209438206921
2002-11-01,994.3124836250089
2002-11-04,997.8566276727757
2002-11-05,1004.7002169752577
2002-11-06,1003.0018278399496
2002-11-07,1011.8019943597096
2002-11-08,1014.390240750791
2002-11-11,1004.3577086578437
2002-11-12,1007.7042550445345
2002-11-13,1000.282438494439
2002-11-14,993.7564877095376
2002-11-15,995.7975203087335
2002-11-18,993.9408297260347
2002-11-19,987.3894586938608
2002-11-20,985.304357243465
2002-11-21,994.063619906655
2002-11-22,1000.1293184772331
2002-11-25,999.0436216026573
2002-11-26,994.0044630589638
2002-11-27,992.59952627854
2002-11-28,1002.0612551191775
2002-11-29,1000.4994498282541
2002-12-02,999.0309521976201
2002-12-03,996.5913330901201
2002-12-04,991.1306110938689
2002-12-05,990.1867472784347
2002-12-06,993.0219855733346
2002-12-09,992.6452389756039
2002-12-10,992.5945868751019
2002-12-11,988.9367875520016
2002-12-12,990.0194958990766
2002-12-13,994.6700888073395
2002-12-16,989.6573412877791
2002-12-17,994.6164787336888
2002-12-18,990.2339491851421
2002-12-19,994.8900045000858
2002-12-20,994.7964942152801
2002-12-23,994.1257837060247
2002-12-24,996.5901901315656
2002-12-25,997.5260364082118
2002-12-26,1003.2053804588535
2002-12-27,1009.1952856388139
2002-12-30,1014.1895746672079
2002-12-31,1018.3612079056792
2003-01-01,1018.3612079056792
2003-01-02,1016.0618717472655
2003-01-03,1021.3694997464403
2003-01-06,1036.427643721604
2003-01-07,1030.4891553973198
2003-01-08,1023.5299409008476
2003-01-09,1029.81522272016
2003-01-10,1035.7438076087979
2003-01-13,1038.1529403475179
2003-01-14,1045.9441121495372
2003-01-15,1047.069399127169
2003-01-16,1047.3002927610469
2003-01-17,1051.6591952707402
2003-01-20,1050.4212298575153
2003-01-21,1050.6279630896036
2003-01-22,1045.7083777453308
2003-01-23,1054.4743917819994
2003-01-24,1056.2263423817278
2003-01-27,1042.3734310600075
2003-01-28,1037.5752698045148
2003-01-29,1030.8961978786335
2003-01-30,1024.6502789976141
2003-01-31,1022.4728091679856
2003-02-03,1026.0435732457781
2003-02-04,1033.4277484099068
2003-02-05,1033.930109038436
2003-02-06,1034.2201038722571
2003-02-07,1032.3853958199538
2003-02-10,1029.319838922266
2003-02-11,1026.2758185693613
2003-02-12,1027.4778197304556
2003-02-13,1030.5345175652744
2003-02-14,1032.7205463927728
2003-02-17,1034.5941450120126
2003-02-18,1036.3191034133915
2003-02-19,1040.1940014746633
2003-02-20,1041.6598369364087
2003-02-21,1036.4292414727627
2003-02-24,1036.8237173699295
2003-02-25,1024.2784130334346
2003-02-26,1028.4902329004506
2003-02-27,1026.5800353290488
2003-02-28,1033.607988643117
2003-03-03,1044.5274786466555
2003-03-04,1046.6046462451832
2003-03-05,1049.7978126576716
2003-03-06,1043.0314052920578
2003-03-07,1033.2205479719087
2003-03-10,1024.1350250658006
2003-03-11,1014.056931125213
2003-03-12,1008.0665558260526
2003-03-13,1003.3407513591025
2003-03-14,1002.6966170177387
2003-03-17,995.8463764327425
2003-03-18,1002.4593730447868
2003-03-19,1000.7399149491172
2003-03-20,1007.613847133099
2003-03-21,1006.203409070645
2003-03-24,1017.4687917457782
2003-03-25,1018.9826729803578
2003-03-26,1023.1503837492962
2003-03-27,1024.6109615381677
2003-03-28,1025.7390937532705
2003-03-31,1027.5497984759563
2003-04-01,1028.0615620389956
2003-04-02,1028.076674374014
2003-04-03,1023.8078179459898
2003-04-04,1028.6668157528989
2003-04-07,1036.0061288396585
2003-04-08,1036.6182557069794
2003-04-09,1037.4164154252576
2003-04-10,1051.9362120346736
2003-04-11,1050.5810825760586
2003-04-14,1051.4638707354961
2003-04-15,1060.5047252843974
2003-04-16,1067.0026122003264
2003-04-17,1073.1479935533216
2003-04-18,1075.891045622992
2003-04-21,1072.0504057656308
2003-04-22,1082.5273701470885
2003-04-23,1084.6931155495633
2003-04-24,1087.6498739173614
2003-04-25,1082.5150946696624
2003-04-28,1084.257225623537
2003-04-29,1090.184572461324
2003-04-30,1104.8163449338958
2003-05-01,1116.9226336076467
2003-05-02,1114.8369401182092
2003-05-05,1122.0072859959485
2003-05-06,1134.247748408754
2003-05-07,1142.1291092142894
2003-05-08,1148.5614034283838
2003-05-09,1155.7540808591527
2003-05-12,1164.912768145605
2003-05-13,1168.3272408188507
2003-05-14,1172.3435217932613
2003-05-15,1172.8248145195894
2003-05-16,1184.4894186743818
2003-05-19,1182.7216511638662
2003-05-20,1182.7267093660962
2003-05-21,1181.6464246569847
2003-05-22,1185.0278326795744
2003-05-23,1193.3322253586366
2003-05-26,1198.981148720688
2003-05-27,1193.2636487694328
2003-05-28,1187.5897620901478
2003-05-29,1197.3615862369725
2003-05-30,1194.6066823356434
2003-06-02,1200.7628146669988
2003-06-03,1199.332490730209
2003-06-04,1203.297503998707
2003-06-05,1222.2944854017342
2003-06-06,1221.3039098472093
2003-06-09,1223.0157895895923
2003-06-10,1220.681054251785
2003-06-11,1231.1222126541804
2003-06-12,1237.3873818577435
2003-06-13,1244.8728828319302
2003-06-16,1251.0907566055985
2003-06-17,1257.8103899430528
2003-06-18,1253.5362634895296
2003-06-19,1250.7405585917572
2003-06-20,1251.034416001706
2003-06-23,1248.3338193547079
2003-06-24,1238.7472773550182
2003-06-25,1245.8757255539433
2003-06-26,1231.2888494900214
2003-06-27,1237.0976431222628
2003-06-30,1241.4843421472629
2003-07-01,1254.4742313113766
2003-07-02,1262.558526776335
2003-07-03,1262.7614890252837
2003-07-04,1261.882086272702
2003-07-07,1261.947934143759
2003-07-08,1251.9339571067853
2003-07-09,1252.325997963384
2003-07-10,1255.6681921068805
2003-07-11,1251.0286961777936
2003-07-14,1259.508644297472
2003-07-15,1252.706955781954
2003-07-16,1246.388476140234
2003-07-17,1235.6428580858121
2003-07-18,1233.8096557356846
2003-07-21,1243.1637276992394
2003-07-22,1240.8467721847771
2003-07-23,1255.1492887723052
2003-07-24,1261.1881626664758
2003-07-25,1265.24705615728
2003-07-28,1269.8438932941035
2003-07-29,1271.4170170334983
2003-07-30,1260.050066402629
2003-07-31,1253.238871339051
2003-08-01,1260.410955474273
2003-08-04,1260.211587258025
2003-08-05,1255.3849395652417
2003-08-06,1252.7749825548995
2003-08-07,1260.9630946640116
2003-08-08,1259.6662006415681
2003-08-11,1265.5019945078402
2003-08-12,1268.8597403770893
2003-08-13,1276.3652946841746
2003-08-14,1279.8238684490498
2003-08-15,1281.0771169305158
2003-08-18,1285.3483139826835
2003-08-19,1286.2251346656633
2003-08-20,1295.512599824321
2003-08-21,1293.7582825635345
2003-08-22,1286.5064969343507
2003-08-25,1286.7871901491128
2003-08-26,1281.1208305543198
2003-08-27,1281.7267195233173
2003-08-28,1283.8299520764551
2003-08-29,1298.8942291913236
2003-09-01,1309.1399537577322
2003-09-02,1305.709120072319
2003-09-03,1306.8164277773642
2003-09-04,1307.157547609191
2003-09-05,1313.0408096191327
2003-09-08,1319.5251155951591
2003-09-09,1327.1444542799757
2003-09-10,1323.5637412045114
2003-09-11,1320.7075526059916
2003-09-12,1331.552897262461
2003-09-15,1331.978136231352
2003-09-16,1333.4141956374344
2003-09-17,1341.8019853159933
2003-09-18,1348.1381094994183
2003-09-19,1364.740839746168
2003-09-22,1373.281470714666
2003-09-23,1374.1306514034463
2003-09-24,1375.9532793415478
2003-09-25,1372.9389826864485
2003-09-26,1363.895827132415
2003-09-29,1366.4614832488685
2003-09-30,1371.9176879417887
2003-10-01,1383.8972108366302
2003-10-02,1395.1365453361132
2003-10-03,1402.7386030481978
2003-10-06,1408.876180740968
2003-10-07,1420.696527728618
2003-10-08,1423.6764887582538
2003-10-09,1427.0257860041345
2003-10-10,1438.0961234371487
2003-10-13,1434.6421125599595
2003-10-14,1435.5915735038354
2003-10-15,1435.5268943011286
2003-10-16,1446.8280738749145
2003-10-17,1445.9078043377276
2003-10-20,1450.1443391932817
2003-10-21,1457.1392050614866
2003-10-22,1455.991317756862
2003-10-23,1429.4490728504095
2003-10-24,1434.5559094725713
2003-10-27,1442.4691025364605
2003-10-28,1447.4537230554174
2003-10-29,1452.9266881304595
2003-10-30,1452.7165154632992
2003-10-31,1444.3825872536997
2003-11-03,1434.4894233443033
2003-11-04,1445.9443539570848
2003-11-05,1444.792472088197
2003-11-06,1437.2155960672314
2003-11-07,1444.4655959624738
2003-11-10,1448.6421337018146
2003-11-11,1432.7216381026383
2003-11-12,1433.8548680974136
2003-11-13,1444.525627251722
2003-11-14,1446.2498027216209
2003-11-17,1419.810240129962
2003-11-18,1429.0621072253184
2003-11-19,1421.3984203217317
2003-11-20,1424.956753473875
2003-11-21,1428.1197317784843
2003-11-24,1422.159071647194
2003-11-25,1427.056669375285
2003-11-26,1446.7436526102704
2003-11-27,1446.423843943923
2003-11-28,1451.0193251372307
2003-12-01,1460.7124664507755
2003-12-02,1472.2628670382546
2003-12-03,1479.9983174165195
2003-12-04,1476.2237706801582
2003-12-05,1480.1821953184633
2003-12-08,1481.7051906598415
2003-12-09,1484.8145748191605
2003-12-10,1477.3243505274547
2003-12-11,1472.6857593371462
2003-12-12,1486.593443491584
2003-12-15,1496.910687944705
2003-12-16,1493.274834249248
2003-12-17,1496.0528575423696
2003-12-18,1496.6470275049157
2003-12-19,1497.4539523298183
2003-12-22,1508.3773534529278
2003-12-23,1513.6725156898785
2003-12-24,1519.770607204342
2003-12-25,1518.3592392126213
2003-12-26,1521.6576935671478
2003-12-29,1530.2922848496344
2003-12-30,1543.4299538005482
2003-12-31,1549.7796726742351
2004-01-01,1549.7796726742351
2004-01-02,1555.7402715324938
2004-01-05,1577.5097494269428
2004-01-06,1587.1266830081524
2004-01-07,1588.5344796111376
2004-01-08,1599.1427475901774
2004-01-09,1614.748389449077
2004-01-12,1614.1514049084153
2004-01-13,1618.8812174960692
2004-01-14,1616.3234623191452
2004-01-15,1605.35882712549
2004-01-16,1595.095871618992
2004-01-19,1591.5555588438572
2004-01-20,1612.8984140176876
2004-01-21,1626.7738376657387
2004-01-22,1637.787870041003
2004-01-23,1637.4504474116854
2004-01-26,1627.1764159586776
2004-01-27,1629.6599257120024
2004-01-28,1625.6526179178006
2004-01-29,1596.9449487721342
2004-01-30,1605.3226122801905
2004-02-02,1608.9040863497403
2004-02-03,1617.4008557982945
2004-02-04,1608.9834621073762
2004-02-05,1616.3540695747236
2004-02-06,1627.929072879452
2004-02-09,1635.7081284708254
2004-02-10,1641.983987126765
2004-02-11,1642.5265581119015
2004-02-12,1664.36066421344
2004-02-13,1665.1842835862906
2004-02-16,1673.4756907737492
2004-02-17,1680.6049357144534
2004-02-18,1684.5285418812603
2004-02-19,1671.9679614671732
2004-02-20,1654.3318875446123
2004-02-23,1658.1627010351485
2004-02-24,1660.5481131422123
2004-02-25,1650.5769275957505
2004-02-26,1638.1909556324606
2004-02-27,1652.426028075669
2004-03-01,1671.4030799837772
2004-03-02,1660.8049371912925
2004-03-03,1641.2678322136999
2004-03-04,1650.4891653570714
2004-03-05,1671.2593816356375
2004-03-08,1668.8156312134506
2004-03-09,1680.12018382618
2004-03-10,1654.836853481674
2004-03-11,1639.334187459066
2004-03-12,1633.4790622867094
2004-03-15,1635.8214402858857
2004-03-16,1655.8150707087195
2004-03-17,1664.454827976361
2004-03-18,1685.957319600708
2004-03-19,1683.1368731884968
2004-03-22,1679.7239234234155
2004-03-23,1677.3184503507832
2004-03-24,1679.6308434700475
2004-03-25,1678.8009279990492
2004-03-26,1684.8950217305749
2004-03-29,1690.475418893969
2004-03-30,1698.5034372422667
2004-03-31,1721.4773539423431
2004-04-01,1740.9216052500565
2004-04-02,1728.4033960841393
2004-04-05,1715.1785307578355
2004-04-06,1720.1885262179112
2004-04-07,1735.2057929715286
2004-04-08,1731.4191845493883
2004-04-09,1725.3009174305637
2004-04-12,1731.8770963548404
2004-04-13,1717.149561919959
2004-04-14,1690.2591756628583
2004-04-15,1682.340215602954
2004-04-16,1699.2917482415278
2004-04-19,1699.0129478015322
2004-04-20,1698.0008195827716
2004-04-21,1683.4996470532933
2004-04-22,1682.1669257964188
2004-04-23,1690.417634365949
2004-04-26,1697.7448082799478
2004-04-27,1695.2215095525617
2004-04-28,1685.295456005652
2004-04-29,1676.3603116395852
2004-04-30,1668.6056265600055
2004-05-03,1665.9469037939996
2004-05-04,1684.2371433793726
2004-05-05,1692.3559059433219
2004-05-06,1674.4608315243127
2004-05-07,1637.381981850449
2004-05-10,1574.3350249410703
2004-05-11,1574.5504000566652
2004-05-12,1596.9973515807544
2004-05-13,1578.1371990457192
2004-05-14,1571.3518032157892
2004-05-17,1554.8036916816463
2004-05-18,1563.6912892289536
2004-05-19,1604.4319582253706
2004-05-20,1592.4320900348287
2004-05-21,1616.3204349822686
2004-05-24,1615.8324291106994
2004-05-25,1624.5087491234408
2004-05-26,1639.8305352802404
2004-05-27,1663.037932192044
2004-05-28,1672.6071365541582
2004-05-31,1671.338322052024
2004-06-01,1675.7238688669825
2004-06-02,1674.7692037382767
2004-06-03,1660.3332579918788
2004-06-04,1670.7745333283438
2004-06-07,1694.658415406743
2004-06-08,1695.9325954076478
2004-06-09,1689.0989510095003
2004-06-10,1696.445121858392
2004-06-11,1688.4539965741844
2004-06-14,1685.7660574005452
2004-06-15,1685.5586626487923
2004-06-16,1698.0702561676856
2004-06-17,1703.8025599183468
2004-06-18,1706.9633097460155
2004-06-21,1713.799368471047
2004-06-22,1708.4781839628372
2004-06-23,1712.2134294950847
2004-06-24,1730.186384702984
2004-06-25,1727.4572518941113
2004-06-28,1738.774976630826
2004-06-29,1729.0402623558573
2004-06-30,1737.0754756796998
2004-07-01,1745.4831439715874
2004-07-02,1750.9438820824776
2004-07-05,1739.6142788214067
2004-07-06,1740.2529532832614
2004-07-07,1752.3210103260933
2004-07-08,1751.6024458874974
2004-07-09,1756.851507118129
2004-07-12,1766.8564275807912
2004-07-13,1757.9743624895675
2004-07-14,1750.3777146437185
2004-07-15,1743.68370209272
2004-07-16,1764.430708159408
2004-07-19,1766.000166686853
2004-07-20,1755.8680965351546
2004-07-21,1741.5987955187616
2004-07-22,1742.5726109515124
2004-07-23,1726.562347790432
2004-07-26,1723.820376790817
2004-07-27,1705.3866608401624
2004-07-28,1705.7315579322149
2004-07-29,1701.554701384457
2004-07-30,1715.6173737579402
2004-08-02,1723.9836491898525
2004-08-03,1726.1881499060005
2004-08-04,1714.0678041361266
2004-08-05,1712.721640847803
2004-08-06,1725.68685586
2004-08-09,1712.1747278474952
2004-08-10,1717.2666606940356
2004-08-11,1713.6403293140522
2004-08-12,1714.5770251309389
2004-08-13,1716.3912044384099
2004-08-16,1710.5428529961678
2004-08-17,1711.7997598473823
2004-08-18,1714.1813357439369
2004-08-19,1733.6228310175695
2004-08-20,1735.4792865718705
2004-08-23,1733.5700785935164
2004-08-24,1722.2590909845344
2004-08-25,1726.7691826840128
2004-08-26,1731.9392155799937
2004-08-27,1737.1103719615887
2004-08-30,1734.1205486217693
2004-08-31,1741.147696811264
2004-09-01,1753.4984811653514
2004-09-02,1752.257908084368
2004-09-03,1735.4793372057156
2004-09-06,1747.9736675296026
2004-09-07,1751.6273657353731
2004-09-08,1756.5324363857242
2004-09-09,1750.555767195243
2004-09-10,1764.9126772064587
2004-09-13,1764.841707551582
2004-09-14,1776.1803289038614
2004-09-15,1757.2957342313157
2004-09-16,1761.7650875346756
2004-09-17,1759.6582894904213
2004-09-20,1759.2474221892578
2004-09-21,1768.0711180892672
2004-09-22,1764.3129493325935
2004-09-23,1769.150026436362
2004-09-24,1760.4556623431722
2004-09-27,1759.225814228675
2004-09-28,1759.6759510422405
2004-09-29,1765.957573120308
2004-09-30,1780.2926540858784
2004-10-01,1784.8573827539572
2004-10-04,1783.0486538890016
2004-10-05,1786.8606177659128
2004-10-06,1788.5814091566192
2004-10-07,1791.1952251401303
2004-10-08,1807.6799772211377
2004-10-11,1809.002339893186
2004-10-12,1794.874528267126
2004-10-13,1789.8239498696585
2004-10-14,1794.5441328006004
2004-10-15,1802.9478203376639
2004-10-18,1802.314269703599
2004-10-19,1814.6149567148148
2004-10-20,1813.148575244396
2004-10-21,1818.8570103054756
2004-10-22,1823.0828015676825
2004-10-25,1826.789302741339
2004-10-26,1824.7034975981833
2004-10-27,1834.424055478926
2004-10-28,1843.1487526667308
2004-10-29,1843.5137209249015
2004-11-01,1846.227169136223
2004-11-02,1854.8812897765058
2004-11-03,1873.9288105837402
2004-11-04,1886.8552468723656
2004-11-05,1903.399695831817
