Date,WORLD SMALL CAP MINIMUM VOLATILITY (USD)
2001-09-28,919.4122445649308
2001-10-01,917.3595985415877
2001-10-02,917.3420424120831
2001-10-03,925.8670509314011
2001-10-04,932.3785638559704
2001-10-05,933.5304093442177
2001-10-08,929.5231889466675
2001-10-09,924.2446872764303
2001-10-10,928.8433587693819
2001-10-11,935.4966870925441
2001-10-12,940.021007996133
2001-10-15,943.2039949174159
2001-10-16,948.4662795378547
2001-10-17,945.466573193464
2001-10-18,935.9355739081933
2001-10-19,935.9348367125789
2001-10-22,936.1214718341473
2001-10-23,935.2962516311097
2001-10-24,938.064578704241
2001-10-25,947.4699094444726
2001-10-26,946.76713238141
2001-10-29,945.3522223089894
2001-10-30,940.2771246824645
2001-10-31,942.1714916688757
2001-11-01,949.1567221354707
2001-11-02,947.2363827099836
2001-11-05,949.9791205203361
2001-11-06,956.0058094350326
2001-11-07,956.0116504976706
2001-11-08,954.2907096835903
2001-11-09,952.3948518539115
2001-11-12,953.2913565300992
2001-11-13,954.4226591013391
2001-11-14,958.9452595631475
2001-11-15,958.9954011207524
2001-11-16,960.644053353932
2001-11-19,963.153233312676
2001-11-20,961.5558816347993
2001-11-21,959.5217890693949
2001-11-22,959.5039270971527
2001-11-23,964.3298337717641
2001-11-26,968.4408675281276
2001-11-27,968.9970144782932
2001-11-28,966.3907160777
2001-11-29,971.0167143958881
2001-11-30,973.5820358311975
2001-12-03,965.3564363291536
2001-12-04,971.0462120852353
2001-12-05,980.8927308895933
2001-12-06,984.9160468067436
2001-12-07,983.6857321915936
2001-12-10,976.5211797532678
2001-12-11,973.6136278134309
2001-12-12,976.6088152800414
2001-12-13,970.8072358141051
2001-12-14,971.6269632393274
2001-12-17,973.5319137176406
2001-12-18,973.7985546003202
2001-12-19,970.2141955236181
2001-12-20,967.5977684393253
2001-12-21,972.4108003339306
2001-12-24,973.7359194461064
2001-12-25,973.4590171699273
2001-12-26,975.7564991424973
2001-12-27,982.6999668759273
2001-12-28,984.8893157104648
2001-12-31,982.9725528032969
2002-01-01,982.9725528032969
2002-01-02,983.6456549365334
2002-01-03,990.9832500823213
2002-01-04,995.4924389392617
2002-01-07,991.6323071362357
2002-01-08,991.6109330390626
2002-01-09,987.6956424548254
2002-01-10,987.6814003072938
2002-01-11,983.2013439747185
2002-01-14,978.8344251898197
2002-01-15,978.2167242734602
2002-01-16,973.8832990100486
2002-01-17,975.3566521256274
2002-01-18,973.306648263332
2002-01-21,976.801137936739
2002-01-22,972.6119911480624
2002-01-23,977.7957046171377
2002-01-24,977.6393130510855
2002-01-25,973.0689327371148
2002-01-28,977.9550598058332
2002-01-29,974.2362998451018
2002-01-30,977.0947929544361
2002-01-31,980.6068944140295
2002-02-01,978.1371444578962
2002-02-04,975.5240897909881
2002-02-05,974.0879798454943
2002-02-06,967.678700101766
2002-02-07,965.6286040117791
2002-02-08,973.4282601066706
2002-02-11,979.7377139824235
2002-02-12,986.2189478507354
2002-02-13,990.1345830404787
2002-02-14,991.0864299865402
2002-02-15,991.6314181359328
2002-02-18,991.087123922126
2002-02-19,982.7476443777532
2002-02-20,987.1775826093487
2002-02-21,985.8706146719791
2002-02-22,994.8470398107871
2002-02-25,997.0337015061394
2002-02-26,998.2530186210308
2002-02-27,1002.2899876105116
2002-02-28,998.3544884923133
2002-03-01,1008.8169784187695
2002-03-04,1026.3035570748277
2002-03-05,1025.9607508427164
2002-03-06,1035.193031661859
2002-03-07,1045.9776342669602
2002-03-08,1047.4489147985335
2002-03-11,1049.044614174919
2002-03-12,1042.8339408216034
2002-03-13,1038.8398703006244
2002-03-14,1045.4941945344551
2002-03-15,1049.6297701383892
2002-03-18,1052.3131056851005
2002-03-19,1056.161975447353
2002-03-20,1054.7338075278903
2002-03-21,1060.6783915619374
2002-03-22,1059.7108335661756
2002-03-25,1055.696235277153
2002-03-26,1059.0825575742272
2002-03-27,1065.9038071824584
2002-03-28,1067.1586236606695
2002-03-29,1064.5672701708038
2002-04-01,1063.7756532603614
2002-04-02,1063.0640093323098
2002-04-03,1062.1471289462866
2002-04-04,1068.1657941883998
2002-04-05,1071.898823659611
2002-04-08,1077.0526650668319
2002-04-09,1077.1650004751903
2002-04-10,1090.9657777077643
2002-04-11,1084.8239949386193
2002-04-12,1089.7720060764348
2002-04-15,1087.1892298034163
2002-04-16,1095.9759314874648
2002-04-17,1099.0916018119997
2002-04-18,1103.331877341557
2002-04-19,1104.0417454604371
2002-04-22,1103.532966296413
2002-04-23,1103.0658380344923
2002-04-24,1103.0964418194792
2002-04-25,1106.7455160776617
2002-04-26,1102.5613490145638
2002-04-29,1103.3639486925663
2002-04-30,1110.0395410591016
2002-05-01,1117.5937204094346
2002-05-02,1121.8532257626496
2002-05-03,1125.6875506895976
2002-05-06,1120.62458749036
2002-05-07,1111.349934608229
2002-05-08,1117.1509078695476
2002-05-09,1113.0641323647744
2002-05-10,1107.3292290969023
2002-05-13,1110.4281644880593
2002-05-14,1114.0278407040635
2002-05-15,1121.5150023553574
2002-05-16,1117.8246248891173
2002-05-17,1127.7340936909966
2002-05-20,1126.359970292022
2002-05-21,1127.4537929166147
2002-05-22,1131.7499645785942
2002-05-23,1136.9354564662322
2002-05-24,1135.2322383907176
2002-05-27,1136.5969101521027
2002-05-28,1140.9308020758046
2002-05-29,1138.3536373467748
2002-05-30,1139.2748881755133
2002-05-31,1137.3155108845679
2002-06-03,1133.6960922773403
2002-06-04,1131.4459071690083
2002-06-05,1127.3072903885438
2002-06-06,1124.0584050441646
2002-06-07,1124.9696017552837
2002-06-10,1124.0850151790287
2002-06-11,1120.7618144834569
2002-06-12,1118.3944110350865
2002-06-13,1110.0116916366221
2002-06-14,1104.627090135222
2002-06-17,1110.6230119282802
2002-06-18,1115.331698799107
2002-06-19,1109.919336771995
2002-06-20,1112.245293667855
2002-06-21,1115.3648254067855
2002-06-24,1112.2461087799857
2002-06-25,1105.7090674302794
2002-06-26,1105.926981652076
2002-06-27,1107.6796276421212
2002-06-28,1116.097148115076
2002-07-01,1110.0800723278387
2002-07-02,1095.8384228186071
2002-07-03,1090.9881366338077
2002-07-04,1089.0518807567644
2002-07-05,1099.4402356444552
2002-07-08,1099.581562118026
2002-07-09,1100.6255006577778
2002-07-10,1087.0271414204058
2002-07-11,1072.8101033786447
2002-07-12,1071.2210774916334
2002-07-15,1064.889639766358
2002-07-16,1056.5946441016044
2002-07-17,1054.0889930242363
2002-07-18,1046.4052038648038
2002-07-19,1032.6593849347933
2002-07-22,1014.0215582791157
2002-07-23,989.8046120882154
2002-07-24,997.6440667953801
2002-07-25,1009.4726949239628
2002-07-26,1007.9667118537341
2002-07-29,1030.6901228208374
2002-07-30,1038.802911163604
2002-07-31,1036.4374254527547
2002-08-01,1028.0478532687532
2002-08-02,1017.3784960792776
2002-08-05,1006.9515275127709
2002-08-06,1004.3683536526324
2002-08-07,1015.5733173956452
2002-08-08,1021.688420997528
2002-08-09,1027.5806064479195
2002-08-12,1029.8110201309687
2002-08-13,1019.8201647626544
2002-08-14,1035.4076631553737
2002-08-15,1038.8950264242865
2002-08-16,1043.9357683592882
2002-08-19,1043.346864270788
2002-08-20,1041.4009757035637
2002-08-21,1049.665639450042
2002-08-22,1051.086330081889
2002-08-23,1045.0938655033171
2002-08-26,1056.8234356751286
2002-08-27,1053.7225095051383
2002-08-28,1045.6198451066127
2002-08-29,1046.2541812986324
2002-08-30,1045.9903450876595
2002-09-02,1045.1712052078108
2002-09-03,1032.7979266959921
2002-09-04,1034.2741232302901
2002-09-05,1028.2461376307754
2002-09-06,1033.4374189022615
2002-09-09,1038.2178788553215
2002-09-10,1035.7429779540266
2002-09-11,1033.8821598484335
2002-09-12,1028.9338586262725
2002-09-13,1030.3204186754967
2002-09-16,1024.7898692775218
2002-09-17,1019.3111127670836
2002-09-18,1017.722992287487
2002-09-19,1011.2477439611106
2002-09-20,1006.9965972556845
2002-09-23,997.5223040716464
2002-09-24,992.6160162755526
2002-09-25,998.1771090906851
2002-09-26,1008.9333632882709
2002-09-27,1005.6095858665353
2002-09-30,1007.3867750452699
2002-10-01,1004.7723923083771
2002-10-02,998.4834426247834
2002-10-03,995.2401738623599
2002-10-04,984.5263128642242
2002-10-07,965.6774314293399
2002-10-08,963.2922448497667
2002-10-09,945.7425940349276
2002-10-10,953.0841774486912
2002-10-11,967.96169125383
2002-10-14,966.5554213021567
2002-10-15,983.4263040486899
2002-10-16,977.3332902343515
2002-10-17,986.6141545760298
2002-10-18,986.5544658776049
2002-10-21,995.6213948783419
2002-10-22,985.4443481555397
2002-10-23,989.4096310570044
2002-10-24,985.3088611116864
2002-10-25,992.0186685937904
2002-10-28,991.1819421307994
2002-10-29,990.4939907141242
2002-10-30,992.6496922106855
2002-10-31,991.6839116090168
2002-11-01,1003.7364068445278
2002-11-04,1007.7746509414269
2002-11-05,1008.9873704595049
2002-11-06,1012.3554264684072
2002-11-07,1008.6342537192508
2002-11-08,1003.5207407840036
2002-11-11,992.0274632630206
2002-11-12,995.0525555816397
2002-11-13,990.080894718722
2002-11-14,993.0891563307542
2002-11-15,994.9227145188523
2002-11-18,989.4586075987112
2002-11-19,982.592965759939
2002-11-20,986.2152679261621
2002-11-21,993.4738525378906
2002-11-22,998.3017796785325
2002-11-25,999.0234873096763
2002-11-26,993.5165590083867
2002-11-27,1002.3594948614218
2002-11-28,1007.7486301278878
2002-11-29,1004.8159634637424
2002-12-02,1004.4842744731247
2002-12-03,1001.2715800073763
2002-12-04,998.3988261784198
2002-12-05,995.8881619231814
2002-12-06,998.7272740377509
2002-12-09,993.6654030632
2002-12-10,997.249712024892
2002-12-11,996.676117019886
2002-12-12,1000.1046963243411
2002-12-13,997.9653583156979
2002-12-16,1000.3982860823527
2002-12-17,997.6343981970602
2002-12-18,988.4313202980171
2002-12-19,989.9079543762791
2002-12-20,991.1011695774674
2002-12-23,994.3035130726126
2002-12-24,994.7839818438649
2002-12-25,995.5095893776277
2002-12-26,1000.3866838849888
2002-12-27,1000.0723067905421
2002-12-30,1002.3440106591808
2002-12-31,1006.0097685187504
2003-01-01,1006.0097685187507
2003-01-02,1012.7903205348749
2003-01-03,1013.6877508678208
2003-01-06,1028.1155823058753
2003-01-07,1017.7983935659694
2003-01-08,1011.1139817426762
2003-01-09,1017.4710587712342
2003-01-10,1017.0892673892973
2003-01-13,1012.4236577442914
2003-01-14,1021.3236915826388
2003-01-15,1020.1405183375026
2003-01-16,1020.6970510602852
2003-01-17,1020.2033408900095
2003-01-20,1018.8910047412187
2003-01-21,1015.7366406736816
2003-01-22,1010.565490509262
2003-01-23,1018.6134603143547
2003-01-24,1013.4181614892079
2003-01-27,1000.8769989870173
2003-01-28,999.5907037572528
2003-01-29,998.9619642255585
2003-01-30,991.4933669728066
2003-01-31,995.5514710348941
2003-02-03,992.6039827925578
2003-02-04,998.1267529899848
2003-02-05,996.1687582710363
2003-02-06,994.163446494186
2003-02-07,988.0461921097717
2003-02-10,988.8130287206385
2003-02-11,983.7357630721791
2003-02-12,979.7895679345022
2003-02-13,981.7704903043484
2003-02-14,984.307305196318
2003-02-17,984.5852756887612
2003-02-18,991.3450834911664
2003-02-19,991.1041873535735
2003-02-20,992.0894230096197
2003-02-21,992.9445413693066
2003-02-24,987.7305574366115
2003-02-25,984.9575599763278
2003-02-26,984.8804460730763
2003-02-27,987.6718190414841
2003-02-28,991.6883181065376
2003-03-03,994.785053141794
2003-03-04,993.5416503509825
2003-03-05,995.1425729984243
2003-03-06,989.4778372184508
2003-03-07,984.4070616738394
2003-03-10,972.369923108406
2003-03-11,964.5610825015891
2003-03-12,959.2164225561054
2003-03-13,965.0351585121813
2003-03-14,965.3079577266734
2003-03-17,970.4092119279345
2003-03-18,976.7644553561395
2003-03-19,976.7624445639897
2003-03-20,982.656881070364
2003-03-21,988.1496157604123
2003-03-24,987.1741389796109
2003-03-25,991.8443042616996
2003-03-26,992.7255978718125
2003-03-27,995.1062832772753
2003-03-28,997.57164205103
2003-03-31,991.8592721673176
2003-04-01,995.4314609712158
2003-04-02,999.9624411162109
2003-04-03,995.4996072359254
2003-04-04,997.4426230698922
2003-04-07,1003.0469194117876
2003-04-08,1001.5794358997781
2003-04-09,1001.290640552208
2003-04-10,1008.248551107756
2003-04-11,1006.0441131088158
2003-04-14,1011.9919148112772
2003-04-15,1017.8907258453784
2003-04-16,1019.0419426476126
2003-04-17,1028.2723458915148
2003-04-18,1029.8513519999078
2003-04-21,1029.1815223565472
2003-04-22,1038.176991728771
2003-04-23,1040.7619833721756
2003-04-24,1038.8170175137434
2003-04-25,1033.3520469503933
2003-04-28,1039.5307052338453
2003-04-29,1042.5338661063272
2003-04-30,1053.722924256968
2003-05-01,1062.2081883473845
2003-05-02,1065.348991017548
2003-05-05,1072.0161022802295
2003-05-06,1080.0069503009715
2003-05-07,1082.100505524335
2003-05-08,1081.3761656976862
2003-05-09,1089.077538294473
2003-05-12,1097.6651175722848
2003-05-13,1098.4314719400088
2003-05-14,1101.3377829259837
2003-05-15,1102.3003791746426
2003-05-16,1103.7025616294115
2003-05-19,1095.7894909786437
2003-05-20,1098.82903105969
2003-05-21,1101.6460780507302
2003-05-22,1108.2862568654402
2003-05-23,1116.2639924652156
2003-05-26,1119.1100137391286
2003-05-27,1121.6163388177902
2003-05-28,1117.745524787969
2003-05-29,1120.7647080005236
2003-05-30,1127.0816530295494
2003-06-02,1132.4221659720488
2003-06-03,1132.7397538581158
2003-06-04,1141.2365099833976
2003-06-05,1151.3492820768288
2003-06-06,1148.3395757417318
2003-06-09,1145.9198198274644
2003-06-10,1151.339306066398
2003-06-11,1160.8581788403335
2003-06-12,1162.2947923712584
2003-06-13,1160.1487190150278
2003-06-16,1168.9902989939883
2003-06-17,1172.8838811194973
2003-06-18,1169.9094361328732
2003-06-19,1162.7596530753362
2003-06-20,1163.5025508883566
2003-06-23,1154.5318048294307
2003-06-24,1152.2308219408187
2003-06-25,1158.5547833624955
2003-06-26,1154.9542742167937
2003-06-27,1160.1944635298214
2003-06-30,1159.791148254693
2003-07-01,1169.4376598161684
2003-07-02,1182.7209004010172
2003-07-03,1182.7549922195628
2003-07-04,1182.5450293353633
2003-07-07,1187.9149952462055
2003-07-08,1185.865911815964
2003-07-09,1185.9420159686313
2003-07-10,1179.3810184829308
2003-07-11,1181.8021214306386
2003-07-14,1189.762911358562
2003-07-15,1183.5324101797214
2003-07-16,1178.3192780023808
2003-07-17,1162.040533070053
2003-07-18,1165.4800173586611
2003-07-21,1165.5954124031946
2003-07-22,1166.655837894023
2003-07-23,1174.6602807828294
2003-07-24,1178.124038574345
2003-07-25,1182.5283799390284
2003-07-28,1186.9466230058163
2003-07-29,1188.7736204964124
2003-07-30,1183.6186033938716
2003-07-31,1179.079737970129
2003-08-01,1175.2691804122633
2003-08-04,1170.4322161794869
2003-08-05,1161.3208698266205
2003-08-06,1160.2587577903357
2003-08-07,1167.5475359556522
2003-08-08,1171.217803155711
2003-08-11,1180.2894373837933
2003-08-12,1184.4894945697652
2003-08-13,1187.5641305450854
2003-08-14,1191.7601446289611
2003-08-15,1193.0496958059618
2003-08-18,1198.0256848891543
2003-08-19,1205.5173280237493
2003-08-20,1212.7861426930915
2003-08-21,1214.6075131887476
2003-08-22,1204.292906592926
2003-08-25,1202.0099451028766
2003-08-26,1202.5911886200815
2003-08-27,1206.301799742986
2003-08-28,1211.0371894155478
2003-08-29,1220.163299594324
2003-09-01,1225.1203124316296
2003-09-02,1232.9877953836374
2003-09-03,1236.6233070998676
2003-09-04,1238.595772636231
2003-09-05,1237.523432660538
2003-09-08,1246.9684250456917
2003-09-09,1248.1329047203396
2003-09-10,1236.0128116741475
2003-09-11,1238.1942343832973
2003-09-12,1242.9065383986895
2003-09-15,1243.3409371465448
2003-09-16,1250.7468162039067
2003-09-17,1253.4408661192372
2003-09-18,1258.091509088719
2003-09-19,1268.3389734540976
2003-09-22,1267.1995912818556
2003-09-23,1269.605031829781
2003-09-24,1263.4440156854853
2003-09-25,1252.5928288468963
2003-09-26,1241.6108172885345
2003-09-29,1248.3912601918764
2003-09-30,1253.6383313196022
2003-10-01,1268.9707846080132
2003-10-02,1277.7170628134686
2003-10-03,1285.2442685084025
2003-10-06,1290.1608300226471
2003-10-07,1300.773448450816
2003-10-08,1299.2464177219153
2003-10-09,1305.2241724489722
2003-10-10,1310.1197776157178
2003-10-13,1312.7590955831736
2003-10-14,1314.9102698509848
2003-10-15,1311.0584112182858
2003-10-16,1320.5625825408251
2003-10-17,1315.2813734478013
2003-10-20,1317.9519142629454
2003-10-21,1323.5213958260751
2003-10-22,1316.7174719379284
2003-10-23,1302.5112850824976
2003-10-24,1302.9018642268418
2003-10-27,1314.0877075808585
2003-10-28,1319.4843415006455
2003-10-29,1329.4037155636133
2003-10-30,1328.4012147763235
2003-10-31,1324.215385137225
2003-11-03,1326.5059329438795
2003-11-04,1332.424053897319
2003-11-05,1333.8410098682891
2003-11-06,1332.4960908126961
2003-11-07,1338.0390209753452
2003-11-10,1337.1651311373755
2003-11-11,1325.1135022550768
2003-11-12,1337.2421924466414
2003-11-13,1344.3581989464424
2003-11-14,1342.445561482248
2003-11-17,1323.512834475986
2003-11-18,1324.4360235912334
2003-11-19,1322.8145406190715
2003-11-20,1322.7820028306191
2003-11-21,1323.8246710500605
2003-11-24,1331.2488353980618
2003-11-25,1339.4344476490894
2003-11-26,1353.9304627351087
2003-11-27,1353.8057842082583
2003-11-28,1356.0743536727164
2003-12-01,1368.4561933520683
2003-12-02,1373.9529179696406
2003-12-03,1372.8415912831942
2003-12-04,1370.184697632509
2003-12-05,1371.763093610349
2003-12-08,1377.3701907066256
2003-12-09,1373.2701370710163
2003-12-10,1363.9200540334018
2003-12-11,1370.1414142092526
2003-12-12,1381.6201879348066
2003-12-15,1381.1555973824136
2003-12-16,1380.742765203568
2003-12-17,1385.7926982241572
2003-12-18,1389.2754929561395
2003-12-19,1388.8918735378818
2003-12-22,1395.7949790546834
2003-12-23,1401.2085596360448
2003-12-24,1404.6291645093602
2003-12-25,1403.8559477168403
2003-12-26,1407.969200215297
2003-12-29,1420.4971500407137
2003-12-30,1427.9069417488322
2003-12-31,1425.1125684137987
2004-01-01,1425.1125684137987
2004-01-02,1428.694556266232
2004-01-05,1444.6931532443332
2004-01-06,1446.6520461440882
2004-01-07,1448.2150311299667
2004-01-08,1453.941347686895
2004-01-09,1458.5437678314238
2004-01-12,1461.332477721948
2004-01-13,1462.6453694786642
2004-01-14,1463.7921962637402
2004-01-15,1455.775060366496
2004-01-16,1450.4404608043274
2004-01-19,1449.2217014524388
2004-01-20,1463.9143288131831
2004-01-21,1470.9093981118197
2004-01-22,1474.051279083777
2004-01-23,1479.8136318050347
2004-01-26,1478.4880503765476
2004-01-27,1478.540371380778
2004-01-28,1469.8840749427968
2004-01-29,1453.5465244964732
2004-01-30,1460.2627540670055
2004-02-02,1467.4180672915845
2004-02-03,1470.6500979499626
2004-02-04,1454.3571286183183
2004-02-05,1459.2844111659692
2004-02-06,1475.7252821642383
2004-02-09,1481.488169497485
2004-02-10,1490.9976127040593
2004-02-11,1494.3510383548992
2004-02-12,1502.255271344252
2004-02-13,1498.872290060132
2004-02-16,1502.7975081816826
2004-02-17,1512.3937743155388
2004-02-18,1508.4123669516284
2004-02-19,1496.8599582050717
2004-02-20,1485.8660259364024
2004-02-23,1483.4486638483218
2004-02-24,1489.6070025123302
2004-02-25,1489.2051060518722
2004-02-26,1488.2064205110132
2004-02-27,1497.6430791690063
2004-03-01,1518.1774169073249
2004-03-02,1510.3220201094744
2004-03-03,1504.461324964073
2004-03-04,1513.294189530557
2004-03-05,1526.5389929442729
2004-03-08,1521.4965174229665
2004-03-09,1524.5361046459316
2004-03-10,1505.3298260768859
2004-03-11,1494.990913342909
2004-03-12,1499.5104187632483
2004-03-15,1491.356685693438
2004-03-16,1500.6618571904235
2004-03-17,1514.5670493196556
2004-03-18,1523.650006123813
2004-03-19,1521.2989225277117
2004-03-22,1513.1304513246307
2004-03-23,1515.0499917952554
2004-03-24,1510.8717236644836
2004-03-25,1523.0949138260708
2004-03-26,1526.9732506649161
2004-03-29,1536.7970898174985
2004-03-30,1545.924584615846
2004-03-31,1561.482679804105
2004-04-01,1574.7629903234144
2004-04-02,1569.381121025893
2004-04-05,1554.3605633224245
2004-04-06,1543.4093720231137
2004-04-07,1555.4130700658932
2004-04-08,1546.6458733109093
2004-04-09,1543.191331496913
2004-04-12,1535.0478969466947
2004-04-13,1517.611481674116
2004-04-14,1499.9845726949368
2004-04-15,1504.9679392879486
2004-04-16,1521.4807121364727
2004-04-19,1523.0651227242668
2004-04-20,1506.7513101990191
2004-04-21,1504.5726590628815
2004-04-22,1515.7996964264462
2004-04-23,1515.2212606345515
2004-04-26,1520.572441485267
2004-04-27,1521.2361992680965
2004-04-28,1505.729002658608
2004-04-29,1495.704329469634
2004-04-30,1490.9688765506896
2004-05-03,1493.3123548761446
2004-05-04,1505.0673063052134
2004-05-05,1508.8592646930529
2004-05-06,1495.1166398595763
2004-05-07,1456.0504652138168
2004-05-10,1411.8856319991348
2004-05-11,1422.738897337073
2004-05-12,1434.4346194132208
2004-05-13,1416.2129865265638
2004-05-14,1418.001456864806
2004-05-17,1406.6958187016746
2004-05-18,1415.8248506366817
2004-05-19,1432.5512041305608
2004-05-20,1431.8739320858767
2004-05-21,1445.9371091235773
2004-05-24,1450.8798797909053
2004-05-25,1466.5601782540302
2004-05-26,1479.239162590517
2004-05-27,1490.4584713029146
2004-05-28,1498.494775393489
2004-05-31,1498.1140184261567
2004-06-01,1501.3315728404752
2004-06-02,1503.613182659709
2004-06-03,1487.155460469514
2004-06-04,1494.724769953586
2004-06-07,1516.824031066536
2004-06-08,1517.6313367966538
2004-06-09,1508.2127468873425
2004-06-10,1513.1510172053224
2004-06-11,1508.300133877791
2004-06-14,1497.463362509497
2004-06-15,1508.186275477475
2004-06-16,1518.0838936675343
2004-06-17,1524.9885226659114
2004-06-18,1529.356943441649
2004-06-21,1533.648123131585
2004-06-22,1531.06285529383
2004-06-23,1538.1731306627942
2004-06-24,1547.4630556611457
2004-06-25,1548.8285503482844
2004-06-28,1554.0750436161588
2004-06-29,1548.1497283462427
2004-06-30,1557.6357915223994
2004-07-01,1560.423199833322
2004-07-02,1568.1437409314253
2004-07-05,1561.1233286879858
2004-07-06,1558.3613900090925
2004-07-07,1568.6487408747357
2004-07-08,1559.8855476262245
2004-07-09,1564.4129700027465
2004-07-12,1569.8898209109068
2004-07-13,1563.3285582050712
2004-07-14,1558.6392366640766
2004-07-15,1559.3610555331654
2004-07-16,1567.3519008822116
2004-07-19,1570.2541842970504
2004-07-20,1568.945879934771
2004-07-21,1548.8469635344668
2004-07-22,1543.0301536340542
2004-07-23,1529.3326473723077
2004-07-26,1522.9597584452101
2004-07-27,1519.0308379746425
2004-07-28,1520.6979794388774
2004-07-29,1524.5332039392156
2004-07-30,1532.723338841777
2004-08-02,1540.056026725379
2004-08-03,1539.8662223832343
2004-08-04,1533.8235028204144
2004-08-05,1522.9659328721166
2004-08-06,1520.8695232952662
2004-08-09,1514.4068329874324
2004-08-10,1524.6655621202467
2004-08-11,1522.5791416536467
2004-08-12,1516.176459832209
2004-08-13,1517.094507255489
2004-08-16,1523.027281936906
2004-08-17,1523.492959930663
2004-08-18,1532.3599565621123
2004-08-19,1541.3377021081997
2004-08-20,1552.8066475691166
2004-08-23,1547.3302355060882
2004-08-24,1544.4446797729304
2004-08-25,1547.7021910455423
2004-08-26,1548.2640541499263
2004-08-27,1557.185885208101
2004-08-30,1553.7141062167402
2004-08-31,1562.8411278459077
2004-09-01,1572.6905265459252
2004-09-02,1577.2548505828333
2004-09-03,1568.5084262845414
2004-09-06,1573.8826941339448
2004-09-07,1580.169491653515
2004-09-08,1579.543890245657
2004-09-09,1577.328066964742
2004-09-10,1585.9538400546653
2004-09-13,1584.4163202519403
2004-09-14,1587.6761562071367
2004-09-15,1578.9589411273428
2004-09-16,1589.8724448049727
2004-09-17,1587.29610256344
2004-09-20,1585.2009074184673
2004-09-21,1595.270008976545
2004-09-22,1584.524399508185
2004-09-23,1586.4656998073328
2004-09-24,1584.1978720589495
2004-09-27,1578.454297593673
2004-09-28,1584.5536592485944
2004-09-29,1593.6775213041278
2004-09-30,1603.735841273376
2004-10-01,1615.222186741355
2004-10-04,1617.5668414491834
2004-10-05,1620.968203402417
2004-10-06,1624.6010984211025
2004-10-07,1615.8018721580152
2004-10-08,1621.101107018913
2004-10-11,1622.1244157529788
2004-10-12,1618.1320881773577
2004-10-13,1608.206008239022
2004-10-14,1611.171389860284
2004-10-15,1619.5662638988201
2004-10-18,1618.6019891641054
2004-10-19,1622.3487967381807
2004-10-20,1624.6829816453576
2004-10-21,1634.2026206024073
2004-10-22,1628.7373247645635
2004-10-25,1632.8965760897136
2004-10-26,1641.8271044992225
2004-10-27,1653.840182231136
2004-10-28,1655.2636350080086
2004-10-29,1653.4758571354141
2004-11-01,1659.549041946729
2004-11-02,1656.3585741148443
2004-11-03,1679.513478353567
2004-11-04,1694.5588701859172
2004-11-05,1697.9420083582875
