Date,EUROPE SMALL CAP MINIMUM VOLATILITY(EUR)
2002-09-12,1014.7387217721206
2002-09-13,1011.9507778615659
2002-09-16,1003.3605210756547
2002-09-17,998.6704987117671
2002-09-18,995.5558695630705
2002-09-19,994.6826920355751
2002-09-20,990.7509278033125
2002-09-23,981.5327651167732
2002-09-24,962.7148916656776
2002-09-25,961.5420692223153
2002-09-26,965.0139794224647
2002-09-27,968.1258852522349
2002-09-30,970.1646093735147
2002-10-01,963.5672426291936
2002-10-02,967.1553862639443
2002-10-03,966.0419661853397
2002-10-04,958.303892120736
2002-10-07,950.6655570554386
2002-10-08,942.0285929845985
2002-10-09,942.1866310885582
2002-10-10,934.8619997458043
2002-10-11,946.3160380864723
2002-10-14,943.8021301698725
2002-10-15,956.6244445265631
2002-10-16,955.731102537942
2002-10-17,958.6952550489654
2002-10-18,959.1759022863497
2002-10-21,962.4288534382518
2002-10-22,965.4364490312199
2002-10-23,965.1063001796624
2002-10-24,964.9823719053119
2002-10-25,967.9003007965542
2002-10-28,975.2758626117865
2002-10-29,972.5681265181043
2002-10-30,974.2500625803394
2002-10-31,983.4972352722666
2002-11-01,989.3963248395613
2002-11-04,996.3793504466471
2002-11-05,999.817926101223
2002-11-06,997.1122571215983
2002-11-07,1005.5569191157145
2002-11-08,1010.1274048720168
2002-11-11,1007.4989712157732
2002-11-12,1007.3992033723076
2002-11-13,1004.557865479021
2002-11-14,1002.9297739628851
2002-11-15,1004.7507333642385
2002-11-18,1010.8693620590219
2002-11-19,1013.0265321461269
2002-11-20,1004.2872083019232
2002-11-21,1010.5158900241723
2002-11-22,1012.1083301712047
2002-11-25,1005.3134920787735
2002-11-26,1002.1414362235219
2002-11-27,1001.0553549096803
2002-11-28,1009.0341938184366
2002-11-29,1003.1318079198278
2002-12-02,1009.3123251233878
2002-12-03,1007.8644498845111
2002-12-04,1007.1738771255051
2002-12-05,1007.4087052193162
2002-12-06,1011.2575820810747
2002-12-09,1007.9281601886456
2002-12-10,1009.1751032950474
2002-12-11,1008.7718570372406
2002-12-12,1011.3245194547229
2002-12-13,1013.4698773935042
2002-12-16,1013.2487281128425
2002-12-17,1021.1587669222223
2002-12-18,1023.4703504861515
2002-12-19,1021.7465824453086
2002-12-20,1021.3761154450585
2002-12-23,1018.3778434409043
2002-12-24,1022.5705571689487
2002-12-25,1022.5818728033445
2002-12-26,1024.4072039194452
2002-12-27,1026.4640100815595
2002-12-30,1032.3886826408884
2002-12-31,1038.7199838723895
2003-01-01,1038.7199838723895
2003-01-02,1037.4542225930268
2003-01-03,1044.8053343721492
2003-01-06,1051.8716272295662
2003-01-07,1047.7705710916648
2003-01-08,1037.3066649613304
2003-01-09,1047.0591664440838
2003-01-10,1054.314075241848
2003-01-13,1054.2126896732345
2003-01-14,1059.7751364801784
2003-01-15,1056.7947528348602
2003-01-16,1056.664045451985
2003-01-17,1060.4618185636646
2003-01-20,1055.6224356253085
2003-01-21,1054.2719998658401
2003-01-22,1052.7806759008288
2003-01-23,1059.0158138164772
2003-01-24,1064.051536524654
2003-01-27,1049.2385473035831
2003-01-28,1044.0272175848288
2003-01-29,1038.4897130689476
2003-01-30,1033.089075520483
2003-01-31,1033.0276464640463
2003-02-03,1034.5001921624778
2003-02-04,1040.0670586094302
2003-02-05,1038.9094923870769
2003-02-06,1037.2174037656027
2003-02-07,1033.3760403701194
2003-02-10,1027.6901020673804
2003-02-11,1023.8274304356298
2003-02-12,1019.6935047072598
2003-02-13,1024.291312334093
2003-02-14,1023.3180362977935
2003-02-17,1020.6197488458808
2003-02-18,1013.5839013687252
2003-02-19,1017.8964054959143
2003-02-20,1021.9747425585301
2003-02-21,1021.5304432553693
2003-02-24,1016.391123721903
2003-02-25,1005.3554826791925
2003-02-26,1005.0955011284983
2003-02-27,1002.5764641213506
2003-02-28,1014.9685112327793
2003-03-03,1023.5163438903287
2003-03-04,1022.8854562889717
2003-03-05,1028.3355616556382
2003-03-06,1023.7163081323288
2003-03-07,1018.9164179397976
2003-03-10,1011.3445200943165
2003-03-11,1004.9110745681157
2003-03-12,997.3728464736206
2003-03-13,992.4938757595327
2003-03-14,991.8186288322623
2003-03-17,983.4852689371379
2003-03-18,986.3712617159871
2003-03-19,986.6217026051963
2003-03-20,990.6451835324522
2003-03-21,997.2784582043579
2003-03-24,1000.5430424836796
2003-03-25,1003.537099044094
2003-03-26,1006.8298523150211
2003-03-27,1006.2138047343657
2003-03-28,1008.8077167538735
2003-03-31,1017.0578036890334
2003-04-01,1018.5537685041513
2003-04-02,1019.2331877468993
2003-04-03,1016.7378699147127
2003-04-04,1021.2730102301672
2003-04-07,1028.3631308508259
2003-04-08,1027.7640057932358
2003-04-09,1030.654463421607
2003-04-10,1047.5166241426543
2003-04-11,1046.833418174858
2003-04-14,1051.565152313876
2003-04-15,1058.1555577669967
2003-04-16,1063.9266249811258
2003-04-17,1069.905351254639
2003-04-18,1069.9053512546388
2003-04-21,1063.5058173683424
2003-04-22,1079.1075204537567
2003-04-23,1087.1851257576561
2003-04-24,1094.892815345087
2003-04-25,1093.024910326873
2003-04-28,1096.2981979991418
2003-04-29,1103.219055155533
2003-04-30,1119.565173696549
2003-05-01,1130.9523862952594
2003-05-02,1129.0459413325939
2003-05-05,1136.0866392471387
2003-05-06,1146.882228970883
2003-05-07,1153.4641020174856
2003-05-08,1160.7175971253107
2003-05-09,1165.7397803642132
2003-05-12,1175.5567880880178
2003-05-13,1176.7184431711664
2003-05-14,1179.543851006699
2003-05-15,1185.9566715465346
2003-05-16,1201.7890324498032
2003-05-19,1205.3262744601366
2003-05-20,1204.4459153990576
2003-05-21,1205.1169182404078
2003-05-22,1204.2081802049277
2003-05-23,1210.9074756183566
2003-05-26,1216.2385175398374
2003-05-27,1214.9363943138555
2003-05-28,1211.384157861384
2003-05-29,1225.2740637739462
2003-05-30,1222.0255895857808
2003-06-02,1226.8674564037321
2003-06-03,1222.1595676702875
2003-06-04,1228.5669043458533
2003-06-05,1249.2981317390545
2003-06-06,1250.4438631917924
2003-06-09,1249.8386140823495
2003-06-10,1240.078082771899
2003-06-11,1254.7379088204964
2003-06-12,1260.5139154132662
2003-06-13,1264.8425825115908
2003-06-16,1274.2497380225639
2003-06-17,1279.9914771583442
2003-06-18,1269.8981896867774
2003-06-19,1263.369875590165
2003-06-20,1260.09770441904
2003-06-23,1250.993611784522
2003-06-24,1244.0555657579168
2003-06-25,1249.4879274120403
2003-06-26,1235.5755323040864
2003-06-27,1235.0447834542263
2003-06-30,1242.402417151311
2003-07-01,1248.8041873953725
2003-07-02,1252.107617128458
2003-07-03,1256.3165788158217
2003-07-04,1253.373178242921
2003-07-07,1247.4396683405128
2003-07-08,1243.5579743372296
2003-07-09,1244.1491961666097
2003-07-10,1246.3249232486135
2003-07-11,1244.203643543996
2003-07-14,1250.4251500177595
2003-07-15,1246.739373875462
2003-07-16,1245.6792755818494
2003-07-17,1241.4571989361993
2003-07-18,1244.3572635160144
2003-07-21,1254.417585651385
2003-07-22,1256.9357267114945
2003-07-23,1269.7221789931475
2003-07-24,1278.8536836677854
2003-07-25,1284.1813365246217
2003-07-28,1283.0714074913249
2003-07-29,1285.2657936409694
2003-07-30,1277.9215592577605
2003-07-31,1268.0711720820693
2003-08-01,1274.8966063523442
2003-08-04,1284.7071301900248
2003-08-05,1286.1645422947954
2003-08-06,1283.4276267019548
2003-08-07,1286.7137350246257
2003-08-08,1282.9612123887136
2003-08-11,1280.9829393324533
2003-08-12,1281.7453284387752
2003-08-13,1286.843710130924
2003-08-14,1284.6366248047102
2003-08-15,1285.8371546704473
2003-08-18,1281.8231353995063
2003-08-19,1276.4425337991759
2003-08-20,1281.1050491761196
2003-08-21,1272.4575672874842
2003-08-22,1265.0672094310994
2003-08-25,1267.4632240066219
2003-08-26,1262.8956353532546
2003-08-27,1266.1020963887113
2003-08-28,1271.2323511520735
2003-08-29,1280.7174559970617
2003-09-01,1282.302378032341
2003-09-02,1278.0387967975207
2003-09-03,1282.4198185466478
2003-09-04,1286.9363542507804
2003-09-05,1299.7126265532015
2003-09-08,1305.9553845608032
2003-09-09,1309.0640027719187
2003-09-10,1309.0659756529278
2003-09-11,1308.7236030828333
2003-09-12,1320.2778750332498
2003-09-15,1318.5027892821925
2003-09-16,1307.2941056596758
2003-09-17,1318.9188518608391
2003-09-18,1322.1194237946759
2003-09-19,1334.9058654701632
2003-09-22,1340.4669677725615
2003-09-23,1340.5000564333395
2003-09-24,1343.1812665334378
2003-09-25,1343.7222730374815
2003-09-26,1333.5541541710925
2003-09-29,1342.9206583950472
2003-09-30,1354.1499754853635
2003-10-01,1363.706397304049
2003-10-02,1367.3399524348533
2003-10-03,1370.413286441606
2003-10-06,1382.8102078098761
2003-10-07,1391.0256354807116
2003-10-08,1397.9975347551067
2003-10-09,1396.572842844859
2003-10-10,1404.7904476480803
2003-10-13,1399.3541676960258
2003-10-14,1404.5620365897078
2003-10-15,1405.534347537024
2003-10-16,1414.0508870516855
2003-10-17,1407.9288931993024
2003-10-20,1412.7040456165141
2003-10-21,1416.9499043736237
2003-10-22,1420.0270162211616
2003-10-23,1413.5242294872605
2003-10-24,1422.4951577150564
2003-10-27,1419.0943640687672
2003-10-28,1415.153958556151
2003-10-29,1419.0907659254165
2003-10-30,1420.149529782916
2003-10-31,1418.3503342770578
2003-11-03,1411.5989003858947
2003-11-04,1413.1755951396026
2003-11-05,1410.8299163490844
2003-11-06,1406.3558232667851
2003-11-07,1417.8087395675198
2003-11-10,1420.788958782439
2003-11-11,1416.6655015466397
2003-11-12,1429.3523807288493
2003-11-13,1436.875695372131
2003-11-14,1444.9978603007119
2003-11-17,1438.2079632932187
2003-11-18,1451.9025046736724
2003-11-19,1452.777334829665
2003-11-20,1449.9281092397762
2003-11-21,1456.397229649104
2003-11-24,1447.9837203130337
2003-11-25,1453.9330325615815
2003-11-26,1471.658564076288
2003-11-27,1474.1693331027507
2003-11-28,1488.4675602001864
2003-12-01,1495.3351534070723
2003-12-02,1513.1888495841201
2003-12-03,1514.2485146094407
2003-12-04,1507.0028306163938
2003-12-05,1512.3772588412735
2003-12-08,1518.363623676568
2003-12-09,1522.5711557453078
2003-12-10,1520.0180523508498
2003-12-11,1510.4301752485899
2003-12-12,1525.5658948303908
2003-12-15,1531.9941920888273
2003-12-16,1534.4008062808423
2003-12-17,1543.5574621970873
2003-12-18,1546.7014018689301
2003-12-19,1541.6218318495219
2003-12-22,1549.648250035297
2003-12-23,1556.3197804445988
2003-12-24,1562.1560003952045
2003-12-25,1562.1560003952045
2003-12-26,1562.0350892951715
2003-12-29,1569.4581785040834
2003-12-30,1581.5735023727796
2003-12-31,1592.9450239236405
2004-01-01,1592.9450239236405
2004-01-02,1602.0915061657333
2004-01-05,1618.3098415526576
2004-01-06,1631.2834206246546
2004-01-07,1627.538566194701
2004-01-08,1639.4976495772185
2004-01-09,1660.0206927281183
2004-01-12,1659.6380961825032
2004-01-13,1665.5599164004252
2004-01-14,1658.2995564010705
2004-01-15,1651.6606265177177
2004-01-16,1635.5538813577452
2004-01-19,1647.4389576282433
2004-01-20,1671.6094266556315
2004-01-21,1683.3813914513992
2004-01-22,1696.3494250307701
2004-01-23,1694.171494187599
2004-01-26,1675.93708179851
2004-01-27,1685.131558236202
2004-01-28,1684.2105174049075
2004-01-29,1655.5730376963063
2004-01-30,1666.2032063325303
2004-02-02,1673.4082362322415
2004-02-03,1690.7765468648172
2004-02-04,1684.2895783604172
2004-02-05,1698.542560276531
2004-02-06,1714.5990175831507
2004-02-09,1722.3748917471257
2004-02-10,1728.0510047880944
2004-02-11,1734.2423426020061
2004-02-12,1761.1177830174113
2004-02-13,1758.5683004020752
2004-02-16,1763.923134162315
2004-02-17,1773.8663917415897
2004-02-18,1779.7019998054632
2004-02-19,1763.8463442861216
2004-02-20,1750.9677562033098
2004-02-23,1750.935920825095
2004-02-24,1760.4624813970058
2004-02-25,1747.4145431217169
2004-02-26,1731.8863750407077
2004-02-27,1736.8783516299168
2004-03-01,1751.6100190333636
2004-03-02,1737.2588901132917
2004-03-03,1713.8935587482288
2004-03-04,1725.0333746058297
2004-03-05,1759.7965049927864
2004-03-08,1760.5196966368392
2004-03-09,1769.8894579366329
2004-03-10,1735.231180394632
2004-03-11,1716.2194846186696
2004-03-12,1713.4238759599236
2004-03-15,1704.267993649586
2004-03-16,1719.2039846705993
2004-03-17,1711.4371352035287
2004-03-18,1731.3480129450984
2004-03-19,1731.2287287067932
2004-03-22,1720.8428406663409
2004-03-23,1713.7725969500812
2004-03-24,1704.4969889240876
2004-03-25,1704.1659811972481
2004-03-26,1701.0958202601173
2004-03-29,1710.067662285977
2004-03-30,1718.9017243888734
2004-03-31,1736.7386441539275
2004-04-01,1758.3070630766792
2004-04-02,1734.7005240141914
2004-04-05,1719.805264963808
2004-04-06,1729.647610628775
2004-04-07,1749.946404992119
2004-04-08,1743.9510194574614
2004-04-09,1743.9510194574614
2004-04-12,1740.720855806715
2004-04-13,1724.332820457907
2004-04-14,1708.7100274090133
2004-04-15,1709.8703631714413
2004-04-16,1725.3938075733342
2004-04-19,1731.1305841006335
2004-04-20,1725.965790830178
2004-04-21,1708.922041438096
2004-04-22,1713.8756116482873
2004-04-23,1715.0449641555188
2004-04-26,1728.3438424429064
2004-04-27,1734.3094391824354
2004-04-28,1721.1787228352812
2004-04-29,1720.8524755965207
2004-04-30,1718.8570387877207
2004-05-03,1720.913533321999
2004-05-04,1739.7992631047812
2004-05-05,1740.862229160977
2004-05-06,1727.7536414907497
2004-05-07,1701.958972626046
2004-05-10,1661.8255922368382
2004-05-11,1659.567684593525
2004-05-12,1671.122749355896
2004-05-13,1637.2088701304867
2004-05-14,1635.5803529693874
2004-05-17,1634.6307907511662
2004-05-18,1638.5772053155545
2004-05-19,1663.8420460709988
2004-05-20,1644.3464883432175
2004-05-21,1657.0293776466451
2004-05-24,1660.2610295155391
2004-05-25,1678.6726026370975
2004-05-26,1691.1289428212128
2004-05-27,1721.0607781541946
2004-05-28,1722.1679387589081
2004-05-31,1721.2028736528139
2004-06-01,1724.7510601518284
2004-06-02,1736.2326258277874
2004-06-03,1732.2585687153799
2004-06-04,1740.990410646143
2004-06-07,1752.5432829273484
2004-06-08,1750.100238778056
2004-06-09,1732.0218996829753
2004-06-10,1734.1598953765924
2004-06-11,1724.1295917794725
2004-06-14,1725.0891440337452
2004-06-15,1728.539973274392
2004-06-16,1730.1127116941436
2004-06-17,1737.1870199060302
2004-06-18,1749.4919013126996
2004-06-21,1748.2641364377298
2004-06-22,1747.367141605027
2004-06-23,1749.6006497835567
2004-06-24,1759.7697386120508
2004-06-25,1760.0528266067254
2004-06-28,1775.6328039090047
2004-06-29,1762.9001223707091
2004-06-30,1772.81032913568
2004-07-01,1772.4513190128644
2004-07-02,1789.9013708704501
2004-07-05,1783.8826806610116
2004-07-06,1783.3389634873429
2004-07-07,1800.0772462022824
2004-07-08,1806.445120550166
2004-07-09,1807.991000601641
2004-07-12,1809.5842628643627
2004-07-13,1800.019410166221
2004-07-14,1804.3383403873268
2004-07-15,1799.4779793562386
2004-07-16,1814.0327647055688
2004-07-19,1810.0059841621833
2004-07-20,1799.1923956448823
2004-07-21,1779.8809822554172
2004-07-22,1781.5742327972089
2004-07-23,1762.1168986384419
2004-07-26,1763.3945224264876
2004-07-27,1750.6662151274481
2004-07-28,1751.6962519104425
2004-07-29,1756.208360640832
2004-07-30,1755.2474715047488
2004-08-02,1759.2022952853438
2004-08-03,1769.5298433882183
2004-08-04,1763.67749522993
2004-08-05,1762.205252387594
2004-08-06,1779.4481808558817
2004-08-09,1764.5871398690665
2004-08-10,1776.0836840000782
2004-08-11,1761.6011391086156
2004-08-12,1765.950470311016
2004-08-13,1783.1013781088368
2004-08-16,1782.7896256164242
2004-08-17,1780.6267382409203
2004-08-18,1775.1973043161652
2004-08-19,1789.3900888970074
2004-08-20,1785.9737532240258
2004-08-23,1779.1123082893473
2004-08-24,1767.0412291825937
2004-08-25,1765.9786085281517
2004-08-26,1768.767645100577
2004-08-27,1769.0264346981444
2004-08-30,1771.1228536768747
2004-08-31,1783.1814678113972
2004-09-01,1788.9177666977916
2004-09-02,1791.6234999834921
2004-09-03,1780.6059468558508
2004-09-06,1786.7410084548344
2004-09-07,1785.9911489868448
2004-09-08,1795.136184005117
2004-09-09,1799.2118596125003
2004-09-10,1824.2682579892644
2004-09-13,1821.5666600354275
2004-09-14,1825.2242621442274
2004-09-15,1808.4755297370693
2004-09-16,1810.8710522076485
2004-09-17,1819.266890232333
2004-09-20,1814.9559332670976
2004-09-21,1833.7142611957377
2004-09-22,1829.466097743719
2004-09-23,1831.6640573266834
2004-09-24,1831.208501315343
2004-09-27,1832.18988713187
2004-09-28,1839.5824779808313
2004-09-29,1845.4274117964871
2004-09-30,1857.13754563288
2004-10-01,1860.985817340096
2004-10-04,1851.322763214479
2004-10-05,1854.9983173707315
2004-10-06,1849.9642977410458
2004-10-07,1856.335942569183
2004-10-08,1874.452341619094
2004-10-11,1870.192176371383
2004-10-12,1851.890171914304
2004-10-13,1847.9973368565109
2004-10-14,1863.3821183066382
2004-10-15,1879.9036917742862
2004-10-18,1882.008280878822
2004-10-19,1892.317479055095
2004-10-20,1896.9620033233894
2004-10-21,1906.3556048342352
2004-10-22,1909.1197770161318
2004-10-25,1922.522518260837
2004-10-26,1923.6897606255338
2004-10-27,1931.1461235742356
2004-10-28,1927.939513570488
2004-10-29,1928.4405808395582
2004-11-01,1937.8261328892866
2004-11-02,1939.256106269981
2004-11-03,1960.6660822964313
