Date,INDONESIA IMI VALUE
1994-05-31,968.2475745644616
1994-06-30,890.7027115864815
1994-07-29,899.5254303008996
1994-08-31,1020.3430900840951
1994-09-30,998.209347736994
1994-10-31,1029.2147954347813
1994-11-30,931.0969881239937
1994-12-30,919.4530506105191
1995-01-31,853.6841283630214
1995-02-28,890.5942338219896
1995-03-31,837.5457427751537
1995-04-28,789.6664494865616
1995-05-31,909.72666403381
1995-06-30,952.9938294877013
1995-07-31,986.683400596605
1995-08-31,953.5297119439995
1995-09-29,913.4510186251936
1995-10-31,924.1971494956331
1995-11-30,873.09373371623
1995-12-29,916.922090143723
1996-01-31,1025.6958868513668
1996-02-29,1031.4994776534572
1996-03-29,1024.939689263158
1996-04-30,1103.0454864440242
1996-05-31,1050.3305082282527
1996-06-28,1004.694140646866
1996-07-31,907.3847523896301
1996-08-30,938.8770698065763
1996-09-30,999.7833338021659
1996-10-31,988.9139489389307
1996-11-29,1067.496511784084
1996-12-31,1102.9202555593572
1997-01-01,1102.742561700007
1997-01-02,1096.1139705623852
1997-01-03,1110.7273523405065
1997-01-06,1118.9282676760229
1997-01-07,1130.0779129781893
1997-01-08,1131.2249844957023
1997-01-09,1123.2237850002737
1997-01-10,1118.7011401623454
1997-01-13,1116.251028873382
1997-01-14,1112.0498351874674
1997-01-15,1117.4321431382994
1997-01-16,1131.623426013986
1997-01-17,1140.340359781155
1997-01-20,1141.3059099422676
1997-01-21,1148.5965910019765
1997-01-22,1160.9085061159758
1997-01-23,1170.1177716966542
1997-01-24,1158.8668327019739
1997-01-27,1171.7560320077093
1997-01-28,1178.8553259832775
1997-01-29,1180.9248110049793
1997-01-30,1171.0152394510949
1997-01-31,1176.4342942301507
1997-02-03,1176.5465580352147
1997-02-04,1172.1892792585807
1997-02-05,1179.2853096431215
1997-02-06,1187.7284663036107
1997-02-07,1187.4786811371955
1997-02-10,1186.7299556131493
1997-02-11,1187.9283701101076
1997-02-12,1200.9084619309128
1997-02-13,1221.7682283711135
1997-02-14,1220.6458686304584
1997-02-17,1209.3560250604592
1997-02-18,1198.1650621335612
1997-02-19,1192.4418009570566
1997-02-20,1198.8795846454673
1997-02-21,1201.471292633917
1997-02-24,1197.2432288734876
1997-02-25,1204.157849063514
1997-02-26,1224.6967457848111
1997-02-27,1219.3115458416435
1997-02-28,1212.0451064476886
1997-03-03,1207.8263690854428
1997-03-04,1200.8518318209194
1997-03-05,1180.6107044259231
1997-03-06,1181.4381218942535
1997-03-07,1186.6774386218515
1997-03-10,1197.5409892062141
1997-03-11,1198.5912708427206
1997-03-12,1192.7276013518135
1997-03-13,1172.9008485878119
1997-03-14,1166.1951434712087
1997-03-17,1167.795412832399
1997-03-18,1157.5868635661272
1997-03-19,1157.100704696161
1997-03-20,1163.711434755512
1997-03-21,1160.870588470014
1997-03-24,1153.135691024681
1997-03-25,1167.518014936352
1997-03-26,1160.803206282299
1997-03-27,1170.1675128867637
1997-03-28,1170.411196250547
1997-03-31,1170.411196250547
1997-04-01,1157.9574020156394
1997-04-02,1144.353679918472
1997-04-03,1134.5540319836327
1997-04-04,1127.3051568266324
1997-04-07,1121.4016469600285
1997-04-08,1121.2118999429267
1997-04-09,1121.7783251543813
1997-04-10,1120.48542059041
1997-04-11,1125.9476334056462
1997-04-14,1124.2039275039444
1997-04-15,1116.94618344457
1997-04-16,1119.5752285552114
1997-04-17,1126.3628682268961
1997-04-18,1126.5965049969077
1997-04-21,1122.0717741595552
1997-04-22,1125.543622322539
1997-04-23,1130.7647934370455
1997-04-24,1130.3472260710234
1997-04-25,1133.833671735994
1997-04-28,1158.0111537462342
1997-04-29,1144.4162061945653
1997-04-30,1146.5788270084063
1997-05-01,1148.6411701848065
1997-05-02,1147.0671095859966
1997-05-05,1150.1995222393177
1997-05-06,1162.4669405983168
1997-05-07,1156.4720321762363
1997-05-08,1157.9009514911165
1997-05-09,1162.6382615416398
1997-05-12,1171.720809679632
1997-05-13,1166.6865661820839
1997-05-14,1149.437128674035
1997-05-15,1127.9469008379053
1997-05-16,1130.6725987522962
1997-05-19,1126.5102408111181
1997-05-20,1115.8035300519996
1997-05-21,1114.6637314032482
1997-05-22,1114.8919590304806
1997-05-23,1131.0002550959664
1997-05-26,1135.5524078112087
1997-05-27,1133.6578767486292
1997-05-28,1142.5370348707527
1997-05-29,1176.5864714444865
1997-05-30,1188.9787517474244
1997-06-02,1198.028111647263
1997-06-03,1195.0926794552763
1997-06-04,1191.1902773644633
1997-06-05,1192.1344826687316
1997-06-06,1194.8207693694244
1997-06-09,1195.2388739918329
1997-06-10,1193.0613751403298
1997-06-11,1192.6940492789247
1997-06-12,1190.7265729697879
1997-06-13,1201.8315192603018
1997-06-16,1223.548452870785
1997-06-17,1230.0899761283922
1997-06-18,1236.9218517070633
1997-06-19,1224.6691723566457
1997-06-20,1235.2670649610657
1997-06-23,1264.9574616074517
1997-06-24,1256.1514856910567
1997-06-25,1249.7410066652158
1997-06-26,1245.523037670281
1997-06-27,1252.1398380630642
1997-06-30,1261.4867539615989
1997-07-01,1271.650019372563
1997-07-02,1268.9904349544852
1997-07-03,1279.6046249017963
1997-07-04,1280.4049629839435
1997-07-07,1281.2501582193738
1997-07-08,1284.0252315805117
1997-07-09,1284.7725395534828
1997-07-10,1271.538513817211
1997-07-11,1263.8248975322847
1997-07-14,1261.0394091865562
1997-07-15,1272.6862066819526
1997-07-16,1249.5791393945303
1997-07-17,1254.6279439981447
1997-07-18,1226.3594707314849
1997-07-21,1158.7481046202038
1997-07-22,1179.990276295254
1997-07-23,1184.3631988016211
1997-07-24,1166.1540905351444
1997-07-25,1162.7819212902127
1997-07-28,1179.4523201956288
1997-07-29,1180.3359440249
1997-07-30,1186.602429759499
1997-07-31,1174.7215491592492
1997-08-01,1171.3057671521008
1997-08-04,1169.9970760547815
1997-08-05,1160.3284338334192
1997-08-06,1147.5831708265293
1997-08-07,1109.8237960170702
1997-08-08,1093.3974342380004
1997-08-11,1064.6794939984652
1997-08-12,1048.1319021552956
1997-08-13,1035.901765156284
1997-08-14,962.6418335217298
1997-08-15,904.3757269433129
1997-08-18,839.1184388371714
1997-08-19,873.760204926707
1997-08-20,892.5896382064449
1997-08-21,942.6364596285301
1997-08-22,896.3346049933768
1997-08-25,835.217959852564
1997-08-26,832.2926997197717
1997-08-27,813.9630914590354
1997-08-28,761.3240191026272
1997-08-29,729.1338429396382
1997-09-01,699.241844114326
1997-09-02,687.9244589755073
1997-09-03,715.0535728576893
1997-09-04,736.165438557069
1997-09-05,841.584867756689
1997-09-08,864.9920485922955
1997-09-09,869.5612323852523
1997-09-10,823.5180136411501
1997-09-11,798.567869641304
1997-09-12,793.2542745019591
1997-09-15,794.3982278071952
1997-09-16,777.8313615464416
1997-09-17,761.4368243644735
1997-09-18,757.3448572409509
1997-09-19,757.1030730138185
1997-09-22,759.1197676550047
1997-09-23,771.7187891975127
1997-09-24,783.4266012386714
1997-09-25,788.2901041569455
1997-09-26,762.653545219335
1997-09-29,725.3049632242922
1997-09-30,714.0550296280351
1997-10-01,680.5491905756874
1997-10-02,687.6029618265229
1997-10-03,620.1991041171007
1997-10-06,610.2517054771816
1997-10-07,613.4344611723328
1997-10-08,623.5900358794775
1997-10-09,639.9064089397087
1997-10-10,685.3793779488225
1997-10-13,669.6192082503557
1997-10-14,660.5180664419088
1997-10-15,634.2570322879538
