Date,INDIA IMI VALUE
1997-07-30,255.8750486725767
1997-07-31,256.7572800519094
1997-08-01,257.07109455064915
1997-08-04,268.2689389239548
1997-08-05,272.77930629315665
1997-08-06,269.2661781361357
1997-08-07,267.23845785957644
1997-08-08,263.05314773823176
1997-08-11,267.5601926008263
1997-08-12,265.24951648082845
1997-08-13,262.85659802771016
1997-08-14,260.5054321310947
1997-08-15,260.5783926218191
1997-08-18,260.5054321310948
1997-08-19,255.51596054573034
1997-08-20,255.49029930213766
1997-08-21,249.22286089957055
1997-08-22,241.69020140311358
1997-08-25,240.49338610042963
1997-08-26,242.71880221946418
1997-08-27,240.63927590992185
1997-08-28,232.40991968943214
1997-08-29,226.26186383899042
1997-09-01,226.97594711008907
1997-09-02,223.90797738888915
1997-09-03,226.00913597529353
1997-09-04,229.79097274183027
1997-09-05,231.5343068728857
1997-09-08,236.19074982707045
1997-09-09,233.7116055736263
1997-09-10,231.23950814833043
1997-09-11,231.35259404008056
1997-09-12,232.88758439722142
1997-09-15,232.38543857230465
1997-09-16,232.29627521864595
1997-09-17,230.73868481537158
1997-09-18,229.5484535444034
1997-09-19,228.82236822096968
1997-09-22,223.242345498156
1997-09-23,225.1953284686056
1997-09-24,226.44010557402427
1997-09-25,227.21920868187095
1997-09-26,227.6914808479713
1997-09-29,228.54471388490913
1997-09-30,225.74159767317943
1997-10-01,226.2232866816025
1997-10-02,226.44234367520764
1997-10-03,223.23698352140246
1997-10-06,223.0603522696739
1997-10-07,226.24824799152978
1997-10-08,227.69204685867828
1997-10-09,230.1338486465005
1997-10-10,232.94671897765187
1997-10-13,235.092433872289
1997-10-14,231.31375383778573
1997-10-15,233.01689717697388
1997-10-16,234.61575508758472
1997-10-17,234.2838419623522
1997-10-20,236.58433017999067
1997-10-21,234.14952805170333
1997-10-22,233.1170128335373
1997-10-23,229.1173159022104
1997-10-24,224.80848764600162
1997-10-27,223.52476391015597
1997-10-28,223.6295459585903
1997-10-29,223.2908998950517
1997-10-30,219.341436085004
1997-10-31,218.96144129679132
1997-11-03,216.39687241694068
1997-11-04,216.03736740860097
1997-11-05,214.42760942355602
1997-11-06,212.4480173792667
1997-11-07,211.14493977279437
1997-11-10,211.3061199867108
1997-11-11,209.55578872509648
1997-11-12,204.90928110392704
1997-11-13,200.05757527605496
1997-11-14,200.40335013051228
1997-11-17,200.13840627899464
1997-11-18,195.32161137224307
1997-11-19,192.80496543828872
1997-11-20,192.54721281371724
1997-11-21,193.14924870818993
1997-11-24,187.48915830638128
1997-11-25,188.51274294145045
1997-11-26,189.57571925453146
1997-11-27,193.43863958882713
1997-11-28,188.45187339066084
1997-12-01,184.44354167091947
1997-12-02,182.8699155199616
1997-12-03,182.84174422471474
1997-12-04,183.1865682083242
1997-12-05,181.0349664062279
1997-12-08,180.94601793358822
1997-12-09,177.76161812844
1997-12-10,176.27481032368496
1997-12-11,173.96463532229814
1997-12-12,173.2193934361095
1997-12-15,174.4793831905722
1997-12-16,177.1540733159108
1997-12-17,179.58642235738637
1997-12-18,179.66224756683536
1997-12-19,180.63928779556636
1997-12-22,183.6495505173339
1997-12-23,184.40397099803872
1997-12-24,183.95598514374322
1997-12-25,183.9559851437432
1997-12-26,184.7062099785703
1997-12-29,188.39876394948385
1997-12-30,185.16372903475744
1997-12-31,186.61313540324494
1998-01-01,186.61313540324494
1998-01-02,190.23087283950989
1998-01-05,191.63528611799916
1998-01-06,189.85214630924526
1998-01-07,188.77803378939424
1998-01-08,183.61176042198002
1998-01-09,178.0368873065974
1998-01-12,171.62999201239555
1998-01-13,172.56179212162206
1998-01-14,169.24611610058696
1998-01-15,168.0022258080963
1998-01-16,170.38114916330437
1998-01-19,177.9011882551349
1998-01-20,175.95847576260414
1998-01-21,176.74220473703429
1998-01-22,174.07014829640977
1998-01-23,172.9588937884803
1998-01-26,173.45242111187153
1998-01-27,171.73540903813367
1998-01-28,166.52255050970638
1998-01-29,165.61527092109299
1998-01-30,165.20997852703056
1998-02-02,169.02881190155864
1998-02-03,168.51835213152825
1998-02-04,166.1240862490951
1998-02-05,166.39414620760573
1998-02-06,166.85028891288542
1998-02-09,166.85117526339215
1998-02-10,165.09863229250848
1998-02-11,164.68617886365132
1998-02-12,164.4183332037264
1998-02-13,165.55074763075973
1998-02-16,168.09314795406186
1998-02-17,166.57628349122947
1998-02-18,166.42508154795442
1998-02-19,167.7174768642668
1998-02-20,166.14442818089645
1998-02-23,168.37506633685086
1998-02-24,169.5191799824105
1998-02-25,169.56239710923836
1998-02-26,174.17414784689342
1998-02-27,177.16442284734
1998-03-02,184.226123376703
1998-03-03,176.57062995638742
1998-03-04,182.29717650854366
1998-03-05,180.17860306754758
1998-03-06,179.32889247848811
1998-03-09,184.67599934021175
1998-03-10,183.45414214383177
1998-03-11,181.29283265655047
1998-03-12,178.96309728494302
1998-03-13,178.9653626692806
1998-03-16,183.9719295356041
1998-03-17,183.51767315537643
1998-03-18,186.40263991838307
1998-03-19,185.5956358898969
1998-03-20,186.44024720364797
1998-03-23,194.18624359347234
1998-03-24,193.7911575662565
1998-03-25,198.51207375682813
1998-03-26,194.1293504864021
1998-03-27,195.51446030596213
1998-03-30,194.70860003647698
1998-03-31,194.59615749345076
1998-04-01,198.11164400646584
1998-04-02,199.22635594592592
1998-04-03,202.93314496535464
1998-04-06,210.07289641729312
1998-04-07,212.43226458383606
1998-04-08,212.42895224214791
1998-04-09,212.42895224214791
1998-04-10,214.76753224544746
1998-04-13,214.05119490448274
1998-04-14,214.05119490448274
1998-04-15,222.2939659911563
1998-04-16,217.74244386570695
1998-04-17,219.73915424565226
1998-04-20,222.72034882213305
1998-04-21,225.95783482501008
1998-04-22,219.4030768667016
1998-04-23,214.2146065736377
1998-04-24,209.83117827597744
1998-04-27,211.9697322300008
1998-04-28,211.9963984436415
1998-04-29,205.7036315673474
1998-04-30,207.26114760604887
1998-05-01,207.208973623014
1998-05-04,214.14797006858578
1998-05-05,216.95087992018148
1998-05-06,211.92851128204512
1998-05-07,211.92851128204512
1998-05-08,209.48024136872684
1998-05-11,209.55926069779844
1998-05-12,205.43594937195473
1998-05-13,195.50199711163634
1998-05-14,198.14377860506463
1998-05-15,195.22840610866996
1998-05-18,200.1179139565739
1998-05-19,202.07519003355029
1998-05-20,204.2828245414687
1998-05-21,199.25301791651034
1998-05-22,198.974208890876
1998-05-25,198.58321756410893
1998-05-26,196.74829132224988
1998-05-27,193.17730671340604
1998-05-28,190.35717878417753
1998-05-29,187.85710384263425
1998-06-01,187.2397487135364
1998-06-02,181.51123524746473
1998-06-03,180.9867866522383
1998-06-04,179.02030216618434
1998-06-05,169.59525824393535
1998-06-08,166.22062672117892
1998-06-09,165.6356277663582
1998-06-10,157.87378651263927
1998-06-11,158.3990735424454
1998-06-12,159.2253120274613
1998-06-15,150.39040284615143
1998-06-16,147.9614352607326
1998-06-17,158.86416833641567
1998-06-18,154.832351781021
1998-06-19,147.51844882252286
1998-06-22,143.284728082202
1998-06-23,140.38493125811456
1998-06-24,146.41694071031978
1998-06-25,150.2951951528095
1998-06-26,149.0182703573157
1998-06-29,154.8754079271688
1998-06-30,151.79723931080258
1998-07-01,149.83289322822793
1998-07-02,147.26896562954568
1998-07-03,142.47761046912441
1998-07-06,147.20537809064902
1998-07-07,148.54974568113883
1998-07-08,151.2436986786995
1998-07-09,153.65135419039123
1998-07-10,157.2397363124623
1998-07-13,154.58501097348744
1998-07-14,155.27804513769505
1998-07-15,154.51131494786978
1998-07-16,159.0438000180762
1998-07-17,158.1205069086967
1998-07-20,154.95566041646785
1998-07-21,153.01018287036544
1998-07-22,152.63375335415972
1998-07-23,147.2133777124149
1998-07-24,144.51893096598164
1998-07-27,140.91413954023162
1998-07-28,144.2718916702898
1998-07-29,146.35424787753453
1998-07-30,145.92591063026617
1998-07-31,146.11900642399658
1998-08-03,143.27203759798897
1998-08-04,143.5532286913846
1998-08-05,144.62086576793533
1998-08-06,143.818398327708
1998-08-07,142.43426959595956
1998-08-10,140.79012817566849
1998-08-11,137.06707649166478
1998-08-12,135.51693239492712
1998-08-13,137.03985440597734
1998-08-14,135.64013108867036
1998-08-17,134.58552991776702
1998-08-18,131.79545738102223
1998-08-19,131.53620137227284
1998-08-20,138.28985569776893
1998-08-21,136.31353789161977
1998-08-24,137.90992521425704
1998-08-25,139.73181460282592
1998-08-26,139.7647004146882
1998-08-27,139.45060123288545
1998-08-28,135.04115616971828
1998-08-31,135.23306120055554
1998-09-01,131.8610463617342
1998-09-02,133.06452061528321
1998-09-03,134.0274761590982
1998-09-04,135.69737523986356
1998-09-07,140.48253355497
1998-09-08,141.8237058324148
1998-09-09,141.84225175436433
1998-09-10,142.15983079651
1998-09-11,139.8673660281222
1998-09-14,143.7592646908558
1998-09-15,144.02665327562383
1998-09-16,143.66538089707274
1998-09-17,142.5054405614086
1998-09-18,142.45365158116945
1998-09-21,142.74785414413026
1998-09-22,142.19381234161747
1998-09-23,143.18205567735706
1998-09-24,145.98166661608914
1998-09-25,145.38491918282062
1998-09-28,144.66228018221042
1998-09-29,141.41750247675353
1998-09-30,139.00450855359165
1998-10-01,139.00450855359165
1998-10-02,139.00450855359165
1998-10-05,130.12430387906625
1998-10-06,130.6815753887201
1998-10-07,134.25557316740705
1998-10-08,128.69061736586397
1998-10-09,128.87297351492873
1998-10-12,127.11064465819088
1998-10-13,124.41845978599329
1998-10-14,127.69454563077842
1998-10-15,126.1906648699614
1998-10-16,124.15767162450327
1998-10-19,124.72766704918638
1998-10-20,120.9949375280882
1998-10-21,121.0264168164706
1998-10-22,121.04073099941756
1998-10-23,122.89478609488965
1998-10-26,129.87293865029557
1998-10-27,129.09431282500313
1998-10-28,125.97832098264112
1998-10-29,126.36943149256624
1998-10-30,124.42440488189344
1998-11-02,124.35860217372661
1998-11-03,123.53034074996839
1998-11-04,123.5595389632284
1998-11-05,125.06430916603993
1998-11-06,127.52806991399798
1998-11-09,133.0481818481658
1998-11-10,134.15337051527018
1998-11-11,132.5864464363436
1998-11-12,133.99986137711153
1998-11-13,132.7596712200099
1998-11-16,131.51668489968003
1998-11-17,132.95142140128303
1998-11-18,134.92438529193123
1998-11-19,133.25071095394898
1998-11-20,131.986382220165
1998-11-23,130.3267877226334
1998-11-24,129.712979904955
1998-11-25,128.5006606391388
1998-11-26,125.6828305437421
1998-11-27,123.27596945405527
1998-11-30,124.06513018289094
1998-12-01,123.90800704158629
1998-12-02,124.58759275423971
1998-12-03,123.96562557940074
1998-12-04,125.06433875376479
1998-12-07,127.42911658516564
1998-12-08,127.95799677135221
1998-12-09,127.61122287405439
1998-12-10,128.12409904157204
1998-12-11,128.49012333541904
1998-12-14,128.33107062921474
1998-12-15,126.53051571253647
1998-12-16,126.9372545260453
1998-12-17,123.48648014009498
1998-12-18,123.6124930064117
1998-12-21,127.36035010391836
1998-12-22,127.44094124735821
1998-12-23,127.67848765228783
1998-12-24,127.65813241983017
1998-12-25,127.65813241983017
1998-12-28,133.41382381885114
1998-12-29,135.0947407096257
1998-12-30,136.5966402453488
1998-12-31,134.32594274376075
1999-01-01,134.32594274376075
1999-01-04,137.4246880414608
1999-01-05,137.97367085295653
1999-01-06,138.89465997540458
1999-01-07,142.02136284176697
1999-01-08,146.6066765028054
1999-01-11,150.5185755671601
1999-01-12,147.05686440484527
1999-01-13,143.47304470654282
1999-01-14,140.47542011404897
1999-01-15,135.0777307799463
1999-01-18,137.07666191054793
1999-01-19,133.69941292773888
1999-01-20,133.69941292773888
1999-01-21,137.15399079930583
1999-01-22,135.76236967659648
1999-01-25,134.95553643491706
1999-01-26,134.95553643491706
1999-01-27,136.4524513873454
1999-01-28,133.06526892252887
1999-01-29,132.16601775550848
1999-02-01,129.8688160802759
1999-02-02,127.78010796984653
1999-02-03,128.9946232585304
1999-02-04,126.6922915910539
1999-02-05,124.60859483661692
1999-02-08,123.11490023449424
1999-02-09,122.84140329966803
1999-02-10,124.26941784293457
1999-02-11,126.21896721022334
1999-02-12,126.92381499141266
1999-02-15,125.980592614793
1999-02-16,127.46108599648838
1999-02-17,127.95362601820064
1999-02-18,129.02531032450042
1999-02-19,129.10980402566597
1999-02-22,127.81524020143164
1999-02-23,127.31042270004284
1999-02-24,127.71694454650552
1999-02-25,127.4582417777814
1999-02-26,126.07571691426202
1999-03-01,129.44676543983192
1999-03-02,129.44676543983195
1999-03-03,131.8122567611638
1999-03-04,130.0007239285809
1999-03-05,131.38141910322918
1999-03-08,133.87510191573992
1999-03-09,134.72500642450998
1999-03-10,134.28760554665584
1999-03-11,130.4402311425067
1999-03-12,129.9295831276055
1999-03-15,131.4259060856082
1999-03-16,130.34848620010715
1999-03-17,129.18467752383992
1999-03-18,129.18467752383992
1999-03-19,131.82986802904637
1999-03-22,135.0667042963739
1999-03-23,136.310504848985
1999-03-24,133.6198840957221
1999-03-25,133.6198840957221
1999-03-26,128.5485623365977
1999-03-29,128.5485623365977
1999-03-30,130.37798845500197
1999-03-31,132.47752945905773
1999-04-01,131.6824985469148
1999-04-02,131.6824985469148
1999-04-05,125.63540785300505
1999-04-06,125.50621577455915
1999-04-07,125.21141886704476
1999-04-08,123.41868015679219
1999-04-09,119.42873939789135
1999-04-12,119.4596971149328
1999-04-13,118.25183490042204
1999-04-14,118.25183490042204
1999-04-15,114.71300021382402
1999-04-16,121.8417359209091
1999-04-19,118.05906570520631
1999-04-20,118.65275737523707
1999-04-21,120.2488172135331
1999-04-22,117.90911798523008
1999-04-23,116.69359760486121
1999-04-26,110.68825625989612
1999-04-27,110.73996162309125
1999-04-28,113.03001787987874
1999-04-29,115.88788302324897
1999-04-30,115.9488338733664
1999-05-03,119.53028405854205
1999-05-04,124.2826876447892
1999-05-05,127.46234550314539
1999-05-06,131.21705055197498
1999-05-07,134.9357355427386
1999-05-10,140.1826053735446
1999-05-11,145.33689972290824
1999-05-12,140.86373252047076
1999-05-13,146.53022059184525
1999-05-14,150.7762260032764
1999-05-17,152.71855715059667
1999-05-18,156.20547561853553
1999-05-19,160.45832997184021
1999-05-20,156.27053939601618
1999-05-21,149.92865954510074
1999-05-24,149.61223045080112
1999-05-25,151.84522608430257
1999-05-26,146.75537700019387
1999-05-27,142.5244208930118
1999-05-28,136.95994144129668
1999-05-31,145.15714031022455
1999-06-01,142.24767002670916
1999-06-02,143.96742098205436
1999-06-03,146.60832998422387
1999-06-04,149.66125498560282
1999-06-07,151.0640375663693
1999-06-08,154.39205002146272
1999-06-09,154.02124581577038
1999-06-10,155.57074034367648
1999-06-11,151.6023058214558
1999-06-14,149.76774448303365
1999-06-15,146.82906414194576
1999-06-16,150.7848524558262
1999-06-17,153.3024615141488
1999-06-18,152.52032139338814
1999-06-21,156.12245972614593
1999-06-22,156.1856220455314
1999-06-23,153.83104276685162
1999-06-24,152.06905600238863
1999-06-25,151.38454060276888
1999-06-28,152.85690031705923
1999-06-29,152.4744082829728
1999-06-30,152.63561838788922
1999-07-01,151.03050805006833
1999-07-02,153.19222215186878
1999-07-05,159.96939375823098
1999-07-06,162.55337541493466
1999-07-07,162.85949465105213
1999-07-08,162.28129112120007
1999-07-09,165.10982553717028
1999-07-12,177.29365079446558
1999-07-13,179.87985806386678
1999-07-14,184.77175856806525
1999-07-15,183.21084806433188
1999-07-16,184.24312340369886
1999-07-19,187.69642067254992
1999-07-20,181.54688798181633
1999-07-21,183.49894448715983
1999-07-22,182.93676658746872
1999-07-23,179.1526900792218
1999-07-26,177.69304619357445
1999-07-27,174.47709077843885
1999-07-28,175.54466158772584
1999-07-29,174.44075368781017
1999-07-30,170.0295981191815
1999-08-02,167.674701561701
1999-08-03,169.35922625616553
1999-08-04,174.12230693979316
1999-08-05,171.88384028662827
1999-08-06,170.3816900538355
1999-08-09,175.67920237917255
1999-08-10,175.36602621952147
1999-08-11,172.66744712340147
1999-08-12,172.6339759546685
1999-08-13,173.91489418144351
1999-08-16,180.22021008855248
1999-08-17,184.34764746272475
1999-08-18,189.54540814072126
1999-08-19,187.15487413704582
1999-08-20,188.29229210185716
1999-08-23,193.30606917579607
1999-08-24,195.7596568458711
1999-08-25,188.9250138321641
1999-08-26,193.28909653319323
1999-08-27,194.18923819898208
1999-08-30,194.81511832459367
1999-08-31,194.80883367580086
1999-09-01,190.3548380269613
1999-09-02,185.42175878806214
1999-09-03,186.26567353517942
1999-09-06,190.02480716195717
1999-09-07,190.5193184751282
1999-09-08,191.49474148134064
1999-09-09,191.61782874250187
1999-09-10,190.78959847748578
1999-09-13,190.78959847748578
1999-09-14,192.44684822534734
1999-09-15,187.8229938977951
1999-09-16,183.0900244800815
1999-09-17,183.26858531991633
1999-09-20,182.942034504617
1999-09-21,180.68663277968375
1999-09-22,183.68074551713556
1999-09-23,185.37146489408696
1999-09-24,186.27328364815781
1999-09-27,184.6428530312798
1999-09-28,186.0630026826037
1999-09-29,188.5176913885161
1999-09-30,187.05723839448555
1999-10-01,184.09849837727307
1999-10-04,182.3858796801108
1999-10-05,183.6754347712575
1999-10-06,184.07314759875294
1999-10-07,193.14135876986072
1999-10-08,197.52020714381743
1999-10-11,201.1278731430731
1999-10-12,203.55186375421636
1999-10-13,203.2995925745726
1999-10-14,205.90767503992018
1999-10-15,199.78414477103075
1999-10-18,206.1985872533869
1999-10-19,206.17483165577704
1999-10-20,212.8221512198507
1999-10-21,207.46012148835013
1999-10-22,207.0000970495375
1999-10-25,207.05407580714032
1999-10-26,206.9370677698453
1999-10-27,201.92770410963564
1999-10-28,193.79205300538445
1999-10-29,186.62551966730092
1999-11-01,176.39538404651933
1999-11-02,186.1826056094426
1999-11-03,183.70057604772842
1999-11-04,184.77591598137616
1999-11-05,186.6002334865478
1999-11-08,189.32584046140929
1999-11-09,189.34072780378412
1999-11-10,189.37344609094566
1999-11-11,188.29162585510457
1999-11-12,188.04617249406553
1999-11-15,186.9814201490091
1999-11-16,187.54320728743443
1999-11-17,186.00868035365468
1999-11-18,185.8504563630897
1999-11-19,185.16519544439376
1999-11-22,187.68568948898942
1999-11-23,187.71273509529078
1999-11-24,191.14426632906518
1999-11-25,193.71823772573526
1999-11-26,194.50271228724407
1999-11-29,192.95613812634855
1999-11-30,193.02019929661134
1999-12-01,191.91926509200252
1999-12-02,194.7855579717859
1999-12-03,195.49163616793567
1999-12-06,199.7231083495507
1999-12-07,201.13446219773886
1999-12-08,197.14519130631692
1999-12-09,198.23969805666806
1999-12-10,196.5837972150671
1999-12-13,196.6234096001292
1999-12-14,194.83831220945453
1999-12-15,193.4841503831174
1999-12-16,195.98325067766334
1999-12-17,196.2431199190322
1999-12-20,198.97623195252604
1999-12-21,198.18846338433707
1999-12-22,201.2093915761856
1999-12-23,198.10221472091823
1999-12-24,192.82358197994063
1999-12-27,190.00075527402922
1999-12-28,191.50509825837855
1999-12-29,192.89414989412046
1999-12-30,193.53457331207395
1999-12-31,193.53457331207395
2000-01-03,206.70681005170653
2000-01-04,210.18594222865417
2000-01-05,209.7457917250168
2000-01-06,214.15043081009046
2000-01-07,212.51409066931726
2000-01-10,215.52545256304677
2000-01-11,206.9345059216739
2000-01-12,210.16388570829795
2000-01-13,207.07279322697713
2000-01-14,208.36909881590233
2000-01-17,210.09397987365205
2000-01-18,209.7896935492233
2000-01-19,208.95300722294564
2000-01-20,206.15093929749892
2000-01-21,206.7594964343889
2000-01-24,205.9988620955563
2000-01-25,203.98805568563833
2000-01-26,203.99390681880777
2000-01-27,206.06558945275472
2000-01-28,206.99493550395906
2000-01-31,203.81282804545094
2000-02-01,207.21628902758766
2000-02-02,209.91218306406805
2000-02-03,211.01702466717092
2000-02-04,210.33454264549889
2000-02-07,215.41146540723403
2000-02-08,218.5587854740712
2000-02-09,219.30241308045663
2000-02-10,224.46858025948305
2000-02-11,220.18738275343875
2000-02-14,215.7578819066782
2000-02-15,211.68433698708756
2000-02-16,210.56103253775674
2000-02-17,213.48807136708413
2000-02-18,206.55665050654363
2000-02-21,208.52873745498258
2000-02-22,204.81755803317992
2000-02-23,202.02240589507832
2000-02-24,203.31146293280494
2000-02-25,198.4602766361775
2000-02-28,208.11197610457634
2000-02-29,197.94142810936134
2000-03-01,204.27338218681024
2000-03-02,199.8775217486113
2000-03-03,190.88287060301138
2000-03-06,195.08132008366752
2000-03-07,190.8756994229427
2000-03-08,187.80849166723746
2000-03-09,182.20610666669506
2000-03-10,177.95314029278012
2000-03-13,173.2408019331818
2000-03-14,176.6084489846581
2000-03-15,178.328469367534
2000-03-16,174.22053420249486
2000-03-17,174.28052749939653
2000-03-20,174.22053420249486
2000-03-21,176.84659627861276
2000-03-22,180.19401242336937
2000-03-23,178.40936724301775
2000-03-24,176.08330515668607
2000-03-27,180.32753758646717
2000-03-28,181.5497815484551
2000-03-29,178.29483020341488
2000-03-30,176.678469691713
2000-03-31,178.39930123771526
2000-04-03,179.34864931575345
2000-04-04,168.83610536520817
2000-04-05,167.92812104453924
2000-04-06,168.41068942144713
2000-04-07,178.60710086880167
2000-04-10,184.6407538252138
2000-04-11,184.10617712322144
2000-04-12,179.1830116154046
2000-04-13,172.870949604829
2000-04-14,172.870949604829
2000-04-17,165.13934042956873
2000-04-18,164.31062282218264
2000-04-19,162.45485824173468
2000-04-20,161.47141717434204
2000-04-21,161.47141717434204
2000-04-24,158.30120140577168
2000-04-25,157.8624911748852
2000-04-26,163.03764529365668
2000-04-27,161.1062590999259
2000-04-28,160.01864753350586
2000-05-01,160.064477138138
2000-05-02,152.3243109759293
2000-05-03,150.34560381289572
2000-05-04,153.4979107881544
2000-05-05,155.90928145877842
2000-05-08,152.70364768072483
2000-05-09,152.83679396873114
2000-05-10,149.87014119938493
2000-05-11,146.1310172114214
2000-05-12,141.8122307357691
2000-05-15,142.32573991092008
2000-05-16,142.3362146524217
2000-05-17,144.9490834372034
2000-05-18,145.79330250774848
2000-05-19,143.89111763798203
2000-05-22,141.15888077071273
2000-05-23,141.27905141186926
2000-05-24,143.59649665209315
2000-05-25,146.6139513735518
2000-05-26,148.34509706391245
2000-05-29,153.51310828864192
2000-05-30,156.3759971696178
2000-05-31,156.19354221413593
2000-06-01,152.95381651510425
2000-06-02,154.63693010968936
2000-06-05,155.27895153141984
2000-06-06,155.24680575623353
2000-06-07,155.78341909075698
2000-06-08,159.47933114283677
2000-06-09,160.82371687434255
2000-06-12,159.5378537704898
2000-06-13,159.51955974719084
2000-06-14,160.76817160937316
