Date,CZECH REPUBLIC IMI VALUE
1998-02-05,195.67383905929836
1998-02-06,198.01453362584434
1998-02-09,201.0915788189636
1998-02-10,207.79473593130166
1998-02-11,208.88369552052237
1998-02-12,205.73758726799565
1998-02-13,203.5832329129991
1998-02-16,202.60363757074086
1998-02-17,199.62278385175415
1998-02-18,199.5362628167602
1998-02-19,200.03766353708232
1998-02-20,201.6368633326628
1998-02-23,205.19072574706988
1998-02-24,206.37910364492464
1998-02-25,207.12160615190322
1998-02-26,208.69795520678227
1998-02-27,210.85772342348866
1998-03-02,213.619026007362
1998-03-03,213.24833356122002
1998-03-04,215.57409070345074
1998-03-05,212.71784418642656
1998-03-06,212.8505867726384
1998-03-09,216.2084756476734
1998-03-10,215.9017341905007
1998-03-11,215.8295762169505
1998-03-12,215.66697663272254
1998-03-13,216.23949663036856
1998-03-16,217.2120428335269
1998-03-17,221.37987346444405
1998-03-18,221.9957463129721
1998-03-19,224.23238866247905
1998-03-20,228.13354041679847
1998-03-23,230.10476204705017
1998-03-24,230.38574409326463
1998-03-25,230.93825934790053
1998-03-26,229.03936819168288
1998-03-27,229.72230958406317
1998-03-30,227.39136681525179
1998-03-31,222.4422634889581
1998-04-01,222.03014500547434
1998-04-02,218.87342354532888
1998-04-03,214.43712325659786
1998-04-06,210.92345372611086
1998-04-07,209.17184647683428
1998-04-08,211.35511592141344
1998-04-09,211.31887279831005
1998-04-10,211.21827277096477
1998-04-13,210.5160802686788
1998-04-14,214.57848972585987
1998-04-15,215.76164221763858
1998-04-16,213.82382619970343
1998-04-17,212.92064583752034
1998-04-20,211.1406496005049
1998-04-21,211.73388920670197
1998-04-22,214.2200881463964
1998-04-23,213.7896396464053
1998-04-24,216.73354947795653
1998-04-27,218.17320531857519
1998-04-28,218.45517880897077
1998-04-29,220.89455110172474
1998-04-30,219.4941725591378
1998-05-01,220.61174632541707
1998-05-04,220.11450463319892
1998-05-05,219.80486666764642
1998-05-06,218.30187585249828
1998-05-07,215.57646757892508
1998-05-08,215.1692760447767
1998-05-11,216.15821140101238
1998-05-12,214.61780023560982
1998-05-13,214.61457379342264
1998-05-14,214.8084771532018
1998-05-15,213.76320293222724
1998-05-18,209.2428798888018
1998-05-19,205.25208604337104
1998-05-20,206.7459570637413
1998-05-21,209.6140562649283
1998-05-22,209.57633933841655
1998-05-25,209.42561700381768
1998-05-26,207.22972650583333
1998-05-27,194.5715635474004
1998-05-28,197.46917134587684
1998-05-29,196.87599747720876
1998-06-01,190.80084483462443
1998-06-02,190.93642403483946
1998-06-03,192.77392132648757
1998-06-04,194.33859997987267
1998-06-05,191.4172643535774
1998-06-08,188.58084592887317
1998-06-09,189.59668550273025
1998-06-10,186.1946776388003
1998-06-11,181.59820154292345
1998-06-12,180.92359847080687
1998-06-15,176.00710214523167
1998-06-16,179.5386642872217
1998-06-17,182.08607837390494
1998-06-18,183.6860892537648
1998-06-19,182.37606532180797
1998-06-22,186.49818058335063
1998-06-23,193.35324428173752
1998-06-24,197.29670974200977
1998-06-25,199.27874645330164
1998-06-26,194.10966457885164
1998-06-29,196.19469745655917
1998-06-30,202.94247585023962
1998-07-01,203.02262687449732
1998-07-02,206.69580749327676
1998-07-03,214.17898778093397
1998-07-06,214.91192981228983
1998-07-07,210.76909571508074
1998-07-08,208.67170741831853
1998-07-09,206.5982303978169
1998-07-10,203.93187163684755
1998-07-13,210.1887396024136
1998-07-14,212.99826409848637
1998-07-15,215.3270268257847
1998-07-16,217.69437420738151
1998-07-17,222.52958813664796
1998-07-20,227.47792949769644
1998-07-21,233.04960047699728
1998-07-22,227.1704088081366
1998-07-23,222.9345073977344
1998-07-24,222.87183223515382
1998-07-27,219.7595547598002
1998-07-28,224.2131122551614
1998-07-29,223.49720499376343
1998-07-30,228.47559420949068
1998-07-31,228.22493807302578
1998-08-03,223.24770833106214
1998-08-04,222.8612947536381
1998-08-05,220.38614294331745
1998-08-06,219.26811386781603
1998-08-07,216.22963044897048
1998-08-10,213.49316753536047
1998-08-11,200.52853358806445
1998-08-12,200.90363290740115
1998-08-13,193.80580852141887
1998-08-14,193.96338027320715
1998-08-17,193.04158840928935
1998-08-18,195.44231109262446
1998-08-19,199.8694096020598
1998-08-20,193.0480725628726
1998-08-21,185.1198623760452
1998-08-24,184.7838121298789
1998-08-25,185.73430502357718
1998-08-26,177.79905968195496
1998-08-27,168.5095058436983
1998-08-28,162.64207778912316
1998-08-31,164.6164690392843
1998-09-01,161.4242285274166
1998-09-02,167.6041445708537
1998-09-03,164.37670536743332
1998-09-04,165.6179749692573
1998-09-07,169.13546509461455
1998-09-08,178.55899716295275
1998-09-09,174.6859351025809
1998-09-10,170.75665983099069
1998-09-11,168.08149598513228
1998-09-14,169.01236747433273
1998-09-15,166.20771099262197
1998-09-16,166.0683584029927
1998-09-17,161.88414229914363
1998-09-18,162.00081220168047
1998-09-21,158.40798701118914
1998-09-22,163.13758845301993
1998-09-23,165.52269149846362
1998-09-24,166.5016221033823
1998-09-25,166.200315450704
1998-09-28,167.78359190307026
1998-09-29,165.79490928871638
1998-09-30,160.19575484947762
1998-10-01,154.6749758493056
1998-10-02,149.52991351338923
1998-10-05,144.7612676936286
1998-10-06,135.59463444645044
1998-10-07,138.3954849836892
1998-10-08,136.63348774569326
1998-10-09,138.20625073852736
1998-10-12,144.426661381769
1998-10-13,147.1080812857274
1998-10-14,151.82008379168863
1998-10-15,153.68668514305008
1998-10-16,157.43852420189953
1998-10-19,154.69207358202414
1998-10-20,156.63784808085623
1998-10-21,157.20557690723606
1998-10-22,157.8789494315747
1998-10-23,159.26142411724385
1998-10-26,163.04535867567267
1998-10-27,165.64261902345658
1998-10-28,165.23449266079524
1998-10-29,170.30252148160432
1998-10-30,169.02362487223505
1998-11-02,175.83811161441787
1998-11-03,175.97798612137183
1998-11-04,174.7812477836104
1998-11-05,169.9867509624616
1998-11-06,168.87379335330448
1998-11-09,166.8199897377338
1998-11-10,161.40300119935324
1998-11-11,163.12362690922345
1998-11-12,161.74085907877551
1998-11-13,161.4715334014955
1998-11-16,165.23576050446985
1998-11-17,164.28939247734772
1998-11-18,165.20943930506297
1998-11-19,164.46831227434114
1998-11-20,167.63844154772715
1998-11-23,165.40251801140664
1998-11-24,162.82730891996954
1998-11-25,160.76876338755113
1998-11-26,162.71086435625887
1998-11-27,160.80783740026936
1998-11-30,161.90446853822098
1998-12-01,158.45725081221144
1998-12-02,157.5954280509061
1998-12-03,158.5582863558472
1998-12-04,156.93870980460994
1998-12-07,157.21492584513754
1998-12-08,156.31929387691704
1998-12-09,157.4156035676872
1998-12-10,161.51882731354564
1998-12-11,161.90416518834027
1998-12-14,161.2968327785566
1998-12-15,159.21990787962636
1998-12-16,161.5507233033898
1998-12-17,162.4192015888917
1998-12-18,162.35370529085887
1998-12-21,162.0492263873318
1998-12-22,162.47853012567467
1998-12-23,163.91808665194867
1998-12-24,162.42898640119523
1998-12-25,162.42898640119523
1998-12-28,164.91912209182775
1998-12-29,165.8232596511488
1998-12-30,165.94534850985693
1998-12-31,165.72984224659947
1999-01-01,165.72984224659947
1999-01-04,167.78924121454045
1999-01-05,168.95374756423075
1999-01-06,173.43642510387284
1999-01-07,171.0174745458949
1999-01-08,169.64043360414442
1999-01-11,166.97595392062647
1999-01-12,165.94952099691827
1999-01-13,158.48043938771264
1999-01-14,160.72803374901076
1999-01-15,156.63411617041535
1999-01-18,159.23977884551687
1999-01-19,159.9920203856057
1999-01-20,160.0559372562853
1999-01-21,158.52505387690857
1999-01-22,156.699231612663
1999-01-25,156.6909143016256
1999-01-26,155.05999107202234
1999-01-27,153.49229504633837
1999-01-28,151.53772562747
1999-01-29,149.91914786141726
1999-02-01,147.06784376632555
1999-02-02,145.24792476901243
1999-02-03,144.59640808872427
1999-02-04,144.76638574981345
1999-02-05,142.5288855568131
1999-02-08,138.28602916623012
1999-02-09,134.5910382425853
1999-02-10,135.97238435881263
1999-02-11,137.46462677820006
1999-02-12,137.48805433951898
1999-02-15,136.55295794553112
1999-02-16,136.84803811122546
1999-02-17,136.9540120853603
1999-02-18,135.3222700730109
1999-02-19,132.68620884717606
1999-02-22,131.64926209943403
1999-02-23,124.87547025335513
1999-02-24,122.9413221808931
1999-02-25,125.0813932266424
1999-02-26,122.54709683458957
1999-03-01,122.02041968113872
1999-03-02,122.85088907908332
1999-03-03,124.63282309087369
1999-03-04,124.27538562230995
1999-03-05,125.34407191185046
1999-03-08,124.38152943844301
1999-03-09,124.62181613626065
1999-03-10,126.89297209842854
1999-03-11,129.98436596126507
1999-03-12,131.39390278858372
1999-03-15,131.07026497983628
1999-03-16,134.118176842603
1999-03-17,136.25606534311444
1999-03-18,133.75239540067327
1999-03-19,135.75758951268685
1999-03-22,134.73324957679722
1999-03-23,131.8208991690846
1999-03-24,128.5752160593372
1999-03-25,130.96231982402864
1999-03-26,127.78247022496365
1999-03-29,127.7986059087461
1999-03-30,131.95932751071828
1999-03-31,134.1027631752829
1999-04-01,135.38958133013577
1999-04-02,136.43308780630053
1999-04-05,137.2280040245454
1999-04-06,139.7519936625212
1999-04-07,141.288672232742
1999-04-08,143.50952685127695
1999-04-09,141.23630101279932
1999-04-12,139.2102531659797
1999-04-13,138.56041551872278
1999-04-14,139.94173680685327
1999-04-15,139.0390528455305
1999-04-16,137.04355096054786
1999-04-19,138.2898706055175
1999-04-20,137.94732868980427
1999-04-21,137.50228727683458
1999-04-22,137.68362768549886
1999-04-23,138.3694216103678
1999-04-26,138.90602968779618
1999-04-27,140.94418311131525
1999-04-28,140.6493998521751
1999-04-29,139.81710418915296
1999-04-30,140.65973327571794
1999-05-03,142.69359516128563
1999-05-04,144.56629203810283
1999-05-05,145.98144363454333
1999-05-06,150.33751980633625
1999-05-07,151.04989919292055
1999-05-10,153.97513132391538
1999-05-11,162.9663655873706
1999-05-12,158.55570360079906
1999-05-13,159.72338289189958
1999-05-14,161.46420337198361
1999-05-17,159.15821996541553
1999-05-18,161.39417248661616
1999-05-19,168.27570474304773
1999-05-20,169.00350432024325
1999-05-21,172.89724947787553
1999-05-24,178.49320672299888
1999-05-25,181.1454560139856
1999-05-26,174.94900041858588
1999-05-27,169.19928087951536
1999-05-28,171.94230345827978
1999-05-31,175.16838746323342
1999-06-01,176.56653358891552
1999-06-02,172.84570589824847
1999-06-03,173.51252406701852
1999-06-04,172.28005170045003
1999-06-07,170.6873393863869
1999-06-08,172.54396787808255
1999-06-09,172.18100388753055
1999-06-10,171.04230819606624
1999-06-11,173.14743186367573
1999-06-14,174.81462890900724
1999-06-15,177.08244098498068
1999-06-16,176.1421796975489
1999-06-17,175.92150839069808
1999-06-18,175.6606968136951
1999-06-21,176.8228278078892
1999-06-22,174.92912762904226
1999-06-23,173.12167138273796
1999-06-24,174.94901343847056
1999-06-25,175.42362583665158
1999-06-28,174.42132662422017
1999-06-29,172.4622812720771
1999-06-30,172.60774279944954
1999-07-01,171.4306722894693
1999-07-02,169.58086137191836
1999-07-05,169.791902154257
1999-07-06,170.14802144339637
1999-07-07,170.22955636427577
1999-07-08,169.54869897821868
1999-07-09,168.31837636333574
1999-07-12,167.22289136962252
1999-07-13,164.3056917073603
1999-07-14,165.82320340692618
1999-07-15,167.91197236759595
1999-07-16,167.955746539403
1999-07-19,170.63755695057327
1999-07-20,176.8584954951324
1999-07-21,177.4399788981219
1999-07-22,182.2936460310265
1999-07-23,184.25157752915104
1999-07-26,184.40060540370024
1999-07-27,183.75610600162253
1999-07-28,184.67555200908555
1999-07-29,184.65298175523617
1999-07-30,186.95050283772474
1999-08-02,187.15143307934244
1999-08-03,192.50351873688405
1999-08-04,198.8243563712125
1999-08-05,195.99892364569584
1999-08-06,196.60706088859644
1999-08-09,194.53617913812062
1999-08-10,190.91400534516748
1999-08-11,190.64857895559138
1999-08-12,191.21508191202332
1999-08-13,190.8913292969232
1999-08-16,189.34663639969835
1999-08-17,188.6806437437541
1999-08-18,189.74546366618515
1999-08-19,191.55810738933127
1999-08-20,192.9077086553876
1999-08-23,192.1702792127496
1999-08-24,192.3954227210165
1999-08-25,192.21828695248084
1999-08-26,188.8933871935454
1999-08-27,187.67951344258177
1999-08-30,187.04517389845782
1999-08-31,186.9566351662378
1999-09-01,185.55692783110368
1999-09-02,186.2950198411077
1999-09-03,188.31023467026515
1999-09-06,189.90809151984038
1999-09-07,189.0936109007714
1999-09-08,188.6878525952236
1999-09-09,187.57089816575007
1999-09-10,186.3486175110977
1999-09-13,183.8593205698969
1999-09-14,186.85166533045773
1999-09-15,186.4756662465902
1999-09-16,186.1663008331163
1999-09-17,187.12798067273002
1999-09-20,189.8108336333441
1999-09-21,189.45509308848054
1999-09-22,189.68249105090956
1999-09-23,190.68498268418148
1999-09-24,188.79321025408422
1999-09-27,192.24025433970374
1999-09-28,193.7955611004575
1999-09-29,195.80576524283393
1999-09-30,196.0321266152541
1999-10-01,193.1548500341687
1999-10-04,188.61096995710793
1999-10-05,188.5318126918009
1999-10-06,192.72190926437656
1999-10-07,188.7190501420434
1999-10-08,187.63248030082855
1999-10-11,187.87116556697012
1999-10-12,187.85515245798612
1999-10-13,184.0365582662368
1999-10-14,185.53547785485085
1999-10-15,184.0319613651355
1999-10-18,183.3006016272189
1999-10-19,185.27835238251998
1999-10-20,184.59687098976693
1999-10-21,185.09492693640217
1999-10-22,185.01558042279845
1999-10-25,184.26957159677605
1999-10-26,183.11710330583634
1999-10-27,183.05007764223228
1999-10-28,182.6611629077249
1999-10-29,184.4900619843728
1999-11-01,181.53792592082917
1999-11-02,180.44776764550355
1999-11-03,181.33786102990487
1999-11-04,180.4356346172697
1999-11-05,179.84037778455547
1999-11-08,178.877609466012
1999-11-09,179.7617215148349
1999-11-10,180.93814124501853
1999-11-11,180.64530617829982
1999-11-12,179.14390678883203
1999-11-15,178.95230839598622
1999-11-16,179.39249234600499
1999-11-17,180.93943337032815
1999-11-18,178.94088086255616
1999-11-19,178.27611199752334
1999-11-22,178.34672147720903
1999-11-23,175.51303598142678
1999-11-24,173.53782352089058
1999-11-25,174.30269150519948
1999-11-26,173.91487529566606
1999-11-29,172.57265132436666
1999-11-30,173.10502304988296
1999-12-01,171.66536395699754
1999-12-02,170.96588010280647
1999-12-03,168.807045141506
1999-12-06,172.07659800925987
1999-12-07,172.3015278078669
1999-12-08,173.32514776135048
1999-12-09,171.05079169787223
1999-12-10,170.18105229211548
1999-12-13,168.77690146660942
1999-12-14,167.48931116292127
1999-12-15,168.75829509721336
1999-12-16,169.50175894114182
1999-12-17,166.27596622307405
1999-12-20,163.07105546631786
1999-12-21,160.0572669901421
1999-12-22,162.10939254873784
1999-12-23,167.81369326360803
1999-12-24,167.81369326360803
1999-12-27,169.99345802879682
1999-12-28,170.87735587861894
1999-12-29,169.81469587618847
1999-12-30,172.39194811770236
1999-12-31,172.39194811770236
2000-01-03,174.09841509569532
2000-01-04,175.5622567471444
2000-01-05,174.7837543794113
2000-01-06,179.2220512107274
2000-01-07,183.75880486224955
2000-01-10,187.47498045107113
2000-01-11,187.6211494176867
2000-01-12,184.60144753571845
2000-01-13,183.7654112611094
2000-01-14,184.44827225164235
2000-01-17,185.90895295788647
2000-01-18,186.4648962840705
2000-01-19,190.7105075495192
2000-01-20,196.72076696461673
2000-01-21,198.80312743675185
2000-01-24,196.66963326016813
2000-01-25,193.61050298754083
2000-01-26,192.07171648045625
2000-01-27,190.96555677266565
2000-01-28,188.6117598515943
2000-01-31,186.77182801097678
2000-02-01,188.0640575202541
2000-02-02,190.23495321517947
2000-02-03,193.7652049557283
2000-02-04,194.4479260940086
2000-02-07,198.63301639323842
2000-02-08,203.54106657009163
2000-02-09,204.40316842927055
2000-02-10,205.4953784860648
2000-02-11,208.66695920846487
2000-02-14,207.85482972152417
2000-02-15,211.6053041121576
2000-02-16,213.47302822927261
2000-02-17,216.53339517000654
2000-02-18,213.12126809676377
2000-02-21,211.79885037770296
2000-02-22,218.07821068307106
2000-02-23,218.84833489983703
2000-02-24,222.13523563882327
2000-02-25,216.24328266570703
2000-02-28,212.50862782039854
2000-02-29,213.7285855599009
2000-03-01,214.35906686731812
2000-03-02,211.36251922778493
2000-03-03,208.14412493511773
2000-03-06,206.8029711702958
2000-03-07,207.51850402619783
2000-03-08,207.7144383156627
2000-03-09,208.68996734056051
2000-03-10,211.19899106712407
2000-03-13,210.3485840125408
2000-03-14,211.1037543192901
2000-03-15,209.45690080516107
2000-03-16,212.69003739640203
2000-03-17,210.07423976354528
2000-03-20,207.7390963723558
2000-03-21,206.39978032325362
2000-03-22,208.32199955923153
2000-03-23,209.01060033468247
2000-03-24,209.34821565757625
2000-03-27,208.75684008180124
2000-03-28,209.6322282040967
2000-03-29,205.09200732837888
2000-03-30,198.94283254194673
2000-03-31,201.79057030752745
2000-04-03,198.2143380440842
2000-04-04,196.63919397543066
2000-04-05,196.81536285697828
2000-04-06,198.69726155364688
2000-04-07,199.11039490327948
2000-04-10,201.1249147134794
2000-04-11,198.05267082309533
2000-04-12,197.22389611386103
2000-04-13,195.6972717231537
2000-04-14,194.86501993196555
2000-04-17,186.750836977322
2000-04-18,186.34929421940024
2000-04-19,185.76513625779828
2000-04-20,184.75151689840717
2000-04-21,183.40967031044033
2000-04-24,183.5569300819923
2000-04-25,184.20343828725888
2000-04-26,183.8441031876347
2000-04-27,181.18723609621952
2000-04-28,185.76932703175655
2000-05-01,185.32353637071296
2000-05-02,187.38794804233004
2000-05-03,181.82162175165408
2000-05-04,180.13118637959587
2000-05-05,178.61185251657838
2000-05-08,177.98263194770317
2000-05-09,176.65543496921904
2000-05-10,174.44414985981095
2000-05-11,174.75033966474655
2000-05-12,176.15366484801902
2000-05-15,177.9377692964717
2000-05-16,177.21245862993175
2000-05-17,170.97558943456715
2000-05-18,174.68109235217156
2000-05-19,171.785048223307
2000-05-22,173.7068600849429
2000-05-23,176.18615851639652
2000-05-24,172.3394588365584
2000-05-25,174.2959949605048
2000-05-26,178.79596122832675
2000-05-29,179.6901357089726
2000-05-30,182.45064077005287
2000-05-31,181.65427705851124
2000-06-01,183.7308504562624
2000-06-02,188.43718393177485
2000-06-05,185.87558778608798
2000-06-06,185.28396321341046
2000-06-07,182.1903754333438
2000-06-08,182.47982766571656
2000-06-09,182.98391497136674
2000-06-12,182.06624019393084
2000-06-13,178.63352309803673
2000-06-14,175.49619586080686
2000-06-15,172.31430450951515
2000-06-16,175.7017461938339
2000-06-19,174.63161141989542
2000-06-20,172.02676084089066
2000-06-21,167.33800826895222
2000-06-22,166.2995458573338
2000-06-23,166.7151113362284
2000-06-26,169.8984956503071
2000-06-27,174.04205126989143
2000-06-28,171.8263935865695
2000-06-29,171.16260993235858
2000-06-30,171.65911389646547
2000-07-03,170.71736440125957
2000-07-04,167.90392156657734
2000-07-05,168.83253649268372
2000-07-06,168.73085736872534
2000-07-07,165.17021643009576
2000-07-10,167.4364567754181
2000-07-11,168.8869246284256
2000-07-12,171.52609793987327
2000-07-13,173.25160171771532
2000-07-14,179.02373546384229
2000-07-17,181.84740892099083
2000-07-18,182.8275353997959
2000-07-19,182.79891199352585
2000-07-20,181.23790782587585
2000-07-21,183.4961956689694
2000-07-24,182.436373298701
2000-07-25,183.48924101993396
