Date,COLOMBIA IMI VALUE
1997-02-20,150.75020168356346
1997-02-21,152.52462178247828
1997-02-24,152.13165106125567
1997-02-25,152.38606591801405
1997-02-26,151.20641290751354
1997-02-27,152.83067625623514
1997-02-28,153.84318629475914
1997-03-03,153.57325827833012
1997-03-04,153.5850165958913
1997-03-05,155.76922099589177
1997-03-06,156.16318192971588
1997-03-07,156.93337005502258
1997-03-10,156.70246505250572
1997-03-11,155.54853780135616
1997-03-12,155.84012465059342
1997-03-13,157.61747445409287
1997-03-14,157.92153254992164
1997-03-17,158.06432464087447
1997-03-18,157.30020547069452
1997-03-19,157.51482374713925
1997-03-20,156.87921761257266
1997-03-21,156.94914967636677
1997-03-24,156.99359020954554
1997-03-25,157.06705400183634
1997-03-26,157.15804699370557
1997-03-27,157.15804699370557
1997-03-28,157.15804699370557
1997-03-31,157.46509696244664
1997-04-01,157.71917746216673
1997-04-02,159.06166470080862
1997-04-03,159.72979257776507
1997-04-04,161.88281319183258
1997-04-07,163.7395868885843
1997-04-08,164.8872396782881
1997-04-09,167.05668151265328
1997-04-10,168.42474922530795
1997-04-11,167.12401872528443
1997-04-14,167.83272702745026
1997-04-15,169.77621071898656
1997-04-16,169.5696318637698
1997-04-17,170.59778387505872
1997-04-18,169.57338186801977
1997-04-21,168.745305417018
1997-04-22,169.56923601240143
1997-04-23,168.04380033469792
1997-04-24,170.2382375973515
1997-04-25,170.92740427461317
1997-04-28,170.6949385576313
1997-04-29,170.83368758669383
1997-04-30,170.5423038499431
1997-05-01,170.56345992116866
1997-05-02,170.40883327468993
1997-05-05,169.94206363457926
1997-05-06,170.94663938713978
1997-05-07,173.033568049871
1997-05-08,172.20869488573058
1997-05-09,173.16370455297482
1997-05-12,173.16370455297482
1997-05-13,173.28728284669208
1997-05-14,172.9846646283085
1997-05-15,172.8904364645899
1997-05-16,173.87914206893714
1997-05-19,175.0516914076723
1997-05-20,174.98018474504937
1997-05-21,176.05479578038216
1997-05-22,177.11485978656586
1997-05-23,178.94602178718114
1997-05-26,180.6860452465954
1997-05-27,181.94953787343695
1997-05-28,181.83466577840855
1997-05-29,180.55980124642994
1997-05-30,177.42218365949117
1997-06-02,178.34950878005557
1997-06-03,178.118295998143
1997-06-04,176.99117829129239
1997-06-05,176.64535056237986
1997-06-06,173.87241453046505
1997-06-09,173.99329917556156
1997-06-10,173.18379732819855
1997-06-11,173.63863776090864
1997-06-12,174.50208849377702
1997-06-13,175.3322541094059
1997-06-16,175.37720809538263
1997-06-17,175.7945978336264
1997-06-18,175.96134639351075
1997-06-19,175.78135593185667
1997-06-20,174.57959153777801
1997-06-23,175.27777512309333
1997-06-24,173.9584645282692
1997-06-25,173.28030501572272
1997-06-26,172.51987249838285
1997-06-27,172.98108299590461
1997-06-30,172.98108299590461
1997-07-01,173.03044569472775
1997-07-02,172.72075890337814
1997-07-03,174.39748855404207
1997-07-04,173.88851958914384
1997-07-07,174.38617850193214
1997-07-08,174.9360121228158
1997-07-09,175.86892545454637
1997-07-10,175.65772650731952
1997-07-11,175.0778652419696
1997-07-14,175.22343238626405
1997-07-15,175.21958642731798
1997-07-16,174.50506516286435
1997-07-17,173.73602917682615
1997-07-18,172.71087243299178
1997-07-21,171.96751580168618
1997-07-22,173.00659213318139
1997-07-23,173.92553323135695
1997-07-24,173.45505117667926
1997-07-25,173.11446424955935
1997-07-28,172.59413193662462
1997-07-29,172.1937977762959
1997-07-30,171.4288235295537
1997-07-31,172.53376726237255
1997-08-01,172.97089782319105
1997-08-04,175.8929312643903
1997-08-05,176.205814059809
1997-08-06,177.08889804390458
1997-08-07,177.08889804390458
1997-08-08,178.14372151726036
1997-08-11,181.43171542419827
1997-08-12,184.27666850446727
1997-08-13,184.02488994337077
1997-08-14,184.6035952252728
1997-08-15,184.90497710938024
1997-08-18,184.90497710938024
1997-08-19,185.69606619413116
1997-08-20,184.780252611376
1997-08-21,180.69780950923297
1997-08-22,184.47714776078604
1997-08-25,185.75279346621383
1997-08-26,185.53209467577852
1997-08-27,184.8874522480181
1997-08-28,183.474787109605
1997-08-29,181.84841824864225
1997-09-01,181.30603698669464
1997-09-02,183.23315765378655
1997-09-03,183.9554042332186
1997-09-04,186.3817910131291
1997-09-05,192.5289979403519
1997-09-08,187.36307632303627
1997-09-09,179.82260983993817
1997-09-10,179.49613393663
1997-09-11,181.14801238304366
1997-09-12,179.56147199219686
1997-09-15,178.8104644797158
1997-09-16,180.02743369479018
1997-09-17,181.58444558323032
1997-09-18,181.3747437968115
1997-09-19,181.49931981575912
1997-09-22,181.68102754207422
1997-09-23,181.92059328500582
1997-09-24,183.10862755580993
1997-09-25,183.9940539331243
1997-09-26,184.34733566660773
1997-09-29,184.718674081294
1997-09-30,186.31698012081426
1997-10-01,187.1285910259615
1997-10-02,186.41816374583635
1997-10-03,186.4850123217716
1997-10-06,186.29571643199577
1997-10-07,187.74224730646216
1997-10-08,187.23843679457337
1997-10-09,189.00568701944118
1997-10-10,188.6723904974277
1997-10-13,188.6723904974277
1997-10-14,191.27760770798506
1997-10-15,192.69212256175686
1997-10-16,192.7505404699525
1997-10-17,191.56437506181527
1997-10-20,189.36643167070554
1997-10-21,188.64309065928055
1997-10-22,189.86142481224886
1997-10-23,189.0295220999199
1997-10-24,187.20214956789337
1997-10-27,181.6897665175653
1997-10-28,176.85092366946458
1997-10-29,183.46576082901137
1997-10-30,184.85247393171858
1997-10-31,185.23475680283286
1997-11-03,185.2542193123992
1997-11-04,185.96486798931454
1997-11-05,184.97481899315773
1997-11-06,184.20049344937294
1997-11-07,179.62641565575896
1997-11-10,181.28948185336313
1997-11-11,181.39958438211997
1997-11-12,176.15586489829192
1997-11-13,173.49019264063492
1997-11-14,170.60796729850534
1997-11-17,170.60796729850534
1997-11-18,170.0601783524478
1997-11-19,170.68823998273433
1997-11-20,170.70365388761715
1997-11-21,170.7362711001173
1997-11-24,170.02924092252445
1997-11-25,169.34841231079787
1997-11-26,169.78371342177064
1997-11-27,169.91025280730827
1997-11-28,169.43601771724497
1997-12-01,169.43984502589876
1997-12-02,170.35761766095547
1997-12-03,171.14111831253908
1997-12-04,170.0261446273476
1997-12-05,168.97995120948318
1997-12-08,168.7954212931946
1997-12-09,168.8147415695006
1997-12-10,170.02866712165473
1997-12-11,170.2864109933913
1997-12-12,170.3758340026285
1997-12-15,171.38553989618885
1997-12-16,173.54009369412577
1997-12-17,175.43878936419313
1997-12-18,173.6616248656415
1997-12-19,171.8338737074721
1997-12-22,172.13250491899092
1997-12-23,171.0706378035872
1997-12-24,170.937405219628
1997-12-25,170.937405219628
1997-12-26,171.00382861979074
1997-12-29,170.9055526087933
1997-12-30,173.09655013850036
1997-12-31,173.09655013850036
1998-01-01,173.09655013850036
1998-01-02,170.68755189857671
1998-01-05,168.41261412489104
1998-01-06,170.25732539291104
1998-01-07,171.0972000869448
1998-01-08,170.17611514038725
1998-01-09,168.94308413227196
1998-01-12,168.94308413227196
1998-01-13,167.63402980729214
1998-01-14,166.39788689632013
1998-01-15,166.37167555273507
1998-01-16,164.9194668651066
1998-01-19,164.46150652527342
1998-01-20,162.8288664244616
1998-01-21,158.72859521611898
1998-01-22,155.4809816862524
1998-01-23,155.68930828136766
1998-01-26,155.93438024036143
1998-01-27,156.1612902157775
1998-01-28,156.80811423315805
1998-01-29,157.26014161784093
1998-01-30,157.715272660759
1998-02-02,154.63909257234315
1998-02-03,153.22513418310405
1998-02-04,151.81969314861473
1998-02-05,151.46613878185826
1998-02-06,150.79855028340177
1998-02-09,149.8517584743111
1998-02-10,148.88083090673004
1998-02-11,145.8598421010418
1998-02-12,142.0560343724868
1998-02-13,138.07105320261095
1998-02-16,141.1086695029558
1998-02-17,143.9667237243711
1998-02-18,142.84283490292358
1998-02-19,142.47536099541415
1998-02-20,142.8270751535459
1998-02-23,143.41397008165305
1998-02-24,142.80043732929337
1998-02-25,139.84033287364178
1998-02-26,140.1972691082543
1998-02-27,138.97840070691612
1998-03-02,138.21868520852482
1998-03-03,135.26406070171998
1998-03-04,134.19216069433907
1998-03-05,135.46713664789308
1998-03-06,138.40335120416808
1998-03-09,137.75225925804213
1998-03-10,136.72652380292848
1998-03-11,134.90172104778645
1998-03-12,134.27780302068697
1998-03-13,132.15312122285118
1998-03-16,132.6052177857143
1998-03-17,131.31934516157446
1998-03-18,130.03928680962238
1998-03-19,130.0153498347024
1998-03-20,131.9760777208496
1998-03-23,131.92929438377342
1998-03-24,131.9305327281141
1998-03-25,132.75088509333293
1998-03-26,134.45445454887792
1998-03-27,135.59406228912832
1998-03-30,135.59046324386892
1998-03-31,135.67519990214743
1998-04-01,136.1134559078386
1998-04-02,134.65301687177725
1998-04-03,135.69281252835245
1998-04-06,135.9378206332137
1998-04-07,137.34196195725707
1998-04-08,137.96718454934614
1998-04-09,137.96718454934614
1998-04-10,137.96718454934614
1998-04-13,137.88135376732274
1998-04-14,138.7968248261348
1998-04-15,140.57392823050063
1998-04-16,141.17887996517214
1998-04-17,141.23396934132478
1998-04-20,141.43611798675198
1998-04-21,140.82102064937115
1998-04-22,141.2834422659166
1998-04-23,141.03804842476245
1998-04-24,140.70194075351012
1998-04-27,138.18145705065484
1998-04-28,137.9177225937611
1998-04-29,137.95514900289828
1998-04-30,137.88346632072475
1998-05-01,137.88346632072475
1998-05-04,136.2743541060543
1998-05-05,135.7501735947153
1998-05-06,135.4575654973748
1998-05-07,135.10188466556417
1998-05-08,135.32339034359015
1998-05-11,135.27052501075414
1998-05-12,135.36292786216612
1998-05-13,134.308788552688
1998-05-14,133.13527456620508
1998-05-15,131.5463765819252
1998-05-18,130.60003795785983
1998-05-19,129.59825676832966
1998-05-20,129.006081285918
1998-05-21,129.42640585454868
1998-05-22,129.18154105168924
1998-05-25,129.18154105168924
1998-05-26,128.86786307977374
1998-05-27,128.29494091699019
1998-05-28,128.82650769534794
1998-05-29,128.2876658076751
1998-06-01,128.11934921917424
1998-06-02,127.73228849548781
1998-06-03,124.91378454139912
1998-06-04,121.1585690118622
1998-06-05,121.65672281048712
1998-06-08,121.84233653554978
1998-06-09,122.22949884875895
1998-06-10,120.86432630281618
1998-06-11,119.28754671688436
1998-06-12,115.79370070129585
1998-06-15,115.79370070129585
1998-06-16,108.88744280261646
1998-06-17,108.33119177937093
1998-06-18,109.03249232368874
1998-06-19,109.38165561280906
1998-06-22,109.3191594671766
1998-06-23,118.97314111843423
1998-06-24,123.03460342402363
1998-06-25,120.45040808830966
1998-06-26,122.02321436989162
1998-06-29,122.02321436989162
1998-06-30,122.07837681624615
1998-07-01,122.44709586675945
1998-07-02,120.04364641696071
1998-07-03,118.05931550247244
1998-07-06,117.94746056878672
1998-07-07,116.37497546657197
1998-07-08,114.87861926359503
1998-07-09,112.19936700269147
1998-07-10,111.1786850084097
1998-07-13,110.21045016841192
1998-07-14,110.20545551314795
1998-07-15,109.57561466043606
1998-07-16,109.16651727643122
1998-07-17,109.07553476603464
1998-07-20,109.07553476603464
1998-07-21,109.5980475482327
1998-07-22,109.31409088394193
1998-07-23,108.51039759998798
1998-07-24,107.99509184004636
1998-07-27,107.97858470550247
1998-07-28,108.08932926318445
1998-07-29,108.51173315249777
1998-07-30,109.02069397078995
1998-07-31,109.02690231088425
1998-08-03,109.05144278627738
1998-08-04,108.66522400685422
1998-08-05,108.92104139427916
1998-08-06,109.7457198109347
1998-08-07,109.7457198109347
1998-08-10,109.44399093836941
1998-08-11,107.86843041281264
1998-08-12,107.645396903615
1998-08-13,106.98370962567977
1998-08-14,106.54103470741899
1998-08-17,106.56023821043041
1998-08-18,106.5095149367287
1998-08-19,105.11313605051369
1998-08-20,104.0927774354763
1998-08-21,100.21227184726101
1998-08-24,99.60203500169119
1998-08-25,99.06645501041154
1998-08-26,97.77268329600635
1998-08-27,96.2613808880307
1998-08-28,95.21653794354002
1998-08-31,93.41181703363634
1998-09-01,90.3888135966602
1998-09-02,84.13556044879184
1998-09-03,82.49633709801495
1998-09-04,81.19814288467364
1998-09-07,80.89532924368174
1998-09-08,81.07548590792851
1998-09-09,81.26638771531985
1998-09-10,79.00095240597673
1998-09-11,78.87791432945076
1998-09-14,78.60342184055955
1998-09-15,78.03690128661295
1998-09-16,78.75784499511303
1998-09-17,76.00677094293536
1998-09-18,75.85511580299239
1998-09-21,75.48953547538038
1998-09-22,74.41075894175663
1998-09-23,76.55311858555179
1998-09-24,78.30814737248821
1998-09-25,79.52758633455234
1998-09-28,79.45348659225587
1998-09-29,80.671924617127
1998-09-30,80.29530547806411
1998-10-01,79.00482768699382
1998-10-02,76.51688620554498
1998-10-05,75.73027848861688
1998-10-06,75.88344950978706
1998-10-07,75.62165157928972
1998-10-08,75.59739047332856
1998-10-09,75.22946377175865
1998-10-12,75.22946377175865
1998-10-13,74.31111955970124
1998-10-14,73.48533203069088
1998-10-15,72.86725310158246
1998-10-16,72.66751380223396
1998-10-19,71.94501901068297
1998-10-20,73.35339617546695
1998-10-21,73.69149284457585
1998-10-22,72.86487074672381
1998-10-23,73.0603816799843
1998-10-26,73.99803377998914
1998-10-27,74.53465263824275
1998-10-28,75.15136986902897
1998-10-29,75.11610339818927
1998-10-30,75.69495300077087
1998-11-02,75.7142693727664
1998-11-03,76.23353251804132
1998-11-04,76.05483051851762
1998-11-05,76.63043262864649
1998-11-06,77.07063086689212
1998-11-09,76.43740244229193
1998-11-10,74.72006627366544
1998-11-11,76.21871779568006
1998-11-12,77.21430235919432
1998-11-13,81.63259805383775
1998-11-16,81.59382386223524
1998-11-17,82.24017502253737
1998-11-18,80.97575467747308
1998-11-19,83.63874920416438
1998-11-20,85.29421172776674
1998-11-23,86.12346112423558
1998-11-24,90.61983632364084
1998-11-25,97.36576458495591
1998-11-26,96.35467656380713
1998-11-27,96.03052544630019
1998-11-30,95.4225019558704
1998-12-01,97.00917105805833
1998-12-02,99.72029884510107
1998-12-03,98.56797289110474
1998-12-04,96.07367984817073
1998-12-07,95.85939588394761
1998-12-08,95.85939588394761
1998-12-09,94.82758017044681
1998-12-10,94.7524720734542
1998-12-11,96.13797485136261
1998-12-14,96.4479680812747
1998-12-15,97.95289852546635
1998-12-16,98.21505956428064
1998-12-17,99.27605514376872
1998-12-18,103.14648667338584
1998-12-21,105.44581628358867
1998-12-22,106.28310259595983
1998-12-23,105.8808961972528
1998-12-24,105.8808961972528
1998-12-25,105.8808961972528
1998-12-28,104.96394677213158
1998-12-29,103.96277173722572
1998-12-30,104.65098620988353
1998-12-31,104.65098620988353
1999-01-01,104.65098620988353
1999-01-04,105.51206346420241
1999-01-05,106.5840331837545
1999-01-06,107.44687759019202
1999-01-07,106.63861505191282
1999-01-08,106.29426234584976
1999-01-11,106.29426234584976
1999-01-12,102.77029604304066
1999-01-13,99.53538548805275
1999-01-14,99.33909085991094
1999-01-15,99.01408645891827
1999-01-18,99.15929076618995
1999-01-19,95.26800074792887
1999-01-20,99.34493478136679
1999-01-21,98.24278810387165
1999-01-22,96.12828933777553
1999-01-25,93.08600354765512
1999-01-26,92.95779082670735
1999-01-27,95.28351668458198
1999-01-28,89.98963112366489
1999-01-29,83.12654404478982
1999-02-01,82.71632154871845
1999-02-02,81.8682456625636
1999-02-03,80.94469764702353
1999-02-04,80.61571570347296
1999-02-05,81.31709934529347
1999-02-08,80.96545452010572
1999-02-09,81.8294637606687
1999-02-10,84.44602490732989
1999-02-11,85.45365490626408
1999-02-12,88.20783534990187
1999-02-15,88.2119189669957
1999-02-16,87.673266501542
1999-02-17,86.81209743950568
1999-02-18,87.81881446486949
1999-02-19,88.55514370588959
1999-02-22,88.62194139556004
1999-02-23,87.96429067438932
1999-02-24,85.16773489115505
1999-02-25,83.82279838952228
1999-02-26,84.82521455022818
1999-03-01,84.39340372097398
1999-03-02,84.12298429384214
1999-03-03,85.181982861366
1999-03-04,86.29625914305616
1999-03-05,86.82321366753386
1999-03-08,86.93912523061465
1999-03-09,86.70239646790833
1999-03-10,86.38356934366819
1999-03-11,85.61251919097094
1999-03-12,85.24375190141733
1999-03-15,85.93540967546828
1999-03-16,86.65244859210614
1999-03-17,87.2509741197828
1999-03-18,87.69144701736671
1999-03-19,90.02077473536902
1999-03-22,90.02077473536902
1999-03-23,89.99240533559843
1999-03-24,89.93903662565144
1999-03-25,91.65006300495828
1999-03-26,91.26285020800337
1999-03-29,91.10781768441761
1999-03-30,90.78038000786282
1999-03-31,91.05413270960713
1999-04-01,91.05413270960713
1999-04-02,91.05413270960713
1999-04-05,91.11401513591142
1999-04-06,90.75531149537186
1999-04-07,90.51341839379106
1999-04-08,91.5898970291401
1999-04-09,93.01080002757075
1999-04-12,97.24817956544895
1999-04-13,99.65254298063773
1999-04-14,100.80675987287913
1999-04-15,100.20898000925038
1999-04-16,102.93383391608346
1999-04-19,106.4670761250679
1999-04-20,106.87609599527113
1999-04-21,106.3857429358197
1999-04-22,108.04368533473935
1999-04-23,111.52424873541693
1999-04-26,114.68005317428943
1999-04-27,116.03742106147926
1999-04-28,114.93124978587788
1999-04-29,117.9230680758492
1999-04-30,115.8370707315636
1999-05-03,117.17142830281401
1999-05-04,120.08581123984655
1999-05-05,119.75013581764237
1999-05-06,114.85186775372887
1999-05-07,117.90338560348358
1999-05-10,118.60747100334746
1999-05-11,119.20276212003476
1999-05-12,122.3062151038373
1999-05-13,123.62066529352927
1999-05-14,123.08047184561397
1999-05-17,123.45344297241886
1999-05-18,122.69282645119816
1999-05-19,119.67705509339466
1999-05-20,117.62614981111585
1999-05-21,114.44544669623822
1999-05-24,115.26358696715687
1999-05-25,111.63873834583084
1999-05-26,102.9694985402567
1999-05-27,108.16344916257283
1999-05-28,110.99083382613834
1999-05-31,110.06887780073878
1999-06-01,107.05126961094378
1999-06-02,106.37770470148051
1999-06-03,106.28269910066308
1999-06-04,104.45952886236067
1999-06-07,104.64304699883911
1999-06-08,102.178795106049
1999-06-09,101.13892863514202
1999-06-10,97.76759277191736
1999-06-11,95.07936628388963
1999-06-14,95.18801986290092
1999-06-15,93.97178252409668
1999-06-16,91.47837525926406
1999-06-17,93.43174345701183
1999-06-18,95.93006632513492
1999-06-21,95.03105919694791
1999-06-22,93.49689915955074
1999-06-23,90.05371254369506
1999-06-24,88.47685582548048
1999-06-25,87.44856191552596
1999-06-28,89.20206001233707
1999-06-29,89.40565857319702
1999-06-30,88.24839564363496
1999-07-01,88.11940434134304
1999-07-02,88.69597092680468
1999-07-05,88.69597092680468
1999-07-06,86.27183663639012
1999-07-07,85.38288288808738
1999-07-08,81.58166364627478
1999-07-09,81.23183693036597
1999-07-12,77.99755510986562
1999-07-13,78.29754302102582
1999-07-14,79.66969252323025
1999-07-15,83.72829160238047
1999-07-16,87.05652998967321
1999-07-19,86.70584335922584
1999-07-20,86.70584335922584
1999-07-21,87.30728978971412
1999-07-22,86.22628983168207
1999-07-23,83.7326729752504
1999-07-26,83.24278773023639
1999-07-27,84.11638503511021
1999-07-28,83.29290964090073
1999-07-29,84.09750581466966
1999-07-30,82.68554821904641
1999-08-02,83.07710973544249
1999-08-03,81.04685457644185
1999-08-04,77.11244340542852
1999-08-05,77.07476970239924
1999-08-06,77.4375063922516
1999-08-09,76.5583118626222
1999-08-10,75.48311411464907
1999-08-11,75.62133435697413
1999-08-12,76.56906087003443
1999-08-13,78.3140884921577
1999-08-16,78.3140884921577
1999-08-17,79.72417826200692
1999-08-18,78.77274181604888
1999-08-19,77.54425707087269
1999-08-20,77.22913039685402
1999-08-23,77.41571835082634
1999-08-24,76.9847196699287
1999-08-25,76.80218936865677
1999-08-26,76.90412676509968
1999-08-27,74.40328608936822
1999-08-30,74.56320381446392
1999-08-31,75.20392372511675
1999-09-01,75.65093377306331
1999-09-02,75.83847207072817
1999-09-03,75.71295872534652
1999-09-06,75.49805142243957
1999-09-07,74.84479142579914
1999-09-08,74.8296521834189
1999-09-09,74.55245928235404
1999-09-10,74.23506626133829
1999-09-13,74.24270554883562
1999-09-14,74.5734494222603
1999-09-15,74.37414433419777
1999-09-16,73.83523425872254
1999-09-17,74.08388595421536
1999-09-20,74.13479130179996
1999-09-21,72.99214396526142
1999-09-22,72.8402290356915
1999-09-23,72.28655362936013
1999-09-24,71.93759870029479
1999-09-27,70.93155056833434
1999-09-28,72.15191123920768
1999-09-29,72.80051847188496
1999-09-30,73.27797527869112
1999-10-01,73.96068048490184
1999-10-04,73.40544236144707
1999-10-05,73.01090504929384
1999-10-06,73.027081519658
1999-10-07,71.76836317911106
1999-10-08,71.64986121023945
1999-10-11,71.78050904846393
1999-10-12,72.26205391210634
1999-10-13,72.79338144435467
1999-10-14,72.92784871005347
1999-10-15,73.35509598982948
1999-10-18,73.20641578513765
1999-10-19,73.81475110271471
1999-10-20,73.99206872973977
1999-10-21,72.80554416839705
1999-10-22,72.02060653468057
1999-10-25,71.53153228029718
1999-10-26,70.94055878082993
1999-10-27,72.2596168717814
1999-10-28,73.63859221671802
1999-10-29,75.1912292280221
1999-11-01,75.17664036521882
1999-11-02,77.20410602298209
1999-11-03,79.6912475305347
1999-11-04,79.78439621551864
1999-11-05,79.21905081506907
1999-11-08,80.33923101526732
1999-11-09,80.91858627585869
1999-11-10,82.38943797675847
1999-11-11,82.63148855985062
1999-11-12,84.0018464849627
1999-11-15,84.0018464849627
1999-11-16,84.26009079674753
1999-11-17,83.04537748174012
1999-11-18,82.49709401329194
1999-11-19,80.41696017775176
1999-11-22,80.17694234499874
1999-11-23,80.92717568769672
1999-11-24,80.44782186100629
1999-11-25,80.645028533474
1999-11-26,82.13127853378185
1999-11-29,82.82254737183294
1999-11-30,82.78740843959245
1999-12-01,83.32226773094777
1999-12-02,83.57162808424978
1999-12-03,82.64716916963937
1999-12-06,83.22198373932618
1999-12-07,81.5887873293106
1999-12-08,81.5887873293106
1999-12-09,81.96331108207572
1999-12-10,82.72254972082199
1999-12-13,83.6974742241305
1999-12-14,83.52673601992473
1999-12-15,83.81134729546937
1999-12-16,83.77420516847357
1999-12-17,83.88266000893209
1999-12-20,83.74154572971636
1999-12-21,81.75145021006199
1999-12-22,82.42557407790603
1999-12-23,83.98022672956624
1999-12-24,83.9642400692874
1999-12-27,83.67036079064698
1999-12-28,84.39117654607837
1999-12-29,84.18863772236777
1999-12-30,84.18863772236777
1999-12-31,84.21625356175916
2000-01-03,83.7694829858347
2000-01-04,83.5977131360845
2000-01-05,85.19846161987911
2000-01-06,87.0547964774743
2000-01-07,89.0010601528179
2000-01-10,89.17667392581083
2000-01-11,89.30587748011331
2000-01-12,91.09164194854925
2000-01-13,92.68581132459502
2000-01-14,94.3407223601141
2000-01-17,94.43689673226595
2000-01-18,91.97818043646166
2000-01-19,90.42816621864117
2000-01-20,92.17985769941829
2000-01-21,92.11018183811433
2000-01-24,92.0501254262835
2000-01-25,91.25125825037293
2000-01-26,90.17125192839228
2000-01-27,90.88397406069566
2000-01-28,93.69708250399647
2000-01-31,94.5996421729178
2000-02-01,94.25710606266941
2000-02-02,93.02600379728824
2000-02-03,93.71945880925855
2000-02-04,94.85351879714783
2000-02-07,95.37212253342453
2000-02-08,95.20335524329472
2000-02-09,95.23551826417426
2000-02-10,93.82959968502723
2000-02-11,93.41030923288169
2000-02-14,92.23606497834243
2000-02-15,91.79206860058088
2000-02-16,91.44704920662113
2000-02-17,89.38804141518871
2000-02-18,87.8057815647442
2000-02-21,88.52931476928107
2000-02-22,88.21884273397372
2000-02-23,87.30368548804526
2000-02-24,86.69317111304957
2000-02-25,82.15335290923943
2000-02-28,81.98286389607065
2000-02-29,81.2997719672165
2000-03-01,80.95638533454725
2000-03-02,81.43118369707501
2000-03-03,80.68477867837714
2000-03-06,80.20660169688685
2000-03-07,80.27741278658019
2000-03-08,80.77178111489292
2000-03-09,80.0875046919433
2000-03-10,80.5829558528267
2000-03-13,80.45449765809313
2000-03-14,80.57066270762624
2000-03-15,80.3714095651558
2000-03-16,80.78657806452487
2000-03-17,79.97254425875863
2000-03-20,79.96797278881955
2000-03-21,78.52837257642541
2000-03-22,78.4874336392765
2000-03-23,77.2462894931229
2000-03-24,76.97344839867473
2000-03-27,78.16020960431104
2000-03-28,79.59721882949104
2000-03-29,80.0578616378702
2000-03-30,80.01769845034475
2000-03-31,79.38764664657529
2000-04-03,79.41562845298056
2000-04-04,78.9233411290253
2000-04-05,79.87883937223722
2000-04-06,79.59668839728542
2000-04-07,78.91001418699379
2000-04-10,77.8713814527351
2000-04-11,77.13483305059952
2000-04-12,77.43322977355393
2000-04-13,77.22008173364654
2000-04-14,76.04900389232897
2000-04-17,75.99272843413824
2000-04-18,75.43795573693441
2000-04-19,76.1310292279424
2000-04-20,76.1310292279424
2000-04-21,76.1310292279424
2000-04-24,75.09263427648159
2000-04-25,74.78304712466773
2000-04-26,74.38454763172615
2000-04-27,74.23795049717486
2000-04-28,74.18778605386503
2000-05-01,74.22180470582366
2000-05-02,73.91559959271908
2000-05-03,73.46600651418387
2000-05-04,72.33547906167257
2000-05-05,71.07188816100629
2000-05-08,70.03197182476693
2000-05-09,69.54814341514435
2000-05-10,69.19742550652664
2000-05-11,67.22578454070063
2000-05-12,66.81715079836066
2000-05-15,67.23014442475467
2000-05-16,68.75393859553222
2000-05-17,68.80736232642678
2000-05-18,68.62562489872569
2000-05-19,66.9418167351135
2000-05-22,66.29168540349633
2000-05-23,64.243939600134
2000-05-24,61.716420970730624
2000-05-25,63.287930501359696
2000-05-26,62.74369960872254
2000-05-29,64.92214982358718
2000-05-30,63.85460903318289
2000-05-31,63.44007572896518
2000-06-01,62.16538774545536
2000-06-02,60.74916247088619
2000-06-05,60.82071625471527
2000-06-06,60.23850833354211
2000-06-07,59.9449504573599
2000-06-08,58.60576486962763
2000-06-09,58.83208779025553
2000-06-12,57.52040014533581
2000-06-13,55.86301468179512
