Date,TAIWAN IMI VALUE
1997-05-12,1759.7284456445204
1997-05-13,1758.9860646470909
1997-05-14,1813.1657461387908
1997-05-15,1778.1211308152126
1997-05-16,1796.1442474640905
1997-05-19,1798.8857508421122
1997-05-20,1783.0955637512452
1997-05-21,1782.4127740071092
1997-05-22,1813.0382754543825
1997-05-23,1806.9313674371763
1997-05-26,1818.6242397207614
1997-05-27,1801.2439712950102
1997-05-28,1781.114733029864
1997-05-29,1761.1687709264772
1997-05-30,1758.3729978627782
1997-06-02,1807.406180680591
1997-06-03,1809.6773203892483
1997-06-04,1804.9613632607138
1997-06-05,1794.9955400893716
1997-06-06,1805.2811394844832
1997-06-09,1817.2197124285376
1997-06-10,1835.006945272252
1997-06-11,1811.2513712081568
1997-06-12,1800.0291375594138
1997-06-13,1804.018226113505
1997-06-16,1849.0065395043216
1997-06-17,1843.2484918411412
1997-06-18,1836.6605046998093
1997-06-19,1821.1753804081156
1997-06-20,1863.2324917543528
1997-06-23,1863.3693262813583
1997-06-24,1863.2127946667933
1997-06-25,1861.5453743272035
1997-06-26,1850.9437090047404
1997-06-27,1876.1065482581048
1997-06-30,1889.3604151058973
1997-07-01,1889.3604151058973
1997-07-02,1895.9082430667722
1997-07-03,1889.7345584368347
1997-07-04,1918.076897936209
1997-07-07,1931.6086192069781
1997-07-08,1920.7308394262782
1997-07-09,1919.298958589062
1997-07-10,1937.7446029685816
1997-07-11,1919.3400135056725
1997-07-14,1916.2667542398478
1997-07-15,1882.603776430695
1997-07-16,1837.133677661392
1997-07-17,1868.5946399403392
1997-07-18,1869.571798733307
1997-07-21,1936.6823538443837
1997-07-22,1889.26096608781
1997-07-23,1853.533942942985
1997-07-24,1880.2681042424115
1997-07-25,1885.5367162755201
1997-07-28,1900.38342779423
1997-07-29,1893.7350809592715
1997-07-30,1892.4528345787644
1997-07-31,1894.3242742915156
1997-08-01,1871.9295975171399
1997-08-04,1866.9629048113995
1997-08-05,1851.3708427008103
1997-08-06,1845.4409519870476
1997-08-07,1824.5626853232043
1997-08-08,1846.6337513057053
1997-08-11,1868.0270889213414
1997-08-12,1849.022627272626
1997-08-13,1803.2804320103207
1997-08-14,1812.6093524996438
1997-08-15,1835.6059373932928
1997-08-18,1823.6977473897648
1997-08-19,1827.6014545086048
1997-08-20,1843.7755399090768
1997-08-21,1859.7056984132191
1997-08-22,1855.1920321681753
1997-08-25,1848.4912383935412
1997-08-26,1887.5495493943827
1997-08-27,1882.229891651294
1997-08-28,1849.2990174728886
1997-08-29,1847.3351031263383
1997-09-01,1806.481652130396
1997-09-02,1749.4913969782945
1997-09-03,1786.3961070695673
1997-09-04,1737.637219864205
1997-09-05,1758.4106726340485
1997-09-08,1752.344432678076
1997-09-09,1737.7925313864573
1997-09-10,1750.204843733821
1997-09-11,1744.1114602316889
1997-09-12,1753.2034296579984
1997-09-15,1725.9950562991094
1997-09-16,1725.9950562991094
1997-09-17,1745.310125405532
1997-09-18,1746.8027356450443
1997-09-19,1760.4177603361193
1997-09-22,1764.3353189451027
1997-09-23,1746.0432522672659
1997-09-24,1729.030632310233
1997-09-25,1702.5350484553485
1997-09-26,1695.8977679067357
1997-09-29,1703.6372149795222
1997-09-30,1722.6002698940301
1997-10-01,1667.2865088523877
1997-10-02,1616.7721562385723
1997-10-03,1611.4461854338574
1997-10-06,1587.5158884720156
1997-10-07,1552.5725602161733
1997-10-08,1563.485490534145
1997-10-09,1598.3774717336537
1997-10-10,1598.3774717336537
1997-10-13,1587.0239853400476
1997-10-14,1575.1470683428167
1997-10-15,1545.353046076227
1997-10-16,1505.3204742604287
1997-10-17,1453.015149381423
1997-10-20,1333.037940073869
1997-10-21,1403.6145262490695
1997-10-22,1414.7429930263922
1997-10-23,1432.409870267731
1997-10-24,1413.55304683629
1997-10-27,1398.0532301313185
1997-10-28,1302.0952301320729
1997-10-29,1291.7742299527342
1997-10-30,1328.9199260254534
1997-10-31,1328.9199260254534
1997-11-03,1373.1386543746041
1997-11-04,1413.6747107544388
1997-11-05,1424.357446259739
1997-11-06,1436.9451967755779
1997-11-07,1389.4010315862695
1997-11-10,1371.2737416551147
1997-11-11,1357.598709697406
1997-11-12,1357.598709697406
1997-11-13,1327.7213541383142
1997-11-14,1313.3032722549951
1997-11-17,1329.2404944075713
1997-11-18,1310.3096640216024
1997-11-19,1274.2860467100306
1997-11-20,1278.1850711806603
1997-11-21,1301.8014492108018
1997-11-24,1309.667222281753
1997-11-25,1305.9764188862487
1997-11-26,1305.043046622905
1997-11-27,1330.200093383231
1997-11-28,1328.7047008606278
1997-12-01,1270.065550723721
1997-12-02,1314.74976655119
1997-12-03,1365.8708743396069
1997-12-04,1398.34013405965
1997-12-05,1431.8789753057777
1997-12-08,1445.8345030158916
1997-12-09,1425.0780144644698
1997-12-10,1440.1057685376654
1997-12-11,1408.3071807672409
1997-12-12,1414.335275725597
1997-12-15,1393.946004140205
1997-12-16,1382.2925047835572
1997-12-17,1422.7545063352368
1997-12-18,1430.2733160005225
1997-12-19,1401.1520961645995
1997-12-22,1391.4315619624517
1997-12-23,1381.2566680499065
1997-12-24,1373.5530538347452
1997-12-25,1373.5461286782443
1997-12-26,1390.325093634655
1997-12-29,1380.1312935003598
1997-12-30,1394.710338864639
1997-12-31,1397.1137142562739
1998-01-01,1397.1137142562739
1998-01-02,1397.1137142562739
1998-01-05,1346.3531527448622
1998-01-06,1309.891482878776
1998-01-07,1264.3578798055053
1998-01-08,1255.924812606207
1998-01-09,1262.4984578727538
1998-01-12,1192.949548818244
1998-01-13,1226.4071458011963
1998-01-14,1274.2797965809793
1998-01-15,1267.158766968324
1998-01-16,1276.3599704540682
1998-01-19,1289.264473803956
1998-01-20,1293.1440642666607
1998-01-21,1319.1851661104286
1998-01-22,1305.7345462433009
1998-01-23,1296.8339515270686
1998-01-26,1293.5393046518602
1998-01-27,1293.5393046518602
1998-01-28,1293.5393046518602
1998-01-29,1293.5860572944391
1998-01-30,1293.5860572944391
1998-02-02,1363.0244810910172
1998-02-03,1374.8989340020241
1998-02-04,1364.4020729627675
1998-02-05,1385.058607521485
1998-02-06,1379.9777640673374
1998-02-09,1395.7327135482758
1998-02-10,1383.1949448761975
1998-02-11,1402.9961258786832
1998-02-12,1410.5579866612977
1998-02-13,1404.0297187943888
1998-02-16,1398.7015117220697
1998-02-17,1399.5546166178603
1998-02-18,1406.8774329068062
1998-02-19,1429.0023059046166
1998-02-20,1438.0643327761243
1998-02-23,1471.2721253814611
1998-02-24,1450.5245677339174
1998-02-25,1451.5119933465462
1998-02-26,1493.9317274072407
1998-02-27,1499.417415368012
1998-03-02,1525.1614885092918
1998-03-03,1512.6699491246734
1998-03-04,1486.7835899311594
1998-03-05,1453.082810111519
1998-03-06,1461.1280414681705
1998-03-09,1486.3941797208265
1998-03-10,1476.0210985644205
1998-03-11,1491.8516283271736
1998-03-12,1499.3356809460738
1998-03-13,1498.2804753621137
1998-03-16,1490.5735956527014
1998-03-17,1481.5374419778168
1998-03-18,1455.0244796152886
1998-03-19,1434.1818915500087
1998-03-20,1436.7742171672248
1998-03-23,1423.2191523265983
1998-03-24,1429.9377675986905
1998-03-25,1455.3037148204664
1998-03-26,1459.7142284125682
1998-03-27,1472.3773388950885
1998-03-30,1460.9972533385674
1998-03-31,1463.8082337721464
1998-04-01,1455.9183005409918
1998-04-02,1450.8576363166123
1998-04-03,1466.809985429402
1998-04-06,1480.5424614474096
1998-04-07,1489.999330572277
1998-04-08,1488.892598647625
1998-04-09,1465.9339639025898
1998-04-10,1463.3544915832526
1998-04-13,1436.01674961549
1998-04-14,1419.9199713620858
1998-04-15,1425.2599313429757
1998-04-16,1421.2073010381682
1998-04-17,1399.0272592914773
1998-04-20,1377.9674519160462
1998-04-21,1361.2771044757105
1998-04-22,1387.533008208987
1998-04-23,1382.747291977095
1998-04-24,1386.2460300281955
1998-04-27,1359.42522093878
1998-04-28,1352.9537099770512
1998-04-29,1340.2845574212547
1998-04-30,1331.6667558832341
1998-05-01,1331.6465638171858
1998-05-04,1331.4076232719765
1998-05-05,1332.3631871009375
1998-05-06,1328.3412102447933
1998-05-07,1322.0072717592777
1998-05-08,1305.5460493527153
1998-05-11,1333.5113969856397
1998-05-12,1310.146625170092
1998-05-13,1289.799125680381
1998-05-14,1286.3648573872058
1998-05-15,1277.2797455296686
1998-05-18,1253.4086745313389
1998-05-19,1255.6834867490343
1998-05-20,1275.784001425735
1998-05-21,1297.38192285311
1998-05-22,1296.7336850075442
1998-05-25,1285.4403114264474
1998-05-26,1264.129799275262
1998-05-27,1251.1599632165949
1998-05-28,1263.592892674457
1998-05-29,1228.9821074163824
1998-06-01,1179.2139464814413
1998-06-02,1173.58326248019
1998-06-03,1194.825791396001
1998-06-04,1170.2247219527253
1998-06-05,1176.7181396766537
1998-06-08,1169.9500664347704
1998-06-09,1145.4392939519275
1998-06-10,1103.3453144887908
1998-06-11,1103.2502383882209
1998-06-12,1089.6373686492843
1998-06-15,1112.767906092575
1998-06-16,1126.2316432649466
1998-06-17,1135.013788608223
1998-06-18,1193.673586237368
1998-06-19,1181.492559422107
1998-06-22,1174.151596366027
1998-06-23,1170.228348284514
1998-06-24,1168.7291476173993
1998-06-25,1175.926128541376
1998-06-26,1171.0404369291857
1998-06-29,1159.8306197489521
1998-06-30,1163.0533815969914
1998-07-01,1163.2395784707733
1998-07-02,1200.862269462689
1998-07-03,1193.8344910026956
1998-07-06,1211.2244466811485
1998-07-07,1203.8182944190157
1998-07-08,1213.4102013935187
1998-07-09,1210.4493906602556
1998-07-10,1199.2824492281538
1998-07-13,1186.600871982621
1998-07-14,1181.2933587055634
1998-07-15,1192.5237246141671
1998-07-16,1195.0842188392535
1998-07-17,1213.7384524168647
1998-07-20,1210.8413960552766
1998-07-21,1198.299587588381
1998-07-22,1183.637622903743
1998-07-23,1175.2615355078838
1998-07-24,1170.888357213735
1998-07-27,1164.6526942534942
1998-07-28,1157.589174736637
1998-07-29,1150.2428469857043
1998-07-30,1138.3685946735498
1998-07-31,1125.0833466088832
1998-08-03,1116.8278575410677
1998-08-04,1110.215725643535
1998-08-05,1090.4171335075616
1998-08-06,1088.5807035012838
1998-08-07,1094.9134222242053
1998-08-10,1068.7482316585547
1998-08-11,1070.3145478004774
1998-08-12,1065.127462345046
1998-08-13,1066.2892018906637
1998-08-14,1070.8401332523586
1998-08-17,1068.1474169305363
1998-08-18,1060.8508168906856
1998-08-19,1073.7331696515625
1998-08-20,1076.0433959748266
1998-08-21,1065.0930792439124
1998-08-24,1029.0738032584306
1998-08-25,1015.4554873201814
1998-08-26,1001.6716888191485
1998-08-27,994.1218112757165
1998-08-28,981.0670401142196
1998-08-31,953.0057780745888
1998-09-01,927.0771201065425
1998-09-02,946.0386923194709
1998-09-03,920.2480111393025
1998-09-04,963.0532396180054
1998-09-07,1024.8805827365943
1998-09-08,1040.828117513909
1998-09-09,1028.979279003135
1998-09-10,1015.0987811373341
1998-09-11,1033.4956628828413
1998-09-14,1039.1424618617
1998-09-15,1040.2166261514028
1998-09-16,1056.7051960666108
1998-09-17,1057.071230724923
1998-09-18,1052.686258530295
1998-09-21,1066.8004440117802
1998-09-22,1060.9133163454976
1998-09-23,1041.2107317974994
1998-09-24,1046.7281130529568
1998-09-25,1047.1326387661986
1998-09-28,1033.0893538467267
1998-09-29,1031.3406214385366
1998-09-30,1030.5441115922872
1998-10-01,1018.8116549206037
1998-10-02,989.7935865146504
1998-10-05,1023.4184619780063
1998-10-06,1031.2263939793509
1998-10-07,1060.8747950322104
1998-10-08,1124.024867047083
1998-10-09,1134.3289090279854
1998-10-12,1124.2709587008706
1998-10-13,1112.2159031420813
1998-10-14,1086.8491254054989
1998-10-15,1091.286325642719
1998-10-16,1091.286325642719
1998-10-19,1111.0502928302342
1998-10-20,1104.499279435602
1998-10-21,1142.3703089315743
1998-10-22,1138.3286927898973
1998-10-23,1148.6306791465759
1998-10-26,1152.6602218067426
1998-10-27,1154.3695763560283
1998-10-28,1140.2065957031862
1998-10-29,1147.632483374506
1998-10-30,1160.0821446132836
1998-11-02,1164.694941405215
1998-11-03,1140.1948683006085
1998-11-04,1116.5714592244972
1998-11-05,1115.5306246987102
1998-11-06,1112.0867938899785
1998-11-09,1118.1830114670647
1998-11-10,1094.0523797350377
1998-11-11,1073.4686529918497
1998-11-12,1073.4686529918497
1998-11-13,1107.2357870607534
1998-11-16,1144.733989890174
1998-11-17,1161.4007530194294
1998-11-18,1157.3183022880603
1998-11-19,1187.2693067541402
1998-11-20,1196.5419002488657
1998-11-23,1191.2134214136079
1998-11-24,1203.045439434528
1998-11-25,1160.6023331339784
1998-11-26,1193.5197947173224
1998-11-27,1193.3829146415533
1998-11-30,1168.136673766801
1998-12-01,1156.8813262703236
1998-12-02,1170.8929388593813
1998-12-03,1164.6627432214007
1998-12-04,1172.763958246541
1998-12-07,1184.7563023935793
1998-12-08,1171.455284666638
1998-12-09,1162.4372939622288
1998-12-10,1144.9701147752419
1998-12-11,1127.617335805434
1998-12-14,1125.5994936296634
1998-12-15,1137.029404132457
1998-12-16,1110.874412519183
1998-12-17,1090.0144905745028
1998-12-18,1083.746746441784
1998-12-21,1072.0909996959904
1998-12-22,1098.4026222698396
1998-12-23,1082.8571657010673
1998-12-24,1084.267829479459
1998-12-25,1084.2429692228004
1998-12-28,1047.4923951088163
1998-12-29,1044.5092173332778
1998-12-30,1037.3548438942355
1998-12-31,1031.8636153937705
1999-01-01,1031.8636153937705
1999-01-04,1034.0300475567278
1999-01-05,989.3343752770378
1999-01-06,997.1474565470494
1999-01-07,1029.551779728494
1999-01-08,1029.714217982164
1999-01-11,1012.3535545544466
1999-01-12,1000.0943383516661
1999-01-13,990.5327933394899
1999-01-14,976.6200142467164
1999-01-15,1015.5610388841933
1999-01-18,1001.933505511504
1999-01-19,1000.0617483875684
1999-01-20,995.9632422800084
1999-01-21,1000.5268503018413
1999-01-22,984.4745926236915
1999-01-25,957.4571993191795
1999-01-26,967.7655701952065
1999-01-27,971.2364614913115
1999-01-28,960.2428048213826
1999-01-29,949.44418551059
1999-02-01,935.0533995059716
1999-02-02,924.0242708029317
1999-02-03,916.6527614627059
1999-02-04,875.8552300165571
1999-02-05,859.739366169292
1999-02-08,921.5528343146152
1999-02-09,904.8698947481455
1999-02-10,924.5890512083389
1999-02-11,924.3028893230995
1999-02-12,924.5890512083389
1999-02-15,924.5890512083389
1999-02-16,924.5890512083389
1999-02-17,923.1600109437202
1999-02-18,923.2116853502121
1999-02-19,919.6581376775783
1999-02-22,990.4445732620121
1999-02-23,985.2359516677441
1999-02-24,988.2668604629863
1999-02-25,996.662825417884
1999-02-26,999.1034198973114
1999-03-01,998.0072999746664
1999-03-02,995.6771794345195
1999-03-03,1020.4811197997478
1999-03-04,1020.2864557046993
1999-03-05,1017.1820610811501
1999-03-08,1018.8629661023502
1999-03-09,1025.5767090384918
1999-03-10,1022.9603932512344
1999-03-11,1012.9117600099844
1999-03-12,1013.7761379624516
1999-03-15,1025.8276897793482
1999-03-16,1033.5017656968519
1999-03-17,1041.0033277335554
1999-03-18,1058.2626078545115
1999-03-19,1079.3510908308394
1999-03-22,1081.9302992334597
1999-03-23,1070.8407124777568
1999-03-24,1060.3498846747264
1999-03-25,1070.6163591569975
1999-03-26,1088.6232660573185
1999-03-29,1075.5137745882007
1999-03-30,1075.5743208204356
1999-03-31,1076.2430971269853
1999-04-01,1103.3887222722667
1999-04-02,1145.929323327176
1999-04-05,1140.429390060011
1999-04-06,1132.6375753270856
1999-04-07,1127.094069390941
1999-04-08,1140.1910274864983
1999-04-09,1135.5197618784707
1999-04-12,1121.9761439276313
1999-04-13,1132.8586008430711
1999-04-14,1151.8272818717771
1999-04-15,1183.6972407125759
1999-04-16,1193.0410766141554
1999-04-19,1219.7184400576782
1999-04-20,1228.78764864276
1999-04-21,1198.7451847565187
1999-04-22,1199.8052934369193
1999-04-23,1223.95717209818
1999-04-26,1219.7654461191785
1999-04-27,1207.1216661377562
1999-04-28,1199.456889988144
1999-04-29,1173.1870871124972
1999-04-30,1189.9383314552817
1999-05-03,1198.6602991034695
1999-05-04,1233.1902128900065
1999-05-05,1225.4626969959668
1999-05-06,1216.7399753366124
1999-05-07,1204.8295139512118
1999-05-10,1210.6154197318315
1999-05-11,1206.657217145409
1999-05-12,1197.862232725912
1999-05-13,1190.625558193686
1999-05-14,1217.5672982756219
1999-05-17,1214.1356207977221
1999-05-18,1203.7510618688923
1999-05-19,1202.1240619157832
1999-05-20,1203.4512138295615
1999-05-21,1198.2834078610279
1999-05-24,1185.2990786511564
1999-05-25,1148.0256616011752
1999-05-26,1149.940190136784
1999-05-27,1155.60593001709
1999-05-28,1137.7732234769205
1999-05-31,1119.0307414495041
1999-06-01,1138.2533635092893
1999-06-02,1143.9501582044004
1999-06-03,1164.059772672691
1999-06-04,1159.0473845464448
1999-06-07,1189.710900678461
1999-06-08,1191.1197216349558
1999-06-09,1192.3492435463093
1999-06-10,1204.199284734598
1999-06-11,1221.2168449367646
1999-06-14,1210.8784661731856
1999-06-15,1193.1499871974581
1999-06-16,1195.8849790676948
1999-06-17,1215.147195383621
1999-06-18,1215.3350369658415
1999-06-21,1242.3439189817946
1999-06-22,1260.7764038044513
1999-06-23,1247.4909197317438
1999-06-24,1258.4564542077899
1999-06-25,1214.7784456064137
1999-06-28,1217.6566238635771
1999-06-29,1243.4326166457308
1999-06-30,1228.5474668248987
1999-07-01,1228.1672292926098
1999-07-02,1236.7823289051944
1999-07-05,1251.8719827523846
1999-07-06,1226.7189712283275
1999-07-07,1223.0589354657016
1999-07-08,1233.257950752199
1999-07-09,1226.1908417896263
1999-07-12,1208.8415635782899
1999-07-13,1168.5968412361274
1999-07-14,1133.5273016241924
1999-07-15,1137.290334906877
1999-07-16,1058.053297838579
1999-07-19,1032.2003472508363
1999-07-20,1094.7068605455522
1999-07-21,1086.2037287320372
1999-07-22,1072.2949707260675
1999-07-23,1086.8239083504618
1999-07-26,1070.1341565980376
1999-07-27,1045.352221848482
1999-07-28,1061.5480356927997
1999-07-29,1043.8340481963578
1999-07-30,1048.4245022857494
1999-08-02,1028.6603142026017
1999-08-03,1026.1209243664184
1999-08-04,1021.7113230172872
1999-08-05,990.0728651837817
1999-08-06,961.1599775170175
1999-08-09,979.9373498994561
1999-08-10,1009.93837239816
1999-08-11,993.9117332231535
1999-08-12,1013.636766668855
1999-08-13,1058.1407799420738
1999-08-16,1115.4396074405747
1999-08-17,1132.7902932684456
1999-08-18,1128.3985447573243
1999-08-19,1115.2394388803332
1999-08-20,1134.2687492421292
1999-08-23,1151.1027887312239
1999-08-24,1128.4590232521764
1999-08-25,1142.2789826384128
1999-08-26,1140.3828220712176
1999-08-27,1132.8155718884743
1999-08-30,1132.1950556767833
1999-08-31,1139.6401811492854
1999-09-01,1152.0198477612803
1999-09-02,1143.4735962814548
1999-09-03,1119.85499318422
1999-09-06,1113.8885925129148
1999-09-07,1093.569910217266
1999-09-08,1095.7156824949463
1999-09-09,1102.6352885985395
1999-09-10,1134.0969441923833
1999-09-13,1136.3359380472646
1999-09-14,1126.8949162593863
1999-09-15,1110.8186885720079
1999-09-16,1110.0738585290042
1999-09-17,1100.4373471949802
1999-09-20,1106.8242850118988
1999-09-21,1103.4478043487497
1999-09-22,1103.4131025497575
1999-09-23,1103.4304531764194
1999-09-24,1103.4304531764194
1999-09-27,1079.931856761727
1999-09-28,1060.0484216758678
1999-09-29,1060.432917275033
1999-09-30,1052.2273990622912
1999-10-01,1074.4737032360529
1999-10-04,1085.1774265471029
1999-10-05,1061.729498452304
1999-10-06,1045.187474985324
1999-10-07,1054.619253295248
1999-10-08,1046.0787446355537
1999-10-11,1049.309528145815
1999-10-12,1076.4785363491483
1999-10-13,1078.59830235569
1999-10-14,1084.487213297646
1999-10-15,1079.3736504465694
1999-10-18,1067.7878190403005
1999-10-19,1059.511151760482
1999-10-20,1057.2915650321183
1999-10-21,1057.298466757602
1999-10-22,1047.803193222941
1999-10-25,1063.889780399109
1999-10-26,1066.402760221559
1999-10-27,1062.6413855881206
1999-10-28,1057.390305060417
1999-10-29,1051.2494647054714
1999-11-01,1057.193077054773
1999-11-02,1042.8767159489246
1999-11-03,1024.1047170813276
1999-11-04,1002.4429480866473
1999-11-05,1002.9927659719481
1999-11-08,991.0741151570481
1999-11-09,981.8955763511833
1999-11-10,991.0461367611055
1999-11-11,1006.1576206793061
1999-11-12,1006.30024591101
1999-11-15,998.6995198631176
1999-11-16,1004.1245183094084
1999-11-17,1005.9193453869644
1999-11-18,1013.8298764777816
1999-11-19,1019.8459776003051
1999-11-22,1064.2228119493384
1999-11-23,1059.8220162261432
1999-11-24,1042.5129715834278
1999-11-25,1037.166296771614
1999-11-26,1005.1771359947356
1999-11-29,1044.4424857699835
1999-11-30,1044.9409724183083
1999-12-01,1046.5121047076293
1999-12-02,1060.4839629781316
1999-12-03,1075.4515580760724
1999-12-06,1071.2098311652742
1999-12-07,1063.1981033338225
1999-12-08,1059.9488336946604
1999-12-09,1050.8811840623694
1999-12-10,1049.487370859071
1999-12-13,1064.1847793516727
1999-12-14,1063.1536655758343
1999-12-15,1064.3656690695632
1999-12-16,1043.4635598068005
1999-12-17,1041.3579497356022
1999-12-20,1047.3750604576742
1999-12-21,1067.3642417422457
1999-12-22,1064.0448206681967
1999-12-23,1075.6372853923358
1999-12-24,1088.0665138010595
1999-12-27,1102.7317305905453
1999-12-28,1112.6205386673728
1999-12-29,1113.2390931951913
1999-12-30,1117.7843756171685
1999-12-31,1117.2923981499987
2000-01-03,1115.9397439149502
2000-01-04,1183.2816038989076
2000-01-05,1190.673456814789
2000-01-06,1207.718084063337
2000-01-07,1206.7999536164834
2000-01-10,1238.9603310995444
2000-01-11,1213.3163610500137
2000-01-12,1227.9429718686238
2000-01-13,1236.1520363343836
2000-01-14,1220.1957638355927
2000-01-17,1260.307391030134
2000-01-18,1253.2122583528896
2000-01-19,1245.8163254917588
2000-01-20,1245.7058210733917
2000-01-21,1265.8509981035372
2000-01-24,1294.48244260983
2000-01-25,1286.2818751591797
2000-01-26,1300.5008126445484
2000-01-27,1310.9974257716349
2000-01-28,1337.648304012912
2000-01-31,1339.689784628248
2000-02-01,1367.026188074275
2000-02-02,1362.6072573795805
2000-02-03,1362.452337682953
2000-02-04,1362.8729159837812
2000-02-07,1363.759193282421
2000-02-08,1367.0930244263645
2000-02-09,1386.614288622009
2000-02-10,1396.8639727028228
2000-02-11,1397.9607531618421
2000-02-14,1372.7426659004723
2000-02-15,1365.1490573093497
2000-02-16,1391.2242742164094
2000-02-17,1427.6254335644103
2000-02-18,1413.3412065935427
2000-02-21,1414.9737247482656
2000-02-22,1363.2904327806066
2000-02-23,1351.8051146183964
2000-02-24,1337.6424021664907
2000-02-25,1297.1381021666018
2000-02-28,1297.5599356957616
2000-02-29,1297.358288069005
2000-03-01,1339.9564695933022
2000-03-02,1321.2344089685985
2000-03-03,1326.0854373795164
2000-03-06,1291.798343291446
2000-03-07,1291.202785546696
2000-03-08,1291.8819577908284
2000-03-09,1315.5422302572576
2000-03-10,1299.203392147487
2000-03-13,1214.9142118945433
2000-03-14,1207.6907853463451
2000-03-15,1179.326933465445
2000-03-16,1178.4219573311216
2000-03-17,1194.9788421223889
2000-03-20,1165.7651430634196
2000-03-21,1223.7548006273105
2000-03-22,1228.6803354932993
2000-03-23,1289.3509747430287
2000-03-24,1273.7206850035323
2000-03-27,1299.163993911532
2000-03-28,1309.8471104619946
2000-03-29,1307.4194347418024
2000-03-30,1320.488699405909
2000-03-31,1317.9832619849126
2000-04-03,1323.1026193918228
2000-04-04,1323.754715310695
2000-04-05,1351.1424826767613
2000-04-06,1338.179792560441
2000-04-07,1326.8041400972406
2000-04-10,1348.4866192370812
2000-04-11,1349.7607063324594
2000-04-12,1340.65503630161
2000-04-13,1312.4319392253155
2000-04-14,1281.3401247649233
2000-04-17,1216.5586645342642
2000-04-18,1254.6965281011367
2000-04-19,1229.570420473418
2000-04-20,1223.4809628649818
2000-04-21,1231.2517395966645
2000-04-24,1191.5214672897062
2000-04-25,1191.6839235462994
2000-04-26,1133.3123043751443
2000-04-27,1122.1210270678282
2000-04-28,1153.1331701033826
2000-05-01,1145.0368545996964
2000-05-02,1123.1804809278663
2000-05-03,1100.9426611458427
2000-05-04,1116.8794595798481
2000-05-05,1152.7240606550515
2000-05-08,1136.557367669086
2000-05-09,1149.7194031297006
2000-05-10,1136.8448637046997
2000-05-11,1118.2225156784953
2000-05-12,1152.2778822127252
2000-05-15,1145.1716561028213
2000-05-16,1164.7887842710445
2000-05-17,1208.0929760692572
2000-05-18,1202.0793502346564
2000-05-19,1214.599122110901
