Date,HUNGARY IMI VALUE
1997-03-04,215.76516084312516
1997-03-05,212.8484879470438
1997-03-06,212.79233378379516
1997-03-07,207.83472852558663
1997-03-10,202.91846045090355
1997-03-11,197.57290335333144
1997-03-12,201.7474078860913
1997-03-13,197.6601517586263
1997-03-14,193.34257458972243
1997-03-17,198.57413323578237
1997-03-18,202.284661405996
1997-03-19,198.86750295288243
1997-03-20,195.77388240208188
1997-03-21,198.08345322531542
1997-03-24,197.03445894330838
1997-03-25,200.64598472696494
1997-03-26,208.11965918712778
1997-03-27,215.21331971683517
1997-03-28,213.00171328527128
1997-03-31,213.65641303296778
1997-04-01,208.9258189807697
1997-04-02,210.1735918043969
1997-04-03,208.07336907017222
1997-04-04,208.45139046383767
1997-04-07,209.08414035590147
1997-04-08,210.63581588699904
1997-04-09,212.04134250971677
1997-04-10,210.9160601389141
1997-04-11,211.56697358833455
1997-04-14,209.0825987850738
1997-04-15,211.093592560138
1997-04-16,213.12614342314802
1997-04-17,216.85180192397283
1997-04-18,218.6053625675154
1997-04-21,226.63860929231095
1997-04-22,221.92238588054002
1997-04-23,224.27315919327162
1997-04-24,221.18825693837454
1997-04-25,220.95779856204797
1997-04-28,222.92060817012668
1997-04-29,227.14371411852665
1997-04-30,227.92011722209799
1997-05-01,229.16301035930223
1997-05-02,228.308323141179
1997-05-05,226.07058738396978
1997-05-06,225.10378187397055
1997-05-07,227.56893730483495
1997-05-08,230.63805522893236
1997-05-09,229.89940163915125
1997-05-12,229.53946478236912
1997-05-13,225.2797463141948
1997-05-14,228.7371909046042
1997-05-15,229.39810771096063
1997-05-16,230.44696868064807
1997-05-19,229.20422261209922
1997-05-20,231.52158945813534
1997-05-21,230.62236914248078
1997-05-22,229.22609858397325
1997-05-23,231.61554897719643
1997-05-26,236.8966885612635
1997-05-27,235.22694951757617
1997-05-28,236.7179725956079
1997-05-29,233.69735896394096
1997-05-30,235.5427539024938
1997-06-02,238.66688308781747
1997-06-03,242.40149213107546
1997-06-04,242.2408464872609
1997-06-05,242.56015216090987
1997-06-06,246.3798039987022
1997-06-09,249.91818588612372
1997-06-10,245.96173642536502
1997-06-11,243.99611430287703
1997-06-12,244.7719773616629
1997-06-13,244.3125592172322
1997-06-16,246.92140405249745
1997-06-17,244.6465668410085
1997-06-18,252.56033054162333
1997-06-19,251.51067326554187
1997-06-20,253.1896493072238
1997-06-23,253.7860584944559
1997-06-24,258.1198629109579
1997-06-25,267.1790242130954
1997-06-26,262.6782604751726
1997-06-27,264.34932410060856
1997-06-30,262.28121973954507
1997-07-01,260.42831482305326
1997-07-02,263.72448057923725
1997-07-03,267.6450496711797
1997-07-04,276.76842938285637
1997-07-07,279.33632020206574
1997-07-08,280.37014807952477
1997-07-09,281.6758440934104
1997-07-10,279.675864331784
1997-07-11,274.3708075018454
1997-07-14,275.71566783234897
1997-07-15,280.0033104458207
1997-07-16,277.95927731122936
1997-07-17,281.20283552587404
1997-07-18,279.5543187871726
1997-07-21,277.8893061522585
1997-07-22,276.19534302703005
1997-07-23,274.82906589395134
1997-07-24,274.55456872782065
1997-07-25,276.2368946617993
1997-07-28,277.2508071907174
1997-07-29,280.5259964091854
1997-07-30,283.81259969907927
1997-07-31,285.4824495689031
1997-08-01,284.3776202051336
1997-08-04,288.42586480787725
1997-08-05,292.83314851460653
1997-08-06,305.55303989264183
1997-08-07,302.9068495358382
1997-08-08,300.79323804910763
1997-08-11,281.04807249278485
1997-08-12,282.37075582558265
1997-08-13,278.7181169350215
1997-08-14,273.80447508480324
1997-08-15,279.6645552088645
1997-08-18,269.2096404917527
1997-08-19,269.391381046614
1997-08-20,267.30878910960547
1997-08-21,273.240368392905
1997-08-22,273.1472565932547
1997-08-25,273.11229941392355
1997-08-26,268.21004703954355
1997-08-27,262.72610511367475
1997-08-28,263.2112598973556
1997-08-29,256.160760226146
1997-09-01,257.89444621464656
1997-09-02,260.9828179419927
1997-09-03,269.98944031419114
1997-09-04,266.77244024318344
1997-09-05,270.892811036308
1997-09-08,271.2305851849835
1997-09-09,272.9010885798545
1997-09-10,277.618899676556
1997-09-11,274.7616393463904
1997-09-12,275.2352855779242
1997-09-15,272.6806563678411
1997-09-16,275.6123285194472
1997-09-17,276.8050384286824
1997-09-18,276.0702704366681
1997-09-19,276.27072770847525
1997-09-22,275.0462154435938
1997-09-23,271.4158596436492
1997-09-24,272.1111675646993
1997-09-25,269.30563564591347
1997-09-26,269.7697621132179
1997-09-29,270.918680045345
1997-09-30,272.38902740290735
1997-10-01,270.5656124929346
1997-10-02,269.06381332485876
1997-10-03,271.0095958909326
1997-10-06,269.670507396783
1997-10-07,271.853540653353
1997-10-08,273.32084009556576
1997-10-09,274.13819436889827
1997-10-10,273.5584401868561
1997-10-13,273.6340747139913
1997-10-14,275.56488677096854
1997-10-15,281.4253708377751
1997-10-16,285.65125805692355
1997-10-17,281.945730235436
1997-10-20,283.67623756650016
1997-10-21,281.0799146855013
1997-10-22,286.89534771416817
1997-10-23,287.66538055182804
1997-10-24,287.2290059953315
1997-10-27,279.5258490500056
1997-10-28,234.35864299653014
1997-10-29,261.9915390449524
1997-10-30,247.0125711256693
1997-10-31,257.815887931832
1997-11-03,264.36378851722657
1997-11-04,260.1216296777456
1997-11-05,264.8913318439838
1997-11-06,266.5919627146277
1997-11-07,257.07943983923326
1997-11-10,258.5409907453615
1997-11-11,251.1039984607187
1997-11-12,232.93320433912857
1997-11-13,201.70158487541772
1997-11-14,217.3160973247237
1997-11-17,233.8751966121893
1997-11-18,235.09587653952775
1997-11-19,235.1312583356335
1997-11-20,240.463342337848
1997-11-21,248.69129977241954
1997-11-24,229.52754376219738
1997-11-25,233.27770484222944
1997-11-26,231.48507993235683
1997-11-27,230.96815749546695
1997-11-28,234.91435514397693
1997-12-01,240.29809499900585
1997-12-02,244.18236332262532
1997-12-03,245.06562724989223
1997-12-04,252.82307139411913
1997-12-05,257.81609827827583
1997-12-08,261.588021515201
1997-12-09,263.4585242577184
1997-12-10,261.9130840810137
1997-12-11,247.41942625778395
1997-12-12,253.5539171527056
1997-12-15,256.92916958790346
1997-12-16,262.5371353839562
1997-12-17,271.5673909924092
1997-12-18,269.87437286773127
1997-12-19,267.118373839954
1997-12-22,267.10901143788504
1997-12-23,269.0970101043453
1997-12-24,269.15025051687985
1997-12-25,269.15025051687985
1997-12-26,269.14359431323663
1997-12-29,271.45275590989
1997-12-30,278.669600135181
1997-12-31,278.13743637436465
1998-01-01,278.13743637436465
1998-01-02,277.48524922964566
1998-01-05,276.203437521843
1998-01-06,275.70740416723515
1998-01-07,287.61220619246774
1998-01-08,284.2829419427104
1998-01-09,277.2017845921904
1998-01-12,251.6135273237255
1998-01-13,261.16799743346763
1998-01-14,266.80741437235196
1998-01-15,260.6751854559907
1998-01-16,264.7722166996527
1998-01-19,270.9712801307699
1998-01-20,271.7341244845077
1998-01-21,268.2699843794987
1998-01-22,264.565362091051
1998-01-23,269.01246348222276
1998-01-26,260.4439632422746
1998-01-27,264.9168659578391
1998-01-28,265.36397173915805
1998-01-29,259.72059906610383
1998-01-30,258.32046812976114
1998-02-02,265.26625782319684
1998-02-03,267.17443532264224
1998-02-04,266.86165270157284
1998-02-05,271.3356986254477
1998-02-06,280.2854624638383
1998-02-09,286.51896995065147
1998-02-10,288.68298753436403
1998-02-11,283.2149997985944
1998-02-12,277.67719225790364
1998-02-13,279.5647417775794
1998-02-16,276.6772329905939
1998-02-17,278.98336825014525
1998-02-18,278.03328169286164
1998-02-19,276.83069294168604
1998-02-20,277.6812355022477
1998-02-23,284.6480928238194
1998-02-24,283.858638494012
1998-02-25,289.4487402604474
1998-02-26,287.3043223635371
1998-02-27,290.0331272803407
1998-03-02,296.86113304269037
1998-03-03,298.03423753239
1998-03-04,299.25422763839595
1998-03-05,290.6494060942656
1998-03-06,294.175613524831
1998-03-09,294.93593492359497
1998-03-10,296.60227923387527
1998-03-11,297.8984881705942
1998-03-12,297.1532084122817
1998-03-13,300.8975655933477
1998-03-16,304.3576182053223
1998-03-17,304.90719580130934
1998-03-18,304.6885611361904
1998-03-19,307.8256286884271
1998-03-20,317.51942599345807
1998-03-23,314.41458694992286
1998-03-24,314.63802603861546
1998-03-25,316.1024164722866
1998-03-26,313.50792878363785
1998-03-27,312.21991919587157
1998-03-30,308.4465687874218
1998-03-31,309.73462501000074
1998-04-01,313.2817143476487
1998-04-02,318.70938435393566
1998-04-03,319.9389141331262
1998-04-06,313.3926631890231
1998-04-07,313.59271956939614
1998-04-08,313.7789433199315
1998-04-09,318.8262034244462
1998-04-10,322.92372894770887
1998-04-13,322.2688811397081
1998-04-14,327.24779141915553
1998-04-15,320.9152466278215
1998-04-16,318.8505599912649
1998-04-17,316.2656671267946
1998-04-20,321.1125962038279
1998-04-21,323.34683873319165
1998-04-22,327.15720931899943
1998-04-23,326.88084880473394
1998-04-24,324.7660003190882
1998-04-27,320.63627541979076
1998-04-28,311.57871245444113
1998-04-29,308.8153166268868
1998-04-30,310.8502473759333
1998-05-01,312.79264439977106
1998-05-04,318.36160248278446
1998-05-05,315.36750815813997
1998-05-06,313.04818432373673
1998-05-07,313.1330420192392
1998-05-08,317.247010465266
1998-05-11,307.94557706523136
1998-05-12,295.65411505275824
1998-05-13,288.20892623162763
1998-05-14,285.774552310278
1998-05-15,290.3249827513179
1998-05-18,281.12695591870454
1998-05-19,282.6696608292563
1998-05-20,287.18857632258363
1998-05-21,294.57632718584193
1998-05-22,286.3089801534685
1998-05-25,259.0746490623785
1998-05-26,262.9208541491907
1998-05-27,249.77968323704914
1998-05-28,244.44226315756003
1998-05-29,243.73973169381637
1998-06-01,243.8536473957741
1998-06-02,245.89524044004568
1998-06-03,270.88190814888645
1998-06-04,278.946633274873
1998-06-05,283.9323604847423
1998-06-08,285.0116186668672
1998-06-09,282.33037234988143
1998-06-10,273.8692641351241
1998-06-11,263.2618557305361
1998-06-12,262.6431509689109
1998-06-15,250.76626985407722
1998-06-16,250.2184373324065
1998-06-17,259.1480820529655
1998-06-18,260.7645821302124
1998-06-19,266.8279100706745
1998-06-22,262.4215850357943
1998-06-23,267.90899645032243
1998-06-24,268.2713125726135
1998-06-25,273.6035352623303
1998-06-26,268.19223214038095
1998-06-29,266.08481512151513
1998-06-30,268.13875120685293
1998-07-01,269.72842607109106
1998-07-02,267.97767376009017
1998-07-03,269.4355992292665
1998-07-06,270.35619178285
1998-07-07,268.85625099899505
1998-07-08,267.5226476187154
1998-07-09,263.9914972331229
1998-07-10,260.6032773984679
1998-07-13,268.6006677707765
1998-07-14,282.6066703537427
1998-07-15,286.933415551636
1998-07-16,288.66530732192155
1998-07-17,291.6808368874994
1998-07-20,292.71601573844936
1998-07-21,292.88138159363274
1998-07-22,289.3225138481414
1998-07-23,287.416811288396
1998-07-24,290.4263384824263
1998-07-27,290.20198619342824
1998-07-28,291.4252655003961
1998-07-29,292.4583569705032
1998-07-30,293.0007565310128
1998-07-31,288.6090760765876
1998-08-03,281.79686934921136
1998-08-04,281.9680273980633
1998-08-05,277.35585570123004
1998-08-06,275.9610556901632
1998-08-07,273.9257183061528
1998-08-10,269.5819826844004
1998-08-11,242.87779474306305
1998-08-12,253.79480123037087
1998-08-13,238.01385680390914
1998-08-14,244.23614150068673
1998-08-17,234.38843119296283
1998-08-18,234.94170323040905
1998-08-19,240.01039291919278
1998-08-20,240.05322514778553
1998-08-21,239.81783688992977
1998-08-24,223.87611553103284
1998-08-25,226.0428097476276
1998-08-26,211.04126360379203
1998-08-27,178.10641166648642
1998-08-28,170.2165148039823
1998-08-31,172.3473058110817
1998-09-01,171.51959038437766
1998-09-02,177.99931135697975
1998-09-03,167.12196310820443
1998-09-04,160.51987499647564
1998-09-07,162.5257471845132
1998-09-08,166.71828742626138
1998-09-09,168.46332463600453
1998-09-10,160.2573881143656
1998-09-11,144.57877200359357
1998-09-14,153.54056316573121
1998-09-15,147.79993538880294
1998-09-16,151.48510256356187
1998-09-17,143.1019876523968
1998-09-18,139.4921648965965
1998-09-21,126.34352622892827
1998-09-22,128.0864220343159
1998-09-23,136.4225195206217
1998-09-24,157.35228673022314
1998-09-25,151.5575673095838
1998-09-28,158.78346214258974
1998-09-29,158.41417879764228
1998-09-30,155.7331267935221
1998-10-01,141.85768584252799
1998-10-02,138.6159953295439
1998-10-05,139.40081308821576
1998-10-06,140.21424063520212
1998-10-07,140.19139432877543
1998-10-08,136.30911773514907
1998-10-09,137.3991367774758
1998-10-12,142.30843417882693
1998-10-13,147.10204108949148
1998-10-14,148.96948120855853
1998-10-15,157.40403324845536
1998-10-16,159.41723616599785
1998-10-19,160.678188019045
1998-10-20,165.6535824187999
1998-10-21,160.6696782087981
1998-10-22,161.0437419528018
1998-10-23,161.3611467819341
1998-10-26,168.20083671041414
1998-10-27,176.8033140508994
1998-10-28,170.89596037353337
1998-10-29,173.68895933264645
1998-10-30,182.1008057635966
1998-11-02,202.44111569164315
1998-11-03,201.64651140149164
1998-11-04,211.5457592281571
1998-11-05,208.39891877313127
1998-11-06,200.6407599155598
1998-11-09,198.38720344919932
1998-11-10,188.27337108712362
1998-11-11,191.69388974758635
1998-11-12,189.6477363109158
1998-11-13,193.40784823057956
1998-11-16,201.0466424808716
1998-11-17,198.66061335433952
1998-11-18,198.7295770886039
1998-11-19,201.23872325720586
1998-11-20,203.62209167920466
1998-11-23,207.72591860704608
1998-11-24,203.24172695214588
1998-11-25,202.64148102804828
1998-11-26,202.46445082994825
1998-11-27,201.16447309619716
1998-11-30,202.15711047410943
1998-12-01,190.37416254183296
1998-12-02,190.56189975049566
1998-12-03,186.32514262816366
1998-12-04,192.5390135752106
1998-12-07,198.90722853006167
1998-12-08,198.88499309349777
1998-12-09,199.51074356668428
1998-12-10,203.48192044450104
1998-12-11,200.50647425309484
1998-12-14,203.74590692788996
1998-12-15,201.90596270346893
1998-12-16,204.28992640725247
1998-12-17,201.8325854305738
1998-12-18,206.25453995310062
1998-12-21,216.9282348076811
1998-12-22,221.4651353265012
1998-12-23,221.9751324592351
1998-12-24,221.4103494330626
1998-12-25,221.4103494330626
1998-12-28,219.78425512660127
1998-12-29,221.25562734143637
1998-12-30,219.02160368518858
1998-12-31,219.22506554327646
1999-01-01,219.22506554327646
1999-01-04,221.6599844368558
1999-01-05,221.82145687293956
1999-01-06,220.9440150086121
1999-01-07,239.61384951789285
1999-01-08,242.40257778441693
1999-01-11,238.20220369966893
1999-01-12,237.5228696787292
1999-01-13,212.55072824226315
1999-01-14,214.599926512069
1999-01-15,201.89469872029505
1999-01-18,222.51603553644026
1999-01-19,224.16277372921547
1999-01-20,232.00108315345267
1999-01-21,226.27511931371606
1999-01-22,218.65924075439656
1999-01-25,227.06976962680645
1999-01-26,224.29115697529176
1999-01-27,225.01480665133002
1999-01-28,225.0791376448156
1999-01-29,226.84338622575325
1999-02-01,228.0393420546368
1999-02-02,226.6229235856138
1999-02-03,225.80901231791765
1999-02-04,228.71733848674026
1999-02-05,224.51472208787885
1999-02-08,221.28120068498848
1999-02-09,216.93642973195819
1999-02-10,217.63384496289527
1999-02-11,221.3821357378517
1999-02-12,222.38752115155035
1999-02-15,218.97040630450354
1999-02-16,219.38950597711002
1999-02-17,211.8300867083151
1999-02-18,207.49107032542898
1999-02-19,198.77688799413417
1999-02-22,190.21260627092036
1999-02-23,183.44968863321668
1999-02-24,190.18918402488842
1999-02-25,189.26525606493797
1999-02-26,190.1180881645946
1999-03-01,189.30156787547963
1999-03-02,185.68130063663025
1999-03-03,180.23998160863584
1999-03-04,173.22283709935476
1999-03-05,177.09072823077153
1999-03-08,194.02336594911893
1999-03-09,199.852696387789
1999-03-10,198.4609969988027
1999-03-11,195.77049853422545
1999-03-12,196.4325691509264
1999-03-15,196.33506717431007
1999-03-16,193.9927828580504
1999-03-17,192.20021809123506
1999-03-18,184.7815753751408
1999-03-19,186.6132309930699
1999-03-22,182.87985715472414
1999-03-23,177.31732360218734
1999-03-24,174.53829473659366
1999-03-25,179.8350120271387
1999-03-26,174.69484475574913
1999-03-29,171.76770069568207
1999-03-30,172.07702989898146
1999-03-31,178.79791800414384
1999-04-01,179.39441497808423
1999-04-02,181.79911729498806
1999-04-05,181.2136625104788
1999-04-06,183.38992954143865
1999-04-07,184.509949704195
1999-04-08,189.71104044866848
1999-04-09,191.86602479658447
1999-04-12,186.76976132729249
1999-04-13,184.09742603556185
1999-04-14,185.49060896838856
1999-04-15,183.51810049800062
1999-04-16,187.31090740005612
1999-04-19,187.45193402808874
1999-04-20,189.82608696008188
1999-04-21,192.78767984875543
1999-04-22,193.70745241006588
1999-04-23,194.82806020339189
1999-04-26,194.55346240288634
1999-04-27,196.9469221307914
1999-04-28,193.82580081468805
1999-04-29,190.78422062976173
1999-04-30,192.14536062999142
1999-05-03,195.7425908302467
1999-05-04,202.65973985517488
1999-05-05,204.9071212885631
1999-05-06,216.2670866433044
1999-05-07,212.80325836894784
1999-05-10,211.73986434447613
1999-05-11,211.5346464453823
1999-05-12,210.40320013138893
1999-05-13,206.86968119456026
1999-05-14,208.25479527197328
1999-05-17,205.82316646898676
1999-05-18,210.67512323185852
1999-05-19,211.9975548109513
1999-05-20,208.47418173449887
1999-05-21,208.69535530816268
1999-05-24,208.84527379708044
1999-05-25,203.07976366276102
1999-05-26,204.5575924259023
1999-05-27,202.07598413364286
1999-05-28,199.18777660378672
1999-05-31,205.16673568834491
1999-06-01,203.9718950583532
1999-06-02,199.19096655716476
1999-06-03,203.47670794658808
1999-06-04,202.10976939053398
1999-06-07,197.26986101542093
1999-06-08,200.84328685241118
1999-06-09,200.73505612902647
1999-06-10,203.52444715321454
1999-06-11,206.03302068915116
1999-06-14,205.7196130375194
1999-06-15,207.3270206303129
1999-06-16,207.78151320002416
1999-06-17,205.82833338166222
1999-06-18,206.56420683879722
1999-06-21,205.8949455079018
1999-06-22,201.88491116043932
1999-06-23,199.99875248960407
1999-06-24,202.567811283781
1999-06-25,205.99178567164958
1999-06-28,204.75322483258097
1999-06-29,201.29080602620857
1999-06-30,203.17169650174841
1999-07-01,205.14240270351206
1999-07-02,208.34727250266732
1999-07-05,213.21515701296923
1999-07-06,221.0688601796061
1999-07-07,219.60742984818734
1999-07-08,222.19227015558283
1999-07-09,227.94921555431281
1999-07-12,227.92824381690872
1999-07-13,222.5375644749694
1999-07-14,223.72631579078663
1999-07-15,225.1921625263861
1999-07-16,224.02952770874774
1999-07-19,222.61443182395394
1999-07-20,221.99476669715492
1999-07-21,225.04410748525925
1999-07-22,224.6802901392335
1999-07-23,224.69913246609482
1999-07-26,224.23115017947552
1999-07-27,226.17878415965342
1999-07-28,228.15651260126705
1999-07-29,226.1143720151285
1999-07-30,229.07741770430454
1999-08-02,227.28214433326696
1999-08-03,226.97301654240295
1999-08-04,228.20480369195067
1999-08-05,226.22704470304794
1999-08-06,225.30312997942536
1999-08-09,225.5706972618592
1999-08-10,222.56803557537964
1999-08-11,221.02608660846894
1999-08-12,223.6602050410624
1999-08-13,223.83946704887217
1999-08-16,221.01899305082827
1999-08-17,220.25981443657003
1999-08-18,218.78552788788926
1999-08-19,220.9288284351077
1999-08-20,221.19269867274073
1999-08-23,227.60337147674582
1999-08-24,224.96979953151165
1999-08-25,225.13577526819412
1999-08-26,224.33176859515217
1999-08-27,224.9544403206332
1999-08-30,225.20542177343336
1999-08-31,227.1833415849215
1999-09-01,227.5464592606083
1999-09-02,223.06428001362045
1999-09-03,225.2169174165281
1999-09-06,228.0839966520786
1999-09-07,226.19157861776515
1999-09-08,225.1859629852391
1999-09-09,225.4671844475045
1999-09-10,224.45752512992067
1999-09-13,219.7991672203183
1999-09-14,216.65755189802627
1999-09-15,212.35898414431145
1999-09-16,205.96636036305676
1999-09-17,210.51843068927488
1999-09-20,209.39774262506185
1999-09-21,208.39520785567026
1999-09-22,204.4217729277432
1999-09-23,202.8180853749414
1999-09-24,201.44680388956098
1999-09-27,202.62660196441928
1999-09-28,200.82215345932585
1999-09-29,202.5393309010104
1999-09-30,199.60986254139422
1999-10-01,196.12196019194582
1999-10-04,201.11613227370015
1999-10-05,200.2045580753966
1999-10-06,197.8619264086851
1999-10-07,200.08114940797148
1999-10-08,202.00553092228722
1999-10-11,203.63186162713478
1999-10-12,202.5160184568197
1999-10-13,197.7256914185848
1999-10-14,195.39507649668488
1999-10-15,190.2137868967891
1999-10-18,186.32368638841177
1999-10-19,193.33253345144493
1999-10-20,196.88182574210674
1999-10-21,191.91490842426273
1999-10-22,196.86494518621012
1999-10-25,197.29826824873655
1999-10-26,196.4979676529405
1999-10-27,192.5717405879348
1999-10-28,194.61927462730114
1999-10-29,201.95504432705596
1999-11-01,200.51521587583798
1999-11-02,203.5802198179773
1999-11-03,208.3599971709932
1999-11-04,207.3678047646791
1999-11-05,208.35593659020648
1999-11-08,204.57876445245034
1999-11-09,204.88158728740453
1999-11-10,204.70429691574554
1999-11-11,205.68572484366712
1999-11-12,202.17418013109412
1999-11-15,205.24907780720142
1999-11-16,208.52987252869423
1999-11-17,212.19091878911675
1999-11-18,214.3401835053064
1999-11-19,212.51047413234667
1999-11-22,211.98440080253323
1999-11-23,208.7926366515032
1999-11-24,207.20371282434556
1999-11-25,207.40986010962203
1999-11-26,207.00577262945555
1999-11-29,205.68846789191556
1999-11-30,204.64852746243108
1999-12-01,205.77564840733604
1999-12-02,209.22200714276147
1999-12-03,220.98850204577275
1999-12-06,221.9802155769003
1999-12-07,219.39603864301282
1999-12-08,221.7197546878581
1999-12-09,224.70944549850745
1999-12-10,225.82369681194382
1999-12-13,223.834934849886
1999-12-14,219.79521694210032
1999-12-15,216.37974673462065
1999-12-16,220.46184173673157
1999-12-17,220.7262745200542
1999-12-20,224.47257586216165
1999-12-21,224.03612893159348
1999-12-22,225.65314344411286
1999-12-23,229.33287826699788
1999-12-24,229.33287826699788
1999-12-27,231.4146555960851
1999-12-28,238.86444331160268
1999-12-29,235.44916920899217
1999-12-30,234.9857230842599
1999-12-31,234.9857230842599
2000-01-03,238.14986685496893
2000-01-04,236.12605440850098
2000-01-05,232.12779148277022
2000-01-06,232.06240224963742
2000-01-07,236.94671285487635
2000-01-10,241.79889506818174
2000-01-11,239.35817637683488
2000-01-12,238.1708289418275
2000-01-13,241.71966498010576
2000-01-14,249.3183902350305
2000-01-17,248.44432163606425
2000-01-18,253.09756348250352
2000-01-19,253.7017795881632
2000-01-20,259.70529617895676
2000-01-21,256.282612641292
2000-01-24,254.3169488848813
2000-01-25,247.5534299062482
2000-01-26,251.34942353580806
2000-01-27,256.4291670332897
2000-01-28,248.6350819004654
2000-01-31,241.2274554418352
2000-02-01,242.18778726280019
2000-02-02,241.48078653497925
2000-02-03,244.75811313017027
2000-02-04,242.17644611863662
2000-02-07,240.5947817341977
2000-02-08,251.17796287113887
2000-02-09,250.5164439235198
2000-02-10,253.92706853751451
2000-02-11,251.30915471872456
2000-02-14,252.41824124114564
2000-02-15,250.18072017284624
2000-02-16,246.6422287457313
2000-02-17,243.77205323422652
2000-02-18,240.9700754809725
2000-02-21,242.1109891973532
2000-02-22,243.21798172226642
2000-02-23,245.39104569214587
2000-02-24,242.0638979097796
2000-02-25,236.03256334407286
2000-02-28,225.40470400564067
2000-02-29,230.79009263372353
2000-03-01,228.60598584148755
2000-03-02,230.7410946767622
2000-03-03,231.60793992574858
2000-03-06,235.13369786162525
2000-03-07,231.05312959764967
2000-03-08,229.08585017295903
2000-03-09,233.72966920867165
2000-03-10,234.88337218648226
2000-03-13,231.42944458927136
2000-03-14,231.76776447939451
2000-03-15,233.04911621802594
2000-03-16,236.0350301003871
2000-03-17,230.9101670346005
2000-03-20,230.70616742604108
2000-03-21,229.25234694881678
2000-03-22,229.07742373083252
2000-03-23,231.04726538340583
2000-03-24,233.42480432512426
2000-03-27,235.9227591014798
2000-03-28,231.71411261917896
2000-03-29,226.60174896203264
2000-03-30,224.46479718298727
2000-03-31,227.2185543919053
2000-04-03,227.2335212353909
2000-04-04,227.0084360302665
2000-04-05,222.47430790864243
2000-04-06,228.09410376964027
2000-04-07,227.36164914487864
2000-04-10,230.3077521401428
2000-04-11,227.20255664036486
2000-04-12,227.38817719457077
2000-04-13,226.00755151938836
2000-04-14,224.60385727543297
2000-04-17,214.5230937430674
2000-04-18,211.48258361616348
2000-04-19,211.15895148090806
2000-04-20,211.46119639996124
2000-04-21,214.06128400772374
2000-04-24,214.0846727192371
2000-04-25,212.68954463134338
2000-04-26,207.73864299402462
2000-04-27,201.29061055207464
2000-04-28,199.07617504790423
2000-05-01,198.72264454750268
2000-05-02,199.22074166412483
2000-05-03,200.05639347878295
2000-05-04,199.8342529919933
2000-05-05,197.8031164965197
2000-05-08,198.56665699818956
2000-05-09,204.47566939320657
2000-05-10,203.21766699190533
2000-05-11,201.4194598860383
2000-05-12,200.16706938038274
2000-05-15,205.0186413805556
2000-05-16,203.59578625756137
2000-05-17,196.31625386963142
2000-05-18,197.9836813491644
2000-05-19,187.61529873582867
2000-05-22,189.1674819132678
2000-05-23,190.32971765909548
2000-05-24,188.89181891247756
2000-05-25,196.10759767125793
2000-05-26,200.11320417205314
2000-05-29,203.8026307656066
2000-05-30,208.9513708052703
2000-05-31,208.49832771339425
2000-06-01,208.6656940423194
2000-06-02,219.91875961382047
2000-06-05,221.5618041473989
2000-06-06,222.87846672876822
2000-06-07,220.07676262777062
2000-06-08,218.51206219921136
2000-06-09,220.2347672362331
2000-06-12,220.78097438220877
2000-06-13,215.8422563305517
2000-06-14,216.6595264380633
