Date,MEXICO IMI VALUE
1997-04-03,187.79923979452667
1997-04-04,188.9141801816866
1997-04-07,191.724898357707
1997-04-08,191.0754239617588
1997-04-09,191.65987878299165
1997-04-10,191.61658861058294
1997-04-11,189.1274023078672
1997-04-14,189.84484122447796
1997-04-15,191.86134791972748
1997-04-16,194.07253487804172
1997-04-17,192.32764638784855
1997-04-18,192.08205386901622
1997-04-21,190.74569943368405
1997-04-22,193.3752468611658
1997-04-23,194.7221180492143
1997-04-24,192.65665888080676
1997-04-25,192.33400204283814
1997-04-28,189.3981641087934
1997-04-29,190.82411919362823
1997-04-30,190.81718169587103
1997-05-01,191.0695217976099
1997-05-02,192.31812597481374
1997-05-05,192.5007064741569
1997-05-06,193.025290354018
1997-05-07,191.6697729915456
1997-05-08,194.09413905587783
1997-05-09,196.23308960256358
1997-05-12,199.70028884234233
1997-05-13,199.14377797156962
1997-05-14,197.86122201556879
1997-05-15,198.20206495140414
1997-05-16,198.39397476919274
1997-05-19,199.9448265175273
1997-05-20,201.5881029543689
1997-05-21,202.4862008297181
1997-05-22,203.41241830516023
1997-05-23,202.10635921675583
1997-05-26,201.0229799593037
1997-05-27,201.07588376195133
1997-05-28,198.7135445613536
1997-05-29,199.93876929584064
1997-05-30,200.59962159599485
1997-06-02,201.99707738917147
1997-06-03,204.53026753780432
1997-06-04,207.56447433688248
1997-06-05,205.29167723246252
1997-06-06,207.54220168439534
1997-06-09,206.6478945369935
1997-06-10,206.57512557675008
1997-06-11,209.79504793882614
1997-06-12,212.03899795978225
1997-06-13,212.7451200096584
1997-06-16,213.06229872503405
1997-06-17,214.87472107227885
1997-06-18,215.53805706068235
1997-06-19,217.734702952202
1997-06-20,221.68764433895424
1997-06-23,221.53389704956436
1997-06-24,220.25084161411178
1997-06-25,219.73164870613633
1997-06-26,222.18414466625455
1997-06-27,223.67503843263333
1997-06-30,223.95197214683586
1997-07-01,226.6716593425947
1997-07-02,229.054858689517
1997-07-03,230.66115615535068
1997-07-04,233.16006240909215
1997-07-07,240.41528999675924
1997-07-08,246.18261249771777
1997-07-09,246.66012195101547
1997-07-10,249.17712511258878
1997-07-11,248.2895877516492
1997-07-14,246.34191613696083
1997-07-15,239.36226954727732
1997-07-16,245.8867176955287
1997-07-17,246.9834515082855
1997-07-18,242.3982019215647
1997-07-21,238.01187387482307
1997-07-22,241.81715248516463
1997-07-23,246.03966592486773
1997-07-24,248.02718071866875
1997-07-25,248.11988162075852
1997-07-28,246.74739134109817
1997-07-29,249.55393477553832
1997-07-30,256.14375256380004
1997-07-31,260.30498034753447
1997-08-01,260.69531034908397
1997-08-04,264.6038039289382
1997-08-05,267.017480423125
1997-08-06,270.5686891911025
1997-08-07,266.49585263414195
1997-08-08,261.2411100058496
1997-08-11,260.46517432809867
1997-08-12,258.67736402139946
1997-08-13,259.0335579570473
1997-08-14,259.09137613694116
1997-08-15,256.44493381533147
1997-08-18,256.16320116016004
1997-08-19,259.92174889250464
1997-08-20,263.9018843915175
1997-08-21,260.7892647923286
1997-08-22,259.76668992845356
1997-08-25,258.86799760327983
1997-08-26,255.9106470009261
1997-08-27,255.0017458422291
1997-08-28,248.4199990367114
1997-08-29,239.54071796447565
1997-09-01,239.15757542134634
1997-09-02,245.54171394641708
1997-09-03,249.5824914234875
1997-09-04,248.0242483581888
1997-09-05,248.65831134339345
1997-09-08,249.08295894102102
1997-09-09,248.99293214052472
1997-09-10,243.9626187593624
1997-09-11,239.63278679246525
1997-09-12,244.45165384012068
1997-09-15,243.58202473192804
1997-09-16,244.22592305649343
1997-09-17,250.58341916299906
1997-09-18,251.94595141187108
1997-09-19,254.46023444265347
1997-09-22,260.032198963466
1997-09-23,259.94554967402064
1997-09-24,257.8197100325429
1997-09-25,258.14089563350785
1997-09-26,259.53751253111903
1997-09-29,262.1224908571184
1997-09-30,265.9664626485005
1997-10-01,267.77618416890425
1997-10-02,265.78535661998313
1997-10-03,264.80227359417245
1997-10-06,265.640241760111
1997-10-07,268.1646149699052
1997-10-08,263.9035339312182
1997-10-09,262.47386224165245
1997-10-10,263.1705697819174
1997-10-13,262.9209454115128
1997-10-14,264.78361735376916
1997-10-15,265.78108229565936
1997-10-16,267.32682835603566
1997-10-17,263.97958212878706
1997-10-20,266.92548104475554
1997-10-21,269.60218461031195
1997-10-22,265.66160748204476
1997-10-23,251.6514395762978
1997-10-24,242.5922112233524
1997-10-27,202.1743287393062
1997-10-28,225.79742138338594
1997-10-29,222.9992111243254
1997-10-30,212.63736950868764
1997-10-31,214.26315063453012
1997-11-03,228.70774249018254
1997-11-04,227.2768392369946
1997-11-05,224.96473706130845
1997-11-06,221.67124619749637
1997-11-07,215.35948279249274
1997-11-10,209.86663016526424
1997-11-11,210.72346644469732
1997-11-12,201.18666308656222
1997-11-13,205.75801094284728
1997-11-14,211.36045866282035
1997-11-17,216.87402773811377
1997-11-18,215.90100722257256
1997-11-19,219.20438128705928
1997-11-20,220.00294005313242
1997-11-21,228.32253846503244
1997-11-24,223.49752211160902
1997-11-25,225.9708284667587
1997-11-26,230.5220387986939
1997-11-27,233.63365708908466
1997-11-28,233.44885998284033
1997-12-01,241.56010134979488
1997-12-02,243.86724251811634
1997-12-03,243.6534737211292
1997-12-04,244.879232793122
1997-12-05,244.77200329281473
1997-12-08,245.64028758292957
1997-12-09,243.98062033560717
1997-12-10,239.94277581687356
1997-12-11,234.0431976202702
1997-12-12,233.97184298684942
1997-12-15,239.9523691920409
1997-12-16,243.93247522076382
1997-12-17,246.09940114216585
1997-12-18,243.7480665858571
1997-12-19,239.75126736412165
1997-12-22,240.09228507960134
1997-12-23,237.07888618440327
1997-12-24,239.65306215410598
1997-12-25,239.65306215410598
1997-12-26,242.8492668141806
1997-12-29,248.88205558262382
1997-12-30,254.45625224307616
1997-12-31,255.2948713476749
1998-01-01,255.2948713476749
1998-01-02,254.1929602533934
1998-01-05,252.03441328978982
1998-01-06,245.43681881265894
1998-01-07,240.5716869928133
1998-01-08,235.4526877958764
1998-01-09,220.5316088545043
1998-01-12,224.72537204264484
1998-01-13,226.00916047900915
1998-01-14,223.79955262560145
1998-01-15,220.8568883903764
1998-01-16,226.99417982731646
1998-01-19,230.2063630244448
1998-01-20,226.7130631590155
1998-01-21,221.76443836879687
1998-01-22,219.34732194866766
1998-01-23,217.73769845856356
1998-01-26,218.28613297235694
1998-01-27,220.23505641608543
1998-01-28,217.21953299642854
1998-01-29,213.72652368947453
1998-01-30,217.62551432798736
1998-02-02,223.36860284971752
1998-02-03,226.49415444024177
1998-02-04,227.44663446328846
1998-02-05,227.44663446328846
1998-02-06,227.35535587793063
1998-02-09,223.69874792807477
1998-02-10,224.62936110904835
1998-02-11,223.86639670578384
1998-02-12,222.8396689369763
1998-02-13,219.85154549460924
1998-02-16,218.3744933457015
1998-02-17,215.2928453842869
1998-02-18,214.6855143690282
1998-02-19,217.4052392309363
1998-02-20,214.51383020054482
1998-02-23,212.37717201722754
1998-02-24,214.17435652104143
1998-02-25,217.90124827790754
1998-02-26,220.2774807460659
1998-02-27,221.06734189072117
1998-03-02,225.11002437280524
1998-03-03,224.4473621220439
1998-03-04,222.3119240123353
1998-03-05,219.60402124236936
1998-03-06,224.32576291222443
1998-03-09,221.72000804529816
1998-03-10,218.62010436255582
1998-03-11,220.40502196596165
1998-03-12,220.72869811324088
1998-03-13,221.6950346267973
1998-03-16,220.00410395431246
1998-03-17,222.7169775424983
1998-03-18,224.5422402220673
1998-03-19,224.91170219051023
1998-03-20,227.5026705916549
1998-03-23,233.41785322121092
1998-03-24,232.88193283108268
1998-03-25,233.2739279655251
1998-03-26,233.5224579574946
1998-03-27,236.41789117275852
1998-03-30,236.48006378539225
1998-03-31,235.0700338932826
1998-04-01,234.31036032604712
1998-04-02,235.00032889509242
1998-04-03,232.29801116014596
1998-04-06,232.28291234616196
1998-04-07,231.07236487471238
1998-04-08,232.99667952499357
1998-04-09,233.4908400329999
1998-04-10,233.53683353709573
1998-04-13,232.25217623238723
1998-04-14,234.54365751330226
1998-04-15,234.59642050218986
1998-04-16,233.70379033187305
1998-04-17,237.22674105875714
1998-04-20,240.74467342718077
1998-04-21,241.3750016967013
1998-04-22,241.02695044670017
1998-04-23,240.43829997883938
1998-04-24,238.24513395709454
1998-04-27,230.9359303932659
1998-04-28,234.33891615444912
1998-04-29,235.29515178762873
1998-04-30,239.7497955261642
1998-05-01,239.63688575020555
1998-05-04,240.7691623315403
1998-05-05,240.4850856843436
1998-05-06,235.5369092613017
1998-05-07,235.29262169527433
1998-05-08,236.29646072317493
1998-05-11,232.60038627227988
1998-05-12,229.40219351085486
1998-05-13,226.9695852763815
1998-05-14,227.00672047427165
1998-05-15,228.40390706491195
1998-05-18,220.01969984331285
1998-05-19,219.21746928327204
1998-05-20,216.68049178345828
1998-05-21,218.96557504312173
1998-05-22,218.9033750254615
1998-05-25,216.286386153569
1998-05-26,207.2481494377051
1998-05-27,207.16590124769218
1998-05-28,206.98842941070816
1998-05-29,208.1744685740042
1998-06-01,201.66466001939418
1998-06-02,205.29250481424222
1998-06-03,204.4138072572618
1998-06-04,211.26270351638235
1998-06-05,210.89857096666032
1998-06-08,209.52369818495185
1998-06-09,207.60177617513082
1998-06-10,200.30920222163869
1998-06-11,192.07188043805183
1998-06-12,190.62463430331846
1998-06-15,182.94002793351837
1998-06-16,186.89810734357945
1998-06-17,198.09086644921663
1998-06-18,193.79619423479582
1998-06-19,197.23633931932653
1998-06-22,195.9758128176324
1998-06-23,197.74854175206372
1998-06-24,197.1790838962898
1998-06-25,192.3768313121188
1998-06-26,189.06153421886196
1998-06-29,188.90511631117826
1998-06-30,192.76816410173143
1998-07-01,196.7355814712956
1998-07-02,195.9278035899235
1998-07-03,198.3169454408704
1998-07-06,195.90956694673284
1998-07-07,200.6204448133749
1998-07-08,202.0627682224628
1998-07-09,199.97726655912172
1998-07-10,201.24491523175345
1998-07-13,205.41515983521057
1998-07-14,207.91917193031378
1998-07-15,204.86137980042756
1998-07-16,207.58243920521417
1998-07-17,208.62576102491147
1998-07-20,206.66366103546426
1998-07-21,203.86657667309413
1998-07-22,203.5863220490355
1998-07-23,200.57012294758832
1998-07-24,200.84093434280763
1998-07-27,199.83634497319034
1998-07-28,194.99047509222757
1998-07-29,195.83981386162827
1998-07-30,196.7745319896891
1998-07-31,192.76241604284522
1998-08-03,188.94934403173315
1998-08-04,183.85965758381028
1998-08-05,184.28639343019225
1998-08-06,182.20550445752247
1998-08-07,177.4669188521979
1998-08-10,171.36604018509288
1998-08-11,166.05541244251512
1998-08-12,162.75410606280164
1998-08-13,164.58462416809326
1998-08-14,163.96860401935035
1998-08-17,161.83269888659376
1998-08-18,164.86560101099278
1998-08-19,163.06366592500754
1998-08-20,155.7514352578424
1998-08-21,149.13402736177247
1998-08-24,148.47976965221272
1998-08-25,147.04434085468898
1998-08-26,141.57248734210873
1998-08-27,131.02351967243828
1998-08-28,135.18349841585015
1998-08-31,128.9911882938
1998-09-01,131.84899911199093
1998-09-02,138.48144828502123
1998-09-03,132.24585148176246
1998-09-04,129.04158216607922
1998-09-07,133.24895657573526
1998-09-08,132.9183195887661
1998-09-09,127.47214352184274
1998-09-10,115.69129914743942
1998-09-11,119.34548874171152
1998-09-14,123.78091445117335
1998-09-15,140.90209652750738
1998-09-16,141.32020363886497
1998-09-17,139.9976803764477
1998-09-18,144.5454191570102
1998-09-21,145.56882001263804
1998-09-22,146.85780971275977
1998-09-23,158.57918896693536
1998-09-24,152.88226336931007
1998-09-25,153.15821944563953
1998-09-28,152.99488368791643
1998-09-29,152.84061727966207
1998-09-30,149.419281571281
1998-10-01,141.72329491863798
1998-10-02,147.7318675246313
1998-10-05,143.58668225451436
1998-10-06,143.77318026718845
1998-10-07,140.18280298708294
1998-10-08,140.17640061299159
1998-10-09,143.6713778530051
1998-10-12,146.60097216885097
1998-10-13,145.8923783493933
1998-10-14,146.55270638961835
1998-10-15,153.45074830974994
1998-10-16,153.45709515425872
1998-10-19,152.0517891518798
1998-10-20,152.565384831796
1998-10-21,152.5642861110392
1998-10-22,158.5153681543737
1998-10-23,158.48350378964574
1998-10-26,158.63926887199113
1998-10-27,155.80537869129822
1998-10-28,153.57981134353315
1998-10-29,154.6188039211377
1998-10-30,161.3383145137744
1998-11-02,162.46768271537084
1998-11-03,163.68848385183264
1998-11-04,168.69441133335562
1998-11-05,169.33130268855948
1998-11-06,169.18439445184788
1998-11-09,166.33748308493026
1998-11-10,163.55315572940074
1998-11-11,163.02449497363398
1998-11-12,159.7972231917746
1998-11-13,159.51020845029836
1998-11-16,159.86726727763474
1998-11-17,160.20025897375396
1998-11-18,163.0549374460577
1998-11-19,161.64501472307833
1998-11-20,162.13509561662985
1998-11-23,165.46682446790285
1998-11-24,162.0057393356073
1998-11-25,160.57137784468887
1998-11-26,161.22865267149464
1998-11-27,159.42381681847877
1998-11-30,153.51557157310708
1998-12-01,152.15668039726359
1998-12-02,154.30150647750622
1998-12-03,150.14274906501348
1998-12-04,151.651005527435
1998-12-07,153.29430469666812
1998-12-08,153.65000270878306
1998-12-09,153.52672123431282
1998-12-10,154.78586570740453
1998-12-11,156.02041552016314
1998-12-14,153.0842214078335
1998-12-15,152.6824907276286
1998-12-16,152.8101905686671
1998-12-17,153.8345986831069
1998-12-18,156.8438337658346
1998-12-21,160.05293137749365
1998-12-22,160.40015419746035
1998-12-23,160.9405347401607
1998-12-24,162.51840624463554
1998-12-25,162.51840624463554
1998-12-28,162.0330297797317
1998-12-29,160.66927684725297
1998-12-30,160.82617726661388
1998-12-31,163.12272841398232
1999-01-01,163.12272841398232
1999-01-04,160.19669791722075
1999-01-05,158.7255847073611
1999-01-06,156.31998331303643
1999-01-07,154.7382089266056
1999-01-08,152.4905668128556
1999-01-11,149.91487509426662
1999-01-12,143.7155490104188
1999-01-13,134.5068641529541
1999-01-14,134.89971003568826
1999-01-15,148.81944657136077
1999-01-18,149.67206938960513
1999-01-19,148.70629860972556
1999-01-20,155.0960440742631
1999-01-21,152.43376233975542
1999-01-22,152.27683489727934
1999-01-25,151.3309902872971
1999-01-26,153.10064337008188
1999-01-27,154.25232685045404
1999-01-28,161.38817261945394
1999-01-29,161.9818277984919
1999-02-01,164.60381921813064
1999-02-02,164.16195492294958
1999-02-03,164.46693224667132
1999-02-04,164.09626611809765
1999-02-05,164.3815091930484
1999-02-08,164.16658101766347
1999-02-09,161.41236680558436
1999-02-10,162.4272823742936
1999-02-11,168.28898274723707
1999-02-12,167.9750763438648
1999-02-15,168.66722590295973
1999-02-16,170.97541673614452
1999-02-17,168.74186916478047
1999-02-18,170.0196877109775
1999-02-19,174.3825641315737
1999-02-22,177.06195463103919
1999-02-23,176.1500818267499
1999-02-24,176.65300894602584
1999-02-25,176.7890366143476
1999-02-26,177.5519347741119
1999-03-01,175.30735563596147
1999-03-02,173.4664415399499
1999-03-03,171.81779180835238
1999-03-04,175.7769644142091
1999-03-05,179.9015299081577
1999-03-08,185.6257455367503
1999-03-09,190.48119067232562
1999-03-10,197.63093472251597
1999-03-11,197.3992211200011
1999-03-12,198.43682566533428
1999-03-15,202.72929763652323
1999-03-16,208.35048477064527
1999-03-17,207.33962951155013
1999-03-18,209.11327652015743
1999-03-19,205.55589182583344
1999-03-22,203.40947859142005
1999-03-23,200.0025239681008
1999-03-24,207.2397977383203
1999-03-25,208.22492122836147
1999-03-26,206.17808694045095
1999-03-29,210.46389961886143
1999-03-30,212.44202358785063
1999-03-31,213.86505499142862
1999-04-01,213.61814949133355
1999-04-02,214.1350582170885
1999-04-05,221.504818575235
1999-04-06,223.33456072696225
1999-04-07,223.00171295164398
1999-04-08,224.0792316407361
1999-04-09,223.50930693495607
1999-04-12,226.08849312925997
1999-04-13,224.92663452733967
1999-04-14,224.46279646846418
1999-04-15,233.53023521335092
1999-04-16,237.7118546480691
1999-04-19,236.7309392281135
1999-04-20,232.71200821899617
1999-04-21,230.06805598484186
1999-04-22,239.13696139403407
1999-04-23,240.3521627694982
1999-04-26,236.1633522756704
1999-04-27,235.94553030148356
1999-04-28,239.7799773996832
1999-04-29,241.5167011210924
1999-04-30,241.25857751325685
1999-05-03,249.15895824223898
1999-05-04,246.22471856875637
1999-05-05,246.22471856875637
1999-05-06,253.1587529364874
1999-05-07,263.278245394386
1999-05-10,269.13053894076523
1999-05-11,264.52687700850106
1999-05-12,258.2265909213072
1999-05-13,263.84307319866895
1999-05-14,257.85087279269675
1999-05-17,257.57036932699964
1999-05-18,258.4498861191403
1999-05-19,251.83238044299526
1999-05-20,253.46714468065755
1999-05-21,246.5498152968064
1999-05-24,239.71267612219614
1999-05-25,232.06415535729585
1999-05-26,241.84179425608653
1999-05-27,232.653476776398
1999-05-28,231.9403225670219
1999-05-31,234.18162423776968
1999-06-01,230.98803119081828
1999-06-02,230.62062441353135
1999-06-03,229.21777218799363
1999-06-04,232.4933616508004
1999-06-07,236.29008541063482
1999-06-08,235.61317851033644
1999-06-09,233.92443258580738
1999-06-10,231.03486993245727
1999-06-11,225.29563250992712
1999-06-14,221.72393388898033
1999-06-15,228.77972876671961
1999-06-16,243.85613140737928
1999-06-17,246.49801183642023
1999-06-18,248.36045555138506
1999-06-21,253.08992162134075
1999-06-22,252.4406440598102
1999-06-23,245.5282360039035
1999-06-24,239.57407748157948
1999-06-25,237.61017265999993
1999-06-28,243.04064154763714
1999-06-29,246.88135653847135
1999-06-30,255.5232054183623
1999-07-01,256.2892691199928
1999-07-02,258.8745392844847
1999-07-05,262.0466542915215
1999-07-06,261.33685690396374
1999-07-07,262.5643931877222
1999-07-08,261.0666407429697
1999-07-09,259.31992773778546
1999-07-12,253.88771831470328
1999-07-13,257.9036046337519
1999-07-14,259.0589200964037
1999-07-15,259.8981491650614
1999-07-16,259.6438433131173
1999-07-19,264.7665481358927
1999-07-20,259.0664711848344
1999-07-21,260.64926633022515
1999-07-22,256.0664744156264
1999-07-23,246.60455987544708
1999-07-26,239.88389581266333
1999-07-27,239.42911792810287
1999-07-28,241.2631930451248
1999-07-29,233.22787530356706
1999-07-30,230.46996957149733
1999-08-02,224.4590414369895
1999-08-03,226.41413537268338
1999-08-04,223.46928454473232
1999-08-05,223.03449227607805
1999-08-06,218.18289176777
1999-08-09,220.71496726996668
1999-08-10,219.70004891395897
1999-08-11,224.56980958960432
1999-08-12,227.25313015067073
1999-08-13,231.95985876121884
1999-08-16,231.22522314048527
1999-08-17,231.8450799912599
1999-08-18,226.5614749821684
1999-08-19,225.15897107010642
1999-08-20,223.47154386042646
1999-08-23,232.58935909223885
1999-08-24,234.8103677125577
1999-08-25,237.9902991452456
1999-08-26,236.91509248014972
1999-08-27,232.96765442754534
1999-08-30,230.28347307156233
1999-08-31,226.73426215269183
1999-09-01,225.76892202644302
1999-09-02,225.3246778263384
1999-09-03,225.55736409140388
1999-09-06,225.97232418638202
1999-09-07,221.2617730418555
1999-09-08,219.13630505379138
1999-09-09,218.00250801830998
1999-09-10,225.00020706474302
1999-09-13,225.13230841141217
1999-09-14,223.84690216231465
1999-09-15,223.8994718832328
1999-09-16,222.8253272953068
1999-09-17,224.06069686357395
1999-09-20,227.08653206113115
1999-09-21,223.88068732866628
1999-09-22,226.05080826670726
1999-09-23,224.54640227996745
1999-09-24,224.33143905829624
1999-09-27,227.47687032324922
1999-09-28,229.00079872963246
1999-09-29,228.83377689612112
1999-09-30,227.8667888997862
1999-10-01,225.04134731197905
1999-10-04,224.7847753191596
1999-10-05,224.12988522203662
1999-10-06,228.37380138430316
1999-10-07,229.99970144068712
1999-10-08,233.74788122057927
1999-10-11,235.6170548803047
1999-10-12,229.48600601668446
1999-10-13,222.2944540715498
1999-10-14,218.06186217802798
1999-10-15,209.07908206295835
1999-10-18,210.23674744711874
1999-10-19,217.08509893534566
1999-10-20,219.8447975015742
1999-10-21,221.01627113310897
1999-10-22,222.92677270784876
1999-10-25,221.99869563959462
1999-10-26,221.49526398552666
1999-10-27,221.3571966903251
1999-10-28,228.11133707034227
1999-10-29,235.15454357403564
1999-11-01,236.27268048184757
1999-11-02,236.8639472908319
1999-11-03,250.69281731255938
1999-11-04,251.6790537826298
1999-11-05,254.15893652102773
1999-11-08,258.362865098116
1999-11-09,254.1293347009878
1999-11-10,257.619824919365
1999-11-11,261.0636060481
1999-11-12,260.94119854541077
1999-11-15,265.0822156444662
1999-11-16,265.3480654930409
1999-11-17,266.9994402005152
1999-11-18,270.2882730860552
1999-11-19,273.6789440393742
1999-11-22,266.18330584882483
1999-11-23,265.89802129300597
1999-11-24,270.68283683304765
1999-11-25,274.7297030322333
1999-11-26,274.4206563998396
1999-11-29,272.11803982944656
1999-11-30,266.99532508660513
1999-12-01,267.13173128934324
1999-12-02,271.5115092969045
1999-12-03,276.6964523137934
1999-12-06,274.5097343251087
1999-12-07,274.13519036492664
1999-12-08,281.18751972743263
1999-12-09,283.7453538324991
1999-12-10,287.905134530391
1999-12-13,284.6359614031993
1999-12-14,281.3345273419025
1999-12-15,288.13666270213776
1999-12-16,291.15537175806037
1999-12-17,295.55807911157325
1999-12-20,295.0334079290533
1999-12-21,296.17195992797457
1999-12-22,292.6044613381201
1999-12-23,293.3269139096551
1999-12-24,292.6172673096818
1999-12-27,290.3779844129755
1999-12-28,294.07186523087205
1999-12-29,297.115914268004
1999-12-30,298.31759686634723
1999-12-31,298.31759686634723
2000-01-03,298.1180823289137
2000-01-04,276.90233209176176
2000-01-05,279.76563397817523
2000-01-06,275.1025363580073
2000-01-07,287.0368079921098
2000-01-10,299.1780345639808
2000-01-11,291.58419413378704
2000-01-12,290.71382764456854
2000-01-13,295.2119472160509
2000-01-14,302.1218910789281
2000-01-17,304.82205371902825
2000-01-18,300.0906612522836
2000-01-19,295.1110174699819
2000-01-20,288.6962076491346
2000-01-21,283.75303590628744
2000-01-24,279.7805177663549
2000-01-25,280.58217137033597
2000-01-26,283.51201859529095
2000-01-27,280.7038086564893
2000-01-28,272.36281548443895
2000-01-31,272.54804038688
2000-02-01,276.1223456900859
2000-02-02,277.35660234361217
2000-02-03,287.7034385893086
2000-02-04,294.11238327583595
2000-02-07,305.8715016117665
2000-02-08,305.23182661454285
2000-02-09,300.063053327345
2000-02-10,301.739808727079
2000-02-11,299.9518618481173
2000-02-14,300.5051200834322
2000-02-15,302.16902988919145
2000-02-16,300.56005810792317
2000-02-17,301.12004530666417
2000-02-18,293.84312679039874
2000-02-21,292.15449379933295
2000-02-22,288.54396161979327
2000-02-23,296.2689698456906
2000-02-24,295.99993229946506
2000-02-25,289.1692950455879
2000-02-28,288.27038542009416
2000-02-29,289.9370533061837
2000-03-01,296.95308320105937
2000-03-02,310.5466174918388
2000-03-03,315.908115999457
2000-03-06,312.79297259298784
2000-03-07,318.7399011324179
2000-03-08,328.34386015059425
2000-03-09,329.35159158418304
2000-03-10,322.1563615489321
2000-03-13,317.98240633775265
2000-03-14,313.26262467154794
2000-03-15,315.1213728485988
2000-03-16,316.48078750839085
2000-03-17,316.46233504519597
2000-03-20,322.37096102983895
2000-03-21,323.4816275622415
2000-03-22,315.0250947062185
2000-03-23,320.4967694097547
2000-03-24,323.005407084359
2000-03-27,326.80919948832485
2000-03-28,320.9992429674514
2000-03-29,316.58342425206285
2000-03-30,307.3890062487625
2000-03-31,307.3784060778399
2000-04-03,303.72080202619793
2000-04-04,293.1434149370076
2000-04-05,295.7821677074887
2000-04-06,301.8204455774375
2000-04-07,306.9505449455761
2000-04-10,299.103218878423
2000-04-11,290.69962984583964
2000-04-12,284.14045434679326
2000-04-13,278.1429429534625
2000-04-14,263.58297879771845
2000-04-17,261.47855821668384
2000-04-18,272.7998150465804
2000-04-19,265.62780017566627
2000-04-20,266.41970588317463
2000-04-21,266.41970588317463
2000-04-24,264.82829106271055
2000-04-25,276.24246120433685
2000-04-26,275.536078161855
2000-04-27,275.94514309900404
2000-04-28,271.7298672835093
2000-05-01,273.8731462710436
2000-05-02,272.57885463038565
2000-05-03,268.10881352651495
2000-05-04,270.639096105851
2000-05-05,269.26630982104905
2000-05-08,262.31934846011353
2000-05-09,258.4610806573577
2000-05-10,252.3209739881869
2000-05-11,251.7431514453588
2000-05-12,257.10115570289315
2000-05-15,258.96398648380307
2000-05-16,261.9575906774953
2000-05-17,255.15708757464188
2000-05-18,252.55407494631547
2000-05-19,245.23530116892593
2000-05-22,239.3261289547681
2000-05-23,235.1424001408969
2000-05-24,243.88317813885647
2000-05-25,238.96058253941865
2000-05-26,237.088062793192
2000-05-29,239.24709667093614
2000-05-30,248.21435899033773
2000-05-31,245.3687914446897
2000-06-01,251.32009231263342
2000-06-02,266.03510059834144
2000-06-05,262.6180658231621
2000-06-06,249.17729344241076
2000-06-07,245.68230470231362
2000-06-08,246.34937269091
2000-06-09,248.9452494575196
2000-06-12,251.99000829051346
2000-06-13,256.721342214573
2000-06-14,262.5463190573109
2000-06-15,256.99707942096643
2000-06-16,253.25413553714517
2000-06-19,248.9304507499635
2000-06-20,250.93025970309833
2000-06-21,255.3997715759243
2000-06-22,247.74287568858378
2000-06-23,246.05080403241672
2000-06-26,246.66931489923854
2000-06-27,250.9092542798617
2000-06-28,251.00435620655057
2000-06-29,253.9878055285979
2000-06-30,263.85446690375255
2000-07-03,282.6118305449964
2000-07-04,290.14203799233957
2000-07-05,283.32759841076853
2000-07-06,280.98423718086866
2000-07-07,285.5202908785557
2000-07-10,288.3759270895517
2000-07-11,285.75122767614045
2000-07-12,290.2209443138118
2000-07-13,292.4522796768727
2000-07-14,296.36119080841087
2000-07-17,295.33899838482495
2000-07-18,291.9451955767151
