Date,CHINA IMI VALUE
1997-07-01,573.7426655853842
1997-07-02,573.2034081480704
1997-07-03,561.2222154483999
1997-07-04,556.0088284703133
1997-07-07,546.1846502375325
1997-07-08,533.8515005279628
1997-07-09,531.3128600923212
1997-07-10,544.7523956328978
1997-07-11,552.9676675337503
1997-07-14,569.4592979730031
1997-07-15,577.9725615675363
1997-07-16,611.2823266189375
1997-07-17,619.6490764672271
1997-07-18,619.7031070561427
1997-07-21,619.9023842077941
1997-07-22,613.857818519699
1997-07-23,629.267031458048
1997-07-24,643.2570083404632
1997-07-25,653.9619245034033
1997-07-28,644.1005304138306
1997-07-29,650.5626051185358
1997-07-30,670.830895193087
1997-07-31,703.1356759924653
1997-08-01,699.0230211391406
1997-08-04,712.2015737847031
1997-08-05,721.9991080350894
1997-08-06,718.8392725407331
1997-08-07,742.1905032440476
1997-08-08,741.414655046386
1997-08-11,759.8518924217732
1997-08-12,791.2229319728661
1997-08-13,813.6099437501865
1997-08-14,804.7871376845856
1997-08-15,780.4532586653543
1997-08-18,781.0073537850873
1997-08-19,740.8622507431646
1997-08-20,825.0802580308907
1997-08-21,838.976822662054
1997-08-22,837.1209574777431
1997-08-25,865.585024096491
1997-08-26,850.6059784186248
1997-08-27,830.8425575213
1997-08-28,822.7739986583646
1997-08-29,809.7113734201541
1997-09-01,724.4965457553938
1997-09-02,644.3082604790086
1997-09-03,737.2825692264112
1997-09-04,684.1700665514919
1997-09-05,678.030248113113
1997-09-08,696.8977618798713
1997-09-09,760.127900681391
1997-09-10,768.9812298213863
1997-09-11,763.5641087448787
1997-09-12,771.635630010359
1997-09-15,771.6683316507019
1997-09-16,747.8809668340703
1997-09-17,749.6188670079524
1997-09-18,739.46860016958
1997-09-19,716.7705480611903
1997-09-22,663.1760928258814
1997-09-23,636.3409382003694
1997-09-24,633.4884854199883
1997-09-25,687.7873621997971
1997-09-26,672.812909172389
1997-09-29,662.7684313348087
1997-09-30,659.8497556093084
1997-10-01,660.2273985471837
1997-10-02,659.2758788265769
1997-10-03,661.2245348877894
1997-10-06,638.9862613500296
1997-10-07,637.2364966079853
1997-10-08,623.5634448990381
1997-10-09,592.725909879622
1997-10-10,591.6760063202184
1997-10-13,574.0008896107652
1997-10-14,567.8993678981315
1997-10-15,538.5500480895547
1997-10-16,546.6444382463952
1997-10-17,582.6149678567936
1997-10-20,550.8898320752609
1997-10-21,525.163206878184
1997-10-22,506.49119810978414
1997-10-23,467.2536337989871
1997-10-24,499.17391112909814
1997-10-27,495.9379191516022
1997-10-28,455.3315738383806
1997-10-29,496.2462614081823
1997-10-30,525.956086075117
1997-10-31,557.8064125955764
1997-11-03,564.8036956853159
1997-11-04,552.920629330542
1997-11-05,560.1785502230142
1997-11-06,549.6691757048618
1997-11-07,544.5522039965264
1997-11-10,526.6760217433277
1997-11-11,516.9854701010379
1997-11-12,495.49937822879394
1997-11-13,488.0941502328551
1997-11-14,500.0387079662172
1997-11-17,507.6691123861173
1997-11-18,498.88729872412574
1997-11-19,497.66794993159374
1997-11-20,486.6193033373686
1997-11-21,490.07827410073173
1997-11-24,472.1458313468457
1997-11-25,465.2877354040851
1997-11-26,464.89067019980655
1997-11-27,455.8482541389102
1997-11-28,454.40284385080207
1997-12-01,452.817477933316
1997-12-02,467.968846822295
1997-12-03,467.3090277705834
1997-12-04,478.3354087358245
1997-12-05,506.29161593238035
1997-12-08,518.5150317550685
1997-12-09,510.5850995847591
1997-12-10,488.24091039846013
1997-12-11,475.5042632459406
1997-12-12,466.46575988958426
1997-12-15,457.384377565246
1997-12-16,449.71159052366045
1997-12-17,447.888559987941
1997-12-18,450.4203303738934
1997-12-19,436.8335194503135
1997-12-22,417.922003811953
1997-12-23,417.8198585058554
1997-12-24,416.97289856748864
1997-12-25,417.10008204801557
1997-12-26,420.4497801577144
1997-12-29,422.61659657954647
1997-12-30,433.53358560095586
1997-12-31,438.6800897365009
1998-01-01,438.6800897365009
1998-01-02,436.428348708197
1998-01-05,423.7541626793518
1998-01-06,415.511627848054
1998-01-07,380.244844099948
1998-01-08,351.6034941817373
1998-01-09,341.7096104097898
1998-01-12,291.03564768530896
1998-01-13,303.061156423316
1998-01-14,315.84458474818496
1998-01-15,304.97766862544995
1998-01-16,301.7306491268548
1998-01-19,317.83872341613414
1998-01-20,317.24492377189256
1998-01-21,319.24582049208976
1998-01-22,303.36092837197623
1998-01-23,307.2594971728297
1998-01-26,309.7022850376159
1998-01-27,317.7703572851565
1998-01-28,317.6857081860219
1998-01-29,319.46329201821663
1998-01-30,318.50143127660016
1998-02-02,354.9655373573969
1998-02-03,372.63605340196534
1998-02-04,367.6205730808173
1998-02-05,374.0685045570691
1998-02-06,394.38958451950714
1998-02-09,437.4660528520706
1998-02-10,435.33169135494535
1998-02-11,428.90763707150666
1998-02-12,424.06333579831
1998-02-13,407.269841365334
1998-02-16,406.4328063731552
1998-02-17,406.8682293314554
1998-02-18,408.588951836702
1998-02-19,407.33389202364987
1998-02-20,407.8454296121841
1998-02-23,407.9056943264361
1998-02-24,437.8977920944246
1998-02-25,432.5075355117094
1998-02-26,435.71688139827853
1998-02-27,447.32650693861547
1998-03-02,441.44687111166246
1998-03-03,442.4181542382848
1998-03-04,439.8714190563391
1998-03-05,410.49940129630977
1998-03-06,415.4176959432323
1998-03-09,415.14541680952345
1998-03-10,414.30628201169833
1998-03-11,415.05787789061264
1998-03-12,405.0156440986514
1998-03-13,410.4148988374354
1998-03-16,409.00896439666536
1998-03-17,411.2042288037871
1998-03-18,406.88304879838444
1998-03-19,417.4021653391929
1998-03-20,414.5114808640736
1998-03-23,422.20239308521525
1998-03-24,425.44778293297907
1998-03-25,444.3366845823029
1998-03-26,443.1446534461654
1998-03-27,435.12512266298074
1998-03-30,422.6223544665053
1998-03-31,417.53583732533286
1998-04-01,415.3537909838814
1998-04-02,406.07156456302226
1998-04-03,400.96391293934846
1998-04-06,400.8512340594715
1998-04-07,394.1687509599492
1998-04-08,394.7438951883195
1998-04-09,401.64138904013123
1998-04-10,402.8690313539628
1998-04-13,405.0763946238941
1998-04-14,403.31691143961035
1998-04-15,402.57563844822846
1998-04-16,404.1784407173528
1998-04-17,403.4933541094851
1998-04-20,408.21784592819387
1998-04-21,399.1499297048691
1998-04-22,392.6830490512108
1998-04-23,380.5076701811195
1998-04-24,379.4508952460462
1998-04-27,373.2995452018297
1998-04-28,367.6831231184712
1998-04-29,366.5408212061008
1998-04-30,369.2318515160557
1998-05-01,368.92441567695937
1998-05-04,369.28774494116686
1998-05-05,358.7083384936305
1998-05-06,349.6784216652294
1998-05-07,345.26988522289963
1998-05-08,354.1476413190081
1998-05-11,353.6918248475993
1998-05-12,345.810669434398
1998-05-13,338.85668894177206
1998-05-14,347.24024348102074
1998-05-15,353.7428646328826
1998-05-18,353.82089662903576
1998-05-19,354.23067806040314
1998-05-20,362.2375509236847
1998-05-21,361.95948248537735
1998-05-22,353.9127055082654
1998-05-25,349.82290445004645
1998-05-26,347.1946441194141
1998-05-27,335.7613418360323
1998-05-28,323.39187774021474
1998-05-29,325.8063694588917
1998-06-01,320.3130685586238
1998-06-02,317.55522187719697
1998-06-03,325.263676600003
1998-06-04,323.67914669852115
1998-06-05,321.6777368698183
1998-06-08,317.466415113448
1998-06-09,305.60219295606396
1998-06-10,295.76677937916253
1998-06-11,285.5708392677579
1998-06-12,282.0220552006933
1998-06-15,273.7095498751978
1998-06-16,263.9963026416838
1998-06-17,278.94694485065946
1998-06-18,300.90829533938677
1998-06-19,302.84563365177956
1998-06-22,294.17336023496597
1998-06-23,290.6513306607394
1998-06-24,292.5107564251071
1998-06-25,292.5788782851261
1998-06-26,295.5483474204392
1998-06-29,282.63011476341035
1998-06-30,277.75383381214124
1998-07-01,278.3210278575193
1998-07-02,286.197234109407
1998-07-03,280.1350173859611
1998-07-06,275.4662486661332
1998-07-07,275.11756095468036
1998-07-08,277.64208007368495
1998-07-09,277.57348772467543
1998-07-10,276.4718527330154
1998-07-13,271.1711619487046
1998-07-14,260.52778897387884
1998-07-15,260.66801149259334
1998-07-16,260.49671011862904
1998-07-17,263.63135584360487
1998-07-20,263.9331131532531
1998-07-21,261.23944163990984
1998-07-22,255.10822023268793
1998-07-23,244.007444361635
1998-07-24,239.9495737720191
1998-07-27,235.3060421938506
1998-07-28,231.6815173888398
1998-07-29,221.50494548419914
1998-07-30,223.31724159566377
1998-07-31,230.40942300900028
1998-08-03,221.25237347603962
1998-08-04,216.09743437651852
1998-08-05,208.0840478707962
1998-08-06,203.2031234401751
1998-08-07,198.7219903268797
1998-08-10,190.9409426065456
1998-08-11,179.26976998145767
1998-08-12,174.5934422019361
1998-08-13,176.36919614551104
1998-08-14,179.4976113597894
1998-08-17,180.5789417099495
1998-08-18,177.48852866078323
1998-08-19,185.95258175431408
1998-08-20,185.93943488692435
1998-08-21,186.84709312411837
1998-08-24,183.83246170546184
1998-08-25,182.21516941982415
1998-08-26,178.72026046733654
1998-08-27,175.7532100032165
1998-08-28,163.03956748266594
1998-08-31,165.19684825851053
1998-09-01,163.65345268737715
1998-09-02,168.75145322238978
1998-09-03,178.4598030962274
1998-09-04,198.2620634793757
1998-09-07,216.73249772746868
1998-09-08,217.95319097156442
1998-09-09,216.54270468302303
1998-09-10,220.66652914413132
1998-09-11,211.70046249142084
1998-09-14,219.82583795344408
1998-09-15,230.34339630508768
1998-09-16,242.732666902982
1998-09-17,234.56796356774132
1998-09-18,227.363786871856
1998-09-21,223.428292520154
1998-09-22,227.1769500854649
1998-09-23,232.5060987543837
1998-09-24,247.86976105974347
1998-09-25,250.19097687824362
1998-09-28,249.3955796273171
1998-09-29,239.83535209769667
1998-09-30,239.55504131010676
1998-10-01,238.43379590456155
1998-10-02,237.9193133632545
1998-10-05,230.21912647953238
1998-10-06,227.78982742279842
1998-10-07,227.2183434494097
1998-10-08,233.56446516108096
1998-10-09,245.27710935763602
1998-10-12,260.47149573535285
1998-10-13,259.64438610525457
1998-10-14,256.48198507779773
1998-10-15,256.208552418198
1998-10-16,262.5876335655199
1998-10-19,271.76656253846454
1998-10-20,278.19778736740574
1998-10-21,275.6932391378274
1998-10-22,267.15059278508016
1998-10-23,268.1292382112895
1998-10-26,266.88174749536427
1998-10-27,268.1013602898404
1998-10-28,268.20541242222987
1998-10-29,262.43531247739634
1998-10-30,263.69575444983707
1998-11-02,269.98922177960316
1998-11-03,296.31716905634346
1998-11-04,296.59160708129076
1998-11-05,298.39922871553176
1998-11-06,299.34409035307124
1998-11-09,297.42279795955596
1998-11-10,294.2849130301485
1998-11-11,291.06148822208837
1998-11-12,290.49886586253297
1998-11-13,287.5068713649831
1998-11-16,288.9167336895709
1998-11-17,288.15153986935144
1998-11-18,290.4175042471175
1998-11-19,293.5182222896034
1998-11-20,291.48207320482766
1998-11-23,289.40628835363935
1998-11-24,292.5708593761771
1998-11-25,288.60513714759406
1998-11-26,280.9820652169317
1998-11-27,278.4020973679927
1998-11-30,270.42671637887474
1998-12-01,256.84687178389584
1998-12-02,254.43388167498838
1998-12-03,253.6602210722965
1998-12-04,248.73407109762303
1998-12-07,257.02428021269253
1998-12-08,256.8317130044583
1998-12-09,255.39937555516522
1998-12-10,253.15127782997868
1998-12-11,246.65456849500288
1998-12-14,241.2441180328044
1998-12-15,234.49583000847295
1998-12-16,234.1180042402703
1998-12-17,231.97323788284834
1998-12-18,235.4486182549161
1998-12-21,234.05969076614045
1998-12-22,234.55521467351983
1998-12-23,233.66444215034446
1998-12-24,235.75400445820677
1998-12-25,236.00599300921257
1998-12-28,233.95676123451278
1998-12-29,236.39922819715204
1998-12-30,239.96408084635598
1998-12-31,239.77301353728296
1999-01-01,239.77301353728296
1999-01-04,237.6244890438127
1999-01-05,234.0466179844653
1999-01-06,239.6079540330208
1999-01-07,244.28008737941528
1999-01-08,241.04687104013243
1999-01-11,239.3739134660832
1999-01-12,228.15199044193702
1999-01-13,209.02353704578292
1999-01-14,202.01739195394183
1999-01-15,203.21924893003563
1999-01-18,206.77273763905706
1999-01-19,201.6794265301813
1999-01-20,194.9893021430902
1999-01-21,189.73157521759745
1999-01-22,180.67309220700034
1999-01-25,179.96101806962614
1999-01-26,184.08106400895724
1999-01-27,194.30062875113038
1999-01-28,191.7941367062521
1999-01-29,192.20488457280865
1999-02-01,191.25325581321343
1999-02-02,185.56315091036956
1999-02-03,184.85746525739108
1999-02-04,187.52340342613323
1999-02-05,187.46982904689372
1999-02-08,187.39913491782988
1999-02-09,191.32309744536371
1999-02-10,187.7801165815822
1999-02-11,187.4755149964038
1999-02-12,189.05876985540746
1999-02-15,189.6060676772901
1999-02-16,189.61325265031783
1999-02-17,189.27940436045927
1999-02-18,188.3850911553329
1999-02-19,185.20837878948086
1999-02-22,182.11126553726191
1999-02-23,180.63894450746773
1999-02-24,182.99398233536775
1999-02-25,181.06275672257382
1999-02-26,184.49847878543775
1999-03-01,189.982932155289
1999-03-02,187.43839899364858
1999-03-03,193.72115221607933
1999-03-04,191.99550815639827
1999-03-05,191.70261412172985
1999-03-08,192.4914151962257
1999-03-09,192.23715942264113
1999-03-10,189.78021267544116
1999-03-11,191.81487055171004
1999-03-12,192.91951943165424
1999-03-15,192.04349606294699
1999-03-16,190.24801333770708
1999-03-17,197.88041854745262
1999-03-18,210.125729992853
1999-03-19,216.9875802484953
1999-03-22,227.0411213508078
1999-03-23,232.97268374580133
1999-03-24,232.2283075655202
1999-03-25,228.0768689532454
1999-03-26,225.40662677860203
1999-03-29,221.80496866893046
1999-03-30,218.23820943971353
1999-03-31,217.7930908173102
1999-04-01,221.25880664860986
1999-04-02,222.01366435894607
1999-04-05,222.17403712047775
1999-04-06,222.01128031150296
1999-04-07,228.47347871949927
1999-04-08,239.07875500730214
1999-04-09,251.28254006859942
1999-04-12,255.07969529272674
1999-04-13,252.3736548727621
1999-04-14,247.20348283441572
1999-04-15,245.8110161856015
1999-04-16,253.78615468412232
1999-04-19,263.8153928460578
1999-04-20,271.8912383808586
1999-04-21,272.6088662141097
1999-04-22,278.7236162810857
1999-04-23,272.65391537830965
1999-04-26,276.4634998654792
1999-04-27,280.11655569255106
1999-04-28,274.1375671651026
1999-04-29,276.29051150945025
1999-04-30,279.2738239464119
1999-05-03,281.75208554688277
1999-05-04,283.6593884536413
1999-05-05,283.7451000490919
1999-05-06,296.09016199623176
1999-05-07,301.10103824128447
1999-05-10,293.95260504497827
1999-05-11,292.7298612065568
1999-05-12,292.1143898640959
1999-05-13,294.2865037207956
1999-05-14,298.00596375148746
1999-05-17,290.6415227077901
1999-05-18,290.51200933006317
1999-05-19,292.4042905646127
1999-05-20,285.9045144511477
1999-05-21,281.02694931129565
1999-05-24,282.22835512446363
1999-05-25,281.60155539985215
1999-05-26,279.82787272527247
1999-05-27,272.62558943472965
1999-05-28,263.42819911330906
1999-05-31,269.68766683962633
1999-06-01,275.9397474609762
1999-06-02,276.8438824551562
1999-06-03,275.07849856015054
1999-06-04,274.09302781293843
1999-06-07,275.74508299553617
1999-06-08,274.98938669974507
1999-06-09,275.779682742948
1999-06-10,287.9819330269111
1999-06-11,307.8109987034497
1999-06-14,313.29372887781926
1999-06-15,306.9942973323642
1999-06-16,307.1069315235358
1999-06-17,313.84648277053986
1999-06-18,311.8123097725835
1999-06-21,323.03408617357394
1999-06-22,336.5002283394849
1999-06-23,357.16473422990504
1999-06-24,354.8053782202908
1999-06-25,343.32267224887113
1999-06-28,352.13148723295905
1999-06-29,364.70129896099246
1999-06-30,377.85610979820655
1999-07-01,378.0092741997116
1999-07-02,381.48806042634436
1999-07-05,384.36893310857096
1999-07-06,380.1799223924847
1999-07-07,364.00718214763333
1999-07-08,365.04399216819485
1999-07-09,368.9498689899076
1999-07-12,375.6920788275548
1999-07-13,370.8021058281195
1999-07-14,361.1768135792123
1999-07-15,362.1667841721589
1999-07-16,356.3971032326138
1999-07-19,342.58457030432595
1999-07-20,343.80336847503276
1999-07-21,343.51111821489474
1999-07-22,335.8739718431435
1999-07-23,327.5322956106244
1999-07-26,310.1876033734197
1999-07-27,310.91913613791763
1999-07-28,318.3308733841932
1999-07-29,319.3889049159037
1999-07-30,321.38352113131486
1999-08-02,328.3607895768687
1999-08-03,328.5551631466383
1999-08-04,323.14526024428363
1999-08-05,317.7106473576986
1999-08-06,308.990571280427
1999-08-09,295.24550341417137
1999-08-10,278.9603926660962
1999-08-11,266.8475498952378
1999-08-12,280.5720575151845
1999-08-13,280.8844331739262
1999-08-16,283.8131330106514
1999-08-17,289.1045827072181
1999-08-18,294.6934068737019
1999-08-19,306.1777710482099
1999-08-20,318.847911431984
1999-08-23,322.00286928109153
1999-08-24,327.9254387325565
1999-08-25,327.0721757502759
1999-08-26,323.6399581496067
1999-08-27,316.48468039717585
1999-08-30,314.78833930014997
1999-08-31,318.51327679449327
1999-09-01,314.5142654747025
1999-09-02,314.91070752654616
1999-09-03,313.3588792717888
1999-09-06,321.7542690912732
1999-09-07,320.9125130708509
1999-09-08,318.8734317339498
1999-09-09,325.1519762660733
1999-09-10,331.3732774437325
1999-09-13,329.50997869955984
1999-09-14,328.2305383963647
1999-09-15,319.6597668120965
1999-09-16,318.4499029769512
1999-09-17,317.6346074770276
1999-09-20,314.6448709353182
1999-09-21,313.73777993094524
1999-09-22,307.24359903457054
1999-09-23,307.63626475941425
1999-09-24,301.8239130888615
1999-09-27,294.66254768912745
1999-09-28,294.04299605620366
1999-09-29,296.6287688365132
1999-09-30,296.36215758964397
1999-10-01,297.973986879221
1999-10-04,294.06963972489774
1999-10-05,291.66574370987144
1999-10-06,291.6988534888613
1999-10-07,293.9115355251135
1999-10-08,291.56480525853254
1999-10-11,287.4320149269966
1999-10-12,278.29372840707924
1999-10-13,267.64004321737644
1999-10-14,275.36611021995014
1999-10-15,270.569955632587
1999-10-18,266.30129998701403
1999-10-19,260.79055503386303
1999-10-20,264.6952373488869
1999-10-21,268.27812862347514
1999-10-22,271.9493683761754
1999-10-25,273.4480285644227
1999-10-26,269.53817964088836
1999-10-27,272.59249302810946
1999-10-28,272.9720014865885
1999-10-29,277.6950165074465
1999-11-01,274.2054918896257
1999-11-02,271.9287639502679
1999-11-03,270.4598191789714
1999-11-04,277.6691649941016
1999-11-05,279.9685188374526
1999-11-08,276.7547449603216
1999-11-09,277.3899738382252
1999-11-10,284.43386906598903
1999-11-11,284.46342342976294
1999-11-12,281.02612052792244
1999-11-15,299.4253131089372
1999-11-16,298.04496692074053
1999-11-17,296.35949323581247
1999-11-18,290.0560210224875
1999-11-19,290.02717521354003
1999-11-22,283.85530957836477
1999-11-23,281.27138076378077
1999-11-24,267.14632361192764
1999-11-25,258.7672901357371
1999-11-26,260.43099170835916
1999-11-29,256.7609366765875
1999-11-30,264.0698521866252
1999-12-01,262.3656821523351
1999-12-02,264.2414920979988
1999-12-03,263.09949671761797
1999-12-06,266.14541403091096
1999-12-07,262.99815725056686
1999-12-08,265.1583362218597
1999-12-09,261.1213590518418
1999-12-10,258.040865339374
1999-12-13,258.6927796350302
1999-12-14,256.99037314424237
1999-12-15,252.07048244501195
1999-12-16,253.36195980530863
1999-12-17,254.09509538670883
1999-12-20,252.6810095995901
1999-12-21,253.30245891988187
1999-12-22,252.60328805317607
1999-12-23,250.63620451571754
1999-12-24,248.81415156817334
1999-12-27,250.85664893055664
1999-12-28,252.30655938119867
1999-12-29,250.56720421156032
1999-12-30,256.74755750759795
1999-12-31,258.33716813295985
2000-01-03,259.8904328819512
2000-01-04,262.2455225593312
2000-01-05,255.20386317960617
2000-01-06,249.2066963834712
2000-01-07,254.312232588983
2000-01-10,258.18029971238144
2000-01-11,254.82313980773336
2000-01-12,253.86878704133935
2000-01-13,248.3834961527258
2000-01-14,242.46645169721103
2000-01-17,240.48541099827094
2000-01-18,242.3831596263604
2000-01-19,239.35630671319512
2000-01-20,236.908675397951
2000-01-21,237.69539381803096
2000-01-24,239.88752841418722
2000-01-25,238.91376972382392
2000-01-26,240.09215374600214
2000-01-27,235.46925906173072
2000-01-28,237.5793181148114
2000-01-31,235.9212444458024
2000-02-01,229.4932299414747
2000-02-02,225.34936235796093
2000-02-03,228.73469630383275
2000-02-04,229.6992180529793
2000-02-07,230.4377913196844
2000-02-08,226.74832439035032
2000-02-09,224.8312854382346
2000-02-10,218.9296965261483
2000-02-11,215.628684953854
2000-02-14,211.31077762345822
2000-02-15,209.09107773320457
2000-02-16,210.59245963355892
2000-02-17,212.05764810151985
2000-02-18,218.46979116310692
2000-02-21,217.13833333322128
2000-02-22,208.97308786430315
2000-02-23,207.6717493870407
2000-02-24,204.23863785480026
2000-02-25,201.4963324834133
2000-02-28,196.5899564187456
2000-02-29,198.20326927578444
2000-03-01,193.10815443607547
2000-03-02,191.4279754915613
2000-03-03,195.5120382497103
2000-03-06,198.72914198990742
2000-03-07,203.70862675720906
2000-03-08,204.26923084780609
2000-03-09,207.84105154308511
2000-03-10,205.5088943154602
2000-03-13,206.5665194211405
2000-03-14,207.3384057525863
2000-03-15,204.94368469105473
2000-03-16,197.8851946123341
2000-03-17,201.77346693098545
2000-03-20,198.41702342015407
2000-03-21,195.47115379853443
2000-03-22,194.27478719868316
2000-03-23,198.38540920718162
2000-03-24,200.9694239752461
2000-03-27,205.58656207800416
2000-03-28,207.054142188499
2000-03-29,206.52920986420497
2000-03-30,206.39619769585653
2000-03-31,204.83276878096703
2000-04-03,202.9115501145602
2000-04-04,202.60835585025788
2000-04-05,197.85099002744607
2000-04-06,202.17123479348678
2000-04-07,207.2209078523387
2000-04-10,204.98574263916262
2000-04-11,204.82819201244806
2000-04-12,206.84706815338885
2000-04-13,207.2635900450011
2000-04-14,217.02415423689018
2000-04-17,204.22880782035654
2000-04-18,221.01787008315577
2000-04-19,223.7085790708547
2000-04-20,224.30286852160458
2000-04-21,224.79834254738682
2000-04-24,225.53680383906718
2000-04-25,222.00112084523985
2000-04-26,221.03578099762345
2000-04-27,220.61153458260165
2000-04-28,226.21913177950975
2000-05-01,225.53549747846526
2000-05-02,225.93374250821253
2000-05-03,222.48213382006415
2000-05-04,223.33107190373062
2000-05-05,222.85478903186817
2000-05-08,219.0870906548371
2000-05-09,222.24481045535325
2000-05-10,227.7493028724778
2000-05-11,228.08872994628453
2000-05-12,254.29954557291896
2000-05-15,257.7342371468226
2000-05-16,270.41171361021776
2000-05-17,263.57549412849147
2000-05-18,276.2793524860445
2000-05-19,271.6920917026241
2000-05-22,267.1716496582696
2000-05-23,257.0609571590661
2000-05-24,249.41749127753988
2000-05-25,243.1436064238082
2000-05-26,247.25008760253243
2000-05-29,256.02305448084377
2000-05-30,253.29512332187062
2000-05-31,259.41042493519933
2000-06-01,262.27657352935023
2000-06-02,269.761144706091
2000-06-05,274.3425522585588
2000-06-06,274.37718908395
2000-06-07,278.7466792681704
2000-06-08,274.1645982637681
2000-06-09,275.7171335153032
2000-06-12,277.17921540485986
2000-06-13,276.4549842860403
2000-06-14,277.30064096015366
2000-06-15,279.23832226778126
2000-06-16,283.1023396492645
2000-06-19,288.0568467834479
