Date,POLAND IMI VALUE
1997-03-11,320.63480404812583
1997-03-12,320.36632280854764
1997-03-13,316.64380467984125
1997-03-14,299.5727087302707
1997-03-17,300.9499537398272
1997-03-18,304.73641602460185
1997-03-19,298.9173387777518
1997-03-20,294.84774636258805
1997-03-21,291.60038544709
1997-03-24,295.3438028040771
1997-03-25,295.92394901216284
1997-03-26,295.0863966381575
1997-03-27,302.3233354202382
1997-03-28,302.24958602958446
1997-03-31,302.24958602958446
1997-04-01,288.6475488799322
1997-04-02,284.2781632656104
1997-04-03,284.4308972290838
1997-04-04,284.14049557453086
1997-04-07,285.35742509764856
1997-04-08,293.1977966974467
1997-04-09,293.39924856220233
1997-04-10,290.1110170066233
1997-04-11,288.97652720210453
1997-04-14,282.04513072464954
1997-04-15,283.6152916720074
1997-04-16,288.24108925785794
1997-04-17,286.1271463200498
1997-04-18,288.0630639110484
1997-04-21,293.53534685957777
1997-04-22,293.17608073042476
1997-04-23,297.29222950594715
1997-04-24,296.0651039648461
1997-04-25,290.6750512752731
1997-04-28,284.6427546848079
1997-04-29,284.78877881205534
1997-04-30,287.5863441890273
1997-05-01,287.5636136844281
1997-05-02,287.882168091105
1997-05-05,291.1032513990806
1997-05-06,292.5768790514359
1997-05-07,285.79683678964926
1997-05-08,281.96109138919746
1997-05-09,283.8381594100905
1997-05-12,279.95718115821364
1997-05-13,279.78399193002076
1997-05-14,280.6401232186802
1997-05-15,287.13784731339354
1997-05-16,288.8515070186226
1997-05-19,290.77468957685636
1997-05-20,289.59551069616276
1997-05-21,289.12879372116146
1997-05-22,285.462904237619
1997-05-23,279.86238277320126
1997-05-26,274.3783856045494
1997-05-27,270.0353895760945
1997-05-28,275.14921730373004
1997-05-29,274.6325051585587
1997-05-30,277.21153584384973
1997-06-02,280.29351700481544
1997-06-03,279.2772215041502
1997-06-04,275.1830045071362
1997-06-05,270.8371505725106
1997-06-06,273.26007770118974
1997-06-09,274.94938557508544
1997-06-10,274.92661013017084
1997-06-11,279.1962603344578
1997-06-12,284.07694910161445
1997-06-13,283.0581165825652
1997-06-16,279.7365244408281
1997-06-17,276.68990933672313
1997-06-18,274.6639027521692
1997-06-19,276.7079486862281
1997-06-20,274.11452447882186
1997-06-23,272.15192414799196
1997-06-24,269.5665861777665
1997-06-25,268.6750613587714
1997-06-26,256.14940484854014
1997-06-27,254.53144632303992
1997-06-30,251.5399709566857
1997-07-01,252.00699025581375
1997-07-02,249.00139171967956
1997-07-03,251.87643695947773
1997-07-04,255.20669924303624
1997-07-07,258.25435798559056
1997-07-08,256.9244344717585
1997-07-09,258.37982397196237
1997-07-10,260.93297483375375
1997-07-11,257.4486624662598
1997-07-14,244.57566174411974
1997-07-15,229.87127213080723
1997-07-16,236.64504809597446
1997-07-17,236.20569259240614
1997-07-18,237.4495240771465
1997-07-21,236.03222288498696
1997-07-22,234.8540392822969
1997-07-23,235.38464211710792
1997-07-24,233.47348645050843
1997-07-25,232.66516028445776
1997-07-28,228.12683585256795
1997-07-29,226.72717121981447
1997-07-30,226.98805805490304
1997-07-31,230.24160953647868
1997-08-01,228.14090870643253
1997-08-04,227.1381779147616
1997-08-05,229.33819312355445
1997-08-06,231.47428257144315
1997-08-07,238.7763069659099
1997-08-08,255.12162054920518
1997-08-11,266.5142523058886
1997-08-12,262.9870755084462
1997-08-13,265.28453145859226
1997-08-14,260.1050634984966
1997-08-15,260.1050634984966
1997-08-18,254.5452917242606
1997-08-19,254.29147201342127
1997-08-20,258.72047907143747
1997-08-21,257.6840420908646
1997-08-22,257.9739419781231
1997-08-25,256.5437941235833
1997-08-26,257.70181729815937
1997-08-27,260.3080014635614
1997-08-28,262.0237146976231
1997-08-29,260.9181497499382
1997-09-01,255.57225481509673
1997-09-02,257.44840561800504
1997-09-03,265.3294657688977
1997-09-04,263.578362035193
1997-09-05,264.1235068701488
1997-09-08,264.9135373732146
1997-09-09,266.08821122130087
1997-09-10,270.3912916780623
1997-09-11,266.53840180422526
1997-09-12,270.1729210461792
1997-09-15,275.949603202893
1997-09-16,276.3870815483622
1997-09-17,280.3239420627728
1997-09-18,278.25056526328837
1997-09-19,283.3913209000555
1997-09-22,284.935031927899
1997-09-23,282.58415541160326
1997-09-24,278.79209040079706
1997-09-25,277.4719832566791
1997-09-26,275.32997398662616
1997-09-29,273.5439009461191
1997-09-30,273.3480786833558
1997-10-01,273.63667854693153
1997-10-02,274.9263492242428
1997-10-03,275.4963542103321
1997-10-06,267.0052037010651
1997-10-07,271.6909374877825
1997-10-08,273.8657338186848
1997-10-09,275.74889056886644
1997-10-10,277.0884179927761
1997-10-13,277.9273911405048
1997-10-14,282.8926512256609
1997-10-15,285.0161490233072
1997-10-16,285.9339864281995
1997-10-17,279.21829363677944
1997-10-20,280.1093653776754
1997-10-21,278.58617310557895
1997-10-22,279.13433866791155
1997-10-23,276.82680409316396
1997-10-24,264.8088854790061
1997-10-27,251.51891988853532
1997-10-28,224.10351380201658
1997-10-29,245.94896379140212
1997-10-30,234.36667768522395
1997-10-31,234.9848130177112
1997-11-03,241.70595249976884
1997-11-04,244.60512693315366
1997-11-05,241.83714863245308
1997-11-06,240.72977011840374
1997-11-07,233.01929930292457
1997-11-10,232.68736297913122
1997-11-11,232.68736297913122
1997-11-12,223.94342180173192
1997-11-13,210.72752023129738
1997-11-14,215.33435098013499
1997-11-17,219.61092052140407
1997-11-18,222.02850429225418
1997-11-19,208.52249964242418
1997-11-20,210.86321828501477
1997-11-21,214.366120245332
1997-11-24,209.74575366062626
1997-11-25,205.0434026248526
1997-11-26,205.70698217306304
1997-11-27,203.98830337827013
1997-11-28,203.48686553629824
1997-12-01,204.12913171788304
1997-12-02,211.31375054370747
1997-12-03,213.03703626266247
1997-12-04,213.6792602841528
1997-12-05,216.10870382452813
1997-12-08,213.67516434620893
1997-12-09,211.8868198565503
1997-12-10,210.07143874288627
1997-12-11,201.51629792703207
1997-12-12,198.74713025695198
1997-12-15,200.23016477067057
1997-12-16,203.50309994553095
1997-12-17,205.50471238066578
1997-12-18,201.31879987248408
1997-12-19,198.92149207261392
1997-12-22,199.1287303889988
1997-12-23,197.74172087376172
1997-12-24,197.96790528425504
1997-12-25,197.96790528425504
1997-12-26,197.96790528425504
1997-12-29,205.55729585872933
1997-12-30,211.61646067190756
1997-12-31,213.57437020217606
1998-01-01,213.57437020217606
1998-01-02,213.42300636787257
1998-01-05,217.63394368266728
1998-01-06,215.23464736024383
1998-01-07,202.9451358018108
1998-01-08,206.06016151454426
1998-01-09,201.31234047532826
1998-01-12,187.73112221256608
1998-01-13,194.80093864960318
1998-01-14,198.6394637472856
1998-01-15,194.18503187115752
1998-01-16,197.720722085392
1998-01-19,206.2456472847706
1998-01-20,204.53497163974697
1998-01-21,204.28912529203387
1998-01-22,201.7049065999524
1998-01-23,203.63457669983174
1998-01-26,205.07112401915856
1998-01-27,204.9675386133373
1998-01-28,208.6532201570407
1998-01-29,213.31784006391572
1998-01-30,219.5128127394947
1998-02-02,228.04849226958768
1998-02-03,233.94064971164778
1998-02-04,234.67492922630626
1998-02-05,237.47420764352955
1998-02-06,243.61388612254737
1998-02-09,253.92105119826957
1998-02-10,251.0673891933883
1998-02-11,250.33444201973157
1998-02-12,249.4727523047565
1998-02-13,242.06360180742575
1998-02-16,246.17974534704894
1998-02-17,243.49476371357764
1998-02-18,247.98246366657978
1998-02-19,255.57250210480913
1998-02-20,257.89029503597726
1998-02-23,262.648674632228
1998-02-24,262.4876153850072
1998-02-25,260.0492858294008
1998-02-26,266.45159923922
1998-02-27,269.6713416736077
1998-03-02,269.41467605777945
1998-03-03,274.919295872702
1998-03-04,268.3524853702679
1998-03-05,259.48583421487325
1998-03-06,260.546570436901
1998-03-09,273.68193245763604
1998-03-10,284.2372172538126
1998-03-11,291.04857871629423
1998-03-12,284.2483877247611
1998-03-13,292.3412058105459
1998-03-16,284.382814822103
1998-03-17,283.93315186720247
1998-03-18,281.5184383126754
1998-03-19,282.7332489222956
1998-03-20,282.9753916033244
1998-03-23,283.5231577266236
1998-03-24,278.85655267515057
1998-03-25,273.98879606444035
1998-03-26,276.76406857899224
1998-03-27,268.53566033215276
1998-03-30,268.02736576011745
1998-03-31,259.07100157651183
1998-04-01,264.26839194892045
1998-04-02,262.89638506568696
1998-04-03,262.44003375355214
1998-04-06,265.6592949459347
1998-04-07,275.4761927386271
1998-04-08,276.2963639931461
1998-04-09,271.6176737312011
1998-04-10,271.6176737312011
1998-04-13,272.25322254367546
1998-04-14,279.47588410720164
1998-04-15,282.7509289837421
1998-04-16,282.3559674507801
1998-04-17,276.5767249859724
1998-04-20,277.36225526704305
1998-04-21,271.2432104928216
1998-04-22,277.2228866850381
1998-04-23,280.18180110493955
1998-04-24,286.40317141921435
1998-04-27,291.25569633735495
1998-04-28,282.16736511046315
1998-04-29,283.95592800535997
1998-04-30,289.64656205377156
1998-05-01,289.64656205377156
1998-05-04,294.93087878546305
1998-05-05,299.1789748000887
1998-05-06,296.28870632997894
1998-05-07,291.7963660171402
1998-05-08,290.5592505104246
1998-05-11,293.344569817559
1998-05-12,289.1086646200406
1998-05-13,281.3579353550142
1998-05-14,277.85953368703554
1998-05-15,274.11643728053554
1998-05-18,269.5492198091365
1998-05-19,261.6711156054007
1998-05-20,262.59715491362385
1998-05-21,276.49712828826017
1998-05-22,278.28686509430986
1998-05-25,273.39565817454144
1998-05-26,262.6526238155073
1998-05-27,251.25377191183253
1998-05-28,253.80927388010767
1998-05-29,250.1092982742724
1998-06-01,237.26044131897106
1998-06-02,231.1894848074892
1998-06-03,241.01060175789283
1998-06-04,250.83250529231796
1998-06-05,257.639434019987
1998-06-08,264.39756355486884
1998-06-09,261.21915526400824
1998-06-10,251.87770593703743
1998-06-11,253.15073405368676
1998-06-12,249.1924425475168
1998-06-15,236.8978650797624
1998-06-16,242.59270661999153
1998-06-17,253.54125085974775
1998-06-18,264.03399597371043
1998-06-19,258.3633115043714
1998-06-22,258.88745666511215
1998-06-23,260.8089137899429
1998-06-24,257.67351595933957
1998-06-25,259.42419536222695
1998-06-26,255.23240244158407
1998-06-29,255.25634644690163
1998-06-30,258.78395536199986
1998-07-01,260.2078931718151
1998-07-02,265.2573562584441
1998-07-03,267.59410553960095
1998-07-06,271.5623821169333
1998-07-07,276.0195439046888
1998-07-08,270.57376781652334
1998-07-09,265.48671010789695
1998-07-10,265.89512575677287
1998-07-13,274.0497100214462
1998-07-14,288.96162011372127
1998-07-15,289.9861915505824
1998-07-16,285.91694135688425
1998-07-17,295.79496361827677
1998-07-20,295.89568721654456
1998-07-21,297.77628746951183
1998-07-22,288.9536269044789
1998-07-23,285.69460955464865
1998-07-24,288.82872487130226
1998-07-27,286.02215893371755
1998-07-28,280.94747511051077
1998-07-29,274.68670657509534
1998-07-30,276.81995803617906
1998-07-31,278.2968994354899
1998-08-03,267.9402971067244
1998-08-04,265.78970357927454
1998-08-05,259.2377724649842
1998-08-06,261.4089601349701
1998-08-07,257.45158418211
1998-08-10,260.3031848870316
1998-08-11,250.98666944238366
1998-08-12,240.93519683381027
1998-08-13,232.453311299
1998-08-14,235.32556901257277
1998-08-17,229.22183393130683
1998-08-18,238.68629915572544
1998-08-19,237.5964413587654
1998-08-20,226.29665915489952
1998-08-21,216.83664916335624
1998-08-24,219.05604853704028
1998-08-25,218.68499293587297
1998-08-26,209.12626706179572
1998-08-27,192.798598081865
1998-08-28,173.6586929467484
1998-08-31,175.5121170210336
1998-09-01,165.16907654008997
1998-09-02,181.5710108786257
1998-09-03,181.76353913924748
1998-09-04,181.46477959158588
1998-09-07,192.20920550071665
1998-09-08,197.45173687052787
1998-09-09,196.01993968644436
1998-09-10,192.02983177329554
1998-09-11,179.81232896069898
1998-09-14,188.45152357665145
1998-09-15,189.60091845466775
1998-09-16,187.8962203987138
1998-09-17,184.82128632770093
1998-09-18,178.08839528743246
1998-09-21,174.5833566690718
1998-09-22,177.5858239548264
1998-09-23,182.35299153463615
1998-09-24,194.85804737352464
1998-09-25,185.23268978702987
1998-09-28,187.15540303314634
1998-09-29,184.11077814216682
1998-09-30,177.02094088403973
1998-10-01,164.542293530338
1998-10-02,156.36012987089362
1998-10-05,158.0232159672703
1998-10-06,155.22392305667285
1998-10-07,161.3423377918638
1998-10-08,157.93254878636776
1998-10-09,155.45362559559123
1998-10-12,162.65666922240803
1998-10-13,159.18803131632998
1998-10-14,159.37918596660077
1998-10-15,161.9946742253625
1998-10-16,166.87774464837995
1998-10-19,162.26091289981258
1998-10-20,161.44036020914749
1998-10-21,163.97260127849367
1998-10-22,168.42830279862082
1998-10-23,175.74997984608183
1998-10-26,184.51275620466487
1998-10-27,189.46676907588866
1998-10-28,181.17020669881646
1998-10-29,180.92093407959277
1998-10-30,188.21635430700027
1998-11-02,201.03851896265778
1998-11-03,203.69237172774837
1998-11-04,201.6339769709451
1998-11-05,210.28690789825552
1998-11-06,209.60231015458922
1998-11-09,208.34348197983053
1998-11-10,200.90236363243517
1998-11-11,200.8147226420473
1998-11-12,197.18889802354732
1998-11-13,196.75436766877087
1998-11-16,212.3781987649379
1998-11-17,205.12542757280505
1998-11-18,200.78912772952984
1998-11-19,197.75007277222744
1998-11-20,197.38427357856537
1998-11-23,199.87719139064868
1998-11-24,198.50092087146723
1998-11-25,192.15669289981446
1998-11-26,193.33311635058408
1998-11-27,190.4414911166619
1998-11-30,185.67111161026565
1998-12-01,181.1819882244162
1998-12-02,181.23169537873213
1998-12-03,181.75659770524808
1998-12-04,185.28883025430915
1998-12-07,193.8945568560953
1998-12-08,190.70439562059215
1998-12-09,192.68524534477777
1998-12-10,195.27774132642924
1998-12-11,191.67893311786327
1998-12-14,189.038599269281
1998-12-15,190.18150238066184
1998-12-16,188.34892854028672
1998-12-17,187.91466349826058
1998-12-18,189.23152457706163
1998-12-21,189.95099026734792
1998-12-22,194.4264396307741
1998-12-23,198.4378328531923
1998-12-24,197.9817194606264
1998-12-25,197.9817194606264
1998-12-28,202.59133220789877
1998-12-29,202.18201682798906
1998-12-30,198.951760107151
1998-12-31,198.23067808555734
1999-01-01,198.23067808555734
1999-01-04,207.02720607535315
1999-01-05,214.25105033323746
1999-01-06,215.21123052085508
1999-01-07,226.56797246726592
1999-01-08,227.67948324560345
1999-01-11,231.53814351835072
1999-01-12,225.21247238440523
1999-01-13,212.6915133136512
1999-01-14,200.91479552907435
1999-01-15,195.06921429617202
1999-01-18,212.72617176737384
1999-01-19,220.5859228688693
1999-01-20,225.8800369460808
1999-01-21,238.10471955456097
1999-01-22,222.8656750784674
1999-01-25,214.87839981263676
1999-01-26,229.259023235919
1999-01-27,233.49303802143513
1999-01-28,227.46811218922747
1999-01-29,236.5330174973428
1999-02-01,235.4337714679944
1999-02-02,228.74532779073982
1999-02-03,228.32826288654869
1999-02-04,234.9083563763132
1999-02-05,227.05157490735627
1999-02-08,223.5855900864805
1999-02-09,225.4544795553296
1999-02-10,217.3610128934853
1999-02-11,218.64604223838694
1999-02-12,225.66367077203253
1999-02-15,216.17544285671522
1999-02-16,218.07019643563228
1999-02-17,219.10443382065142
1999-02-18,218.16908043635706
1999-02-19,212.77226896559105
1999-02-22,207.47488459221748
1999-02-23,207.80441496117913
1999-02-24,200.1808860988346
1999-02-25,194.98110247463867
1999-02-26,189.53589639292417
1999-03-01,196.53486477587208
1999-03-02,192.52351090830885
1999-03-03,192.4947857814429
1999-03-04,190.8985348511837
1999-03-05,193.46463556139776
1999-03-08,200.60116470673032
1999-03-09,206.1409757296556
1999-03-10,204.15727511068854
1999-03-11,201.97940209643158
1999-03-12,207.48164142304984
1999-03-15,205.91003584448526
1999-03-16,201.36703842433135
1999-03-17,199.86338921730967
1999-03-18,202.01053003204092
1999-03-19,207.51650626077472
1999-03-22,205.9273747406302
1999-03-23,205.01880605295946
1999-03-24,191.36829655599183
1999-03-25,197.6313103598688
1999-03-26,200.00942632892836
1999-03-29,197.03867602762588
1999-03-30,200.3288286513349
1999-03-31,195.45072107710035
1999-04-01,195.02210838329978
1999-04-02,195.87373331073775
1999-04-05,195.14331541150568
1999-04-06,199.8120288479073
1999-04-07,204.98897202840718
1999-04-08,206.71126435507355
1999-04-09,209.76747580347399
1999-04-12,207.50176837634422
1999-04-13,209.89792264373838
1999-04-14,208.70389423265593
1999-04-15,205.13934129112926
1999-04-16,206.66829777899804
1999-04-19,214.22825699228025
1999-04-20,217.23823716495897
1999-04-21,216.85896097730446
1999-04-22,218.6820631392067
1999-04-23,220.4023642058744
1999-04-26,219.31085064917914
1999-04-27,221.10903853473005
1999-04-28,220.91734104742017
1999-04-29,215.9140234142299
1999-04-30,222.06640787069978
1999-05-03,222.46044205450076
1999-05-04,229.77395695054645
1999-05-05,227.1675925772849
1999-05-06,230.86585481154793
1999-05-07,230.71884194370492
1999-05-10,229.30582634462678
1999-05-11,226.12588730671874
1999-05-12,226.20994588995188
1999-05-13,222.66340303667465
1999-05-14,223.92999107596242
1999-05-17,219.6651955525612
1999-05-18,223.4778177715661
1999-05-19,228.4599271607841
1999-05-20,227.01975811399356
1999-05-21,233.15123466671173
1999-05-24,231.7014880827286
1999-05-25,227.14051216388805
1999-05-26,224.6927352725641
1999-05-27,226.64751388701987
1999-05-28,222.98383138354674
1999-05-31,223.66499077683414
1999-06-01,223.19836411512404
1999-06-02,224.01162040090188
1999-06-03,224.57284204790398
1999-06-04,223.62043134195056
1999-06-07,225.57020370306302
1999-06-08,225.79764109971993
1999-06-09,223.85120083715765
1999-06-10,231.683674306258
1999-06-11,235.1493519894819
1999-06-14,241.1978715600799
1999-06-15,243.40694459207427
1999-06-16,241.5795826545145
1999-06-17,244.41882086620154
1999-06-18,246.73950452563574
1999-06-21,249.0947911718136
1999-06-22,251.31521611371426
1999-06-23,246.39557232102842
1999-06-24,249.26963811983475
1999-06-25,251.60875357057733
1999-06-28,254.9395943572051
1999-06-29,253.92870613251785
1999-06-30,251.37403917516053
1999-07-01,265.3745215634249
1999-07-02,264.2560154528668
1999-07-05,264.2811949383252
1999-07-06,263.47125936967205
1999-07-07,260.6251920428749
1999-07-08,264.3230826097981
1999-07-09,268.8181195000854
1999-07-12,273.50853126263223
1999-07-13,267.8095766751753
1999-07-14,268.9340217247266
1999-07-15,279.33206174918104
1999-07-16,273.7823001468255
1999-07-19,271.7800757656497
1999-07-20,272.5267010003573
1999-07-21,265.75555295248273
1999-07-22,265.5663127478076
1999-07-23,264.93719109689147
1999-07-26,270.0992759415848
1999-07-27,262.3891381116072
1999-07-28,265.87251295496964
1999-07-29,268.18564687510474
1999-07-30,265.7468664439145
1999-08-02,264.33656990319827
1999-08-03,261.82138727707724
1999-08-04,260.9759941128966
1999-08-05,256.6331068908843
1999-08-06,255.6761419483543
1999-08-09,252.7843004077894
1999-08-10,250.16272193826762
1999-08-11,249.05204902489416
1999-08-12,254.02018333317355
1999-08-13,252.5504032279543
1999-08-16,255.2978468885632
1999-08-17,249.72622959462367
1999-08-18,252.85664436807943
1999-08-19,254.1999822392538
1999-08-20,252.75374640485143
1999-08-23,256.00347713363664
1999-08-24,256.26840828743474
1999-08-25,258.44300048540714
1999-08-26,260.53939022531057
1999-08-27,257.72274023979327
1999-08-30,257.38149235454443
1999-08-31,256.0349390856274
1999-09-01,256.78918966355684
1999-09-02,252.3993906464659
1999-09-03,250.42292865857368
1999-09-06,248.55088691709244
1999-09-07,240.3611276408382
1999-09-08,240.6980264513145
1999-09-09,239.71120563756594
1999-09-10,241.45820749082424
1999-09-13,237.90866519261255
1999-09-14,232.28566875307746
1999-09-15,224.2765309003996
1999-09-16,221.12359818965382
1999-09-17,226.19321926320646
1999-09-20,229.04301640585157
1999-09-21,223.25452657131325
1999-09-22,218.49721686023642
1999-09-23,214.91684948867484
1999-09-24,209.05455868244326
1999-09-27,206.1287802361932
1999-09-28,208.31074477708418
1999-09-29,207.00180570004
1999-09-30,204.16713050151262
1999-10-01,206.01040996025208
1999-10-04,208.27425731245538
1999-10-05,213.82052957204974
1999-10-06,212.77787226132335
1999-10-07,216.47407012240149
1999-10-08,215.03924904205468
1999-10-11,215.86372984741604
1999-10-12,213.20082683552332
1999-10-13,209.85854710762922
1999-10-14,210.68227725866208
1999-10-15,213.36180395144905
1999-10-18,205.3707431079132
1999-10-19,204.21424849061253
1999-10-20,207.83533329854006
1999-10-21,212.36062417944115
1999-10-22,212.74678689226153
1999-10-25,213.57010353652296
1999-10-26,209.86109915511597
1999-10-27,206.3730459324168
1999-10-28,205.96498340799158
1999-10-29,210.7421511341091
1999-11-01,210.76712354211176
1999-11-02,210.06146006578567
1999-11-03,206.82050579079453
1999-11-04,208.40143762887584
1999-11-05,203.0042720928715
1999-11-08,203.61595652548408
1999-11-09,203.94128153185486
1999-11-10,201.79417629011175
1999-11-11,203.32738744836513
1999-11-12,202.97150520662353
1999-11-15,204.60583489202202
1999-11-16,208.86493738945595
1999-11-17,214.5833882901655
1999-11-18,214.477590608773
1999-11-19,222.7540019194389
1999-11-22,227.4197219498804
1999-11-23,225.5968735473587
1999-11-24,224.50651384887288
1999-11-25,226.53850469956328
1999-11-26,226.80078429231583
1999-11-29,218.18404814261328
1999-11-30,220.03967603189443
1999-12-01,224.90788242153374
1999-12-02,229.1391004303482
1999-12-03,226.75976590288442
1999-12-06,231.2099200859237
1999-12-07,231.93938855029162
1999-12-08,236.97171924502024
1999-12-09,240.6870395612933
1999-12-10,247.05747044558427
1999-12-13,241.77731762167804
1999-12-14,238.23443293650305
1999-12-15,236.68470450009377
1999-12-16,237.16684004207687
1999-12-17,239.53644417841295
1999-12-20,245.7564084903714
1999-12-21,245.90763686520745
1999-12-22,249.63252039112643
1999-12-23,251.97653007723974
1999-12-24,251.97653007723974
1999-12-27,259.67251793789075
1999-12-28,260.53592794669134
1999-12-29,256.80081803830836
1999-12-30,256.61473048900524
1999-12-31,256.61473048900524
2000-01-03,269.7467623369985
2000-01-04,263.6504245064714
2000-01-05,250.07957139476454
2000-01-06,257.0357110212969
2000-01-07,269.6908065971414
2000-01-10,281.83312801720217
2000-01-11,281.49915942899213
2000-01-12,275.1636788060775
2000-01-13,285.36287438040813
2000-01-14,291.97886198522343
2000-01-17,286.72345459615525
2000-01-18,291.22446466392927
2000-01-19,281.5990238832266
2000-01-20,284.5895804130335
2000-01-21,284.53215239378807
2000-01-24,286.32980865314454
2000-01-25,272.1442252824528
2000-01-26,272.1587154021083
2000-01-27,272.32055209578004
2000-01-28,273.56494568935886
2000-01-31,263.82822117816374
2000-02-01,265.32461895511256
2000-02-02,263.57476913779067
2000-02-03,271.8676732420326
2000-02-04,286.7492092639285
2000-02-07,282.0858885390457
2000-02-08,286.0264509903035
2000-02-09,293.5605725024531
2000-02-10,281.1322340233671
2000-02-11,283.7025030232764
2000-02-14,269.030347408124
2000-02-15,280.46011142561696
2000-02-16,283.09703124796226
2000-02-17,281.37392780693483
2000-02-18,289.5377543178906
2000-02-21,279.1590579940831
2000-02-22,287.1123105026976
2000-02-23,297.0890877942213
2000-02-24,296.32442658433433
2000-02-25,294.32870275597736
2000-02-28,276.6105599482511
2000-02-29,284.02293629130213
2000-03-01,291.7510970138703
2000-03-02,287.18405449220097
2000-03-03,287.71445605768423
2000-03-06,294.5448389690884
2000-03-07,291.1581351966084
2000-03-08,286.426378517491
2000-03-09,297.55606668145725
2000-03-10,300.3293126401089
2000-03-13,292.7384341718869
2000-03-14,289.10486280246096
2000-03-15,292.20252947910996
2000-03-16,295.600132683485
2000-03-17,299.7077413051149
2000-03-20,296.21761062982887
2000-03-21,296.93566371190803
2000-03-22,298.4821221446526
2000-03-23,303.9104019463461
2000-03-24,309.5344286186955
2000-03-27,313.8187676114415
2000-03-28,309.0874927195376
2000-03-29,305.03672859329953
2000-03-30,297.6653133130964
2000-03-31,292.6126802280929
2000-04-03,297.3662948187627
2000-04-04,283.48391633289276
2000-04-05,278.7080348108321
2000-04-06,277.03515124333813
2000-04-07,288.73182534998375
2000-04-10,288.68596293299646
2000-04-11,281.6953136730533
2000-04-12,281.9200102341862
2000-04-13,277.0349007577758
2000-04-14,275.8511390494272
2000-04-17,251.25171463317056
2000-04-18,262.57336888906644
2000-04-19,261.09042141217293
2000-04-20,252.85023945220948
2000-04-21,252.85023945220948
2000-04-24,252.90914457497058
2000-04-25,252.59335862989272
2000-04-26,257.28790843243974
2000-04-27,252.40698553314286
2000-04-28,253.23192422193065
2000-05-01,253.2885756591168
2000-05-02,253.2885756591168
2000-05-03,252.44145667697927
2000-05-04,249.63872419683392
2000-05-05,242.81750094855067
2000-05-08,248.6795384253204
2000-05-09,249.84453792834924
2000-05-10,252.30418301991907
2000-05-11,250.2355088986885
2000-05-12,255.04058384328403
2000-05-15,257.94097397594624
2000-05-16,256.5700734021049
2000-05-17,255.7278002831909
2000-05-18,254.7306986059854
2000-05-19,249.84664829178666
2000-05-22,245.53055291309465
2000-05-23,243.17113570718038
2000-05-24,234.63996369696164
2000-05-25,236.12353189487501
2000-05-26,234.51219277505325
2000-05-29,234.74482783224238
2000-05-30,247.1466016254457
2000-05-31,252.57236987890167
2000-06-01,254.13801881364074
2000-06-02,260.0453113439567
2000-06-05,264.97262163621144
2000-06-06,258.3168936378377
2000-06-07,256.73545866886275
2000-06-08,257.5663542296357
2000-06-09,254.24433426322673
2000-06-12,254.3176790740582
2000-06-13,250.8268054543754
2000-06-14,256.54924597182486
2000-06-15,254.45666295952677
2000-06-16,253.7393533673017
2000-06-19,251.8236567262321
2000-06-20,253.64792302767214
2000-06-21,255.08105881736856
2000-06-22,254.79144081133123
2000-06-23,252.50690740716112
2000-06-26,251.42090480021344
2000-06-27,257.8698862054761
2000-06-28,256.4780759080686
2000-06-29,257.63078560309077
2000-06-30,256.5128794323757
