Date,CHILE IMI VALUE
1997-07-14,332.7787253958764
1997-07-15,328.1605188944925
1997-07-16,329.84986523577686
1997-07-17,329.1105020714609
1997-07-18,325.6199717030923
1997-07-21,320.6929324503512
1997-07-22,323.79843214681455
1997-07-23,327.88073740415416
1997-07-24,330.8116898490631
1997-07-25,332.6676849211864
1997-07-28,330.1284510077983
1997-07-29,331.55074774219264
1997-07-30,331.802129847822
1997-07-31,331.3089896097557
1997-08-01,332.75497442054
1997-08-04,333.7107163884595
1997-08-05,330.537205316326
1997-08-06,332.5490807239394
1997-08-07,332.9726866543677
1997-08-08,332.26124901524133
1997-08-11,329.4199450720522
1997-08-12,327.19695080332497
1997-08-13,325.214170107295
1997-08-14,326.1543615969883
1997-08-15,326.1659320884759
1997-08-18,324.0327089026991
1997-08-19,325.79735541787045
1997-08-20,328.257753906006
1997-08-21,325.9625304582291
1997-08-22,321.68078291284746
1997-08-25,319.8449485791944
1997-08-26,319.3863456052831
1997-08-27,318.34916734732565
1997-08-28,315.8333218844714
1997-08-29,313.92964383870606
1997-09-01,313.88264963313173
1997-09-02,317.7003452975715
1997-09-03,323.2758017226251
1997-09-04,320.89099244701447
1997-09-05,318.91753991431267
1997-09-08,317.6626367341736
1997-09-09,319.2021755198359
1997-09-10,318.1541367950954
1997-09-11,318.1541367950954
1997-09-12,317.06391828863366
1997-09-15,315.5981713014868
1997-09-16,317.7983255197799
1997-09-17,318.54743686963985
1997-09-18,318.54743686963985
1997-09-19,318.54743686963985
1997-09-22,318.3932931607251
1997-09-23,315.5722355935757
1997-09-24,314.68631880207454
1997-09-25,311.35257708469317
1997-09-26,311.78622071355676
1997-09-29,311.5468566487067
1997-09-30,311.1834595666439
1997-10-01,310.59173221438266
1997-10-02,307.8644948389653
1997-10-03,307.466345313476
1997-10-06,305.02527707433154
1997-10-07,302.62659143326886
1997-10-08,300.3565381566894
1997-10-09,303.28497048616987
1997-10-10,301.5926940539573
1997-10-13,302.0127883529683
1997-10-14,300.4564394523658
1997-10-15,299.3986381548604
1997-10-16,300.11683735560285
1997-10-17,297.89411370583457
1997-10-20,297.6522366022911
1997-10-21,297.70480634080116
1997-10-22,300.0972405628941
1997-10-23,297.75398812354143
1997-10-24,295.21514326310256
1997-10-27,281.6979984174872
1997-10-28,278.6384444726845
1997-10-29,284.28048103800813
1997-10-30,283.95786500922065
1997-10-31,285.3340418960944
1997-11-03,288.4699326007575
1997-11-04,285.3098615652851
1997-11-05,286.446387454572
1997-11-06,284.0372506368744
1997-11-07,278.24634149692656
1997-11-10,278.38253366040846
1997-11-11,278.46909770002515
1997-11-12,273.67624156808984
1997-11-13,272.45594735122563
1997-11-14,271.7859474340907
1997-11-17,273.4237610582017
1997-11-18,270.5920476951174
1997-11-19,268.6064649908292
1997-11-20,269.0435014298706
1997-11-21,270.3221351037388
1997-11-24,269.3095085266528
1997-11-25,268.8321387942842
1997-11-26,266.9699480258372
1997-11-27,266.4345402594674
1997-11-28,264.4385838958082
1997-12-01,263.02248874729213
1997-12-02,265.37470272864
1997-12-03,264.8380735581536
1997-12-04,265.3220376570716
1997-12-05,264.0903325896132
1997-12-08,264.0903325896132
1997-12-09,259.8901530920625
1997-12-10,259.67332444179755
1997-12-11,259.69138690833773
1997-12-12,259.7977208463485
1997-12-15,257.42822460046136
1997-12-16,255.7258738135282
1997-12-17,256.60207075224395
1997-12-18,252.51206437883147
1997-12-19,250.20261211837376
1997-12-22,248.23324650407397
1997-12-23,246.06524164484614
1997-12-24,246.51001559030473
1997-12-25,246.3515162169002
1997-12-26,246.26220411368735
1997-12-29,247.99734134485652
1997-12-30,252.37295152053355
1997-12-31,253.69852037819146
1998-01-01,253.90401379479533
1998-01-02,254.70912752154496
1998-01-05,254.66873572792824
1998-01-06,250.41902116114943
1998-01-07,243.57682105248875
1998-01-08,231.3518203018478
1998-01-09,226.4449066081512
1998-01-12,222.17145649613843
1998-01-13,224.14898974389072
1998-01-14,224.09161972544248
1998-01-15,219.5603095996658
1998-01-16,222.47583239920687
1998-01-19,224.2493239167824
1998-01-20,222.41097311302067
1998-01-21,221.42280011695146
1998-01-22,218.93962464946736
1998-01-23,217.7438210198722
1998-01-26,219.1374707341649
1998-01-27,218.4651018232052
1998-01-28,218.74712310171034
1998-01-29,218.65740475098562
1998-01-30,221.7892331292097
1998-02-02,228.04667298057188
1998-02-03,226.1072245630942
1998-02-04,224.51505062710385
1998-02-05,222.81505003558183
1998-02-06,223.22144276466298
1998-02-09,223.88744014634312
1998-02-10,224.95819541088568
1998-02-11,225.49187081579007
1998-02-12,224.46171308217225
1998-02-13,226.51281372578154
1998-02-16,227.93174075662543
1998-02-17,231.98005538752182
1998-02-18,234.0752029360812
1998-02-19,234.42791182071358
1998-02-20,233.8474379795838
1998-02-23,233.07614321718154
1998-02-24,230.78161089362612
1998-02-25,229.86893166839684
1998-02-26,234.5977522982838
1998-02-27,237.67759922933507
1998-03-02,240.54974268411996
1998-03-03,240.9078437530453
1998-03-04,241.47192345549044
1998-03-05,241.18599834008145
1998-03-06,244.01192008363316
1998-03-09,243.6872335346045
1998-03-10,246.47824422638658
1998-03-11,249.47668335162408
1998-03-12,249.96323675257995
1998-03-13,252.8146101472921
1998-03-16,255.30641297210386
1998-03-17,255.30277716290706
1998-03-18,251.9824620227524
1998-03-19,251.82824840009664
1998-03-20,255.96414331674814
1998-03-23,256.23770194766456
1998-03-24,255.3361990505078
1998-03-25,254.66872325544117
1998-03-26,254.72925499682015
1998-03-27,254.2197624348095
1998-03-30,254.43946307354932
1998-03-31,255.4194065660871
1998-04-01,256.2216534141875
1998-04-02,256.6237910497879
1998-04-03,256.2464415502608
1998-04-06,256.40084707214567
1998-04-07,254.04106929993247
1998-04-08,253.38903918413487
1998-04-09,254.0236185541607
1998-04-10,253.91884026671076
1998-04-13,251.70601900904657
1998-04-14,251.85570968300507
1998-04-15,250.99852141136606
1998-04-16,249.44502807116476
1998-04-17,246.99301663096819
1998-04-20,243.75507889713327
1998-04-21,242.89175462916302
1998-04-22,244.25036763669195
1998-04-23,242.60765567320186
1998-04-24,240.55626167491445
1998-04-27,238.21676941326137
1998-04-28,240.0941213915881
1998-04-29,241.42025156189754
1998-04-30,242.70955941366896
1998-05-01,242.70955941366896
1998-05-04,243.54125646834152
1998-05-05,241.89879682536974
1998-05-06,241.506815254859
1998-05-07,241.8386165455196
1998-05-08,239.8613131204535
1998-05-11,237.95131768582615
1998-05-12,235.37773300532263
1998-05-13,232.39220525347403
1998-05-14,232.33738430218062
1998-05-15,231.84830655999932
1998-05-18,230.1237453863045
1998-05-19,229.62592906701445
1998-05-20,231.63901256169834
1998-05-21,231.68137075684714
1998-05-22,232.9067591184861
1998-05-25,232.00829612750525
1998-05-26,228.99438414871184
1998-05-27,227.27753607664837
1998-05-28,226.38171697589266
1998-05-29,225.69728036819635
1998-06-01,223.5424764274627
1998-06-02,221.811289737868
1998-06-03,222.41615745644393
1998-06-04,222.5336255607272
1998-06-05,223.42820955563926
1998-06-08,223.252743415982
1998-06-09,225.7604351725101
1998-06-10,223.24344013419335
1998-06-11,223.24344013419335
1998-06-12,220.35079890000446
1998-06-15,215.47078267734895
1998-06-16,213.4617965051252
1998-06-17,216.34710583611133
1998-06-18,215.20183728528855
1998-06-19,215.1691432787343
1998-06-22,212.95653563226546
1998-06-23,212.1140826946201
1998-06-24,209.9371880489326
1998-06-25,207.80088534207968
1998-06-26,204.58639485323644
1998-06-29,204.58639485323644
1998-06-30,204.01184066865522
1998-07-01,204.72899786977092
1998-07-02,201.3489102713035
1998-07-03,200.25559651163556
1998-07-06,199.2232265768896
1998-07-07,197.7265197337295
1998-07-08,199.4309016962297
1998-07-09,200.00588852134354
1998-07-10,200.0274332354916
1998-07-13,200.7718635384454
1998-07-14,203.20947646131967
1998-07-15,210.7909936430374
1998-07-16,213.09571557043748
1998-07-17,217.62552526918796
1998-07-20,216.5940508474053
1998-07-21,212.78883439315965
1998-07-22,211.0753792839907
1998-07-23,210.33718689786687
1998-07-24,209.45348541441993
1998-07-27,208.7139068423691
1998-07-28,208.07544465385396
1998-07-29,207.1877069280225
1998-07-30,206.78709773433033
1998-07-31,207.65824838473083
1998-08-03,206.71666329275212
1998-08-04,205.11276943913276
1998-08-05,204.21911855100487
1998-08-06,204.28140899413975
1998-08-07,203.19943806976295
1998-08-10,201.60175240678197
1998-08-11,197.66765231745038
1998-08-12,196.3740379304543
1998-08-13,194.88424102629423
1998-08-14,194.8710343337858
1998-08-17,191.150476176719
1998-08-18,189.77229378121598
1998-08-19,189.3186028591577
1998-08-20,184.91528446312114
1998-08-21,181.5283276281438
1998-08-24,180.76507094772757
1998-08-25,180.98229955520458
1998-08-26,175.41812302343928
1998-08-27,167.8380593600317
1998-08-28,168.3303455026779
1998-08-31,162.48995227644954
1998-09-01,165.2560161168666
1998-09-02,164.3731094550438
1998-09-03,159.93416115087882
1998-09-04,157.61964227315397
1998-09-07,159.15324220948077
1998-09-08,157.04986166536935
1998-09-09,155.37943365012833
1998-09-10,150.201575002539
1998-09-11,150.201575002539
1998-09-14,149.91086751134097
1998-09-15,153.94045522360133
1998-09-16,154.28418753268812
1998-09-17,152.0266778142315
1998-09-18,152.0266778142315
1998-09-21,152.84280806727742
1998-09-22,154.0989033532874
1998-09-23,159.74146278351938
1998-09-24,160.265716393582
1998-09-25,160.20948468926466
1998-09-28,162.8771755835196
1998-09-29,161.85897526219753
1998-09-30,159.82335035919607
1998-10-01,156.7936729745607
1998-10-02,158.90383166657946
1998-10-05,157.69933375501878
1998-10-06,157.70556184140256
1998-10-07,157.9607082933822
1998-10-08,154.31409480084776
1998-10-09,156.5666837238439
1998-10-12,156.5666837238439
1998-10-13,157.16288890380682
1998-10-14,158.0288213997063
1998-10-15,158.62597866426216
1998-10-16,159.90911038179522
1998-10-19,160.37472545797908
1998-10-20,162.89284663492754
1998-10-21,161.72227728942818
1998-10-22,163.87394657445563
1998-10-23,165.33582719214778
1998-10-26,165.5832378383742
1998-10-27,164.4135278396674
1998-10-28,164.05416746614398
1998-10-29,162.9340865089849
1998-10-30,167.9476550824295
1998-11-02,170.83959539589733
1998-11-03,174.96705214014344
1998-11-04,183.40330244184196
1998-11-05,184.72465800816187
1998-11-06,188.41359398762273
1998-11-09,186.83973188079312
1998-11-10,183.33841998879169
1998-11-11,188.9144114284788
1998-11-12,189.76295995666968
1998-11-13,188.29872343746587
1998-11-16,189.93844897961395
1998-11-17,190.28380316465132
1998-11-18,190.52658507348406
1998-11-19,194.58508825700488
1998-11-20,196.69726878470806
1998-11-23,198.10071923955013
1998-11-24,198.0078545088259
1998-11-25,196.69770740298594
1998-11-26,199.18316260204284
1998-11-27,201.71081662737583
1998-11-30,200.735789255673
1998-12-01,197.8799477725882
1998-12-02,191.4405823583581
1998-12-03,187.30234726602626
1998-12-04,184.27349092424322
1998-12-07,184.2028724577471
1998-12-08,184.2028724577471
1998-12-09,180.715903770837
1998-12-10,180.14056173545356
1998-12-11,178.41388704597892
1998-12-14,175.3518784027395
1998-12-15,177.7256812315809
1998-12-16,177.08500023029484
1998-12-17,178.7720994706503
1998-12-18,181.256542174324
1998-12-21,182.63113200088887
1998-12-22,181.053193212798
1998-12-23,180.7153833141199
1998-12-24,181.02278897754184
1998-12-25,180.98057146797066
1998-12-28,178.15721058461077
1998-12-29,179.17655722785528
1998-12-30,178.26792474823975
1998-12-31,178.26792474823975
1999-01-01,178.41357757914648
1999-01-04,179.9630935883739
1999-01-05,179.63545864048663
1999-01-06,180.36565003116465
1999-01-07,178.05835405145072
1999-01-08,177.30119428586235
1999-01-11,175.33877249107084
1999-01-12,171.8287042405324
1999-01-13,166.16012884322382
1999-01-14,163.72233666950532
1999-01-15,164.93142827420306
1999-01-18,165.7773860311693
1999-01-19,165.12347847139114
1999-01-20,166.61839221629316
1999-01-21,165.53328792015304
1999-01-22,165.57736835531682
1999-01-25,169.95289736394443
1999-01-26,172.63337335104782
1999-01-27,172.49343020996622
1999-01-28,171.38495928635092
1999-01-29,169.97207048047483
1999-02-01,170.09966956899046
1999-02-02,169.96624352513308
1999-02-03,171.13785376510464
1999-02-04,171.78697156144523
1999-02-05,172.7798084276083
1999-02-08,173.74314770939836
1999-02-09,175.07161095411698
1999-02-10,176.66175669750405
1999-02-11,179.223222414714
1999-02-12,179.46923608961345
1999-02-15,179.4307670661822
1999-02-16,180.56611944860038
1999-02-17,180.73971778624863
1999-02-18,184.133490043654
1999-02-19,188.09112069530988
1999-02-22,187.87813643857436
1999-02-23,185.92620614188596
1999-02-24,188.67754154061254
1999-02-25,187.1739206030518
1999-02-26,184.4629818849677
1999-03-01,184.35676970099718
1999-03-02,182.40156808457388
1999-03-03,185.11803038779132
1999-03-04,187.0240074214079
1999-03-05,187.3842367347885
1999-03-08,189.5188582793834
1999-03-09,189.40547725028523
1999-03-10,191.07968723708802
1999-03-11,193.27866488043898
1999-03-12,194.7285760334989
1999-03-15,194.67590555115774
1999-03-16,194.25013160314148
1999-03-17,194.83388055735563
1999-03-18,195.0376052960485
1999-03-19,195.63783777702764
1999-03-22,195.9409834765034
1999-03-23,195.10674562136825
1999-03-24,196.50826163769722
1999-03-25,199.2610344325925
1999-03-26,201.27095771525856
1999-03-29,201.92993549752245
1999-03-30,203.566953148152
1999-03-31,205.16459269606563
1999-04-01,208.31106398785664
1999-04-02,208.34289991384819
1999-04-05,210.43466374690675
1999-04-06,211.51950667577688
1999-04-07,213.72642559338735
1999-04-08,219.98319185439942
1999-04-09,220.95183852260428
1999-04-12,220.6191156879182
1999-04-13,221.88997502710325
1999-04-14,227.2933449257581
1999-04-15,233.1895489995395
1999-04-16,232.63226089421875
1999-04-19,236.9024945542668
1999-04-20,237.8049033738523
1999-04-21,236.0326289517994
1999-04-22,231.6092623119508
1999-04-23,226.81370378384895
1999-04-26,224.05167724680376
1999-04-27,220.67288838314164
1999-04-28,225.50762660117766
1999-04-29,223.12571211645542
1999-04-30,226.2418821273699
1999-05-03,226.77982881443037
1999-05-04,230.22686501731974
1999-05-05,230.84883856221853
1999-05-06,232.6857056974014
1999-05-07,236.73198282430178
1999-05-10,242.52341417530377
1999-05-11,240.1965107795242
1999-05-12,241.018291862189
1999-05-13,246.1293733480578
1999-05-14,242.94621261276822
1999-05-17,238.84186363108836
1999-05-18,237.5956168450305
1999-05-19,233.99909509036368
1999-05-20,231.06441617825288
1999-05-21,231.06787483088405
1999-05-24,225.0433748994862
1999-05-25,223.0975337458895
1999-05-26,225.17462459230748
1999-05-27,226.38789001215952
1999-05-28,225.19284205176066
1999-05-31,224.27397989360819
1999-06-01,223.27976762443902
1999-06-02,222.9659709134775
1999-06-03,222.9659709134775
1999-06-04,224.82983087660568
1999-06-07,227.15867233830144
1999-06-08,228.27785008243265
1999-06-09,227.31870588666777
1999-06-10,227.46368696032616
1999-06-11,228.76184406226787
1999-06-14,227.02384584512734
1999-06-15,227.9769965300919
1999-06-16,230.0101468346049
1999-06-17,230.16490558135922
1999-06-18,227.89971749746317
1999-06-21,227.7912808965199
1999-06-22,231.81477665771922
1999-06-23,229.2124196047947
1999-06-24,226.92020040132448
1999-06-25,223.78513818615747
1999-06-28,223.4356723611499
1999-06-29,223.4356723611499
1999-06-30,224.38358553077995
1999-07-01,229.47480176028824
1999-07-02,231.54708927669924
1999-07-05,235.4410500865096
1999-07-06,235.8329262895199
1999-07-07,235.81764539054174
1999-07-08,235.92719279305285
1999-07-09,237.9799846970705
1999-07-12,234.47128852667927
1999-07-13,235.2715821217172
1999-07-14,236.33541450902592
1999-07-15,237.16148507244978
1999-07-16,238.8806981202651
1999-07-19,236.47942228799647
1999-07-20,235.97139000343373
1999-07-21,236.09978432945653
1999-07-22,235.83252437374068
1999-07-23,233.02283122120033
1999-07-26,230.77035986115663
1999-07-27,229.55053274310578
1999-07-28,230.52698870705967
1999-07-29,228.89149646338007
1999-07-30,229.2027091464904
1999-08-02,228.75547339792172
1999-08-03,228.41652228307328
1999-08-04,230.15687413868642
1999-08-05,229.78465904399363
1999-08-06,230.1829409401419
1999-08-09,229.10965678330962
1999-08-10,225.87124428495957
1999-08-11,225.29391560938947
1999-08-12,226.7170338407705
1999-08-13,225.54400697891418
1999-08-16,225.34754202257247
1999-08-17,224.4224795213496
1999-08-18,221.84934293463107
1999-08-19,219.80620640603112
1999-08-20,219.7870141059687
1999-08-23,221.23911536909023
1999-08-24,221.65920718893324
1999-08-25,224.52881451880796
1999-08-26,225.58007912904506
1999-08-27,225.06154159256042
1999-08-30,225.4287616415737
1999-08-31,226.39674770334972
1999-09-01,227.57949073479327
1999-09-02,226.80860974327192
1999-09-03,227.61878916856838
1999-09-06,227.62119328220257
1999-09-07,229.2705238348216
1999-09-08,230.40004192868557
1999-09-09,232.83051888528576
1999-09-10,232.2828103680919
1999-09-13,232.526230592296
1999-09-14,231.81316673701542
1999-09-15,230.4725670047323
1999-09-16,229.49525883652706
1999-09-17,227.2428750680976
1999-09-20,228.48473322482238
1999-09-21,225.8086134582539
1999-09-22,225.36577169666103
1999-09-23,222.99687513648834
1999-09-24,223.42753530941002
1999-09-27,223.8176461096575
1999-09-28,220.17805351805342
1999-09-29,218.32232964450077
1999-09-30,218.4515037788683
1999-10-01,219.71822812606243
1999-10-04,219.56785847571365
1999-10-05,220.44377742299525
1999-10-06,220.0023696117847
1999-10-07,221.0620247786176
1999-10-08,219.35193924215932
1999-10-11,218.007736440081
1999-10-12,218.007736440081
1999-10-13,212.99910674078956
1999-10-14,214.34823135261053
1999-10-15,210.46278826359372
1999-10-18,206.9165288729347
1999-10-19,208.795203345028
1999-10-20,212.37269300024417
1999-10-21,216.2834957860632
1999-10-22,217.01037889653068
1999-10-25,214.98614849248216
1999-10-26,212.71399353348238
1999-10-27,211.1358542780011
1999-10-28,213.127944649484
1999-10-29,216.55133756936428
1999-11-01,216.55133756936428
1999-11-02,216.46313766819907
1999-11-03,218.4749593512835
1999-11-04,217.00108978015592
1999-11-05,218.30314681680318
1999-11-08,220.0804344222459
1999-11-09,223.1881912794528
1999-11-10,222.70610783664068
1999-11-11,222.95928633652795
1999-11-12,225.12983549571956
1999-11-15,226.0511532728939
1999-11-16,227.2438769342807
1999-11-17,225.82644686243157
1999-11-18,227.80388648396774
1999-11-19,228.7261144837202
1999-11-22,228.1194077536945
1999-11-23,229.27107816034646
1999-11-24,227.5710959555976
1999-11-25,228.87593979968906
1999-11-26,229.16983232316338
1999-11-29,230.6427296575833
1999-11-30,230.2452693130572
1999-12-01,230.94781093038145
1999-12-02,231.94288668598958
1999-12-03,236.6849448197993
1999-12-06,237.314490629941
1999-12-07,237.1699582039432
1999-12-08,237.1699582039432
1999-12-09,236.6525162705412
1999-12-10,237.39684508290443
1999-12-13,241.14133866065293
1999-12-14,242.77388882559993
1999-12-15,242.75435432613895
1999-12-16,244.64998680167156
1999-12-17,247.6428487939273
1999-12-20,248.96997838973587
1999-12-21,249.26544085402676
1999-12-22,248.91683549668525
1999-12-23,251.71036133471952
1999-12-24,253.07002045240017
1999-12-27,252.23994155849465
1999-12-28,250.61008523485125
1999-12-29,252.39707844243088
1999-12-30,254.25484455391305
1999-12-31,254.171356115662
2000-01-03,258.29579224392137
2000-01-04,255.44620998741243
2000-01-05,256.82239831406935
2000-01-06,258.8494544822804
2000-01-07,263.5196476784732
2000-01-10,268.36839596224445
2000-01-11,268.4402343844777
2000-01-12,272.75230327735267
2000-01-13,281.5147402575214
2000-01-14,283.64794630906135
2000-01-17,289.1278225342634
2000-01-18,285.6522193651982
2000-01-19,283.1846732346052
2000-01-20,282.627909786573
2000-01-21,285.77273199970034
2000-01-24,282.4728373175034
2000-01-25,279.0203450416049
2000-01-26,280.4194657292437
2000-01-27,276.2099764580509
2000-01-28,276.1818416624828
2000-01-31,273.76868438512906
2000-02-01,273.1383700768662
2000-02-02,275.2650665644822
2000-02-03,279.8878585001421
2000-02-04,284.4899632027542
2000-02-07,285.07390898104427
2000-02-08,287.3843488368923
2000-02-09,290.20253813297137
2000-02-10,288.18540724933365
2000-02-11,289.6683709731726
2000-02-14,287.3476777463172
2000-02-15,285.1688717988854
2000-02-16,283.8737681747046
2000-02-17,283.7215998133432
2000-02-18,279.59962839771765
2000-02-21,278.14010758794467
2000-02-22,273.3141867252477
2000-02-23,272.7262701281561
2000-02-24,270.0857080163274
2000-02-25,268.49680442762025
2000-02-28,270.8115148512174
2000-02-29,274.1871644978085
2000-03-01,277.01147216707903
2000-03-02,276.3516513566324
2000-03-03,277.251519253268
2000-03-06,276.504356406502
2000-03-07,271.1438841570753
2000-03-08,270.8335961652664
2000-03-09,270.25742462346966
2000-03-10,270.490695805472
2000-03-13,268.7781823301202
2000-03-14,268.42982295166723
2000-03-15,269.0893239726232
2000-03-16,271.3731196436068
2000-03-17,274.027349934918
2000-03-20,272.97607096304404
2000-03-21,272.9871946633281
2000-03-22,272.76847381242067
2000-03-23,273.2990296352298
2000-03-24,277.42946287465287
2000-03-27,279.31960680030585
2000-03-28,276.30531153312967
2000-03-29,274.61948208525723
2000-03-30,274.2900794933826
2000-03-31,275.60026538345227
2000-04-03,274.13130640070506
2000-04-04,271.8211723661611
2000-04-05,272.7712958164675
2000-04-06,273.5051082735875
2000-04-07,276.6559974319775
2000-04-10,275.81256113397376
2000-04-11,274.21185272068345
2000-04-12,272.2032196072005
2000-04-13,269.4662251343862
2000-04-14,264.4207708238743
2000-04-17,261.66652022046895
2000-04-18,266.017338164844
2000-04-19,266.6515080559479
2000-04-20,267.1652021505284
2000-04-21,267.0959072709141
2000-04-24,264.729355304574
2000-04-25,265.2274095656611
2000-04-26,264.5923825685536
2000-04-27,263.37139563841004
2000-04-28,261.1073305304152
2000-05-01,261.13394258429327
2000-05-02,262.173107686265
2000-05-03,257.52563304415395
2000-05-04,256.47777989749915
2000-05-05,257.32618526015335
2000-05-08,254.13417462635965
2000-05-09,254.91570756744883
2000-05-10,250.5972674548642
2000-05-11,253.3063855479877
2000-05-12,262.1666724956792
2000-05-15,268.590416939816
2000-05-16,269.32852843392243
2000-05-17,267.32913794574176
2000-05-18,267.3079951977234
2000-05-19,264.6996750276705
2000-05-22,260.78590817154884
2000-05-23,260.31937276378636
2000-05-24,258.48355826927224
2000-05-25,257.0685906222523
2000-05-26,256.6455585780069
2000-05-29,255.08030266174805
2000-05-30,255.92348201364297
2000-05-31,258.4173943404166
2000-06-01,260.40577645244764
2000-06-02,262.04019168783435
2000-06-05,260.45142519198197
2000-06-06,258.9145888925931
2000-06-07,257.27325625388426
2000-06-08,255.3471778272102
2000-06-09,255.62620982778077
2000-06-12,253.55919642985376
2000-06-13,252.68092061013314
2000-06-14,254.39603723092208
2000-06-15,252.97482810878134
