Date,KOREA IMI VALUE
1997-09-10,329.07367967413103
1997-09-11,330.5451479918434
1997-09-12,332.8565846329105
1997-09-15,332.61805414149546
1997-09-16,332.61805414149546
1997-09-17,332.61805414149546
1997-09-18,331.99199420323265
1997-09-19,325.1197255421695
1997-09-22,315.8427543198728
1997-09-23,308.2391276771303
1997-09-24,308.4318607505987
1997-09-25,303.2682519675203
1997-09-26,298.6183691013789
1997-09-29,296.815400042436
1997-09-30,308.5903625280922
1997-10-01,306.6681845141771
1997-10-02,302.30258647722627
1997-10-03,302.30258647722627
1997-10-06,306.0742319599715
1997-10-07,298.50190204495016
1997-10-08,289.76592097433036
1997-10-09,288.599597766774
1997-10-10,288.80637776404257
1997-10-13,289.809587931576
1997-10-14,292.8365717139512
1997-10-15,284.07189099456076
1997-10-16,272.6488236383948
1997-10-17,276.53923751953533
1997-10-20,263.9526554459933
1997-10-21,266.65934822755554
1997-10-22,287.0871683403198
1997-10-23,288.1745635185214
1997-10-24,268.76040047180356
1997-10-27,249.9657871376245
1997-10-28,230.07862582761263
1997-10-29,238.02629095617934
1997-10-30,230.78899591060463
1997-10-31,225.40516405784302
1997-11-03,240.87402494155722
1997-11-04,256.62266719827335
1997-11-05,256.3692739133865
1997-11-06,251.8152546651151
1997-11-07,232.6671786387158
1997-11-10,231.78252717426668
1997-11-11,232.64535612651184
1997-11-12,230.77597864217
1997-11-13,232.42438854612686
1997-11-14,232.67046812090905
1997-11-17,217.51725082428425
1997-11-18,215.27798951352597
1997-11-19,214.6655237737792
1997-11-20,190.46782300951602
1997-11-21,213.68866392504012
1997-11-24,184.37337013840212
1997-11-25,173.71397002412553
1997-11-26,174.96077314840628
1997-11-27,168.82436218049918
1997-11-28,153.05533332008048
1997-12-01,143.26566137528727
1997-12-02,133.1866349743673
1997-12-03,138.71624578051097
1997-12-04,153.0461961063505
1997-12-05,155.11665203224527
1997-12-08,136.59900984021644
1997-12-09,117.411531211579
1997-12-10,113.42296556643302
1997-12-11,97.11795914927681
1997-12-12,90.33539057980565
1997-12-15,110.42000049164207
1997-12-16,127.3881232908957
1997-12-17,127.53171288803308
1997-12-18,127.53171288803308
1997-12-19,113.6080701111433
1997-12-22,103.33772015759814
1997-12-23,83.33331327187805
1997-12-24,85.48621357985361
1997-12-25,85.48621357985361
1997-12-26,111.38229113305619
1997-12-29,118.05151407115353
1997-12-30,103.24841914855831
1997-12-31,99.59360785126421
1998-01-01,99.59360785126421
1998-01-02,99.59360785126421
1998-01-05,100.91779648539216
1998-01-06,105.3886872032977
1998-01-07,104.90599564742509
1998-01-08,105.71333374910634
1998-01-09,101.1169070337806
1998-01-12,116.3108303603049
1998-01-13,116.17325769027994
1998-01-14,126.36083302592
1998-01-15,139.86095631847954
1998-01-16,132.77243345353185
1998-01-19,147.2950411065014
1998-01-20,142.44049502828315
1998-01-21,128.62163229055616
1998-01-22,120.49950555288444
1998-01-23,122.10444111511049
1998-01-26,133.5468730576114
1998-01-27,133.5468730576114
1998-01-28,133.56433829954534
1998-01-29,133.56433829954534
1998-01-30,158.46001056996965
1998-02-02,150.50243386513665
1998-02-03,148.82717877006706
1998-02-04,145.05925818300565
1998-02-05,141.7237505319
1998-02-06,147.70432297504047
1998-02-09,149.66483715258474
1998-02-10,144.66678477978633
1998-02-11,137.91295909723186
1998-02-12,133.10549894628065
1998-02-13,132.6145504370887
1998-02-16,123.11281516456341
1998-02-17,119.05091111296872
1998-02-18,121.11166639333747
1998-02-19,130.45894642097025
1998-02-20,133.78790322583686
1998-02-23,140.26255130064936
1998-02-24,140.61832346148068
1998-02-25,134.54507369904556
1998-02-26,135.65878674520752
1998-02-27,144.46142283117334
1998-03-02,160.0436150197285
1998-03-03,159.71918539949118
1998-03-04,159.94880781715673
1998-03-05,144.74461027902817
1998-03-06,137.72140036538178
1998-03-09,134.5949402491197
1998-03-10,142.11441920574327
1998-03-11,144.08323891455476
1998-03-12,148.20863757031614
1998-03-13,151.49793260881586
1998-03-16,155.01673848785316
1998-03-17,150.56031402517704
1998-03-18,148.54016557702647
1998-03-19,150.3311582328802
1998-03-20,153.99104858522057
1998-03-23,159.20675813266675
1998-03-24,157.4678665665939
1998-03-25,156.90742171423025
1998-03-26,152.86538763142084
1998-03-27,154.44149542416798
1998-03-30,147.7739468402875
1998-03-31,146.97916337385
1998-04-01,141.93946637629708
1998-04-02,135.7039920919927
1998-04-03,128.3088214476368
1998-04-06,125.94558828265947
1998-04-07,136.05601846343336
1998-04-08,135.56923683753558
1998-04-09,141.68899245738345
1998-04-10,141.8958016638722
1998-04-13,148.50594075409373
1998-04-14,140.1163577315222
1998-04-15,141.19837292137774
1998-04-16,137.54167631078994
1998-04-17,136.19237176519374
1998-04-20,131.06742501013926
1998-04-21,132.52686133463303
1998-04-22,129.94303416160201
1998-04-23,124.977813470735
1998-04-24,125.29342712826524
1998-04-27,124.16923809362966
1998-04-28,124.13843269360646
1998-04-29,129.0756097213753
1998-04-30,129.58096235259865
1998-05-01,129.58096235259865
1998-05-04,119.50776432258506
1998-05-05,119.50776432258506
1998-05-06,112.59908409576774
1998-05-07,111.04867735654595
1998-05-08,110.25073118347117
1998-05-11,106.56591833298293
1998-05-12,102.77855728868023
1998-05-13,102.28649734527744
1998-05-14,104.36378536618663
1998-05-15,99.9321483704161
1998-05-18,102.68000398033375
1998-05-19,104.98640780522307
1998-05-20,109.46079396548706
1998-05-21,110.17855069360121
1998-05-22,107.59300681249634
1998-05-25,101.33728878358096
1998-05-26,93.56103577695937
1998-05-27,93.32932846071365
1998-05-28,96.48652330201047
1998-05-29,100.99176797851848
1998-06-01,103.07591966629597
1998-06-02,98.68299247857836
1998-06-03,102.28167857864209
1998-06-04,102.28167857864209
1998-06-05,105.55696114302168
1998-06-08,107.2296039129721
1998-06-09,105.726433159922
1998-06-10,101.04481678898668
1998-06-11,103.1386031316492
1998-06-12,93.6153696569382
1998-06-15,87.32386080015267
1998-06-16,85.05381005740857
1998-06-17,92.63791723987751
1998-06-18,99.75211744374784
1998-06-19,95.95882970599031
1998-06-22,95.09091070833202
1998-06-23,94.0532246560037
1998-06-24,93.67872565292268
1998-06-25,93.73018984081506
1998-06-26,92.46604753612264
1998-06-29,92.45405790861567
1998-06-30,92.29395681679854
1998-07-01,98.05746469505019
1998-07-02,96.53259298695991
1998-07-03,97.12071379161881
1998-07-06,98.40396361492802
1998-07-07,100.98029752310099
1998-07-08,102.67589896599048
1998-07-09,104.33684367692616
1998-07-10,99.72954325190423
1998-07-13,96.25264076320254
1998-07-14,99.65469786586876
1998-07-15,102.78347514509518
1998-07-16,108.3758686507511
1998-07-17,108.3758686507511
1998-07-20,119.98585102308618
1998-07-21,119.77734837720595
1998-07-22,119.45311645753281
1998-07-23,113.93677982179993
1998-07-24,119.05969912676036
1998-07-27,117.57498772824661
1998-07-28,115.19693560101737
1998-07-29,121.36328542316083
1998-07-30,121.46328272576177
1998-07-31,121.82850502589982
1998-08-03,114.36470746578689
1998-08-04,116.47593212647158
1998-08-05,110.47021550460924
1998-08-06,104.45575050121272
1998-08-07,104.31587475693992
1998-08-10,100.4760360511815
1998-08-11,100.4389376660545
1998-08-12,98.97662417494024
1998-08-13,98.16898819751141
1998-08-14,100.17226235143539
1998-08-17,98.50282271789696
1998-08-18,96.25446055845978
1998-08-19,101.16551169207051
1998-08-20,106.55357717367505
1998-08-21,106.4287814734811
1998-08-24,101.99966190209888
1998-08-25,103.00449237246563
1998-08-26,105.1532733237189
1998-08-27,102.79241981416332
1998-08-28,100.51936558188685
1998-08-31,98.85951081875449
1998-09-01,98.40027781784963
1998-09-02,100.9640784770812
1998-09-03,102.24334643523349
1998-09-04,101.30871442562037
1998-09-07,106.06013059022023
1998-09-08,104.76882025287081
1998-09-09,105.6373176565833
1998-09-10,110.19533451353146
1998-09-11,102.81442134985176
1998-09-14,97.73963268261419
1998-09-15,97.63204440183372
1998-09-16,99.48381292493492
1998-09-17,98.50421561851506
1998-09-18,96.1436932706006
1998-09-21,94.73663928680982
1998-09-22,93.07704991890495
1998-09-23,92.69718498105372
1998-09-24,100.4067716271268
1998-09-25,97.94746202803492
1998-09-28,99.66418129472461
1998-09-29,102.4851993134539
1998-09-30,100.41235487342196
1998-10-01,98.64031761078287
1998-10-02,99.53579356208927
1998-10-05,99.55372147879714
1998-10-06,99.55372147879714
1998-10-07,102.48903208472589
1998-10-08,98.87679451747803
1998-10-09,109.54242546296294
1998-10-12,119.3542479053132
1998-10-13,114.65518047720246
1998-10-14,113.96747413137255
1998-10-15,122.86717556968577
1998-10-16,126.70934596647292
1998-10-19,128.67526740123475
1998-10-20,133.99745648559502
1998-10-21,131.02165953469958
1998-10-22,131.34379512436587
1998-10-23,129.85148015837117
1998-10-26,129.10016486790624
1998-10-27,123.77010928334599
1998-10-28,124.99869610819952
1998-10-29,127.75338369322196
1998-10-30,132.19585297031375
1998-11-02,139.1261240853539
1998-11-03,140.9301170608943
1998-11-04,143.62188825690293
1998-11-05,145.75050258891613
1998-11-06,145.3449835420427
1998-11-09,147.89660557222535
1998-11-10,139.19778472906904
1998-11-11,138.50728584203404
1998-11-12,139.82066693214637
1998-11-13,139.16379280542284
1998-11-16,144.72741205013733
1998-11-17,147.1561534156476
1998-11-18,147.47656450634287
1998-11-19,154.71555192296887
1998-11-20,162.78338901899465
1998-11-23,165.03668752356555
1998-11-24,166.18987405707045
1998-11-25,166.8915222866056
1998-11-26,160.7695190172263
1998-11-27,162.0380330845949
1998-11-30,163.9425257763609
1998-12-01,162.96935015559765
1998-12-02,163.51565540980292
1998-12-03,165.0076499464662
1998-12-04,173.56164530067116
1998-12-07,193.4828764022482
1998-12-08,189.89030945053756
1998-12-09,196.3624613049513
1998-12-10,214.8100149124382
1998-12-11,208.78616402118627
1998-12-14,210.70795498637187
1998-12-15,216.71809134506262
1998-12-16,205.78364268072872
1998-12-17,200.71678112655277
1998-12-18,201.26057117539006
1998-12-21,218.8851435046572
1998-12-22,213.17420575126013
1998-12-23,215.88589430195603
1998-12-24,214.5829003378351
1998-12-25,214.5829003378351
1998-12-28,217.80346073698956
1998-12-29,217.75844141893728
1998-12-30,219.39094951787143
1998-12-31,219.0260581257419
1999-01-01,219.0260581257419
1999-01-04,231.4443113014265
1999-01-05,244.21411576538125
1999-01-06,250.79263106502881
1999-01-07,266.4707618185542
1999-01-08,255.15168068823957
1999-01-11,258.2900413612686
1999-01-12,252.8612684460462
1999-01-13,253.49640398957612
1999-01-14,239.29522313101765
1999-01-15,242.86596174598247
1999-01-18,246.8201875658375
1999-01-19,248.17855792539592
1999-01-20,251.03183014710712
1999-01-21,236.14336167319593
1999-01-22,220.1834066608517
1999-01-25,215.07926142493648
1999-01-26,214.9439730797496
1999-01-27,229.4922502973742
1999-01-28,231.69832285747526
1999-01-29,229.8500673234985
1999-02-01,233.7237422061752
1999-02-02,227.99821218190175
1999-02-03,221.76656373941194
1999-02-04,219.18258088835202
1999-02-05,218.0370148387772
1999-02-08,216.38907262636886
1999-02-09,208.0858388278805
1999-02-10,208.07772434044193
1999-02-11,207.58527943539877
1999-02-12,220.34976773435346
1999-02-15,220.34976773435346
1999-02-16,220.4529101788249
1999-02-17,220.4529101788249
1999-02-18,211.5046518496716
1999-02-19,200.99038181235645
1999-02-22,195.30681535179346
1999-02-23,194.67154330128523
1999-02-24,193.23844542368
1999-02-25,193.16645051589035
1999-02-26,201.42279371226596
1999-03-01,202.16635611727432
1999-03-02,208.6516124438603
1999-03-03,208.51195706133203
1999-03-04,203.73384852574637
1999-03-05,205.13921107578975
1999-03-08,219.0959967903744
1999-03-09,221.03465930017865
1999-03-10,219.11743089342193
1999-03-11,223.03825906837542
1999-03-12,226.31695530498203
1999-03-15,228.49712517389844
1999-03-16,233.45355274235536
1999-03-17,233.28164732012166
1999-03-18,223.41173018853877
1999-03-19,234.4899793385109
1999-03-22,234.10997427636076
1999-03-23,235.748583201736
1999-03-24,234.60525002921028
1999-03-25,234.2452489210488
1999-03-26,235.06899561328416
1999-03-29,230.7989774842737
1999-03-30,239.36051557544366
1999-03-31,237.82643475760065
1999-04-01,244.3262472000441
1999-04-02,251.05930121509456
1999-04-05,250.74348658944902
1999-04-06,259.12114852775574
1999-04-07,263.36211420211833
1999-04-08,267.005426325023
1999-04-09,268.2045209633605
1999-04-12,266.783950043295
1999-04-13,267.61572878609354
1999-04-14,267.93460986344644
1999-04-15,281.9146421156865
1999-04-16,282.8705995503248
1999-04-19,303.7088974637616
1999-04-20,311.37596521658935
1999-04-21,300.11038039785564
1999-04-22,297.99127246642576
1999-04-23,303.42168833183484
1999-04-26,315.69591097435756
1999-04-27,322.61101509685267
1999-04-28,319.39336231471555
1999-04-29,306.14723581314627
1999-04-30,302.9864120150644
1999-05-03,302.78761690194773
1999-05-04,306.814261654188
1999-05-05,306.49412991206134
1999-05-06,326.32470156154756
1999-05-07,324.4953133238301
1999-05-10,324.46551727461696
1999-05-11,312.52639123830863
1999-05-12,307.8932189851709
1999-05-13,294.05457450292005
1999-05-14,292.9119577673904
1999-05-17,287.9196551895238
1999-05-18,295.02852030338437
1999-05-19,295.35389042335
1999-05-20,286.19389939757286
1999-05-21,288.474236672728
1999-05-24,283.28207247282484
1999-05-25,283.97895525404317
1999-05-26,291.8148765644629
1999-05-27,296.81289065939086
1999-05-28,299.44941719305785
1999-05-31,300.72504988638275
1999-06-01,308.90181830026967
1999-06-02,317.64450416911563
1999-06-03,319.9330705326199
1999-06-04,328.1293627295501
1999-06-07,344.34986139917464
1999-06-08,350.50117365884444
1999-06-09,333.5699073373073
1999-06-10,354.8262103817831
1999-06-11,354.10787607407497
1999-06-14,342.2370482188272
1999-06-15,335.73110939335936
1999-06-16,347.48386663952056
1999-06-17,346.9898341410281
1999-06-18,349.3027756063911
1999-06-21,362.92150159033554
1999-06-22,367.34720517682626
1999-06-23,373.5888599779522
1999-06-24,370.14878964675864
1999-06-25,370.62891613427485
1999-06-28,380.6711915191226
1999-06-29,378.3819500861795
1999-06-30,369.83336173777116
1999-07-01,383.2730277513848
1999-07-02,386.69185413487673
1999-07-05,397.5007001230142
1999-07-06,403.47274451129107
1999-07-07,410.8490162271471
1999-07-08,403.83367120649586
1999-07-09,417.934957203017
1999-07-12,409.036974230685
1999-07-13,403.3442384397821
1999-07-14,388.4026714263012
1999-07-15,394.5716417017627
1999-07-16,410.4677072824299
1999-07-19,411.2294916067195
1999-07-20,398.0665946154673
1999-07-21,382.87625118936745
1999-07-22,384.05279693153284
1999-07-23,354.831965811264
1999-07-26,341.6715316912764
1999-07-27,363.62799722175464
1999-07-28,367.9434842370562
1999-07-29,382.6627096692532
1999-07-30,372.591819963497
1999-08-02,368.2828072283778
1999-08-03,374.0167710567327
1999-08-04,375.1040555533563
1999-08-05,362.30516845215664
1999-08-06,362.2813824051996
1999-08-09,366.4492907343697
1999-08-10,370.36669543249826
1999-08-11,363.0935771023865
1999-08-12,362.57826783455187
1999-08-13,350.05345668710254
1999-08-16,346.97884540574154
1999-08-17,332.8826025211642
1999-08-18,333.3361767237642
1999-08-19,335.224668637951
1999-08-20,343.08789962921276
1999-08-23,357.8280279254758
1999-08-24,361.58731583549525
1999-08-25,382.92154831363547
1999-08-26,377.93788010461697
1999-08-27,380.1384904782681
1999-08-30,375.3168478192792
1999-08-31,373.88136825327683
1999-09-01,357.5829408197444
1999-09-02,354.2598068239507
1999-09-03,355.3426947595567
1999-09-06,372.00534237549397
1999-09-07,373.21814037096937
1999-09-08,370.09872133432026
1999-09-09,376.08642989511446
1999-09-10,380.151495886386
1999-09-13,385.6485590555857
1999-09-14,382.9909047982984
1999-09-15,376.2158998846955
1999-09-16,360.7191586207147
1999-09-17,364.12930129151
1999-09-20,368.0217110543221
1999-09-21,374.68805445313484
1999-09-22,367.5783045924947
1999-09-23,367.4261612545011
1999-09-24,366.51593955031984
1999-09-27,350.8586226916351
1999-09-28,347.385533301334
1999-09-29,334.399671658066
1999-09-30,320.44669496314395
1999-10-01,321.9370503871666
1999-10-04,314.48345098400983
1999-10-05,302.53993336483427
1999-10-06,317.80430480057606
1999-10-07,324.25013233511487
1999-10-08,319.4047132995902
1999-10-11,317.4685995940075
1999-10-12,325.7795282521661
1999-10-13,325.2803257464965
1999-10-14,331.32983899050674
1999-10-15,329.3620720738642
1999-10-18,315.64369712472427
1999-10-19,310.57942860691537
1999-10-20,320.57959809774485
1999-10-21,313.4699250916403
1999-10-22,314.2010236423089
1999-10-25,305.07399330953734
1999-10-26,303.12464581313975
1999-10-27,301.74004997478426
1999-10-28,311.40743230123564
1999-10-29,311.4464226633369
1999-11-01,331.55240770129194
1999-11-02,339.3549971248594
1999-11-03,338.71954793528
1999-11-04,349.5080810327042
1999-11-05,350.48458489993226
1999-11-08,348.4727348513558
1999-11-09,357.94087704187143
1999-11-10,350.4600374476752
1999-11-11,353.3529389903371
1999-11-12,356.79380404406874
1999-11-15,354.1700727394079
1999-11-16,359.9098181022828
1999-11-17,346.5765190219725
1999-11-18,350.29238421727774
1999-11-19,358.07305360417973
1999-11-22,356.1875143589399
1999-11-23,354.7634258634198
1999-11-24,358.0114655434653
1999-11-25,356.2774744676477
1999-11-26,347.454723730474
1999-11-29,352.500600755313
1999-11-30,357.3443061334738
1999-12-01,360.72126549851095
1999-12-02,362.6118970750511
1999-12-03,358.49071766106573
1999-12-06,361.21518250010223
1999-12-07,351.5282742457498
1999-12-08,352.7319923856943
1999-12-09,347.3155209006546
1999-12-10,363.90876617095296
1999-12-13,359.0703003949643
1999-12-14,352.25678733511563
1999-12-15,339.2731887583963
1999-12-16,338.46853260315555
1999-12-17,337.70374917375597
1999-12-20,335.9677057217464
1999-12-21,322.6009223709526
1999-12-22,320.66879362716423
1999-12-23,314.21250362760145
1999-12-24,319.8055181792493
1999-12-27,312.59532345541476
1999-12-28,321.5957348318453
1999-12-29,321.8069404370326
1999-12-30,324.42048550414125
1999-12-31,324.6652754935375
2000-01-03,326.67134598705684
2000-01-04,352.6078663086138
2000-01-05,335.6052503993069
2000-01-06,321.15080551669223
2000-01-07,328.01831374969794
2000-01-10,334.4237511518078
2000-01-11,332.6471066893596
2000-01-12,329.7618911569626
2000-01-13,330.91286924901055
2000-01-14,330.6905078096828
2000-01-17,340.7339343792444
2000-01-18,336.32285009224034
2000-01-19,317.0492742152956
2000-01-20,325.06819430085784
2000-01-21,317.94156735701426
2000-01-24,318.91353879256985
2000-01-25,307.6351884776188
2000-01-26,311.3227731045732
2000-01-27,318.952489981065
2000-01-28,328.9172863312651
2000-01-31,327.4712278386718
2000-02-01,321.7384782219933
2000-02-02,326.59718128334873
2000-02-03,328.58668739017315
2000-02-04,328.73214409109846
2000-02-07,328.46419395211785
2000-02-08,325.3535184539114
2000-02-09,324.42439320890645
2000-02-10,314.8985998835242
2000-02-11,309.69646926318615
2000-02-14,290.59762341283067
2000-02-15,284.10252839845464
2000-02-16,285.72168182195134
2000-02-17,294.66671278723186
2000-02-18,288.1994408896684
2000-02-21,273.2404079331855
2000-02-22,270.01486356267907
2000-02-23,282.6663785618723
2000-02-24,276.6235924702322
2000-02-25,277.0220646950169
2000-02-28,265.42919688856506
2000-02-29,270.9217037545998
2000-03-01,271.66745897637105
2000-03-02,287.8942668215734
2000-03-03,285.3503885044694
2000-03-06,290.3900984164059
2000-03-07,291.87991049934527
2000-03-08,293.5135995592611
2000-03-09,283.22182797257824
2000-03-10,284.6568361159966
2000-03-13,270.9540217823652
2000-03-14,271.5204144996873
2000-03-15,269.39243864954346
2000-03-16,271.2287554031492
2000-03-17,277.07260303720165
2000-03-20,278.4762977697613
2000-03-21,284.73276603140806
2000-03-22,292.11657113595635
2000-03-23,287.22754569750924
2000-03-24,297.7231099163889
2000-03-27,297.1951589884466
2000-03-28,300.4076516904585
2000-03-29,304.14556140890153
2000-03-30,299.5825634082426
2000-03-31,292.86393191857206
2000-04-03,290.3189702094236
2000-04-04,287.8383605038201
2000-04-05,287.4511340098687
2000-04-06,278.2386630793764
2000-04-07,286.66698708504293
2000-04-10,293.5287369074942
2000-04-11,288.0263120969937
2000-04-12,283.2547730965783
2000-04-13,283.70275850364476
2000-04-14,274.21026394207996
2000-04-17,245.85625828618865
2000-04-18,260.53658245410287
2000-04-19,262.44760075128033
2000-04-20,261.7810828159909
2000-04-21,264.02886989402396
2000-04-24,256.68875377128967
2000-04-25,254.0582291681102
2000-04-26,243.61302281656182
2000-04-27,237.3658165291964
2000-04-28,247.3586613109359
2000-05-01,247.3029499007307
2000-05-02,250.0315548697788
2000-05-03,249.7864512466104
2000-05-04,248.754950701695
2000-05-05,248.68195939240974
2000-05-08,253.89907222450677
2000-05-09,251.88458623886024
2000-05-10,253.14442237609492
2000-05-11,252.37076751220394
2000-05-12,244.97705196479927
2000-05-15,241.4302390383597
2000-05-16,245.61770375709528
2000-05-17,237.08976401548222
2000-05-18,229.76761876979896
2000-05-19,230.93871740979017
2000-05-22,218.53758375199115
2000-05-23,217.02019051968423
2000-05-24,218.72292448635525
2000-05-25,226.2978228662821
2000-05-26,209.96610772484192
2000-05-29,209.83575986537736
2000-05-30,222.4753541630324
2000-05-31,233.7802133174034
2000-06-01,235.21713787100106
2000-06-02,246.72705229363308
2000-06-05,260.6851395362716
2000-06-06,260.9186237633529
2000-06-07,268.05361334985383
2000-06-08,263.53476188350015
2000-06-09,278.64061253801964
2000-06-12,283.54434618328486
2000-06-13,268.0975523304487
