Date,KOREA IMI MINIMUM VOLATILITY (KRW)
2002-02-19,1267.652393168524
2002-02-20,1268.5991913600055
2002-02-21,1277.1438791222563
2002-02-22,1280.9402296194642
2002-02-25,1277.8944284785282
2002-02-26,1292.5571278607335
2002-02-27,1324.5410965729784
2002-02-28,1331.1019184597455
2002-03-01,1331.0516483619904
2002-03-04,1364.584106495675
2002-03-05,1375.0545816252989
2002-03-06,1378.1463157596888
2002-03-07,1358.7529057444758
2002-03-08,1355.8360027885547
2002-03-11,1361.1338454902068
2002-03-12,1398.8758075575752
2002-03-13,1408.2375476487605
2002-03-14,1426.1377562769164
2002-03-15,1451.44243996425
2002-03-18,1462.1782483531613
2002-03-19,1487.2385310528452
2002-03-20,1473.249544356263
2002-03-21,1475.9514382451443
2002-03-22,1505.6461221762172
2002-03-25,1482.8983397132195
2002-03-26,1488.559453776849
2002-03-27,1524.0162156699969
2002-03-28,1511.0246762051133
2002-03-29,1526.2031218141494
2002-04-01,1483.0295589120135
2002-04-02,1523.719361360446
2002-04-03,1544.2508434961362
2002-04-04,1545.7312720243908
2002-04-05,1544.39539034038
2002-04-08,1520.8578584104641
2002-04-09,1495.9902872522005
2002-04-10,1442.75095836662
2002-04-11,1466.625690238212
2002-04-12,1477.6991307214887
2002-04-15,1518.3771345059977
2002-04-16,1531.942342634893
2002-04-17,1595.3400240452802
2002-04-18,1620.4649687563794
2002-04-19,1603.3356137511528
2002-04-22,1636.8335407478987
2002-04-23,1640.0945246223268
2002-04-24,1614.8211711941817
2002-04-25,1541.9788017728342
2002-04-26,1549.3892699706992
2002-04-29,1492.414666531622
2002-04-30,1486.9781445905228
2002-05-01,1486.9781445905228
2002-05-02,1534.7038025508714
2002-05-03,1551.1889130318364
2002-05-06,1500.272100526593
2002-05-07,1499.883108897828
2002-05-08,1522.4125410478448
2002-05-09,1520.4220370929943
2002-05-10,1485.3742532114131
2002-05-13,1488.9146849932501
2002-05-14,1508.2221397444628
2002-05-15,1560.3009202963817
2002-05-16,1562.296939187574
2002-05-17,1606.2020209757538
2002-05-20,1594.9161272459996
2002-05-21,1528.1278900882444
2002-05-22,1580.011506851425
2002-05-23,1543.0909423838277
2002-05-24,1559.6284369380278
2002-05-27,1546.2739516904114
2002-05-28,1551.1631327483437
2002-05-29,1530.4851020972487
2002-05-30,1500.263388277086
2002-05-31,1473.0721166216779
2002-06-03,1496.920439909943
2002-06-04,1511.8415140143231
2002-06-05,1523.86341376292
2002-06-06,1523.86341376292
2002-06-07,1501.0996026369241
2002-06-10,1531.148270193386
2002-06-11,1543.0843976099334
2002-06-12,1545.2091116697381
2002-06-13,1545.2091116697381
2002-06-14,1529.76157245605
2002-06-17,1505.625916273594
2002-06-18,1501.0799957855522
2002-06-19,1442.7622976235973
2002-06-20,1445.8970754324605
2002-06-21,1454.2441345200864
2002-06-24,1442.6617612272737
2002-06-25,1414.8720170713787
2002-06-26,1323.8552175799157
2002-06-27,1345.8714488344538
2002-06-28,1409.7321720520006
2002-07-01,1411.7858921777786
2002-07-02,1404.4254158613408
2002-07-03,1412.928011242815
2002-07-04,1448.7497011410815
2002-07-05,1479.35130152289
2002-07-08,1484.680230273746
2002-07-09,1531.0788365280282
2002-07-10,1522.7939763898912
2002-07-11,1459.6831640870143
2002-07-12,1500.4491906190433
2002-07-15,1481.0609869426676
2002-07-16,1456.523411503578
2002-07-17,1456.523411503578
2002-07-18,1455.7853129777131
2002-07-19,1429.6581292497092
2002-07-22,1367.7756128514754
2002-07-23,1409.4939756160081
2002-07-24,1370.046969862046
2002-07-25,1374.3301790487044
2002-07-26,1306.5558042028224
2002-07-29,1296.4084462922424
2002-07-30,1354.0976849324056
2002-07-31,1351.623290519394
2002-08-01,1339.819831286588
2002-08-02,1326.4260329142626
2002-08-05,1259.7508438463847
2002-08-06,1242.6424355489783
2002-08-07,1254.1274745060211
2002-08-08,1257.612826741246
2002-08-09,1273.1073037519334
2002-08-12,1277.9460823659329
2002-08-13,1308.1178779040208
2002-08-14,1332.0482583450291
2002-08-15,1332.0482583450291
2002-08-16,1357.3215663964218
2002-08-19,1342.4893162157184
2002-08-20,1376.3131721555235
2002-08-21,1396.2799386578436
2002-08-22,1399.7965294423732
2002-08-23,1377.1916676820074
2002-08-26,1358.8809578082542
2002-08-27,1346.0903624059429
2002-08-28,1347.6090074828908
2002-08-29,1346.7410711000243
2002-08-30,1375.638806317098
2002-09-02,1400.8574093646769
2002-09-03,1385.1951556312185
2002-09-04,1358.8981498987496
2002-09-05,1355.5139266685667
2002-09-06,1320.7951030620682
2002-09-09,1295.556772891153
2002-09-10,1327.257576725037
2002-09-11,1345.4366353937226
2002-09-12,1374.9566799062245
2002-09-13,1330.80928089189
2002-09-16,1290.920072098993
2002-09-17,1334.1597104061386
2002-09-18,1299.938614682505
2002-09-19,1301.1841557652344
2002-09-20,1301.1841557652342
2002-09-23,1247.3652673820009
2002-09-24,1223.406759357988
2002-09-25,1200.3612262306656
2002-09-26,1197.3415341386944
2002-09-27,1203.2090445351043
2002-09-30,1175.4258116037754
2002-10-01,1190.9255426861619
2002-10-02,1184.4824530642122
2002-10-03,1184.4824530642122
2002-10-04,1187.685364593929
2002-10-07,1133.9990809946416
2002-10-08,1133.934799697204
2002-10-09,1096.5040189799633
2002-10-10,1034.5167085690512
2002-10-11,1034.4841138707768
2002-10-14,1090.5199359908568
2002-10-15,1117.8639667149043
2002-10-16,1150.14612943266
2002-10-17,1173.9999648237551
2002-10-18,1215.5383553107063
2002-10-21,1178.6732491018815
2002-10-22,1146.741051111374
2002-10-23,1195.8937770873863
2002-10-24,1183.5710032354339
2002-10-25,1189.16930959181
2002-10-28,1224.9270884772845
2002-10-29,1221.2153571197293
2002-10-30,1192.5043006862172
2002-10-31,1202.7457068005697
2002-11-01,1173.1627195291649
2002-11-04,1217.0725686540889
2002-11-05,1209.8352069719342
2002-11-06,1242.0335486670353
2002-11-07,1243.8900221786782
2002-11-08,1241.0676907249406
2002-11-11,1216.468234660273
2002-11-12,1199.8235243791225
2002-11-13,1202.1331035183352
2002-11-14,1193.2547614501482
2002-11-15,1231.459468420603
2002-11-18,1219.4367422605458
2002-11-19,1229.7226856066898
2002-11-20,1238.4462836908053
2002-11-21,1256.9039288457104
2002-11-22,1265.3889371770208
2002-11-25,1295.069560171529
2002-11-26,1300.5652284219261
2002-11-27,1315.245081175614
2002-11-28,1323.9884711235013
2002-11-29,1345.5012880121353
2002-12-02,1341.956099296232
2002-12-03,1353.7872386465494
2002-12-04,1310.8655306697485
2002-12-05,1320.8469251440888
2002-12-06,1320.5403452852393
2002-12-09,1312.9307527717865
2002-12-10,1297.893143205792
2002-12-11,1296.1682257511413
2002-12-12,1330.6501376055783
2002-12-13,1323.4240598628717
2002-12-16,1298.9906707969037
2002-12-17,1328.5379733191573
2002-12-18,1330.9626373014603
2002-12-19,1330.96263730146
2002-12-20,1327.3913458336697
2002-12-23,1294.19834920938
2002-12-24,1275.897663804047
2002-12-25,1275.897663804047
2002-12-26,1266.2114864508685
2002-12-27,1238.425405668897
2002-12-30,1184.196241484151
2002-12-31,1195.2289706847748
2003-01-01,1195.2289706847746
2003-01-02,1203.28270690119
2003-01-03,1245.657071386484
2003-01-06,1264.1810178139617
2003-01-07,1242.4306969952074
2003-01-08,1243.70623639512
2003-01-09,1215.767401166169
2003-01-10,1215.582625361925
2003-01-13,1252.0691287523832
2003-01-14,1262.5660293319834
2003-01-15,1259.52076491161
2003-01-16,1256.2739909128777
2003-01-17,1234.9175681565835
2003-01-20,1227.1215048015094
2003-01-21,1214.646368363488
2003-01-22,1195.424344304478
2003-01-23,1202.9384820778187
2003-01-24,1176.6054524752058
2003-01-27,1152.086896605484
2003-01-28,1160.2903891962703
2003-01-29,1139.66588976517
2003-01-30,1158.0908376049397
2003-01-31,1164.2096165149655
2003-02-03,1164.3050673330254
2003-02-04,1171.646493557437
2003-02-05,1168.8141586639993
2003-02-06,1145.2647077900492
2003-02-07,1116.566238769907
2003-02-10,1108.3369135366947
2003-02-11,1096.7963637505104
2003-02-12,1118.249948066976
2003-02-13,1102.171282507311
2003-02-14,1103.1088672061337
2003-02-17,1146.6782388113759
2003-02-18,1157.3057800159356
2003-02-19,1150.5477926150718
2003-02-20,1159.8394644701857
2003-02-21,1162.7845287037064
2003-02-24,1185.7555417308474
2003-02-25,1149.8119492906505
2003-02-26,1144.8787787653919
2003-02-27,1132.519021079502
2003-02-28,1111.874054695119
2003-03-03,1134.7977148585778
2003-03-04,1113.2102117245406
2003-03-05,1076.0246695266264
2003-03-06,1057.101162688183
2003-03-07,1028.6743909986972
2003-03-10,1008.9929687806655
2003-03-11,999.2430200912665
2003-03-12,995.4692813555447
2003-03-13,998.6604133089251
2003-03-14,1014.0258488994948
2003-03-17,971.443477408534
2003-03-18,1006.5844935315473
2003-03-19,1011.0486652130454
2003-03-20,1068.1106516573784
2003-03-21,1077.5669307374005
2003-03-24,1062.4751386634537
2003-03-25,1039.080897152844
2003-03-26,1043.4227383971374
2003-03-27,1034.4919858091878
2003-03-28,1042.5996951918564
2003-03-31,1016.8529934094948
2003-04-01,1017.6575883566031
2003-04-02,1029.9047777636883
2003-04-03,1032.863213290351
2003-04-04,1049.2600504221077
2003-04-07,1095.2931474160223
2003-04-08,1103.234409221708
2003-04-09,1077.4793207698128
2003-04-10,1111.9492819333157
2003-04-11,1120.727084718199
2003-04-14,1150.7950153653683
2003-04-15,1174.2675813150195
2003-04-16,1199.3386735313525
2003-04-17,1195.7294944356333
2003-04-18,1222.3274637801426
2003-04-21,1217.5915435185705
2003-04-22,1172.6777623972202
2003-04-23,1161.799210301777
2003-04-24,1138.9887204809127
2003-04-25,1087.5879224147584
2003-04-28,1110.0719556757897
2003-04-29,1167.1841630880062
2003-04-30,1169.657988011248
2003-05-01,1169.4173671538092
2003-05-02,1168.1853162381037
2003-05-05,1168.3780383887658
2003-05-06,1188.061204567899
2003-05-07,1224.0309680952998
2003-05-08,1224.0309680952998
2003-05-09,1221.906422870565
2003-05-12,1249.5114175926826
2003-05-13,1210.914738261108
2003-05-14,1201.355191145366
2003-05-15,1227.648778865438
2003-05-16,1211.15640678331
2003-05-19,1191.448593870623
2003-05-20,1196.8949508916805
2003-05-21,1194.2911042973349
2003-05-22,1186.1835279620152
2003-05-23,1211.6676507610046
2003-05-26,1218.5975758899338
2003-05-27,1211.853611010768
2003-05-28,1231.598128446856
2003-05-29,1231.9586300589453
2003-05-30,1232.3834431277876
2003-06-02,1256.0846860157792
2003-06-03,1236.1313590082132
2003-06-04,1244.212813842317
2003-06-05,1246.8048321240817
2003-06-06,1246.8048321240817
2003-06-09,1266.3374014285525
2003-06-10,1265.0784503314212
2003-06-11,1266.6151429033857
2003-06-12,1275.1612469448617
2003-06-13,1289.0164139663766
2003-06-16,1276.083826761131
2003-06-17,1303.437475234705
2003-06-18,1307.5780505609318
2003-06-19,1313.5705785025646
2003-06-20,1317.124870662175
2003-06-23,1297.3637200623145
2003-06-24,1280.2309218017444
2003-06-25,1301.3165429152832
2003-06-26,1307.3339899467853
2003-06-27,1308.6995652663454
2003-06-30,1298.9464397091897
2003-07-01,1312.370994959259
2003-07-02,1333.098551545384
2003-07-03,1333.1551158859859
2003-07-04,1350.290011115953
2003-07-07,1369.8981701715127
2003-07-08,1371.3154239872865
2003-07-09,1367.0468984897095
2003-07-10,1356.1638847914069
2003-07-11,1362.7396926060646
2003-07-14,1390.1264115804752
2003-07-15,1372.238855284807
2003-07-16,1374.2571510349144
2003-07-17,1371.3431197562143
2003-07-18,1338.3014596775897
2003-07-21,1334.4736616584541
2003-07-22,1344.6638623081774
2003-07-23,1343.280172837431
2003-07-24,1359.060193409774
2003-07-25,1362.5580372338698
2003-07-28,1389.2478987134775
2003-07-29,1399.1690562801814
2003-07-30,1382.0296004567972
2003-07-31,1381.7272920674568
2003-08-01,1403.6697998806071
2003-08-04,1391.6564610788369
2003-08-05,1386.9905765302908
2003-08-06,1365.0283594578855
2003-08-07,1368.9907630767843
2003-08-08,1362.722376855748
2003-08-11,1364.7523504934102
2003-08-12,1361.719103787806
2003-08-13,1381.8364024781054
2003-08-14,1405.1146294100377
2003-08-15,1405.1146294100377
2003-08-18,1411.8709174703204
2003-08-19,1427.9404937073143
2003-08-20,1424.0854860745203
2003-08-21,1462.25816023917
2003-08-22,1459.6822070229637
2003-08-25,1468.6847889791834
2003-08-26,1462.4737397245308
2003-08-27,1463.8701234710238
2003-08-28,1448.082296088212
2003-08-29,1463.6177665337752
2003-09-01,1474.9338233993453
2003-09-02,1478.3746223878206
2003-09-03,1481.2639607288236
2003-09-04,1476.405931370947
2003-09-05,1472.2812167334164
2003-09-08,1472.5099268475242
2003-09-09,1487.2635128858071
2003-09-10,1487.2635128858074
2003-09-11,1487.2635128858076
2003-09-12,1487.2635128858078
2003-09-15,1458.3733422372889
2003-09-16,1483.6023753545246
2003-09-17,1485.5677492609168
2003-09-18,1472.6202404973633
2003-09-19,1459.6864495643163
2003-09-22,1424.2810774711652
2003-09-23,1439.702536320596
2003-09-24,1447.4631255576835
2003-09-25,1420.9358529358897
2003-09-26,1397.638594083312
2003-09-29,1394.3115146086743
2003-09-30,1398.4098129008698
2003-10-01,1410.4121768065047
2003-10-02,1436.2638842237022
2003-10-03,1437.515530310172
2003-10-06,1449.518388493338
2003-10-07,1453.001039875995
2003-10-08,1444.2912192952804
2003-10-09,1476.6356739656862
2003-10-10,1513.113901895054
2003-10-13,1508.2307685585258
2003-10-14,1503.6655997100415
2003-10-15,1495.7929534329635
2003-10-16,1526.2870396336025
2003-10-17,1508.9538853470917
2003-10-20,1524.490845321835
2003-10-21,1515.817706718105
2003-10-22,1513.616763449615
2003-10-23,1462.7098555529387
2003-10-24,1455.6734206449362
2003-10-27,1484.8179185175843
2003-10-28,1507.2507120261523
2003-10-29,1513.8319085460273
2003-10-30,1536.4657680581438
2003-10-31,1524.3408326673086
2003-11-03,1536.271031355584
2003-11-04,1538.1080787918302
2003-11-05,1563.1167004728231
2003-11-06,1541.742560802833
2003-11-07,1562.6543795376156
2003-11-10,1557.0480062597082
2003-11-11,1538.6035349650517
2003-11-12,1562.957176973087
2003-11-13,1603.8601233111647
2003-11-14,1596.2744263159316
2003-11-17,1544.094012344239
2003-11-18,1560.5836324686315
2003-11-19,1508.0432571338863
2003-11-20,1488.8322010800598
2003-11-21,1486.7507498980717
2003-11-24,1448.459210062605
2003-11-25,1478.1826651867127
2003-11-26,1506.2006037629437
2003-11-27,1505.6819180488083
2003-11-28,1532.7462146365524
2003-12-01,1558.4002582732212
2003-12-02,1562.7153156209886
2003-12-03,1562.0769233445453
2003-12-04,1560.8787812846763
2003-12-05,1534.1483275151381
2003-12-08,1535.6376201020446
2003-12-09,1543.7934594843616
2003-12-10,1555.0384114120707
2003-12-11,1547.6016539995082
2003-12-12,1586.1670137598287
2003-12-15,1613.9122944788417
2003-12-16,1580.4807796331988
2003-12-17,1563.876603734042
2003-12-18,1585.2985813770665
2003-12-19,1585.8664344051226
2003-12-22,1572.5914163903692
2003-12-23,1562.6629541978243
2003-12-24,1542.8300869546808
2003-12-25,1542.8300869546808
2003-12-26,1536.7088491919583
2003-12-29,1546.284959181325
2003-12-30,1584.8892982124516
2003-12-31,1592.6707521734606
2004-01-01,1592.670752173461
2004-01-02,1603.0642364067287
2004-01-05,1605.9480542221847
2004-01-06,1613.1056891979822
2004-01-07,1623.640583235595
2004-01-08,1623.8639735395363
2004-01-09,1660.374626937683
2004-01-12,1685.2913425487827
2004-01-13,1677.6491636211615
2004-01-14,1686.6535228927848
2004-01-15,1668.3069672274896
2004-01-16,1668.1983367133948
2004-01-19,1688.4729673625725
2004-01-20,1695.5403033123955
2004-01-21,1694.8269922887046
2004-01-22,1694.8269922887046
2004-01-23,1700.550342199346
2004-01-26,1725.1712522161251
2004-01-27,1727.6064650125315
2004-01-28,1740.0602195096217
2004-01-29,1720.0191176842413
2004-01-30,1716.0291384178001
2004-02-02,1729.068353718318
2004-02-03,1702.40953281829
2004-02-04,1703.765118977694
2004-02-05,1720.882409021035
2004-02-06,1745.044617168873
2004-02-09,1765.1108556935858
2004-02-10,1776.86688034576
2004-02-11,1802.17993460153
2004-02-12,1805.1627917691021
2004-02-13,1812.1389072405198
2004-02-16,1798.2529116529786
2004-02-17,1804.707754328992
2004-02-18,1798.8817668632153
2004-02-19,1785.2342187742631
2004-02-20,1773.0901720535915
2004-02-23,1751.2393384158233
2004-02-24,1734.4807169925339
2004-02-25,1747.867280743368
2004-02-26,1740.7514548740364
2004-02-27,1771.9160747505782
2004-03-01,1771.9160747505782
2004-03-02,1808.8270944864091
2004-03-03,1791.2396595791452
2004-03-04,1818.025508248876
2004-03-05,1808.491986322821
2004-03-08,1798.5612995470772
2004-03-09,1781.1715168076196
2004-03-10,1757.3775637154629
2004-03-11,1743.0769856985048
2004-03-12,1689.2737252494992
2004-03-15,1701.274052723742
2004-03-16,1696.9735424865828
2004-03-17,1743.3790547077929
2004-03-18,1757.7421401522072
2004-03-19,1777.8498737545685
2004-03-22,1730.7429747867336
2004-03-23,1738.983894434762
2004-03-24,1740.243917374853
2004-03-25,1731.8587492630074
2004-03-26,1756.1550319633218
2004-03-29,1780.4193834834537
2004-03-30,1784.042669430313
2004-03-31,1802.2391197582983
2004-04-01,1811.1376176009321
2004-04-02,1820.5401703568862
2004-04-05,1820.5401703568862
2004-04-06,1839.9595284073553
2004-04-07,1859.4453761889604
2004-04-08,1868.9912177609951
2004-04-09,1843.733376127585
2004-04-12,1875.8112978468487
2004-04-13,1868.2748507181043
2004-04-14,1843.3595057372918
2004-04-15,1849.7517363597015
2004-04-16,1804.1272305769344
2004-04-19,1827.891423700664
2004-04-20,1858.6661136656378
2004-04-21,1865.3533665102557
2004-04-22,1842.804665682154
2004-04-23,1867.7609823724272
2004-04-26,1843.1894412902723
2004-04-27,1841.2160900056685
2004-04-28,1807.5163809468095
2004-04-29,1742.7423176732143
2004-04-30,1719.3067415079822
2004-05-03,1723.9657296436164
2004-05-04,1727.0104343403675
2004-05-05,1732.187767548241
2004-05-06,1683.5673104509942
2004-05-07,1681.1900390728465
2004-05-10,1569.2695945308742
2004-05-11,1566.3713310054598
2004-05-12,1626.432377593373
2004-05-13,1562.7916569022618
2004-05-14,1520.3121888488517
2004-05-17,1458.5098735621782
2004-05-18,1479.499757132472
2004-05-19,1564.772205507267
2004-05-20,1545.310008470886
2004-05-21,1582.6376808143907
2004-05-24,1591.515593681005
2004-05-25,1565.2672450997209
2004-05-26,1563.9390590623002
2004-05-27,1616.5154396253668
2004-05-28,1635.5280978350643
2004-05-31,1619.3892787052935
2004-06-01,1656.3362051023728
2004-06-02,1635.0148597863235
2004-06-03,1576.4549859340357
2004-06-04,1598.3242084220847
2004-06-07,1660.4838236407822
2004-06-08,1656.5764618646747
2004-06-09,1636.1013962089135
2004-06-10,1606.9820726140254
2004-06-11,1547.7845858469452
2004-06-14,1527.1275628521544
2004-06-15,1550.7538636039803
2004-06-16,1559.7417797612013
2004-06-17,1578.586218773924
2004-06-18,1546.0659339576002
2004-06-21,1563.1268137912741
2004-06-22,1550.4734054171754
2004-06-23,1536.6076498139166
2004-06-24,1581.4705748810668
2004-06-25,1618.584683869267
2004-06-28,1598.5862111955098
2004-06-29,1611.2471878878555
2004-06-30,1621.882372888591
2004-07-01,1612.002198396242
2004-07-02,1565.6030929161454
2004-07-05,1571.2210535464478
2004-07-06,1574.6645249399373
2004-07-07,1581.5056048069023
2004-07-08,1542.7828315349316
2004-07-09,1557.851462731781
2004-07-12,1565.1864878120316
2004-07-13,1567.5028733373872
2004-07-14,1532.7978617093063
2004-07-15,1518.9005499178638
2004-07-16,1524.9954984590747
2004-07-19,1561.709501475008
2004-07-20,1529.7504414682166
2004-07-21,1565.5921440346883
2004-07-22,1534.7871320650208
2004-07-23,1517.0320808793213
2004-07-26,1516.146069648423
2004-07-27,1516.501212393056
2004-07-28,1528.0153625842688
2004-07-29,1497.1746964219144
2004-07-30,1507.213774541508
2004-08-02,1481.0302946838578
2004-08-03,1496.9349702671307
2004-08-04,1495.987125413876
2004-08-05,1527.6892967661593
2004-08-06,1506.3707501840727
2004-08-09,1531.692411025024
2004-08-10,1542.5192314177923
2004-08-11,1544.8738880177386
2004-08-12,1567.620805265126
2004-08-13,1575.375185565903
2004-08-16,1577.6516369507572
2004-08-17,1571.434922267671
2004-08-18,1580.6165391137768
2004-08-19,1613.611424777535
2004-08-20,1616.6671965063927
2004-08-23,1615.4202400900645
2004-08-24,1620.3191631682496
2004-08-25,1635.3972981487818
2004-08-26,1640.1880268728462
2004-08-27,1646.2130826192454
2004-08-30,1634.3998958138113
2004-08-31,1630.6495752153885
2004-09-01,1668.4656322935825
2004-09-02,1678.1602222610898
2004-09-03,1672.476281546601
2004-09-06,1681.396328148763
2004-09-07,1675.8304610736166
2004-09-08,1667.2768625954106
2004-09-09,1688.8169033512524
2004-09-10,1717.0058605402016
2004-09-13,1746.0831820949381
2004-09-14,1723.8185550423375
2004-09-15,1723.122198098915
2004-09-16,1732.840159885147
2004-09-17,1725.0366646685322
2004-09-20,1740.296909623663
2004-09-21,1736.738009116675
2004-09-22,1696.50606058834
2004-09-23,1686.1547480686224
2004-09-24,1692.3542261177017
2004-09-27,1692.3542261177017
2004-09-28,1692.3542261177017
2004-09-29,1687.948965659261
2004-09-30,1693.0743200868715
2004-10-01,1718.071693646795
2004-10-04,1777.8027194339704
2004-10-05,1776.5318396792513
2004-10-06,1769.81148675226
2004-10-07,1763.573767101234
2004-10-08,1759.8694835293788
2004-10-11,1764.5127408479727
2004-10-12,1719.3656758982313
2004-10-13,1713.420535953398
2004-10-14,1702.3736217328576
2004-10-15,1698.6182763519685
2004-10-18,1715.3770212223326
2004-10-19,1721.9859039016605
2004-10-20,1683.7679628093902
2004-10-21,1665.0996746874462
2004-10-22,1677.2850606155268
2004-10-25,1640.0949344883588
2004-10-26,1658.7495644652722
2004-10-27,1659.3275831366777
2004-10-28,1707.7348593780562
2004-10-29,1721.7070812897348
