Date,BRAZIL IMI MINIMUM VOLATILITY (BRL)
2002-09-03,727.7199714159377
2002-09-04,717.7525307614709
2002-09-05,707.3794888083681
2002-09-06,701.7043200867788
2002-09-09,717.7056083724334
2002-09-10,727.5515122642125
2002-09-11,741.7452424089516
2002-09-12,732.0379433777738
2002-09-13,729.2262394436619
2002-09-16,705.9661305241005
2002-09-17,688.7440157349431
2002-09-18,660.3229594383187
2002-09-19,648.0610402560295
2002-09-20,640.7215889780915
2002-09-23,617.6804852847506
2002-09-24,610.2653361145475
2002-09-25,581.0039926730881
2002-09-26,584.1185582261863
2002-09-27,555.5654529343358
2002-09-30,543.4716486550898
2002-10-01,578.6708291491931
2002-10-02,602.7084506793334
2002-10-03,599.3775522130533
2002-10-04,604.9265623539577
2002-10-07,592.2907906298263
2002-10-08,585.1565938030673
2002-10-09,556.0698721774555
2002-10-10,557.9462938386026
2002-10-11,550.3727908758982
2002-10-14,545.9391496760096
2002-10-15,546.1169092386546
2002-10-16,544.0117044935861
2002-10-17,554.9238773316561
2002-10-18,567.8736608561053
2002-10-21,562.3683766787826
2002-10-22,571.6822574902444
2002-10-23,604.9961697042629
2002-10-24,613.4049292199528
2002-10-25,638.2594201649301
2002-10-28,636.7057460296486
2002-10-29,621.3524209345932
2002-10-30,657.4737464267332
2002-10-31,684.161675653574
2002-11-01,687.28356643169
2002-11-04,688.7563539624068
2002-11-05,668.1340474942491
2002-11-06,660.2647037886343
2002-11-07,662.6461604068401
2002-11-08,683.757683330647
2002-11-11,694.3340963071811
2002-11-12,673.3749366415308
2002-11-13,656.1811855750892
2002-11-14,660.6973928763042
2002-11-15,659.1754612124973
2002-11-18,690.7373099053824
2002-11-19,679.7625418340366
2002-11-20,690.2496597871403
2002-11-21,705.5264475201923
2002-11-22,692.2929282240966
2002-11-25,696.6045634746289
2002-11-26,680.1059680885604
2002-11-27,686.0705740967713
2002-11-28,683.2682815675325
2002-11-29,692.8869367706895
2002-12-02,704.7614282392985
2002-12-03,693.2975574055722
2002-12-04,682.5848340110432
2002-12-05,668.5611199927373
2002-12-06,678.6151546023385
2002-12-09,659.8850388987538
2002-12-10,668.7882339752031
2002-12-11,678.7890453744825
2002-12-12,686.3355103301774
2002-12-13,684.4667985857692
2002-12-16,705.7972963000647
2002-12-17,716.8027077756833
2002-12-18,730.0135164140198
2002-12-19,750.9229050293031
2002-12-20,767.6061974665214
2002-12-23,752.7067119542394
2002-12-24,751.203446053047
2002-12-25,750.9821079633152
2002-12-26,743.442049616474
2002-12-27,735.6329327264214
2002-12-30,750.027573215425
2002-12-31,749.6038288237779
2003-01-01,749.6160737787626
2003-01-02,756.4689490562163
2003-01-03,769.5176094313416
2003-01-06,803.0236941935607
2003-01-07,792.1706067179235
2003-01-08,798.0134753050601
2003-01-09,807.9213162155404
2003-01-10,818.910605251674
2003-01-13,809.9616907167886
2003-01-14,818.2241875958683
2003-01-15,808.694188842934
2003-01-16,811.8949820838473
2003-01-17,781.0944975754635
2003-01-20,769.3310187351383
2003-01-21,754.4890297064562
2003-01-22,732.3261353915499
2003-01-23,728.8153421294182
2003-01-24,700.4608750109373
2003-01-27,689.2108468925942
2003-01-28,681.9430687825309
2003-01-29,698.8242989940076
2003-01-30,710.6665322971164
2003-01-31,726.3858774841786
2003-02-03,736.3782121811229
2003-02-04,719.6720942940532
2003-02-05,717.986621606151
2003-02-06,709.6208532893231
2003-02-07,710.617381604145
2003-02-10,709.8915956861165
2003-02-11,722.7028824483682
2003-02-12,714.4015577960361
2003-02-13,687.0593869179146
2003-02-14,687.3423151989318
2003-02-17,695.177655229757
2003-02-18,708.760616863321
2003-02-19,698.5948896324712
2003-02-20,693.7602914420411
2003-02-21,700.6873744444472
2003-02-24,700.79959761276
2003-02-25,695.1165476561366
2003-02-26,696.3693448406082
2003-02-27,701.7363869460806
2003-02-28,712.8372265731588
2003-03-03,713.0370127913685
2003-03-04,713.6370439381778
2003-03-05,708.3409107288848
2003-03-06,729.5762310390321
2003-03-07,734.3657630674821
2003-03-10,718.0948173020128
2003-03-11,723.7906964896846
2003-03-12,737.9072126762799
2003-03-13,757.2332389063574
2003-03-14,772.3347075442684
2003-03-17,766.7478560797314
2003-03-18,773.4568160934559
2003-03-19,767.561657706394
2003-03-20,769.157915120391
2003-03-21,789.4036293537603
2003-03-24,778.4803848853339
2003-03-25,788.2204781390395
2003-03-26,789.7044588063865
2003-03-27,788.3756905447143
2003-03-28,799.7557870330734
2003-03-31,801.6538988853026
2003-04-01,812.2221307939241
2003-04-02,834.2797927839729
2003-04-03,841.8750659192592
2003-04-04,855.2671822103864
2003-04-07,868.9196232561458
2003-04-08,860.44520314992
2003-04-09,859.5570761305124
2003-04-10,850.818177843203
2003-04-11,844.5912198439698
2003-04-14,854.5530343111817
2003-04-15,875.4291413810022
2003-04-16,885.8072812581269
2003-04-17,916.0153241080542
2003-04-18,916.0153241080542
2003-04-21,909.8280706832718
2003-04-22,901.7161663782261
2003-04-23,915.2815638571032
2003-04-24,913.1132457277232
2003-04-25,905.1513446635382
2003-04-28,922.4798699857703
2003-04-29,952.8970331145599
2003-04-30,966.4701895276297
2003-05-01,957.8380270653424
2003-05-02,973.8572540896397
2003-05-05,958.5818279394111
2003-05-06,939.4401493494552
2003-05-07,966.2872313932429
2003-05-08,979.5865794236214
2003-05-09,1008.620802020492
2003-05-12,1015.6060753998072
2003-05-13,1022.0641272495895
2003-05-14,1011.0540968136353
2003-05-15,988.9046822362881
2003-05-16,972.422786691199
2003-05-19,962.6162388004118
2003-05-20,950.4147832935757
2003-05-21,960.5631942533784
2003-05-22,972.8352781686949
2003-05-23,991.9868713235273
2003-05-26,989.3174846183383
2003-05-27,970.7651811938889
2003-05-28,973.8359041354065
2003-05-29,999.6897951216063
2003-05-30,988.6333260740373
2003-06-02,982.1800687627263
2003-06-03,986.9890791078894
2003-06-04,1023.5392610988321
2003-06-05,1031.6307826712184
2003-06-06,1048.7500046533196
2003-06-09,1043.2739545625575
2003-06-10,1044.2323114421222
2003-06-11,1038.733627453068
2003-06-12,1054.3486771707237
2003-06-13,1049.333553271279
2003-06-16,1061.1227437713594
2003-06-17,1054.950988760835
2003-06-18,1039.3794570828854
2003-06-19,1037.2197075616748
2003-06-20,1022.216927187535
2003-06-23,1012.5776066975528
2003-06-24,1025.673494435457
2003-06-25,1029.9871532206166
2003-06-26,1022.813064965663
2003-06-27,1031.287461555436
2003-06-30,1024.4035034754484
2003-07-01,1052.3420415087785
2003-07-02,1057.2218980064144
2003-07-03,1051.5218165982533
2003-07-04,1061.9425385655024
2003-07-07,1061.6967139608662
2003-07-08,1066.8620657553781
2003-07-09,1070.2099592671632
2003-07-10,1057.5269002535524
2003-07-11,1046.627744732277
2003-07-14,1071.7227348351162
2003-07-15,1075.9341509391243
2003-07-16,1065.8024273346875
2003-07-17,1071.2975428108236
2003-07-18,1074.3422538543743
2003-07-21,1073.5579358924526
2003-07-22,1078.6107805892686
2003-07-23,1080.8922396219823
2003-07-24,1081.3286353427031
2003-07-25,1093.1886234133126
2003-07-28,1094.4106177609017
2003-07-29,1084.3726039562414
2003-07-30,1071.554444141126
2003-07-31,1073.72683551827
2003-08-01,1041.562511879385
2003-08-04,1005.9790408748814
2003-08-05,1021.9609539648245
2003-08-06,1015.4119869641441
2003-08-07,1044.4523016669052
2003-08-08,1063.803265797884
2003-08-11,1070.9957019996107
2003-08-12,1064.6851947193275
2003-08-13,1068.2049135670784
2003-08-14,1092.1657448348556
2003-08-15,1101.1812043891314
2003-08-18,1115.9501907763668
2003-08-19,1106.3954745077995
2003-08-20,1119.3726747018238
2003-08-21,1131.78119690421
2003-08-22,1133.8681099940316
2003-08-25,1126.8804512831484
2003-08-26,1145.0341108933521
2003-08-27,1170.1315985756014
2003-08-28,1179.782646860957
2003-08-29,1189.3591632005075
2003-09-01,1195.7721642339097
2003-09-02,1203.6214222036572
2003-09-03,1232.454856717247
2003-09-04,1249.1217757860006
2003-09-05,1270.6006413308849
2003-09-08,1268.3318708814966
2003-09-09,1231.5316718704262
2003-09-10,1246.425628415385
2003-09-11,1261.5168498173064
2003-09-12,1264.7315984220988
2003-09-15,1249.6049777880776
2003-09-16,1246.9777049881689
2003-09-17,1252.8555636097276
2003-09-18,1272.3300589194773
2003-09-19,1266.3079581490883
2003-09-22,1254.7660164593708
2003-09-23,1238.8277921805134
2003-09-24,1220.9122948648558
2003-09-25,1198.2518038040407
2003-09-26,1195.1605188746391
2003-09-29,1213.6445739596231
2003-09-30,1214.504944222547
2003-10-01,1265.3263932905004
2003-10-02,1282.6703706899825
2003-10-03,1309.339356177726
2003-10-06,1323.4729463305162
2003-10-07,1329.832517782261
2003-10-08,1353.5505382973906
2003-10-09,1343.0398338441835
2003-10-10,1341.6132922640675
2003-10-13,1369.3116916111983
2003-10-14,1371.6652590101953
2003-10-15,1362.1702737317696
2003-10-16,1354.788177657288
2003-10-17,1338.0366153269958
2003-10-20,1349.1860520654614
2003-10-21,1353.5534862632785
2003-10-22,1336.921443101819
2003-10-23,1311.0955927606722
2003-10-24,1320.7315557932873
2003-10-27,1321.5507166576722
2003-10-28,1339.3509324660204
2003-10-29,1328.6700900797798
2003-10-30,1339.0153579570167
2003-10-31,1324.8883749914678
2003-11-03,1351.498103441848
2003-11-04,1354.5396375010655
2003-11-05,1334.0869442898777
2003-11-06,1327.8369287139876
2003-11-07,1337.6197247127898
2003-11-10,1316.28238389009
2003-11-11,1312.8976399180124
2003-11-12,1322.7771817025273
2003-11-13,1318.1266981254835
2003-11-14,1330.2199294711777
2003-11-17,1309.7077762798845
2003-11-18,1320.14381421145
2003-11-19,1312.357556582912
2003-11-20,1326.4719979622746
2003-11-21,1341.1614075342345
2003-11-24,1366.449728417758
2003-11-25,1373.6431752623878
2003-11-26,1366.7325937630887
2003-11-27,1379.5355481788808
2003-11-28,1395.3396287971245
2003-12-01,1424.244052058787
2003-12-02,1425.3515462376358
2003-12-03,1433.1214297525742
2003-12-04,1425.180651741644
2003-12-05,1445.481080300977
2003-12-08,1452.8679137103427
2003-12-09,1481.0101435305435
2003-12-10,1469.9166709360263
2003-12-11,1476.8028456182778
2003-12-12,1473.272746999628
2003-12-15,1473.012407128187
2003-12-16,1471.2562739201965
2003-12-17,1493.9186809396015
2003-12-18,1529.0186075345193
2003-12-19,1543.0610704195221
2003-12-22,1576.8128784995415
2003-12-23,1586.0300058419368
2003-12-24,1586.9568710911399
2003-12-25,1586.89442351566
2003-12-26,1594.3462347781547
2003-12-29,1626.6489073991713
2003-12-30,1624.0736102986582
2003-12-31,1631.3917929447184
2004-01-01,1631.6280270303746
2004-01-02,1657.743001033084
2004-01-05,1745.2717267940836
2004-01-06,1753.6221277127388
2004-01-07,1737.405508175157
2004-01-08,1759.036288478239
2004-01-09,1769.2591278826835
2004-01-12,1804.0612756359524
2004-01-13,1802.1000947186224
2004-01-14,1758.8926976618568
2004-01-15,1738.8598668288662
2004-01-16,1729.5084163117226
2004-01-19,1731.7995003952517
2004-01-20,1755.0836426476285
2004-01-21,1724.358152116391
2004-01-22,1717.6666915391738
2004-01-23,1745.5948873272325
2004-01-26,1782.9963647688285
2004-01-27,1780.035226351747
2004-01-28,1736.9905525412437
2004-01-29,1612.6023946781015
2004-01-30,1597.5139403146345
2004-02-02,1583.3810680579938
2004-02-03,1621.7767284849597
2004-02-04,1612.529609008563
2004-02-05,1568.9086232483364
2004-02-06,1603.5458165668674
2004-02-09,1611.9157986412745
2004-02-10,1631.6406657965574
2004-02-11,1681.903918240854
2004-02-12,1691.079927637195
2004-02-13,1658.5352610342184
2004-02-16,1641.0975304702497
2004-02-17,1660.1598964410887
2004-02-18,1639.0811437587743
2004-02-19,1578.1225257362516
2004-02-20,1569.8751585532978
2004-02-23,1581.2779679819785
2004-02-24,1580.5837926676313
2004-02-25,1597.7122802571655
2004-02-26,1599.4184220300476
2004-02-27,1646.7366446311771
2004-03-01,1718.652425913413
2004-03-02,1702.3845567864023
2004-03-03,1714.4137779418031
2004-03-04,1708.3829829979547
2004-03-05,1723.0300264645196
2004-03-08,1717.8031952126448
2004-03-09,1705.034803750457
2004-03-10,1636.841191463935
2004-03-11,1584.8829470882229
2004-03-12,1627.5901019611467
2004-03-15,1597.2756182579676
2004-03-16,1612.4027957433468
2004-03-17,1636.769702411627
2004-03-18,1652.406094528111
2004-03-19,1656.9495619772727
2004-03-22,1623.3803424421733
2004-03-23,1608.8936900325273
2004-03-24,1588.891983555622
2004-03-25,1580.3198223122154
2004-03-26,1608.6082991064225
2004-03-29,1615.141491896496
2004-03-30,1649.46814646323
2004-03-31,1655.7961302006004
2004-04-01,1690.1525140089122
2004-04-02,1706.0140800454785
2004-04-05,1708.0829341629271
2004-04-06,1715.4640288194
2004-04-07,1682.5214599202795
2004-04-08,1687.0265424656213
2004-04-09,1686.7853781998901
2004-04-12,1690.4593833207143
2004-04-13,1674.629266774916
2004-04-14,1652.2870213768228
2004-04-15,1623.4785521480921
2004-04-16,1617.4019261413544
2004-04-19,1615.5990056765522
2004-04-20,1578.4798296164834
2004-04-21,1572.5537961264565
2004-04-22,1561.8861614640882
2004-04-23,1581.3737454042264
2004-04-26,1567.287908756616
2004-04-27,1573.6448556443413
2004-04-28,1515.319847758315
2004-04-29,1473.555379892248
2004-04-30,1453.7791086903367
2004-05-03,1461.049427790121
2004-05-04,1478.7389746448196
2004-05-05,1491.5797594639246
2004-05-06,1428.518439094379
2004-05-07,1380.0161059821066
2004-05-10,1298.7964622661393
2004-05-11,1360.710087671208
2004-05-12,1357.4064974384273
2004-05-13,1373.068396026601
2004-05-14,1376.8712224684155
2004-05-17,1338.9719507790323
2004-05-18,1372.786273958284
2004-05-19,1402.5356756412943
2004-05-20,1351.4850910251962
2004-05-21,1343.2876834798574
2004-05-24,1367.6953463642149
2004-05-25,1386.3957390820447
2004-05-26,1406.1527037956134
2004-05-27,1433.9550556788708
2004-05-28,1452.2437675415958
2004-05-31,1455.8114209747396
2004-06-01,1437.6395904614396
2004-06-02,1460.8041380081663
2004-06-03,1434.1434465261707
2004-06-04,1459.6148014185728
2004-06-07,1511.4932136032598
2004-06-08,1501.9070800897998
2004-06-09,1473.5870598201964
2004-06-10,1475.2451709628972
2004-06-11,1461.1662148489736
2004-06-14,1430.6767260302993
2004-06-15,1469.47168142838
2004-06-16,1472.815550980245
2004-06-17,1473.5954872799925
2004-06-18,1473.2476297062888
2004-06-21,1476.5669867447466
2004-06-22,1465.5480320161712
2004-06-23,1502.635519820471
2004-06-24,1514.510722043244
2004-06-25,1516.4065214740858
2004-06-28,1490.4971983991413
2004-06-29,1518.237074645482
2004-06-30,1548.7482616267794
2004-07-01,1572.5284745632277
2004-07-02,1591.3840732811539
2004-07-05,1597.1218850541543
2004-07-06,1572.5690965853032
2004-07-07,1576.8350333299143
2004-07-08,1562.3011484922329
2004-07-09,1564.8707227496222
2004-07-12,1596.772418466623
2004-07-13,1603.6953787536052
2004-07-14,1614.4560391481182
2004-07-15,1643.0321424406843
2004-07-16,1672.221605401698
2004-07-19,1660.9477728047798
2004-07-20,1664.0793541300764
2004-07-21,1622.3932836728
2004-07-22,1600.6312433506416
2004-07-23,1597.3666116663137
2004-07-26,1574.2779640105596
2004-07-27,1607.629257103622
2004-07-28,1632.050553969957
2004-07-29,1649.3654481661356
2004-07-30,1660.441654505252
2004-08-02,1650.989299309948
2004-08-03,1646.6876951524134
2004-08-04,1644.7290543103895
2004-08-05,1606.0566357993614
2004-08-06,1629.3928205801187
2004-08-09,1628.7981746613336
2004-08-10,1664.309940056935
2004-08-11,1660.5847323929145
2004-08-12,1672.7726430630933
2004-08-13,1671.7442892138897
2004-08-16,1697.0753257607475
2004-08-17,1725.2103217693636
2004-08-18,1765.813668883339
2004-08-19,1792.28050707498
2004-08-20,1806.2319189747116
2004-08-23,1782.7753183552338
2004-08-24,1796.7745433194834
2004-08-25,1816.9008103693116
2004-08-26,1791.3657684174898
2004-08-27,1791.4026477468656
2004-08-30,1807.4802926032864
2004-08-31,1808.2598852855251
2004-09-01,1806.0063478784002
2004-09-02,1822.3195376885678
2004-09-03,1814.6451927676383
2004-09-06,1828.607192002992
2004-09-07,1830.1778905015353
2004-09-08,1850.5486373134402
2004-09-09,1840.3739877411467
2004-09-10,1834.6605929113796
2004-09-13,1831.0498192283594
2004-09-14,1853.7027543829763
2004-09-15,1853.7655588873713
2004-09-16,1893.670328344364
2004-09-17,1921.534185212516
2004-09-20,1933.9295293045445
2004-09-21,1931.4211058276846
2004-09-22,1906.1761644668422
2004-09-23,1914.541788517305
2004-09-24,1915.8683600165298
2004-09-27,1904.6942367112192
2004-09-28,1949.7398273409908
2004-09-29,1954.8440245869288
2004-09-30,1964.9960950118923
2004-10-01,2020.6894068392714
2004-10-04,2056.416318512282
2004-10-05,2066.555147731526
2004-10-06,2048.473952782394
2004-10-07,2030.120480632391
2004-10-08,2046.1191008278468
2004-10-11,2048.401595959525
2004-10-12,2048.7643375207003
2004-10-13,1988.895940153911
2004-10-14,1954.4168042977722
2004-10-15,1989.1900829254414
2004-10-18,1989.325674416775
2004-10-19,1953.020730555416
2004-10-20,1938.9043304400475
2004-10-21,1993.178643097609
2004-10-22,1988.3896961811208
2004-10-25,1966.405713215206
2004-10-26,1979.37642704862
2004-10-27,2001.2080892512417
2004-10-28,1994.0521828007106
2004-10-29,2019.1551388797877
2004-11-01,2016.7515803747967
2004-11-02,2031.9977684824119
2004-11-03,2056.4349050196565
2004-11-04,2078.3830893630857
2004-11-05,2074.2996411250247
2004-11-08,2039.1334457230096
2004-11-09,2053.1240251651866
2004-11-10,2079.457863507995
2004-11-11,2073.413332162005
2004-11-12,2118.948698354064
2004-11-15,2120.655692471965
2004-11-16,2098.037888382128
2004-11-17,2142.1113327459393
2004-11-18,2121.470412804849
2004-11-19,2110.253369815882
2004-11-22,2131.799064513544
2004-11-23,2128.611598072512
2004-11-24,2150.45891709241
2004-11-25,2177.089607370979
2004-11-26,2207.97463772661
2004-11-29,2197.441522115708
2004-11-30,2237.3441468966025
2004-12-01,2269.021499971003
2004-12-02,2262.1199910863584
2004-12-03,2300.4195589054607
2004-12-06,2303.0296610913115
2004-12-07,2259.136129272498
2004-12-08,2249.0839882267587
2004-12-09,2202.4607419730787
2004-12-10,2262.8607491328416
2004-12-13,2290.3344265541705
2004-12-14,2315.599632894315
2004-12-15,2323.0841851409054
2004-12-16,2349.8339534944525
2004-12-17,2343.090765009721
2004-12-20,2361.0323919291186
2004-12-21,2391.8888577436896
2004-12-22,2375.298188457109
2004-12-23,2400.2148693549652
2004-12-24,2408.6144504000818
2004-12-27,2406.955195209061
2004-12-28,2425.936873224042
2004-12-29,2437.410863344853
2004-12-30,2456.7015861137347
2004-12-31,2454.851660220577
2005-01-03,2436.8933725262305
2005-01-04,2354.5997959343613
2005-01-05,2342.9689835180866
2005-01-06,2305.5267487428564
2005-01-07,2321.0685979775826
2005-01-10,2320.9571556751216
2005-01-11,2302.3450405036847
2005-01-12,2304.6625638208934
2005-01-13,2335.650687547186
2005-01-14,2340.581998407807
2005-01-17,2320.582261314523
2005-01-18,2291.257686179656
2005-01-19,2312.496841695374
2005-01-20,2251.471849905647
2005-01-21,2283.5833271832335
2005-01-24,2315.7996899783884
2005-01-25,2316.6636331568925
2005-01-26,2333.6423920660013
2005-01-27,2312.5202886879656
2005-01-28,2309.2112126453344
2005-01-31,2371.5451256585798
2005-02-01,2378.843841420904
2005-02-02,2396.494534013034
2005-02-03,2440.9671750184907
2005-02-04,2517.4900390754538
2005-02-07,2508.3038837571453
2005-02-08,2481.6147297593498
2005-02-09,2536.8531915516837
2005-02-10,2527.0547335652736
2005-02-11,2538.796604112387
2005-02-14,2581.2982736240783
2005-02-15,2601.7807075580085
2005-02-16,2556.0223114394407
2005-02-17,2619.425665417274
2005-02-18,2589.6554304637525
2005-02-21,2590.7379789802603
2005-02-22,2600.7271575488553
2005-02-23,2641.7693354451076
2005-02-24,2713.784896105767
2005-02-25,2678.13073258594
2005-02-28,2686.163311323554
2005-03-01,2652.7094986842794
2005-03-02,2653.206141166669
2005-03-03,2673.067280835697
2005-03-04,2733.1938368731767
2005-03-07,2749.4120979825852
2005-03-08,2684.241675526716
2005-03-09,2626.305342539415
2005-03-10,2584.4367750900037
2005-03-11,2598.870330544362
2005-03-14,2543.807356609401
2005-03-15,2489.309002290422
2005-03-16,2533.9844420354248
2005-03-17,2557.973726893192
2005-03-18,2542.861263842824
2005-03-21,2501.8477594022565
2005-03-22,2473.270329142123
2005-03-23,2390.337743973857
2005-03-24,2441.782551589655
2005-03-25,2441.6082848182014
2005-03-28,2394.312555684552
2005-03-29,2372.0410139245937
2005-03-30,2424.9058746055935
2005-03-31,2463.2205930955083
2005-04-01,2475.9259782614695
2005-04-04,2430.122866528327
2005-04-05,2449.2966364592216
2005-04-06,2449.7868018166323
2005-04-07,2485.4712210074217
2005-04-08,2458.6002056163575
2005-04-11,2480.27160132085
2005-04-12,2450.233727636478
2005-04-13,2468.268504406806
2005-04-14,2382.8339684243924
2005-04-15,2327.918204154117
2005-04-18,2325.866618559251
2005-04-19,2404.8526471948653
2005-04-20,2394.1656732794327
2005-04-21,2398.344546488334
2005-04-22,2390.9777686950606
2005-04-25,2437.4905595203845
2005-04-26,2462.031108144933
2005-04-27,2468.6892707651136
2005-04-28,2402.4568545740885
2005-04-29,2411.1738908748866
2005-05-02,2437.9008404714673
2005-05-03,2435.4840357029184
2005-05-04,2518.21922533472
2005-05-05,2519.470400930902
2005-05-06,2543.0429737459876
2005-05-09,2553.4525069448214
2005-05-10,2489.6028717950876
2005-05-11,2461.7231172164743
2005-05-12,2413.2086905275
2005-05-13,2392.841687658951
2005-05-16,2428.862922543602
2005-05-17,2436.682572875663
2005-05-18,2483.277469089321
2005-05-19,2499.669826641984
2005-05-20,2470.8363170452067
2005-05-23,2470.803441606399
2005-05-24,2485.118115649673
2005-05-25,2507.7031671075956
2005-05-26,2509.2639782074566
2005-05-27,2569.1452600638345
2005-05-30,2592.097419571441
2005-05-31,2564.311594155258
2005-06-01,2585.2115851832127
2005-06-02,2649.0326495106056
2005-06-03,2681.302268662916
2005-06-06,2567.730755501966
2005-06-07,2543.0584561107594
2005-06-08,2558.0430770113594
2005-06-09,2502.6379166977836
2005-06-10,2542.15931951521
2005-06-13,2561.651631119867
2005-06-14,2621.6385279228844
2005-06-15,2614.707696671723
2005-06-16,2668.0909607883286
2005-06-17,2723.678840343576
2005-06-20,2727.1900602164014
2005-06-21,2706.634864495111
2005-06-22,2717.131607797668
2005-06-23,2649.9801485806174
2005-06-24,2644.5288336574927
2005-06-27,2681.5616410073017
2005-06-28,2706.8692409355804
2005-06-29,2715.37687260104
2005-06-30,2693.1856873896995
2005-07-01,2742.459507961094
2005-07-04,2687.744005668941
2005-07-05,2696.5888033092683
2005-07-06,2654.8997319829623
2005-07-07,2647.431645390266
2005-07-08,2685.884904894017
2005-07-11,2713.1694586413014
2005-07-12,2762.239408957223
2005-07-13,2767.4499309912367
2005-07-14,2759.929497711645
2005-07-15,2723.619303629208
2005-07-18,2741.091099421564
2005-07-19,2726.7684032941215
2005-07-20,2732.3650797784544
2005-07-21,2775.3583092185954
2005-07-22,2728.795520795051
2005-07-25,2605.5513736402954
2005-07-26,2576.06357106018
2005-07-27,2650.594724129745
2005-07-28,2719.3252207988944
2005-07-29,2733.835587110935
2005-08-01,2771.1111256174895
2005-08-02,2853.102838712995
2005-08-03,2886.6073411448783
2005-08-04,2872.837575848517
2005-08-05,2889.0608886139867
2005-08-08,2900.7434653347145
2005-08-09,2928.6273461853684
2005-08-10,3005.8326559947845
2005-08-11,2939.529858182609
2005-08-12,2883.9434261215233
2005-08-15,2953.83731669284
2005-08-16,2926.677180473581
2005-08-17,2932.2961062926697
2005-08-18,2882.3781582612537
2005-08-19,2781.724383050006
2005-08-22,2870.7229478577237
2005-08-23,2839.2567281065762
2005-08-24,2847.7093787731264
2005-08-25,2862.9093030105932
2005-08-26,2849.974665566993
2005-08-29,2898.3597666209866
2005-08-30,2936.3820153364204
2005-08-31,3001.8786812117883
2005-09-01,3011.172846096013
2005-09-02,3055.559426357427
2005-09-05,3096.8367962363095
2005-09-06,3140.4489950496045
2005-09-07,3140.112037002925
2005-09-08,3160.8068089273893
2005-09-09,3202.5146012499777
2005-09-12,3212.149650080583
2005-09-13,3157.333269707579
2005-09-14,3169.8579887095234
2005-09-15,3209.8394903314843
2005-09-16,3264.271181074812
2005-09-19,3304.2842603503427
2005-09-20,3316.350517568729
2005-09-21,3400.9129387054136
2005-09-22,3375.6249837225864
2005-09-23,3412.6503235872765
2005-09-26,3423.827872385229
2005-09-27,3422.437405132867
2005-09-28,3462.000846805763
2005-09-29,3469.4615742535316
2005-09-30,3525.6453986555766
2005-10-03,3543.570417876562
2005-10-04,3516.895438356137
2005-10-05,3336.3177187155425
2005-10-06,3224.863053846288
2005-10-07,3307.822667275205
2005-10-10,3354.68815518101
2005-10-11,3393.4875994985555
2005-10-12,3396.223057482925
2005-10-13,3268.8882898974284
2005-10-14,3259.8197491719607
2005-10-17,3370.3391040702513
2005-10-18,3240.125602204472
2005-10-19,3216.476657513757
2005-10-20,3159.6194964885894
2005-10-21,3200.772851929983
2005-10-24,3286.3101672963126
2005-10-25,3254.2748306671488
2005-10-26,3277.6670640073844
2005-10-27,3198.237320004751
2005-10-28,3225.948267090549
2005-10-31,3354.5621924680254
2005-11-01,3419.5753259111298
2005-11-02,3434.5326292782024
2005-11-03,3459.547222532538
2005-11-04,3420.8996433585557
2005-11-07,3486.626945488915
2005-11-08,3501.8400658765618
2005-11-09,3536.1098360061083
2005-11-10,3518.6976500693168
2005-11-11,3509.777482434684
