Date,ITALY SMALL GROWTH
1997-10-10,400.920061182193
1997-10-13,413.1891972640104
1997-10-14,417.79594355989434
1997-10-15,417.8608333204787
1997-10-16,419.8674257922677
1997-10-17,413.86939139466676
1997-10-20,415.41479409474863
1997-10-21,414.81962604737566
1997-10-22,416.506447806454
1997-10-23,410.414731962726
1997-10-24,414.0331110663432
1997-10-27,406.92296504693184
1997-10-28,383.4227663844049
1997-10-29,406.51645359858094
1997-10-30,408.2075242470267
1997-10-31,412.171360154611
1997-11-03,414.3340851114266
1997-11-04,413.79484628165955
1997-11-05,417.51345508636354
1997-11-06,417.23018451925566
1997-11-07,414.18900339303406
1997-11-10,415.5436762883181
1997-11-11,412.5982216552449
1997-11-12,401.0101466416705
1997-11-13,405.6246257235017
1997-11-14,407.99178121389866
1997-11-17,408.842483539538
1997-11-18,408.719375912923
1997-11-19,402.74991000716267
1997-11-20,404.9557979736266
1997-11-21,400.5850683001427
1997-11-24,396.07516331422784
1997-11-25,395.7670017044686
1997-11-26,396.6967888615097
1997-11-27,396.4144324248585
1997-11-28,395.89863438733556
1997-12-01,396.0415325551019
1997-12-02,398.0026304185066
1997-12-03,402.3544576934685
1997-12-04,405.29239349037283
1997-12-05,403.2498552078896
1997-12-08,402.0983378738483
1997-12-09,400.52116425239797
1997-12-10,403.1241076420998
1997-12-11,402.97707751104423
1997-12-12,405.9181391379905
1997-12-15,410.5934450155584
1997-12-16,409.42638065600414
1997-12-17,417.1700572774718
1997-12-18,418.4176058390769
1997-12-19,417.73724874985646
1997-12-22,416.5048138505774
1997-12-23,420.3736525739314
1997-12-24,420.047594297014
1997-12-25,420.047594297014
1997-12-26,420.53082420129584
1997-12-29,421.66183040429723
1997-12-30,420.518220431309
1997-12-31,420.13690434624505
1998-01-01,420.13690434624505
1998-01-02,425.38493398659324
1998-01-05,427.5063066396684
1998-01-06,426.3363974483393
1998-01-07,423.01644045499233
1998-01-08,421.55460484833486
1998-01-09,420.25581220964455
1998-01-12,417.450479443862
1998-01-13,423.85737384448066
1998-01-14,430.11999951069936
1998-01-15,432.00848230425373
1998-01-16,443.5868874717047
1998-01-19,448.17496011794987
1998-01-20,456.03306499268973
1998-01-21,451.7512653382959
1998-01-22,454.55961838482665
1998-01-23,463.706283419179
1998-01-26,458.7646028779174
1998-01-27,460.99728432203165
1998-01-28,464.10920933695064
1998-01-29,464.93047746555885
1998-01-30,465.5319300776501
1998-02-02,474.46002985882853
1998-02-03,475.76215773639257
1998-02-04,478.2687526954539
1998-02-05,489.1423096959274
1998-02-06,492.12485760076106
1998-02-09,493.2129193467818
1998-02-10,501.7403591166513
1998-02-11,500.1914836189077
1998-02-12,499.3606471473095
1998-02-13,495.0482220968137
1998-02-16,493.48017236065635
1998-02-17,498.0357120954098
1998-02-18,496.4083192467159
1998-02-19,490.47410005896324
1998-02-20,485.187164180346
1998-02-23,494.143866262707
1998-02-24,492.43278425510584
1998-02-25,494.22969482771606
1998-02-26,500.65569321838433
1998-02-27,499.90099463404937
1998-03-02,510.8891210547621
1998-03-03,517.6217207452476
1998-03-04,519.5088302812231
1998-03-05,517.7204243131924
1998-03-06,532.461950925849
1998-03-09,555.8990600943342
1998-03-10,567.1880163022003
1998-03-11,565.4930853008077
1998-03-12,570.488087862219
1998-03-13,588.6946798845794
1998-03-16,603.3542348717339
1998-03-17,604.9878137509708
1998-03-18,591.451938387818
1998-03-19,600.0422731561127
1998-03-20,610.9196274973147
1998-03-23,612.8316046130061
1998-03-24,625.4667573420871
1998-03-25,636.1506020144727
1998-03-26,642.4336018328936
1998-03-27,653.4133727393132
1998-03-30,658.6335794609907
1998-03-31,658.615478114477
1998-04-01,672.559766071585
1998-04-02,689.8454133485824
1998-04-03,682.106855284389
1998-04-06,693.2208908730565
1998-04-07,698.2539795845953
1998-04-08,666.9415345933193
1998-04-09,679.4599267292233
1998-04-10,702.8141291147483
1998-04-13,700.7653927583616
1998-04-14,718.8152157707266
1998-04-15,719.7070999283773
1998-04-16,693.2401459690827
1998-04-17,687.53717586136
1998-04-20,695.6289863063251
1998-04-21,695.3192012450838
1998-04-22,686.4005156199928
1998-04-23,663.9425480296362
1998-04-24,639.8507620120996
1998-04-27,589.6464447198437
1998-04-28,608.3852495566097
1998-04-29,617.8351307867075
1998-04-30,633.9622786892834
1998-05-01,639.6477962210885
1998-05-04,671.8765332541655
1998-05-05,677.6909488166993
1998-05-06,674.4102423752197
1998-05-07,667.5791607525756
1998-05-08,673.6345196727686
1998-05-11,682.1803312778771
1998-05-12,680.5657089867989
1998-05-13,681.4119967628163
1998-05-14,668.8899288287847
1998-05-15,662.8878886528739
1998-05-18,652.4609718623299
1998-05-19,680.1226927533661
1998-05-20,702.5246109327022
1998-05-21,703.7095062052713
1998-05-22,702.6902092619888
1998-05-25,706.3805953035195
1998-05-26,701.1831300798954
1998-05-27,683.6423880116553
1998-05-28,677.504522006328
1998-05-29,674.4825440027588
1998-06-01,665.1380243387536
1998-06-02,665.6391250468045
1998-06-03,669.8080381502695
1998-06-04,666.616315383471
1998-06-05,665.1822666149885
1998-06-08,667.6161311048727
1998-06-09,658.5724845386931
1998-06-10,653.1412944418224
1998-06-11,645.3622316723028
1998-06-12,637.1087566015198
1998-06-15,614.2343603242488
1998-06-16,622.6085123454267
1998-06-17,637.9040213689934
1998-06-18,634.2229534603142
1998-06-19,630.4965711008012
1998-06-22,614.2445876041127
1998-06-23,609.164135784803
1998-06-24,608.252398312875
1998-06-25,612.9565283910437
1998-06-26,604.6519248524847
1998-06-29,606.3130780173818
1998-06-30,608.8095061799235
1998-07-01,616.0745900883701
1998-07-02,619.915914565269
1998-07-03,629.857214002649
1998-07-06,635.7103573562913
1998-07-07,637.6288808309159
1998-07-08,643.3703056169983
1998-07-09,641.1476080225941
1998-07-10,641.2979178397876
1998-07-13,643.1966582545843
1998-07-14,645.9834109052139
1998-07-15,642.9280874569127
1998-07-16,647.0363778085797
1998-07-17,653.0726822006937
1998-07-20,657.6942510651038
1998-07-21,651.8151205216831
1998-07-22,643.7653440221462
1998-07-23,633.4098584294121
1998-07-24,634.6408821965471
1998-07-27,627.517288627317
1998-07-28,627.8478628321342
1998-07-29,621.9032874981783
1998-07-30,626.4570108447784
1998-07-31,621.9835004036872
1998-08-03,609.1481595372803
1998-08-04,607.7666046669896
1998-08-05,598.1196724123695
1998-08-06,597.4469692918548
1998-08-07,597.5992027070745
1998-08-10,590.3891318417228
1998-08-11,572.1114237471369
1998-08-12,581.6269726649153
1998-08-13,574.6585897567377
1998-08-14,577.6394873633815
1998-08-17,577.1432502624916
1998-08-18,583.9115584982261
1998-08-19,582.6624870761377
1998-08-20,582.6943471847386
1998-08-21,568.0779203011843
1998-08-24,565.4238555509897
1998-08-25,564.8106678210298
1998-08-26,549.3316462769169
1998-08-27,524.1442318979473
1998-08-28,528.7046443303475
1998-08-31,527.5173451683487
1998-09-01,518.6882124865681
1998-09-02,531.6558930001853
1998-09-03,524.224846463851
1998-09-04,520.8619411449034
1998-09-07,524.0264938860427
1998-09-08,533.0645604508139
1998-09-09,528.4276273928823
1998-09-10,513.0887757423216
1998-09-11,500.8486947492246
1998-09-14,511.3671295668292
1998-09-15,514.602274428499
1998-09-16,525.1277244998465
1998-09-17,511.03420365187065
1998-09-18,508.1373354862001
1998-09-21,493.25111179658046
1998-09-22,494.56799097870663
1998-09-23,497.2742428360407
1998-09-24,501.47123971610745
1998-09-25,494.2699047499635
1998-09-28,497.8413686877523
1998-09-29,496.13038779894464
1998-09-30,489.6929306396178
1998-10-01,473.2109937649922
1998-10-02,462.67036887524904
1998-10-05,453.8769550658989
1998-10-06,462.63440699936984
1998-10-07,470.0603261959214
1998-10-08,459.7300308763883
1998-10-09,454.4184903491064
1998-10-12,464.26075769474477
1998-10-13,467.8553117750242
1998-10-14,474.2326056730728
1998-10-15,485.07547937541625
1998-10-16,501.5363844533356
1998-10-19,509.49904751453045
1998-10-20,521.2130971043242
1998-10-21,518.1920432887193
1998-10-22,521.3756372972767
1998-10-23,519.543896672207
1998-10-26,520.8121231740467
1998-10-27,529.9763933005485
1998-10-28,519.5355847029624
1998-10-29,526.60706270814
1998-10-30,530.9571493981676
1998-11-02,538.2528471501748
1998-11-03,535.4914736171158
1998-11-04,545.7396678654579
1998-11-05,545.1672801840948
1998-11-06,547.871570443851
1998-11-09,536.3060649116682
1998-11-10,527.6327972248974
1998-11-11,533.0360505965758
1998-11-12,527.547207560579
1998-11-13,529.1734011729445
1998-11-16,545.2654109419074
1998-11-17,547.0583531734834
1998-11-18,546.3538443256373
1998-11-19,546.102757682894
1998-11-20,548.7641181202243
1998-11-23,555.387301668871
1998-11-24,551.9514803987026
1998-11-25,553.7628972072308
1998-11-26,571.8660518390428
1998-11-27,578.4458089408021
1998-11-30,583.1139385074504
1998-12-01,568.4347979747079
1998-12-02,570.3738959302821
1998-12-03,573.4677490188297
1998-12-04,570.4094625203672
1998-12-07,576.3660727762777
1998-12-08,578.2123392449334
1998-12-09,573.1377730813441
1998-12-10,575.2765892848198
1998-12-11,563.9019501017971
1998-12-14,554.7936556916414
1998-12-15,550.3476424758767
1998-12-16,547.7680400115704
1998-12-17,550.0056980341166
1998-12-18,549.3535250027459
1998-12-21,557.7748403721603
1998-12-22,559.397079514344
1998-12-23,568.4205934304828
1998-12-24,566.4049781398978
1998-12-25,566.4049781398978
1998-12-28,581.8978222459275
1998-12-29,582.4504886070021
1998-12-30,590.0254358112736
1998-12-31,592.3899323789743
1999-01-01,592.374326468345
1999-01-04,612.2968477020383
1999-01-05,603.9518847174141
1999-01-06,600.6972535983244
1999-01-07,592.0814593116247
1999-01-08,580.3486812977578
1999-01-11,575.7615923295781
1999-01-12,570.0836127752302
1999-01-13,557.7145813445084
1999-01-14,567.5692902757207
1999-01-15,563.1288136812337
1999-01-18,572.2186210488397
1999-01-19,567.5035447353092
1999-01-20,564.0369799362418
1999-01-21,555.237889281625
1999-01-22,549.3871890935209
1999-01-25,551.7540751485232
1999-01-26,567.5172628819065
1999-01-27,564.9905061472259
1999-01-28,563.3493278745615
1999-01-29,563.7631409495788
1999-02-01,562.5103711363776
1999-02-02,561.0260475013117
1999-02-03,564.2925422070123
1999-02-04,565.4357919198981
1999-02-05,561.9615644821937
1999-02-08,553.0740808034623
1999-02-09,548.9417245543439
1999-02-10,547.0726901211004
1999-02-11,554.099981416297
1999-02-12,556.1767041924373
1999-02-15,553.4521489129265
1999-02-16,550.1556045624473
1999-02-17,546.9535350756124
1999-02-18,548.3666085732291
1999-02-19,547.8387395609375
1999-02-22,546.3770185415958
1999-02-23,544.4070372716152
1999-02-24,548.874408618518
1999-02-25,551.5857641194344
1999-02-26,550.7908602623601
1999-03-01,543.9338884645754
1999-03-02,541.5409990135976
1999-03-03,538.5273325673796
1999-03-04,536.4226261358261
1999-03-05,549.8481942959237
1999-03-08,551.5251972462427
1999-03-09,552.032847083987
1999-03-10,556.4302719461868
1999-03-11,549.4594298066305
1999-03-12,555.3835846549173
1999-03-15,562.1000813361368
1999-03-16,558.1142894366138
1999-03-17,564.7183303075063
1999-03-18,561.8681981948447
1999-03-19,560.5067204704958
1999-03-22,561.0017438349015
1999-03-23,558.2670128542678
1999-03-24,546.5754774039382
1999-03-25,547.6384446193772
1999-03-26,540.2623411766493
1999-03-29,540.8963094762663
1999-03-30,544.4056495391617
1999-03-31,551.1804138784169
1999-04-01,554.3609604318573
1999-04-02,553.1303573964719
1999-04-05,549.771837278218
1999-04-06,557.3619030231278
1999-04-07,562.392953814565
1999-04-08,569.7793273850594
1999-04-09,564.4467538975459
1999-04-12,566.5444713358556
1999-04-13,567.6384201419909
1999-04-14,574.8078114246346
1999-04-15,572.1597071910077
1999-04-16,570.1623268267208
1999-04-19,569.4040263903158
1999-04-20,565.2662083403902
1999-04-21,564.0233615952307
1999-04-22,562.2000524451335
1999-04-23,562.414173575833
1999-04-26,559.2078424431548
1999-04-27,564.8385490945383
1999-04-28,566.5927532938038
1999-04-29,565.2002431257276
1999-04-30,568.4083143692037
1999-05-03,567.0906934284134
1999-05-04,568.4413965473152
1999-05-05,568.5778636213677
1999-05-06,575.7462796233432
1999-05-07,579.8252540764317
1999-05-10,576.4127363781495
1999-05-11,571.482100132487
1999-05-12,560.683367456398
1999-05-13,562.6399306822537
1999-05-14,561.1360216088199
1999-05-17,550.5638134668943
1999-05-18,555.4303027803729
1999-05-19,557.7637127630796
1999-05-20,554.6570711022131
1999-05-21,551.4088222418508
1999-05-24,556.3412826507434
1999-05-25,553.2663514748717
1999-05-26,550.4513946380413
1999-05-27,548.697568097368
1999-05-28,549.3501343409998
1999-05-31,553.8099365540519
1999-06-01,554.8334232635236
1999-06-02,545.9200728949309
1999-06-03,551.5948201731977
1999-06-04,552.7877674344951
1999-06-07,557.4841583500876
1999-06-08,570.934890438678
1999-06-09,571.8582490013767
1999-06-10,572.20909639598
1999-06-11,570.9437574504129
1999-06-14,560.5660702658121
1999-06-15,557.1601750401437
1999-06-16,554.9314968787371
1999-06-17,559.6486187096483
1999-06-18,563.8408221666846
1999-06-21,563.052663408162
1999-06-22,560.0009657066075
1999-06-23,560.1729122310234
1999-06-24,562.0807416760579
1999-06-25,568.712559336823
1999-06-28,564.7698376921439
1999-06-29,563.4674410146363
1999-06-30,563.311793193991
1999-07-01,561.4247851839912
1999-07-02,559.436128743108
1999-07-05,565.7983116828916
1999-07-06,566.135485928645
1999-07-07,563.8620118161906
1999-07-08,561.698152861101
1999-07-09,561.2724230568004
1999-07-12,559.9279618244356
1999-07-13,557.0234359161275
1999-07-14,560.6032490072665
1999-07-15,564.1917545983835
1999-07-16,563.6496010344792
1999-07-19,566.1005149312646
1999-07-20,571.3150531884509
1999-07-21,571.4389704213222
1999-07-22,568.6499752009017
1999-07-23,567.5559221653607
1999-07-26,573.4543198149778
1999-07-27,575.012230044289
1999-07-28,578.5497302943277
1999-07-29,577.5193454711
1999-07-30,575.9746219037054
1999-08-02,574.8951770382132
1999-08-03,575.423849483129
1999-08-04,582.4297905857532
1999-08-05,577.4850263942004
1999-08-06,579.7652538633909
1999-08-09,575.9217930867613
1999-08-10,575.85980599042
1999-08-11,572.9787560820594
1999-08-12,579.1294302605002
1999-08-13,577.4921395446211
1999-08-16,579.5283598243437
1999-08-17,577.4447831177521
1999-08-18,579.8558476009521
1999-08-19,585.1623458146113
1999-08-20,588.5391824485905
1999-08-23,588.1592435382821
1999-08-24,585.3027664462253
1999-08-25,585.7068236298076
1999-08-26,582.3839054948185
1999-08-27,583.0235011607759
1999-08-30,582.5280416132748
1999-08-31,583.6216470374347
1999-09-01,588.6633928894897
1999-09-02,590.0481696611604
1999-09-03,589.1832118942157
1999-09-06,591.2999175350075
1999-09-07,596.2628831036334
1999-09-08,594.4260463945383
1999-09-09,595.3979419621783
1999-09-10,597.466339980779
1999-09-13,591.9266983616607
1999-09-14,594.8166485669725
1999-09-15,591.6673373643325
1999-09-16,589.0387639364702
1999-09-17,590.8837818467093
1999-09-20,591.7708400365537
1999-09-21,596.8140324621081
1999-09-22,600.3331382560923
1999-09-23,598.4717376142517
1999-09-24,599.0722097060066
1999-09-27,600.7434353151743
1999-09-28,606.2058423738968
1999-09-29,603.6917441985396
1999-09-30,607.285516633311
1999-10-01,611.6474588731988
1999-10-04,614.2723986104342
1999-10-05,615.3446997499115
1999-10-06,618.891805186
1999-10-07,623.9017858400575
1999-10-08,617.4866400449877
1999-10-11,616.7477073361496
1999-10-12,619.4229700098657
1999-10-13,617.7035022610481
1999-10-14,617.5649836712047
1999-10-15,618.5789825477592
1999-10-18,611.2795925455231
1999-10-19,616.3979415635087
1999-10-20,612.2563112849406
1999-10-21,611.7765969910887
1999-10-22,606.8023005058153
1999-10-25,601.9563080220853
1999-10-26,595.3239759501643
1999-10-27,591.3686830912603
1999-10-28,596.3919866717124
1999-10-29,600.711090898881
1999-11-01,599.6823293581175
1999-11-02,597.3367988748253
1999-11-03,594.8693206558547
1999-11-04,593.3704445658203
1999-11-05,591.6579069997322
1999-11-08,587.2539386634268
1999-11-09,591.5486010982833
1999-11-10,593.0296177091225
1999-11-11,592.9209163915415
1999-11-12,588.9401025626958
1999-11-15,588.5044491307021
1999-11-16,586.4078542180222
1999-11-17,590.9663931179016
1999-11-18,588.2532421223664
1999-11-19,584.0469551026679
1999-11-22,580.2908605891001
1999-11-23,574.0986886242061
1999-11-24,573.2642023580515
1999-11-25,582.5108728505398
1999-11-26,576.3339127806476
1999-11-29,575.3926961519606
1999-11-30,571.711879191185
1999-12-01,582.485456404943
1999-12-02,582.9065331408946
1999-12-03,590.3868615532817
1999-12-06,603.0913551533527
1999-12-07,604.7797412763389
1999-12-08,605.7600190536889
1999-12-09,598.5585248328372
1999-12-10,595.7410528854796
1999-12-13,596.2125073321366
1999-12-14,594.8807011401874
1999-12-15,594.2455224332142
1999-12-16,602.1039342841051
1999-12-17,602.0587399423764
1999-12-20,604.5271129177609
1999-12-21,605.5315408177885
1999-12-22,612.6381164846819
1999-12-23,621.1112287648323
1999-12-24,621.1112287648323
1999-12-27,639.8684790774881
1999-12-28,634.5182502481739
1999-12-29,638.3765961079298
1999-12-30,638.9396073378336
1999-12-31,639.7094135968807
2000-01-03,649.4831568185351
2000-01-04,646.4694046780945
2000-01-05,636.3434229071787
2000-01-06,632.2169519101819
2000-01-07,645.8637544938142
2000-01-10,648.7176868586387
2000-01-11,652.6291139898577
2000-01-12,651.3356221934667
2000-01-13,653.9755775896942
2000-01-14,644.1101249580365
2000-01-17,640.4058184322627
2000-01-18,629.1898112859263
2000-01-19,629.8961146648728
2000-01-20,632.3864535355674
2000-01-21,633.0553936500244
2000-01-24,634.3668556326252
2000-01-25,630.6293238457201
2000-01-26,631.5887042832442
2000-01-27,628.9167113844244
2000-01-28,625.4708195571254
2000-01-31,618.5979853180809
2000-02-01,623.2103248167357
2000-02-02,629.7634348543055
2000-02-03,649.2624958727713
2000-02-04,652.139893407554
2000-02-07,665.0618728535129
2000-02-08,690.0457952092196
2000-02-09,692.2675766998653
2000-02-10,706.5201140817503
2000-02-11,732.4835592186809
2000-02-14,736.3946036181306
2000-02-15,720.4672809413396
2000-02-16,722.1572427053155
2000-02-17,740.2601079324068
2000-02-18,753.4029385523289
2000-02-21,761.5688572526016
2000-02-22,787.6882664527111
2000-02-23,795.3456128515513
2000-02-24,786.4859050132504
2000-02-25,787.8282388158077
2000-02-28,779.9946244645546
2000-02-29,792.3579840500662
2000-03-01,798.5554921741361
2000-03-02,803.5731702308301
2000-03-03,809.2796712799802
2000-03-06,812.0355419297593
2000-03-07,791.7289495336004
2000-03-08,796.2362660817415
2000-03-09,829.5329105657016
2000-03-10,846.7679378283448
2000-03-13,840.1222121790462
2000-03-14,843.8187984712284
2000-03-15,808.7464803315185
2000-03-16,828.1382101133802
2000-03-17,841.5528412832554
2000-03-20,793.6635091889266
2000-03-21,773.4010483535203
2000-03-22,755.5508303446993
2000-03-23,756.058774013335
2000-03-24,771.7007503599696
2000-03-27,768.8785260741961
2000-03-28,759.309471929985
2000-03-29,749.035623401179
2000-03-30,729.8874982181936
2000-03-31,725.6836176677677
2000-04-03,687.0415996542573
2000-04-04,685.1379743667287
2000-04-05,674.7221762487557
2000-04-06,703.9115413516399
2000-04-07,713.4476797652065
2000-04-10,712.8885445680468
2000-04-11,701.05462842432
2000-04-12,699.6273173132232
2000-04-13,697.4080392636001
2000-04-14,690.995898472342
2000-04-17,681.1520039268846
2000-04-18,679.952304898128
2000-04-19,672.9770490559155
2000-04-20,685.8093061413267
2000-04-21,685.8093061413267
2000-04-24,685.9188020420731
2000-04-25,685.8335240377689
2000-04-26,688.1416472469655
2000-04-27,679.6266661791808
2000-04-28,686.3035708114082
2000-05-01,684.1571071344378
2000-05-02,698.715463497015
2000-05-03,676.9027730653241
2000-05-04,679.7213717930424
2000-05-05,685.082305177854
2000-05-08,688.8565544284583
2000-05-09,687.2800317360973
2000-05-10,691.1674771516805
2000-05-11,685.0182903753877
2000-05-12,705.9109426763968
2000-05-15,720.620690455334
2000-05-16,720.1886175397904
2000-05-17,694.9523436098665
2000-05-18,698.2372304765782
2000-05-19,671.2755004091892
2000-05-22,672.343373880239
2000-05-23,679.6795253348288
2000-05-24,670.0205389072482
2000-05-25,675.7293367493794
2000-05-26,688.3341998357496
2000-05-29,696.7779609082168
2000-05-30,702.0733736142936
2000-05-31,702.7927672314
2000-06-01,717.0523349352841
2000-06-02,730.5848245364818
2000-06-05,728.4723650184596
2000-06-06,741.4325874251216
2000-06-07,738.0645402612249
2000-06-08,734.6683071990645
2000-06-09,734.3213006857605
2000-06-12,736.3826850561039
2000-06-13,737.554542825203
2000-06-14,737.5181895514316
2000-06-15,728.5125737423776
2000-06-16,735.8827133045883
2000-06-19,732.903373326305
2000-06-20,733.3964780660069
