Date,SPAIN SMALL GROWTH
1997-04-17,169.96391165971883
1997-04-18,170.67388502544947
1997-04-21,172.2423101795642
1997-04-22,171.3220308606466
1997-04-23,173.0831249542704
1997-04-24,173.52897480544155
1997-04-25,173.6616570038842
1997-04-28,173.3289126172052
1997-04-29,174.16837869117745
1997-04-30,174.39738522957177
1997-05-01,175.39397602264927
1997-05-02,175.55506594943432
1997-05-05,177.2606616956398
1997-05-06,177.212514534293
1997-05-07,178.17664756002566
1997-05-08,180.3917219329833
1997-05-09,185.2902894504808
1997-05-12,188.94229815692495
1997-05-13,191.48740851518824
1997-05-14,193.13188557298952
1997-05-15,195.2292351932139
1997-05-16,195.5474550657942
1997-05-19,193.35424764107648
1997-05-20,194.14613104538537
1997-05-21,197.68270846403985
1997-05-22,197.5503885508304
1997-05-23,198.53934117498412
1997-05-26,200.09912386833994
1997-05-27,199.8186046081497
1997-05-28,197.45601427333486
1997-05-29,195.60515653347002
1997-05-30,189.47131365718084
1997-06-02,184.95239622236144
1997-06-03,187.4360999104737
1997-06-04,186.63903648571727
1997-06-05,189.1776794748585
1997-06-06,190.77027595459256
1997-06-09,192.91415184372974
1997-06-10,191.1721529389572
1997-06-11,192.8630222389376
1997-06-12,194.61780176215075
1997-06-13,194.31126182597654
1997-06-16,195.33082745393668
1997-06-17,194.9125038223218
1997-06-18,196.08182718126082
1997-06-19,197.5141556180904
1997-06-20,197.18104181410447
1997-06-23,198.75969495793012
1997-06-24,198.98208867398407
1997-06-25,202.31265188670704
1997-06-26,202.95872416964286
1997-06-27,203.2278940433241
1997-06-30,203.20171142670318
1997-07-01,205.3141369704392
1997-07-02,205.5898839910969
1997-07-03,206.87328492890052
1997-07-04,207.39306378663736
1997-07-07,207.69849919806802
1997-07-08,207.15183975352394
1997-07-09,208.6660974397213
1997-07-10,208.07952852312533
1997-07-11,207.37125131420808
1997-07-14,209.106999997498
1997-07-15,206.4342063196208
1997-07-16,208.57937509589317
1997-07-17,208.57970527893679
1997-07-18,207.02698312073832
1997-07-21,204.28379060523275
1997-07-22,206.5638794604971
1997-07-23,203.62511164199816
1997-07-24,201.48456152838736
1997-07-25,200.39797224039975
1997-07-28,198.7194294547434
1997-07-29,198.04193955256557
1997-07-30,197.86986328197688
1997-07-31,197.76966049976798
1997-08-01,195.34365760622538
1997-08-04,192.49863978062822
1997-08-05,192.26122722520242
1997-08-06,194.61969777530052
1997-08-07,195.21537954148948
1997-08-08,195.97775797570304
1997-08-11,195.23387135020576
1997-08-12,194.29780178107103
1997-08-13,194.89678990028463
1997-08-14,194.02647891437766
1997-08-15,196.62870453598052
1997-08-18,193.54806009800063
1997-08-19,192.4764176909595
1997-08-20,191.3466210863545
1997-08-21,192.04680577025405
1997-08-22,193.48430960649068
1997-08-25,193.76573130039603
1997-08-26,195.61666432956542
1997-08-27,194.531499759684
1997-08-28,196.35908606181542
1997-08-29,195.87077007443781
1997-09-01,195.7746057391207
1997-09-02,195.04910808309262
1997-09-03,196.29434749174808
1997-09-04,195.97765703631913
1997-09-05,197.17865381375833
1997-09-08,197.81790386785067
1997-09-09,197.73773009706346
1997-09-10,197.70160433546445
1997-09-11,198.35083540511798
1997-09-12,201.29627920880046
1997-09-15,201.68672698746207
1997-09-16,201.88862714684487
1997-09-17,202.5618262810561
1997-09-18,203.91063610676912
1997-09-19,204.77139921842854
1997-09-22,205.6496033388554
1997-09-23,205.31988566344893
1997-09-24,208.882214088535
1997-09-25,208.36902583676812
1997-09-26,209.29815718372737
1997-09-29,211.7639999557194
1997-09-30,211.42757444713297
1997-10-01,210.31414492723752
1997-10-02,209.98925284199038
1997-10-03,211.4557400452077
1997-10-06,208.96618424122127
1997-10-07,210.81198136559343
1997-10-08,210.79781299570573
1997-10-09,208.02296075243535
1997-10-10,206.73996755990916
1997-10-13,208.12412085675248
1997-10-14,206.54083634819793
1997-10-15,205.50426820908078
1997-10-16,205.7842390054031
1997-10-17,201.48558942988734
1997-10-20,198.68935508932154
1997-10-21,201.2451648855991
1997-10-22,200.8124241722865
1997-10-23,197.4706029906935
1997-10-24,196.60728816391787
1997-10-27,191.20071738821872
1997-10-28,184.21298176261982
1997-10-29,194.6089209715477
1997-10-30,194.08635063663107
1997-10-31,195.47197684318854
1997-11-03,194.57680621613846
1997-11-04,196.14739181073207
1997-11-05,197.51169458316252
1997-11-06,198.3872973357976
1997-11-07,195.51600664273363
1997-11-10,194.95695105474465
1997-11-11,195.0045785627039
1997-11-12,192.30144975022858
1997-11-13,194.1207336840522
1997-11-14,195.4335046187709
1997-11-17,198.34450206979974
1997-11-18,200.3948539164927
1997-11-19,200.08956677851086
1997-11-20,202.87308123619346
1997-11-21,202.6300479088912
1997-11-24,200.29480019349748
1997-11-25,200.1256564337223
1997-11-26,200.50334363220472
1997-11-27,200.21817228741355
1997-11-28,201.28480659363302
1997-12-01,204.20311619772548
1997-12-02,204.07426756814874
1997-12-03,204.34246242925386
1997-12-04,205.8066951958207
1997-12-05,203.85929680212007
1997-12-08,203.14400102386696
1997-12-09,204.14401421609404
1997-12-10,203.66963001995222
1997-12-11,202.3947539194549
1997-12-12,203.72245266491706
1997-12-15,204.3913646447058
1997-12-16,203.6843354672595
1997-12-17,204.97874898336408
1997-12-18,205.44332878874383
1997-12-19,202.83754592477848
1997-12-22,201.18321326483425
1997-12-23,202.86823344237268
1997-12-24,202.64542744831007
1997-12-25,202.64542744831007
1997-12-26,202.5240449846529
1997-12-29,204.33952224005188
1997-12-30,203.18638397476533
1997-12-31,201.83510380139904
1998-01-01,201.83510380139904
1998-01-02,204.32279988271083
1998-01-05,204.70728215286178
1998-01-06,203.87907104886423
1998-01-07,202.693075641801
1998-01-08,204.3640647177927
1998-01-09,204.19677733436106
1998-01-12,203.14086292413876
1998-01-13,205.49642091225903
1998-01-14,207.26845375219222
1998-01-15,206.5144409564402
1998-01-16,208.7939326453962
1998-01-19,208.66169703679617
1998-01-20,211.62280801519523
1998-01-21,215.47219975609602
1998-01-22,217.810466410622
1998-01-23,220.4567365681522
1998-01-26,219.80707092373692
1998-01-27,221.92425963411418
1998-01-28,219.87838459017712
1998-01-29,216.55075302145545
1998-01-30,217.09046945700763
1998-02-02,221.59667823766975
1998-02-03,222.55529064156445
1998-02-04,225.38588358612128
1998-02-05,226.1523412810602
1998-02-06,227.35870681412806
1998-02-09,223.45052581124708
1998-02-10,224.5148145724229
1998-02-11,224.8940775422724
1998-02-12,224.68584582432993
1998-02-13,222.88114424274326
1998-02-16,225.25047145451728
1998-02-17,226.18427828456862
1998-02-18,227.88332008908844
1998-02-19,228.42550827528746
1998-02-20,227.7283196458896
1998-02-23,230.71160180491586
1998-02-24,232.10189890492293
1998-02-25,233.5569602204669
1998-02-26,233.6881592555705
1998-02-27,236.05652364085094
1998-03-02,244.0071440580046
1998-03-03,246.3327348502394
1998-03-04,242.8976308329068
1998-03-05,240.03519736120063
1998-03-06,246.0272645688495
1998-03-09,246.07530452755051
1998-03-10,245.9099438419307
1998-03-11,243.4991969512564
1998-03-12,246.40348055968693
1998-03-13,249.89403759011043
1998-03-16,250.75529758920544
1998-03-17,255.73193085023217
1998-03-18,252.71927997973359
1998-03-19,252.7274311628061
1998-03-20,255.11700384517758
1998-03-23,260.6857051836805
1998-03-24,261.4075517276102
1998-03-25,264.0791494007482
1998-03-26,266.9802352148566
1998-03-27,268.047150687468
1998-03-30,267.9982568792466
1998-03-31,270.36188049304684
1998-04-01,272.3038410202896
1998-04-02,275.62132659854353
1998-04-03,275.9081077578075
1998-04-06,276.77049025528333
1998-04-07,276.39909798858724
1998-04-08,277.41000034076
1998-04-09,278.66056757327493
1998-04-10,278.66056757327493
1998-04-13,277.8495647572875
1998-04-14,282.9899904000321
1998-04-15,281.35156849989676
1998-04-16,275.2813560883962
1998-04-17,275.5738155660276
1998-04-20,280.0591793182066
1998-04-21,282.9422510442647
1998-04-22,280.6875435783346
1998-04-23,273.83077844524814
1998-04-24,271.98676940113853
1998-04-27,266.71525998344157
1998-04-28,268.94753520693905
1998-04-29,268.9833933636843
1998-04-30,272.72057533839904
1998-05-01,275.1122277463902
1998-05-04,280.62850598453184
1998-05-05,280.69049222981005
1998-05-06,280.8301861022602
1998-05-07,276.59040391646096
1998-05-08,276.66868968113863
1998-05-11,278.1066968609101
1998-05-12,276.9789581285945
1998-05-13,277.58257363480845
1998-05-14,281.47377262825466
1998-05-15,284.64430185208784
1998-05-18,280.51778872377065
1998-05-19,284.1320477076496
1998-05-20,289.4849456173845
1998-05-21,290.5129981972055
1998-05-22,290.92902503135787
1998-05-25,295.05185813351596
1998-05-26,295.8936489652028
1998-05-27,290.7446386966418
1998-05-28,291.4612971904314
1998-05-29,291.7803625550412
1998-06-01,292.642060498789
1998-06-02,292.9593745126291
1998-06-03,296.2197481160594
1998-06-04,296.7936740725787
1998-06-05,298.97794210347337
1998-06-08,300.2792252681181
1998-06-09,297.40261532943714
1998-06-10,291.66865340892724
1998-06-11,289.4122324149488
1998-06-12,283.4790133213306
1998-06-15,276.61393519645424
1998-06-16,280.14269854263483
1998-06-17,284.7100263780412
1998-06-18,283.5023023581505
1998-06-19,282.6798568666293
1998-06-22,279.9340129275394
1998-06-23,279.16557783249885
1998-06-24,278.5287087355887
1998-06-25,282.35868600450044
1998-06-26,281.37635565855504
1998-06-29,281.3502522880244
1998-06-30,281.07557588211773
1998-07-01,281.49408364937113
1998-07-02,282.22305308755085
1998-07-03,284.1800275048814
1998-07-06,287.5265058205094
1998-07-07,287.76306744352223
1998-07-08,285.8900479177132
1998-07-09,283.24761141979366
1998-07-10,283.4717477970728
1998-07-13,287.8322188416466
1998-07-14,289.1706555236568
1998-07-15,287.47743427477155
1998-07-16,290.0862591042724
1998-07-17,292.3393798648247
1998-07-20,293.82531642926995
1998-07-21,290.32304496397234
1998-07-22,287.7605938518965
1998-07-23,287.0436221783483
1998-07-24,289.77118788291074
1998-07-27,288.8782155524707
1998-07-28,289.177766697271
1998-07-29,287.41356313539177
1998-07-30,288.37812148094787
1998-07-31,286.47424753244235
1998-08-03,285.5020738386093
1998-08-04,289.54556212548823
1998-08-05,288.6148743799519
1998-08-06,287.012077133333
1998-08-07,287.3023456115483
1998-08-10,281.03090693162807
1998-08-11,274.5334597990083
1998-08-12,278.7849027418759
1998-08-13,277.63752165132234
1998-08-14,276.00109447205665
1998-08-17,275.0744656097456
1998-08-18,278.03455271309514
1998-08-19,279.23554868634625
1998-08-20,278.83329775042733
1998-08-21,273.8633807794586
1998-08-24,269.7052899270159
1998-08-25,272.5891823148615
1998-08-26,265.49814291420915
1998-08-27,254.44352396207387
1998-08-28,248.56711540354237
1998-08-31,251.75230898561566
1998-09-01,248.77362877495415
1998-09-02,253.09547056998406
1998-09-03,253.7131009650633
1998-09-04,252.55868594210057
1998-09-07,255.6926040203022
1998-09-08,258.9651507978579
1998-09-09,258.9323305869574
1998-09-10,251.19958193286757
1998-09-11,245.40024393653525
1998-09-14,248.4205192513669
1998-09-15,249.80929545060349
1998-09-16,249.82635433522913
1998-09-17,245.26061126820477
1998-09-18,242.1277731880025
1998-09-21,235.32537176482631
1998-09-22,236.0675526753882
1998-09-23,240.04553680245
1998-09-24,241.38496822844073
1998-09-25,241.38619215150555
1998-09-28,241.487543980495
1998-09-29,241.78986420177446
1998-09-30,240.88237465043576
1998-10-01,230.95251990023309
1998-10-02,225.79569706370944
1998-10-05,222.49177420780612
1998-10-06,225.7387007455474
1998-10-07,229.35615621052358
1998-10-08,223.73457524693669
1998-10-09,220.80101519397323
1998-10-12,218.53412896925258
1998-10-13,223.408402079991
1998-10-14,226.82204969067888
1998-10-15,235.3053615166902
1998-10-16,243.80493039546104
1998-10-19,246.9527914020234
1998-10-20,251.85120813031983
1998-10-21,250.15812289597963
1998-10-22,251.1120004633054
1998-10-23,253.62193376929162
1998-10-26,254.39276595920603
1998-10-27,254.35986162208314
1998-10-28,253.29171383765834
1998-10-29,254.3234066189908
1998-10-30,258.5909645223181
1998-11-02,265.62643161653506
1998-11-03,264.8351661900451
1998-11-04,267.71086951260867
1998-11-05,270.06045058114756
1998-11-06,271.2966179307298
1998-11-09,265.6799127402922
1998-11-10,264.83892826813724
1998-11-11,266.76739979812805
1998-11-12,262.9531600235857
1998-11-13,262.0203781994371
1998-11-16,268.9712080874773
1998-11-17,268.4310250920894
1998-11-18,269.3711994817022
1998-11-19,270.49686911266554
1998-11-20,271.75028804472623
1998-11-23,269.6906962723757
1998-11-24,268.6454896732015
1998-11-25,267.59781852914745
1998-11-26,270.53825565691835
1998-11-27,271.2481375632853
1998-11-30,273.4339585428179
1998-12-01,270.3785182347916
1998-12-02,271.5613103161765
1998-12-03,271.3120879364449
1998-12-04,270.1815113331477
1998-12-07,262.80228160430124
1998-12-08,263.7543298248007
1998-12-09,264.23374325008905
1998-12-10,264.41673414854995
1998-12-11,262.390595334434
1998-12-14,260.7896039685581
1998-12-15,258.21818221606327
1998-12-16,257.78995279367973
1998-12-17,256.9249190030569
1998-12-18,258.5405066892233
1998-12-21,258.77246649722923
1998-12-22,258.90134955979016
1998-12-23,261.265499548185
1998-12-24,260.1692806689618
1998-12-25,260.1692806689618
1998-12-28,261.5595347366452
1998-12-29,263.9643470947636
1998-12-30,264.9627991349794
1998-12-31,265.9995898032847
1999-01-01,265.9016213816372
1999-01-04,275.76770439508954
1999-01-05,273.5556114739276
1999-01-06,272.08144934065655
1999-01-07,270.29069902557274
1999-01-08,269.7752539278985
1999-01-11,270.4283255982715
1999-01-12,269.04779463139795
1999-01-13,260.3098672044163
1999-01-14,263.59990174271917
1999-01-15,260.5726960916456
1999-01-18,265.11267986781326
1999-01-19,264.43966595729097
1999-01-20,265.1859267131325
1999-01-21,265.53400953949733
1999-01-22,262.94905359903
1999-01-25,260.0622635130688
1999-01-26,259.0628275547347
1999-01-27,259.47728270937716
1999-01-28,259.31948500847943
1999-01-29,258.6848262891933
1999-02-01,258.6676734534164
1999-02-02,259.40935022611745
1999-02-03,259.6258192462312
1999-02-04,258.67489468117543
1999-02-05,258.0890745090823
1999-02-08,256.6182930298252
1999-02-09,256.3307987027573
1999-02-10,256.35751831310097
1999-02-11,257.37694942627536
1999-02-12,256.1964968571929
1999-02-15,256.0602183322627
1999-02-16,254.16256366033178
1999-02-17,255.30136822466176
1999-02-18,255.05818689858367
1999-02-19,255.21426808565073
1999-02-22,253.48952678446807
1999-02-23,254.3294921842133
1999-02-24,254.86273480224747
1999-02-25,256.09941859181095
1999-02-26,254.80124773165787
1999-03-01,252.72387526619733
1999-03-02,252.59341166645143
1999-03-03,251.58325431887872
1999-03-04,249.19455004583048
1999-03-05,251.07118219274682
1999-03-08,251.93317578684423
1999-03-09,251.57650292165846
1999-03-10,251.8119608690591
1999-03-11,248.7535272141286
1999-03-12,251.7381806156077
1999-03-15,252.38089176596552
1999-03-16,252.2909593646103
1999-03-17,253.19498684077791
1999-03-18,251.7936010899089
1999-03-19,249.98474928789867
1999-03-22,248.19680491824496
1999-03-23,242.38801983194602
1999-03-24,241.0494899405177
1999-03-25,242.11812069240375
1999-03-26,236.7422583697873
1999-03-29,235.38839791399084
1999-03-30,235.81336522133824
1999-03-31,237.78347521331025
1999-04-01,238.12486478247124
1999-04-02,237.59626062918306
1999-04-05,236.1536171925144
1999-04-06,238.54242646958787
1999-04-07,239.9917505232348
1999-04-08,241.17985357817707
1999-04-09,240.1621213295376
1999-04-12,241.44872001175995
1999-04-13,241.24606359283703
1999-04-14,241.80438390374755
1999-04-15,239.44254381473434
1999-04-16,237.08003824136094
1999-04-19,236.23961248698444
1999-04-20,236.4193602548422
1999-04-21,236.23397495839652
1999-04-22,236.05937125062454
1999-04-23,237.66174365335863
1999-04-26,236.18794791985582
1999-04-27,238.03878899682573
1999-04-28,237.09367881824596
1999-04-29,236.2795361111146
1999-04-30,236.17634173903605
1999-05-03,235.7043227766907
1999-05-04,236.2188222927486
1999-05-05,236.93930483702505
1999-05-06,240.6109217538757
1999-05-07,241.24228044654518
1999-05-10,242.05550297185204
1999-05-11,241.3484436820972
1999-05-12,239.9713879709302
1999-05-13,239.76183325243144
1999-05-14,241.42354789515596
1999-05-17,237.83823624954886
1999-05-18,237.95450430732885
1999-05-19,238.46515783718218
1999-05-20,239.04550457699276
1999-05-21,238.00510182811254
1999-05-24,238.05353312591123
1999-05-25,237.98409184179684
1999-05-26,233.26661548327198
1999-05-27,231.85833591748627
1999-05-28,231.41911924824004
1999-05-31,231.1463972070165
1999-06-01,231.29208677864398
1999-06-02,227.92553557893993
1999-06-03,228.499607622132
1999-06-04,228.12137530622624
1999-06-07,227.4389463864025
1999-06-08,229.38555373909136
1999-06-09,229.8889913159744
1999-06-10,230.41890305762868
1999-06-11,230.45278163010374
1999-06-14,228.85985375091963
1999-06-15,228.3658210265064
1999-06-16,224.34691994470455
1999-06-17,224.26920596301161
1999-06-18,227.01734728418538
1999-06-21,225.1629538783058
1999-06-22,224.38165813986467
1999-06-23,223.32011259466427
1999-06-24,223.98007921591605
1999-06-25,227.74149499155618
1999-06-28,225.56660993248695
1999-06-29,225.37468987226248
1999-06-30,224.473906890614
1999-07-01,223.75546007402056
1999-07-02,223.9620576217814
1999-07-05,225.55994615449575
1999-07-06,225.71255613009583
1999-07-07,225.95227735964448
1999-07-08,223.5041070481743
1999-07-09,224.74336004195536
1999-07-12,224.68511034433232
1999-07-13,223.65128522893136
1999-07-14,224.5137437461436
1999-07-15,226.61793649276598
1999-07-16,225.7370976358302
1999-07-19,224.7087066410549
1999-07-20,228.12877077111546
1999-07-21,229.30144333017603
1999-07-22,227.40720975601224
1999-07-23,225.7988505311173
1999-07-26,227.12526314060423
1999-07-27,226.56707170094114
1999-07-28,226.14681711222497
1999-07-29,223.73222381864394
1999-07-30,225.31181092935984
1999-08-02,224.27180004734504
1999-08-03,224.67036382317187
1999-08-04,226.81005023768483
1999-08-05,225.13319555931508
1999-08-06,224.46939262901554
1999-08-09,223.90520109399796
1999-08-10,223.7677710960916
1999-08-11,223.4982716599748
1999-08-12,224.642560081265
1999-08-13,224.01323537922696
1999-08-16,224.76519158716863
1999-08-17,224.9737303348558
1999-08-18,225.06803253120168
1999-08-19,227.1010460548166
1999-08-20,229.07253042512778
1999-08-23,228.12565497552902
1999-08-24,227.65855691724062
1999-08-25,226.49990216540812
1999-08-26,226.236217900789
1999-08-27,228.43826643599826
1999-08-30,227.61767502001715
1999-08-31,229.63609636009286
1999-09-01,231.2306635875984
1999-09-02,233.5072062548162
1999-09-03,232.10634210919685
1999-09-06,232.32381463554844
1999-09-07,232.5842296476962
1999-09-08,232.64924399865723
1999-09-09,232.31951664794323
1999-09-10,229.78798933643378
1999-09-13,226.75003333130454
1999-09-14,227.17361061068425
1999-09-15,224.86699882629404
1999-09-16,223.62594107944054
1999-09-17,223.97873931466876
1999-09-20,223.98618200236504
1999-09-21,223.8030613677882
1999-09-22,224.1609955149249
1999-09-23,222.97876810029658
1999-09-24,222.13409984902887
1999-09-27,221.1960228247685
1999-09-28,220.9255659304678
1999-09-29,223.12556883865133
1999-09-30,223.64467011524772
1999-10-01,224.6378972412711
1999-10-04,225.28369271935398
1999-10-05,224.53875256265135
1999-10-06,223.37258084881512
1999-10-07,223.03810686945405
1999-10-08,221.66634388980702
1999-10-11,221.63859203313504
1999-10-12,223.50302730421484
1999-10-13,222.50895761938372
1999-10-14,223.00266437032334
1999-10-15,222.58568517200447
1999-10-18,217.75519412216786
1999-10-19,216.91996832689546
1999-10-20,215.68485298187386
1999-10-21,214.33614769426552
1999-10-22,212.13049362794
1999-10-25,211.9395195437195
1999-10-26,209.81337088165748
1999-10-27,207.46112857522647
1999-10-28,208.51318377305398
1999-10-29,211.40753297528397
1999-11-01,211.0454789199003
1999-11-02,211.7625443144919
1999-11-03,210.75747431785564
1999-11-04,209.74887204524202
1999-11-05,209.64798962772707
1999-11-08,209.58463534804113
1999-11-09,210.10169014455155
1999-11-10,211.03226511788426
1999-11-11,210.66371562438084
1999-11-12,208.6007738292928
1999-11-15,211.29024399698147
1999-11-16,213.3699258911847
1999-11-17,213.9214747751949
1999-11-18,211.47308506559528
1999-11-19,209.1694588186584
1999-11-22,209.20670406882115
1999-11-23,208.14874207992503
1999-11-24,206.07242363215195
1999-11-25,206.90236358297645
1999-11-26,203.7965735572241
1999-11-29,202.327234877241
1999-11-30,203.52904131121835
1999-12-01,204.15342200579465
1999-12-02,201.75869829856748
1999-12-03,200.17472505257402
1999-12-06,204.42270310039925
1999-12-07,203.94075824321072
1999-12-08,204.31963179193488
1999-12-09,200.81930509504858
1999-12-10,199.08412527409718
1999-12-13,199.47253556366422
1999-12-14,200.24912890250184
1999-12-15,198.41428352997838
1999-12-16,202.12631177392487
1999-12-17,201.63645290376826
1999-12-20,202.2312029957472
1999-12-21,201.8718248134823
1999-12-22,202.8921872711693
1999-12-23,206.59282531510522
1999-12-24,206.5928252768734
1999-12-27,207.53638911635406
1999-12-28,205.24560703232498
1999-12-29,203.80403719293355
1999-12-30,206.2265839902984
1999-12-31,206.2265825617365
2000-01-03,210.0650170085119
2000-01-04,206.9432441109826
2000-01-05,204.92377250576953
2000-01-06,205.1616650660785
2000-01-07,209.11806142833296
2000-01-10,209.3512874970876
2000-01-11,208.2946927798102
2000-01-12,206.3391885372302
2000-01-13,205.2466824863279
2000-01-14,204.33742308954876
2000-01-17,204.85826982235696
2000-01-18,209.17316747488707
2000-01-19,208.1040916320156
2000-01-20,207.13231337251378
2000-01-21,204.64069193317806
2000-01-24,204.03401934238403
2000-01-25,204.48446437140885
2000-01-26,205.0688155008688
2000-01-27,202.1480750342132
2000-01-28,198.81042547200204
2000-01-31,198.3611818486173
2000-02-01,197.14399398490343
2000-02-02,196.02969241419183
2000-02-03,201.82263497215448
2000-02-04,200.70195392802484
2000-02-07,202.1896236901704
2000-02-08,207.3629922797576
2000-02-09,209.65136671199315
2000-02-10,210.47808654251307
2000-02-11,214.96606353328474
2000-02-14,210.08062432821674
2000-02-15,210.7421692699904
2000-02-16,210.13446322231312
2000-02-17,211.83271665840425
2000-02-18,214.99327030376799
2000-02-21,216.36334159666265
2000-02-22,224.1401650098285
2000-02-23,226.61767160556408
2000-02-24,226.70881674590797
2000-02-25,225.14131849587233
2000-02-28,223.0489145200359
2000-02-29,224.3149358974785
2000-03-01,229.76493783453603
2000-03-02,230.09219415394477
2000-03-03,227.96408909372087
2000-03-06,231.05529217575486
2000-03-07,233.3805313001121
2000-03-08,233.29308943489946
2000-03-09,236.23964080839713
2000-03-10,234.71231806567857
2000-03-13,235.53255872379685
2000-03-14,235.78285237694956
2000-03-15,237.35526133938347
2000-03-16,239.12444181365615
2000-03-17,240.56383416903242
2000-03-20,243.71278986213068
2000-03-21,242.02445465654546
2000-03-22,242.60721812030923
2000-03-23,245.60828318680217
2000-03-24,246.787970750479
2000-03-27,249.18938040412596
2000-03-28,248.56971111752162
2000-03-29,248.15366761733733
2000-03-30,243.70790492157806
2000-03-31,240.37699668199107
2000-04-03,241.8654523383923
2000-04-04,237.16552096540588
2000-04-05,235.73569520429854
2000-04-06,240.14100256688928
2000-04-07,243.3327780766188
2000-04-10,243.39481724499103
2000-04-11,242.57753537870133
2000-04-12,242.24044439473676
2000-04-13,240.79150567711037
2000-04-14,239.55377435505497
2000-04-17,235.24300959147578
2000-04-18,234.51676502839578
2000-04-19,236.8934581785326
2000-04-20,238.34350148698124
2000-04-21,238.34350148698124
2000-04-24,238.3815530957762
2000-04-25,233.9465922257708
2000-04-26,233.88122204901381
2000-04-27,230.06643607478156
2000-04-28,230.73097008497967
2000-05-01,230.00934301693846
2000-05-02,231.35022849230234
2000-05-03,226.15950897116002
2000-05-04,226.58569929828207
2000-05-05,226.5386025433847
2000-05-08,227.04933448245546
2000-05-09,226.49636885368136
2000-05-10,224.8878022792818
2000-05-11,224.20486102340024
2000-05-12,224.67478376005505
2000-05-15,228.24517234907697
2000-05-16,227.9409101424519
2000-05-17,220.5948353278433
2000-05-18,221.50967863310873
2000-05-19,217.5040688414025
2000-05-22,215.4941258871311
2000-05-23,216.45082664237202
2000-05-24,215.81689639686297
2000-05-25,217.15502447309564
2000-05-26,219.6038629245577
2000-05-29,222.57806562561333
2000-05-30,224.0408133169643
2000-05-31,223.9991074441932
2000-06-01,228.40042540935954
2000-06-02,233.28804873296872
2000-06-05,233.50398959450027
2000-06-06,235.8703561367745
2000-06-07,233.23595514305683
2000-06-08,233.6193771695634
2000-06-09,231.42628001507592
2000-06-12,231.45217443405625
2000-06-13,234.8882493285199
