Date,JAPAN SMALL GROWTH
1997-05-09,947.7240914546999
1997-05-12,977.8199337223925
1997-05-13,981.4190985880848
1997-05-14,989.427668104123
1997-05-15,1007.3649887516557
1997-05-16,1024.8992590790433
1997-05-19,1022.831859302746
1997-05-20,1043.0466248456128
1997-05-21,1029.918404279257
1997-05-22,1012.1676674911504
1997-05-23,1021.2265855792949
1997-05-26,1013.8170955099946
1997-05-27,1009.2968691724442
1997-05-28,1030.0264186760337
1997-05-29,1029.555538745532
1997-05-30,1028.6197185827643
1997-06-02,1030.4049273453822
1997-06-03,1036.7021025786785
1997-06-04,1039.5561741160352
1997-06-05,1044.578646472389
1997-06-06,1045.3083556534132
1997-06-09,1069.4859581966346
1997-06-10,1074.1103557849544
1997-06-11,1083.8249545883227
1997-06-12,1065.771733326533
1997-06-13,1057.3828365437926
1997-06-16,1073.5921622876658
1997-06-17,1074.5615860019784
1997-06-18,1075.148914597951
1997-06-19,1067.2817189735447
1997-06-20,1059.2989080530815
1997-06-23,1048.2192717150238
1997-06-24,1047.1384047118754
1997-06-25,1063.5177019502762
1997-06-26,1068.477364452819
1997-06-27,1056.974124322041
1997-06-30,1057.0785407971405
1997-07-01,1045.5652168236384
1997-07-02,1048.432359354854
1997-07-03,1052.6356662242604
1997-07-04,1043.3077951529267
1997-07-07,1041.6855969642506
1997-07-08,1039.3111267050335
1997-07-09,1031.19458617519
1997-07-10,1031.2257734341092
1997-07-11,1026.0284796279707
1997-07-14,1027.5741899410805
1997-07-15,1011.98619858473
1997-07-16,1011.8166076263869
1997-07-17,1008.1144754308028
1997-07-18,1011.8631328990067
1997-07-21,1008.8902887193309
1997-07-22,1002.7021758056035
1997-07-23,994.8171768155462
1997-07-24,991.2810556679746
1997-07-25,986.2010235876448
1997-07-28,978.7153824910248
1997-07-29,973.6642723919311
1997-07-30,962.311680246577
1997-07-31,959.2024581401512
1997-08-01,950.422687570698
1997-08-04,938.5248232265809
1997-08-05,921.4458160705751
1997-08-06,920.1861882011617
1997-08-07,912.7739322445607
1997-08-08,927.3962726426249
1997-08-11,909.384520544337
1997-08-12,914.1769206675117
1997-08-13,918.1480451621184
1997-08-14,909.7374677273335
1997-08-15,921.6483074215756
1997-08-18,907.570678739409
1997-08-19,904.5055004040448
1997-08-20,909.2158771470246
1997-08-21,914.7728709750347
1997-08-22,902.8609180565999
1997-08-25,890.0932145481936
1997-08-26,892.1942265943286
1997-08-27,881.4182459609908
1997-08-28,877.2314030417059
1997-08-29,855.7053614142283
1997-09-01,844.0138066715657
1997-09-02,842.2630316631889
1997-09-03,853.9117360025605
1997-09-04,851.2843988128391
1997-09-05,848.911205028677
1997-09-08,847.7169088773612
1997-09-09,859.5648608062988
1997-09-10,859.0167907036089
1997-09-11,845.3766866660653
1997-09-12,827.3838018318494
1997-09-15,830.9654760050888
1997-09-16,821.602750692322
1997-09-17,815.919604873523
1997-09-18,798.4779851402906
1997-09-19,795.5186459746378
1997-09-22,793.1395751768281
1997-09-23,797.1570412911608
1997-09-24,806.4039680172112
1997-09-25,790.0787929509324
1997-09-26,768.9671788794178
1997-09-29,750.9139836722903
1997-09-30,748.4380485844927
1997-10-01,744.0252622843402
1997-10-02,734.8998167350284
1997-10-03,727.5049531880314
1997-10-06,739.8180438780408
1997-10-07,739.3637881365427
1997-10-08,747.8840733320836
1997-10-09,746.2616081614499
1997-10-10,753.0199860676651
1997-10-13,737.6691091811025
1997-10-14,729.1092254304715
1997-10-15,732.3611385253398
1997-10-16,750.7099639423154
1997-10-17,747.475131240893
1997-10-20,742.5655904130246
1997-10-21,752.5714494132961
1997-10-22,765.677051082314
1997-10-23,752.0996340663671
1997-10-24,757.2319787508642
1997-10-27,747.0791973907726
1997-10-28,737.0224534487402
1997-10-29,751.3709281526893
1997-10-30,742.6726899424938
1997-10-31,747.567153700507
1997-11-03,743.992564791659
1997-11-04,730.565558608975
1997-11-05,720.9982515704986
1997-11-06,712.5644197949484
1997-11-07,691.4440835391022
1997-11-10,681.829241407035
1997-11-11,676.0059452196756
1997-11-12,663.1574106593102
1997-11-13,657.2466187678291
1997-11-14,642.3924250810742
1997-11-17,673.9887975883731
1997-11-18,682.7387414255726
1997-11-19,653.7898957042611
1997-11-20,659.797335236002
1997-11-21,673.0226791285049
1997-11-24,668.2161357903154
1997-11-25,627.9627181645404
1997-11-26,618.7938368220014
1997-11-27,624.1519259295536
1997-11-28,625.385634561677
1997-12-01,627.5306651838671
1997-12-02,632.0862811765495
1997-12-03,623.6624825184318
1997-12-04,608.223310505138
1997-12-05,602.8146853177045
1997-12-08,593.6971209547461
1997-12-09,600.5526300153231
1997-12-10,603.3555056870948
1997-12-11,589.2148298225144
1997-12-12,581.6204353330472
1997-12-15,575.1613870687783
1997-12-16,571.8457584909803
1997-12-17,596.5256660166255
1997-12-18,583.362260072654
1997-12-19,557.0534527848562
1997-12-22,530.3295365245405
1997-12-23,531.5533029836757
1997-12-24,523.934015362465
1997-12-25,527.4096987405045
1997-12-26,529.7122765111665
1997-12-29,529.3167483413421
1997-12-30,540.6891914689428
1997-12-31,539.3796459910636
1998-01-01,539.3796459910636
1998-01-02,530.0044471565316
1998-01-05,524.9209208987426
1998-01-06,519.9972225638382
1998-01-07,528.5162990357144
1998-01-08,530.737896144743
1998-01-09,533.8932152782937
1998-01-12,520.9503023155584
1998-01-13,525.0744728764006
1998-01-14,528.6441557584569
1998-01-15,532.8049870716347
1998-01-16,557.0118429295952
1998-01-19,573.7382298623522
1998-01-20,582.3471420415424
1998-01-21,603.0971376103632
1998-01-22,606.1350418118975
1998-01-23,622.2151927853519
1998-01-26,650.4523580039341
1998-01-27,665.5304677487396
1998-01-28,689.2678634856287
1998-01-29,673.1272619474252
1998-01-30,648.4981720610658
1998-02-02,646.3308368856905
1998-02-03,659.7317870998941
1998-02-04,668.1708143364594
1998-02-05,675.9721904179512
1998-02-06,679.4844812243296
1998-02-09,684.2696178331935
1998-02-10,700.0822495086422
1998-02-11,699.1298348935965
1998-02-12,705.3221080531574
1998-02-13,683.7055743126323
1998-02-16,669.4125292012251
1998-02-17,665.6726473488934
1998-02-18,664.9756910311021
1998-02-19,663.4943655939663
1998-02-20,656.8199282962362
1998-02-23,651.8072872846359
1998-02-24,643.0300052216797
1998-02-25,640.7609235273345
1998-02-26,650.5051625305367
1998-02-27,670.9663610796055
1998-03-02,692.396755101964
1998-03-03,690.8450130576482
1998-03-04,684.4079619743497
1998-03-05,670.3740490748542
1998-03-06,673.2490868404229
1998-03-09,669.6962532077474
1998-03-10,667.0377060935806
1998-03-11,653.5702299949278
1998-03-12,648.4086658437067
1998-03-13,666.6929679595983
1998-03-16,652.0309461420102
1998-03-17,653.8971697333119
1998-03-18,642.8895206398656
1998-03-19,641.2616020024009
1998-03-20,640.837846853683
1998-03-23,636.3842144881195
1998-03-24,629.8622950978432
1998-03-25,638.9961711443136
1998-03-26,647.3773538431741
1998-03-27,639.0041477601269
1998-03-30,620.7320994192651
1998-03-31,610.0425608877404
1998-04-01,597.9596777857636
1998-04-02,572.8507318409511
1998-04-03,570.3283806783035
1998-04-06,580.1658428794237
1998-04-07,591.2596381435496
1998-04-08,607.2449817456311
1998-04-09,625.0922178271326
1998-04-10,624.3028707836056
1998-04-13,625.5313803564347
1998-04-14,623.8503390399248
1998-04-15,627.8567643692172
1998-04-16,608.2730469418867
1998-04-17,607.1810724766488
1998-04-20,603.6331369423037
1998-04-21,608.2260272803159
1998-04-22,610.2658945201027
1998-04-23,611.9387546893516
1998-04-24,614.9489238100258
1998-04-27,602.091022882452
1998-04-28,595.5410471710609
1998-04-29,596.9059675007411
1998-04-30,598.6910192373571
1998-05-01,592.5988038481091
1998-05-04,591.930640893391
1998-05-05,598.4457420721932
1998-05-06,589.003300495764
1998-05-07,584.1107585985142
1998-05-08,587.3189830044427
1998-05-11,590.5145207314575
1998-05-12,584.5864706587257
1998-05-13,582.4766498087087
1998-05-14,581.6548310198219
1998-05-15,580.3908544844809
1998-05-18,571.0968227331659
1998-05-19,573.7595540060364
1998-05-20,579.1628330201303
1998-05-21,588.3290759798463
1998-05-22,586.7537735779623
1998-05-25,583.6154883915327
1998-05-26,581.5896117321055
1998-05-27,577.9584567791865
1998-05-28,574.388827419853
1998-05-29,575.7113372412773
1998-06-01,565.9602753323992
1998-06-02,571.4399688191883
1998-06-03,570.8436468763927
1998-06-04,570.6606060239175
1998-06-05,562.6875769198807
1998-06-08,557.6295412497169
1998-06-09,559.2689162227399
1998-06-10,553.5183907170561
1998-06-11,543.6673771175832
1998-06-12,536.3796329486217
1998-06-15,526.8408209282228
1998-06-16,529.0416831488617
1998-06-17,555.1218778321233
1998-06-18,572.0548716545522
1998-06-19,583.6227707973285
1998-06-22,565.2368692455143
1998-06-23,560.3549662311441
1998-06-24,552.4907379035578
1998-06-25,551.4992545116438
1998-06-26,546.8807137004138
1998-06-29,556.9625652038251
1998-06-30,578.9490247742763
1998-07-01,589.8270091934666
1998-07-02,586.5062437878834
1998-07-03,597.2247770850727
1998-07-06,603.6034179161926
1998-07-07,612.5557111252912
1998-07-08,602.8774025568696
1998-07-09,592.5147892307663
1998-07-10,584.6105426147058
1998-07-13,587.7530055950948
1998-07-14,596.2290557042211
1998-07-15,593.6549299929736
1998-07-16,598.2988356077111
1998-07-17,599.604457104591
1998-07-20,602.3878956941945
1998-07-21,596.5487551027411
1998-07-22,589.0644439966399
1998-07-23,583.2919334876932
1998-07-24,588.4792883667136
1998-07-27,575.3800961635161
1998-07-28,579.4279960050701
1998-07-29,576.6425128860142
1998-07-30,578.0765024461049
1998-07-31,574.6846266049928
1998-08-03,565.4877816022371
1998-08-04,567.0516501189016
1998-08-05,568.4659057195252
1998-08-06,565.0236458173679
1998-08-07,558.8924106870498
1998-08-10,547.5310388625174
1998-08-11,537.4716586915297
1998-08-12,537.4270521221761
1998-08-13,543.0149609740738
1998-08-14,538.9187149312481
1998-08-17,526.8225934699342
1998-08-18,534.1747814034278
1998-08-19,545.8865879607744
1998-08-20,552.3264248258621
1998-08-21,538.5678196336439
1998-08-24,536.7804034352579
1998-08-25,535.3480061399861
1998-08-26,528.8729299768142
1998-08-27,526.3037575551493
1998-08-28,510.83723961071354
1998-08-31,524.754907136053
1998-09-01,542.4031248845215
1998-09-02,540.2139450023783
1998-09-03,547.6673290807637
1998-09-04,538.9286305318942
1998-09-07,559.7449324888756
1998-09-08,558.2063503313703
1998-09-09,535.6950821291069
1998-09-10,542.6116785913604
1998-09-11,541.503860109176
1998-09-14,537.3556365330894
1998-09-15,538.5379082146329
1998-09-16,531.6299358084784
1998-09-17,536.376970864429
1998-09-18,536.5769989936437
1998-09-21,525.1226509922556
1998-09-22,517.6639684136715
1998-09-23,513.5818739944739
1998-09-24,520.5198092548344
1998-09-25,513.8427017944941
1998-09-28,512.6003742407713
1998-09-29,515.2566317843925
1998-09-30,500.8317588232754
1998-10-01,485.6532922896881
1998-10-02,486.96675820580293
1998-10-05,480.81915370204194
1998-10-06,488.038054440565
1998-10-07,536.2382399148029
1998-10-08,544.4428891976142
1998-10-09,548.0341863962888
1998-10-12,554.8948672671187
1998-10-13,534.2834531597135
1998-10-14,534.1358224367328
1998-10-15,540.0231840888284
1998-10-16,548.7700160141603
1998-10-19,562.0780476011488
1998-10-20,553.9194076589663
1998-10-21,567.6476672618879
1998-10-22,567.3255958880059
1998-10-23,562.9322244586336
1998-10-26,558.0454388133289
1998-10-27,555.1762801774369
1998-10-28,553.8052284050372
1998-10-29,559.8045942977233
1998-10-30,559.5228749709769
1998-11-02,573.4978707361157
1998-11-03,571.4121459308684
1998-11-04,577.990464027293
1998-11-05,574.6621454657977
1998-11-06,566.9462705660065
1998-11-09,552.5890743371607
1998-11-10,545.1887623009708
1998-11-11,554.6827118607408
1998-11-12,542.4709078687458
1998-11-13,551.3143215396224
1998-11-16,569.4219686640062
1998-11-17,565.4865279018705
1998-11-18,570.8690780162278
1998-11-19,581.0145872275701
1998-11-20,580.6634377157948
1998-11-23,577.1119793811416
1998-11-24,587.9582533802702
1998-11-25,586.2617182743205
1998-11-26,590.9436926018255
1998-11-27,593.3542710102131
1998-11-30,594.2751564955296
1998-12-01,592.57608748882
1998-12-02,603.0601883410152
1998-12-03,604.0739561105275
1998-12-04,601.1781413335846
1998-12-07,598.1707429416144
1998-12-08,595.9703695511218
1998-12-09,605.6688351403012
1998-12-10,610.2942409464068
1998-12-11,604.5060545400198
1998-12-14,607.5090906411021
1998-12-15,598.0928688554013
1998-12-16,602.2566487819852
1998-12-17,599.2688735009996
1998-12-18,604.6546333458994
1998-12-21,599.9357101284214
1998-12-22,589.6284875132461
1998-12-23,594.6347363367371
1998-12-24,588.7612476300195
1998-12-25,593.537583281985
1998-12-28,594.4993361042198
1998-12-29,599.1289766785512
1998-12-30,605.4587314389397
1998-12-31,615.7375742643437
1999-01-01,615.7375742643437
1999-01-04,607.4901236814828
1999-01-05,607.526161099128
1999-01-06,609.4084100888357
1999-01-07,621.0353877992968
1999-01-08,617.3786298974555
1999-01-11,632.4599635269672
1999-01-12,617.1489848332703
1999-01-13,605.9709796531394
1999-01-14,612.0504747750998
1999-01-15,609.1756207389477
1999-01-18,610.2693028556554
1999-01-19,618.4076842238392
1999-01-20,627.2043245906393
1999-01-21,632.6121131325787
1999-01-22,622.670555283639
1999-01-25,626.1322425885027
1999-01-26,631.9199137579872
1999-01-27,626.8092062595383
1999-01-28,620.4037390459165
1999-01-29,624.7404789385965
1999-02-01,631.9733935878149
1999-02-02,646.1665999405599
1999-02-03,641.1414731556292
1999-02-04,640.1417034828131
1999-02-05,631.5550250828364
1999-02-08,627.4030754972572
1999-02-09,623.0950924682171
1999-02-10,622.9520754028571
1999-02-11,624.0276828336047
1999-02-12,625.2330418481112
1999-02-15,622.4948074230243
1999-02-16,612.4132059939536
1999-02-17,606.3825420701182
1999-02-18,602.2890397252942
1999-02-19,598.5794700391359
1999-02-22,607.8614433485188
1999-02-23,611.6357934804024
1999-02-24,612.0292233952837
1999-02-25,622.8231332958977
1999-02-26,632.543087642333
1999-03-01,626.6491432022668
1999-03-02,617.1650550235134
1999-03-03,613.5174071254545
1999-03-04,603.9461404997553
1999-03-05,627.1005054874119
1999-03-08,628.5507845926788
1999-03-09,634.4139992552614
1999-03-10,649.5045327019175
1999-03-11,649.3378906936852
1999-03-12,656.9402816361089
1999-03-15,670.2885297494842
1999-03-16,688.856638156569
1999-03-17,696.3193889140671
1999-03-18,691.8673318904564
1999-03-19,713.6005860660963
1999-03-22,708.635306102085
1999-03-23,705.6389049349943
1999-03-24,700.0770197408259
1999-03-25,710.523151764022
1999-03-26,703.9785426957936
1999-03-29,710.5364853915863
1999-03-30,711.1856027339991
1999-03-31,730.3003915192459
1999-04-01,738.473798138906
1999-04-02,744.8846717318901
1999-04-05,747.252749957507
1999-04-06,753.944157732738
1999-04-07,759.5633455229764
1999-04-08,775.0708541402167
1999-04-09,789.1106699529691
1999-04-12,783.7629552029613
1999-04-13,786.0038696646446
1999-04-14,796.3530862870431
1999-04-15,794.3969924885761
1999-04-16,803.3224027705188
1999-04-19,793.0308790851051
1999-04-20,780.0888193010759
1999-04-21,764.3488655639595
1999-04-22,775.500408027621
1999-04-23,791.3787866259491
1999-04-26,799.9938972033376
1999-04-27,794.3017792880522
1999-04-28,801.1979278973404
1999-04-29,801.3507989874273
1999-04-30,801.4251544116781
1999-05-03,796.5230018695913
1999-05-04,791.2207524980124
1999-05-05,790.4363948747183
1999-05-06,804.1088294455957
1999-05-07,798.4534555578441
1999-05-10,805.1291908622372
1999-05-11,795.1810863157804
1999-05-12,798.5502549974711
1999-05-13,791.7019971341183
1999-05-14,789.2758197485625
1999-05-17,768.8567902435708
1999-05-18,766.0186454095997
1999-05-19,749.5791555654141
1999-05-20,749.9933045588139
1999-05-21,750.6343447130995
1999-05-24,749.4749922916743
1999-05-25,749.054976987736
1999-05-26,751.2669978925326
1999-05-27,751.5723577844528
1999-05-28,748.7563424107499
1999-05-31,740.8610914293705
1999-06-01,759.3291096470551
1999-06-02,766.9671696969666
1999-06-03,767.8813731259387
1999-06-04,774.1697338900697
1999-06-07,785.010006107891
1999-06-08,794.2616095062832
1999-06-09,805.1161031068617
1999-06-10,820.3035392699243
1999-06-11,827.4865901388995
1999-06-14,814.7371557343598
1999-06-15,809.5560676633983
1999-06-16,817.9347856124328
1999-06-17,835.5152042228987
1999-06-18,834.5317895966452
1999-06-21,840.7175964461468
1999-06-22,851.6826073917623
1999-06-23,854.7975963459724
1999-06-24,848.4916778033878
1999-06-25,849.9611186908365
1999-06-28,860.8083691800983
1999-06-29,872.1933013573858
1999-06-30,876.4669124520186
1999-07-01,897.2377524460629
1999-07-02,905.4270773008116
1999-07-05,906.759308768174
1999-07-06,906.8806298624555
1999-07-07,903.5091855213142
1999-07-08,887.2760413961115
1999-07-09,888.2739595279608
1999-07-12,903.2375430859012
1999-07-13,915.131641634914
1999-07-14,926.1317094188436
1999-07-15,936.019557512153
1999-07-16,925.2668729151304
1999-07-19,941.439763024806
1999-07-20,940.2646147476896
1999-07-21,937.2125602721732
1999-07-22,920.5462299284694
1999-07-23,918.3675472209953
1999-07-26,921.3422570232491
1999-07-27,907.3403542856681
1999-07-28,917.0619037607771
1999-07-29,940.1510109046645
1999-07-30,940.0866712401579
1999-08-02,938.0391819292175
1999-08-03,938.0495098340847
1999-08-04,939.1840412522517
1999-08-05,919.9936942131885
1999-08-06,909.9058574575167
1999-08-09,905.195711034018
1999-08-10,912.535362487984
1999-08-11,907.4004390511101
1999-08-12,915.7336137171304
1999-08-13,920.4930206190261
1999-08-16,949.1158627225112
1999-08-17,959.3187653882741
1999-08-18,975.4271172663036
1999-08-19,973.3669932475412
1999-08-20,979.735482345736
1999-08-23,979.8960504683771
1999-08-24,987.372592681706
1999-08-25,992.5489514153259
1999-08-26,980.5259673937181
1999-08-27,982.359341282562
1999-08-30,990.5660830350332
1999-08-31,1005.1094038609019
1999-09-01,1021.2113452105871
1999-09-02,1031.3730082219513
1999-09-03,1030.5075951411368
1999-09-06,1049.789827277163
1999-09-07,1038.469136529243
1999-09-08,1039.0606060668408
1999-09-09,1067.453558261645
1999-09-10,1081.0745001753721
1999-09-13,1126.3928200630155
1999-09-14,1127.001771071831
1999-09-15,1138.156491373154
1999-09-16,1101.4667935439115
1999-09-17,1079.755230654117
1999-09-20,1087.1456498755854
1999-09-21,1103.0965924521383
1999-09-22,1074.9320272951863
1999-09-23,1072.9729685738855
1999-09-24,1035.6558237686984
1999-09-27,1016.1773619416634
1999-09-28,1038.5427159024453
1999-09-29,1035.2349433954553
1999-09-30,1064.8856708014953
1999-10-01,1088.9943130908132
1999-10-04,1078.7169781289253
1999-10-05,1068.1331491702729
1999-10-06,1062.4018488195761
1999-10-07,1068.8457939252446
1999-10-08,1069.0537947240593
1999-10-11,1075.6942688930826
1999-10-12,1079.5976675737259
1999-10-13,1056.7261447005603
1999-10-14,1058.1804123536172
1999-10-15,1049.1405921544417
1999-10-18,1004.6037508590448
1999-10-19,1007.0821300345119
1999-10-20,1036.4795631565291
1999-10-21,1033.55456854951
1999-10-22,1041.524865180527
1999-10-25,1056.1964821364304
1999-10-26,1054.7670913259794
1999-10-27,1058.8299400836265
1999-10-28,1054.9170159386267
1999-10-29,1077.7577053981297
1999-11-01,1076.3041745800679
1999-11-02,1085.3121932760657
1999-11-03,1075.7540629028451
1999-11-04,1094.658328518238
1999-11-05,1081.2683620067482
1999-11-08,1086.249643108517
1999-11-09,1092.2962441148802
1999-11-10,1099.653574893585
1999-11-11,1086.1065124482354
1999-11-12,1083.2565061043454
1999-11-15,1077.4822278310796
1999-11-16,1062.1471015251645
1999-11-17,1075.0223136551624
1999-11-18,1084.0624250915737
1999-11-19,1089.5700120246497
1999-11-22,1106.3762555378844
1999-11-23,1113.2521890663397
1999-11-24,1102.5424666883835
1999-11-25,1079.124910083435
1999-11-26,1103.0688449632878
1999-11-29,1105.0215640081854
1999-11-30,1092.9654249531025
1999-12-01,1075.7931017382377
1999-12-02,1051.4139866226335
1999-12-03,1062.0972475966573
1999-12-06,1065.260679730008
1999-12-07,1074.7350529811608
1999-12-08,1062.068067123512
1999-12-09,1057.4537009221012
1999-12-10,1072.9408274027965
1999-12-13,1067.5949484768187
1999-12-14,1044.0442480661166
1999-12-15,1043.656316327092
1999-12-16,1044.0034055215485
1999-12-17,1029.6407453911374
1999-12-20,1015.4753645480331
1999-12-21,1013.7290753874385
1999-12-22,1032.5974783029094
1999-12-23,1029.8976442057603
1999-12-24,1038.896805838899
1999-12-27,1034.2679462354195
1999-12-28,1031.815268137076
1999-12-29,1033.9585158908276
1999-12-30,1047.5335398982556
1999-12-31,1047.5837231735372
2000-01-03,1057.0330440203807
2000-01-04,1048.616615062473
2000-01-05,1015.6490408957835
2000-01-06,985.0916941851489
2000-01-07,974.1785888381935
2000-01-10,974.8519666225783
2000-01-11,1005.9062965748342
2000-01-12,1003.6122709345118
2000-01-13,1006.2441742061511
2000-01-14,1005.7278519430781
2000-01-17,1035.9198183433557
2000-01-18,1029.5675394237383
2000-01-19,1013.6346750339376
2000-01-20,1016.6013815483435
2000-01-21,1013.7133863737001
2000-01-24,1017.9336908256574
2000-01-25,1013.8035817105034
2000-01-26,1026.1053960055501
2000-01-27,1047.4399476889023
2000-01-28,1049.6444145272658
2000-01-31,1045.539490845029
2000-02-01,1038.6107016897188
2000-02-02,1044.6032241240441
2000-02-03,1043.0446228810526
2000-02-04,1049.0042354683371
2000-02-07,1050.1434976206358
2000-02-08,1035.6244311121993
2000-02-09,1045.1413873405295
2000-02-10,1048.933886775235
2000-02-11,1045.2200503155966
2000-02-14,1041.2470322919207
2000-02-15,1024.2797986280648
2000-02-16,1013.5794205777161
2000-02-17,1006.8622681455037
2000-02-18,1021.1152626091834
2000-02-21,1009.6467673908471
2000-02-22,998.0667119181768
2000-02-23,994.8409323298353
2000-02-24,1019.3598119853176
2000-02-25,1036.9553740120639
2000-02-28,1063.6800094240027
2000-02-29,1061.4743762959004
2000-03-01,1092.1761082395521
2000-03-02,1086.8891055003446
2000-03-03,1076.208855145816
2000-03-06,1054.2678763072402
2000-03-07,1050.9630344624566
2000-03-08,1055.8862237362405
2000-03-09,1063.9459341642796
2000-03-10,1063.4165402031115
2000-03-13,1015.149537035044
2000-03-14,1022.9232093454942
2000-03-15,1043.7793560584796
2000-03-16,1067.4556562876476
2000-03-17,1080.402849528932
2000-03-20,1076.0616196139874
2000-03-21,1078.9529585436146
2000-03-22,1080.0426702165496
2000-03-23,1062.26649099582
2000-03-24,1056.5672324552681
2000-03-27,1059.1428244735762
2000-03-28,1070.5586140349735
2000-03-29,1100.623532573533
2000-03-30,1103.4189331444
2000-03-31,1128.0469207775561
2000-04-03,1103.6893377789831
2000-04-04,1073.1573287656465
2000-04-05,1062.36658146199
2000-04-06,1046.4110166212895
2000-04-07,1054.9437404457374
2000-04-10,1062.2751582556564
2000-04-11,1057.1693470414882
2000-04-12,1066.876353640379
2000-04-13,1043.6463050854609
2000-04-14,1034.8488211088118
2000-04-17,946.6622809268786
2000-04-18,958.9424966014367
2000-04-19,984.2231691754879
2000-04-20,1002.2283897361766
2000-04-21,1002.0783826393472
2000-04-24,1014.5644053641048
2000-04-25,1009.331161322872
2000-04-26,1010.2657230068144
2000-04-27,998.7554663150297
2000-04-28,988.7773835707262
2000-05-01,999.9768576171435
2000-05-02,1013.8189978053703
2000-05-03,1011.9514614762896
2000-05-04,1021.4102646421873
2000-05-05,1016.2376147130569
2000-05-08,1025.3627184001161
2000-05-09,1010.8871083422549
2000-05-10,1007.480103695872
2000-05-11,991.6805518717176
2000-05-12,1008.2194496934814
2000-05-15,1003.2633047002212
2000-05-16,1009.6316229633564
2000-05-17,1012.8196656354661
2000-05-18,1004.0286982579363
2000-05-19,1012.183448417752
2000-05-22,977.3586862518068
2000-05-23,973.336453832209
2000-05-24,953.9517372137009
2000-05-25,966.326121080601
2000-05-26,966.5405277897738
