Date,FINLAND SMALL GROWTH
1997-05-22,369.1648190814255
1997-05-23,372.73765206550206
1997-05-26,373.6639381535724
1997-05-27,368.67199679665225
1997-05-28,366.9312199051421
1997-05-29,367.6820868584348
1997-05-30,364.7309986466304
1997-06-02,363.80930166264534
1997-06-03,368.51015628745654
1997-06-04,366.56094935554677
1997-06-05,366.06312540323694
1997-06-06,367.6564429541741
1997-06-09,370.85448334436785
1997-06-10,371.6678536525572
1997-06-11,374.00748967384345
1997-06-12,372.0458610110515
1997-06-13,371.41259514792876
1997-06-16,372.401161673835
1997-06-17,372.3497781258233
1997-06-18,370.9944438143277
1997-06-19,374.7324308501569
1997-06-20,373.00285766838743
1997-06-23,375.51108512767087
1997-06-24,374.68142186377764
1997-06-25,374.7366955286237
1997-06-26,371.9716793936538
1997-06-27,370.0400062827252
1997-06-30,367.71771530677654
1997-07-01,368.6004168572419
1997-07-02,368.27044711776995
1997-07-03,369.2577141672351
1997-07-04,370.22673615093123
1997-07-07,372.94502395707565
1997-07-08,369.4933408920995
1997-07-09,371.8593010943544
1997-07-10,366.73432803618624
1997-07-11,367.0189438963612
1997-07-14,364.72993199372866
1997-07-15,377.0544056816225
1997-07-16,395.39802235305285
1997-07-17,407.28038836817115
1997-07-18,402.4156755801866
1997-07-21,396.0899779883813
1997-07-22,395.16224394168097
1997-07-23,397.92896283272995
1997-07-24,394.0155320058167
1997-07-25,391.02734601995394
1997-07-28,393.32734456615054
1997-07-29,395.05955306488926
1997-07-30,395.1060586960831
1997-07-31,395.5404411916592
1997-08-01,391.15009563415583
1997-08-04,387.15000260743136
1997-08-05,384.51259025941187
1997-08-06,385.2358273880301
1997-08-07,388.560339467401
1997-08-08,388.7750143186929
1997-08-11,387.3927073372329
1997-08-12,384.4590722387528
1997-08-13,388.49154118337094
1997-08-14,382.92121786531715
1997-08-15,382.5448444524574
1997-08-18,374.7455892392871
1997-08-19,377.8519370079104
1997-08-20,384.11574181612576
1997-08-21,392.5528505511167
1997-08-22,387.8335724784379
1997-08-25,385.9453959230206
1997-08-26,386.565501125769
1997-08-27,385.6244986340412
1997-08-28,390.6797110703891
1997-08-29,380.3666997923215
1997-09-01,380.1714807726893
1997-09-02,378.0671454461359
1997-09-03,383.4311847497561
1997-09-04,383.6928817810246
1997-09-05,386.2115167133122
1997-09-08,387.4751994011175
1997-09-09,388.3100765630929
1997-09-10,386.7512645690032
1997-09-11,387.765433360268
1997-09-12,390.52250739192374
1997-09-15,391.04610212960836
1997-09-16,392.1208486502368
1997-09-17,396.7393226803916
1997-09-18,400.8930512053383
1997-09-19,404.2115187286161
1997-09-22,401.96735045046216
1997-09-23,406.70838792668343
1997-09-24,410.9928577957047
1997-09-25,413.8462928809881
1997-09-26,417.47335275240005
1997-09-29,418.8888770108019
1997-09-30,426.9147965199213
1997-10-01,425.44111352962324
1997-10-02,433.82324983135317
1997-10-03,438.1887763363616
1997-10-06,436.04335775208807
1997-10-07,433.4168035773428
1997-10-08,434.7299825597568
1997-10-09,427.33480923774187
1997-10-10,427.32484423765356
1997-10-13,436.3663280158885
1997-10-14,432.5125657559119
1997-10-15,436.85305545038125
1997-10-16,443.849081645986
1997-10-17,430.3420141032985
1997-10-20,432.6495291793214
1997-10-21,434.1253975514049
1997-10-22,438.6905974873003
1997-10-23,434.2333910555574
1997-10-24,432.3477680319922
1997-10-27,425.5449584460717
1997-10-28,407.09778201980254
1997-10-29,424.476534047324
1997-10-30,414.7420920141106
1997-10-31,423.489633729814
1997-11-03,423.69976967385287
1997-11-04,426.9997528820574
1997-11-05,429.1309243727643
1997-11-06,427.7738517121397
1997-11-07,424.9207579060181
1997-11-10,429.71978441762565
1997-11-11,428.3604779108681
1997-11-12,420.0531585021058
1997-11-13,419.0139519356434
1997-11-14,416.57485841075516
1997-11-17,421.23686858044687
1997-11-18,424.2658912796218
1997-11-19,422.0395172122418
1997-11-20,427.5133866739121
1997-11-21,426.76555075823035
1997-11-24,421.4849315005823
1997-11-25,421.3762665098171
1997-11-26,423.6198691668696
1997-11-27,421.1273832280837
1997-11-28,421.0328105160345
1997-12-01,416.99348696638816
1997-12-02,417.6629354190155
1997-12-03,420.24810463567974
1997-12-04,420.7371295216768
1997-12-05,420.11209371998837
1997-12-08,416.57717078843893
1997-12-09,417.49392385119285
1997-12-10,416.28730456926536
1997-12-11,411.6479669643972
1997-12-12,413.0504581898682
1997-12-15,406.4128043853726
1997-12-16,401.6174423109355
1997-12-17,406.05439190964915
1997-12-18,404.77037988289555
1997-12-19,400.0672888628152
1997-12-22,396.39603813019437
1997-12-23,399.96229976359274
1997-12-24,400.17083844731735
1997-12-25,400.17083844731735
1997-12-26,400.1857423891591
1997-12-29,402.186754949399
1997-12-30,405.63082299092844
1997-12-31,404.18204837133777
1998-01-01,404.18204837133777
1998-01-02,412.6575849435801
1998-01-05,411.8415976535837
1998-01-06,410.8231573322033
1998-01-07,406.85852772827815
1998-01-08,406.486788983859
1998-01-09,400.7441711067022
1998-01-12,392.93409098560613
1998-01-13,396.6352497706377
1998-01-14,403.83808736248466
1998-01-15,403.58016842375775
1998-01-16,406.5363209457027
1998-01-19,407.94904875767367
1998-01-20,410.74984435043547
1998-01-21,413.5948193362399
1998-01-22,418.42644938135345
1998-01-23,421.09975476624123
1998-01-26,421.3052517238926
1998-01-27,421.06454080534803
1998-01-28,421.58863319709917
1998-01-29,425.29600579037117
1998-01-30,427.27716722911464
1998-02-02,435.1704045595481
1998-02-03,436.79767895311863
1998-02-04,434.1989519510237
1998-02-05,439.0902550057514
1998-02-06,442.6116850551337
1998-02-09,439.55661169809616
1998-02-10,443.46685844831876
1998-02-11,444.6387214928528
1998-02-12,450.95846894615
1998-02-13,449.45662123874575
1998-02-16,454.8336973230186
1998-02-17,458.91691222403034
1998-02-18,460.78785969693735
1998-02-19,463.70768946673235
1998-02-20,463.8105691537305
1998-02-23,476.23705820661803
1998-02-24,476.57546516088087
1998-02-25,477.81508597505393
1998-02-26,482.9873334393049
1998-02-27,485.6757110167201
1998-03-02,486.08156124765156
1998-03-03,483.54714522221417
1998-03-04,478.48918550419506
1998-03-05,472.73798324097567
1998-03-06,472.71030478681047
1998-03-09,479.6816029572123
1998-03-10,480.72220347325924
1998-03-11,486.4119050774187
1998-03-12,491.3425437840209
1998-03-13,504.03219799196404
1998-03-16,505.1505916723925
1998-03-17,514.2961182286575
1998-03-18,510.4343039605218
1998-03-19,514.4594610726014
1998-03-20,515.174211956355
1998-03-23,517.6584631571759
1998-03-24,513.066179992
1998-03-25,515.1699937478761
1998-03-26,515.6822666238088
1998-03-27,518.0485906204915
1998-03-30,512.7416463277034
1998-03-31,517.408707942145
1998-04-01,529.3474082442054
1998-04-02,540.712909524668
1998-04-03,549.8597456306358
1998-04-06,556.9472253329544
1998-04-07,549.5558242932387
1998-04-08,546.9332315261012
1998-04-09,549.1387073815596
1998-04-10,549.1387073815596
1998-04-13,547.5262202122517
1998-04-14,555.8916425686532
1998-04-15,565.3776557548496
1998-04-16,562.2669586779867
1998-04-17,559.0936344732739
1998-04-20,559.9688300011755
1998-04-21,566.6542806898543
1998-04-22,575.9438303390333
1998-04-23,571.1951270448349
1998-04-24,567.0688923850619
1998-04-27,550.5482653993686
1998-04-28,568.799082622139
1998-04-29,561.1304336314097
1998-04-30,564.4378761341794
1998-05-01,569.5658031251743
1998-05-04,585.8088028929116
1998-05-05,594.8593380968131
1998-05-06,610.1040398921116
1998-05-07,607.6397181036255
1998-05-08,607.7635902034303
1998-05-11,604.4817290842149
1998-05-12,601.8122837606686
1998-05-13,607.306912926513
1998-05-14,598.5552188994058
1998-05-15,600.9388384018956
1998-05-18,592.5580632216241
1998-05-19,592.7540184595314
1998-05-20,599.3642085233386
1998-05-21,603.7417925174226
1998-05-22,605.1558997890057
1998-05-25,604.8053054602325
1998-05-26,603.6364832428097
1998-05-27,586.5963530211076
1998-05-28,583.0341853018166
1998-05-29,584.2960534196015
1998-06-01,578.7700643217115
1998-06-02,570.1672807486563
1998-06-03,579.1819058834067
1998-06-04,580.8798815101682
1998-06-05,596.9399395548182
1998-06-08,610.6847466136079
1998-06-09,612.505612185528
1998-06-10,605.9224702810197
1998-06-11,598.0904427193159
1998-06-12,588.3734428004202
1998-06-15,563.0446138412659
1998-06-16,573.9013577647404
1998-06-17,587.4397344536598
1998-06-18,584.5427434970255
1998-06-19,586.6409720565142
1998-06-22,581.6566899541812
1998-06-23,580.7914556535452
1998-06-24,579.8581989171735
1998-06-25,581.5023221398505
1998-06-26,578.4365520325478
1998-06-29,583.2114274341192
1998-06-30,586.5987424036366
1998-07-01,577.0534142062861
1998-07-02,580.712609387236
1998-07-03,588.5251023649383
1998-07-06,590.5949219194002
1998-07-07,588.7092689422307
1998-07-08,581.8819194788891
1998-07-09,582.5643289886679
1998-07-10,581.0613825454393
1998-07-13,588.8773167369739
1998-07-14,602.9839029965377
1998-07-15,607.3930754500602
1998-07-16,607.914386078022
1998-07-17,607.7474551545072
1998-07-20,606.4827379289995
1998-07-21,605.4683932525342
1998-07-22,600.7789725642207
1998-07-23,592.6939570106266
1998-07-24,588.2506627206731
1998-07-27,586.7043314841176
1998-07-28,591.838821661521
1998-07-29,593.1692460288848
1998-07-30,595.0358448424703
1998-07-31,592.6364213183205
1998-08-03,587.4890174873966
1998-08-04,585.8317598736542
1998-08-05,570.507285044865
1998-08-06,560.1749527401304
1998-08-07,570.0643291928486
1998-08-10,563.6091648126461
1998-08-11,542.4558234703055
1998-08-12,553.1430254792083
1998-08-13,537.760197305276
1998-08-14,535.1149794882608
1998-08-17,529.4110390538168
1998-08-18,541.2762454711952
1998-08-19,542.7514328724427
1998-08-20,530.8639479357263
1998-08-21,514.2784862759692
1998-08-24,516.9691286723182
1998-08-25,516.6070548228693
1998-08-26,495.5664591691167
1998-08-27,461.74229827477706
1998-08-28,467.192926268716
1998-08-31,467.90187887436724
1998-09-01,456.6820513183126
1998-09-02,465.9000388542964
1998-09-03,458.07669948196155
1998-09-04,454.043290352031
1998-09-07,456.62945722473404
1998-09-08,467.09592013805695
1998-09-09,470.7478472873825
1998-09-10,462.21595396972276
1998-09-11,462.0207180525011
1998-09-14,471.7642532517963
1998-09-15,468.87893625111406
1998-09-16,468.536293775683
1998-09-17,450.45557519872796
1998-09-18,447.9036731174638
1998-09-21,428.09422026711263
1998-09-22,436.08940370445373
1998-09-23,435.6768021651423
1998-09-24,438.4511471464503
1998-09-25,427.13861756057804
1998-09-28,429.5830049160129
1998-09-29,427.4176029488919
1998-09-30,419.9760233298821
1998-10-01,406.39826338676863
1998-10-02,399.36500844369186
1998-10-05,385.5266019288103
1998-10-06,385.1353667767597
1998-10-07,382.7967491088008
1998-10-08,362.8448350288775
1998-10-09,363.9392914717874
1998-10-12,372.2447136298753
1998-10-13,377.13530735751374
1998-10-14,375.2577935966092
1998-10-15,391.29969278059133
1998-10-16,406.77976161667476
1998-10-19,408.1803143577002
1998-10-20,409.0961344922444
1998-10-21,411.18978876124885
1998-10-22,410.3404319540761
1998-10-23,410.6228528161965
1998-10-26,415.3290654118917
1998-10-27,425.29576032273684
1998-10-28,411.55331691441415
1998-10-29,415.32506859687857
1998-10-30,415.7329843728731
1998-11-02,428.2674720237496
1998-11-03,421.1456392453456
1998-11-04,421.2484033712697
1998-11-05,425.42093541717804
1998-11-06,431.8582599760408
1998-11-09,424.8522392691989
1998-11-10,419.94172019049523
1998-11-11,418.6611605157389
1998-11-12,410.9080792780163
1998-11-13,406.59044097235045
1998-11-16,411.9517245898055
1998-11-17,414.4442282714423
1998-11-18,422.80378722236645
1998-11-19,427.57552152483623
1998-11-20,430.54068896985234
1998-11-23,432.37600919321045
1998-11-24,430.37104003396695
1998-11-25,428.9780336048288
1998-11-26,442.06446571975914
1998-11-27,457.4569087202982
1998-11-30,455.5650078341825
1998-12-01,437.45295490915834
1998-12-02,443.7572716786714
1998-12-03,444.83011136972715
1998-12-04,437.1110150374123
1998-12-07,436.33088712542985
1998-12-08,441.39533060234663
1998-12-09,439.35073962320786
1998-12-10,431.0088042596625
1998-12-11,423.8363550155338
1998-12-14,424.5794628755069
1998-12-15,429.48405545282156
1998-12-16,434.5693987134897
1998-12-17,434.26357700075266
1998-12-18,441.29507920248676
1998-12-21,439.7827951032088
1998-12-22,444.62441527120563
1998-12-23,448.2785079937606
1998-12-24,446.6551053515203
1998-12-25,446.6551053515203
1998-12-28,455.141963499559
1998-12-29,456.9806903597893
1998-12-30,459.0673383737819
1998-12-31,460.8896817599085
1999-01-01,461.0568761888493
1999-01-04,474.58018032875805
1999-01-05,474.7395231359125
1999-01-06,472.1813061762935
1999-01-07,472.45197788271685
1999-01-08,471.2825520617901
1999-01-11,468.78966516729145
1999-01-12,463.7338226581374
1999-01-13,449.0693213916761
1999-01-14,450.80188478686676
1999-01-15,442.4217615225203
1999-01-18,448.40982619588357
1999-01-19,448.94930856763796
1999-01-20,446.3832905944486
1999-01-21,444.93207175738496
1999-01-22,437.2396152552624
1999-01-25,435.82349497705593
1999-01-26,433.6356097396582
1999-01-27,430.2115369029445
1999-01-28,419.023145801442
1999-01-29,410.93842118002595
1999-02-01,411.96450759383936
1999-02-02,413.23664218291015
1999-02-03,412.69236328364065
1999-02-04,411.61669295427265
1999-02-05,409.0651368717458
1999-02-08,408.10109073434626
1999-02-09,408.80310329405927
1999-02-10,404.94670052260665
1999-02-11,410.21912038946346
1999-02-12,409.43576395188313
1999-02-15,404.762025217971
1999-02-16,410.2886271245405
1999-02-17,402.48325844090755
1999-02-18,399.12598626791066
1999-02-19,396.71281203560295
1999-02-22,391.97341455726615
1999-02-23,393.6399033823898
1999-02-24,388.9577327518863
1999-02-25,389.4852283839129
1999-02-26,384.57491144896125
1999-03-01,381.0064972018959
1999-03-02,379.03870527502886
1999-03-03,383.50351487493407
1999-03-04,376.20350057550957
1999-03-05,382.5923865055947
1999-03-08,383.80467711101204
1999-03-09,384.0270172884227
1999-03-10,382.1084294633793
1999-03-11,379.1144727187259
1999-03-12,386.09886273623806
1999-03-15,383.8878519440632
1999-03-16,381.11597335473795
1999-03-17,381.7596165974824
1999-03-18,374.5664556754124
1999-03-19,376.617015330094
1999-03-22,374.34301409656973
1999-03-23,368.2741306542128
1999-03-24,368.4896518805941
1999-03-25,367.895360737815
1999-03-26,361.8656625041964
1999-03-29,362.9691224460743
1999-03-30,365.88967658875
1999-03-31,372.59475426572044
1999-04-01,373.1296948632675
1999-04-02,372.3013997444848
1999-04-05,370.0408443161406
1999-04-06,374.18980806347406
1999-04-07,375.49222948789793
1999-04-08,382.0285372255373
1999-04-09,379.27619981773216
1999-04-12,378.57358104813363
1999-04-13,375.934255073495
1999-04-14,377.6565111018581
1999-04-15,377.624070102222
1999-04-16,381.3871791870433
1999-04-19,382.8181756285275
1999-04-20,375.14391258260713
1999-04-21,371.54738206866296
1999-04-22,370.02645930684525
1999-04-23,374.8001937814915
1999-04-26,378.94795088262686
1999-04-27,383.9793459065352
1999-04-28,386.0711635225413
1999-04-29,378.61069557300243
1999-04-30,382.28475608427294
1999-05-03,386.6502562495526
1999-05-04,395.1200285848439
1999-05-05,396.9978479263359
1999-05-06,410.1171179841552
1999-05-07,416.6449185195073
1999-05-10,420.30435879676156
1999-05-11,413.4463275762273
1999-05-12,410.1341025287844
1999-05-13,408.36655049213255
1999-05-14,409.87514280002404
1999-05-17,407.1596015042673
1999-05-18,406.20647366774324
1999-05-19,407.0746315403411
1999-05-20,417.90886480782257
1999-05-21,414.83431270482896
1999-05-24,414.20807656456395
1999-05-25,410.16502619575476
1999-05-26,406.6552370044023
1999-05-27,402.67327701632144
1999-05-28,401.9896927067613
1999-05-31,402.08316529622056
1999-06-01,404.6725081714163
1999-06-02,397.60422867255267
1999-06-03,396.7335726326122
1999-06-04,393.41999207513663
1999-06-07,393.55706838269083
1999-06-08,398.95911153319776
1999-06-09,400.44563312789865
1999-06-10,402.9592135959667
1999-06-11,400.0994389851917
1999-06-14,397.3607714551737
1999-06-15,400.2149971233667
1999-06-16,395.91523924793887
1999-06-17,398.7929793403357
1999-06-18,400.89482375946284
1999-06-21,402.9916463227518
1999-06-22,402.3580108234606
1999-06-23,403.1107384577799
1999-06-24,407.57442463000046
1999-06-25,411.87559487201725
1999-06-28,409.63455364656653
1999-06-29,406.7629454434739
1999-06-30,403.34074668578296
1999-07-01,402.4515892851175
1999-07-02,401.40547296029484
1999-07-05,404.3287109883417
1999-07-06,407.4574424741214
1999-07-07,406.37243318696324
1999-07-08,399.8737728038237
1999-07-09,404.8259674933192
1999-07-12,403.5354489411677
1999-07-13,403.24939682242524
1999-07-14,406.7061642974921
1999-07-15,412.66844896615567
1999-07-16,409.01121418270486
1999-07-19,405.9028724828314
1999-07-20,412.6257457265177
1999-07-21,413.67584453605986
1999-07-22,406.7464877621656
1999-07-23,402.8551462750139
1999-07-26,412.21914698323155
1999-07-27,406.7246877160082
1999-07-28,406.7473527297632
1999-07-29,404.37501386065685
1999-07-30,407.23181656190917
1999-08-02,394.5170643212274
1999-08-03,397.96724138445654
1999-08-04,404.2642956449029
1999-08-05,400.8674053764502
1999-08-06,400.8981244116515
1999-08-09,398.22119242068754
1999-08-10,396.1631846019605
1999-08-11,393.1098790970436
1999-08-12,402.402118154422
1999-08-13,402.02867552930763
1999-08-16,403.86818361446444
1999-08-17,400.4262477510618
1999-08-18,399.78176973558874
1999-08-19,395.63976955315144
1999-08-20,398.4172183154323
1999-08-23,393.4104365866549
1999-08-24,394.16653959885736
1999-08-25,395.7486308449338
1999-08-26,395.99509021033555
1999-08-27,396.3513174658532
1999-08-30,394.76163785718865
1999-08-31,394.02141598834095
1999-09-01,391.8810791927411
1999-09-02,393.45457588048953
1999-09-03,393.6913488633421
1999-09-06,390.9032902447878
1999-09-07,394.0548949653176
1999-09-08,391.8632447075815
1999-09-09,385.2941168955178
1999-09-10,382.45230510364985
1999-09-13,382.331549103478
1999-09-14,384.93331093875105
1999-09-15,381.8514207641191
1999-09-16,382.1353271399694
1999-09-17,381.91629343918424
1999-09-20,382.17977094746703
1999-09-21,382.0149298333534
1999-09-22,383.45809884006695
1999-09-23,379.8553631548337
1999-09-24,384.0990120478474
1999-09-27,382.2987683119574
1999-09-28,384.45895279933455
1999-09-29,386.0672836593017
1999-09-30,388.1545076651102
1999-10-01,390.5235428728258
1999-10-04,391.6903798802609
1999-10-05,393.56342063233376
1999-10-06,391.52742490001697
1999-10-07,394.93002227303623
1999-10-08,388.64670744069144
1999-10-11,390.7436406363258
1999-10-12,392.20008050076933
1999-10-13,389.97584689940214
1999-10-14,393.16608266201075
1999-10-15,389.7012258214641
1999-10-18,382.19986842897276
1999-10-19,387.91695084588696
1999-10-20,388.17372068418894
1999-10-21,388.5986354664068
1999-10-22,391.43546694683846
1999-10-25,389.0155439990814
1999-10-26,386.8728118591101
1999-10-27,383.679690900477
1999-10-28,382.1134914884508
1999-10-29,389.4623980772982
1999-11-01,392.6150183002181
1999-11-02,393.88500345935773
1999-11-03,397.85525417294104
1999-11-04,397.6887641424199
1999-11-05,399.05192563661757
1999-11-08,395.636457995795
1999-11-09,396.76113070714314
1999-11-10,396.7952306900482
1999-11-11,400.99954052114646
1999-11-12,400.6373919200688
1999-11-15,404.6509175139839
1999-11-16,405.3023335279157
1999-11-17,415.0797982243573
1999-11-18,414.89956507448494
1999-11-19,407.9566666287562
1999-11-22,409.4860273095677
1999-11-23,411.7736185956528
1999-11-24,410.25905175347765
1999-11-25,412.3447382283151
1999-11-26,412.4645169133675
1999-11-29,411.40464608056504
1999-11-30,406.15817008181597
1999-12-01,406.17477190266675
1999-12-02,411.41395154441017
1999-12-03,432.74188643316506
1999-12-06,442.57975269906683
1999-12-07,464.93878820435765
1999-12-08,463.4745590948257
1999-12-09,485.05188877901264
1999-12-10,487.1429421349544
1999-12-13,489.68823735138113
1999-12-14,482.30941044098
1999-12-15,460.4438252677068
1999-12-16,474.60621371644993
1999-12-17,482.3896648655325
1999-12-20,494.70616911670294
1999-12-21,502.0048300974974
1999-12-22,515.7117423423803
1999-12-23,521.0551133439199
1999-12-24,521.0551133439199
1999-12-27,539.8124093292545
1999-12-28,546.5769143776112
1999-12-29,551.128442191247
1999-12-30,567.6960474033398
1999-12-31,567.6960474033398
2000-01-03,617.6698489959648
2000-01-04,591.6002640786297
2000-01-05,547.5061334873242
2000-01-06,548.1417215304554
2000-01-07,553.0256353067772
2000-01-10,582.6091787106158
2000-01-11,580.7801389329677
2000-01-12,571.5570970246944
2000-01-13,577.1108450995296
2000-01-14,569.1166490900446
2000-01-17,579.2250312174306
2000-01-18,573.0764984996272
2000-01-19,562.1435788343938
2000-01-20,571.3011135630628
2000-01-21,571.6650832410666
2000-01-24,583.4906256165007
2000-01-25,577.1117035631829
2000-01-26,584.048702506168
2000-01-27,596.429369208734
2000-01-28,613.9652956028209
2000-01-31,620.5007456351107
2000-02-01,631.4218298726635
2000-02-02,649.2985909383087
2000-02-03,650.1428519215726
2000-02-04,660.1020246052296
2000-02-07,665.5891477754407
2000-02-08,696.871277195371
2000-02-09,686.0536368857652
2000-02-10,679.9907798821155
2000-02-11,689.664544592367
2000-02-14,655.154489936183
2000-02-15,652.2901318104974
2000-02-16,642.504833853048
2000-02-17,660.6008756631163
2000-02-18,680.3621475227285
2000-02-21,676.9579764946644
2000-02-22,695.715153112557
2000-02-23,696.7893352423254
2000-02-24,707.0073424035598
2000-02-25,696.1689309321165
2000-02-28,667.7132273720792
2000-02-29,664.5811862607518
2000-03-01,676.4818092474961
2000-03-02,685.9219698130064
2000-03-03,689.9226116132228
2000-03-06,693.2143759906155
2000-03-07,691.824435025001
2000-03-08,688.5776562288742
2000-03-09,704.0598068810338
2000-03-10,704.02124847342
2000-03-13,674.7663416715488
2000-03-14,683.249818536944
2000-03-15,651.3311533072749
2000-03-16,624.8376285511972
2000-03-17,630.5667034659795
2000-03-20,645.3891495034935
2000-03-21,642.5073579794145
2000-03-22,628.0760263657975
2000-03-23,651.9100322088009
2000-03-24,647.7869307272698
2000-03-27,647.4578098219228
2000-03-28,634.1194061866579
2000-03-29,626.9433071080076
2000-03-30,606.728239999296
2000-03-31,609.8502117620058
2000-04-03,593.1483276642919
2000-04-04,565.44790128821
2000-04-05,536.1855925651437
2000-04-06,584.9522159921065
2000-04-07,556.1145097216025
2000-04-10,541.9070772973679
2000-04-11,516.8299033836175
2000-04-12,512.2581406063262
2000-04-13,507.2963448950708
2000-04-14,496.9082356033495
2000-04-17,483.43724242597585
2000-04-18,497.5404119178355
2000-04-19,512.033703355354
2000-04-20,512.8757968541215
2000-04-21,512.8757968541215
2000-04-24,512.9577495363446
2000-04-25,517.4752601517605
2000-04-26,540.9554134445766
2000-04-27,530.6738558101903
2000-04-28,558.1885400607661
2000-05-01,556.4427203943304
2000-05-02,566.5553977203732
2000-05-03,536.335462314879
2000-05-04,543.6953960565696
2000-05-05,541.0303853001307
2000-05-08,537.2944917113817
2000-05-09,540.5031250148302
2000-05-10,514.4884210401005
2000-05-11,503.002478505898
2000-05-12,514.218271216791
2000-05-15,508.81278979139097
2000-05-16,513.3684803425898
2000-05-17,490.01406752248073
2000-05-18,487.664146240104
2000-05-19,470.55802431189267
2000-05-22,449.79083608095345
2000-05-23,452.4790834289521
2000-05-24,433.24064543391603
2000-05-25,437.66443435425316
2000-05-26,449.5519590246699
2000-05-29,455.97805108756666
2000-05-30,472.37430503033414
2000-05-31,487.4648594431857
2000-06-01,489.3834129029433
2000-06-02,522.3901130949733
2000-06-05,525.5373341932562
2000-06-06,538.5344276539815
2000-06-07,527.9562990595401
2000-06-08,530.0380971235032
2000-06-09,531.1059631012199
2000-06-12,533.3378779316369
2000-06-13,527.3652185360065
2000-06-14,529.3055832684892
2000-06-15,531.4646002474216
2000-06-16,540.5702806923098
