Date,NORWAY SMALL GROWTH
1997-12-11,477.78194220838293
1997-12-12,474.859958487542
1997-12-15,470.6711896470201
1997-12-16,465.3553418608081
1997-12-17,467.6682956209245
1997-12-18,464.2527801955634
1997-12-19,452.31067281486315
1997-12-22,445.167472534708
1997-12-23,451.0533809008585
1997-12-24,451.1526526015162
1997-12-25,451.1526526015162
1997-12-26,449.91488845818844
1997-12-29,453.33763995048196
1997-12-30,459.5733900993334
1997-12-31,458.64145176419356
1998-01-01,458.6414517641937
1998-01-02,467.5805384845284
1998-01-05,467.9542593249502
1998-01-06,462.8111504624387
1998-01-07,454.5710352075976
1998-01-08,453.1791206176258
1998-01-09,439.9518310904822
1998-01-12,412.0600459798897
1998-01-13,419.26669934366527
1998-01-14,426.2798340291416
1998-01-15,425.1461521346097
1998-01-16,430.6155359979605
1998-01-19,436.0750120849478
1998-01-20,438.4312515165157
1998-01-21,441.05901416736754
1998-01-22,437.8882997220743
1998-01-23,444.9739834772303
1998-01-26,442.06531031816087
1998-01-27,440.44021627728563
1998-01-28,437.0211999586433
1998-01-29,433.33975343147415
1998-01-30,433.58581757456227
1998-02-02,438.9591394011389
1998-02-03,435.10840365980977
1998-02-04,433.7642287401223
1998-02-05,438.7024602335825
1998-02-06,436.40516999697445
1998-02-09,434.97902181327265
1998-02-10,434.3744553377363
1998-02-11,434.46116244972853
1998-02-12,435.90029275409665
1998-02-13,432.23892674813976
1998-02-16,432.70364588463565
1998-02-17,435.3942691405133
1998-02-18,432.2928367297892
1998-02-19,432.54136737314076
1998-02-20,428.9662448180648
1998-02-23,432.7799211874787
1998-02-24,425.63590038533346
1998-02-25,425.9146048757005
1998-02-26,435.7755033734657
1998-02-27,434.6379806120824
1998-03-02,437.9043384444139
1998-03-03,439.7098823319649
1998-03-04,438.5920480590846
1998-03-05,428.8381156959685
1998-03-06,434.20778882458774
1998-03-09,437.29549423451067
1998-03-10,437.4349329992605
1998-03-11,437.80010027590765
1998-03-12,440.7922401429528
1998-03-13,452.2256340762251
1998-03-16,451.63505214506256
1998-03-17,452.2574716843503
1998-03-18,450.8321954286784
1998-03-19,454.848310713033
1998-03-20,455.75878193350235
1998-03-23,470.77907118382967
1998-03-24,469.7946938597153
1998-03-25,475.3019285234352
1998-03-26,475.6248563495109
1998-03-27,476.70024487277846
1998-03-30,476.22766089981167
1998-03-31,468.8491419619592
1998-04-01,469.71250223144375
1998-04-02,470.1877288109706
1998-04-03,474.69743037835326
1998-04-06,478.42291148611923
1998-04-07,475.96403425000096
1998-04-08,478.8091306614195
1998-04-09,481.50167394979775
1998-04-10,479.76630857873454
1998-04-13,478.60469292328867
1998-04-14,483.01731643014006
1998-04-15,488.0373157123814
1998-04-16,486.5006414789847
1998-04-17,487.1065646662563
1998-04-20,494.69969164090605
1998-04-21,500.7133934081762
1998-04-22,497.53733082585387
1998-04-23,492.46850766053
1998-04-24,494.71858950770905
1998-04-27,487.80862593389674
1998-04-28,488.44448245407455
1998-04-29,489.5390239143014
1998-04-30,495.4564997847791
1998-05-01,499.6368606166966
1998-05-04,512.8426417796207
1998-05-05,511.9601291561418
1998-05-06,515.4824695646378
1998-05-07,509.5975672401427
1998-05-08,508.3530127208839
1998-05-11,513.8940861652692
1998-05-12,513.0161163929178
1998-05-13,512.9436011472661
1998-05-14,510.83279637392366
1998-05-15,513.3333594337624
1998-05-18,505.70808310887276
1998-05-19,506.8316517532828
1998-05-20,507.30820762525076
1998-05-21,508.9991213473268
1998-05-22,509.5962046914064
1998-05-25,497.5357698631949
1998-05-26,493.6588671040114
1998-05-27,470.4266465982771
1998-05-28,472.1479316002431
1998-05-29,476.336203745707
1998-06-01,476.9377342842811
1998-06-02,474.0695773842908
1998-06-03,472.79383318373306
1998-06-04,474.5565728805064
1998-06-05,480.5106756330634
1998-06-08,485.5221702894735
1998-06-09,484.38611462535334
1998-06-10,470.7131231081297
1998-06-11,467.75215990794914
1998-06-12,459.59436773584747
1998-06-15,445.2910808774578
1998-06-16,446.5256926522222
1998-06-17,450.58322180492297
1998-06-18,442.0189322778089
1998-06-19,439.2871521757086
1998-06-22,433.54330144857863
1998-06-23,435.71956540456796
1998-06-24,437.1566483987756
1998-06-25,445.67888033554067
1998-06-26,438.49548909953796
1998-06-29,438.86229620647686
1998-06-30,434.4803913359648
1998-07-01,437.64969563893874
1998-07-02,436.78472710009373
1998-07-03,438.00809750343956
1998-07-06,439.2540291788159
1998-07-07,444.96009778925423
1998-07-08,446.5230054929404
1998-07-09,446.7830468742779
1998-07-10,451.16330704032777
1998-07-13,453.84068393918176
1998-07-14,452.26973176524643
1998-07-15,455.2589298458633
1998-07-16,461.1028596585408
1998-07-17,464.8988655773529
1998-07-20,467.78006308376087
1998-07-21,462.6633104010907
1998-07-22,460.4437909791945
1998-07-23,458.0341421377229
1998-07-24,458.74202926130556
1998-07-27,457.2557715499799
1998-07-28,452.82637077904167
1998-07-29,449.5125445533429
1998-07-30,451.01853088281547
1998-07-31,448.0553748519628
1998-08-03,440.1051219860268
1998-08-04,433.5832510394967
1998-08-05,424.4350842138972
1998-08-06,414.18127950244053
1998-08-07,414.9149356481257
1998-08-10,412.7707852891863
1998-08-11,395.2440612147617
1998-08-12,397.48276080419504
1998-08-13,384.8862624046023
1998-08-14,386.376816970373
1998-08-17,378.7167723094668
1998-08-18,383.3315815442168
1998-08-19,386.0833865710536
1998-08-20,373.9745060970288
1998-08-21,362.03252134830575
1998-08-24,357.7001311482506
1998-08-25,362.7198999292868
1998-08-26,347.9697196855703
1998-08-27,318.8452156814218
1998-08-28,330.5705095344059
1998-08-31,334.27927298058466
1998-09-01,324.7307175459004
1998-09-02,327.5455807666086
1998-09-03,311.33342757204343
1998-09-04,321.3901780419652
1998-09-07,327.5385808906726
1998-09-08,335.2778296709772
1998-09-09,334.2275292347044
1998-09-10,329.2556470952874
1998-09-11,330.42474524315054
1998-09-14,336.3347929363427
1998-09-15,331.6499841767015
1998-09-16,334.2276187609913
1998-09-17,323.37946171851723
1998-09-18,315.0408020009934
1998-09-21,303.5571396194072
1998-09-22,303.90246371439036
1998-09-23,310.4931169388993
1998-09-24,315.28135201864563
1998-09-25,312.75860163201463
1998-09-28,311.0572880617893
1998-09-29,311.1947025034807
1998-09-30,307.85895145253807
1998-10-01,302.32862416433437
1998-10-02,300.2476315591224
1998-10-05,293.2692721968448
1998-10-06,291.67484265011274
1998-10-07,288.92636025134345
1998-10-08,270.77036628541964
1998-10-09,266.14860013315916
1998-10-12,279.523087491673
1998-10-13,281.1650776857649
1998-10-14,276.935643294033
1998-10-15,281.66451089190497
1998-10-16,297.5338573087048
1998-10-19,304.5920076436579
1998-10-20,308.85261503364956
1998-10-21,314.2332456890435
1998-10-22,324.15262569545763
1998-10-23,325.73310117899655
1998-10-26,332.03317442796174
1998-10-27,338.6582744188999
1998-10-28,327.42235149286574
1998-10-29,330.36099251042606
1998-10-30,337.6457912799739
1998-11-02,347.6358197025791
1998-11-03,337.2967988156221
1998-11-04,333.82188514579155
1998-11-05,328.40456488907154
1998-11-06,325.3017804489229
1998-11-09,311.60981970199305
1998-11-10,311.2873045583414
1998-11-11,316.34151458446894
1998-11-12,309.0819629908653
1998-11-13,311.9615501616214
1998-11-16,311.0450504564244
1998-11-17,307.3798243095401
1998-11-18,304.5383545617372
1998-11-19,303.71249960485096
1998-11-20,309.78255963782857
1998-11-23,315.9630647796831
1998-11-24,318.519330980608
1998-11-25,315.05616943797963
1998-11-26,317.8295544872936
1998-11-27,312.9971495278658
1998-11-30,312.7925819958324
1998-12-01,308.10874683706146
1998-12-02,308.0254735368536
1998-12-03,303.5283016945464
1998-12-04,305.09319669422825
1998-12-07,302.4827167628237
1998-12-08,300.72873501086383
1998-12-09,295.69290205781135
1998-12-10,294.5950755967279
1998-12-11,284.6247744945056
1998-12-14,276.66226113453627
1998-12-15,269.9310538827407
1998-12-16,280.3987168281967
1998-12-17,282.88659255982117
1998-12-18,282.5308270448307
1998-12-21,284.19742554145205
1998-12-22,288.74869516261947
1998-12-23,293.8699137929819
1998-12-24,295.10713908418194
1998-12-25,295.10713908418194
1998-12-28,301.0171232615643
1998-12-29,298.9222916352011
1998-12-30,301.5994848702408
1998-12-31,300.35255170664817
1999-01-01,300.35255170664817
1999-01-04,321.1986854978423
1999-01-05,325.24148786826106
1999-01-06,335.5702488653553
1999-01-07,334.88076096511486
1999-01-08,343.8317802115055
1999-01-11,342.3197267772981
1999-01-12,335.90060251023215
1999-01-13,321.35366739641455
1999-01-14,328.9029893145167
1999-01-15,331.16727282364604
1999-01-18,336.99326518091567
1999-01-19,341.6124849628778
1999-01-20,345.62305106881075
1999-01-21,341.008736713763
1999-01-22,336.6809325929208
1999-01-25,339.1216889906891
1999-01-26,337.62965576606973
1999-01-27,340.8353840146209
1999-01-28,346.12977587825276
1999-01-29,346.5861132054556
1999-02-01,347.9965558475692
1999-02-02,339.26567868325327
1999-02-03,335.6424119963939
1999-02-04,336.14186498859243
1999-02-05,333.130623079395
1999-02-08,331.8638270929596
1999-02-09,328.5525935163112
1999-02-10,327.02644967583944
1999-02-11,330.43949700845195
1999-02-12,334.53836335108036
1999-02-15,331.901361693515
1999-02-16,329.0786261606047
1999-02-17,321.84729973828536
1999-02-18,321.72741573026565
1999-02-19,320.29574924074495
1999-02-22,322.056564023256
1999-02-23,321.54114122887563
1999-02-24,320.7964779149736
1999-02-25,320.8638211976813
1999-02-26,319.06271751051673
1999-03-01,318.68860230014735
1999-03-02,314.97854761689604
1999-03-03,317.2279155753868
1999-03-04,315.19035420123146
1999-03-05,325.2520106595309
1999-03-08,323.770968768887
1999-03-09,321.32687650237125
1999-03-10,322.0443379838495
1999-03-11,322.3897585706563
1999-03-12,329.0741967742188
1999-03-15,326.8615265371933
1999-03-16,325.4187558590049
1999-03-17,329.0032557461251
1999-03-18,328.8863382747889
1999-03-19,330.50919786471206
1999-03-22,325.8917002833267
1999-03-23,325.49752902919255
1999-03-24,323.78570910528634
1999-03-25,328.61355898872773
1999-03-26,325.05171209559825
1999-03-29,327.6755026726011
1999-03-30,329.10294630967496
1999-03-31,329.02419350282514
1999-04-01,329.5465218084572
1999-04-02,328.8433642228062
1999-04-05,326.77229829345634
1999-04-06,329.8310493680117
1999-04-07,333.46747146189426
1999-04-08,334.6338106867986
1999-04-09,337.9814889369823
1999-04-12,340.8645410536409
1999-04-13,340.6662070663117
1999-04-14,343.5755996575619
1999-04-15,341.36799737272463
1999-04-16,344.01858436014174
1999-04-19,347.9861794655975
1999-04-20,343.4037807372537
1999-04-21,341.94021452963744
1999-04-22,348.47064527208835
1999-04-23,349.7947799338674
1999-04-26,348.0237488754652
1999-04-27,351.0867500557883
1999-04-28,348.0745122704517
1999-04-29,349.01569145115855
1999-04-30,349.8206024305062
1999-05-03,350.58090190297605
1999-05-04,353.533838169067
1999-05-05,355.7437799246152
1999-05-06,355.7934609102562
1999-05-07,355.5554066990816
1999-05-10,358.33140161733854
1999-05-11,354.99236856728646
1999-05-12,350.48740449743906
1999-05-13,349.06897844239387
1999-05-14,348.5511211321662
1999-05-17,348.2736912188301
1999-05-18,348.0339341430263
1999-05-19,348.91639790022913
1999-05-20,355.0563139315324
1999-05-21,353.6363081693229
1999-05-24,353.0246374248916
1999-05-25,353.7941409025934
1999-05-26,350.5450483198751
1999-05-27,349.33814804626724
1999-05-28,351.82316367143983
1999-05-31,354.5805553951245
1999-06-01,356.57789228178564
1999-06-02,349.61342391892003
1999-06-03,352.03322836889964
1999-06-04,352.18603618113445
1999-06-07,353.19906886083913
1999-06-08,358.3225557818085
1999-06-09,359.8842521388053
1999-06-10,360.3879715743753
1999-06-11,362.7876364512858
1999-06-14,361.95563574417736
1999-06-15,361.07246954598224
1999-06-16,358.3361408487649
1999-06-17,356.6208576959901
1999-06-18,355.3476048470658
1999-06-21,355.84760165682235
1999-06-22,355.80038276739674
1999-06-23,354.91488690969896
1999-06-24,353.0949722041678
1999-06-25,351.5551683654459
1999-06-28,350.1850656990071
1999-06-29,362.2539130701711
1999-06-30,362.98159505877595
1999-07-01,363.83538368654007
1999-07-02,363.1952885921818
1999-07-05,367.208463620042
1999-07-06,367.47526786271834
1999-07-07,364.87784639051324
1999-07-08,363.0555373451272
1999-07-09,361.4579936565489
1999-07-12,359.88844162874193
1999-07-13,360.6920555472268
1999-07-14,364.4316320795745
1999-07-15,372.6223771521263
1999-07-16,374.8839546312294
1999-07-19,369.3436270248081
1999-07-20,371.1399878104055
1999-07-21,366.27065229726134
1999-07-22,365.7818769717628
1999-07-23,366.172244600276
1999-07-26,364.8156081209813
1999-07-27,367.8599894393986
1999-07-28,366.4877363106929
1999-07-29,367.44395354879356
1999-07-30,370.597816939249
1999-08-02,370.31532891059504
1999-08-03,373.85975664315185
1999-08-04,375.2592551139098
1999-08-05,373.6338722031891
1999-08-06,373.7481739115792
1999-08-09,377.01668737654813
1999-08-10,378.216084298993
1999-08-11,378.0999211814797
1999-08-12,378.0097993626622
1999-08-13,374.1090399746617
1999-08-16,376.10711246281767
1999-08-17,376.74141803075884
1999-08-18,376.52769421084696
1999-08-19,379.6448229253515
1999-08-20,381.607685934397
1999-08-23,381.1251931936016
1999-08-24,376.53786877304873
1999-08-25,373.23361672120564
1999-08-26,373.8769130306891
1999-08-27,377.6608592263916
1999-08-30,378.51735923515696
1999-08-31,380.315289410351
1999-09-01,382.6657757714497
1999-09-02,379.2443041587297
1999-09-03,378.33950120304576
1999-09-06,379.95865549912975
1999-09-07,383.02417948897994
1999-09-08,383.6389843778941
1999-09-09,388.8413950139119
1999-09-10,387.17598439470834
1999-09-13,385.09291051472087
1999-09-14,382.58559086974833
1999-09-15,379.0252670807408
1999-09-16,378.18859564201716
1999-09-17,378.455266388159
1999-09-20,379.81091492060705
1999-09-21,379.2206991651761
1999-09-22,375.5004503837597
1999-09-23,377.37457677296726
1999-09-24,367.07209137018623
1999-09-27,362.52334687456795
1999-09-28,358.4006038299709
1999-09-29,356.2096398768488
1999-09-30,362.15648308159973
1999-10-01,360.70247206160195
1999-10-04,363.69546611164134
1999-10-05,363.73043420835364
1999-10-06,364.9972723612151
1999-10-07,361.26393912811193
1999-10-08,356.8471103433531
1999-10-11,359.2576472798573
1999-10-12,361.3745387842097
1999-10-13,357.5076400380897
1999-10-14,354.645654881213
1999-10-15,343.8502552858923
1999-10-18,344.0853079777593
1999-10-19,343.057449949084
1999-10-20,340.564470479277
1999-10-21,335.3310523046917
1999-10-22,341.10271129963377
1999-10-25,342.88918401017503
1999-10-26,345.4140717596703
1999-10-27,344.5189423403485
1999-10-28,345.8367450511224
1999-10-29,340.26054930004
1999-11-01,342.90941818807374
1999-11-02,341.47383438391995
1999-11-03,347.60311702417044
1999-11-04,352.1420132680931
1999-11-05,353.38372888061394
1999-11-08,352.8755622736265
1999-11-09,358.4803644667264
1999-11-10,359.0451096830113
1999-11-11,362.0455711551968
1999-11-12,362.19116187828683
1999-11-15,361.3626147452295
1999-11-16,366.3414091199971
1999-11-17,375.5804841204116
1999-11-18,378.8145938252697
1999-11-19,374.6591490309022
1999-11-22,375.8032812430853
1999-11-23,377.5104090235396
1999-11-24,370.8183605815134
1999-11-25,372.55357207281685
1999-11-26,372.7301311230893
1999-11-29,377.65515003332496
1999-11-30,374.73749419735134
1999-12-01,379.53491076143433
1999-12-02,399.0042843687146
1999-12-03,405.73050380660993
1999-12-06,415.2723594229348
1999-12-07,422.50012336670454
1999-12-08,427.717449918672
1999-12-09,427.993508528481
1999-12-10,444.7473463886522
1999-12-13,450.09083306176956
1999-12-14,453.622900817473
1999-12-15,430.45045230519486
1999-12-16,447.9394479101839
1999-12-17,454.5803931648032
1999-12-20,458.7194553395365
1999-12-21,454.7527760597095
1999-12-22,475.2273954820371
1999-12-23,490.2980539133944
1999-12-24,490.2980539133944
1999-12-27,503.7000936804779
1999-12-28,484.0659332130392
1999-12-29,482.3978048402709
1999-12-30,490.87825919581974
1999-12-31,490.87825919581974
2000-01-03,494.0993359535015
2000-01-04,464.27938285263923
2000-01-05,444.40665400180256
2000-01-06,448.13667383699266
2000-01-07,464.3214762467275
2000-01-10,485.3499713142498
2000-01-11,479.99136148207606
2000-01-12,473.10131376651844
2000-01-13,490.1445340122961
2000-01-14,495.3829998958773
2000-01-17,491.8322383473505
2000-01-18,490.1569102162189
2000-01-19,494.64616066512156
2000-01-20,507.5260853390239
2000-01-21,515.6339241369046
2000-01-24,525.3025408903368
2000-01-25,513.8876618699413
2000-01-26,518.2068398275711
2000-01-27,507.75425892360596
2000-01-28,501.0989006016808
2000-01-31,489.48820555641856
2000-02-01,485.92805218808275
2000-02-02,495.7187258085615
2000-02-03,526.7206970840446
2000-02-04,531.8086276123773
2000-02-07,534.5531357237032
2000-02-08,559.1506454281243
2000-02-09,550.4532299908498
2000-02-10,549.8950451267775
2000-02-11,554.9280134658871
2000-02-14,553.6380235808783
2000-02-15,550.3415602575684
2000-02-16,533.0476047244674
2000-02-17,519.7992593925658
2000-02-18,517.0743429620088
2000-02-21,505.6535386583464
2000-02-22,522.6868609595906
2000-02-23,529.5990909260273
2000-02-24,537.7656804182565
2000-02-25,517.6250625864708
2000-02-28,508.3807226517647
2000-02-29,509.39368711360873
2000-03-01,526.0019449679786
2000-03-02,523.8307077699586
2000-03-03,530.0967240051249
2000-03-06,538.0850250236231
2000-03-07,560.4228721008299
2000-03-08,564.7170879150739
2000-03-09,568.1622823596826
2000-03-10,569.4517566132095
2000-03-13,561.0995044437589
2000-03-14,561.1919118181421
2000-03-15,561.1748901535656
2000-03-16,556.9700222870097
2000-03-17,554.3199697276096
2000-03-20,566.6092952208228
2000-03-21,557.5929018057938
2000-03-22,561.4909619400817
2000-03-23,567.2507027679527
2000-03-24,573.224861609961
2000-03-27,569.2638097418384
2000-03-28,564.6400762295299
2000-03-29,549.8463583234568
2000-03-30,540.0509995348939
2000-03-31,539.536101889286
2000-04-03,528.8169669879434
2000-04-04,520.2765119832419
2000-04-05,484.3464920079041
2000-04-06,509.8982094266239
2000-04-07,520.8401236826925
2000-04-10,523.3584474449412
2000-04-11,511.51172447559355
2000-04-12,509.0646238746858
2000-04-13,502.40562938030206
2000-04-14,493.0540148811902
2000-04-17,471.98408832437667
2000-04-18,480.0309453924194
2000-04-19,490.93939139879484
2000-04-20,490.7981626457314
2000-04-21,490.7981626457314
2000-04-24,492.3633481914707
2000-04-25,483.9027084557368
2000-04-26,479.709513051645
2000-04-27,464.29102421426865
2000-04-28,475.3660244545737
2000-05-01,474.9148367813154
2000-05-02,485.1411825122883
2000-05-03,489.72204276258435
2000-05-04,488.81185414943786
2000-05-05,478.99057670767047
2000-05-08,469.69117567254233
2000-05-09,475.05383348918673
2000-05-10,471.4062683365456
2000-05-11,471.8764641296642
2000-05-12,489.8810407131602
2000-05-15,486.43236718403926
2000-05-16,489.5550792825265
2000-05-17,482.71600150373655
2000-05-18,484.73260370983206
2000-05-19,478.0767960994297
2000-05-22,476.58962799326997
2000-05-23,475.73521009958074
2000-05-24,470.4539351736243
2000-05-25,486.8885987707472
2000-05-26,489.3247305510209
2000-05-29,485.7857314665682
2000-05-30,493.65544057717125
2000-05-31,490.5124138009444
2000-06-01,492.3556296028117
2000-06-02,506.8216346458149
2000-06-05,497.5873160763195
2000-06-06,499.5181041329124
2000-06-07,496.2074809512613
2000-06-08,496.0928880009302
2000-06-09,502.60502228783736
2000-06-12,505.4379027263379
2000-06-13,505.88538086600903
2000-06-14,507.75436130708977
2000-06-15,501.2204168623291
