Date,AUSTRALIA SMALL GROWTH
1998-03-16,196.9379392291028
1998-03-17,197.56767373708723
1998-03-18,196.00918472863592
1998-03-19,195.05686842241272
1998-03-20,195.92069592209276
1998-03-23,197.20091914264165
1998-03-24,199.80532276250662
1998-03-25,199.45335669595056
1998-03-26,200.0196968223334
1998-03-27,199.9301449703232
1998-03-30,196.19763415156353
1998-03-31,196.21955595275665
1998-04-01,195.45024432574505
1998-04-02,193.72378083695372
1998-04-03,193.61582659482713
1998-04-06,194.74260143115083
1998-04-07,193.29353680488023
1998-04-08,192.64309077318572
1998-04-09,192.67281341716586
1998-04-10,192.67281341716586
1998-04-13,192.14498286522786
1998-04-14,190.15787189598802
1998-04-15,191.6244374961622
1998-04-16,192.60445291402928
1998-04-17,192.90179924365842
1998-04-20,190.43743948417065
1998-04-21,191.475951484967
1998-04-22,193.05012878881482
1998-04-23,194.85275600801955
1998-04-24,193.96999942426802
1998-04-27,191.59082908046162
1998-04-28,188.05939939867795
1998-04-29,188.53586198867518
1998-04-30,190.37776584116804
1998-05-01,192.02082428708513
1998-05-04,188.6542504663415
1998-05-05,187.7382287628442
1998-05-06,185.39591277337408
1998-05-07,183.44565918009863
1998-05-08,184.03997965740686
1998-05-11,184.20698452846284
1998-05-12,184.93194416707817
1998-05-13,183.48245025269568
1998-05-14,181.3137652770034
1998-05-15,180.77666009055991
1998-05-18,177.30704399320945
1998-05-19,178.0004454604535
1998-05-20,177.52000014135737
1998-05-21,178.71795424631554
1998-05-22,179.76823931361554
1998-05-25,178.004744520815
1998-05-26,177.14498795315941
1998-05-27,173.60808019950582
1998-05-28,173.92467123635035
1998-05-29,175.53422758709786
1998-06-01,169.64639920014884
1998-06-02,167.5883048322868
1998-06-03,165.99554806983113
1998-06-04,165.63467169074892
1998-06-05,161.14024298021047
1998-06-08,160.46966352544473
1998-06-09,158.72051680330398
1998-06-10,153.55693190895485
1998-06-11,152.50588028973476
1998-06-12,152.4936828180649
1998-06-15,150.2052460571674
1998-06-16,149.26907256552022
1998-06-17,152.82822974773867
1998-06-18,156.2586992489905
1998-06-19,159.05864909232747
1998-06-22,154.03198449681608
1998-06-23,154.0531406046061
1998-06-24,154.52198520171055
1998-06-25,153.47458132663573
1998-06-26,153.51429191912473
1998-06-29,153.58188303607494
1998-06-30,157.16581705247623
1998-07-01,159.08201210338447
1998-07-02,161.4092764363963
1998-07-03,162.60430289540872
1998-07-06,162.3913353591533
1998-07-07,163.80598810938457
1998-07-08,162.6454737742854
1998-07-09,162.1496581292717
1998-07-10,160.7294461962267
1998-07-13,158.82028701407694
1998-07-14,163.35002962663498
1998-07-15,164.40308623259827
1998-07-16,168.16608305524804
1998-07-17,167.510767161967
1998-07-20,167.14948338137262
1998-07-21,166.6169167669272
1998-07-22,164.24105501389207
1998-07-23,162.40716919308147
1998-07-24,163.67405120549694
1998-07-27,158.93208441939225
1998-07-28,159.574126241501
1998-07-29,158.20769207956926
1998-07-30,159.28436992534807
1998-07-31,158.60123470866577
1998-08-03,154.805349487619
1998-08-04,155.82874027270506
1998-08-05,153.4595361426646
1998-08-06,150.72940845827773
1998-08-07,149.80397722493728
1998-08-10,148.5486818000604
1998-08-11,145.6557537592912
1998-08-12,145.5549085844622
1998-08-13,145.06000168954958
1998-08-14,145.75527571517935
1998-08-17,143.96254704132716
1998-08-18,143.92681378743058
1998-08-19,146.84547225448875
1998-08-20,145.48908384414634
1998-08-21,142.58146235467888
1998-08-24,140.67271790185816
1998-08-25,140.64316806860975
1998-08-26,138.6151576815202
1998-08-27,132.66358324416964
1998-08-28,132.53547580112897
1998-08-31,133.07203190738934
1998-09-01,134.02172620144444
1998-09-02,137.32806237324405
1998-09-03,135.94384837812163
1998-09-04,138.39600074105985
1998-09-07,141.60653940851284
1998-09-08,141.72299106876892
1998-09-09,140.81990716304878
1998-09-10,141.9020116569521
1998-09-11,142.7322775433935
1998-09-14,142.87085335417163
1998-09-15,143.64188969449523
1998-09-16,143.00004766391365
1998-09-17,142.73426098186718
1998-09-18,141.7365900850913
1998-09-21,140.01030607716544
1998-09-22,139.4846826487018
1998-09-23,140.0860278911963
1998-09-24,143.10828427491757
1998-09-25,144.32892886568146
1998-09-28,143.7276512074119
1998-09-29,147.32922130477013
1998-09-30,146.46735549326547
1998-10-01,146.40459996402726
1998-10-02,146.82353623460705
1998-10-05,147.36600362256652
1998-10-06,144.3139438357479
1998-10-07,153.17673075989126
1998-10-08,152.44899311047718
1998-10-09,151.49892058725885
1998-10-12,153.81283682058358
1998-10-13,153.54965324112052
1998-10-14,153.3698038564108
1998-10-15,153.33024868950892
1998-10-16,154.31626033171548
1998-10-19,154.45177299123654
1998-10-20,152.48680852088157
1998-10-21,152.7213427849423
1998-10-22,152.73246082018025
1998-10-23,150.93202155603598
1998-10-26,151.41796052469002
1998-10-27,150.42064193854742
1998-10-28,152.53725975994485
1998-10-29,155.15559826161666
1998-10-30,157.22768710324456
1998-11-02,158.49239385067088
1998-11-03,158.5359427280545
1998-11-04,159.07426032116686
1998-11-05,160.94095168658907
1998-11-06,163.36775848112822
1998-11-09,162.44321140176277
1998-11-10,159.1095523591685
1998-11-11,162.08969884479083
1998-11-12,163.23753152238015
1998-11-13,165.69795457542938
1998-11-16,166.07714127739183
1998-11-17,163.7321067328346
1998-11-18,166.68854838299964
1998-11-19,168.1010450753417
1998-11-20,168.1070440123608
1998-11-23,169.33515938605154
1998-11-24,170.0263292860155
1998-11-25,167.4251516452179
1998-11-26,167.44732742208288
1998-11-27,166.52420484119912
1998-11-30,165.7246739644484
1998-12-01,164.04617248677584
1998-12-02,165.58174256287953
1998-12-03,163.5786277837564
1998-12-04,162.78581631450587
1998-12-07,164.05281311348233
1998-12-08,163.77198412797466
1998-12-09,163.21152446604543
1998-12-10,164.09315718129616
1998-12-11,162.87885285411537
1998-12-14,161.32455381230054
1998-12-15,163.168299368716
1998-12-16,163.37117706635388
1998-12-17,165.52335262220177
1998-12-18,165.64256006260243
1998-12-21,165.4895206863296
1998-12-22,165.1156521125406
1998-12-23,164.48587640563008
1998-12-24,164.20837298870023
1998-12-25,164.20837298870023
1998-12-28,163.30657290753274
1998-12-29,164.83708840453002
1998-12-30,167.34160867149916
1998-12-31,169.4344068624392
1999-01-01,169.4344068624392
1999-01-04,171.14359861924135
1999-01-05,171.21712457898394
1999-01-06,174.77129240854953
1999-01-07,178.73996165870636
1999-01-08,178.48532880641008
1999-01-11,182.0432884430593
1999-01-12,182.6674134734547
1999-01-13,178.8701456616821
1999-01-14,178.22202670115473
1999-01-15,179.0056649801349
1999-01-18,180.28611717497353
1999-01-19,182.7790204939411
1999-01-20,184.31747796493468
1999-01-21,184.60136672810302
1999-01-22,182.6314341980712
1999-01-25,181.29941629151716
1999-01-26,180.89764473186835
1999-01-27,182.29632611380464
1999-01-28,182.32030960409995
1999-01-29,184.48282798774278
1999-02-01,186.97640933222985
1999-02-02,189.06289008161028
1999-02-03,189.92076187664975
1999-02-04,193.39248102265236
1999-02-05,194.86720145965361
1999-02-08,194.92788755399846
1999-02-09,193.9761735681511
1999-02-10,192.01336009330262
1999-02-11,194.40947897330776
1999-02-12,193.99685184422833
1999-02-15,195.0414271673098
1999-02-16,193.11054607532967
1999-02-17,193.12839364174835
1999-02-18,195.24546839349264
1999-02-19,198.11496132334625
1999-02-22,199.12806383840172
1999-02-23,199.1604165962492
1999-02-24,197.4941289992984
1999-02-25,193.23334629285722
1999-02-26,191.92202682012808
1999-03-01,191.63665742094068
1999-03-02,192.82962468054563
1999-03-03,194.4054034473958
1999-03-04,192.69196288364262
1999-03-05,195.33772720984453
1999-03-08,196.27242922150714
1999-03-09,197.58899543154746
1999-03-10,197.8868302369555
1999-03-11,198.61748187297835
1999-03-12,200.5572691770907
1999-03-15,200.61160728990174
1999-03-16,198.10446770786425
1999-03-17,198.37295984978866
1999-03-18,200.24426749053683
1999-03-19,200.61341084160875
1999-03-22,202.5196729370715
1999-03-23,204.85913956026576
1999-03-24,204.07110719267988
1999-03-25,202.78563331054988
1999-03-26,202.76790437956188
1999-03-29,203.79276594205814
1999-03-30,202.7358654872578
1999-03-31,204.09881341085313
1999-04-01,205.13471654794307
1999-04-02,204.1049399490672
1999-04-05,203.59005164962926
1999-04-06,202.9053916434023
1999-04-07,203.00435827961044
1999-04-08,202.7459551972869
1999-04-09,205.19232861069216
1999-04-12,205.53444880602913
1999-04-13,207.50413820380362
1999-04-14,208.3395681036511
1999-04-15,208.1516466228638
1999-04-16,212.4605671428412
1999-04-19,216.45634877789786
1999-04-20,214.7966894186713
1999-04-21,213.07637382470108
1999-04-22,216.33924132403754
1999-04-23,217.2354550835725
1999-04-26,216.20189471786549
1999-04-27,216.69622079894017
1999-04-28,217.77915300602143
1999-04-29,219.61362241588807
1999-04-30,220.98306036079845
1999-05-03,220.91116502280553
1999-05-04,220.41456518109084
1999-05-05,218.3233439406002
1999-05-06,222.07487430106585
1999-05-07,220.31416845502534
1999-05-10,218.67889653982346
1999-05-11,219.65164300819305
1999-05-12,219.6996572988344
1999-05-13,219.96190542211588
1999-05-14,221.2805556213224
1999-05-17,218.9211851220537
1999-05-18,221.64503171696708
1999-05-19,218.57089784576226
1999-05-20,216.9245615137236
1999-05-21,217.43858183383844
1999-05-24,217.3429240434879
1999-05-25,214.6264854171813
1999-05-26,210.4314511813574
1999-05-27,209.66589068625544
1999-05-28,210.623290641637
1999-05-31,211.59137112643603
1999-06-01,209.2598701086198
1999-06-02,207.2350193355801
1999-06-03,209.15161012326152
1999-06-04,211.16659476769544
1999-06-07,212.2706185082052
1999-06-08,213.63070001610674
1999-06-09,214.53196916475784
1999-06-10,214.35459631494203
1999-06-11,215.1913638582287
1999-06-14,214.6577112688155
1999-06-15,211.9909927108247
1999-06-16,211.17599177545497
1999-06-17,212.30136764577153
1999-06-18,211.21714102569433
1999-06-21,209.3038067918655
1999-06-22,210.26774498636124
1999-06-23,211.81627443930557
1999-06-24,211.09570818652364
1999-06-25,212.12228609700978
1999-06-28,211.66945033369848
1999-06-29,211.39922462314564
1999-06-30,213.99262697024608
1999-07-01,217.58214381540452
1999-07-02,219.74273477447878
1999-07-05,220.48925232643867
1999-07-06,220.69732264955638
1999-07-07,218.59945346056887
1999-07-08,219.6752074925428
1999-07-09,219.49506339733642
1999-07-12,219.28154014618482
1999-07-13,217.80245959689046
1999-07-14,218.74204280287256
1999-07-15,221.06668489781015
1999-07-16,218.10909436520063
1999-07-19,215.91872049455355
1999-07-20,216.8579213026413
1999-07-21,214.72055153633914
1999-07-22,215.9689754517452
1999-07-23,217.39838780210005
1999-07-26,216.8945447213992
1999-07-27,215.98828585650188
1999-07-28,219.48906112395585
1999-07-29,221.05670475467753
1999-07-30,220.85884334501927
1999-08-02,218.4920892770266
1999-08-03,220.91560746155724
1999-08-04,221.48954631276527
1999-08-05,220.98961906183615
1999-08-06,220.4242485286941
1999-08-09,218.29959766119296
1999-08-10,216.3710539330296
1999-08-11,212.40502444769
1999-08-12,215.3058454685411
1999-08-13,216.24025830875505
1999-08-16,218.01811792410055
1999-08-17,215.63351749279167
1999-08-18,218.03612182691137
1999-08-19,214.4581337002292
1999-08-20,215.5303602208801
1999-08-23,217.32575042449727
1999-08-24,218.132891305544
1999-08-25,215.92267896323062
1999-08-26,215.50666656395842
1999-08-27,216.0698606004517
1999-08-30,216.15757117766995
1999-08-31,218.4850864323866
1999-09-01,222.53272644014308
1999-09-02,223.492539418514
1999-09-03,222.74423300360388
1999-09-06,223.61451275619754
1999-09-07,225.02796598104987
1999-09-08,225.82641910461257
1999-09-09,228.22088173318514
1999-09-10,228.36942704082557
1999-09-13,231.42214518677758
1999-09-14,230.75478045387797
1999-09-15,227.76512081935587
1999-09-16,224.78225326980862
1999-09-17,225.48222835425264
1999-09-20,223.9273670029223
1999-09-21,224.6602031583252
1999-09-22,226.4497681227242
1999-09-23,229.0783399600155
1999-09-24,229.4181292168754
1999-09-27,231.1504839504838
1999-09-28,232.12576397015206
1999-09-29,231.16330465446495
1999-09-30,233.26440186331237
1999-10-01,234.54509663651385
1999-10-04,233.87731198329251
1999-10-05,237.02031086933027
1999-10-06,234.28684866570083
1999-10-07,237.4251448548735
1999-10-08,235.45814248200267
1999-10-11,237.02330150285417
1999-10-12,239.42436116932154
1999-10-13,237.80210813887695
1999-10-14,235.81265724090414
1999-10-15,233.79055442327655
1999-10-18,226.1443967504652
1999-10-19,226.4629818692415
1999-10-20,228.98526345617415
1999-10-21,228.59551478766917
1999-10-22,229.43563193822837
1999-10-25,230.0227266328175
1999-10-26,228.73035243216776
1999-10-27,226.1099332947587
1999-10-28,228.53885868058546
1999-10-29,225.9000434678815
1999-11-01,227.97963554793282
1999-11-02,229.02399439173405
1999-11-03,229.7697797868661
1999-11-04,226.75861938581053
1999-11-05,226.69457184866403
1999-11-08,225.95324789204432
1999-11-09,227.12380779847484
1999-11-10,229.45116926262327
1999-11-11,235.77797044299396
1999-11-12,237.103156167952
1999-11-15,240.69134833088853
1999-11-16,240.0140878209569
1999-11-17,241.65239835067416
1999-11-18,242.22156416734074
1999-11-19,243.06656451927873
1999-11-22,243.78741564052558
1999-11-23,243.32752612095302
1999-11-24,246.03436738540347
1999-11-25,251.13183399601286
1999-11-26,253.17301634535534
1999-11-29,253.13306971401096
1999-11-30,249.62235034978326
1999-12-01,248.20944313540713
1999-12-02,248.32926206216342
1999-12-03,250.641016615189
1999-12-06,250.32652492653327
1999-12-07,248.38594411980867
1999-12-08,250.42478817177013
1999-12-09,251.19378918698433
1999-12-10,250.15636853707986
1999-12-13,250.11839391158566
1999-12-14,249.00979677909896
1999-12-15,248.51964599246074
1999-12-16,251.17900024807435
1999-12-17,252.98061189958443
1999-12-20,253.29534698702605
1999-12-21,254.9844218204034
1999-12-22,258.2958240954472
1999-12-23,256.91883606338484
1999-12-24,259.6154708837051
1999-12-27,259.39409335039335
1999-12-28,259.6758465746082
1999-12-29,263.58161270396124
1999-12-30,266.4918326642928
1999-12-31,266.4918326642928
2000-01-03,268.7928624718167
2000-01-04,265.8287104901724
2000-01-05,256.43130728012113
2000-01-06,254.826574154973
2000-01-07,249.03311945394185
2000-01-10,257.6267458509385
2000-01-11,258.75998460225077
2000-01-12,257.7235775841824
2000-01-13,259.2692503518342
2000-01-14,260.5107208863112
2000-01-17,259.0149930824629
2000-01-18,259.3295394516328
2000-01-19,258.43081566476235
2000-01-20,261.6230191666987
2000-01-21,259.8460073550026
2000-01-24,256.1551070711371
2000-01-25,253.52461455931453
2000-01-26,252.05221117351994
2000-01-27,254.30289933621287
2000-01-28,250.1609501152134
2000-01-31,246.29477482072622
2000-02-01,245.19762988539296
2000-02-02,246.85407559216114
2000-02-03,252.04697124484275
2000-02-04,251.5337073690161
2000-02-07,254.5709647085509
2000-02-08,254.10929407238106
2000-02-09,255.58037196533172
2000-02-10,256.634051048009
2000-02-11,256.1358096078816
2000-02-14,256.0117942326561
2000-02-15,262.25688025919277
2000-02-16,262.0144486070459
2000-02-17,263.73871741213867
2000-02-18,262.1882058885153
2000-02-21,259.18320728022
2000-02-22,255.9057544178644
2000-02-23,249.94118035829683
2000-02-24,246.64733455020118
2000-02-25,247.80539297718533
2000-02-28,245.18916480202714
2000-02-29,247.76985211625163
2000-03-01,245.76092747443738
2000-03-02,246.35947460507518
2000-03-03,244.06607494222027
2000-03-06,243.71640198869773
2000-03-07,244.6517372990691
2000-03-08,245.5779635793543
2000-03-09,248.49028968918566
2000-03-10,252.26077437477866
2000-03-13,254.81905598553163
2000-03-14,251.9797059943643
2000-03-15,248.22518949310745
2000-03-16,248.66228478569798
2000-03-17,250.0326885647443
2000-03-20,254.170850815705
2000-03-21,254.82266412218192
2000-03-22,257.00682092066813
2000-03-23,259.0678543830447
2000-03-24,260.8850871338913
2000-03-27,265.06564047649294
2000-03-28,269.53445249722324
2000-03-29,265.2485092660628
2000-03-30,260.2561197727753
2000-03-31,254.97451466936658
2000-04-03,254.62015626261748
2000-04-04,244.55655649945993
2000-04-05,239.15265903038974
2000-04-06,240.7525193971574
2000-04-07,243.90673649451097
2000-04-10,246.16191013727664
2000-04-11,238.26311975177876
2000-04-12,238.46573602923175
2000-04-13,232.55520475979168
2000-04-14,232.8389136739929
2000-04-17,206.84744313958282
2000-04-18,213.0127548911615
2000-04-19,215.2591023404804
2000-04-20,214.03542946923645
2000-04-21,214.03542946923645
2000-04-24,214.43155796661372
2000-04-25,214.80968062320107
2000-04-26,211.75845034366304
2000-04-27,208.76029925573772
2000-04-28,208.5461465412645
2000-05-01,205.04355662490642
2000-05-02,210.07112232012517
2000-05-03,211.24723099606044
2000-05-04,210.88501653626577
2000-05-05,215.19552565262734
2000-05-08,215.00885721361723
2000-05-09,209.15055618005533
2000-05-10,205.36692258048612
2000-05-11,202.73361842373671
2000-05-12,204.5726448681467
2000-05-15,203.87588730365738
2000-05-16,205.30971172299948
2000-05-17,202.22042642997357
2000-05-18,201.72181782239628
2000-05-19,202.03859665794724
2000-05-22,199.3828117344062
2000-05-23,199.41817969649517
2000-05-24,194.74125037650205
2000-05-25,194.39626282785514
2000-05-26,193.7076855863043
2000-05-29,196.90953132076817
2000-05-30,200.1968763587915
2000-05-31,198.8666471175925
2000-06-01,199.61314183867333
2000-06-02,202.10776479042758
2000-06-05,202.98321713440131
2000-06-06,207.78038554855974
2000-06-07,206.61038063032603
2000-06-08,208.2117001122794
2000-06-09,207.5041380743114
2000-06-12,209.45336567364316
2000-06-13,212.07789710938292
2000-06-14,214.3313498897497
2000-06-15,213.19122170966642
2000-06-16,215.6542192272567
2000-06-19,211.5440526457869
2000-06-20,211.0121678057391
2000-06-21,211.58186657728265
2000-06-22,215.82656119557302
2000-06-23,214.0487356173798
2000-06-26,214.55088684301938
2000-06-27,219.33740794640534
2000-06-28,222.2411127179826
2000-06-29,229.0824208671231
2000-06-30,230.8545590503569
2000-07-03,230.15044807848116
2000-07-04,231.48091520499722
2000-07-05,230.47362645520047
2000-07-06,230.53871882536419
2000-07-07,231.93835863267364
2000-07-10,233.16514264325488
2000-07-11,232.29097010186982
2000-07-12,233.10607980355562
2000-07-13,231.49433658488297
2000-07-14,232.54782382488222
2000-07-17,232.72888227033806
2000-07-18,230.69310872911737
2000-07-19,227.68752183573184
2000-07-20,228.06802291382755
2000-07-21,232.50441750115067
2000-07-24,230.78378310287727
2000-07-25,229.35727076876722
2000-07-26,232.59438694633025
2000-07-27,230.53771564045425
2000-07-28,228.21519060621466
2000-07-31,222.14779825547132
2000-08-01,224.24637358758088
2000-08-02,225.30452593243507
2000-08-03,225.8511474469404
2000-08-04,226.71135437073906
2000-08-07,228.50217739932316
2000-08-08,229.5125149412257
2000-08-09,227.60754362807114
2000-08-10,228.22841601207628
2000-08-11,227.29171576532187
2000-08-14,226.43884779853374
2000-08-15,228.88897655588298
2000-08-16,232.7952019324249
2000-08-17,235.3365313306851
2000-08-18,235.085605388186
2000-08-21,235.03355703231776
2000-08-22,233.79420196794243
2000-08-23,228.0397061703196
2000-08-24,227.5092123278457
2000-08-25,228.12723568779649
2000-08-28,227.9298044136613
2000-08-29,227.16118398350875
2000-08-30,226.49742666123848
2000-08-31,228.25235017800026
2000-09-01,227.5123713435876
2000-09-04,229.4854574616502
2000-09-05,226.98291901793442
2000-09-06,223.08754130635052
2000-09-07,219.0839787401201
2000-09-08,219.79518870682745
2000-09-11,219.07208505521768
2000-09-12,217.83058679041784
2000-09-13,215.26386167287168
2000-09-14,212.21379424587028
2000-09-15,211.4787163457347
2000-09-18,206.0658069257236
2000-09-19,202.55339152411707
2000-09-20,203.83813775094004
2000-09-21,203.43744371738683
2000-09-22,202.2356274114111
2000-09-25,202.45802409885576
2000-09-26,205.1126727743169
2000-09-27,204.65327318902578
2000-09-28,206.0984018684808
2000-09-29,205.131493327267
2000-10-02,208.64863889269785
2000-10-03,208.12917047290344
2000-10-04,206.30060802459363
2000-10-05,206.564970889309
2000-10-06,208.40137434420097
2000-10-09,206.91450501380027
2000-10-10,205.6169046353075
2000-10-11,207.34478689208953
2000-10-12,204.3262689595263
2000-10-13,203.99220366552655
2000-10-16,205.50560264448853
2000-10-17,202.79444660669955
2000-10-18,202.5702532394989
2000-10-19,200.8470067096977
2000-10-20,205.7655822567174
2000-10-23,204.73673871094493
2000-10-24,203.48388451374294
2000-10-25,200.41593058598772
2000-10-26,199.0351675128345
2000-10-27,201.31740698476423
2000-10-30,202.14423067968755
2000-10-31,198.8272914771616
2000-11-01,200.9838911333649
2000-11-02,201.8730526234462
2000-11-03,204.41571454645174
2000-11-06,206.99891431025725
2000-11-07,209.85183089078595
2000-11-08,209.29820794656092
2000-11-09,209.80092060262794
2000-11-10,209.32555313278786
2000-11-13,205.73233073096264
2000-11-14,204.86916031712713
2000-11-15,206.5086753908037
2000-11-16,204.51506001817
2000-11-17,204.557080222602
2000-11-20,201.92338854563752
2000-11-21,199.06383193184382
2000-11-22,202.1783763176374
2000-11-23,202.23215671436876
2000-11-24,203.13976707486796
2000-11-27,203.42782903559117
2000-11-28,201.7130359735937
2000-11-29,200.75647683642532
2000-11-30,199.6159159732262
2000-12-01,204.4911553838062
2000-12-04,206.7390061064361
2000-12-05,207.15226534363543
2000-12-06,207.75068823230964
2000-12-07,209.7477589797584
2000-12-08,207.58941212484197
2000-12-11,207.1645614077779
2000-12-12,206.4201140207439
2000-12-13,206.9822916346475
2000-12-14,207.4884832685539
2000-12-15,205.68364557552633
2000-12-18,203.39683363803076
2000-12-19,203.66625979423947
2000-12-20,203.71582742186294
2000-12-21,203.19323760955
2000-12-22,203.18352942607345
2000-12-25,203.18352942607345
