Date,USA SMALL GROWTH
1997-08-13,387.3154068094643
1997-08-14,387.35868275916897
1997-08-15,384.1560617701055
1997-08-18,384.03858104216573
1997-08-19,389.69999918594215
1997-08-20,395.8912834233134
1997-08-21,394.0869302376182
1997-08-22,392.48201213515495
1997-08-25,395.2851647115522
1997-08-26,395.2414794431012
1997-08-27,398.48084479640045
1997-08-28,398.8420907531496
1997-08-29,400.7396175050694
1997-09-01,400.7396175050694
1997-09-02,405.6112328364404
1997-09-03,406.28160862166413
1997-09-04,407.5055793553511
1997-09-05,411.4562885572947
1997-09-08,414.20770954324695
1997-09-09,416.20628579512027
1997-09-10,415.3358222862665
1997-09-11,414.9170550524904
1997-09-12,419.21229639136743
1997-09-15,419.2018218471012
1997-09-16,424.1346880078635
1997-09-17,425.00178308909403
1997-09-18,426.0487441305921
1997-09-19,427.52416728478136
1997-09-22,430.67369533298677
1997-09-23,430.6527298584211
1997-09-24,429.7596765535382
1997-09-25,428.60835650726233
1997-09-26,429.37241477949453
1997-09-29,431.9810385162782
1997-09-30,435.2276800312496
1997-10-01,435.2571606560011
1997-10-02,437.21915048737395
1997-10-03,439.8442133127612
1997-10-06,441.38929998705015
1997-10-07,444.4399183216084
1997-10-08,445.8169244882851
1997-10-09,447.4824590209282
1997-10-10,447.6660246654456
1997-10-13,447.5591338368777
1997-10-14,445.42924660865503
1997-10-15,444.23141026619356
1997-10-16,437.6436430424184
1997-10-17,429.27571167945877
1997-10-20,434.36400369012165
1997-10-21,440.02304469501644
1997-10-22,440.4677309776133
1997-10-23,430.6584628574962
1997-10-24,426.71016279553476
1997-10-27,394.8119394694672
1997-10-28,407.65862832849075
1997-10-29,411.92635529309575
1997-10-30,405.3124263213187
1997-10-31,410.6452653409713
1997-11-03,418.9607931944672
1997-11-04,420.4374130287173
1997-11-05,423.03610772535995
1997-11-06,420.16689093937754
1997-11-07,412.13279580080246
1997-11-10,411.86018977183113
1997-11-11,408.9595382707493
1997-11-12,397.4257558514902
1997-11-13,397.7502632674351
1997-11-14,403.63166172757025
1997-11-17,411.1244056221706
1997-11-18,406.57491281803533
1997-11-19,404.5984745340917
1997-11-20,409.56256269198695
1997-11-21,407.9062855989931
1997-11-24,398.97679181695463
1997-11-25,397.4792791806241
1997-11-26,398.1163168240281
1997-11-27,398.1163168240281
1997-11-28,399.5443003453917
1997-12-01,402.8071488453756
1997-12-02,399.7070571313093
1997-12-03,400.05334362588513
1997-12-04,400.98556096077897
1997-12-05,404.3931178811554
1997-12-08,408.9502198929872
1997-12-09,404.2630554561864
1997-12-10,397.7568444804359
1997-12-11,387.6626588968034
1997-12-12,384.21358630725217
1997-12-15,380.763681492904
1997-12-16,385.83018943384633
1997-12-17,386.8186829832583
1997-12-18,380.26342383524843
1997-12-19,380.36448698358106
1997-12-22,382.4887366622906
1997-12-23,379.7718919574624
1997-12-24,379.13443018258744
1997-12-25,379.13443018258744
1997-12-26,379.5124001365693
1997-12-29,384.22933780489956
1997-12-30,391.70731626690645
1997-12-31,397.30198290035116
1998-01-01,397.30198290035116
1998-01-02,396.3685908239212
1998-01-05,398.3607202996106
1998-01-06,395.23673429088694
1998-01-07,392.3792280415962
1998-01-08,389.2894926133272
1998-01-09,376.2918636862915
1998-01-12,372.6333848975464
1998-01-13,382.16632113134204
1998-01-14,384.6839027145757
1998-01-15,384.55417429576664
1998-01-16,389.43978226439805
1998-01-19,389.43978226439805
1998-01-20,396.12329742343064
1998-01-21,394.8597154088294
1998-01-22,391.1502716547842
1998-01-23,390.26209917639187
1998-01-26,385.5679032990769
1998-01-27,386.43831273466975
1998-01-28,393.1724816772279
1998-01-29,397.31529115270365
1998-01-30,395.3272671740068
1998-02-02,400.54892433179833
1998-02-03,404.27727898017326
1998-02-04,409.045077486582
1998-02-05,411.2175210062296
1998-02-06,412.70838052006815
1998-02-09,415.3795747560893
1998-02-10,419.8400376000913
1998-02-11,420.77607331151324
1998-02-12,421.02983129635606
1998-02-13,423.3411190258296
1998-02-16,423.3411190258296
1998-02-17,421.9789799493247
1998-02-18,423.6267988432424
1998-02-19,423.7635634183881
1998-02-20,423.68289273128363
1998-02-23,426.16729430514204
1998-02-24,423.53773060267525
1998-02-25,428.4859479401081
1998-02-26,431.69231001097415
1998-02-27,432.287126867626
1998-03-02,431.92463183113574
1998-03-03,431.5242376189163
1998-03-04,432.00979045926334
1998-03-05,426.5489948563952
1998-03-06,434.2435943866729
1998-03-09,431.0998609073002
1998-03-10,435.03650056331077
1998-03-11,437.5131515101689
1998-03-12,438.38367295599454
1998-03-13,439.91655507968284
1998-03-16,443.4774507823574
1998-03-17,441.4356492127293
1998-03-18,443.36151462069813
1998-03-19,446.3190859742996
1998-03-20,446.2904904078953
1998-03-23,446.0449898136152
1998-03-24,448.81511404281343
1998-03-25,449.3948797571542
1998-03-26,449.78202010628746
1998-03-27,449.74604033681294
1998-03-30,448.94988492072997
1998-03-31,453.5608682359736
1998-04-01,458.5579152956201
1998-04-02,459.49612499830135
1998-04-03,459.04177350361283
1998-04-06,454.36630622978817
1998-04-07,445.7594601670453
1998-04-08,447.81650271301265
1998-04-09,453.2037430111779
1998-04-10,453.2037430111779
1998-04-13,451.7988998002608
1998-04-14,457.1581953042943
1998-04-15,460.40495471335
1998-04-16,458.45166443994793
1998-04-17,460.60263202707887
1998-04-20,464.160280095846
1998-04-21,467.2691795494063
1998-04-22,465.5533404566229
1998-04-23,458.16339681583156
1998-04-24,453.6067514077527
1998-04-27,441.15475086940734
1998-04-28,446.24595200511084
1998-04-29,451.29877563535763
1998-04-30,456.77553526417853
1998-05-01,457.75975593408924
1998-05-04,458.7189728687256
1998-05-05,455.20728923143383
1998-05-06,452.98195634357376
1998-05-07,449.47959265798096
1998-05-08,453.30711685218216
1998-05-11,449.8552059789386
1998-05-12,448.75979406955594
1998-05-13,449.62714068440204
1998-05-14,447.8504466627426
1998-05-15,444.5393748424743
1998-05-18,438.2773933082208
1998-05-19,441.69915791906357
1998-05-20,438.74751725642056
1998-05-21,436.8311851118395
1998-05-22,431.844272986441
1998-05-25,431.844272986441
1998-05-26,422.8639747203997
1998-05-27,417.6571724300034
1998-05-28,423.5905742432275
1998-05-29,423.5008482421826
1998-06-01,416.03640144675114
1998-06-02,415.43006434634896
1998-06-03,414.43133206890457
1998-06-04,417.1285904322827
1998-06-05,419.7249662434104
1998-06-08,421.9362741788193
1998-06-09,423.3155583638767
1998-06-10,417.09589696014723
1998-06-11,410.3486905023671
1998-06-12,408.00874171238786
1998-06-15,399.5643421459021
1998-06-16,406.0430205463518
1998-06-17,412.4596034800268
1998-06-18,409.6437819886985
1998-06-19,408.9946497599963
1998-06-22,412.2946363217757
1998-06-23,418.655966629372
1998-06-24,423.6748370811347
1998-06-25,422.301692232607
1998-06-26,421.86648412398415
1998-06-29,426.3339181401105
1998-06-30,430.21175859318237
1998-07-01,431.91764152830876
1998-07-02,429.5259998250548
1998-07-03,429.5259998250548
1998-07-06,431.9967291454268
1998-07-07,429.927373172257
1998-07-08,431.61981205612824
1998-07-09,431.5810502930134
1998-07-10,430.8631660112835
1998-07-13,431.8875403661436
1998-07-14,432.956840610614
1998-07-15,436.65649582582756
1998-07-16,438.72571094413945
1998-07-17,437.889865045195
1998-07-20,438.28511053117984
1998-07-21,432.4060642779275
1998-07-22,427.19398651270774
1998-07-23,418.22664418484175
1998-07-24,415.1140550477297
1998-07-27,409.0495905638592
1998-07-28,403.3287789690197
1998-07-29,401.1531664851407
1998-07-30,404.8435073872896
1998-07-31,396.1734385085885
1998-08-03,388.18315857155847
1998-08-04,375.22868009669463
1998-08-05,371.9936707619828
1998-08-06,380.0709985929599
1998-08-07,390.030321185448
1998-08-10,386.59116084678084
1998-08-11,375.44073400782037
1998-08-12,384.0518750120195
1998-08-13,378.8209542825221
1998-08-14,377.2071057084405
1998-08-17,377.7355115014043
1998-08-18,384.89331516394543
1998-08-19,379.53817185136546
1998-08-20,374.78496066816365
1998-08-21,368.16845725419734
1998-08-24,365.6773742173291
1998-08-25,362.5767260416649
1998-08-26,353.00022796635716
1998-08-27,337.26067809283086
1998-08-28,328.2851136832756
1998-08-31,303.5705676611523
1998-09-01,314.4812235033629
1998-09-02,319.8954384331675
1998-09-03,313.43414626615106
1998-09-04,313.3110251754788
1998-09-07,313.3110251754788
1998-09-08,329.85575990298554
1998-09-09,320.1576185035817
1998-09-10,311.75554753823184
1998-09-11,320.0039216652666
1998-09-14,325.7951916294706
1998-09-15,324.56375050608153
1998-09-16,328.2969800940798
1998-09-17,323.0034684834233
1998-09-18,329.616053985743
1998-09-21,328.5214123810215
1998-09-22,334.56968339916557
1998-09-23,344.2068554652412
1998-09-24,338.8532707484436
1998-09-25,338.1849985086071
1998-09-28,336.31587709391556
1998-09-29,333.5933897271121
1998-09-30,330.85193772191116
1998-10-01,314.64707115158114
1998-10-02,312.4854842329801
1998-10-05,297.50847977245394
1998-10-06,292.84998928266674
1998-10-07,280.51565251780875
1998-10-08,268.0241322062073
1998-10-09,279.08090364655266
1998-10-12,288.4304587630827
1998-10-13,282.86889359052003
1998-10-14,286.80603151083204
1998-10-15,298.59048251838783
1998-10-16,307.0757871904887
1998-10-19,317.28075881132975
1998-10-20,323.10189963769164
1998-10-21,325.2631369512613
1998-10-22,332.4431547621158
1998-10-23,333.78133588211466
1998-10-26,339.17995689020853
1998-10-27,340.1231237121069
1998-10-28,340.0544238877876
1998-10-29,343.5134187083739
1998-10-30,347.0039663465122
1998-11-02,356.57209324361094
1998-11-03,357.3380492351635
1998-11-04,363.02516323534263
1998-11-05,366.3946194509509
1998-11-06,371.261026354916
1998-11-09,371.0725304042176
1998-11-10,369.49237127628214
1998-11-11,365.90426799636856
1998-11-12,364.7793067495516
1998-11-13,361.93638951081084
1998-11-16,363.3392928568091
1998-11-17,362.57223175835526
1998-11-18,365.87458142592186
1998-11-19,368.64780497654186
1998-11-20,369.3959074520505
1998-11-23,375.32869268801744
1998-11-24,373.02993168130473
1998-11-25,375.988021704355
1998-11-26,375.988021704355
1998-11-27,380.6536598268399
1998-11-30,374.2771048413894
1998-12-01,374.62634763717466
1998-12-02,373.37975126120966
1998-12-03,369.7414893358676
1998-12-04,373.9549653816783
1998-12-07,376.6455835422389
1998-12-08,377.7954250304044
1998-12-09,379.579509962035
1998-12-10,373.7336744844595
1998-12-11,373.0279252973293
1998-12-14,364.0406398751578
1998-12-15,366.3646724866641
1998-12-16,366.78461713155036
1998-12-17,371.34229652734825
1998-12-18,376.8713185297726
1998-12-21,383.1404271376825
1998-12-22,382.47347967892796
1998-12-23,388.37224585046533
1998-12-24,390.4161135729172
1998-12-25,390.4161135729172
1998-12-28,394.6011817611363
1998-12-29,397.6676406766432
1998-12-30,398.4140330871425
1998-12-31,409.0157222481341
1999-01-01,409.0157222481341
1999-01-04,406.1632780802627
1999-01-05,407.49190644101964
1999-01-06,415.1288348193864
1999-01-07,417.5473103523803
1999-01-08,421.7570324413628
1999-01-11,427.48489769871566
1999-01-12,423.3705389509996
1999-01-13,419.44933373181385
1999-01-14,415.48799604627146
1999-01-15,422.46731196073466
1999-01-18,422.46731196073466
1999-01-19,427.70612015733946
1999-01-20,428.51455457148046
1999-01-21,419.94492680062154
1999-01-22,418.4179178874191
1999-01-25,417.8490978243457
1999-01-26,422.12497710475407
1999-01-27,419.3939028059385
1999-01-28,424.33854612086515
1999-01-29,427.73245297875405
1999-02-01,428.56338459720354
1999-02-02,423.06848089302014
1999-02-03,426.7858408369301
1999-02-04,420.4460217854785
1999-02-05,413.4243994946691
1999-02-08,410.26769355271784
1999-02-09,399.0364750126232
1999-02-10,394.0575052806619
1999-02-11,405.08961719377015
1999-02-12,396.86736007159976
1999-02-15,396.86736007159976
1999-02-16,394.94805917700796
1999-02-17,386.2893529780529
1999-02-18,386.57759910707915
1999-02-19,388.8771049561711
1999-02-22,395.38755479461656
1999-02-23,397.60245932315155
1999-02-24,394.2823671071743
1999-02-25,391.0356199691842
1999-02-26,389.4357637488591
1999-03-01,391.9606925734871
1999-03-02,392.107306785104
1999-03-03,388.22634419396593
1999-03-04,390.2074982158079
1999-03-05,394.8258807056892
1999-03-08,398.39931337553384
1999-03-09,397.726455415613
1999-03-10,400.59674121761947
1999-03-11,401.41868953291066
1999-03-12,397.69646998448894
1999-03-15,399.2091944958659
1999-03-16,397.91554422741604
1999-03-17,397.7052462449842
1999-03-18,399.5951546630458
1999-03-19,395.57579618833
1999-03-22,392.4270837219995
1999-03-23,380.8498950928312
1999-03-24,381.8466902183568
1999-03-25,391.52056121084115
1999-03-26,392.45457738781573
1999-03-29,400.15382257849814
1999-03-30,401.31644145681304
1999-03-31,403.04448862751593
1999-04-01,403.2528226129147
1999-04-02,403.2528226129147
1999-04-05,405.23500604458883
1999-04-06,403.273675982692
1999-04-07,400.377506980849
1999-04-08,403.2663781407659
1999-04-09,409.79686028625173
1999-04-12,416.0245885134913
1999-04-13,423.406506699194
1999-04-14,419.1962633660519
1999-04-15,417.7197268682188
1999-04-16,420.6811753905281
1999-04-19,405.26328530932756
1999-04-20,410.64757562595815
1999-04-21,424.3824452057452
1999-04-22,428.7025923381115
1999-04-23,430.7367801240463
1999-04-26,436.603242297952
1999-04-27,436.34902988680847
1999-04-28,432.95243881948545
1999-04-29,431.10524015386324
1999-04-30,431.7919227744695
1999-05-03,432.6979171386714
1999-05-04,429.3749257035296
1999-05-05,431.1371726719957
1999-05-06,428.22896350314323
1999-05-07,431.34177134787313
1999-05-10,436.9221681779734
1999-05-11,443.3376123802647
1999-05-12,448.03093043826277
1999-05-13,449.42968676632654
1999-05-14,441.3886808493644
1999-05-17,440.2264565405713
1999-05-18,441.29183101101484
1999-05-19,444.895364632973
1999-05-20,446.80999062413525
1999-05-21,447.8595527012754
1999-05-24,437.2857258099526
1999-05-25,428.7668248281484
1999-05-26,428.9979756108483
1999-05-27,427.0558908382707
1999-05-28,433.47133215720254
1999-05-31,433.47133215720254
1999-06-01,431.77171247572494
1999-06-02,430.6175557895327
1999-06-03,430.61480094240846
1999-06-04,437.68676896494884
1999-06-07,442.83581047660454
1999-06-08,439.2129261446364
1999-06-09,442.21328089315244
1999-06-10,439.97028272682974
1999-06-11,437.43032038347485
1999-06-14,430.2730867141308
1999-06-15,430.06633814029703
1999-06-16,437.2233921297187
1999-06-17,440.272011525437
1999-06-18,442.68440636116424
1999-06-21,447.5721582759447
1999-06-22,445.8074409929652
1999-06-23,447.58550682646217
1999-06-24,443.44136835589137
1999-06-25,444.1995902054172
1999-06-28,450.4074396469285
1999-06-29,456.9395722016412
1999-06-30,469.20371747428516
1999-07-01,468.98601557472455
1999-07-02,473.0956285345843
1999-07-05,473.0956285345843
1999-07-06,474.99535984374484
1999-07-07,470.074774130776
1999-07-08,473.8804378764365
1999-07-09,477.0001668574527
1999-07-12,478.7895020345
1999-07-13,477.4104477949192
1999-07-14,483.53239120474433
1999-07-15,489.7204034829782
1999-07-16,490.01390623785863
1999-07-19,485.2236734639713
1999-07-20,473.88658524736576
1999-07-21,475.7860044191909
1999-07-22,469.70606003701573
1999-07-23,467.1993416373222
1999-07-26,458.4523258330477
1999-07-27,463.88317359518027
1999-07-28,465.38831536798546
1999-07-29,459.3296444515594
1999-07-30,461.9507798237966
1999-08-02,458.14140368349143
1999-08-03,449.6161015084104
1999-08-04,439.9282169163936
1999-08-05,440.3796230280379
1999-08-06,438.061739659603
1999-08-09,434.7644903759406
1999-08-10,431.3401450241909
1999-08-11,439.40155085892303
1999-08-12,441.61779732174875
1999-08-13,449.23170865398754
1999-08-16,450.21167109399096
1999-08-17,453.7523992504946
1999-08-18,451.3743176151136
1999-08-19,449.6945581344983
1999-08-20,451.7155568858927
1999-08-23,457.7622163141361
1999-08-24,457.9106164942136
1999-08-25,460.7894312449725
1999-08-26,459.25336634906165
1999-08-27,454.5879800886332
1999-08-30,449.66127868004
1999-08-31,450.16383770498607
1999-09-01,455.02351780074866
1999-09-02,450.74032153510666
1999-09-03,461.75830768865035
1999-09-06,461.75830768865035
1999-09-07,465.4074395293717
1999-09-08,463.44997539555
1999-09-09,467.11023649017056
1999-09-10,472.31516411446984
1999-09-13,470.13359238162724
1999-09-14,470.21902780279504
1999-09-15,466.89697147672314
1999-09-16,460.52173679877905
1999-09-17,467.79871348666734
1999-09-20,467.1163841962595
1999-09-21,458.9057070466339
1999-09-22,462.3454130182614
1999-09-23,453.11419965020514
1999-09-24,449.02274820796777
1999-09-27,454.81686378896944
1999-09-28,450.2820922066554
1999-09-29,455.0588048579322
1999-09-30,459.5162244901667
1999-10-01,454.66638127552574
1999-10-04,459.6682075137743
1999-10-05,459.7349581858501
1999-10-06,466.0281660098719
1999-10-07,464.3672435934663
1999-10-08,464.7900598948758
1999-10-11,470.3193364959134
1999-10-12,464.0122254402065
1999-10-13,456.09119526804477
1999-10-14,456.900626693011
1999-10-15,449.1839500350906
1999-10-18,440.0871119272587
1999-10-19,445.0007970223876
1999-10-20,451.6105799789681
1999-10-21,453.7062388513022
1999-10-22,460.2766561753288
1999-10-25,460.4116081599851
1999-10-26,457.7495212333799
1999-10-27,457.9644351913455
1999-10-28,467.0182243878784
1999-10-29,478.0740311070913
1999-11-01,481.9536995280015
1999-11-02,481.308540660118
1999-11-03,490.6414662338276
1999-11-04,494.69280162511023
1999-11-05,499.6951969237493
1999-11-08,504.7512158782948
1999-11-09,506.37833153621114
1999-11-10,512.5340297717908
1999-11-11,512.03736236045
1999-11-12,515.7192183498202
1999-11-15,520.6739452236053
1999-11-16,525.8902215348412
1999-11-17,526.7281841650841
1999-11-18,535.6729683963525
1999-11-19,536.2822708442587
1999-11-22,539.0792274199777
1999-11-23,530.8300548117777
1999-11-24,535.6696895266043
1999-11-25,535.6696895266043
1999-11-26,541.2683057662585
1999-11-29,538.0900131701372
1999-11-30,530.3090538424855
1999-12-01,530.8353656136302
1999-12-02,541.6418830755418
1999-12-03,548.4583568814396
1999-12-06,550.3461363588962
1999-12-07,554.4933162845088
1999-12-08,563.7260108485241
1999-12-09,562.4539339948525
1999-12-10,565.433510344214
1999-12-13,570.2527609288354
1999-12-14,560.553936114702
1999-12-15,558.3057124478294
1999-12-16,565.4106604534929
1999-12-17,567.8163413856902
1999-12-20,570.045370924095
1999-12-21,582.0579861049381
1999-12-22,584.8008539967572
1999-12-23,591.246153289689
1999-12-24,591.246153289689
1999-12-27,593.3479759360489
1999-12-28,598.1279372861218
1999-12-29,609.1659172234794
1999-12-30,608.4752359624808
1999-12-31,618.9989122213734
2000-01-03,610.5577025602325
2000-01-04,584.0278678667531
2000-01-05,584.2543582764886
2000-01-06,578.1534523143769
2000-01-07,593.0420876434678
2000-01-10,613.7242544777206
2000-01-11,602.5048497256646
2000-01-12,598.0103446773713
2000-01-13,615.2559956540205
2000-01-14,626.4553276053362
2000-01-17,626.4553276053362
2000-01-18,636.7550710876992
2000-01-19,646.1572317314294
2000-01-20,654.7803312298288
2000-01-21,664.7031704365145
2000-01-24,651.7736217080218
2000-01-25,649.0773248359176
2000-01-26,647.5846205683158
2000-01-27,642.946043219455
2000-01-28,622.9461047429825
2000-01-31,611.7247904441306
2000-02-01,621.8269475041043
2000-02-02,631.4835897933273
2000-02-03,648.0541325313774
2000-02-04,655.6672704038098
2000-02-07,667.9655118351354
2000-02-08,677.7461114598364
2000-02-09,675.2948332117359
2000-02-10,686.3291101423707
2000-02-11,681.6847775658794
2000-02-14,689.0421619344586
2000-02-15,687.7994682522288
2000-02-16,698.7744488011688
2000-02-17,715.002133323957
2000-02-18,699.244436103862
2000-02-21,699.244436103862
2000-02-22,693.2207070085299
2000-02-23,708.0604299680896
2000-02-24,712.9817195264698
2000-02-25,720.2787016711153
2000-02-28,724.6891910006811
2000-02-29,751.8049319775665
2000-03-01,772.5524719003693
2000-03-02,771.2904187999845
2000-03-03,789.1600507594701
2000-03-06,790.095069379419
2000-03-07,783.8872411162544
2000-03-08,784.7642691361618
2000-03-09,803.0163517727265
2000-03-10,804.0384263808348
2000-03-13,787.2882954550678
2000-03-14,766.6804355674803
2000-03-15,746.8532068826045
2000-03-16,760.9578852593343
2000-03-17,764.9576284813444
2000-03-20,737.0280304917233
2000-03-21,737.6651322293814
2000-03-22,763.8999946425378
2000-03-23,771.0925319310027
2000-03-24,769.4570937488031
2000-03-27,769.1186902104448
2000-03-28,754.0110561806464
2000-03-29,732.048186885566
2000-03-30,708.434025712742
2000-03-31,726.7580793276351
2000-04-03,687.7330858608647
2000-04-04,665.5507555816237
2000-04-05,677.2581592506657
2000-04-06,698.3717897486636
2000-04-07,715.4138577029371
2000-04-10,683.391849762853
2000-04-11,667.7004560186887
2000-04-12,637.7546403937287
2000-04-13,627.1086629035142
2000-04-14,572.9353073235646
2000-04-17,576.1718701451423
2000-04-18,618.8346195414235
2000-04-19,621.9600284493273
2000-04-20,618.1895839029455
2000-04-21,618.1895839029455
2000-04-24,601.1799613515303
2000-04-25,627.2854238907975
2000-04-26,621.4682491453078
2000-04-27,634.7289938138514
2000-04-28,646.2136455638566
2000-05-01,665.7246511797798
2000-05-02,646.1915859233343
2000-05-03,632.3434036798094
2000-05-04,641.7471717398827
2000-05-05,656.2372277736015
2000-05-08,640.3044258668224
2000-05-09,629.1992985395941
2000-05-10,605.8354654599183
2000-05-11,626.6251917851677
2000-05-12,627.5762817052016
2000-05-15,638.7670879719811
2000-05-16,649.6540699225619
2000-05-17,642.8833410369177
2000-05-18,629.8923934993728
2000-05-19,612.5112949365416
2000-05-22,600.5600880630919
2000-05-23,583.0573477740385
2000-05-24,583.4636855114663
2000-05-25,575.3110825134673
2000-05-26,574.1106907850077
2000-05-29,574.1106907850077
2000-05-30,601.3448346678485
2000-05-31,602.5497159374501
2000-06-01,626.554181158848
2000-06-02,660.5744237994644
2000-06-05,668.1832846045305
2000-06-06,666.2108119078293
2000-06-07,678.3167633049081
2000-06-08,677.8296741477243
2000-06-09,690.0092360965424
2000-06-12,674.5309658139776
2000-06-13,677.7584368845226
2000-06-14,672.9214822124956
2000-06-15,676.0075761355475
2000-06-16,679.323734166675
