Date,UNITED KINGDOM SMALL GROWTH
1997-04-15,391.7334811240676
1997-04-16,391.65092902200803
1997-04-17,393.96875732326987
1997-04-18,393.966166854336
1997-04-21,395.55609972441744
1997-04-22,395.66285977985495
1997-04-23,392.39016631847215
1997-04-24,391.75772817887287
1997-04-25,390.3453874142884
1997-04-28,389.63154187323676
1997-04-29,390.5051538257904
1997-04-30,388.1155631867533
1997-05-01,388.93158935709687
1997-05-02,386.89393927026236
1997-05-05,387.56177439522907
1997-05-06,392.6808851448862
1997-05-07,393.3209712671606
1997-05-08,388.4931197323517
1997-05-09,388.7844406759933
1997-05-12,391.1557620893992
1997-05-13,393.28687628514683
1997-05-14,394.7297670634872
1997-05-15,394.405138777764
1997-05-16,394.6974957970817
1997-05-19,394.16270987758196
1997-05-20,395.0539478862524
1997-05-21,394.4688298572608
1997-05-22,390.95399958484103
1997-05-23,390.4261146018551
1997-05-26,392.8022995171497
1997-05-27,390.7562083303949
1997-05-28,393.09598105059416
1997-05-29,393.62893819606995
1997-05-30,391.7135960742863
1997-06-02,390.45655918113226
1997-06-03,388.7587926378375
1997-06-04,386.2746585843543
1997-06-05,386.69586518295546
1997-06-06,386.0850480992865
1997-06-09,388.10606272258065
1997-06-10,389.448321198908
1997-06-11,389.1280176405381
1997-06-12,389.32946448773265
1997-06-13,390.5536881959908
1997-06-16,390.00572129790663
1997-06-17,388.45238647599984
1997-06-18,387.33615618908016
1997-06-19,387.7349733989161
1997-06-20,388.7804114033146
1997-06-23,389.4176443353251
1997-06-24,387.29853244374317
1997-06-25,388.0630407748267
1997-06-26,388.29358435104757
1997-06-27,386.48350268780183
1997-06-30,386.273114386848
1997-07-01,384.7499346524601
1997-07-02,383.44487781345555
1997-07-03,392.12577857388493
1997-07-04,392.5164095171886
1997-07-07,391.32128862457864
1997-07-08,390.8306270695355
1997-07-09,389.16613183382657
1997-07-10,388.46960752487917
1997-07-11,390.17088840938015
1997-07-14,388.84005676284545
1997-07-15,386.45016208890684
1997-07-16,386.69883575800486
1997-07-17,385.9369317955706
1997-07-18,385.77744577088237
1997-07-21,385.41415594098225
1997-07-22,383.9072201468698
1997-07-23,384.7870873411231
1997-07-24,382.5930759679602
1997-07-25,380.5870720149971
1997-07-28,372.6576875948545
1997-07-29,371.3703196265345
1997-07-30,372.0538924365135
1997-07-31,373.38847355908337
1997-08-01,373.7902382751714
1997-08-04,372.9827260567259
1997-08-05,371.92651912261096
1997-08-06,365.5990620740535
1997-08-07,364.98535678032005
1997-08-08,367.2823357593468
1997-08-11,372.7618296099732
1997-08-12,372.2556259323193
1997-08-13,373.35231822744066
1997-08-14,377.30600445961426
1997-08-15,383.97273556955366
1997-08-18,381.4291225092535
1997-08-19,382.083081698268
1997-08-20,380.3197228649795
1997-08-21,380.04050857489017
1997-08-22,383.627737609723
1997-08-25,383.35341942956563
1997-08-26,385.55606509456715
1997-08-27,385.2379148210781
1997-08-28,385.614338133959
1997-08-29,386.86040885840737
1997-09-01,384.9103004642027
1997-09-02,381.4878280179445
1997-09-03,380.3862321676604
1997-09-04,381.9383330562429
1997-09-05,383.24601593981566
1997-09-08,383.43758896856315
1997-09-09,385.55697081042575
1997-09-10,384.7970990055608
1997-09-11,384.180999526441
1997-09-12,388.3228315100605
1997-09-15,388.14627960300083
1997-09-16,385.6719237877802
1997-09-17,389.0499699627528
1997-09-18,393.8590330215394
1997-09-19,392.7796668823425
1997-09-22,391.72683788495925
1997-09-23,394.213570704643
1997-09-24,394.8724098612113
1997-09-25,397.97644292301896
1997-09-26,396.93711808499194
1997-09-29,400.7665405549808
1997-09-30,402.04398608632454
1997-10-01,402.5442232493727
1997-10-02,404.9083721590588
1997-10-03,405.23748631703563
1997-10-06,406.4455247159602
1997-10-07,410.45050089585715
1997-10-08,411.96149754028426
1997-10-09,413.00483943576836
1997-10-10,412.0029120136361
1997-10-13,414.5039906104588
1997-10-14,414.1096068014908
1997-10-15,416.2724391991784
1997-10-16,417.88123333456383
1997-10-17,416.98754710400607
1997-10-20,418.82078964354343
1997-10-21,420.33037628201265
1997-10-22,420.9398583634585
1997-10-23,415.1304787167091
1997-10-24,416.18562409858987
1997-10-27,419.71836035553537
1997-10-28,403.86058708010813
1997-10-29,411.1653250056989
1997-10-30,409.29617324213916
1997-10-31,412.9167279238833
1997-11-03,414.45893378449364
1997-11-04,417.22605065813644
1997-11-05,415.35773622637123
1997-11-06,419.24619901491053
1997-11-07,418.0564360767394
1997-11-10,416.7409285152127
1997-11-11,420.6294833846359
1997-11-12,418.15197630898837
1997-11-13,415.0111934667655
1997-11-14,414.7249520950517
1997-11-17,415.1575270073219
1997-11-18,414.4304388388576
1997-11-19,412.433672326076
1997-11-20,413.46273285345194
1997-11-21,412.5557395380087
1997-11-24,411.35130783600766
1997-11-25,405.9909417819972
1997-11-26,404.07287652054293
1997-11-27,406.0299271671383
1997-11-28,409.3293588862609
1997-12-01,409.62562275216766
1997-12-02,408.53095905734807
1997-12-03,409.50687722046536
1997-12-04,409.5442838075696
1997-12-05,406.67409653633587
1997-12-08,405.92873390479866
1997-12-09,406.32298984736497
1997-12-10,407.43283776001783
1997-12-11,407.0310961503474
1997-12-12,407.3634196733178
1997-12-15,403.63895697729595
1997-12-16,403.4830422585792
1997-12-17,405.97913497460337
1997-12-18,409.24424421212984
1997-12-19,410.1612753016403
1997-12-22,408.3647761322679
1997-12-23,410.65451031894946
1997-12-24,410.7562282663248
1997-12-25,410.7262318511413
1997-12-26,410.8422928870496
1997-12-29,414.59910478092144
1997-12-30,412.8625725608483
1997-12-31,411.2615380483046
1998-01-01,411.36278367591376
1998-01-02,411.2628413550108
1998-01-05,411.7872542166456
1998-01-06,411.25380276625566
1998-01-07,410.28845944245717
1998-01-08,409.97689253702185
1998-01-09,410.813564377233
1998-01-12,408.63986898639064
1998-01-13,413.7819769161318
1998-01-14,414.6632770188032
1998-01-15,414.797756546636
1998-01-16,417.7236416493116
1998-01-19,419.4944981394817
1998-01-20,417.7718106311451
1998-01-21,418.87349125062036
1998-01-22,423.0666732736137
1998-01-23,427.8119477384137
1998-01-26,426.10490442445064
1998-01-27,420.98208833217745
1998-01-28,420.32287014339414
1998-01-29,420.40019793855095
1998-01-30,420.27286241726364
1998-02-02,421.8548659401413
1998-02-03,425.4001532732494
1998-02-04,429.53564321057917
1998-02-05,432.37494314596046
1998-02-06,432.68967122768635
1998-02-09,429.5455355258042
1998-02-10,427.73598331872455
1998-02-11,429.0692615974763
1998-02-12,431.56020801829135
1998-02-13,431.002379017963
1998-02-16,431.8973048442428
1998-02-17,431.03453516309787
1998-02-18,434.34361124850204
1998-02-19,433.8397090884771
1998-02-20,435.216978472725
1998-02-23,438.49738269418697
1998-02-24,439.5693282331469
1998-02-25,441.88937885777506
1998-02-26,445.50494313202233
1998-02-27,450.2973655072889
1998-03-02,454.1603299142884
1998-03-03,456.84706522822717
1998-03-04,455.0503069612193
1998-03-05,452.54984063348064
1998-03-06,452.7022225313265
1998-03-09,454.30806357944635
1998-03-10,455.9685407159132
1998-03-11,460.9323442351593
1998-03-12,466.840367086165
1998-03-13,474.6128604018389
1998-03-16,474.6097098014037
1998-03-17,476.94717661584116
1998-03-18,478.6777762255198
1998-03-19,482.5455674993267
1998-03-20,485.2974697085404
1998-03-23,490.2536961905053
1998-03-24,489.8720997016024
1998-03-25,492.3654738467292
1998-03-26,496.21587833263544
1998-03-27,496.4916747520771
1998-03-30,495.4013984199959
1998-03-31,493.11917080233593
1998-04-01,495.00568494030625
1998-04-02,494.1004091410365
1998-04-03,492.7273968665722
1998-04-06,491.92725729058577
1998-04-07,493.64127843770115
1998-04-08,492.4326089822916
1998-04-09,493.7743470122953
1998-04-10,493.7493270642345
1998-04-13,492.226774611378
1998-04-14,497.93477478858614
1998-04-15,498.30633232991596
1998-04-16,500.9536980799809
1998-04-17,498.2846230133228
1998-04-20,495.90455855323523
1998-04-21,495.10757778209484
1998-04-22,495.16091532233065
1998-04-23,494.3428019322726
1998-04-24,495.4823239384659
1998-04-27,495.85520428991134
1998-04-28,494.440769983901
1998-04-29,496.47145266359325
1998-04-30,499.51592252456135
1998-05-01,500.9287749711269
1998-05-04,500.8686609396454
1998-05-05,501.6757658316531
1998-05-06,503.4599657744407
1998-05-07,500.3752487900091
1998-05-08,501.71523949930804
1998-05-11,503.58237610996923
1998-05-12,505.7114003216141
1998-05-13,506.8582453734148
1998-05-14,507.3598835360751
1998-05-15,507.3012651653527
1998-05-18,505.8052950971398
1998-05-19,506.6378219947592
1998-05-20,511.986443835355
1998-05-21,513.9620968044243
1998-05-22,516.6397675951048
1998-05-25,514.7789114185717
1998-05-26,518.7310269338222
1998-05-27,513.537127068946
1998-05-28,512.935973266572
1998-05-29,513.7144800829699
1998-06-01,514.3629921760428
1998-06-02,514.608901330178
1998-06-03,516.7858134456275
1998-06-04,518.4708123061534
1998-06-05,518.4652338618566
1998-06-08,519.4678940337068
1998-06-09,521.1955761401683
1998-06-10,517.5154312611666
1998-06-11,515.5133120612167
1998-06-12,513.3474405906139
1998-06-15,509.7991991190844
1998-06-16,511.58099193772574
1998-06-17,512.1978402544083
1998-06-18,514.6073472982962
1998-06-19,510.2578794339749
1998-06-22,503.79952273215383
1998-06-23,494.3431688029222
1998-06-24,493.5402447218853
1998-06-25,497.6649151669846
1998-06-26,496.3678554258292
1998-06-29,497.00662218792775
1998-06-30,496.70767658610396
1998-07-01,491.95977155133784
1998-07-02,492.88465587028753
1998-07-03,490.71231076746886
1998-07-06,490.2799710721811
1998-07-07,487.8619534167405
1998-07-08,487.29170486224723
1998-07-09,486.66072981391187
1998-07-10,486.64429414127216
1998-07-13,489.30951915700064
1998-07-14,488.2625613383453
1998-07-15,488.28016621046527
1998-07-16,490.30546387366047
1998-07-17,493.0471399699302
1998-07-20,497.66082221818857
1998-07-21,497.8499164272828
1998-07-22,493.7265590194476
1998-07-23,490.8165605841142
1998-07-24,490.16558394594557
1998-07-27,486.55398463122367
1998-07-28,482.90847887279074
1998-07-29,476.62240639383873
1998-07-30,477.0870455027607
1998-07-31,476.9357372720608
1998-08-03,471.640042549599
1998-08-04,473.02051679005064
1998-08-05,464.23968272657055
1998-08-06,462.00678619577286
1998-08-07,462.6222760822884
1998-08-10,460.905033394932
1998-08-11,453.04583469653096
1998-08-12,450.51203278121733
1998-08-13,443.83172505470424
1998-08-14,443.62212051179586
1998-08-17,438.84170529104625
1998-08-18,439.2343896838206
1998-08-19,441.9263420802803
1998-08-20,443.8068655007501
1998-08-21,441.732174912677
1998-08-24,441.35379970509655
1998-08-25,440.5045518897678
1998-08-26,433.9917257759852
1998-08-27,424.47507798811796
1998-08-28,414.6144729014843
1998-08-31,417.7944084034052
1998-09-01,397.3427973182033
1998-09-02,403.3187745419341
1998-09-03,402.3193297699664
1998-09-04,400.3293419961126
1998-09-07,404.44195133717443
1998-09-08,405.6439107067339
1998-09-09,410.5071905958898
1998-09-10,412.7096932129687
1998-09-11,409.26907977134834
1998-09-14,409.04791339416585
1998-09-15,406.6851057416946
1998-09-16,406.6545945395311
1998-09-17,404.69050199430774
1998-09-18,401.2793857874465
1998-09-21,395.13445528413655
1998-09-22,394.98883268460673
1998-09-23,392.6291812735324
1998-09-24,395.7124925804976
1998-09-25,392.74976810868066
1998-09-28,392.6049933648598
1998-09-29,392.6628368628154
1998-09-30,388.98617003356304
1998-10-01,381.94222160458344
1998-10-02,371.32185271663735
1998-10-05,355.60372249261184
1998-10-06,354.11276489718045
1998-10-07,356.2839000932709
1998-10-08,352.38247938752164
1998-10-09,350.8252993362624
1998-10-12,349.6527457095002
1998-10-13,352.74107907806524
1998-10-14,355.6650073336013
1998-10-15,361.6702979397568
1998-10-16,372.5893575730549
1998-10-19,374.02628348862856
1998-10-20,378.02731764492285
1998-10-21,378.9776329907185
1998-10-22,379.66107186896784
1998-10-23,379.68113142805015
1998-10-26,379.12739210126927
1998-10-27,379.1654258453302
1998-10-28,380.79635874549746
1998-10-29,385.14409881514774
1998-10-30,390.4630965254822
1998-11-02,394.0492053372371
1998-11-03,395.1839565139715
1998-11-04,399.1186170988631
1998-11-05,398.18185913293803
1998-11-06,398.866404406968
1998-11-09,397.96173993157026
1998-11-10,396.22838663201594
1998-11-11,395.6552317948099
1998-11-12,392.48052159771294
1998-11-13,394.6961902727046
1998-11-16,397.47694659727534
1998-11-17,395.60396383805863
1998-11-18,393.2381200646142
1998-11-19,390.10720179096313
1998-11-20,389.5184797267954
1998-11-23,391.44186019242517
1998-11-24,396.3641414582737
1998-11-25,397.6028173342921
1998-11-26,398.5590157761008
1998-11-27,397.2172952706987
1998-11-30,396.62494250617783
1998-12-01,392.55802571198603
1998-12-02,394.60405673898583
1998-12-03,391.4039150948144
1998-12-04,390.4157757169847
1998-12-07,389.0609529252174
1998-12-08,390.1804204624581
1998-12-09,391.80183796292016
1998-12-10,394.7233038603178
1998-12-11,397.1951668274
1998-12-14,397.22837626475587
1998-12-15,392.91496244919983
1998-12-16,391.5340691779281
1998-12-17,391.01878068613206
1998-12-18,393.7799941946372
1998-12-21,395.6070950369807
1998-12-22,396.26751409751563
1998-12-23,399.0510082904683
1998-12-24,399.34673365609507
1998-12-25,399.30504719596314
1998-12-28,399.60913049690726
1998-12-29,404.24983717549316
1998-12-30,403.46736131352486
1998-12-31,401.7649164384588
1999-01-01,401.7242549858987
1999-01-04,402.7618694660116
1999-01-05,402.7627460492513
1999-01-06,407.74823882974744
1999-01-07,408.2585370479559
1999-01-08,409.20322224296007
1999-01-11,409.6110947826137
1999-01-12,407.43427340383016
1999-01-13,407.4598908543104
1999-01-14,409.80613265708223
1999-01-15,406.19334167252396
1999-01-18,408.793818148984
1999-01-19,410.91916778658884
1999-01-20,410.68886211036863
1999-01-21,411.4117655444696
1999-01-22,410.0378854380633
1999-01-25,410.33703371857297
1999-01-26,413.00811290648363
1999-01-27,414.05588576599996
1999-01-28,415.5615688818174
1999-01-29,418.23412751440515
1999-02-01,422.1900000797875
1999-02-02,427.08135854350365
1999-02-03,425.8167134817088
1999-02-04,429.90604300500485
1999-02-05,429.8114958979284
1999-02-08,428.96773344790813
1999-02-09,429.51171496075943
1999-02-10,425.7842845808361
1999-02-11,425.94520641342126
1999-02-12,428.0687235780583
1999-02-15,426.8758433909984
1999-02-16,428.72174512604
1999-02-17,429.4196498709575
1999-02-18,429.1746533956954
1999-02-19,429.31335427045866
1999-02-22,429.2215321372463
1999-02-23,426.919402057315
1999-02-24,426.70846609607906
1999-02-25,428.3545941595388
1999-02-26,428.91068056423313
1999-03-01,431.7773520907169
1999-03-02,434.70024581178365
1999-03-03,437.31674829284515
1999-03-04,436.6019504812291
1999-03-05,439.88494879929027
1999-03-08,440.2016992380917
1999-03-09,442.29174149690004
1999-03-10,447.11891892129364
1999-03-11,450.1993551318882
1999-03-12,456.32683617708335
1999-03-15,454.5500565633947
1999-03-16,456.76012871913275
1999-03-17,457.3928076390964
1999-03-18,457.33761005669606
1999-03-19,459.59852038003197
1999-03-22,460.5194805943668
1999-03-23,460.86391015750854
1999-03-24,459.5530284213114
1999-03-25,457.72022108205016
1999-03-26,454.08878779976783
1999-03-29,454.2814073673754
1999-03-30,452.7568237459757
1999-03-31,453.17444613187655
1999-04-01,450.36381630168376
1999-04-02,450.02902881979753
1999-04-05,449.2975343689116
1999-04-06,446.58675391488293
1999-04-07,449.5198944061992
1999-04-08,454.234908077307
1999-04-09,452.3568141336937
1999-04-12,454.99023308263406
1999-04-13,455.6314394099109
1999-04-14,459.04352935696977
1999-04-15,457.9858117824737
1999-04-16,462.1599662510602
1999-04-19,464.99592861438276
1999-04-20,458.75713298069223
1999-04-21,457.23810966786266
1999-04-22,461.9206581013715
1999-04-23,465.27245982566365
1999-04-26,465.4154857061595
1999-04-27,466.85714236221804
1999-04-28,467.15008092004047
1999-04-29,465.781334509296
1999-04-30,466.93292750317227
1999-05-03,466.93292750317227
1999-05-04,472.57084914476496
1999-05-05,469.8520022280328
1999-05-06,475.3020038168105
1999-05-07,475.1322313349035
1999-05-10,472.98277778636685
1999-05-11,470.72544877530015
1999-05-12,468.2093236382535
1999-05-13,467.52430889186166
1999-05-14,465.8296256856372
1999-05-17,462.5152395706807
1999-05-18,461.4866059522934
1999-05-19,460.2291909648201
1999-05-20,459.74279958252464
1999-05-21,457.99243805496116
1999-05-24,458.0616693368275
1999-05-25,456.02881494064286
1999-05-26,453.5029084127276
1999-05-27,453.8511641449639
1999-05-28,454.04483761558976
1999-05-31,454.26671695247944
1999-06-01,456.56526649153443
1999-06-02,457.78540450168924
1999-06-03,455.3912810584222
1999-06-04,457.94331356802246
1999-06-07,459.0742092625897
1999-06-08,461.1354179455282
1999-06-09,461.61357545791145
1999-06-10,462.3971738694432
1999-06-11,464.99037495173627
1999-06-14,464.0220590582404
1999-06-15,458.7873317359774
1999-06-16,458.9714671766047
1999-06-17,461.04193266460805
1999-06-18,462.4701002444999
1999-06-21,462.6998021803159
1999-06-22,461.97276736376847
1999-06-23,459.55350709875285
1999-06-24,461.52364196775505
1999-06-25,463.921917732895
1999-06-28,462.9532404450681
1999-06-29,462.39348166453476
1999-06-30,460.9160053461943
1999-07-01,463.6949324200422
1999-07-02,466.10696183079557
1999-07-05,468.15502909887044
1999-07-06,468.11328760746886
1999-07-07,467.4568951926178
1999-07-08,469.49222529663183
1999-07-09,470.6113916389431
1999-07-12,474.4513960658703
1999-07-13,474.3730461514325
1999-07-14,477.4880707829078
1999-07-15,480.20897270672685
1999-07-16,479.36999162039314
1999-07-19,478.9037610838658
1999-07-20,481.4630500832685
1999-07-21,479.7446158729844
1999-07-22,482.4863543277904
1999-07-23,479.5744887559382
1999-07-26,482.53840488266604
1999-07-27,481.12045776311373
1999-07-28,481.79903637110255
1999-07-29,487.18441978189776
1999-07-30,490.2478762949976
1999-08-02,489.1942526180708
1999-08-03,491.2846359400338
1999-08-04,496.16877629722785
1999-08-05,493.2812814574341
1999-08-06,492.4494354624681
1999-08-09,487.88843229113496
1999-08-10,485.3067357211012
1999-08-11,482.7012444701216
1999-08-12,485.27234042313535
1999-08-13,485.62397768002893
1999-08-16,487.66270898065926
1999-08-17,489.15598796857523
1999-08-18,493.3854821484999
1999-08-19,497.69203886226677
1999-08-20,497.61746992153206
1999-08-23,496.2987172089201
1999-08-24,493.80648781140576
1999-08-25,493.2675904008743
1999-08-26,494.33917284467196
1999-08-27,496.98857522667157
1999-08-30,496.87902364503066
1999-08-31,502.45983752191944
1999-09-01,504.2743672467066
1999-09-02,506.39172666922445
1999-09-03,505.9645673300317
1999-09-06,510.1606790699334
1999-09-07,513.5769345640325
1999-09-08,519.3593363586299
1999-09-09,523.2547817112193
1999-09-10,522.9633215786813
1999-09-13,517.9525813024568
1999-09-14,513.4133919003582
1999-09-15,510.18392177521537
1999-09-16,507.3900873760923
1999-09-17,507.7466977741539
1999-09-20,508.3173832508074
1999-09-21,507.01327091051746
1999-09-22,502.36037264505615
1999-09-23,504.37292651778546
1999-09-24,499.09202911254613
1999-09-27,501.3416755000585
1999-09-28,502.98684747903786
1999-09-29,501.68334543009877
1999-09-30,502.9348278675112
1999-10-01,504.5632245071586
1999-10-04,504.2500505354908
1999-10-05,507.42920496415616
1999-10-06,510.6008882098252
1999-10-07,513.6633631383052
1999-10-08,515.3767095581771
1999-10-11,517.995907207524
1999-10-12,518.6561672623413
1999-10-13,516.0925674292697
1999-10-14,518.7384262812269
1999-10-15,516.9729712738279
1999-10-18,509.3819449815817
1999-10-19,514.9730941698003
1999-10-20,518.8794443926586
1999-10-21,520.635542629841
1999-10-22,520.0228620118361
1999-10-25,522.6389547156897
1999-10-26,520.4943830899034
1999-10-27,520.3204394529689
1999-10-28,519.471403817752
1999-10-29,522.8065607153593
1999-11-01,524.338196873764
1999-11-02,530.013656918804
1999-11-03,535.80925422245
1999-11-04,545.2244211245339
1999-11-05,544.9016222321876
1999-11-08,546.036027518066
1999-11-09,550.8965682334207
1999-11-10,555.060819229208
1999-11-11,563.6282121025743
1999-11-12,569.0797192792768
1999-11-15,577.1896498643326
1999-11-16,582.1153139879647
1999-11-17,594.8844726753778
1999-11-18,595.356511063818
1999-11-19,594.7515543865693
1999-11-22,596.6611698140706
1999-11-23,599.2853735286495
1999-11-24,594.3831644676137
1999-11-25,596.7542604500221
1999-11-26,598.8686647361442
1999-11-29,601.8501758569907
1999-11-30,600.5740700482937
1999-12-01,603.2586206490887
1999-12-02,612.7023054949051
1999-12-03,629.2814854256706
1999-12-06,645.0968953194222
1999-12-07,652.2733514198909
1999-12-08,661.7345961013895
1999-12-09,659.9583704782723
1999-12-10,666.3954959746304
1999-12-13,668.5214938886053
1999-12-14,661.2389110920683
1999-12-15,645.1175237911295
1999-12-16,654.9931758960178
1999-12-17,663.6052744327261
1999-12-20,664.207580641259
1999-12-21,670.0425093063582
1999-12-22,673.6096599674665
1999-12-23,680.4959223166112
1999-12-24,682.2056531349982
1999-12-27,683.0256126244748
1999-12-28,681.8432498947385
1999-12-29,686.7133820552551
1999-12-30,690.2701606721199
1999-12-31,690.6370469341972
2000-01-03,695.779222626454
2000-01-04,702.234800906264
2000-01-05,685.922820501947
2000-01-06,692.1869892259565
2000-01-07,698.1968704664615
2000-01-10,715.378876064107
2000-01-11,730.4839664933603
2000-01-12,728.2214805071152
2000-01-13,736.6304517990111
2000-01-14,743.0249725973953
2000-01-17,768.9654359351915
2000-01-18,769.8466366973374
2000-01-19,765.6534486485594
2000-01-20,775.6716898700806
2000-01-21,772.8928682219056
2000-01-24,781.3332456423085
2000-01-25,765.4816314227077
2000-01-26,768.0307528922433
2000-01-27,767.4456630399316
2000-01-28,759.3884261508607
2000-01-31,749.2787074012722
2000-02-01,752.3158453249733
2000-02-02,752.3583778645797
2000-02-03,758.4527232209235
2000-02-04,764.7665448784309
2000-02-07,766.4511877764867
2000-02-08,775.8857201412698
2000-02-09,792.0527918156935
2000-02-10,792.0697053052335
2000-02-11,806.0885783786142
2000-02-14,804.3610223750353
2000-02-15,810.7390235543223
2000-02-16,822.9728976976862
2000-02-17,839.0236869730855
2000-02-18,845.9421483230701
2000-02-21,838.8454937069512
2000-02-22,857.0252495870335
2000-02-23,855.905186332399
2000-02-24,861.4776906819974
2000-02-25,859.3463487473924
2000-02-28,854.3322119369802
2000-02-29,849.0597659655072
2000-03-01,861.9408921931575
2000-03-02,869.4655769552692
2000-03-03,888.7779215082759
2000-03-06,893.9649818878061
2000-03-07,892.6697570622904
2000-03-08,887.5361107441535
2000-03-09,901.0270630385567
2000-03-10,909.3569000223861
2000-03-13,896.6689540173014
2000-03-14,887.3545781507679
2000-03-15,861.8825185225743
2000-03-16,830.2965865031715
2000-03-17,837.3140540276755
2000-03-20,843.3070162487046
2000-03-21,822.8155529331576
2000-03-22,811.2171757460444
2000-03-23,805.5123078104494
2000-03-24,808.2899609213616
2000-03-27,817.2540559830694
2000-03-28,814.0825849225141
2000-03-29,803.4619764030789
2000-03-30,790.4728070541391
2000-03-31,775.2910132428163
2000-04-03,762.5200307987092
2000-04-04,730.3060564012724
2000-04-05,715.1808426746483
2000-04-06,732.8793184615055
2000-04-07,750.5046393505003
2000-04-10,749.7405874996161
2000-04-11,730.1603848442993
2000-04-12,723.372733404381
2000-04-13,705.8208013667448
2000-04-14,689.8790319152412
2000-04-17,648.0829440057029
2000-04-18,655.7150651618999
2000-04-19,664.894350349585
2000-04-20,663.5940462574666
2000-04-21,662.9049163350732
2000-04-24,663.4678761957323
2000-04-25,660.4169940829332
2000-04-26,667.2485955647606
2000-04-27,660.6442443302427
2000-04-28,660.848377937471
2000-05-01,656.0337612201122
2000-05-02,668.8861459792255
2000-05-03,663.5901942230408
2000-05-04,652.5331929637183
2000-05-05,650.6111463598966
2000-05-08,649.5905590929787
2000-05-09,643.8254863814009
2000-05-10,625.8686111028858
2000-05-11,606.4082354624464
2000-05-12,617.1482218951098
2000-05-15,615.6459805109105
2000-05-16,610.4449471934737
2000-05-17,605.0528220304633
2000-05-18,599.0772593775936
2000-05-19,582.5209149160322
2000-05-22,573.7931516422361
2000-05-23,563.6412031343103
2000-05-24,550.2528438924271
2000-05-25,558.8782548234274
2000-05-26,565.2686759063259
2000-05-29,567.8791713869491
2000-05-30,576.0766418088391
2000-05-31,582.0430847493279
2000-06-01,588.7433862606711
2000-06-02,617.9182258751653
2000-06-05,629.5724333910142
2000-06-06,635.9540060230573
2000-06-07,631.6224167670556
2000-06-08,630.8582276480319
2000-06-09,628.1535812503
2000-06-12,631.7106550919516
2000-06-13,627.5350624356404
2000-06-14,624.908922820365
2000-06-15,626.3896693195022
